,(35+50)_ln,148_adde_ln,0.627_degree_ln,50_cos_exp,((72/50)-33.6_adde),(148_degree-0_cos),(148_mmnorm-0_radian),((0.627*50)-50),((0+0.627)-(33.6*0.627)),((148/50)-72_radian),(148_degree-6_cos),(72_radian-33.6_recip),((35+0)-6),((72/50)-0_recip),((72+33.6)-0_radian),(33.6_adde-0_cos),(0_radian-0_cos),(33.6_adde-6_cos),((0/0.627)-(72+33.6)),(33.6_adde-0.627),((0/0.627)-6_adde),(6+148)_radian,72_radian_radian,(33.6*50)_radian,(33.6*0.627)_radian,33.6_adde_radian,0_radian_radian,(148/50)_negative,6_adde_negative,148_mmnorm_negative,33.6_adde_negative,(0+0.627)_negative,(148_radian/50),(148_degree/0_cos),((148/50)/(6+148)),((148/50)/50),((35+0)/50),((0+0.627)/0_cos),((148*33.6)/50),(6_adde/0.627_degree),(35_mmnorm/(35+50)),50_cos_recip,(0.627*50)_recip,(72/50)_recip,(33.6*0.627)_recip,148_radian_recip,(0_cos+148_recip),((148*33.6)+33.6),(148_degree+(35+50)),((148/50)+6_cos),(72_radian+(72*0)),(72_radian+(6*50)),(148_recip+72),((72+33.6)+(33.6*50)),((0+33.6)+6_cos),(6_cos+148),((72/50)+148_adde),(148_degree+50),(148_radian+0_recip),(0_radian+(6*50)),((0/0.627)+(72*0)),(148_adde+0_recip),((6+148)+50_cos),(72+33.6)_mmnorm,72_radian_mmnorm,(148/50)_mmnorm,(6*50)_mmnorm,148_mmnorm_mmnorm,1
632,3.6635616,4.8730445,1.8854038,0.36789384,-26.491009,7333.154,-2.5507364,-19.47,179.9525,4.387012,7333.319,-26.06883,199.0,-179.27272,106.306046,29.51275,2.4884229,29.677979,1481.8043,30.103281,1587.586,2.2514746,0.024978628,10.559242,0.05519604,0.5274085,0.055744987,-5.818182,-3.7182817,-0.6432161,-30.21828,-183.115,0.10154643,10394.828,0.045102187,0.26446283,9.090909,259.5426,160.0,0.5643153,0.0044030044,-1.0000392,0.3952569,3.7272727,3.1625001,2.2340214,128.70554,3547.5,7372.8594,6.3584843,15007.432,23.43117,210.0,714.5,211.0403,128.5403,134.44556,7355.8594,185.23402,25.193953,16597.305,313.71826,128.00005,0.6182947,0.6721311,0.6432161,0.027534418,0.6432161,0.0
633,3.4339871,4.550907,2.2584655,2.4961321,-26.618282,5270.2114,0.46231157,-25.823,-4.1583,1.8856379,5272.0503,-24.817896,-10.0,2.0,87.9,27.618282,-1.0,29.457354,-87.9,28.451283,-12.718282,1.7802358,0.01888628,14.0132475,0.07549072,0.49948326,0.0,-2.967742,-12.718282,-0.46231157,-28.618282,-0.167,0.05179687,5271.2114,0.02909551,0.09573361,0.0,0.167,76.86452,1.329197,0.0,1.093204,0.19316205,2.0,4.3252997,1.6057029,93.0,2408.7,5302.2114,2.1286705,1.0821041,311.0821,154.0,890.8,25.060928,91.16093,96.718285,5302.2114,1.6057029,310.0,0.0,94.718285,102.91474,0.49632975,0.50819665,0.32809207,0.387985,0.46231157,0.0
634,3.637586,4.6701927,3.282509,2.598862,-32.023544,5957.7607,0.52261305,-20.33,-14.043,1.480205,5957.8535,-29.943363,-13.0,1.8947369,103.2,32.91828,-1.0,33.010834,-103.2,33.45328,-15.718282,2.042035,0.021932455,20.692623,0.25321236,0.5919857,0.0,-2.7368422,-15.718282,-0.52261305,-33.91828,-0.465,0.047766905,5958.7607,0.023391813,0.07202216,0.0,0.465,85.38947,0.5899694,0.0,1.0470396,0.056593094,1.8947369,14.508,1.8151424,105.0,3276.0,5996.7607,3.644289,1.2566371,495.25662,176.0,1288.7999,32.10745,104.90745,108.61302,5996.7607,1.8151424,494.0,0.0,106.718285,117.95507,0.5827216,0.59016395,0.30256546,0.61827284,0.52261305,1.0
635,3.871201,4.6701927,2.1709094,0.5272163,-29.976614,5957.7607,0.52261305,-40.656,-4.2534,0.87512314,5958.477,-27.508455,-5.0,1.5416666,102.8,30.51828,-1.0,31.234617,-102.8,31.36528,-7.7182817,1.9024088,0.022541689,24.12743,0.07690618,0.55009776,0.0,-2.1666667,-7.7182817,-0.52261305,-31.51828,-0.153,0.037815467,5958.7607,0.019877676,0.04513889,0.0,0.153,62.399998,0.8804539,0.0,-1.5621476,0.13616557,1.5416666,4.4063997,1.8151424,105.0,3024.0,6006.7607,2.4503288,1.2915436,241.29155,178.0,1485.2,29.083662,104.28366,108.25995,6006.7607,1.8151424,240.0,0.0,106.718285,108.359856,0.580463,0.6065573,0.23953098,0.30037546,0.52261305,0.0
636,3.713572,4.5718026,3.6159043,0.5869398,-31.013935,5386.8022,-0.67955554,-8.073,46.140602,2.7605062,5386.2188,-30.27355,82.0,-62.695652,106.44808,35.317932,2.1515648,34.73443,-5.9050827,33.669285,96.97663,1.6755161,0.023150925,12.685053,0.3579391,0.598967,0.020104751,-4.0869565,-4.7182817,-0.4723618,-34.318283,-66.649,0.071330845,-5387.702,0.042572465,0.17769375,3.652174,-66.67251,129.14783,0.12688683,0.0044345898,-1.8767605,0.0669927,3.3043478,20.5084,1.6406095,93.00035,3002.0002,5426.8027,3.6708097,5017.3267,47.32645,170.0,834.39996,97.18385,93.583855,100.02263,5408.8027,67.64061,47.151917,5117.695,162.71829,95.46717,0.6075663,0.6229508,0.4518243,0.057571966,0.4723618,0.0
637,4.158883,4.6023493,3.9101136,2.3030248,-41.243282,5558.6846,-1.1008124,-4.1280003,56.2471,1.7047998,5556.9365,-39.57355,116.0,-88.625,115.31175,44.612648,2.582617,42.86438,-12.422386,42.747284,94.75933,1.8151424,0.023150925,22.84287,0.62175435,0.7612826,0.027720183,-3.03125,-9.718282,-0.4874372,-43.618282,-91.871,0.05290529,-5589.1714,0.029146634,0.09472656,3.84375,-92.391396,123.97813,0.1947371,0.005050505,1.1987197,0.0358783,2.375,35.6239,1.6929693,96.00563,4008.2,5621.6904,3.7851522,6917.3267,225.32645,173.0,1425.7001,132.6539,97.7539,102.093285,5589.6904,92.69297,225.58826,7020.4775,190.71829,104.83422,0.66007906,0.6229508,0.33511305,0.28035045,0.4874372,1.0
638,3.6888795,4.63199,2.144418,0.3818964,-19.575424,5730.01,-0.30033886,-23.828,43.2435,2.2798848,5729.037,-18.208456,57.0,-43.357143,92.69715,22.65046,1.2350293,21.677979,215.22482,22.06928,305.00653,1.7627826,0.022541689,9.529498,0.050710544,0.38778216,0.014012401,-3.5714285,-3.7182817,-0.5025126,-22.21828,-46.149,0.06233319,-13257.451,0.03536068,0.12755102,2.0714285,-106.7824,69.64286,0.43554536,0.0030303032,-1.0388467,0.2396932,2.642857,2.9055002,1.7453293,99.567825,1969.5,5769.5776,4.1117306,3405.2915,29.291544,174.0,639.5,66.0403,100.5403,105.361145,5757.5776,47.74533,28.80285,3712.7249,148.71829,100.03739,0.5279503,0.6065573,0.39483127,0.035043806,0.5025126,0.0
639,3.7841897,4.6512737,3.6843834,0.7466649,-28.833096,5844.4097,-1.3200328,-8.235001,85.3315,2.2767944,5843.169,-27.799017,122.0,-101.81481,113.46741,32.25924,2.0735548,31.01828,35.77913,31.32328,148.36086,1.7802358,0.026197096,13.8073,0.3554101,0.5588244,0.03198483,-3.7777777,-2.7182817,-0.5125628,-32.01828,-105.695,0.06593466,-24253.785,0.037037037,0.13991769,4.5185184,-438.643,110.68888,0.06826326,0.0039026628,-3.4230301,0.053290702,3.1851852,20.363499,1.7802358,101.75904,3017.9,5888.169,4.7777777,9031.501,1.5009831,188.0,906.39996,135.3,103.0,107.90347,5871.169,106.780235,1.8325957,9181.079,209.71829,101.70786,0.6510446,0.70491797,0.41764373,0.0,0.5125628,0.0
640,3.1780539,4.8730445,2.8542044,1.5283352,-34.101612,7332.8594,0.6432161,-16.728,-10.089899,4.111603,7334.513,-33.07827,-4.0,2.9166667,104.3,36.01828,-1.0,37.671925,-104.3,36.71528,-6.7182817,2.3038347,0.021323219,14.36755,0.18139032,0.64609087,0.0,-5.3333335,-6.7182817,-0.6432161,-37.01828,-0.303,0.09308422,7333.8594,0.04040404,0.22222222,0.0,0.303,182.93333,0.38698396,0.0,2.3574953,0.13751374,2.9166667,10.3928995,2.2340214,129.0,4424.6997,7357.8594,4.67969,1.2217305,97.22173,198.0,927.49994,33.646355,127.34636,133.63495,7357.8594,2.2340214,96.0,0.0,130.71828,132.42418,0.5889328,0.57377046,0.58961475,0.12015019,0.6432161,0.0
641,3.912023,5.008755,2.3222551,2.6246984,-30.61828,8421.4795,0.7386935,-41.1,-5.073,1.5437367,8421.52,-28.103737,-6.0,1.6,109.5,31.21828,-1.0,31.25811,-109.5,32.04028,-8.718282,2.6703537,0.024369393,25.743607,0.09164724,0.56231505,0.0,-2.94,-8.718282,-0.7386935,-32.21828,-0.178,0.05131268,8422.4795,0.019215686,0.0588,0.0,0.178,86.73,0.8548468,0.0,1.0363059,0.112359546,1.6,5.251,2.565634,148.0,4366.0,8472.4795,3.9001703,1.3962634,301.39627,227.0,1584.5,30.46017,147.96017,151.31828,8472.4795,2.565634,300.0,0.0,149.71828,153.96497,0.6182947,0.65573764,0.3250251,0.37546936,0.7386935,1.0
642,3.4339871,4.529566,3.5539305,2.4961321,-30.71828,5155.62,0.4522613,-12.09,-16.47,2.903226,5157.274,-28.0,-4.0,0.0,28.0,29.71828,-1.0,31.371925,-28.0,30.10828,-6.7182817,1.6406095,0.0,15.149458,0.29810223,0.53613514,0.0,-2.903226,-6.7182817,-0.4522613,-30.71828,-0.61,0.05067085,5156.62,0.030885382,0.09365245,0.0,0.61,81.29032,0.19222318,0.0,1.093204,0.05288207,0.0,17.08,1.5707964,91.0,2548.0,5187.62,2.2495823,0.0,124.0,90.0,896.0,27.346355,89.34636,92.718285,5187.62,1.5707964,124.0,0.0,92.718285,94.91474,0.15810277,0.0,0.32095963,0.155194,0.4522613,0.0
643,4.0430512,4.660778,3.7335162,0.7466649,-27.651617,5901.106,-2.1353126,-7.289999,132.582,2.5581777,5902.455,-26.343363,179.0,-149.33333,96.9471,29.959238,2.2938561,31.308275,108.61918,29.588284,202.5009,1.850049,0.021932455,13.006194,0.35164896,0.5291539,0.04630185,-3.8148148,-5.7182817,-0.51758796,-30.318283,-152.73,0.06658108,16436.594,0.03598882,0.14128944,6.740741,425.37927,105.28889,0.13671623,0.0053163213,-3.4230301,0.050735664,2.6666667,20.148,1.7976891,103.35905,2870.4001,5958.465,2.8248224,10945.257,82.25664,175.0,844.8,178.61002,102.01001,108.38495,5928.465,153.79768,83.6529,11152.219,257.7183,105.70786,0.5623941,0.59016395,0.4217383,0.10137672,0.51758796,0.0
644,4.1743875,5.0734115,2.0383115,1.1667843,-39.651615,8994.452,-6.890504,-25.98,434.8544,3.9417896,8995.853,-38.10846,473.0,-437.53333,105.72055,41.13391,6.6950774,42.534428,3170.1821,41.984283,3278.8638,2.7750735,0.022541689,20.629791,0.092146404,0.7351027,0.13403167,-5.233333,-4.7182817,-0.7889447,-42.118282,-440.134,0.091338895,9138.255,0.032914046,0.17444444,15.833333,447.12192,206.19334,0.6145489,0.0054390053,6.482921,0.24875621,2.4666667,5.2796,2.740167,157.98438,6225.2,9060.437,4.8171864,32561.291,61.291542,231.0,1295.4,478.98386,156.58385,162.18494,9025.437,442.74017,67.67945,35843.582,599.71826,159.15425,0.6403162,0.6065573,0.5785594,0.075093865,0.7889447,0.0
645,3.912023,5.13414,3.2430303,0.986811,-23.875858,9567.523,-1.6740782,-18.249,133.98721,3.7690625,9567.8545,-22.108456,160.0,-141.75757,94.88673,25.247135,1.6421268,25.57798,224.74765,25.671282,318.42935,2.9321532,0.022541689,13.477432,0.18255794,0.45585,0.04386491,-5.060606,-3.7182817,-0.83919597,-26.118282,-144.447,0.088324234,10983.669,0.030122655,0.1533517,4.878788,165.81236,118.41818,0.14518179,0.0034343433,-75.31965,0.06779201,2.2424242,10.4598,2.9146998,167.87115,3931.2,9618.395,5.6009083,10657.292,34.291542,241.0,869.60004,167.94029,167.5403,171.96071,9601.395,146.9147,35.513275,10978.147,313.71826,167.98672,0.54997176,0.6065573,0.559464,0.041301627,0.83919597,1.0
646,4.060443,5.2024574,3.2607691,0.36789384,-38.245552,10256.287,-1.875576,-11.99,142.256,7.2636995,10254.944,-36.927334,195.0,-156.72728,85.02493,40.860775,3.1175683,39.51828,261.6505,40.06328,346.73224,3.1241393,0.015230871,14.514157,0.30017915,0.7071774,0.048434168,-8.136364,-2.7182817,-0.89949745,-40.51828,-159.455,0.14200634,-29944.818,0.045454547,0.36983472,8.863636,-465.56912,307.55453,0.104270265,0.006269593,-1.0000392,0.0999001,2.2727273,17.199,3.1241393,178.6575,6803.9995,10313.944,9.136364,7950.8726,0.87266463,229.0,919.39996,197.8,180.0,183.991,10277.944,162.12415,2.7750735,8299.45,340.71826,178.00005,0.49576512,0.40983605,0.89949745,0.0,0.89949745,1.0
647,4.3438053,4.932445,2.7011533,0.67032987,-29.01828,7792.593,-1.585511,-31.08,122.90199,1.7720187,7792.221,-26.833923,154.0,-128.0,110.031075,31.38557,2.6362195,31.013855,387.7,30.75828,486.28174,2.565634,0.025587864,20.744984,0.1284213,0.5413711,0.039600264,-3.2380953,-13.718282,-0.6834171,-31.01828,-130.26,0.05651542,-21215.38,0.02202786,0.077097505,3.9285715,-354.65033,91.63809,0.92088157,0.004591368,-2.5000918,0.09157509,2.0,7.3579993,2.3736477,135.6327,3877.0999,7869.2256,3.242521,10921.466,463.46606,220.0,1300.9,158.30443,136.00443,140.71828,7834.2256,132.37364,464.26892,11420.0,268.71826,146.60002,0.634105,0.6885246,0.35798037,0.5782228,0.6834171,1.0
648,3.871201,4.697916,2.0308208,0.5869398,-26.509586,6129.648,0.53768843,-19.941,-3.3782,3.6049764,6129.648,-25.352802,25.0,2.6086957,86.4,28.118282,-1.0,28.118282,-86.4,28.985283,-2.7182817,1.8675023,0.018277045,10.597639,0.061281998,0.5082099,0.0,-4.652174,-2.7182817,-0.53768843,-29.118282,-0.133,0.08119576,6130.648,0.04347826,0.20226844,1.0869565,0.133,122.81739,0.35671404,0.0052609425,-1.8767605,0.3269042,2.6086957,3.5112,1.8675023,108.0,2851.2,6178.648,5.652174,1.0471976,1.0471976,167.0,693.60004,27.4,108.0,112.32698,6153.648,1.8675023,0.0,0.0,109.718285,106.46717,0.48785996,0.49180326,0.51431066,0.0,0.53768843,0.0
649,3.871201,4.540293,2.5957928,0.5869398,-25.570456,5213.053,-1.2880428,-17.618,94.337204,3.014044,5213.375,-24.257523,124.0,-97.652176,77.454666,27.055964,0.8830104,27.37798,348.15045,27.684282,423.63214,1.6057029,0.01644934,10.115929,0.10291857,0.48726594,0.030461742,-3.9565217,-3.7182817,-0.45728642,-27.918282,-100.234,0.06905433,6046.389,0.04300567,0.17202269,5.4347825,116.23775,99.704346,0.27733445,0.0052609425,-1.8767605,0.18580453,2.347826,5.8968,1.5882496,91.86232,2318.4,5261.9155,4.4968243,5400.9424,23.942478,145.0,658.80005,125.740295,91.5403,96.06611,5236.9155,101.58825,24.745329,5827.3506,193.71829,91.46717,0.44720495,0.4426229,0.4374044,0.028785983,0.45728642,0.0
650,3.912023,4.7851415,3.2846572,0.7466649,-34.29606,6702.9194,-1.2621093,-14.418,90.7152,3.286136,6703.0654,-32.7528,128.0,-103.77778,91.94995,35.831795,1.1635625,35.977978,133.66782,36.05228,223.74954,2.0594885,0.018277045,15.927875,0.2749033,0.6373642,0.032289445,-4.3333335,-3.7182817,-0.5879397,-36.51828,-106.466,0.07563093,9765.095,0.036723167,0.16049384,4.7777777,155.08826,146.46666,0.13926236,0.0046464647,-3.4230301,0.07947862,2.2222223,15.750799,2.042035,117.686485,3988.4,6753.606,4.873636,6361.0474,28.047197,177.0,1006.39996,140.3403,117.5403,121.940506,6730.606,108.04204,28.850048,6587.468,225.71829,117.70786,0.52964425,0.49180326,0.47906196,0.033792242,0.5879397,0.0
651,4.2195077,4.8340435,2.735183,0.3818964,-34.175423,7047.411,-0.7258131,-20.468,68.0961,3.1013136,7047.0967,-32.808456,112.0,-74.35714,106.756096,36.849255,1.3748785,36.53462,178.14536,36.54928,278.52707,2.2340214,0.022541689,16.664402,0.16009729,0.6426002,0.023455542,-4.392857,-7.7182817,-0.61809045,-36.81828,-77.269,0.07666982,-227518.1,0.034319196,0.15688775,4.178571,-2494.5574,149.79642,0.5007786,0.0059417705,-1.0388467,0.13276687,2.642857,9.172899,2.146755,122.969025,4228.4,7115.3804,4.6765194,5699.2915,141.29155,197.0,1062.8999,111.38366,123.28366,128.36115,7075.3804,79.14675,141.3439,5984.245,202.71829,127.03739,0.6103896,0.6065573,0.48564246,0.17521903,0.61809045,0.0
652,3.295837,4.809891,3.2607691,0.7466649,-27.51828,6874.493,0.60301507,-14.714999,-11.739,3.501967,6875.909,-25.857521,-2.0,2.0,80.8,28.51828,-1.0,29.934427,-80.8,29.06328,-4.7182817,2.1293018,0.01644934,12.629202,0.21282545,0.5151912,0.0,-4.4444447,-4.7182817,-0.60301507,-29.51828,-0.455,0.07757019,6875.493,0.036429875,0.16460906,0.0,0.455,119.111115,0.18098803,0.0,-3.4230301,0.081400074,2.0,12.194,2.0943952,121.0,3242.8,6902.493,4.028298,0.94247776,54.94248,174.0,804.39996,26.383852,119.583855,124.718285,6902.493,2.0943952,54.0,0.0,122.718285,121.70786,0.45623943,0.4426229,0.4913456,0.067584485,0.60301507,0.0
653,3.912023,4.68876,2.0962987,0.36789384,-33.73646,6074.3486,-1.8235312,-18.876,130.2856,3.5964515,6072.812,-32.97827,162.0,-131.81818,101.8438,37.914368,3.3522823,36.37798,846.5042,36.776283,946.98596,1.8675023,0.021323219,13.131858,0.084760174,0.6443456,0.041123353,-4.818182,-3.7182817,-0.5326633,-36.91828,-135.142,0.08409314,-6097.2056,0.045029737,0.21900827,7.409091,-135.67278,164.78183,0.4570159,0.0056565655,-1.0000392,0.32010242,3.1818182,4.8564005,1.850049,105.003914,3659.4001,6123.3525,5.3584843,9451.222,23.221731,176.0,856.60004,169.7403,106.5403,111.9001,6095.3525,136.85005,24.356194,10400.704,243.71829,106.00004,0.5883681,0.57377046,0.5326633,0.027534418,0.5326633,0.0
654,3.9512436,5.0608106,2.6211104,2.6944735,-39.33828,8879.907,-8.645884,-19.0,530.95197,5.2924285,8881.262,-37.79243,565.0,-537.92,81.27522,40.480267,8.486762,41.834427,2159.3,41.17828,2245.2817,2.740167,0.015840106,16.88606,0.16210619,0.7228854,0.16449341,-6.2,-4.7182817,-0.7788945,-41.41828,-540.24,0.108210415,9467.694,0.039490446,0.248,22.68,575.9392,239.94,0.34312317,0.005244755,1.0088753,0.16666667,2.08,9.288,2.7052603,155.93802,6037.2,8932.846,5.783853,28080.908,50.90757,207.0,1058.2,578.2839,154.58385,159.79828,8905.846,542.70526,59.424778,30330.0,697.71826,157.9912,0.51214004,0.42622948,0.68542707,0.06257822,0.7788945,1.0
655,4.0430512,4.6416783,2.1838968,0.36789384,-21.881916,5787.322,-1.0632586,-18.59,86.776,3.578618,5787.2896,-20.787708,123.0,-87.36364,78.22921,24.966354,2.0188699,24.934427,500.84515,24.36328,575.9269,1.7976891,0.01766781,8.370599,0.058974676,0.42792472,0.027415568,-4.590909,-4.7182817,-0.50753766,-24.51828,-90.155,0.08012648,-12915.006,0.044571932,0.20867768,5.681818,-201.20576,100.08181,0.5312875,0.0062023746,-1.0000392,0.29325512,2.6363637,3.379,1.7627826,100.551926,2223.5999,5843.8735,4.1747622,5221.012,45.01229,159.0,559.39996,111.38386,100.583855,106.354645,5808.8735,91.76278,45.570797,5800.645,193.71829,102.00004,0.4505929,0.4754098,0.50753766,0.055068836,0.50753766,0.0
656,4.4886365,4.809891,4.1983695,0.37256667,-39.66706,6875.006,-2.8876433,6.6419983,155.9602,1.530566,6874.9526,-37.50374,247.0,-198.04878,115.40934,41.131096,3.003471,41.07798,53.21705,40.456284,168.39877,2.1118484,0.024369393,27.836256,0.7889203,0.72637606,0.060923483,-2.9268293,-3.7182817,-0.60301507,-41.618282,-201.162,0.05108281,14112.617,0.024188673,0.071386084,6.0487804,412.90454,113.85366,0.055848766,0.005447736,-1.0128231,0.020989884,1.9512196,45.2018,2.0943952,120.48719,4706.9,6964.493,3.4671316,16001.396,42.396263,200.0,1713.8,239.44029,120.5403,124.6695,6916.493,202.09439,44.490658,16172.117,322.7183,120.01266,0.6713721,0.65573764,0.32356906,0.051314145,0.60301507,0.0
657,3.9318256,4.865365,2.3874958,2.1004555,-39.63985,7275.5635,0.6381909,-41.31,-7.22,0.640147,7276.559,-37.149952,-11.0,2.0784314,145.0,40.71828,-1.0,41.713856,-145.0,41.528282,-13.718282,2.4085543,0.032289445,34.7146,0.12932889,0.72812134,0.0,-2.490196,-13.718282,-0.6381909,-41.71828,-0.19,0.043462124,7276.5635,0.018044898,0.048827372,0.0,0.19,97.117645,1.2601538,0.0,1.3474289,0.10319918,2.0784314,7.41,2.2165682,128.0,4992.0,7327.5635,2.4946218,1.850049,562.85004,233.0,2134.0,39.004425,127.004425,131.7967,7327.5635,2.2165682,561.0,0.0,129.71828,138.74216,0.81874645,0.86885244,0.27529803,0.7021277,0.6381909,0.0
658,4.060443,4.4154406,4.3044186,0.7466649,-33.881245,4583.029,-0.8197204,7.8840027,27.105598,1.5317929,4584.6523,-32.76883,98.0,-66.96296,114.978264,36.28496,0.5884113,37.908276,-62.02043,35.62628,48.461285,1.4486233,0.024978628,16.116371,0.77119815,0.6443456,0.021323219,-2.9629629,-5.7182817,-0.40201005,-36.91828,-71.292,0.05171346,7237.523,0.035698347,0.10973936,3.7407408,112.568825,101.333336,0.077246785,0.0053988155,-3.4230301,0.028666435,3.0370371,44.1864,1.3962634,80.633316,2770.2,4641.662,1.9729704,5741.431,82.43117,162.0,1039.6,103.21001,79.01001,85.755325,4610.662,71.39626,82.22173,5794.1797,152.71829,82.70786,0.65612644,0.6721311,0.3275637,0.10137672,0.40201005,1.0
659,3.988984,5.1042366,2.3444784,0.43635035,-28.862726,9280.916,0.81407034,-44.172,-4.8594,1.5339234,9282.755,-26.233925,-10.0,1.5555556,111.7,29.418282,-1.0,31.257353,-111.7,30.236282,-12.718282,3.0019662,0.025587864,26.106636,0.087989025,0.53089917,0.0,-3.0,-12.718282,-0.81407034,-30.418282,-0.182,0.052359875,9281.916,0.017441861,0.055555556,0.0,0.182,83.1,1.2196479,0.0,-1.205822,0.1017501,1.5555556,5.0414,2.8274333,163.0,4515.1,9335.916,2.1609285,1.4660766,541.46606,246.0,1607.5,26.86093,161.16093,166.27383,9335.916,2.8274333,540.0,0.0,164.71828,171.17068,0.6307171,0.6885246,0.33165827,0.6758448,0.81407034,0.0
660,4.1743875,5.306872,4.3804045,0.36789384,-42.16374,11400.859,1.0,8.668001,-58.408604,7.7190046,11401.319,-41.57355,42.0,3.4545455,118.9,44.618282,-1.0,45.07798,-118.9,44.22428,-3.7182817,3.4906585,0.023150925,16.472418,1.0437523,0.79618925,0.0,-9.045455,-3.7182817,-1.0,-45.618282,-1.394,0.15787296,11401.859,0.045227274,0.41115704,1.9545455,1.394,388.05002,0.046553988,0.0066822064,-1.0000392,0.032607276,3.4545455,59.802605,3.473205,200.0,8580.001,11466.859,9.585757,1.3264502,23.32645,275.0,1062.7001,43.440304,199.5403,205.17282,11423.859,3.473205,22.0,0.0,201.71828,199.00005,0.6713721,0.6229508,1.0,0.027534418,1.0,1.0
661,4.4886365,5.13414,2.246417,1.7421384,-37.853165,9568.302,-3.1925147,-35.905,224.961,2.0336719,9568.54,-35.74995,269.0,-228.53488,139.5683,40.22547,3.9389043,40.46378,1256.4,40.15328,1389.2817,3.054326,0.032289445,28.218481,0.10828023,0.7036867,0.07036662,-3.8837209,-10.718282,-0.83919597,-40.31828,-231.165,0.06778371,103100.79,0.02219269,0.09031909,6.4418607,2490.8352,146.0279,1.1337534,0.0052207466,1.801434,0.14094432,2.4651163,6.204,2.9146998,167.0928,6316.8,9657.395,3.738221,24487.85,345.85004,273.0,1760.3999,268.4545,166.8545,172.1834,9611.395,233.9147,348.0317,25886.0,400.71826,175.55511,0.8108414,0.86885244,0.42935607,0.43053818,0.83919597,1.0
662,4.454347,4.995307,3.5972414,0.51327777,-38.618282,8308.255,-1.5402849,-14.519999,106.49469,2.2287366,8308.799,-36.50374,167.0,-128.0,115.63107,40.985573,2.6362195,41.52941,86.18162,39.98128,192.36334,2.687807,0.024369393,26.45919,0.42136264,0.70892274,0.039600264,-3.625,-11.718282,-0.7286432,-40.618282,-130.637,0.063268185,-22619.34,0.02353896,0.090625,4.4,-355.67676,137.3875,0.3210716,0.005402866,-1.4993896,0.039246466,2.0,24.142302,2.5307274,144.6327,5533.4,8393.888,2.7138698,10401.396,361.39627,225.0,1633.9,166.98886,144.08887,149.71828,8347.888,132.53073,362.26892,10604.082,277.71826,153.33307,0.6657256,0.65573764,0.40075374,0.45056322,0.7286432,1.0
663,4.3694477,4.7682943,2.6417298,0.51327777,-34.91828,6588.014,0.57788944,-30.2,-8.0115,1.8278024,6588.054,-32.6528,33.0,1.5,93.7,35.41828,-1.0,35.45811,-93.7,36.173283,-8.718282,2.1118484,0.018277045,23.527039,0.14410311,0.6356189,0.0,-2.875,-8.718282,-0.57788944,-36.41828,-0.245,0.05017822,6589.014,0.02376033,0.071875,0.975,0.245,96.8875,0.62107235,0.004986575,-1.4993896,0.10204081,1.5,8.2565,2.0071287,116.0,3909.2,6668.014,3.8351703,1.0471976,241.0472,175.0,1441.7,34.66017,115.96017,119.218285,6629.014,2.0071287,240.0,0.0,117.718285,120.33306,0.5290796,0.49180326,0.31783918,0.30037546,0.57788944,1.0
664,4.2341065,4.7424793,2.5203688,1.5283352,-34.184948,6416.1284,-1.7410207,-18.792,124.6654,3.2704031,6416.5864,-33.403736,176.0,-128.66667,112.49617,36.51969,1.3052447,36.977978,493.49493,37.30128,604.57666,1.9722221,0.024369393,14.576989,0.13180028,0.6548175,0.040209502,-4.6666665,-3.7182817,-0.56281406,-37.51828,-132.217,0.0814487,6426.1875,0.041297935,0.19444443,7.375,132.40367,162.4,0.29906115,0.0065876157,2.3574953,0.1920123,3.3333333,7.5515995,1.9547688,112.99859,3932.4,6486.127,5.206969,10561.396,25.396263,192.0,949.99994,167.3403,112.5403,118.05162,6441.127,133.95477,26.303835,11168.295,246.71829,113.42418,0.6482214,0.65573764,0.51591283,0.030037548,0.56281406,0.0
665,4.477337,4.995307,2.6000571,1.8838531,-34.046852,8306.888,0.7286432,-53.55,-7.4024997,0.64025855,8308.541,-31.06883,14.0,1.1714286,114.5,34.21828,-1.0,35.871925,-114.5,34.98328,-6.7182817,2.6005406,0.024978628,39.70624,0.13329951,0.6146749,0.0,-2.0714285,-6.7182817,-0.7286432,-35.21828,-0.235,0.03615325,8307.888,0.013902205,0.029591836,0.25714287,0.235,67.32143,0.4989623,0.0020661158,1.5789826,0.06079027,1.1714286,7.6375,2.5307274,146.0,4745.0,8395.888,1.4177849,1.43117,281.43118,227.0,2389.5,31.846355,144.34636,148.88971,8377.888,2.5307274,280.0,0.0,147.71828,149.63332,0.64652735,0.6721311,0.22900213,0.35043806,0.7286432,1.0
666,4.204693,4.733724,2.0892315,0.51327777,-28.46828,6358.831,0.55778897,-34.36,-3.7365,1.5532696,6360.67,-26.278269,17.0,1.75,97.5,29.21828,-1.0,31.057352,-97.5,30.07728,-12.718282,2.1118484,0.021323219,19.198622,0.06767514,0.5274085,0.0,-2.775,-12.718282,-0.55778897,-30.21828,-0.141,0.048432887,6359.831,0.022933885,0.069375,0.675,0.141,76.3125,1.5742971,0.0040705563,-1.4993896,0.17730495,1.75,3.8775,1.9373155,112.0,3080.0,6426.831,1.9359286,1.2217305,401.22174,181.0,1197.5,26.660929,110.16093,115.468285,6399.831,1.9373155,400.0,0.0,113.718285,120.33306,0.5505364,0.57377046,0.3067839,0.5006258,0.55778897,1.0
