,16_sin,id_sin,14_sin,15_sin,6_rbfFeature,5_rbfFeature,13_rbfFeature,14_rbfFeature,16_exp,17_square,7_square,3_square,4_square,11_square,16_degree,8_degree,17_degree,2_degree,4_relu,10_relu,2_relu,3_relu,6_tanh,10_tanh,14_tanh,2_tanh,9_recip,14_recip,4_recip,8_recip,8_zscore,6_zscore,2_zscore,9_zscore,Class
1004,0.4571428,-0.30472448,0.0010179997,0.0010179997,-0.059021614,0.25948313,0.08538047,-0.29519588,1.6076605,0.0045155715,16.0,36.0,36.0,7.9597282,27.202888,15841.789,3.8501616,343.77466,6.0,43.529057,6.0,6.0,0.9999092,1.0,0.0010179996,0.9999877,130.35706,0.001018,0.16666667,0.003616749,3.6331708,-1.2177571,-1.2662475,4.967698,1.0
1005,0.46142077,0.63680774,0.0,0.0,-0.11782386,-0.24528256,0.29540166,0.053123172,1.6154215,0.015370544,196.0,289.0,289.0,0.54616237,27.478825,3418.0303,7.1034155,1031.324,17.0,9.44173,18.0,17.0,1.0,1.0,0.0,1.0,22.852707,0.0,0.05882353,0.016762804,-0.07596298,-0.7562364,-0.7976766,-0.010897151,1.0
1006,0.5369977,0.99286187,0.0,0.0,0.2735866,0.22404887,-0.20963344,-0.29440454,1.7627481,0.006534297,121.0,784.0,676.0,230.20006,32.47949,2223.814,4.631504,1661.5775,26.0,23.005114,29.0,28.0,1.0,1.0,0.0,1.0,27.759007,0.0,0.03846154,0.025764644,-0.43249828,-0.60239613,-0.3681532,0.21631671,1.0
1007,0.46076506,0.43608338,0.0,0.0,0.25956148,0.30751002,-0.21818243,0.022024227,1.6142282,0.012356768,484.0,1225.0,1156.0,0.0,27.436483,959.15894,6.3690557,2005.3522,34.0,0.453906,35.0,35.0,1.0,0.42510444,0.0,1.0,8.434313,0.0,0.029411765,0.059735436,-0.8100632,0.06424489,-0.13386773,-0.67862225,0.0
1008,0.49818307,-0.52162814,0.41539115,0.95501727,0.11142709,-0.30918604,-0.31328255,0.015764926,1.6845559,0.011003381,1849.0,7056.0,6084.0,44.545467,29.879864,1167.9386,6.010155,5271.2114,78.0,8.147488,92.0,84.0,1.0,0.9999998,0.9912411,1.0,10.683792,2.71322,0.012820513,0.049057182,-0.7477316,1.6026472,2.0918446,-0.5744474,1.0
1009,0.46498176,-0.9997572,0.0,0.0,-0.2891585,0.05934841,0.2734275,-0.050004803,1.6219256,0.01885541,784.0,1849.0,1849.0,0.12768473,27.70904,4007.9827,7.86757,2463.7183,43.0,4.905881,43.0,43.0,1.0,0.9998904,0.0,1.0,40.47664,0.0,0.023255814,0.014295415,0.10016827,0.37192538,0.17851292,0.8052784,0.0
1010,0.49577412,-0.5587141,0.9897035,0.6400812,0.2703355,0.26288462,0.21662983,-0.013181225,1.6798861,0.0118278675,361.0,2116.0,1764.0,23.313168,29.720808,2573.4004,6.2312593,2922.0845,42.0,10.024051,51.0,46.0,1.0,1.0,0.8910852,1.0,20.704744,1.42717,0.023809524,0.022264617,-0.32812864,0.012964815,0.4908936,-0.11037067,1.0
1011,0.48320258,0.3960082,0.0,0.0,0.30655512,0.1092188,-0.16751613,-0.22997491,1.655841,0.012238775,144.0,961.0,784.0,0.02804486,28.894775,4246.782,6.3385744,1948.0564,28.0,5.483742,34.0,31.0,1.0,0.9999655,0.0,1.0,22.944838,0.0,0.035714287,0.013491574,0.1714623,-0.60239613,-0.17291531,-0.0066305217,1.0
1012,0.4997594,0.9866423,0.0,0.0,-0.07870053,0.1711012,0.20179348,-0.3132716,1.687623,0.014985676,1369.0,1681.0,1681.0,0.0,29.984081,564.7123,7.01392,2349.127,41.0,0.001569,41.0,41.0,1.0,0.0015689987,0.0,1.0,4.700476,0.0,0.024390243,0.101460114,-0.92782587,0.5770457,0.100417756,-0.85153866,0.0
1013,0.51649874,0.670162,0.8264867,0.11429369,0.13603422,0.23235852,-0.3161533,0.2183911,1.7207445,0.0142208,1681.0,8100.0,6889.0,4.846329,31.097683,1328.2183,6.8325787,5729.5776,83.0,4.092195,100.0,90.0,1.0,0.9994422,0.7499488,1.0,8.018066,0.972838,0.012048192,0.04313732,-0.6998798,1.9103277,2.404225,-0.69789886,1.0
1014,0.47498325,-0.2624621,0.0,0.0,0.31612816,-0.22892188,-0.17117037,-0.30810273,1.640408,0.010949112,1444.0,3844.0,3844.0,5.888717,28.358257,3154.1396,5.9953156,3552.3381,62.0,10.414514,62.0,62.0,1.0,1.0,0.0,1.0,22.778671,0.0,0.016129032,0.018165262,-0.154748,1.1924065,0.92041695,-0.01432579,0.0
1015,0.5274336,-0.9537798,0.0,0.0,0.3011198,-0.29959446,-0.19496931,-0.30588883,1.7429463,0.016634295,1296.0,5184.0,4624.0,0.24291787,31.832214,2169.7542,7.3896656,4640.958,68.0,4.375919,81.0,72.0,1.0,0.99968374,0.0,1.0,13.204527,0.0,0.014705882,0.026406577,-0.44863796,1.3462468,1.6623211,-0.45771056,1.0
1016,0.53232276,-0.76819676,0.0,0.0,0.3144085,0.314208,-0.21905552,0.30559188,1.7530234,0.008853304,1.0,25.0,25.0,0.0046571065,32.162525,4310.0747,5.391074,286.47888,5.0,1.821869,5.0,5.0,0.9950548,0.94902444,0.0,0.9999092,5.342564,0.0,0.2,0.0132934535,0.19035833,-1.3203173,-1.3052951,-0.82180315,0.0
1017,0.47969496,0.12366287,0.06612073,0.04461119,0.25675714,-0.10441427,-0.3075365,0.27468297,1.6492275,0.018337494,1600.0,4624.0,4489.0,1.7923077,28.66548,1991.4437,7.7587647,4068.0,67.0,5.684389,71.0,68.0,1.0,0.9999769,0.0660726,1.0,18.105717,0.066169,0.014925373,0.028770974,-0.5018728,1.500087,1.2718452,-0.23073332,0.0
1018,0.5121842,0.90182745,0.016741218,0.0,0.027015327,0.17344394,-0.009828293,-0.16947761,1.712109,0.0094881235,1024.0,3844.0,3721.0,0.75260484,30.809427,2287.769,5.5810094,3609.6338,61.0,5.613056,63.0,62.0,1.0,0.99997336,0.016740438,1.0,16.877218,0.016742,0.016393442,0.02504439,-0.4134044,1.2949667,0.95946455,-0.28762588,0.0
1019,0.5440538,0.850856,0.0,0.0,-0.3131011,-0.032200318,0.23355098,-0.3093584,1.7775944,0.013887916,900.0,2401.0,2304.0,5.482275,32.960026,3750.3542,6.7521358,2864.7888,48.0,11.400108,50.0,49.0,1.0,1.0,0.0,1.0,28.65378,0.0,0.020833334,0.01527743,0.023252828,0.5257656,0.451846,0.25775427,0.0
1020,0.5029063,0.017611505,0.0,0.0,0.30722928,-0.042733487,0.2754182,0.18988001,1.693772,0.011684096,100.0,169.0,169.0,0.019583765,30.192467,3442.3584,6.1932726,744.8451,13.0,2.736108,13.0,13.0,1.0,0.9916313,0.0,1.0,8.290359,0.0,0.07692308,0.016644338,-0.068699844,-0.9613567,-0.99291456,-0.68528885,0.0
1021,0.48360613,-0.8318249,0.006651951,0.0057019694,0.25329453,0.3063232,-0.054992612,0.31071892,1.6566045,0.0130048925,64.0,196.0,169.0,0.004176003,28.921188,2389.8516,6.5339527,859.43665,13.0,2.191453,15.0,14.0,1.0,0.97533005,0.006651902,1.0,14.05913,0.006652,0.07692308,0.023974616,-0.38292748,-0.9100766,-0.91481936,-0.41813335,0.0
1022,0.5054971,-0.91648537,0.0,0.0,-0.26868942,0.15825225,0.14956032,-0.1370992,1.6988609,0.009565818,25.0,169.0,169.0,0.04110391,30.364355,1496.157,5.6038136,744.8451,13.0,1.079928,13.0,13.0,0.99999833,0.7931724,0.0,1.0,11.56542,0.0,0.07692308,0.038295295,-0.6497415,-1.115197,-0.99291456,-0.5336186,0.0
1023,0.4602999,-0.15853338,0.0,0.0,-0.11059814,0.2957449,-0.24979065,0.06847879,1.6133826,0.013466442,784.0,1764.0,1764.0,0.0020134065,27.40646,702.2104,6.648888,2463.7183,42.0,0.59415,43.0,42.0,1.0,0.53287375,0.0,1.0,4.606207,0.0,0.023809524,0.08159346,-0.88677555,0.37192538,0.17851292,-0.8559043,1.0
1024,0.49302995,0.7451735,0.0,0.0,-0.28865415,-0.17846674,-0.23992987,-0.116926804,1.6745911,0.007626703,961.0,2209.0,2025.0,16.897663,29.539925,3696.7588,5.0036974,2807.4932,45.0,15.528032,49.0,47.0,1.0,1.0,0.0,1.0,34.302624,0.0,0.022222223,0.015498922,0.0072518163,0.5770457,0.41279843,0.51935583,1.0
1025,0.52210057,0.9637713,0.1229908,0.036525875,-0.16961147,0.2002555,0.08210611,-0.0077216066,1.7320609,0.0104021635,1089.0,2916.0,2916.0,33.51403,31.473257,3288.0574,5.843653,3151.2676,54.0,14.686701,55.0,54.0,1.0,1.0,0.1226819,1.0,31.705494,0.123303,0.018518519,0.017425418,-0.11476662,0.67960584,0.6470839,0.39908108,0.0
1026,0.46285564,0.2962822,0.0,0.0,0.31468526,-0.13574453,-0.310319,-0.31574303,1.6180375,0.01257224,1.0,4.0,1.0,0.21968812,27.57153,2936.228,6.4243464,114.59155,1.0,4.90225,2.0,2.0,0.7615942,0.9998896,0.0,0.9640276,27.522505,0.0,1.0,0.019513395,-0.21980588,-1.4228774,-1.4224379,0.20536417,0.0
1027,0.5104594,-0.6436074,0.0,0.0,0.25641656,0.059861794,-0.14112669,0.3159269,1.7086763,0.005155527,4624.0,6241.0,6084.0,0.057034515,30.694435,1227.0266,4.113951,4526.366,78.0,2.299217,79.0,79.0,1.0,0.9800655,0.0,1.0,11.118347,0.0,0.012820513,0.04669481,-0.7300908,2.2692883,1.5842259,-0.5543229,1.0
1028,0.49361798,-0.9917673,0.0,0.0,0.12764472,-0.26094264,-0.3153588,-0.12257421,1.6757236,0.013181566,36.0,196.0,144.0,0.00052725343,29.57866,2239.2068,6.5781856,802.14087,12.0,1.313625,14.0,14.0,0.99999976,0.8651898,0.0,1.0,9.224076,0.0,0.083333336,0.02558753,-0.4279027,-1.0639169,-0.95386696,-0.64204776,0.0
1029,0.53945863,-0.42810094,0.0,0.0,-0.31458774,-0.31280142,-0.24485281,-0.26545638,1.7679027,0.019153176,1936.0,6400.0,6084.0,4.026937,32.64679,2955.9666,7.9294486,4640.958,78.0,7.77684,81.0,80.0,1.0,0.99999964,0.0,1.0,19.497929,0.0,0.012820513,0.019383093,-0.21391292,1.500087,1.6623211,-0.16625908,0.0
1030,0.50209016,0.5291594,0.035962243,0.026583867,-0.0019136944,-0.3118412,0.29631883,0.20637922,1.6921738,0.011984776,1849.0,9025.0,7921.0,0.08461757,30.138378,1134.9589,6.272455,5844.169,89.0,1.657768,102.0,95.0,1.0,0.9299159,0.035954494,1.0,7.688292,0.03597,0.011235955,0.050482694,-0.75757784,1.8077675,2.4823203,-0.71317095,1.0
1031,0.5044268,0.99991304,0.0,0.0,-0.27884242,-0.24022916,-0.2264948,-0.2084137,1.6967556,0.031661578,9.0,49.0,49.0,0.0,30.293308,168.52814,10.195039,401.07043,7.0,0.023209,7.0,7.0,0.9993293,0.023204831,0.0,0.99999833,0.987162,0.0,0.14285715,0.33997753,-1.0461073,-1.2690371,-1.2272,-1.0235046,0.0
1032,0.4913987,0.5513512,0.0,0.0,-0.28700677,-0.2853273,-0.27859277,0.2744628,1.6714559,0.007409938,1444.0,2601.0,2500.0,0.00019137954,29.432554,1451.7877,4.9320774,3036.6763,50.0,0.568748,53.0,51.0,1.0,0.51443917,0.0,1.0,13.69606,0.0,0.02,0.03946567,-0.662988,0.8847261,0.56898874,-0.43494734,1.0
1033,0.53924215,-0.40412036,0.022892,0.011446751,-0.18667617,-0.03424872,0.11254033,0.19156219,1.7674485,0.008009176,64.0,100.0,100.0,0.9959241,32.632065,8768.045,5.127628,572.95776,10.0,9.658046,10.0,10.0,1.0,1.0,0.022890002,1.0,23.984339,0.022894,0.1,0.0065346123,1.5212928,-0.9613567,-1.1100572,0.041509446,1.0
1034,0.47027293,-0.9880456,0.007693924,0.007693924,-0.16479108,0.20575173,0.3052015,-0.23066792,1.6316634,0.0116035985,1024.0,2304.0,2209.0,1.930963,28.052011,2596.6125,6.171901,2807.4932,47.0,3.974876,49.0,48.0,1.0,0.99929476,0.0076938486,1.0,19.991337,0.007694,0.021276595,0.022065587,-0.32119867,0.62832576,0.41279843,-0.14340903,1.0
1035,0.49969444,-0.66356623,0.010434811,0.007304935,0.13960245,0.20475587,0.31316116,0.27458978,1.6874964,0.014652861,169.0,1369.0,1156.0,8.580025,29.979786,4937.4707,6.9355965,2635.6057,34.0,20.789055,46.0,37.0,1.0,1.0,0.010434621,1.0,36.389713,0.010435,0.029411765,0.0116042765,0.37766844,0.012964815,0.29565567,0.6160103,1.0
1036,0.5015989,0.27099285,0.0,0.0,0.26172698,-0.035883415,-0.07506719,-0.2851402,1.6912129,0.0112914005,2304.0,4096.0,4096.0,0.0025005,30.105837,1082.1941,6.0883064,3781.5212,64.0,1.611101,66.0,64.0,1.0,0.92332256,0.0,1.0,8.696194,0.0,0.015625,0.052944083,-0.7733308,1.6026472,1.0766072,-0.66649437,0.0
1037,0.46219602,0.95640236,-0.33856022,0.8247447,-0.211335,0.021976138,0.30180886,-0.27846712,1.6168343,0.0077329157,16.0,169.0,81.0,1873.546,27.528902,10355.836,5.038419,744.8451,9.0,59.466946,13.0,13.0,0.99999833,1.0,0.9999861,1.0,82.50953,5.937799,0.11111111,0.0055327043,1.9953303,-1.115197,-0.99291456,2.7518485,1.0
1038,0.4888596,0.7624999,0.0,0.0,-0.089787535,0.3117442,0.18959482,0.2534736,1.666594,0.013574347,1369.0,4096.0,3721.0,0.19190708,29.265652,1601.8401,6.6754737,3666.9297,61.0,2.451339,64.0,64.0,1.0,0.98525614,0.0,1.0,7.670921,0.0,0.016393442,0.035768725,-0.61818963,1.2949667,0.9985121,-0.71397537,0.0
1039,0.48515725,-0.13244139,0.00395299,0.00395299,0.16461287,-0.0745442,0.31483963,-0.30938646,1.6595442,0.008629667,25.0,225.0,225.0,0.0077360817,29.022774,3060.5857,5.3225484,859.43665,15.0,1.348972,15.0,15.0,1.0,0.8738104,0.0039529796,1.0,8.539534,0.003953,0.06666667,0.018720526,-0.18267867,-0.85879654,-0.91481936,-0.6737494,0.0
1040,0.55820185,-0.9056167,0.0063269576,0.0052729757,-0.22548693,0.20103398,0.19783305,0.29460928,1.8079923,0.013212583,441.0,1024.0,961.0,0.0757554,33.931534,3713.781,6.5859203,1890.7606,31.0,3.417786,33.0,32.0,1.0,0.9978526,0.0063269157,1.0,12.409905,0.006327,0.032258064,0.015427882,0.012333871,-0.29471564,-0.2119629,-0.49451,0.0
1041,0.50606215,-0.8461722,0.0,0.0,-0.28449,0.30371633,0.06404439,-0.29308864,1.6999741,0.022160491,900.0,3364.0,3136.0,0.0,30.401884,756.2047,8.529279,3380.4507,56.0,0.235966,59.0,58.0,1.0,0.23168185,0.0,1.0,3.165746,0.0,0.017857144,0.07576755,-0.8706555,1.1411265,0.8032742,-0.9226129,1.0
1042,0.48490456,-0.00876088,0.0,0.0,-0.30669716,-0.12587188,0.17821889,-0.30773568,1.6590647,0.009850762,729.0,2401.0,2401.0,0.34739116,29.006216,1775.6405,5.686663,2807.4932,49.0,3.188251,49.0,49.0,1.0,0.99660367,0.0,1.0,11.926928,0.0,0.020408163,0.032267667,-0.5663012,0.5770457,0.41279843,-0.516877,0.0
1043,0.49206483,0.8367052,0.0,0.0,0.17772667,-0.07408784,-0.102102876,0.25503415,1.672735,0.010713078,484.0,841.0,841.0,0.23995204,29.476387,3658.1262,5.930342,1661.5775,29.0,4.859545,29.0,29.0,1.0,0.9998798,0.0,1.0,31.315475,0.0,0.03448276,0.015662601,-0.004281957,-0.14087541,-0.3681532,0.3810191,1.0
1044,0.5396868,0.9129083,0.0,0.0,-0.29385546,-0.29433122,0.015205663,0.28326422,1.7683821,0.008155535,100.0,324.0,324.0,0.0019530212,32.66232,1278.8661,5.1742673,1031.324,18.0,0.657133,18.0,18.0,1.0,0.57645226,0.0,1.0,10.1577,0.0,0.055555556,0.044802014,-0.71461403,-0.8075164,-0.7976766,-0.5988111,0.0
1045,0.49913132,0.1497878,0.03610415,0.006831947,-0.034979332,0.20466709,0.09910113,0.2836994,1.6863998,0.010302859,100.0,576.0,441.0,4.2167964,29.942543,6435.2344,5.8156934,1375.0986,21.0,16.021864,24.0,24.0,1.0,1.0,0.03609631,1.0,54.790165,0.036112,0.04761905,0.0089034485,0.8248282,-0.60239613,-0.5633911,1.468147,0.0
1046,0.4771,-0.75104696,0.0039089904,0.0039089904,-0.27318114,-0.061415806,0.28209504,0.30144808,1.6443613,0.013754598,441.0,1024.0,961.0,0.28580037,28.49617,3234.1196,6.7196484,1833.4648,31.0,6.13376,32.0,32.0,1.0,0.9999906,0.00390898,1.0,29.652372,0.003909,0.032258064,0.017716035,-0.13086988,-0.08959534,-0.25101048,0.3039997,0.0
1047,0.4668903,-0.9613726,0.0,0.0,-0.31328073,0.25361744,-0.28585812,-0.18117331,1.6254278,0.01701303,144.0,576.0,400.0,3.9517186,27.832626,6199.877,7.4733176,1432.3944,20.0,21.621649,25.0,24.0,1.0,1.0,0.0,1.0,37.955322,0.0,0.05,0.009241438,0.75456196,-0.6536762,-0.52434355,0.68851465,0.0
1048,0.5421242,-0.2878167,0.4212408,0.32036048,-0.17437738,0.312522,-0.1015625,-0.30251792,1.7735142,0.006899961,256.0,1089.0,841.0,7.407569,32.82836,7830.4854,4.759331,2005.3522,29.0,9.801757,35.0,33.0,1.0,1.0,0.40933573,1.0,22.76719,0.434813,0.03448276,0.007317015,1.2413827,-0.29471564,-0.13386773,-0.014857452,1.0
1049,0.462564,0.65035653,0.0,0.0,0.08938385,0.26149094,-0.0082096495,-0.31430268,1.6175052,0.009043629,1369.0,2916.0,2704.0,7.4793286,27.55268,2841.4182,5.4487133,3151.2676,52.0,10.01444,55.0,54.0,1.0,1.0,0.0,1.0,21.022808,0.0,0.01923077,0.020164499,-0.2481115,0.8847261,0.6470839,-0.09564094,0.0
1050,0.49670827,0.990595,0.0061549614,0.0,-0.28020707,0.22006163,0.01614842,0.11332972,1.6816946,0.015537123,729.0,1600.0,1600.0,0.028135363,29.782457,1131.1355,7.1418037,2291.831,40.0,1.209544,40.0,40.0,1.0,0.8365426,0.0061549223,1.0,9.348577,0.006155,0.025,0.050653324,-0.7587192,0.3206453,0.06137018,-0.6362821,0.0
1051,0.520205,0.42008495,0.06705066,0.05081211,0.2868856,-0.19695936,-0.0047616456,-0.28674632,1.7282182,0.019684931,361.0,2704.0,2304.0,0.13100056,31.346004,1927.436,8.03877,3208.5635,48.0,4.177563,56.0,52.0,1.0,0.9995297,0.06700047,1.0,15.009336,0.067101,0.020833334,0.029726421,-0.5209824,0.11552497,0.6861315,-0.37412867,1.0
1052,0.4968697,-0.5366492,0.0,0.0,0.07201476,-0.26712704,0.31299058,-0.2895264,1.6820073,0.0067688464,225.0,1156.0,961.0,136.77362,29.793116,8143.099,4.7138953,1948.0564,31.0,55.193325,34.0,34.0,1.0,1.0,0.0,1.0,81.350204,0.0,0.032258064,0.007036114,1.3347142,-0.08959534,-0.17291531,2.6981595,0.0
1053,0.53861547,-0.9999906,0.36552426,0.16543198,0.23246641,-0.30845106,0.14181307,-0.3032655,1.7661341,0.008608871,400.0,2116.0,1764.0,10.47321,32.589436,1935.837,5.3161316,3265.8594,42.0,7.897879,57.0,46.0,1.0,0.9999997,0.35765648,1.0,15.423602,0.374196,0.023809524,0.029597417,-0.5184743,0.16680504,0.725179,-0.35494378,1.0
1054,0.46658343,-0.5439452,0.0,0.0,0.059373178,0.18148522,-0.050121855,-0.049058314,1.6248637,0.011041807,100.0,289.0,256.0,212.566,27.812746,13534.435,6.0206404,974.0282,16.0,65.59759,17.0,17.0,1.0,1.0,0.0,1.0,107.79076,0.0,0.0625,0.0042333337,2.9443061,-0.9613567,-0.8367242,3.9226384,0.0
1055,0.4828182,0.4122009,-0.23068675,0.6597079,0.26789817,0.0877902,-0.018879253,-0.2161009,1.6551142,0.008796564,196.0,3721.0,3136.0,818.23987,28.869623,6267.937,5.373771,3495.0425,56.0,34.529118,61.0,61.0,1.0,1.0,0.9976581,1.0,50.78363,3.374376,0.017857144,0.00914109,0.7748813,0.012964815,0.88136935,1.2826018,1.0
1056,0.48715582,0.9893714,0.05304609,0.012486676,-0.25663075,-0.0787368,-0.31494656,0.103757,1.663344,0.012630387,625.0,1764.0,1681.0,42.163948,29.15381,4328.578,6.4391856,2406.4226,41.0,18.231403,42.0,42.0,1.0,1.0,0.05302123,1.0,38.59189,0.053071,0.024390243,0.013236628,0.19588254,0.26936522,0.13946533,0.71799445,0.0
1057,0.5071701,0.6569184,0.0,0.0,-0.11196042,0.15280919,0.24784404,-0.14142501,1.70216,0.0133347055,36.0,169.0,169.0,6.74255,30.47551,5486.675,6.6162868,744.8451,13.0,15.172048,13.0,13.0,1.0,1.0,0.0,1.0,33.29965,0.0,0.07692308,0.010442714,0.5416342,-0.9100766,-0.99291456,0.4729074,0.0
1058,0.466709,-0.27950233,0.0,0.0,0.21155751,-0.08434081,0.019975372,0.24158846,1.6250947,0.016128493,1.0,81.0,64.0,1.016064e-06,27.82088,597.59155,7.276449,630.25354,8.0,0.407199,11.0,9.0,0.9993293,0.38609177,0.0,1.0,4.230234,0.0,0.125,0.09587782,-0.9180097,-1.2690371,-1.0710098,-0.8733158,1.0
1059,0.48907244,-0.9589499,0.0,0.0,-0.22692311,0.10636896,0.1756116,-0.14633207,1.6670007,0.014801885,64.0,169.0,169.0,0.021976281,29.279633,5213.7124,6.970776,802.14087,13.0,4.491292,14.0,13.0,1.0,0.9997489,0.0,1.0,11.515006,0.0,0.07692308,0.01098944,0.46014085,-0.9613567,-0.95386696,-0.53595334,1.0
1060,0.48747715,-0.7567434,0.007744923,0.0,0.31619424,0.3134915,0.17605987,-0.28132442,1.6639562,0.012785503,400.0,1089.0,900.0,0.016929135,29.174896,561.24457,6.4786053,1948.0564,30.0,0.297399,34.0,33.0,1.0,0.28893054,0.007744845,1.0,4.343259,0.007745,0.033333335,0.102087,-0.92886114,-0.29471564,-0.17291531,-0.8680815,1.0
1061,0.48704138,0.14120954,0.01946977,0.014346508,-0.27697784,-0.060171027,0.2230444,-0.31315172,1.663126,0.011799825,529.0,1024.0,900.0,3.4633393,29.146305,9679.874,6.2238684,1948.0564,30.0,10.274472,34.0,32.0,1.0,1.0,0.01946854,1.0,26.109415,0.019471,0.033333335,0.0059190625,1.7935208,-0.08959534,-0.17291531,0.1399231,1.0
1062,0.51664853,0.9093351,0.023826744,0.0,0.039614208,-0.122435115,-0.2297121,-0.050692514,1.7210456,0.0105204,361.0,2116.0,1849.0,99.730156,31.10771,3281.3777,5.8767705,2922.0845,43.0,15.326308,51.0,46.0,1.0,1.0,0.02382449,1.0,22.744436,0.023829,0.023255814,0.01746089,-0.11676089,0.012964815,0.4908936,-0.015911235,1.0
1063,0.4693266,0.84142214,0.0,0.0,0.24287118,0.02261419,0.26826078,0.21251614,1.6299154,0.011460774,225.0,576.0,576.0,7.7908144,27.990591,8069.1987,6.1337996,1432.3944,24.0,26.195265,25.0,24.0,1.0,1.0,0.0,1.0,60.878002,0.0,0.041666668,0.0071005537,1.312651,-0.3972758,-0.52434355,1.7500787,0.0
1064,0.5468306,-9.043306e-05,0.0039229896,0.0039229896,0.25489604,-0.21495698,-0.2584657,0.3155851,1.7834934,0.006002531,100.0,625.0,576.0,0.4685868,33.149845,3498.4126,4.439048,1489.6902,24.0,14.693934,26.0,25.0,1.0,1.0,0.00392298,1.0,23.548738,0.003923,0.041666668,0.01637765,-0.05196473,-0.49983597,-0.48529595,0.021336516,0.0
1065,0.51045686,-0.84151983,0.0,0.0,-0.24769063,-0.1442246,-0.2946443,-0.30938584,1.7086713,0.010114525,1089.0,1681.0,1600.0,1.59404,30.694263,2445.4287,5.7622933,2349.127,40.0,11.41713,41.0,41.0,1.0,1.0,0.0,1.0,28.255812,0.0,0.025,0.023429746,-0.3663348,0.5257656,0.100417756,0.2393241,0.0
1066,0.35952798,-0.9092598,-0.56300414,0.835307,-0.31386375,0.024889039,-0.20316786,-0.15480745,1.4444981,0.006887174,441.0,2209.0,2025.0,3571.9893,21.071209,8147.5425,4.754919,3036.6763,45.0,74.6846,53.0,47.0,1.0,1.0,0.99887127,1.0,102.85564,3.739609,0.022222223,0.007032277,1.3360407,0.21808514,0.56898874,3.69409,1.0
1067,0.50033706,-0.14103048,0.21489176,0.13240404,0.27080697,0.11952735,0.07808038,-0.063358635,1.688749,0.024494441,841.0,4624.0,3481.0,12.118071,30.022299,4465.307,8.96719,4239.8877,59.0,26.952456,74.0,68.0,1.0,1.0,0.21325694,1.0,62.26778,0.216581,0.016949153,0.012831317,0.23670328,0.7308859,1.388988,1.8144401,1.0
1068,0.49786305,0.75686157,0.0,0.0,-0.30086753,-0.30434912,0.18887092,0.28237697,1.6839345,0.018785171,625.0,1024.0,1024.0,0.10095109,29.85872,1104.3145,7.852902,1833.4648,32.0,1.230416,32.0,32.0,1.0,0.8427,0.0,1.0,9.182954,0.0,0.03125,0.05188357,-0.76672673,0.012964815,-0.25101048,-0.6439522,0.0
1069,0.46204525,0.9588986,0.0,0.0,-0.30868995,0.13508171,0.11096604,-0.033046413,1.6165593,0.008453516,121.0,225.0,225.0,2.1808405,27.519161,6961.091,5.267946,916.7324,15.0,13.346829,16.0,15.0,1.0,1.0,0.0,1.0,55.25555,0.0,0.06666667,0.008230861,0.9818236,-0.8075164,-0.8757718,1.4896994,0.0
1070,0.5062062,0.27932867,0.0,0.0,-0.08220049,-0.06795914,-0.17766552,-0.19128121,1.7002581,0.013007858,49.0,225.0,196.0,0.19249277,30.411453,4097.9546,6.5346975,859.43665,14.0,3.805837,15.0,15.0,1.0,0.9990112,0.0,1.0,12.877578,0.0,0.071428575,0.013981555,0.12702951,-0.9613567,-0.91481936,-0.47285178,0.0
1071,0.48146284,-0.6570548,0.0,0.0,0.13689016,0.26203206,0.314997,0.15805005,1.6525556,0.012802017,25.0,64.0,49.0,22.796337,28.780985,9112.51,6.482788,458.3662,7.0,24.861507,8.0,8.0,0.9999877,1.0,0.0,0.99999976,44.49486,0.0,0.14285715,0.0062875957,1.6241332,-1.166477,-1.1881524,0.9913649,1.0
1072,0.5062726,-0.9893451,0.0,0.0,0.18617018,0.24491256,0.04317958,0.093167946,1.7003889,0.015847538,49.0,169.0,169.0,1.4693512,30.415865,10859.888,7.212794,802.14087,13.0,19.35103,14.0,13.0,1.0,1.0,0.0,1.0,52.82676,0.0,0.07692308,0.005275909,2.1458158,-0.9100766,-0.95386696,1.3772204,1.0
1073,0.46704772,-0.4120361,0.0038709901,0.0019359988,-0.059612952,0.20271105,0.0077920146,0.012561814,1.625717,0.010723845,25.0,81.0,81.0,0.4369408,27.842825,4532.771,5.9333215,515.662,9.0,7.55667,9.0,9.0,0.99999976,0.99999946,0.0038709806,0.99999994,21.005375,0.003871,0.11111111,0.012640341,0.25684473,-1.0639169,-1.1491048,-0.09644828,0.0
1074,0.52050644,0.544097,0.0,0.0,0.25993145,-0.1553871,-0.0053076283,-0.3045354,1.7288284,0.008838069,100.0,169.0,144.0,0.3261164,31.366228,1630.3096,5.386433,802.14087,12.0,2.477285,14.0,13.0,1.0,0.9859965,0.0,1.0,10.544213,0.0,0.083333336,0.03514411,-0.60969,-0.85879654,-0.95386696,-0.5809114,1.0
1075,0.517294,0.9999898,0.25050706,0.2386748,0.14388609,0.024333686,-0.21093051,0.28809142,1.7223437,0.014155051,400.0,1521.0,1444.0,0.32718056,31.15091,1097.939,6.816765,2234.5352,38.0,1.995124,39.0,39.0,1.0,0.96368146,0.24792808,1.0,8.140657,0.253204,0.02631579,0.052184846,-0.76863015,0.012964815,0.022322597,-0.6922216,1.0
