,14_tanh_exp,6_rbfFeature_exp,id_sin_exp,6_tanh_sigmoid,2_tanh_sigmoid,5_rbfFeature_sigmoid,4_recip_sigmoid,14_tanh_sigmoid,17_square_sigmoid,(11_square/3_relu),(5_rbfFeature/3),(id_sin/16_degree),(15_sin/17_degree),(7_square/2_tanh),(9_zscore/3),(4_recip/3),(15_sin/16),(4_square/7),(16_sin/16_exp),(9_recip/16),(2_relu/8_recip),(10_tanh/4),(16_exp/8_recip),(2_tanh/4),(13_rbfFeature/2),(14_sin/3_relu),(5_rbfFeature/3_square),(9_recip/6),(8_zscore/6),(2_degree/4),(2_tanh/2_zscore),(14_rbfFeature/4_square),(8_degree/17),(2_degree/7),(10_relu/2),(5_rbfFeature/2_tanh),(14_tanh/3),(5_rbfFeature*16_degree),(4_relu*6_zscore),(17_degree*3),(17_square*2_tanh),(11_square*2_degree),(5_rbfFeature*5),(5_rbfFeature*2_degree),(8_recip*10),(2_zscore*9),(14_sin*2),(16_sin*4_relu),(17_square*id),(3_relu*2),(16_degree*2_tanh),(2_relu*10_tanh),(17_degree*2_tanh),(6_rbfFeature*10_relu),(3_relu*14),(14_tanh*id),(13_rbfFeature*9_recip),(14_sin*4_square),(14_sin*8_degree),(3_relu*12),(16_sin*8_zscore),(9_zscore*16),(14_rbfFeature*10_relu),(16_exp*2_zscore),(11_square*3),(13_rbfFeature*16_exp),(2_degree*4_recip),(14_sin*11),(id_sin*11_square),(6_tanh*6),(3_relu*9),(14_sin*8_recip),(6_tanh-11),(14_sin-9),(4_relu-2_relu),(id_sin-16_exp),(2_tanh-6),(4_square-3),(7_square-8),(3_relu-13),(16_exp-14),(6_rbfFeature-17_degree),(7_square-6_zscore),(5_rbfFeature-14),(14_sin-7),(10_tanh-10),(7_square-5),(14_tanh-6),(16_exp-18),(17_square-4_recip),(9_recip-8),(17_square-6),(17_square-4_relu),(3_square-5),(2_degree-15),(7_square-12),(5_rbfFeature-11),(14_sin-16),(2_tanh-7),(9_zscore-13),(4_relu-8_recip),(15_sin-11_square),(id_sin-10_relu),(9_zscore-1),(14_tanh-7),(2_degree-7),(5_rbfFeature-13),(16_sin+2),(17_square+8_recip),(3_relu+10),(5_rbfFeature+14_tanh),(2_zscore+7),(7_square+2_relu),(4_square+12),(17_square+17),(16_sin+4_relu),(8_recip+18),(6_tanh+14_recip),(8_degree+9),(6_tanh+9_recip),(14_recip+13),(2_degree+0),(10_relu+0),(14_recip+17),id_sin_zscore,3_square_zscore,10_relu_zscore,7_square_zscore,2_zscore_zscore,4_square_zscore,8_recip_radian,2_degree_radian,3_square_radian,4_square_radian,11_square_radian,6_rbfFeature_radian,Class
10,1.0,1.1010184,0.36788306,0.7310586,0.7310586,0.5495837,0.50555533,0.5,0.50315714,0.08662956,0.0044219675,-0.03196496,0.0,1024.0,0.028701738,0.00049382716,0.0,63.28125,0.30079678,93.363945,3796.1282,0.022222223,145.63193,0.022222223,-0.006993639,0.0,9.826595e-05,1.2744365,0.0086648,57.29578,3.8969936,-0.00013603436,43010.02,80.57219,0.38430494,0.19898854,0.0,6.2251477,25.967056,289.7453,0.012628815,10051.1045,8.556507,513.05414,0.20500296,13.081227,0.0,23.36759,0.13891697,2025.0,31.28395,45.0,6.4387846,1.6642715,0.0,0.0,-16.043306,0.0,0.0,0.0,0.1799782,0.705212,-4.763894,0.4429947,175.42487,-0.54330534,57.29578,0.0,-3.8982923,40.0,2293.9856,0.0,-0.974419,-50.97746,0.0,-2.726338,-39.0,1980.0,939.6416,45.0,1.7263476,-6.342549,1023.423,0.19898854,-32.0,-16.293722,981.0,-40.0,1.7263476,-0.009593408,-33.38094,-39.98737,-44.98737,1982.0,2578.31,1024.0,-1.7754304,-0.546008,-31.0,1.2915782,44.988144,-3.8983305,-18.293713,0.29157817,-32.0,2546.31,0.19898854,45.51928,0.024482999,62.293724,0.19898854,32.256607,1069.0,2025.0,0.12500681,45.51928,0.011854184,1.0,4884.3574,51.97746,0.0,2579.31,18.293722,0.112378,-1.415077,0.036384005,0.7428381,0.41218346,0.25660807,0.13758418,0.00020689453,45.0,35.34292,35.34292,0.0680387,0.0016796278,0.0
11,1.0,0.87705094,0.5847488,0.7310586,0.7310586,0.5538118,0.5099987,0.5,0.5048759,0.00053934485,0.008643358,-0.016975295,0.0,324.0,-0.0169275,0.0016,0.0,34.72222,0.301883,25.286297,562.00116,0.016420651,39.0292,0.04,0.0029493303,0.0,0.0003457343,0.63409066,-0.032358345,57.295776,-1.9071466,-0.00030496428,9222.679,79.57747,0.01744928,0.21608394,0.0,6.830208,-8.649893,200.04391,0.01950408,19.313864,4.9699306,309.51743,0.019405298,-7.31459,0.0,13.103011,0.23404896,625.0,31.609049,10.262907,8.001757,-0.057229374,0.0,0.0,1.0285785,0.0,0.0,0.0,-0.37311277,-0.23346491,-0.08314699,-0.91034997,0.33709052,0.12801352,57.295776,0.0,-0.0072349464,22.0,348.74988,0.0,0.883881,-13.949995,0.0,-2.2727437,-21.0,600.0,301.51996,25.0,1.7361708,-8.132947,324.346,0.21608394,-18.0,-0.025715739,301.0,-22.0,0.73617077,-0.02049592,-8.530052,-21.980495,-24.980495,602.0,1432.3944,324.0,0.09996495,-0.551682,-17.0,-0.42318746,24.955517,-0.013483621,-0.9728049,-0.42318746,-18.0,1414.3944,0.21608394,25.52412,0.06398797,25.436232,0.21608394,17.475657,349.0,625.0,0.15916109,25.52412,1.0444839,1.0,1301.9617,14.949995,0.0,1433.3944,1.436232,0.139657,-0.75988346,-0.5840307,-0.7150991,-0.4150934,-0.52434355,-0.5745138,0.00077639037,24.999998,10.908308,10.908308,0.00023533359,-0.0022897013,0.0
12,1.0,1.1934874,1.5222158,0.7310586,0.7310586,0.43913555,0.5038461,0.5,0.5020065,0.0012017448,-0.00354596,0.013722594,0.0,2500.0,-0.013409719,0.00022296543,0.0,84.5,0.2984741,5.8165817,739.207,0.008537744,18.019936,0.015384615,-0.0020861963,0.0,-5.1390725e-05,0.049339015,-0.014536242,61.703144,0.8111631,7.421132e-05,6753.7603,80.21409,0.0089358715,-0.24467124,0.0,-7.491499,114.171684,354.17404,0.008025832,332.56915,-15.4142885,-981.304,0.059233434,3.8319762,0.0,33.10589,0.10433581,4830.0,30.618633,38.846737,5.132957,0.11064009,0.0,0.0,-0.45392516,0.0,0.0,7.174965,-0.46642792,-0.4944609,0.19612448,2.103667,5.7215066,-0.2491945,61.703144,0.0,0.034840416,63.0,214.4767,0.0,0.712041,-3.108358,-5.0,-1.2862501,-62.0,4156.0,2489.44,68.9952,1.7064172,-4.9560776,2498.2434,-0.24467124,-50.0,-0.070557594,2437.0,-63.0,1.7064172,-0.007358784,-7.4517417,-62.991974,-64.991974,4698.0,4010.7043,2499.896,-0.53263026,-0.534396,-49.0,-0.9300696,64.905304,-0.08292039,-0.20534393,-1.9252706,-50.0,3960.7043,-0.24947023,70.50932,0.10272191,69.62551,-0.24467124,51.232796,2570.0,4225.104,0.097612835,65.50932,0.094696075,1.0,608.1575,4.108358,0.004799,4011.7043,1.6255109,0.089587,0.59278494,1.2488517,-0.6987291,2.156556,1.2327976,1.2565953,0.0016527583,69.99999,83.09512,73.74016,0.0014472337,0.0030871304,1.0
13,1.0,0.8619011,2.69287,0.7310586,0.7310586,0.44086453,0.5064099,0.5,0.5047807,0.00083278806,-0.005526841,0.034471583,0.0,324.0,-0.017609276,0.0005963029,0.0,84.5,0.29116032,13.433415,1104.6144,0.02522566,38.000694,0.025641026,-0.006148245,0.0,-0.00012853119,0.24954012,-0.026028538,70.517876,2.6755793,-8.457708e-05,9534.78,152.78874,0.050081313,-0.23765416,0.0,-6.8294506,-3.4942183,340.7002,0.019123292,98.48425,-7.6049333,-653.5958,0.1044594,2.5181773,0.0,18.750761,0.2677261,2064.0,28.736927,47.222435,7.9232607,-0.35725537,0.0,0.0,-1.9883671,0.0,0.0,0.49179098,-0.33788416,-0.37977612,-0.30924228,0.61716926,1.5398251,-0.48732033,70.51788,0.0,0.035473537,27.0,289.71606,0.0,0.810765,-6.737583,-9.0,-0.6606779,-26.0,1478.0,300.9872,43.0,1.6512853,-8.071876,324.0896,-0.23765416,-18.0,-1.4201022,292.0,-27.0,0.6512853,-0.0065177344,-16.275215,-26.980877,-38.980877,1817.0,2750.1973,323.98856,-0.42688918,-0.501554,-17.0,-0.75719887,38.956547,-0.035809886,-1.4132956,-1.7571988,-18.0,2732.1973,-0.23765416,48.48079,0.062577374,45.403904,-0.23765416,18.37375,372.0,1521.0115,0.15741028,39.48079,1.043454,1.0,1325.2737,7.737583,0.0,2751.1973,3.403903,0.138287,1.3992909,-0.041610986,-0.54492307,-0.4150934,0.37375084,-0.11877108,0.0007584168,47.999996,32.271137,26.546457,0.0006250004,-0.0025938163,1.0
14,1.0,1.3377391,1.9160923,0.7310586,0.7310586,0.5281994,0.5027173,0.5,0.5038753,4.6973648e-05,0.0012141631,0.020968312,0.0,5929.0,-0.010510371,0.00011687705,0.0,109.92208,0.2998667,3.6604528,809.41724,0.0041408776,14.795111,0.010869565,-0.0029968775,0.0,1.3055518e-05,0.023038592,-0.011036362,58.541332,0.46084228,3.0370351e-05,3962.6016,69.94549,0.0042679044,0.11291718,0.0,3.5018876,270.1055,663.4258,0.0155014945,23.528145,10.049629,608.14966,0.046590563,4.2993426,0.0,47.401237,0.23252241,8742.0,31.012886,35.81031,7.1336107,0.11673663,0.0,0.0,-0.5581504,0.0,0.0,0.0,-0.48901954,-0.529079,0.10312596,3.7283897,0.40627506,-0.48402798,58.541336,0.0,0.0028408146,86.0,184.26266,0.0,0.933905,-1.981319,-2.0,-1.0679117,-85.0,8371.0,5920.389,93.0,1.7181996,-6.84263,5926.064,0.11291718,-77.0,-0.020222276,5840.0,-86.0,1.7181996,0.004631929,-6.629503,-85.9845,-91.9845,8560.0,5385.8027,5929.0,0.046822175,-0.541277,-76.0,-0.9774645,91.883865,-0.004368549,0.24910486,-1.9774644,-77.0,5308.8027,0.11291718,94.51523,0.13163443,93.401184,0.11291718,79.16994,6023.0,8464.0,0.1400065,92.51523,0.11613294,1.0,495.34503,2.981319,0.0,5386.8027,1.401183,0.124505,0.9181367,2.9718318,-0.71813035,6.2090306,2.1699398,3.4127264,0.002026902,93.99999,150.95352,147.72467,7.624557e-05,0.0050785765,0.0
15,1.0009785,0.7317518,0.74983406,0.7310586,0.7310586,0.57212543,0.51561993,0.5002445,0.50202215,0.025203269,0.016140439,-0.008823938,0.00018979405,81.0,0.025822775,0.0034722222,0.0017174223,28.444445,0.3050829,58.16899,1302.2733,0.062499996,115.07595,0.0625,-0.0080260355,5.4333326e-05,0.000896691,2.5480614,0.0013381806,71.61972,-1.3896967,-0.00088724465,41482.14,127.323944,0.43926898,0.29052788,5.4333315e-05,9.479209,-12.920262,92.75316,0.008088484,519.85474,4.3579183,332.9204,0.13492374,-23.83599,0.019559998,8.626811,0.12941575,360.0,32.627537,19.999998,5.152953,-2.7437963,0.017604,0.015647994,-5.317216,0.25036797,3.6486611,0.932598,0.009379688,0.26468974,-1.9954638,-1.2717227,8.165859,-0.28368965,71.61972,0.000658724,-0.1306099,13.0,596.24634,1.50198875e-05,0.32645798,-33.12382,-4.0,-2.0552123,-12.0,238.0,15.886337,17.997066,1.7663308,-5.465267,81.80752,0.2895499,-8.999022,-7.7853794,66.0,-12.999022,0.76730883,-0.054411516,-31.988865,-12.991912,-15.991912,309.0,1145.9146,80.94819,-0.38301414,-0.56848,-8.0,0.46187696,15.984642,-0.45268086,-9.073283,-0.53519005,-8.999022,1136.9155,0.28759488,20.539175,0.023446243,26.78538,0.29150587,8.280418,101.0,256.05182,0.09802449,16.539175,1.0153577,1.000978,3763.8625,34.124798,0.0039109997,1146.9155,9.785379,0.090914,-0.40830672,-0.71741986,0.0069853985,-0.7022766,-0.7195815,-0.76220244,0.00026804348,19.999998,5.6548667,4.468043,0.007917841,-0.005450906,0.0
16,2.6693115,1.3383123,0.38235813,0.7310586,0.7310586,0.5749968,0.5030864,0.7274693,0.50450546,4.1841483,0.0031817672,-0.0319939,0.10955593,1024.0,0.023147032,0.00012995451,1.606756,205.03125,0.29637897,134.55911,12920.616,0.012345679,207.90475,0.012345679,-0.0029619755,0.0075206356,3.3492284e-05,1.5341523,0.02192392,74.2723,0.38469484,4.8179205e-05,52518.453,188.00177,0.35628465,0.30226788,0.010334954,9.082968,71.66281,730.7197,0.018022258,2391347.0,19.94968,1818.4607,0.30401325,183.44672,75.01834,40.560467,0.3063784,9975.0,30.049398,105.0,7.6917863,10.90159,222.8453,16.69095,-21.948109,4687.5747,5037.2637,1404.7334,0.505003,1.1532729,11.825406,4.391917,37761.94,-0.525462,74.27231,14.244378,-382.14984,46.0,6704.2456,0.0058060964,-18.937254,-69.856544,-24.0,-2.6509454,-45.0,6466.0,900.94653,88.885086,-0.6561922,-7.400377,1023.1153,-2.0434723,-31.28554,-36.40989,958.0,-45.01818,0.6895479,0.0056765787,-52.482475,-45.98198,-80.98198,8959.0,6015.054,1009.2133,-19.634987,0.1899994,-31.0,-3.9159431,80.991875,-396.65143,-38.37129,1.1989679,-31.018179,5984.0566,-5.812643,105.50075,0.026148805,132.40988,1.2840885,34.599464,1129.0,6575.7866,0.15226926,81.50075,1.0081265,3.34574,7121.0156,71.57101,8.460651,6017.0566,38.40989,2.4799871,-1.3605134,3.1384575,2.482605,0.41218346,2.599463,2.4447818,0.00014183501,104.99999,157.51596,114.511055,6.937581,0.0050860518,1.0
17,1.2053345,1.2306151,0.47190046,0.7310586,0.7310586,0.4333238,0.5104152,0.5465541,0.5029391,0.009402367,-0.0107321115,-0.023744842,0.02088497,361.0,-0.02428729,0.0016666667,0.23504838,30.31579,0.30194333,18.074097,425.8515,0.032850843,29.583502,0.041666668,0.0114186695,0.00751409,-0.00042928447,0.4534972,-0.036592785,59.6831,-1.9071466,-0.00035729393,9001.178,75.38918,0.04268972,-0.2683028,0.0074702855,-8.485716,-8.303898,155.31166,0.011756632,336.69745,-6.1709642,-384.31543,0.062653475,-5.2313433,4.696306,12.585431,0.21161936,625.0,31.627384,19.710506,6.2124667,0.22146805,4.7243752,3.3616283,2.848084,108.202896,183.33998,11.69475,-0.42215797,-0.33516583,-0.21964,-0.9106413,5.876479,0.4957776,59.6831,0.09107622,-0.17652644,22.0,249.42346,0.011028037,0.515171,-9.789086,-1.0,-2.4877136,-21.0,551.0,343.96594,24.693302,1.5477514,-6.0049524,361.346,-0.4572778,-18.812147,-0.27882272,338.0,-21.813242,1.7367264,-0.029910035,-7.0571213,-21.988243,-23.988243,602.0,1432.2643,360.5322,-0.7531318,-0.36414975,-18.0,-0.9138793,23.941294,-0.10531199,-1.8182302,-1.6071823,-18.813242,1413.3944,-0.5749998,25.524393,0.07046254,26.067244,-0.081545666,18.475657,386.0,576.4678,0.12018463,24.524393,0.05870591,1.188975,985.9566,10.976938,0.49567202,1433.3944,2.067243,0.297403,-1.0630289,-0.5840307,-0.66052544,-0.3713659,-0.52434355,-0.5994372,0.0010246114,24.999998,10.908308,10.053097,0.0041025565,0.0036218057,0.0
18,1.0,0.9717357,1.1616917,0.7310586,0.7310586,0.47473526,0.5039682,0.5,0.50243,0.00010026267,-0.0015803924,0.004745893,0.0,1600.0,-0.012318012,0.0002480159,0.0,99.225,0.30178854,11.003383,1259.1013,0.011426255,34.13941,0.015873017,0.0048473435,0.0,-2.469363e-05,0.11027029,-0.013816225,58.205235,1.0014901,4.3444645e-05,11433.153,91.67324,0.014177219,-0.10114511,0.0,-3.194203,84.81355,361.52628,0.009720185,23.529993,-5.8664165,-370.892,0.04612011,6.055842,0.0,32.992756,0.18468352,4096.0,31.580399,46.07066,5.648848,-0.026014714,0.0,0.0,1.8815033,0.0,0.0,0.0,-0.39795148,-0.43452585,0.15645461,1.732721,0.41067588,0.538343,58.20524,0.0,0.00096173363,55.0,388.15143,0.0,0.919895,-6.064866,-1.0,-1.5854257,-54.0,3905.0,1580.3265,64.0,1.7353029,-5.6775193,1598.6538,-0.10114511,-40.0,-0.18748796,1542.0,-55.0,1.7353029,-0.006152832,-13.608592,-54.99028,-62.99028,4038.0,3666.9297,1600.0,-0.18125011,-0.551182,-39.0,-0.7883528,62.94917,-0.0064168107,-0.7574648,-1.7883527,-40.0,3626.9297,-0.10114511,64.5237,0.06055009,64.90734,-0.10114511,40.998512,1664.0,3969.0,0.108311184,63.523693,0.050829906,1.0,1133.2709,7.064866,0.0,3667.9297,1.907342,0.098591,0.21064085,0.9541546,-0.6743547,1.0929142,0.9985121,1.1263831,0.0008871492,63.999996,71.488686,69.27212,0.00011199447,-0.00050040934,0.0
19,1.1251395,0.75806487,2.4916503,0.7310586,0.7310586,0.4216877,0.5064099,0.52944267,0.50275356,0.12642081,-0.0077036363,0.02948146,0.011913352,225.0,-0.002027164,0.00062539085,0.1325445,101.4,0.29970622,39.397625,5314.5537,0.025641026,198.35036,0.025641026,-0.0052160574,0.0028824671,-0.00018789357,0.92579615,0.038255222,67.579636,3.382313,-0.00013239424,63074.42,175.70705,0.21012482,-0.3158491,0.0028757807,-9.780824,-11.49391,246.53851,0.011014292,13661.012,-10.107171,-832.4537,0.08366161,6.2954884,5.436333,20.06709,0.22028583,1886.0,30.96676,46.0,6.0131345,-2.677278,4.856778,2.3581402,-5.109088,179.75354,782.31165,13.505237,0.45272902,-0.04492064,-1.9464062,0.50758666,212.51338,-0.41193074,67.579636,0.2690602,4.7320266,23.0,873.0258,0.0010229143,-1.2766759,-21.17513,-7.0,-0.80387175,-22.0,1480.0,109.466225,40.814,1.598359,-6.2901206,225.29471,-0.4343071,-14.881819,-8.665742,193.0,-22.882093,0.716817,-0.014626734,-94.24046,-22.988985,-38.988987,1649.0,2635.534,224.67061,-2.592525,-0.4222908,-14.0,-0.26911372,38.991344,-5.1116166,-8.752796,-0.08311372,-14.882093,2620.6057,-0.5018491,46.51454,0.01966977,50.66574,-0.19794208,15.295655,271.0,1521.3293,0.11596329,39.51454,1.0086554,1.118458,6640.8906,22.293312,0.30445802,2636.6057,10.665742,0.223407,1.2894899,-0.116060756,0.083124444,-0.53209394,0.29565567,-0.11877108,0.00015106658,45.999996,29.338985,26.546457,0.09046484,-0.0048343227,1.0
20,1.0,0.7367471,2.308633,0.7310586,0.7310586,0.55815494,0.5067563,0.5,0.50306875,0.03923552,0.0063156066,0.030536873,0.0,529.0,0.01511717,0.0007304602,0.0,59.52174,0.28526297,73.53978,2270.2317,0.027027022,98.97906,0.027027028,0.0077306274,0.0,0.00017069207,1.1343843,-0.0015114099,57.29578,-17.929962,0.00020632337,31730.633,92.17147,0.21929803,0.23367745,0.0,6.4023433,4.274424,234.87492,0.0122750895,3077.5527,7.945033,495.38306,0.13224156,-1.9612931,0.0,17.026365,0.2577769,1369.0,27.398209,36.999992,6.347971,-2.478922,0.0,0.0,10.058619,0.0,0.0,6.604463,-0.021560766,0.26746798,2.2918613,-0.08996953,53.71343,0.46141458,57.29578,0.0,1.214585,31.0,1301.1388,0.0,-0.20487106,-35.165913,0.0,-0.77649474,-30.0,1332.0,467.6424,36.989227,1.6131504,-6.6534815,528.88446,0.23367745,-23.0,-7.114027,495.0,-31.0,1.6131504,-0.014751938,-26.1917,-30.987724,-36.987724,1335.0,2119.9438,528.8215,-0.9711936,-0.478189,-22.0,0.5485633,36.983704,-1.4517143,-7.2773714,-0.4406647,-23.0,2096.9438,0.22290544,37.46017,0.028572984,45.11403,0.23367745,22.944227,566.0,1369.1785,0.123068094,37.46017,0.016297895,1.0,3550.698,36.165913,0.010772,2120.9438,9.114027,0.110793,1.1816292,-0.2543246,-0.05107719,-0.17281945,-0.05577257,-0.19608459,0.00028445193,37.0,23.893557,23.893557,0.025337193,-0.0053321673,0.0
21,1.002002,0.8424823,0.99118775,0.7310586,0.7310586,0.5515478,0.5166605,0.5005,0.50220966,0.064256065,0.0121721495,-0.00032839348,0.0,49.0,0.03157348,0.003921569,0.0,32.142857,0.2831714,73.71675,3414.3755,0.06666667,287.64752,0.06666667,0.005586664,0.00011764698,0.00071600877,2.8898504,0.16479577,72.57465,-1.3181672,-0.0013833143,109518.57,155.5171,0.6852081,0.20692654,0.0001176469,5.577367,-12.881948,91.57228,0.008838631,1189.1572,2.4831185,225.26431,0.07244667,-26.307894,0.037999976,6.7989774,0.19444989,323.0,26.953365,19.0,5.386605,-2.231482,0.034,0.04399994,3.680974,0.44999972,20.592543,0.39105102,0.8963542,0.25250024,-4.0520935,-1.214318,18.570004,0.16990615,72.57465,0.0020903125,-0.009668755,12.0,589.5295,1.11294075e-05,-0.045156956,-34.676205,-4.0,-1.6095256,-11.0,208.0,-130.70396,16.994999,1.5986743,-5.5580072,49.858795,0.20492654,-6.998,-12.018953,37.0,-11.998,0.6006743,-0.05782804,-145.02576,-11.991161,-14.991161,277.0,1088.6198,48.976997,-0.83823043,-0.468425,-6.0,0.5317482,14.994435,-1.0923531,-13.027804,-0.46325082,-6.998,1081.6198,0.20192555,19.453264,0.014403339,30.018953,0.20892654,6.241371,68.0,225.02301,0.10285263,15.453265,1.0055647,1.002,10330.956,35.678204,0.0070010005,1089.6198,14.018953,0.09601399,-0.013774403,-0.73293024,0.37313032,-0.74009496,-0.7586291,-0.7779703,9.7122465e-05,18.999998,5.0440016,3.9269907,0.019065158,-0.0029915392,1.0
22,1.0,1.2931771,0.42903346,0.7310586,0.7310586,0.43054223,0.5080638,0.5,0.5024142,0.06837624,-0.008224685,-0.027440915,0.0,576.0,-0.027141398,0.0009487666,0.0,40.041668,0.29925445,5.874041,326.2747,0.030848904,15.105287,0.032258064,-0.005817761,0.0,-0.00024190248,0.11291229,-0.033770684,68.385284,-17.929962,0.0003257151,5141.4224,88.33099,0.051376164,-0.27963927,0.0,-8.623489,-1.1877731,191.4355,0.009656993,4928.429,-8.389178,-592.8196,0.21556672,-0.17632742,0.0,15.890942,0.22211084,1258.0,30.837906,35.38369,5.630456,0.48873,0.0,0.0,-0.68054503,0.0,0.0,43.95758,-0.48471427,-0.49667627,0.5950106,-0.095536195,79.04294,-0.368727,68.385284,0.0,-1.9672867,28.0,107.4925,0.0,-0.524727,-3.161544,-6.0,-2.5591807,-27.0,927.0,567.18176,33.834167,1.7129604,-5.373354,576.0383,-0.27963927,-24.0,-0.944602,546.0,-28.0,1.7129604,-0.022601072,-5.6566906,-27.990343,-30.990343,1126.0,2119.9438,574.70715,-1.8043662,-0.538223,-23.0,-1.0886385,30.886599,-2.3247924,-2.7471385,-0.9228075,-24.0,2095.9438,-0.44547027,37.51261,0.12305838,35.900917,-0.27963927,23.944227,613.0,962.29285,0.107926995,31.512611,0.11340138,1.0,508.40912,4.161544,0.165831,2120.9438,2.900918,0.09827,-1.1976725,-0.34871626,-0.5884242,-0.1172737,-0.05577257,-0.4036103,0.0019792274,37.0,20.176006,16.772614,0.04057528,0.004487278,1.0
23,1.0,1.0036956,0.40430796,0.7310586,0.7310586,0.501758,0.52774924,0.5,0.5029244,0.083954155,0.0007032003,-0.029881753,0.0,36.0,-0.012979252,0.011111111,0.0,13.5,0.29733366,38.35177,729.3894,0.11111111,123.785675,0.11111111,-0.03061474,0.0,7.032003e-05,2.2539291,0.016805958,63.661972,-0.90085447,0.0038776866,38639.496,95.49296,0.9793215,0.007032003,0.0,0.21310763,-9.113731,61.968822,0.011697721,481.02185,0.063288026,4.029041,0.13426593,-22.517914,0.0,4.541481,0.2807453,100.0,30.305397,10.0,6.1968822,0.0361252,0.0,0.0,-6.210311,0.0,0.0,0.40814,0.07632394,-0.06865103,3.0759764,-1.8838933,8.395415,-0.5195669,63.661976,0.0,-0.76027066,8.999999,202.85362,0.0,0.08373493,-20.285362,-1.0,-2.6026921,-8.0,71.0,-36.938942,10.0,1.6971136,-6.1931934,37.012638,0.007032003,-6.0,-8.793215,27.0,-9.0,0.69711363,-0.099413395,-52.65358,-8.988302,-8.988302,91.0,572.95776,35.959187,-0.90923303,-0.528929,-5.0,-0.12979253,8.98629,-0.83954155,-10.698793,-1.1297926,-6.0,566.95776,0.007032003,10.504609,0.025407817,19.793215,0.007032003,4.8899426,46.0,81.04082,0.11985372,9.504609,1.0137101,0.99999994,4199.3784,21.285362,0.0,573.95776,10.793215,0.108156,-1.2815946,-0.8166862,0.09414906,-0.75545865,-1.1100572,-0.8512147,0.00023928634,9.999999,1.7453293,1.4137167,0.014652764,6.438169e-05,0.0
24,1.0031711,1.3718752,0.8760328,0.73092675,0.7310408,0.49929574,0.549834,0.5007915,0.5030111,0.0057730665,-0.00056341116,-0.003924343,0.00016777728,9.000817,-0.15001988,0.04,0.0017923062,8.333333,0.30819625,11.706709,665.2711,0.19826606,239.69894,0.19998184,-0.058033057,0.0006331989,-0.00011268224,1.7227212,0.29489267,57.295776,-0.76604074,0.0015438567,69463.18,95.49296,0.543673,-0.0028173116,0.0006331979,-0.09500758,-6.3451858,31.440485,0.01204353,8.269308,-0.01408528,-0.80702704,0.020430503,-8.994638,0.015829973,2.776098,0.30111557,25.0,33.72278,4.9566517,6.287526,0.8594887,0.015829999,0.07914974,-1.9994955,0.079149865,24.135786,0.0897,0.65492076,-0.44152877,0.10491915,-2.3515065,0.14432666,-0.52273655,57.295776,0.0005378962,-0.0038203774,3.9973173,34.454426,2.3794768e-05,0.8294313,-6.8877187,0.0,-1.933865,-3.0000908,20.0,-124.05423,4.988392,1.7983472,-5.971918,10.269037,-0.0059830556,-2.996834,-1.7270346,4.0,-3.996834,0.8015132,-0.18795538,-126.163345,-3.9879553,-4.9879556,20.0,286.4778,8.98206,-0.17271505,-0.58546096,-2.0000908,-0.7617074,4.992484,-0.027810331,-2.8507166,-1.7500994,-2.996834,283.47888,-0.014425056,5.5552197,0.019560356,7.7183647,0.0003489335,1.6947049,14.0,25.01794,0.12179262,5.5552197,1.0075158,1.0024953,7630.3364,7.890214,0.014774,287.47888,3.718365,0.112913996,-0.18838312,-0.8499227,-0.5177265,-0.78736794,-1.3052951,-0.87969863,0.00013117428,4.9999995,0.43633232,0.43633232,0.00050379505,0.005518357,1.0
25,1.6105795,1.2285819,2.1437538,0.7310586,0.7310586,0.5024104,0.5075752,0.6169433,0.50276303,0.7780296,0.00025373083,0.025249198,0.017754795,144.0,4.0513765e-05,0.0007974482,0.20288874,90.75,0.2969479,43.86403,2923.308,0.030303031,123.8045,0.030303031,-0.0021441062,0.013043076,6.6771277e-06,1.1560628,0.0076856376,69.449425,16.29456,0.00010752263,39830.4,190.98592,0.3273397,0.009641772,0.012541947,0.29119396,-14.802344,228.89102,0.011052107,67758.27,0.2410443,22.097313,0.17916124,1.4189556,19.825476,16.600304,0.2873548,1520.0,30.201292,40.0,6.023448,2.6954536,19.705584,12.391444,-1.982977,539.74854,2075.3953,146.12091,0.07732358,0.0008115011,1.5331563,0.10396309,1123.4747,-0.14528744,69.449425,2.6949673,22.545134,20.0,878.6077,0.006781863,-4.437382,-22.62562,-7.0,-0.9314744,-19.0,1051.0,70.9173,35.97122,1.1754649,-5.8175874,144.44856,-0.5089262,-11.504363,-12.093588,119.0,-19.523405,0.6940328,-0.019250924,-49.96145,-19.988949,-32.98895,1419.0,2291.7239,140.15471,-5.4277406,-0.031475127,-11.0,-2.0272436,32.986317,-29.45818,-12.33103,-0.9984605,-11.523406,2279.831,-2.0191412,40.50304,0.024735235,51.09359,0.48623577,12.06137,184.0,1092.8453,0.11618111,33.50304,1.0136831,1.518568,4210.451,24.121256,2.5473511,2292.831,14.093588,0.623697,1.0768683,-0.2210881,0.37958518,-0.6278217,0.061370175,-0.3385042,0.00023881564,39.999996,25.202555,19.006636,0.51600873,0.003592945,1.0
