,INDUS_square_negative,NOX_exp_negative,LSTAT_tanh_negative,LSTAT_recip_negative,PTRATIO_zscore_negative,RM_zscore_abs,RM_negative_abs,NOX_exp_relu,ZN_tanh_relu,RM_relu_relu,LSTAT_square_relu,ZN_recip_relu,NOX_tanh_sigmoid,PTRATIO_radian_sigmoid,LSTAT_recip_sigmoid,CRIM_radian_sigmoid,NOX_tanh_cos,RM_negative_cos,RM_tanh_cos,LSTAT_radian_cos,RM_relu_cos,RM_zscore_tanh,LSTAT_recip_tanh,RM_adde_tanh,NOX_exp_tanh,RM_tanh_tanh,INDUS_square_mmnorm,PTRATIO_relu_mmnorm,NOX_exp_mmnorm,RM_relu_mmnorm,NOX_tanh_mmnorm,LSTAT_square_mmnorm,RM_zscore_recip,LSTAT_radian_recip,LSTAT_adde_recip,ZN_recip_recip,LSTAT_square_recip,NOX_tanh_adde,RM_negative_adde,LSTAT_adde_adde,LSTAT_square_adde,RM_adde_adde,MEDV
374,-327.61002,-1.9503328,-1.0,-0.02633658,-0.80657595,3.058221,4.138,1.9503328,0.0,4.138,1441.721,0.0,0.6419098,0.5872374,0.50658375,0.5800198,0.83444977,-0.5433219,0.54073054,0.788333,-0.5433219,-0.9955971,0.026330493,0.9999978,0.96034527,0.7613803,0.4255819,0.80851066,0.52269924,0.110557556,0.6469387,0.99999994,-0.32698748,1.5089749,0.0245771,0.0,0.0006936155,3.3019445,-1.4197183,43.406563,1444.4392,9.574564,13.8
375,-327.61002,-1.9561926,-1.0,-0.07440476,-0.80657595,1.4650702,7.313,1.9561926,0.0,7.313,180.63359,0.0,0.6423635,0.5872374,0.5185926,0.5847354,0.83336,0.5149775,0.54030305,0.9726139,0.5149775,0.8986329,0.07426776,1.0,0.96079826,0.7615939,0.4255819,0.80851066,0.52907073,0.7189117,0.6528356,0.12347066,0.6825611,4.2630787,0.06188777,0.0,0.0055360687,3.303919,-4.5947185,18.876564,183.35187,12.749564,15.0
376,-327.61002,-1.9561926,-1.0,-0.04302926,-0.80657595,0.51909685,6.649,1.9561926,0.0,6.649,540.0976,0.0,0.6423635,0.5872374,0.51075566,0.5663135,0.83336,0.9338326,0.54030514,0.9188601,0.9338326,0.47700268,0.04300272,1.0,0.96079826,0.7615928,0.4255819,0.80851066,0.52907073,0.5916843,0.6528356,0.37331912,1.9264228,2.465395,0.03852335,0.0,0.0018515172,3.303919,-3.9307184,28.676563,542.81586,12.085564,13.9
377,-327.61002,-1.9561926,-1.0,-0.04708098,-0.80657595,0.7256723,6.794,1.9561926,0.0,6.794,451.1376,0.0,0.6423635,0.5872374,0.51176804,0.54275835,0.83336,0.8723464,0.5403044,0.9320711,0.8723464,0.6204106,0.04704622,1.0,0.96079826,0.7615931,0.4255819,0.80851066,0.52907073,0.6194673,0.6528356,0.31148675,1.3780324,2.6975415,0.041739218,0.0,0.0022166185,3.303919,-4.0757184,26.676563,453.8559,12.230563,13.3
378,-327.61002,-1.9561926,-1.0,-0.0422119,-0.80657595,0.1358636,6.38,1.9561926,0.0,6.38,561.2161,0.0,0.6423635,0.5872374,0.5105514,0.6017444,0.83336,0.9953171,0.5403071,0.91573274,0.9953171,0.13503377,0.04218685,1.0,0.96079826,0.76159173,0.4255819,0.80851066,0.52907073,0.54014176,0.6528356,0.38799775,7.360323,2.4185638,0.037866905,0.0,0.0017818448,3.303919,-3.6617184,29.126564,563.9344,11.816564,13.1
379,-327.61002,-1.9561926,-1.0,-0.04591368,-0.80657595,0.087807894,6.223,1.9561926,0.0,6.223,474.36844,0.0,0.6423635,0.5872374,0.5114764,0.57733256,0.83336,0.9981894,0.54030895,0.9286154,0.9981894,-0.087582916,0.045881443,0.99999994,0.96079826,0.7615909,0.4255819,0.80851066,0.52907073,0.5100594,0.6528356,0.32763353,-11.388497,2.63066,0.040819187,0.0,0.002108066,3.303919,-3.5047183,27.216564,477.08673,11.659564,10.2
380,-327.61002,-1.9561926,-1.0,-0.058105756,-0.80657595,0.9735626,6.968,1.9561926,0.0,6.968,296.18408,0.0,0.6423635,0.5872374,0.5145224,0.82533616,0.83336,0.7745363,0.5403038,0.9552267,0.7745363,0.7502656,0.058040448,1.0,0.96079826,0.76159334,0.4255819,0.80851066,0.52907073,0.65280706,0.6528356,0.20378499,1.0271553,3.3292146,0.050179947,0.0,0.0033762786,3.303919,-4.249718,22.64656,298.90237,12.404563,10.4
381,-327.61002,-1.9561926,-1.0,-0.04743833,-0.80657595,0.37093225,6.545,1.9561926,0.0,6.545,444.3664,0.0,0.6423635,0.5872374,0.51185733,0.56882536,0.83336,0.9659218,0.5403058,0.9330791,0.9659218,0.3548069,0.047402777,1.0,0.96079826,0.76159245,0.4255819,0.80851066,0.52907073,0.571757,0.6528356,0.30678034,2.69591,2.7180161,0.04201984,0.0,0.0022503952,3.303919,-3.8267183,26.516563,447.0847,11.981564,10.9
382,-327.61002,-2.0137527,-1.0,-0.042372882,-0.80657595,1.0665488,5.536,2.0137527,0.0,5.536,556.96,0.0,0.6466549,0.5872374,0.5105916,0.54000026,0.82286155,0.73360443,0.54032844,0.9163627,0.73360443,-0.78815746,0.04234754,0.9999999,0.96498644,0.7615811,0.4255819,0.80851066,0.5916575,0.37842494,0.7087741,0.3850395,-0.9376036,2.427787,0.0379964,0.0,0.001795461,3.3226495,-2.817718,29.036564,559.6783,10.972564,11.3
383,-327.61002,-2.0137527,-1.0,-0.040716615,-0.80657595,1.0893431,5.52,2.0137527,0.0,5.52,603.1936,0.0,0.6466549,0.5872374,0.51017773,0.53481734,0.82286155,0.7226379,0.5403293,0.9095265,0.7226379,-0.79663825,0.04069413,0.9999999,0.96498644,0.76158065,0.4255819,0.80851066,0.5916575,0.37535924,0.7087741,0.41717455,-0.9179844,2.33289,0.0366592,0.0,0.0016578425,3.3226495,-2.8017182,29.996563,605.91187,10.956563,12.3
384,-327.61002,-2.0137527,-1.0,-0.032647733,-0.80657595,2.7305496,4.368,2.0137527,0.0,4.368,938.19684,0.0,0.6466549,0.5872374,0.5081612,0.5867504,0.82286155,-0.33762157,0.54057264,0.86047536,-0.33762157,-0.99153817,0.03263614,0.9999986,0.96498644,0.76145923,0.4255819,0.80851066,0.5916575,0.15462726,0.7087741,0.6500213,-0.36622664,1.8705772,0.029986553,0.0,0.0010658744,3.3226495,-1.6497183,36.066563,940.9151,9.8045635,8.8
385,-327.61002,-2.0137527,-1.0,-0.032456994,-0.80657595,1.4355351,5.277,2.0137527,0.0,5.277,949.25604,0.0,0.6466549,0.5872374,0.50811356,0.57283354,0.82286155,0.5350872,0.5403462,0.8588705,0.5350872,-0.8927953,0.032445602,0.99999976,0.96498644,0.76157224,0.4255819,0.80851066,0.5916575,0.3287986,0.7087741,0.6577081,-0.6966044,1.8596488,0.029825566,0.0,0.0010534566,3.3226495,-2.5587182,36.246563,951.9743,10.713564,7.2
386,-327.61002,-2.0137527,-1.0,-0.03536068,-0.80657595,2.3259468,4.652,2.0137527,0.0,4.652,799.7584,0.0,0.6466549,0.5872374,0.50883925,0.6048588,0.82286155,-0.060352333,0.5404555,0.8806428,-0.060352333,-0.9810934,0.03534595,0.9999992,0.96498644,0.7615177,0.4255819,0.80851066,0.5916575,0.2090438,0.7087741,0.55379856,-0.42993245,2.0260177,0.03225985,0.0,0.0012503776,3.3226495,-1.9337182,33.716564,802.4767,10.088564,10.5
387,-327.61002,-2.0137527,-1.0,-0.031259768,-0.80657595,1.8301654,5.0,2.0137527,0.0,5.0,1023.3601,0.0,0.6466549,0.5872374,0.5078143,0.5973399,0.82286155,0.2836622,0.5403787,0.8481406,0.2836622,-0.9498423,0.031249588,0.9999996,0.96498644,0.76155597,0.4255819,0.80851066,0.5916575,0.27572328,0.7087741,0.70921475,-0.5463987,1.7910528,0.028811567,0.0,0.0009771731,3.3226495,-2.2817183,37.426563,1026.0784,10.4365635,7.4
388,-327.61002,-2.0137527,-1.0,-0.03265839,-0.80657595,2.0011244,4.88,2.0137527,0.0,4.88,937.5845,0.0,0.6466549,0.5872374,0.50816387,0.5622184,0.82286155,0.16682744,0.54039943,0.8605643,0.16682744,-0.9641069,0.032646786,0.9999995,0.96498644,0.7615458,0.4255819,0.80851066,0.5916575,0.25273037,0.7087741,0.6495957,-0.49971905,1.871188,0.029995546,0.0,0.0010665705,3.3226495,-2.1617184,36.056564,940.30273,10.316564,10.2
389,-327.61002,-2.0137527,-1.0,-0.04796163,-0.80657595,1.2745489,5.39,2.0137527,0.0,5.39,434.7225,0.0,0.6466549,0.5872374,0.5119881,0.5355088,0.82286155,0.6269335,0.5403373,0.9345154,0.6269335,-0.85502577,0.047924887,0.9999998,0.96498644,0.7615767,0.4255819,0.80851066,0.5916575,0.35045022,0.7087741,0.3000773,-0.7845913,2.7479992,0.042429905,0.0,0.002300318,3.3226495,-2.6717181,26.286564,437.4408,10.826564,11.5
390,-327.61002,-2.0137527,-1.0,-0.058445353,-0.80657595,0.81438416,5.713,2.0137527,0.0,5.713,292.7521,0.0,0.6466549,0.5872374,0.5146072,0.5303408,0.82286155,0.84180087,0.54032063,0.9557417,0.84180087,-0.67200166,0.058378898,0.9999999,0.96498644,0.761585,0.4255819,0.80851066,0.5916575,0.4123395,0.7087741,0.20139955,-1.2279217,3.348672,0.050433014,0.0,0.0034158593,3.3226495,-2.994718,22.546562,295.4704,11.149564,15.1
391,-327.61002,-2.0137527,-1.0,-0.053304903,-0.80657595,0.3328491,6.051,2.0137527,0.0,6.051,351.93762,0.0,0.6466549,0.5872374,0.51332307,0.52307886,0.82286155,0.97316587,0.54031163,0.946874,0.97316587,-0.32107848,0.053254474,0.99999994,0.96498644,0.76158947,0.4255819,0.80851066,0.5916575,0.47710294,0.7087741,0.24253695,-3.0043645,3.0541458,0.046558656,0.0,0.0028414126,3.3226495,-3.3327184,24.196564,354.6559,11.487563,23.2
392,-327.61002,-2.0137527,-1.0,-0.03894081,-0.80657595,1.7788781,5.036,2.0137527,0.0,5.036,659.4624,0.0,0.6466549,0.5872374,0.509734,0.5503469,0.82286155,0.317992,0.5403734,0.90122837,0.317992,-0.94457436,0.03892114,0.99999964,0.96498644,0.7615587,0.4255819,0.80851066,0.5916575,0.2826211,0.7087741,0.45628464,-0.5621521,2.231144,0.0352134,0.0,0.0015163866,3.3226495,-2.317718,31.116562,662.18066,10.472563,9.7
393,-327.61002,-1.9997056,-1.0,-0.06591958,-0.80657595,0.13054796,6.193,1.9997056,0.0,6.193,230.1289,0.0,0.6456348,0.5872374,0.51647395,0.5376485,0.8253888,0.99593604,0.5403093,0.96515363,0.99593604,-0.12981135,0.06582426,0.99999994,0.9640068,0.7615906,0.4255819,0.80851066,0.5763837,0.50431114,0.69544876,0.15787278,-7.6600204,3.7769134,0.055902515,0.0,0.0043453905,3.3181877,-3.474718,20.606564,232.84718,11.629563,13.8
394,-327.61002,-1.9997056,-1.0,-0.061162077,-0.80657595,0.56649315,5.887,1.9997056,0.0,5.887,267.3225,0.0,0.6456348,0.5872374,0.5152858,0.5580304,0.8253888,0.92253983,0.5403153,0.95956,0.92253983,-0.5127792,0.061085925,0.99999994,0.9640068,0.7615877,0.4255819,0.80851066,0.5763837,0.44567925,0.69544876,0.18372451,-1.7652464,3.5043287,0.052443106,0.0,0.0037407998,3.3181877,-3.1687183,21.786564,270.0408,11.323564,12.7
395,-327.61002,-1.9997056,-1.0,-0.05841121,-0.80657595,0.26550767,6.471,1.9997056,0.0,6.471,293.09442,0.0,0.6456348,0.5872374,0.5145986,0.5379608,0.8253888,0.98241454,0.5403063,0.9556903,0.98241454,0.2594398,0.05834487,1.0,0.9640068,0.7615921,0.4255819,0.80851066,0.5763837,0.55757815,0.69544876,0.20163749,3.7663696,3.346716,0.05040759,0.0,0.0034118698,3.3181877,-3.7527184,22.556564,295.8127,11.907563,13.1
396,-327.61002,-1.9997056,-1.0,-0.051626224,-0.80657595,0.17148021,6.405,1.9997056,0.0,6.405,375.19693,0.0,0.6456348,0.5872374,0.5129037,0.52559924,0.8253888,0.9925897,0.5403069,0.94339645,0.9925897,0.16981892,0.051580407,1.0,0.9640068,0.76159185,0.4255819,0.80851066,0.5763837,0.54493195,0.69544876,0.25870353,5.831577,2.957965,0.04527287,0.0,0.002665267,3.3181877,-3.6867185,24.806564,377.91522,11.841563,12.5
397,-327.61002,-1.9997056,-1.0,-0.0502008,-0.80657595,0.7659452,5.747,1.9997056,0.0,5.747,396.8064,0.0,0.6456348,0.5872374,0.51254755,0.53342557,0.8253888,0.85966384,0.54031944,0.9401693,0.85966384,-0.6445655,0.050158672,0.99999994,0.9640068,0.7615856,0.4255819,0.80851066,0.5763837,0.41885418,0.69544876,0.27372336,-1.3055764,2.8762944,0.04417296,0.0,0.0025201207,3.3181877,-3.0287185,25.356564,399.5247,11.183564,8.5
398,-327.61002,-1.9997056,-1.0,-0.03269042,-0.80657595,1.184795,5.453,1.9997056,0.0,5.453,935.7481,0.0,0.6456348,0.5872374,0.5081719,0.66136104,0.8253888,0.67473906,0.5403332,0.86083084,0.67473906,-0.8289576,0.032678783,0.9999998,0.9640068,0.76157874,0.4255819,0.80851066,0.5763837,0.3625216,0.69544876,0.6483193,-0.8440279,1.8730233,0.030022563,0.0,0.0010686637,3.3181877,-2.7347183,36.02656,938.4664,10.889564,5.0
399,-327.61002,-1.9997056,-1.0,-0.033366702,-0.80657595,0.61635596,5.852,1.9997056,0.0,5.852,898.20087,0.0,0.6456348,0.5872374,0.5083409,0.54316145,0.8253888,0.9084711,0.5403162,0.8662871,0.9084711,-0.5485857,0.033354323,0.99999994,0.9640068,0.76158726,0.4255819,0.80851066,0.5763837,0.438973,0.69544876,0.62222177,-1.6224391,1.9117712,0.030592002,0.0,0.0011133368,3.3181877,-3.1337185,35.406563,900.9191,11.288564,6.3
400,-327.61002,-1.9997056,-1.0,-0.037355248,-0.80657595,0.4240274,5.987,1.9997056,0.0,5.987,716.63293,0.0,0.6456348,0.5872374,0.5093377,0.60757655,0.8253888,0.95645684,0.54031295,0.8928218,0.95645684,-0.40031785,0.03733788,0.99999994,0.9640068,0.76158875,0.4255819,0.80851066,0.5763837,0.46484,0.69544876,0.49602148,-2.358338,2.140298,0.033911776,0.0,0.0013954145,3.3181877,-3.2687182,32.206562,719.3512,11.423564,5.6
401,-327.61002,-1.9997056,-1.0,-0.049212597,-0.80657595,0.08315098,6.343,1.9997056,0.0,6.343,412.90237,0.0,0.6456348,0.5872374,0.51230067,0.5617995,0.8253888,0.9982116,0.5403075,0.9377678,0.9982116,0.082959875,0.049172904,1.0,0.9640068,0.7615915,0.4255819,0.80851066,0.5763837,0.53305227,0.69544876,0.28491104,12.026316,2.8196743,0.043406017,0.0,0.00242188,3.3181877,-3.6247182,25.756561,415.62067,11.779563,7.2
402,-327.61002,-1.9997056,-1.0,-0.04923683,-0.80657595,0.17005497,6.404,1.9997056,0.0,6.404,412.49606,0.0,0.6456348,0.5872374,0.5123067,0.5417716,0.8253888,0.9927108,0.5403069,0.93782836,0.9927108,0.16843446,0.049197078,1.0,0.9640068,0.76159185,0.4255819,0.80851066,0.5763837,0.54474026,0.69544876,0.2846286,5.880451,2.8210626,0.043424863,0.0,0.0024242655,3.3181877,-3.685718,25.746563,415.21436,11.840564,12.1
403,-327.61002,-1.9997056,-1.0,-0.05058169,-0.80657595,1.3329597,5.349,1.9997056,0.0,5.349,390.8529,0.0,0.6456348,0.5872374,0.51264274,0.6065591,0.8253888,0.5944737,0.5403403,0.941058,0.5944737,-0.8699708,0.050538596,0.9999998,0.9640068,0.7615752,0.4255819,0.80851066,0.5763837,0.34259433,0.69544876,0.26958534,-0.7502102,2.8981173,0.044467606,0.0,0.0025585073,3.3181877,-2.6307182,25.206562,393.5712,10.785563,8.3
404,-327.61002,-1.9997056,-1.0,-0.03652301,-0.80657595,1.0736716,5.531,1.9997056,0.0,5.531,749.66437,0.0,0.6456348,0.5872374,0.50912976,0.6736678,0.8253888,0.7301976,0.54032874,0.887976,0.7301976,-0.7908405,0.036506783,0.9999999,0.9640068,0.76158094,0.4255819,0.80851066,0.5763837,0.37746698,0.69544876,0.51898026,-0.9313835,2.0926144,0.03322449,0.0,0.0013339303,3.3181877,-2.8127184,32.816563,752.3826,10.967564,8.5
405,-327.61002,-1.9997056,-1.0,-0.043516103,-0.80657595,0.85712355,5.683,1.9997056,0.0,5.683,528.0804,0.0,0.6456348,0.5872374,0.51087725,0.7659248,0.8253888,0.825231,0.5403218,0.9206412,0.825231,-0.6947727,0.043488655,0.9999999,0.9640068,0.76158446,0.4255819,0.80851066,0.5763837,0.40659124,0.69544876,0.36496645,-1.166693,2.493289,0.03891311,0.0,0.0018936511,3.3181877,-2.9647183,28.416561,530.79865,11.119563,5.0
406,-327.61002,-1.9328583,-1.0,-0.042844903,-0.80657595,3.058221,4.138,1.9328583,0.0,4.138,544.7556,0.0,0.64053744,0.5872374,0.5107096,0.5894194,0.8377223,-0.5433219,0.54073054,0.91817003,-0.5433219,-0.9955971,0.042818706,0.9999978,0.9589638,0.7613803,0.4255819,0.80851066,0.5036987,0.110557556,0.62912333,0.37655672,-0.32698748,2.454832,0.038375515,0.0,0.0018356856,3.2959793,-1.4197183,28.776562,547.4739,9.574564,11.9
407,-327.61002,-1.9328583,-1.0,-0.08244023,-0.80657595,0.96397334,5.608,1.9328583,0.0,5.608,147.1369,0.0,0.64053744,0.5872374,0.5205984,0.55195826,0.8377223,0.780591,0.540325,0.97767335,0.780591,-0.746044,0.08225397,0.9999999,0.9589638,0.7615828,0.4255819,0.80851066,0.5036987,0.39222068,0.62912333,0.100188494,-1.0373731,4.7234774,0.06734786,0.0,0.0067963917,3.2959793,-2.889718,17.566563,149.85518,11.044563,27.9
408,-327.61002,-1.8166606,-1.0,-0.03787879,-0.80657595,0.951151,5.617,1.8166606,0.0,5.617,696.95996,0.0,0.63062793,0.5872374,0.50946856,0.5322607,0.8603138,0.7861849,0.5403245,0.8957118,0.7861849,-0.7403037,0.037860684,0.9999999,0.9485044,0.76158315,0.4255819,0.80851066,0.37735367,0.39394516,0.5013429,0.48234764,-1.0513577,2.1702948,0.034342684,0.0,0.0014348027,3.2531931,-2.8987184,31.836563,699.6782,11.053563,17.2
409,-327.61002,-1.8166606,-1.0,-0.050556116,-0.80657595,0.80830264,6.852,1.8166606,0.0,6.852,391.2484,0.0,0.63062793,0.5872374,0.5126363,0.5626677,0.8603138,0.8425399,0.5403042,0.940999,0.8425399,0.66865283,0.05051309,1.0,0.9485044,0.76159316,0.4255819,0.80851066,0.37735367,0.6305806,0.5013429,0.26986027,1.2371603,2.896652,0.044447836,0.0,0.002555921,3.2531931,-4.1337185,25.216564,393.9667,12.288564,27.5
410,-327.61002,-1.8166606,-1.0,-0.09891197,-0.80657595,0.751699,5.757,1.8166606,0.0,5.757,102.21209,0.0,0.63062793,0.5872374,0.52470785,0.70940334,0.8603138,0.8647292,0.5403191,0.9844726,0.8647292,-0.63616145,0.09859066,0.99999994,0.9485044,0.7615858,0.4255819,0.80851066,0.37735367,0.42077023,0.5013429,0.06896313,-1.3303198,5.667238,0.077952765,0.0,0.009783578,3.2531931,-3.0387182,15.546563,104.930374,11.193563,15.0
411,-327.61002,-1.8166606,-1.0,-0.047125354,-0.80657595,0.530494,6.657,1.8166606,0.0,6.657,450.28836,0.0,0.63062793,0.5872374,0.5117791,0.5610023,0.8603138,0.9309411,0.5403051,0.9321975,0.9309411,0.4857586,0.0470905,1.0,0.9485044,0.7615928,0.4255819,0.80851066,0.37735367,0.5932171,0.5013429,0.31089646,1.8850355,2.700084,0.04177409,0.0,0.0022207992,3.2531931,-3.9387183,26.656563,453.00665,12.093564,17.2
412,-327.61002,-1.8166606,-1.0,-0.029095141,-0.80657595,2.3601387,4.628,1.8166606,0.0,4.628,1181.2969,0.0,0.63062793,0.5872374,0.5072733,0.5813491,0.8603138,-0.08428907,0.54046303,0.8254092,-0.08428907,-0.98233205,0.029086934,0.99999917,0.9485044,0.76151395,0.4255819,0.80851066,0.37735367,0.20444518,0.5013429,0.81899005,-0.4237039,1.6670288,0.026962696,0.0,0.0008465272,3.2531931,-1.909718,39.80656,1184.0151,10.064564,17.9
413,-327.61002,-1.8166606,-1.0,-0.0498008,-0.80657595,1.609343,5.155,1.8166606,0.0,5.155,403.2064,0.0,0.63062793,0.5872374,0.51244766,0.6224918,0.8603138,0.42830053,0.5403583,0.93921417,0.42830053,-0.9230629,0.04975967,0.9999997,0.9485044,0.76156616,0.4255819,0.80851066,0.37735367,0.30542248,0.5013429,0.27817175,-0.62137157,2.8533754,0.043862954,0.0,0.0024801195,3.2531931,-2.4367185,25.516563,405.92468,10.591564,16.3
414,-327.61002,-1.9997056,-1.0,-0.027041644,-0.80657595,2.5154262,4.519,1.9997056,0.0,4.519,1367.5204,0.0,0.6456348,0.5872374,0.50676,0.68963647,0.8253888,-0.19218574,0.5405022,0.7988455,-0.19218574,-0.98701835,0.027035054,0.999999,0.9640068,0.7614944,0.4255819,0.80851066,0.5763837,0.18356001,0.69544876,0.94842625,-0.39754695,1.5493721,0.025190009,0.0,0.0007312505,3.3181877,-1.8007183,42.41656,1370.2386,9.955564,7.0
415,-327.61002,-1.9719049,-1.0,-0.034423407,-0.80657595,0.21279505,6.434,1.9719049,0.0,6.434,843.90247,0.0,0.64356446,0.5872374,0.508605,0.5782603,0.830457,0.988649,0.5403067,0.8741963,0.988649,0.20964026,0.034409817,1.0,0.9619879,0.76159203,0.4255819,0.80851066,0.54615533,0.55048853,0.6684599,0.58448124,4.6993575,1.972316,0.03147794,0.0,0.0011849711,3.3091507,-3.7157183,34.48656,846.6207,11.8705635,7.2
416,-327.61002,-1.9719049,-1.0,-0.038774718,-0.80657595,0.7085763,6.782,1.9719049,0.0,6.782,665.12415,0.0,0.64356446,0.5872374,0.50969243,0.5471328,0.830457,0.87815017,0.5403045,0.90039474,0.87815017,0.6097833,0.038755298,1.0,0.9619879,0.7615931,0.4255819,0.80851066,0.54615533,0.617168,0.6684599,0.4602199,1.4112806,2.2216277,0.035077527,0.0,0.0015034787,3.3091507,-4.0637183,31.226562,667.8424,12.218564,7.5
417,-327.61002,-1.9719049,-1.0,-0.037537538,-0.80657595,1.3970695,5.304,1.9719049,0.0,5.304,709.6896,0.0,0.64356446,0.5872374,0.50938326,0.6112926,0.830457,0.5576989,0.5403439,0.89384145,0.5576989,-0.8847166,0.037519917,0.99999976,0.9619879,0.7615734,0.4255819,0.80851066,0.54615533,0.33397192,0.6684599,0.49119544,-0.715784,2.1507425,0.034061942,0.0,0.0014090667,3.3091507,-2.5857182,32.07656,712.40784,10.740563,10.4
418,-327.61002,-1.9719049,-1.0,-0.048496604,-0.80657595,0.46676746,5.957,1.9719049,0.0,5.957,425.18445,0.0,0.64356446,0.5872374,0.5121218,0.78303003,0.830457,0.9472715,0.5403136,0.9359366,0.9472715,-0.43558374,0.04845862,0.99999994,0.9619879,0.7615885,0.4255819,0.80851066,0.54615533,0.45909172,0.6684599,0.2934478,-2.1423943,2.7786505,0.042848054,0.0,0.0023519204,3.3091507,-3.238718,26.056564,427.90274,11.393563,8.8
419,-327.61002,-2.0503283,-1.0,-0.043975376,-0.80657595,0.7684117,6.824,2.0503283,0.0,6.824,517.1076,0.0,0.64923286,0.5872374,0.51099205,0.5513591,0.8163873,0.8572896,0.5403043,0.92226845,0.8572896,0.6460049,0.04394705,1.0,0.96741605,0.76159316,0.4255819,0.80851066,0.6314274,0.6252155,0.7425252,0.35733974,1.3013858,2.5196033,0.03927995,0.0,0.0019338335,3.3339508,-4.105718,28.176563,519.82587,12.260564,8.4
420,-327.61002,-2.0503283,-1.0,-0.0665779,-0.80657595,0.18002754,6.411,2.0503283,0.0,6.411,225.60042,0.0,0.64923286,0.5872374,0.51663834,0.54822755,0.8163873,0.99184287,0.54030687,0.9658354,0.99184287,0.17810754,0.0664797,1.0,0.96741605,0.76159185,0.4255819,0.80851066,0.6314274,0.5460816,0.7425252,0.15472521,5.5547056,3.8146322,0.056375246,0.0,0.004432616,3.3339508,-3.692718,20.456562,228.3187,11.847564,16.7
421,-327.61002,-2.0503283,-1.0,-0.06369427,-0.80657595,0.39695883,6.006,2.0503283,0.0,6.006,246.48999,0.0,0.64923286,0.5872374,0.5159182,0.5306035,0.8163873,0.9618295,0.5403125,0.9626917,0.9618295,-0.37734383,0.063608274,0.99999994,0.96741605,0.7615891,0.4255819,0.80851066,0.6314274,0.46848053,0.7425252,0.16924469,-2.5191529,3.6494129,0.054293882,0.0,0.00405696,3.3339508,-3.2877183,21.136562,249.20827,11.442563,14.2
422,-327.61002,-1.8478079,-1.0,-0.07092199,-0.80657595,0.9069871,5.648,1.8478079,0.0,5.648,198.81001,0.0,0.6334246,0.5872374,0.5177231,0.55237734,0.8541217,0.8049616,0.5403232,0.969872,0.8049616,-0.71968293,0.070803314,0.9999999,0.9515391,0.76158375,0.4255819,0.80851066,0.4112209,0.399885,0.53725624,0.13610432,-1.1025516,4.0635304,0.0594591,0.0,0.005029928,3.2652185,-2.929718,19.536564,201.52829,11.084563,20.8
423,-327.61002,-1.8478079,-1.0,-0.04293688,-0.80657595,0.25876677,6.103,1.8478079,0.0,6.103,542.42413,0.0,0.6334246,0.5872374,0.5107326,0.53072447,0.8541217,0.98381054,0.54031074,0.9185154,0.98381054,-0.25314167,0.042910516,0.99999994,0.9515391,0.7615899,0.4255819,0.80851066,0.4112209,0.48706645,0.53725624,0.3749362,-3.8644838,2.460102,0.03844929,0.0,0.0018435757,3.2652185,-3.3847184,28.726562,545.1424,11.539563,13.4
424,-327.61002,-1.793197,-1.0,-0.05827506,-0.80657595,1.0252333,5.565,1.793197,0.0,5.565,294.4656,0.0,0.6284485,0.5872374,0.51456463,0.53828776,0.8650398,0.7530011,0.54032695,0.95548457,0.7530011,-0.7719895,0.05820918,0.9999999,0.94609696,0.7615819,0.4255819,0.80851066,0.35184097,0.38398153,0.47343457,0.20259054,-0.97538775,3.3389149,0.05030616,0.0,0.0033959823,3.2438483,-2.8467183,22.596561,297.1839,11.001563,11.7
425,-327.61002,-1.9719049,-1.0,-0.04100041,-0.80657595,0.5536715,5.896,1.9719049,0.0,5.896,594.8721,0.0,0.64356446,0.5872374,0.51024866,0.5687651,0.830457,0.9259755,0.54031503,0.91075575,0.9259755,-0.5032669,0.040977452,0.99999994,0.9619879,0.7615878,0.4255819,0.80851066,0.54615533,0.4474036,0.6684599,0.41139057,-1.8061252,2.3491504,0.0368891,0.0,0.0016810338,3.3091507,-3.1777182,29.826561,597.59033,11.332563,8.3
426,-327.61002,-1.793197,-1.0,-0.06373487,-0.80657595,0.63772637,5.837,1.793197,0.0,5.837,246.17609,0.0,0.6284485,0.5872374,0.5159283,0.55323595,0.8650398,0.9020998,0.54031664,0.962739,0.9020998,-0.5633494,0.06364871,0.99999994,0.94609696,0.7615869,0.4255819,0.80851066,0.35184097,0.43609887,0.47343457,0.16902651,-1.5680707,3.6517386,0.054323375,0.0,0.004062133,3.2438483,-3.1187181,21.126564,248.89436,11.273563,10.2
427,-327.61002,-1.9719049,-1.0,-0.06887052,-0.80657595,0.117725596,6.202,1.9719049,0.0,6.202,210.83041,0.0,0.64356446,0.5872374,0.5172108,0.65865904,0.830457,0.9967063,0.54030925,0.9680602,0.9967063,-0.117184736,0.06876184,0.99999994,0.9619879,0.7615908,0.4255819,0.80851066,0.54615533,0.5060356,0.6684599,0.1444592,-8.494329,3.9459903,0.058010425,0.0,0.0047431486,3.3091507,-3.4837184,19.956562,213.54869,11.638564,10.9
