,(PTRATIO_radian_sigmoid-LSTAT_tanh),(LSTAT_square_relu-ZN_tanh),(LSTAT_adde_recip-ZN_negative),(RM_zscore_abs-NOX_tanh_cos),(LSTAT_square_mmnorm-PTRATIO_negative),(NOX_exp_mmnorm-PTRATIO),(RM_tanh_cos-NOX_tanh),(PTRATIO_relu_mmnorm-ZN_recip_recip),(NOX_exp_negative-ZN_tanh),(LSTAT_square_mmnorm-LSTAT_tanh),(RM_adde_adde-DIS),(NOX_exp_relu-NOX_exp_tanh),(NOX_tanh_cos-NOX_exp_mmnorm),(NOX_tanh_sigmoid-LSTAT_recip),(INDUS_square_negative-ZN_recip_relu),(RM_negative_abs-RM_adde_tanh),(PTRATIO_radian_sigmoid-CRIM_radian_sigmoid),(LSTAT_square_adde-NOX_exp),(RM_relu_cos-LSTAT_tanh),(NOX_exp_negative-RM),(LSTAT_recip_tanh-RM_negative),(RM_zscore_recip-RAD),(ZN_recip_relu-RM_relu_cos),(NOX_exp_negative-PTRATIO_zscore),(INDUS_square_mmnorm-TAX),(RM_relu_cos*RM_relu_mmnorm),(PTRATIO_radian_sigmoid*RM_zscore_tanh),(INDUS_square_mmnorm*RM_negative_adde),(NOX_tanh_sigmoid*TAX),(NOX_exp_mmnorm*PTRATIO_radian),(LSTAT_adde_adde*LSTAT_square),(RM_negative_cos*RM_adde),(LSTAT_tanh_negative*LSTAT_radian_cos),(RM_zscore_abs*RM_negative_abs),(RM_zscore_abs*RM_tanh_tanh),(RM_relu_relu*RAD),(LSTAT_adde_recip*LSTAT_radian),(CRIM_radian_sigmoid*RM_tanh_cos),(LSTAT_radian_cos*LSTAT_square_mmnorm),(RM_relu_cos*INDUS_zscore),(PTRATIO_radian_sigmoid*LSTAT_radian_recip),(LSTAT_recip_tanh*RM_relu),(NOX_tanh_cos*PTRATIO_relu_mmnorm),(ZN_recip_recip*LSTAT_recip),(RM_negative_abs*LSTAT_square_adde),(ZN_recip_relu*RM),(ZN_tanh_relu*ZN),(RM_negative_abs*INDUS_square_mmnorm),(RM_zscore_abs*TAX_adde),(LSTAT_square_relu*PTRATIO_zscore),(PTRATIO_relu_mmnorm*NOX),(PTRATIO_zscore_negative*NOX_exp_tanh),(RM_negative_abs*LSTAT_recip_tanh),(NOX_exp_mmnorm*NOX_tanh),(NOX_tanh_mmnorm*LSTAT_square),(LSTAT_square_mmnorm*RM_adde),(RM_tanh_cos*NOX_exp),(RM_adde_tanh*AGE_relu),(RM_negative_abs*LSTAT_square_mmnorm),(RM_tanh_tanh*CRIM_square),(NOX_tanh_adde*CRIM),(LSTAT_recip_tanh*LSTAT_recip),(RM_zscore_abs*LSTAT_adde),(PTRATIO_zscore_negative*RM_relu_mmnorm),(NOX_exp_relu*DIS),(NOX_exp_tanh*PTRATIO_relu),(LSTAT_radian_cos*LSTAT),(LSTAT_tanh_negative*RM_relu),(RM_relu_mmnorm*RM_zscore_recip),(LSTAT_recip_negative*PTRATIO_relu),(RM_adde_tanh*ZN_tanh),(ZN_recip_relu*CRIM_radian),(ZN_recip_relu*RM_zscore_tanh),(ZN_recip_relu*RM_zscore_recip),(LSTAT_square_relu/RM_relu),(INDUS_square_negative/LSTAT_recip_sigmoid),(RM_negative_abs/NOX_tanh),(RM_zscore_abs/DIS),(CRIM_radian_sigmoid/INDUS),(RM_relu_relu/NOX_exp_tanh),(RM_negative_cos/DIS),(RM_zscore_tanh/RM_negative),(PTRATIO_radian_sigmoid/RM),(NOX_tanh_mmnorm/LSTAT_tanh),(PTRATIO_radian_sigmoid/DIS_recip),(NOX_tanh_cos/RAD),(ZN_tanh_relu/LSTAT_radian),(RM_tanh_cos/LSTAT_recip_tanh),(ZN_tanh_relu/PTRATIO_negative),(PTRATIO_zscore_negative/RM_tanh_cos),(LSTAT_square_recip/DIS_recip),(NOX_exp_mmnorm/INDUS),(LSTAT_radian_cos/LSTAT_adde_adde),(LSTAT_recip_sigmoid/AGE_relu),(LSTAT_square_relu/INDUS),(RM_adde_adde/RM_zscore),(NOX_tanh_cos/TAX),LSTAT_adde_recip_degree,PTRATIO_zscore_negative_degree,RM_negative_abs_degree,NOX_tanh_cos_degree,RM_tanh_tanh_degree,LSTAT_tanh_negative_degree,RM_relu_relu_square,LSTAT_recip_tanh_square,NOX_exp_relu_square,RM_relu_cos_square,NOX_tanh_cos_square,PTRATIO_relu_mmnorm_square,LSTAT_recip_sigmoid_recip,NOX_tanh_cos_recip,RM_relu_mmnorm_recip,RM_zscore_recip_recip,RM_adde_tanh_recip,NOX_tanh_sigmoid_recip,RM_negative_abs_sigmoid,LSTAT_recip_sigmoid_sigmoid,NOX_tanh_sigmoid_sigmoid,MEDV
10,-0.43406373,417.20255,12.543162,-0.7550446,15.488595,-14.961706,0.059525877,-12.223404,-2.688769,-0.71140504,5.466863,0.75477886,0.64834046,0.56903255,-74.4369,5.377,0.064954996,419.23206,-0.0043973327,-8.065769,6.425861,2.5994043,11.504397,-0.18353248,-310.91977,0.53719425,0.07404425,-0.29356125,192.17696,0.06321687,10825.826,9.055286,-0.93697745,0.8391447,0.10021729,31.884998,0.0154055385,0.27068377,0.27040696,-0.47455758,1.5856116,0.3115854,0.24523912,0.61124694,2684.2122,79.7125,12.5,0.5116655,41.28196,-629.4938,0.14493614,1.4058763,0.3115854,0.11456701,142.05637,2.6248524,0.91245407,94.3,1.84037,0.03851789,0.7194373,0.0023892818,3.048697,0.8121759,10.718111,14.196651,19.16119,-6.377,4.100387,-0.74327624,1.0,0.049063385,1.6354371,94.99255,65.57983,-120.917946,13.263827,0.020733492,0.06365709,6.8276944,0.15686934,-0.020516695,0.08874647,0.33968318,3.5918276,0.17732677,2.8017495,11.058087,-0.065789476,2.7858906,0.01517614,0.030278705,0.036195513,0.00543184,53.138824,89.77604,0.0028509127,2.4730265,86.2437,365.37515,50.800377,43.635986,-57.295776,40.666126,0.0023873793,2.851941,0.99122465,0.78611964,0.076505184,1.9522765,1.1278613,0.53956693,0.13158926,1.0,1.6183002,0.9983027,0.62532735,0.6497481,15.0
11,-0.43406373,175.09291,12.562546,-0.49394873,15.320314,-14.961706,0.059531122,-12.223404,-2.688769,-0.8796854,5.2188635,0.75477886,0.64834046,0.54257435,-74.4369,5.009,0.06542373,177.12242,-0.037353933,-7.697769,6.0842156,-7.5465693,11.5373535,-0.18353248,-310.91977,0.4515343,-0.21147494,-0.26403436,192.17696,0.06321687,3294.0933,8.401283,-0.9732992,2.359645,0.29906473,30.044998,0.014485934,0.27043313,0.11710212,-0.45884869,2.4435387,0.45197067,0.24523912,0.9419744,1074.4764,75.112495,12.5,0.48213866,123.19251,-265.0615,0.14493614,1.4058763,0.45197067,0.11456701,59.8158,1.0500195,0.9124629,82.899994,0.7229705,0.0105093215,0.37579396,0.0056680953,6.278361,0.7060393,10.515458,14.196651,12.915681,-6.009,-1.194482,-1.1454408,0.99999994,0.02562798,-4.670909,-31.832117,29.304863,-119.37789,12.498406,0.06306473,0.06359753,6.433686,0.15459973,0.06218551,0.09418144,0.33968318,3.5239153,0.17732677,4.3176923,7.183513,-0.065789476,2.7858634,0.03536031,0.030278705,0.052029822,0.0062585105,22.375212,-29.146921,0.0028509127,3.5836105,86.2437,344.2903,50.800377,43.635838,-57.295776,36.108078,0.0056573898,2.851941,0.9266875,0.78611964,0.076505184,1.9274116,1.1278613,0.46905535,-0.39268517,1.0000001,1.6183002,0.9975495,0.62687427,0.6497481,18.9
12,-0.43406373,245.80411,12.554264,-0.32298982,15.369463,-14.961706,0.059533924,-12.223404,-2.688769,-0.83053696,5.8746634,0.75477886,0.64834046,0.5542786,-74.4369,4.889,0.06552702,247.83362,-0.07669026,-7.5777693,5.952568,-6.7741694,11.576691,-0.18353248,-310.91977,0.41185376,-0.28901014,-0.25440603,192.17696,0.06321687,5219.059,7.947187,-0.9626445,3.3192997,0.42926437,29.445,0.014878828,0.27037874,0.16313264,-0.44009888,2.0640204,0.37435132,0.24523912,0.7956715,1469.4373,73.6125,12.5,0.47251034,176.82545,-371.4986,0.14493614,1.4058763,0.37435132,0.11456701,83.835205,1.4586159,0.91246766,38.999996,0.99796766,0.0066979267,0.30000815,0.004046333,10.3869915,0.67142946,9.205312,14.196651,15.123145,-5.889,-0.7913902,-0.96753657,0.99999994,0.020459624,-6.383452,-22.177116,41.90934,-120.05414,12.248813,0.10340385,0.0635844,6.305205,0.16938666,0.08671696,0.096100576,0.33968318,3.084862,0.17732677,3.6470897,8.499813,-0.065789476,2.785849,0.022085939,0.030278705,0.0455225,0.013228412,31.360115,-20.093468,0.0028509127,3.109122,86.2437,337.41483,50.800377,43.635757,-57.295776,34.68032,0.004040877,2.851941,0.85250086,0.78611964,0.076505184,1.9383298,1.1278613,0.4460624,-0.56364405,1.0000001,1.6183002,0.9972379,0.6261904,0.6497481,21.7
13,-0.40938228,68.2276,0.091088936,-0.4034743,21.045341,-20.735819,0.04884121,0.89361703,-1.7125782,-0.954658,6.678064,0.7756151,0.61745715,0.49938786,-66.259605,4.949,0.08786976,69.23331,-0.05532205,-7.661578,6.069477,-6.09133,-0.9446778,-2.8890438,-306.91415,0.43224567,-0.26269048,-0.27737373,190.47914,0.09682766,934.48364,8.187789,-0.9896262,2.8446012,0.3641646,23.796,0.013131764,0.27164155,0.04487156,-0.4130679,4.0968394,0.7167196,0.7878475,0.0,422.05707,0.0,0.0,0.5107522,148.09631,80.267426,0.48076594,-1.1023048,0.7167196,0.12983806,25.354225,0.39299124,0.9253295,61.799995,0.2697391,0.30204418,2.021375,0.014585633,5.2494254,-0.53830224,8.061962,19.676224,8.174314,-5.9489994,-0.9569065,-2.5423727,0.0,0.0,-0.0,-0.0,11.468751,-124.96403,12.104441,0.10157506,0.06176263,6.349236,0.20067506,0.07476425,0.09928015,0.37161246,2.7803323,0.22040972,0.0,4.484775,-0.0,-2.177375,0.068997,0.032454755,0.07225362,0.0085797645,8.381768,-23.810972,0.0028717879,5.2190113,-67.40651,340.85257,50.514183,43.6358,-57.29577,35.3906,0.014514788,2.932924,0.8924162,0.7772871,0.7985514,1.885976,1.1342512,0.4575588,-0.4781646,1.0000001,1.611725,0.9973984,0.6295366,0.65032166,20.4
14,-0.4093824,105.2676,0.0770518,-0.61289954,21.071087,-20.735819,0.048838347,0.89361703,-1.7125782,-0.9289131,7.070663,0.7756151,0.61745715,0.52298737,-66.259605,5.096,0.087834,106.27331,-0.017468035,-7.8085785,6.1931586,-7.721078,-0.98253196,-2.8890438,-306.91415,0.47724056,-0.1550084,-0.28999448,190.47914,0.09682766,1652.3396,8.660314,-0.9840096,1.6382349,0.20466915,24.384,0.013797727,0.27165943,0.069950186,-0.42961994,3.2982354,0.59227777,0.7878475,0.0,658.282,0.0,0.0,0.5233729,83.23348,123.84371,0.48076594,-1.1023048,0.59227777,0.12983806,39.118748,0.6265799,0.92532456,84.49999,0.4333457,0.30996174,2.047695,0.009469632,3.4877746,-0.571439,7.641353,19.676224,10.095939,-6.096,-1.8074216,-2.0467837,0.0,0.0,-0.0,-0.0,17.268307,-126.365906,12.4035425,0.06022979,0.061767023,6.5061264,0.22020483,0.043053046,0.09688608,0.37161243,2.6352768,0.22040972,0.0,5.5611324,-0.0,-2.1773865,0.042386264,0.032454755,0.06268949,0.006205292,12.9321375,-42.91357,0.0028717879,4.414743,-67.40651,349.27505,50.514183,43.635883,-57.295776,37.161217,0.00943976,2.932924,0.96536905,0.7772871,0.7985514,1.9071333,1.1342512,0.48572522,-0.2687393,1.0000001,1.611725,0.9977532,0.62816375,0.65032166,18.2
15,-0.40938234,71.740906,0.08937923,-0.23963886,21.047785,-20.735819,0.04884419,0.89361703,-1.7125782,-0.9522161,6.771964,0.7756151,0.61745715,0.5023895,-66.259605,4.834,0.087880075,72.74661,-0.0991987,-7.5465784,5.9515185,-5.5576324,-0.90080124,-2.8890438,-306.91415,0.3923206,-0.334443,-0.26750043,190.47914,0.09682766,997.6695,7.7039065,-0.98909307,3.745428,0.4889388,23.336,0.013212877,0.27163747,0.047262706,-0.3938825,3.995265,0.68560135,0.7878475,0.0,434.39493,0.0,0.0,0.5008789,198.83916,84.40071,0.48076594,-1.1023048,0.68560135,0.12983806,26.659813,0.40866122,0.9253346,56.499996,0.27877116,0.2997745,2.0137677,0.013874642,7.182877,-0.51237905,7.704204,19.676224,8.377619,-5.8339996,-0.67838633,-2.4793386,0.0,0.0,-0.0,-0.0,12.297035,-125.1405,11.87045,0.14271107,0.061761364,6.2264996,0.20024034,0.097062014,0.101237155,0.37161246,2.6569524,0.22040972,0.0,4.597727,-0.0,-2.1773632,0.06270621,0.032454755,0.071124196,0.009371358,8.813378,-17.555395,0.0028717879,5.1210523,-67.40651,334.26358,50.514183,43.63571,-57.295773,34.035557,0.013810533,2.932924,0.81144285,0.7772871,0.7985514,1.8886393,1.1342512,0.43552405,-0.642,1.0000001,1.611725,0.9970822,0.6293622,0.65032166,19.9
16,-0.40937853,43.2964,0.107546754,-0.38352916,21.028013,-20.735819,0.048841566,0.89361703,-1.7125782,-0.97198284,6.872964,0.7756151,0.61745715,0.46847755,-66.259605,4.935,0.0860191,44.3021,-0.060002744,-7.6475782,6.0858164,-6.00759,-0.9399934,-2.8890438,-306.91415,0.42758077,-0.27205577,-0.27617177,190.47914,0.09682766,520.2739,8.134028,-0.993409,2.9562812,0.37935454,23.74,0.012350955,0.27264166,0.027828757,-0.4110196,5.1428413,0.8950951,0.7878475,0.0,273.0971,0.0,0.0,0.5095502,154.2737,50.936726,0.48076594,-1.1023048,0.8950951,0.12983806,16.08948,0.24240686,0.9253301,29.299997,0.16625884,0.84594834,3.3828564,0.022920422,4.6315646,-0.5351464,7.704204,19.676224,6.5366564,-5.934977,-0.91320515,-3.1914895,0.0,0.0,-0.0,-0.0,7.295097,-123.177216,12.075955,0.1107255,0.061989985,6.3342943,0.20895243,0.07761235,0.09951434,0.37161386,2.6569524,0.22040972,0.0,3.5825958,-0.0,-2.1773736,0.10390241,0.032454755,0.082670294,0.018359078,5.318968,-22.829435,0.0028717879,6.161975,-67.40651,340.0504,50.514183,43.63579,-57.295555,35.224224,0.022745576,2.932924,0.88358754,0.7772871,0.7985514,1.8590091,1.1342512,0.45487636,-0.49810973,1.0000001,1.611725,0.9973617,0.63132864,0.65032166,23.1
17,-0.4093824,215.20891,0.057509992,-0.46188512,21.147503,-20.735819,0.048840314,0.89361703,-1.7125782,-0.85249746,7.168663,0.7756151,0.61745715,0.5522869,-66.259605,4.99,0.08719593,216.2146,-0.04267192,-7.702578,6.0580606,-6.382349,-0.9573281,-2.8890438,-306.91415,0.44555455,-0.23431158,-0.2808938,190.47914,0.09682766,4327.112,8.336682,-0.9674005,2.514325,0.31967983,23.96,0.014724847,0.27200517,0.142694,-0.41859934,2.3067412,0.40768498,0.7878475,0.0,1305.3838,0.0,0.0,0.5142722,130.00542,253.18588,0.48076594,-1.1023048,0.40768498,0.12983806,79.974304,1.2844934,0.92532796,81.69999,0.88354003,0.4683541,2.5170894,0.0046394635,7.298797,-0.5475444,7.291987,19.676224,14.191765,-5.99,-1.1087803,-1.4314928,0.0,0.0,-0.0,-0.0,35.928032,-128.15305,12.187863,0.098582335,0.06184541,6.3929944,0.22483572,0.066230886,0.0986006,0.37161243,2.5147908,0.22040972,0.0,7.938663,-0.0,-2.1773787,0.019784963,0.032454755,0.048113666,0.0063284575,26.43844,-27.222063,0.0028717879,3.2950797,-67.40651,343.2017,50.514183,43.63583,-57.295776,35.880096,0.004632291,2.932924,0.9164771,0.7772871,0.7985514,1.9341053,1.1342512,0.4654147,-0.4197538,1.0000001,1.611725,0.9975026,0.6264542,0.65032166,17.5
18,-0.4093824,136.6561,0.06940453,0.29888248,21.092903,-20.735819,0.04886046,0.89361703,-1.7125782,-0.90709627,7.0960636,0.7756151,0.61745715,0.53491,-66.259605,4.456,0.08711517,137.66179,-0.32304996,-7.168578,5.541335,-4.847083,-0.67695004,-2.8890438,-306.91415,0.24579805,-0.48880455,-0.23504716,190.47914,0.09682766,2340.4495,5.533581,-0.9792582,6.4409246,0.8990601,21.824,0.014160535,0.27205896,0.09097673,-0.2960018,2.8947732,0.46558857,0.7878475,0.0,760.4266,0.0,0.0,0.4684256,365.62906,160.7712,0.48076594,-1.1023048,0.46558857,0.12983806,50.783104,0.7594213,0.92536247,36.59999,0.5068827,0.49071822,2.5765018,0.007299842,17.009283,-0.4271703,6.501803,19.676224,11.447528,-5.456,-0.3075728,-1.7964072,0.0,0.0,-0.0,-0.0,25.04694,-127.08682,11.101333,0.31094992,0.06185533,5.823068,0.17830898,0.15168914,0.10825103,0.37161243,2.2422798,0.22040972,0.0,6.331892,-0.0,-2.1772976,0.027781418,0.032454755,0.057177737,0.014245157,16.788218,-9.22691,0.0028717879,3.9765863,-67.40651,312.60574,50.514183,43.63525,-57.295776,29.767935,0.007282088,2.932924,0.45826134,0.7772871,0.7985514,1.9180136,1.1342512,0.3630963,-1.1805214,1.0000002,1.611725,0.9957476,0.6274687,0.65032166,20.2
19,-0.4093824,127.238396,0.071437344,-0.08720052,21.086357,-20.735819,0.048847646,0.89361703,-1.7125782,-0.9136421,7.3670635,0.7756151,0.61745715,0.53180075,-66.259605,4.727,0.08745074,128.2441,-0.15072465,-7.4395785,5.815421,-5.258751,-0.84927535,-2.8890438,-306.91415,0.352468,-0.39034867,-0.25831392,190.47914,0.09682766,2126.9888,7.17237,-0.980683,4.549749,0.6050325,22.908,0.014064093,0.2718712,0.08468971,-0.37135243,2.999991,0.5063869,0.7878475,0.0,744.26196,0.0,0.0,0.49169236,246.0521,149.6916,0.48076594,-1.1023048,0.5063869,0.12983806,47.28337,0.7293166,0.92534053,69.49999,0.49457157,0.40119216,2.3296394,0.007838738,11.120771,-0.4882592,6.501803,19.676224,11.062104,-5.727,-0.52240944,-1.8617022,0.0,0.0,-0.0,-0.0,22.217285,-126.89798,11.652738,0.20925546,0.061814107,6.112301,0.22369955,0.11540354,0.10312861,0.37161243,2.2422798,0.22040972,0.0,6.1107697,-0.0,-2.177349,0.02983769,0.032454755,0.058665346,0.00751293,15.631252,-14.052146,0.0028717879,4.093058,-67.40651,328.13293,50.514183,43.635616,-57.295776,32.79853,0.007818267,2.932924,0.7212686,0.7772871,0.7985514,1.9151636,1.1342512,0.41502208,-0.79443836,1.0000001,1.611725,0.99675375,0.62765,0.65032166,18.2
20,-0.4093824,441.84042,0.04212605,0.13647091,21.305025,-20.735819,0.048854202,0.89361703,-1.7125782,-0.6949754,7.208664,0.7756151,0.61745715,0.5728795,-66.259605,4.57,0.085155845,442.84613,-0.24371815,-7.2825785,5.617538,-4.982212,-0.75628185,-2.8890438,-306.91415,0.29112285,-0.45424137,-0.24483466,190.47914,0.09682766,11689.578,6.2682776,-0.9334553,5.6708717,0.7753741,22.28,0.015454709,0.2731145,0.2847269,-0.33069026,1.6098902,0.264786,0.7878475,0.0,2476.1921,0.0,0.0,0.4782131,315.32724,519.81006,0.48076594,-1.1023048,0.264786,0.12983806,164.19339,2.5281305,0.92535174,98.09998,1.6989874,1.1933825,4.0179386,0.0022615548,24.168177,-0.45286822,6.5042005,19.676224,19.621231,-5.57,-0.3780924,-0.9990485,0.0,0.0,-0.0,-0.0,79.32503,-129.4408,11.333289,0.26807177,0.062096037,5.944738,0.1991316,0.13807818,0.10603547,0.37161243,2.2431066,0.22040972,0.0,11.366235,-0.0,-2.1773226,0.008595637,0.032454755,0.035282563,0.005218055,54.280148,-10.810783,0.0028717879,2.4136446,-67.40651,319.13748,50.514183,43.635433,-57.295776,31.024902,0.0022598503,2.932924,0.57196224,0.7772871,0.7985514,1.9535402,1.1342512,0.3849396,-1.0181098,1.0000001,1.611725,0.99620396,0.62524974,0.65032166,13.6
21,-0.4093824,191.26889,0.06042923,-0.4262692,21.130863,-20.735819,0.04884085,0.89361703,-1.7125782,-0.86913717,7.3892636,0.7756151,0.61745715,0.54814667,-66.259605,4.965,0.086899936,192.27458,-0.050195277,-7.6775784,6.037181,-6.196018,-0.9498047,-2.8890438,-306.91415,0.43750346,-0.25178197,-0.27874744,190.47914,0.09682766,3685.0942,8.247422,-0.97100925,2.7162802,0.3468044,23.86,0.014586349,0.2721654,0.127069,-0.4153097,2.4468472,0.4305587,0.7878475,0.0,1157.1334,0.0,0.0,0.5121259,141.03632,225.02127,0.48076594,-1.1023048,0.4305587,0.12983806,71.077896,1.1363186,0.92532885,89.19999,0.7805966,0.5528922,2.734839,0.0052191494,7.5355864,-0.54190904,6.8713775,19.676224,13.429058,-5.965,-1.0115399,-1.5184382,0.0,0.0,-0.0,-0.0,32.065193,-127.89731,12.136996,0.11349343,0.061881773,6.366313,0.23672326,0.07146737,0.09901384,0.37161243,2.369735,0.22040972,0.0,7.4855514,-0.0,-2.1773765,0.020977275,0.032454755,0.050398674,0.0058079464,23.497406,-25.038038,0.0028717879,3.4623396,-67.40651,341.76932,50.514183,43.635815,-57.295776,35.581226,0.005210073,2.932924,0.902129,0.7772871,0.7985514,1.9302456,1.1342512,0.46062464,-0.45536968,1.0000001,1.611725,0.9974395,0.6266961,0.65032166,19.6
22,-0.4093824,350.4384,0.04664553,-0.6784339,21.241495,-20.735819,0.048837572,0.89361703,-1.7125782,-0.7585051,7.6016636,0.7756151,0.61745715,0.5670344,-66.259605,5.142,0.085240126,351.4441,-0.009950101,-7.8545785,6.1953683,-8.921139,-0.9900499,-2.8890438,-306.91415,0.48961848,-0.118391365,-0.2939438,190.47914,0.09682766,8465.387,8.772121,-0.9470983,1.2480853,0.15475896,24.568,0.01524029,0.27306053,0.22871941,-0.43290722,1.8076868,0.32778656,0.7878475,0.0,2169.0884,0.0,0.0,0.52732223,62.93631,412.27872,0.48076594,-1.1023048,0.32778656,0.12983806,130.22726,2.1397128,0.92532325,91.69999,1.4832617,1.1568422,3.955926,0.0028508573,4.3563666,-0.5818084,6.8107524,19.676224,17.72968,-6.142,-2.4336958,-1.1217949,0.0,0.0,-0.0,-0.0,57.05607,-129.07257,12.497139,0.051096335,0.06208568,6.555221,0.24895015,0.03263652,0.096160464,0.37161243,2.3488274,0.22040972,0.0,10.124224,-0.0,-2.1773896,0.011348358,0.032454755,0.03920667,0.005598163,43.051395,-56.979713,0.0028717879,2.672592,-67.40651,351.91068,50.514183,43.635902,-57.295776,37.724167,0.0028481488,2.932924,0.9801988,0.7772871,0.7985514,1.9479828,1.1342512,0.4945392,-0.20320502,1.0000001,1.611725,0.99785393,0.6255918,0.65032166,15.2
23,-0.4093824,395.21436,0.04425115,-0.20972115,21.272617,-20.735819,0.048844844,0.89361703,-1.7125782,-0.7273832,7.154364,0.7756151,0.61745715,0.57015145,-66.259605,4.813,0.08630484,396.22006,-0.10851556,-7.5255785,5.86326,-5.4882774,-0.89148444,-2.8890438,-306.91415,0.38467577,-0.34624365,-0.26569748,190.47914,0.09682766,10005.469,7.6055055,-0.94040686,3.905858,0.5117236,23.252,0.015353886,0.27248892,0.25637072,-0.38980868,1.702208,0.29215807,0.7878475,0.0,2313.1826,0.0,0.0,0.49907592,208.10521,464.95612,0.48076594,-1.1023048,0.29215807,0.12983806,146.86656,2.3257709,0.9253357,99.99999,1.5847216,0.7440655,3.1726174,0.0025281403,15.184186,-0.50764525,7.0133505,19.676224,18.695288,-5.813,-0.64219207,-1.0563381,0.0,0.0,-0.0,-0.0,67.988014,-129.26866,11.827722,0.16407447,0.061954882,6.204087,0.21769008,0.100849815,0.10160289,0.37161243,2.4186974,0.22040972,0.0,10.7505665,-0.0,-2.1773605,0.010361971,0.032454755,0.037145913,0.0051257284,48.55213,-16.742472,0.0028717879,2.535404,-67.40651,333.06036,50.514183,43.6357,-57.295776,33.79097,0.0025260104,2.932924,0.7947445,0.7772871,0.7985514,1.9509423,1.1342512,0.43150026,-0.67191774,1.0000001,1.611725,0.9970204,0.6254094,0.65032166,14.5
24,-0.4093824,265.68997,0.05258099,-0.3678577,21.18259,-20.735819,0.048841804,0.89361703,-1.7125782,-0.81741023,6.9609632,0.7756151,0.61745715,0.55910355,-66.259605,4.924,0.08734405,266.69568,-0.06381655,-7.636578,5.9852724,-5.946354,-0.93618345,-2.8890438,-306.91415,0.4238745,-0.27929485,-0.27522734,190.47914,0.09682766,5775.186,8.090761,-0.9598053,3.0436397,0.39128968,23.696,0.014958695,0.2719259,0.17525066,-0.40935367,2.0760674,0.3629803,0.7878475,0.0,1590.0505,0.0,0.0,0.5086058,159.12743,312.57513,0.48076594,-1.1023048,0.3629803,0.12983806,98.733696,1.5779924,0.9253305,94.09999,1.0816619,0.4286904,2.4081502,0.0037590705,9.7712345,-0.53266674,7.534659,19.676224,15.644826,-5.924,-0.881248,-1.2883437,0.0,0.0,-0.0,-0.0,44.849762,-128.57639,12.053573,0.11677907,0.061827213,6.322554,0.21278831,0.079825476,0.099699125,0.37161243,2.5984812,0.22040972,0.0,8.81817,-0.0,-2.1773727,0.01655915,0.032454755,0.044156265,0.005476436,32.640045,-22.111675,0.0028717879,3.0126686,-67.40651,339.42017,50.514183,43.635784,-57.295776,35.093773,0.0037543615,2.932924,0.87643945,0.7772871,0.7985514,1.9404942,1.1342512,0.45276862,-0.5137812,1.0000001,1.611725,0.9973327,0.6260557,0.65032166,15.6
25,-0.4093824,272.5801,0.052006725,0.09515613,21.187378,-20.735819,0.04885289,0.89361703,-1.7125782,-0.8126212,6.5809636,0.7756151,0.61745715,0.5598839,-66.259605,4.599,0.08695012,273.58582,-0.22506577,-7.3115783,5.6594954,-5.023756,-0.77493423,-2.8890438,-306.91415,0.30260888,-0.4439526,-0.24732445,190.47914,0.09682766,5982.197,6.4453464,-0.95877016,5.469075,0.7439101,22.396,0.014985939,0.27214432,0.17965324,-0.33884618,2.0496604,0.33871368,0.7878475,0.0,1541.3958,0.0,0.0,0.4807029,302.53128,320.68112,0.48076594,-1.1023048,0.33871368,0.12983806,101.29416,1.5584826,0.9253495,85.69999,1.0491341,0.5380638,2.6979268,0.0036641662,18.782091,-0.45940536,7.6288505,19.676224,15.829295,-5.599,-0.3997729,-1.2719563,0.0,0.0,-0.0,-0.0,48.683712,-128.62503,11.392295,0.21927783,0.061875608,5.975689,0.1739627,0.13425168,0.10548627,0.37161243,2.630965,0.22040972,0.0,8.93168,-0.0,-2.177328,0.016342351,0.032454755,0.043686572,0.006010942,33.4865,-11.297727,0.0028717879,2.9797657,-67.40651,320.79904,50.514183,43.635468,-57.295776,31.3488,0.003659692,2.932924,0.60052305,0.7772871,0.7985514,1.9412284,1.1342512,0.3904962,-0.976795,1.0000001,1.611725,0.9963121,0.6260101,0.65032166,13.9
