,NOX_exp,ZN_negative,RM_negative,PTRATIO_negative,RM_zscore,PTRATIO_zscore,INDUS_zscore,ZN_recip,LSTAT_recip,DIS_recip,AGE_relu,RM_relu,PTRATIO_relu,LSTAT_tanh,NOX_tanh,ZN_tanh,RM_tanh,CRIM_radian,PTRATIO_radian,LSTAT_radian,CRIM_square,LSTAT_square,INDUS_square,RM_adde,LSTAT_adde,TAX_adde,MEDV
282,1.5572165,-20.0,-7.645,-14.9,1.9380567,-1.6439455,-1.139082,20.0,0.33222592,0.1918686,49.7,7.645,14.9,0.9951524,0.41604534,1.0,0.9999995,0.0010697123,0.26005405,0.05253441,0.003756464,9.0601,11.0889,10.363281,5.728282,218.71828,46.0
283,1.4933172,-90.0,-7.923,-13.6,2.3341117,-2.2450163,-1.4484098,90.0,0.3164557,0.16992353,24.8,7.923,13.6,0.99640656,0.38080427,1.0,0.99999976,0.0002619739,0.23736478,0.055152405,0.0002253001,9.9856,1.4641001,10.641281,5.8782816,200.71828,50.0
284,1.4918246,-90.0,-7.088,-15.3,1.1445215,-1.4590002,-1.1916093,90.0,0.12738854,0.13684945,20.8,7.088,15.3,0.9999997,0.37994897,1.0,0.9999986,0.00015812683,0.26703537,0.13700834,8.20836e-05,61.622498,8.8209,9.806282,10.568281,287.7183,32.2
285,1.4755045,-55.0,-6.453,-15.3,0.23986363,-1.4590002,-1.2966641,55.0,0.12150669,0.13684945,31.9,6.453,15.3,0.9999999,0.3704978,1.0,0.99999505,0.00019128808,0.26703537,0.1436406,0.00012012159,67.732895,5.0625,9.171282,10.948281,302.7183,22.0
286,1.4696143,-80.0,-6.23,-18.2,-0.07783533,-0.11814889,-1.3681597,80.0,0.077339515,0.11002068,31.5,6.23,18.2,1.0,0.3670418,1.0,0.99999225,0.00034295718,0.31764993,0.22567108,0.00038612247,167.1849,3.0976,8.948282,15.648282,243.71828,20.1
287,1.4993024,-52.5,-6.209,-16.6,-0.10775303,-0.857929,-0.84872234,52.5,0.14005603,0.1366643,31.3,6.209,16.6,0.99999875,0.384219,1.0,0.9999919,0.00067561696,0.28972465,0.1246165,0.0014984643,50.9796,28.302402,8.927282,9.858282,295.7183,23.2
288,1.4993024,-52.5,-6.315,-16.6,0.043260712,-0.857929,-0.84872234,52.5,0.13157895,0.1366643,45.6,6.315,16.6,0.9999995,0.384219,1.0,0.99999344,0.0008011061,0.28972465,0.13264503,0.0021068098,57.76,28.302402,9.033281,10.318281,295.7183,22.3
289,1.4993024,-52.5,-6.565,-16.6,0.3994254,-0.857929,-0.84872234,52.5,0.105152465,0.1366643,22.9,6.565,16.6,1.0,0.384219,1.0,0.999996,0.000749968,0.28972465,0.16598082,0.001846421,90.4401,28.302402,9.283281,12.228282,295.7183,24.8
290,1.5083253,-80.0,-6.861,-19.2,0.8211243,0.34421355,-0.9027089,80.0,0.3003003,0.19543846,27.9,6.861,19.2,0.997441,0.38932148,1.0,0.9999978,0.0006112143,0.3351032,0.05811946,0.0012264005,11.0889,24.502499,9.579282,6.0482817,247.71828,28.5
291,1.5083253,-80.0,-7.148,-19.2,1.230001,0.34421355,-0.9027089,80.0,0.28089887,0.19543846,27.7,7.148,19.2,0.99838376,0.38932148,1.0,0.99999875,0.0013763666,0.3351032,0.06213372,0.0062188995,12.673599,24.502499,9.8662815,6.2782817,247.71828,37.3
292,1.5083253,-80.0,-6.63,-19.2,0.49202827,0.34421355,-0.9027089,80.0,0.21276596,0.19543846,23.4,6.63,19.2,0.99983454,0.38932148,1.0,0.99999654,0.0006309365,0.3351032,0.08203047,0.0013068225,22.089998,24.502499,9.348282,7.4182816,247.71828,27.9
293,1.5480561,-0.0,-6.127,-16.0,-0.22457539,-1.1353465,0.40609798,0.0,0.11655012,0.18172897,18.4,6.127,16.0,0.99999994,0.41115472,0.0,0.99999046,0.0014425146,0.27925268,0.14974925,0.0068310224,73.6164,193.7664,8.845282,11.298282,291.7183,23.9
294,1.5480561,-0.0,-6.009,-16.0,-0.39268515,-1.1353465,0.40609798,0.0,0.09615385,0.18172897,42.3,6.009,16.0,1.0,0.41115472,0.0,0.99998796,0.0014309955,0.27925268,0.18151423,0.006722361,108.15999,193.7664,8.727282,13.118281,291.7183,21.7
295,1.5480561,-0.0,-6.678,-16.0,0.5604117,-1.1353465,0.40609798,0.0,0.15948963,0.16777398,31.1,6.678,16.0,0.99999285,0.41115472,0.0,0.99999684,0.0022570598,0.27925268,0.109432146,0.01672366,39.3129,193.7664,9.396282,8.988281,291.7183,28.6
296,1.5480561,-0.0,-6.549,-16.0,0.37663046,-1.1353465,0.40609798,0.0,0.135318,0.16777398,51.0,6.549,16.0,0.9999992,0.41115472,0.0,0.9999959,0.0009375909,0.27925268,0.12897983,0.0028858385,54.6121,193.7664,9.267282,10.108282,291.7183,27.1
297,1.5480561,-0.0,-5.79,-16.0,-0.7046852,-1.1353465,0.40609798,0.0,0.06313131,0.15822785,58.0,5.79,16.0,1.0,0.41115472,0.0,0.9999813,0.0024614378,0.27925268,0.27646014,0.01988946,250.90561,193.7664,8.508282,18.55828,291.7183,20.3
298,1.4918246,-70.0,-6.345,-14.8,0.08600009,-1.6901814,-1.2981232,70.0,0.20120725,0.12774982,20.1,6.345,14.8,0.9999036,0.37994897,1.0,0.99999386,0.0011285299,0.25830874,0.08674286,0.004180915,24.700897,5.0176,9.063282,7.6882815,360.7183,22.5
299,1.4918246,-70.0,-7.041,-14.8,1.0775626,-1.6901814,-1.2981232,70.0,0.21097048,0.12774982,10.0,7.041,14.8,0.9998473,0.37994897,1.0,0.99999845,0.0009705776,0.25830874,0.0827286,0.0030924722,22.467598,5.0176,9.759281,7.4582815,360.7183,29.0
300,1.4918246,-70.0,-6.871,-14.8,0.83537054,-1.6901814,-1.2981232,70.0,0.16474465,0.12774982,47.4,6.871,14.8,0.99998933,0.37994897,1.0,0.99999785,0.0007709119,0.25830874,0.10594149,0.0019509889,36.844902,5.0176,9.589281,8.788282,360.7183,24.8
301,1.5418762,-34.0,-6.59,-16.1,0.435042,-1.0891101,-0.7363722,34.0,0.10526316,0.18209296,40.4,6.59,16.1,1.0,0.4078254,1.0,0.99999624,0.0006173229,0.28099802,0.16580628,0.0012510369,90.25,37.0881,9.308282,12.218282,331.7183,22.0
302,1.5418762,-34.0,-6.495,-16.1,0.29969904,-1.0891101,-0.7363722,34.0,0.115340255,0.18209296,18.4,6.495,16.1,0.99999994,0.4078254,1.0,0.9999954,0.0016172221,0.28099802,0.15132004,0.008585876,75.1689,37.0881,9.213282,11.388282,331.7183,26.4
303,1.5418762,-34.0,-6.982,-16.1,0.99350774,-1.0891101,-0.7363722,34.0,0.20576131,0.18209296,17.7,6.982,16.1,0.9998799,0.4078254,1.0,0.9999983,0.0017453292,0.28099802,0.084823005,0.010000001,23.619602,37.0881,9.700281,7.578282,331.7183,33.1
304,1.6031973,-33.0,-7.236,-18.4,1.3553714,-0.025676932,-1.3068777,33.0,0.14430015,0.24863254,41.1,7.236,18.4,0.9999981,0.4398139,1.0,0.999999,0.00096254906,0.3211406,0.12095131,0.0030415223,48.0249,4.7524004,9.954282,9.648281,224.71828,36.1
305,1.6031973,-33.0,-6.616,-18.4,0.47208315,-0.025676932,-1.3068777,33.0,0.11198208,0.2967359,58.1,6.616,18.4,0.99999994,0.4398139,1.0,0.9999964,0.0009562659,0.3211406,0.1558579,0.0030019442,79.7449,4.7524004,9.334282,11.648282,224.71828,28.4
306,1.6031973,-33.0,-7.42,-18.4,1.6175086,-0.025676932,-1.3068777,33.0,0.15455951,0.3226639,71.9,7.42,18.4,0.9999952,0.4398139,1.0,0.9999993,0.0013095206,0.3211406,0.112922795,0.005629501,41.860897,4.7524004,10.138282,9.188282,224.71828,33.4
307,1.6031973,-33.0,-6.849,-18.4,0.8040283,-0.025676932,-1.3068777,33.0,0.13280211,0.31419864,70.3,6.849,18.4,0.9999994,0.4398139,1.0,0.99999774,0.0008607964,0.3211406,0.1314233,0.0024324625,56.700905,4.7524004,9.567282,10.2482815,224.71828,28.2
308,1.7228848,-0.0,-6.635,-18.4,0.49915174,-0.025676932,-0.18045762,0.0,0.22026432,0.3014318,82.5,6.635,18.4,0.9997722,0.49600992,0.0,0.99999654,0.008604124,0.3211406,0.079237945,0.24302928,20.611599,98.009995,9.353282,7.2582817,306.7183,22.8
309,1.7228848,-0.0,-5.972,-18.4,-0.4453971,-0.025676932,-0.18045762,0.0,0.1003009,0.3223207,76.7,5.972,18.4,1.0,0.49600992,0.0,0.999987,0.0060981805,0.3211406,0.17400932,0.12208037,99.4009,98.009995,8.690282,12.688282,306.7183,20.3
310,1.7228848,-0.0,-4.973,-18.4,-1.8686311,-0.025676932,-0.18045762,0.0,0.07911392,0.3969199,37.8,4.973,18.4,1.0,0.49600992,0.0,0.99990416,0.045997802,0.3211406,0.22060962,6.9457545,159.7696,98.009995,7.691282,15.358282,306.7183,16.1
311,1.7228848,-0.0,-6.122,-18.4,-0.23169817,-0.025676932,-0.18045762,0.0,0.16722408,0.37874484,52.8,6.122,18.4,0.9999872,0.49600992,0.0,0.99999034,0.013795257,0.3211406,0.10437069,0.62474793,35.7604,98.009995,8.840282,8.698282,306.7183,22.1
312,1.7228848,-0.0,-6.023,-18.4,-0.37274003,-0.025676932,-0.18045762,0.0,0.08532423,0.35285813,90.4,6.023,18.4,1.0,0.49600992,0.0,0.99998826,0.004567352,0.3211406,0.20455259,0.068481654,137.35841,98.009995,8.7412815,14.438282,306.7183,19.4
313,1.7228848,-0.0,-6.266,-18.4,-0.026547937,-0.025676932,-0.18045762,0.0,0.12658228,0.30648524,82.8,6.266,18.4,0.9999997,0.49600992,0.0,0.9999928,0.004701568,0.3211406,0.13788101,0.072565585,62.41,98.009995,8.984282,10.618282,306.7183,21.6
314,1.7228848,-0.0,-6.567,-18.4,0.4022745,-0.025676932,-0.18045762,0.0,0.10775863,0.27760044,87.3,6.567,18.4,1.0,0.49600992,0.0,0.99999607,0.0064437552,0.3211406,0.16196655,0.13630864,86.11839,98.009995,9.285282,11.9982815,306.7183,23.8
315,1.7228848,-0.0,-5.705,-18.4,-0.8257813,-0.025676932,-0.18045762,0.0,0.08695652,0.25348544,77.7,5.705,18.4,1.0,0.49600992,0.0,0.9999778,0.0044254567,0.3211406,0.20071286,0.06429268,132.25,98.009995,8.423282,14.218282,306.7183,16.2
316,1.7228848,-0.0,-5.914,-18.4,-0.5280274,-0.025676932,-0.18045762,0.0,0.054555375,0.25008753,83.2,5.914,18.4,1.0,0.49600992,0.0,0.9999854,0.0055548595,0.3211406,0.31991884,0.10129579,335.9889,98.009995,8.632282,21.048283,306.7183,17.8
317,1.7228848,-0.0,-5.782,-18.4,-0.7160824,-0.025676932,-0.18045762,0.0,0.06273526,0.24803431,71.7,5.782,18.4,1.0,0.49600992,0.0,0.999981,0.0042798966,0.3211406,0.27820548,0.06013285,254.08359,98.009995,8.500282,18.658281,306.7183,19.8
318,1.7228848,-0.0,-6.382,-18.4,0.13871272,-0.025676932,-0.18045762,0.0,0.0965251,0.28308564,67.2,6.382,18.4,1.0,0.49600992,0.0,0.9999943,0.0070165726,0.3211406,0.1808161,0.16162008,107.32959,98.009995,9.100282,13.078281,306.7183,23.1
319,1.7228848,-0.0,-6.113,-18.4,-0.24452053,-0.025676932,-0.18045762,0.0,0.0785546,0.2498813,58.8,6.113,18.4,1.0,0.49600992,0.0,0.9999902,0.008298517,0.3211406,0.22218041,0.22607173,162.05289,98.009995,8.831282,15.448281,306.7183,21.0
320,1.6372205,-0.0,-6.426,-19.6,0.20139793,0.52915835,-0.5481491,0.0,0.1388889,0.22024491,52.3,6.426,19.6,0.99999887,0.4565943,0.0,0.99999475,0.002925172,0.34208453,0.1256637,0.028089762,51.839996,54.4644,9.144281,9.918282,289.7183,23.8
321,1.6372205,-0.0,-6.376,-19.6,0.1301647,0.52915835,-0.5481491,0.0,0.14556041,0.22024491,54.3,6.376,19.6,0.99999785,0.4565943,0.0,0.9999942,0.0031693436,0.34208453,0.119904116,0.03297493,47.1969,54.4644,9.094282,9.588282,289.7183,23.1
322,1.6372205,-0.0,-6.041,-19.6,-0.347096,0.52915835,-0.5481491,0.0,0.12987013,0.21181504,49.9,6.041,19.6,0.9999996,0.4565943,0.0,0.9999887,0.006128549,0.34208453,0.13439035,0.12329929,59.289997,54.4644,8.759281,10.418282,289.7183,20.4
323,1.6372205,-0.0,-5.708,-19.6,-0.8215069,0.52915835,-0.5481491,0.0,0.085178874,0.21181504,74.3,5.708,19.6,1.0,0.4565943,0.0,0.99997795,0.004955339,0.34208453,0.20490165,0.08061056,137.82759,54.4644,8.426282,14.4582815,289.7183,18.5
324,1.6372205,-0.0,-6.415,-19.6,0.18572645,0.52915835,-0.5481491,0.0,0.1633987,0.21181504,40.1,6.415,19.6,0.99999034,0.4565943,0.0,0.99999464,0.0059531434,0.34208453,0.106814146,0.11634238,37.4544,54.4644,9.133282,8.838282,289.7183,25.0
325,1.6372205,-0.0,-6.431,-19.6,0.20852138,0.52915835,-0.5481491,0.0,0.19685039,0.18464151,14.7,6.431,19.6,0.99992263,0.4565943,0.0,0.9999948,0.0033485887,0.34208453,0.08866272,0.03681026,25.806398,54.4644,9.149282,7.7982817,289.7183,24.6
326,1.6372205,-0.0,-6.312,-19.6,0.038986366,0.52915835,-0.5481491,0.0,0.16260162,0.18464151,28.9,6.312,19.6,0.9999909,0.4565943,0.0,0.99999344,0.00529655,0.34208453,0.10733775,0.092094034,37.822502,54.4644,9.030281,8.868282,289.7183,23.0
327,1.6372205,-0.0,-6.083,-19.6,-0.2872599,0.52915835,-0.5481491,0.0,0.07818608,0.18464151,43.7,6.083,19.6,1.0,0.4565943,0.0,0.99998957,0.004206767,0.34208453,0.2232276,0.05809546,163.5841,54.4644,8.801282,15.508282,289.7183,22.2
328,1.5840739,-0.0,-5.868,-16.9,-0.5935617,-0.7192206,-1.1522138,0.0,0.1003009,0.19176926,25.8,5.868,16.9,1.0,0.4300842,0.0,0.999984,0.0011548843,0.29496065,0.17400932,0.0043784687,99.4009,10.4976,8.586282,12.688282,432.7183,19.3
329,1.5840739,-0.0,-6.333,-16.9,0.06890475,-0.7192206,-1.1522138,0.0,0.13623978,0.19176926,17.2,6.333,16.9,0.99999917,0.4300842,0.0,0.9999937,0.0011735593,0.29496065,0.12810718,0.0045212177,53.875603,10.4976,9.051282,10.058282,432.7183,22.6
330,1.5840739,-0.0,-6.144,-16.9,-0.20035592,-0.7192206,-1.1522138,0.0,0.110011,0.17025334,32.2,6.144,16.9,1.0,0.4300842,0.0,0.99999076,0.0007930776,0.29496065,0.15865043,0.0020647936,82.628105,10.4976,8.862282,11.808282,432.7183,19.8
331,1.5494498,-35.0,-5.706,-16.9,-0.82435673,-0.7192206,-0.7407495,35.0,0.08045052,0.15058653,28.4,5.706,16.9,1.0,0.41190225,1.0,0.9999779,0.00087667885,0.29496065,0.21694443,0.002523053,154.50491,36.7236,8.424282,15.148282,306.7183,17.1
332,1.5494498,-35.0,-6.031,-16.9,-0.36134222,-0.7192206,-0.7407495,35.0,0.12771392,0.15058653,23.3,6.031,16.9,0.9999997,0.41190225,1.0,0.99998844,0.00060493115,0.29496065,0.13665928,0.0012013157,61.3089,36.7236,8.749282,10.548282,306.7183,19.4
333,1.6736385,-0.0,-6.316,-20.2,0.044685267,0.80657595,-0.8676906,0.0,0.17605634,0.15483712,38.1,6.316,20.2,0.9999767,0.47383177,0.0,0.99999344,0.0008871508,0.35255653,0.0991347,0.0025836888,32.262398,26.9361,9.034282,8.398281,226.71828,22.2
334,1.6736385,-0.0,-6.31,-20.2,0.036137257,0.80657595,-0.8676906,0.0,0.14814815,0.15483712,38.5,6.31,20.2,0.99999726,0.47383177,0.0,0.9999934,0.00065240404,0.35255653,0.11780972,0.0013972643,45.5625,26.9361,9.028282,9.468282,226.71828,20.7
335,1.6736385,-0.0,-6.037,-20.2,-0.3527942,0.80657595,-0.8676906,0.0,0.12484394,0.167076,34.5,6.037,20.2,0.99999976,0.47383177,0.0,0.9999886,0.0006913249,0.35255653,0.13980088,0.001568952,64.1601,26.9361,8.755281,10.728282,226.71828,21.1
336,1.6736385,-0.0,-5.869,-20.2,-0.59213716,0.80657595,-0.8676906,0.0,0.10204081,0.19116437,46.3,5.869,20.2,1.0,0.47383177,0.0,0.999984,0.00059812434,0.35255653,0.17104226,0.0011744329,96.04,26.9361,8.587282,12.518282,226.71828,19.5
337,1.6736385,-0.0,-5.895,-20.2,-0.55509603,0.80657595,-0.8676906,0.0,0.09469697,0.1780944,59.6,5.895,20.2,1.0,0.47383177,0.0,0.99998486,0.0005307546,0.35255653,0.18430677,0.00092476804,111.51361,26.9361,8.613281,13.278282,226.71828,18.5
338,1.6736385,-0.0,-6.059,-20.2,-0.32145196,0.80657595,-0.8676906,0.0,0.11750881,0.20780516,37.3,6.059,20.2,0.99999994,0.47383177,0.0,0.9999891,0.00057700585,0.35255653,0.14852752,0.0010929635,72.420105,26.9361,8.777282,11.228282,226.71828,20.6
339,1.6736385,-0.0,-5.985,-20.2,-0.42687652,0.80657595,-0.8676906,0.0,0.10266941,0.20780516,45.4,5.985,20.2,1.0,0.47383177,0.0,0.99998736,0.0009594075,0.35255653,0.16999507,0.003021701,94.86759,26.9361,8.703281,12.4582815,226.71828,19.0
340,1.6736385,-0.0,-5.968,-20.2,-0.451096,0.80657595,-0.8676906,0.0,0.10764263,0.20780516,58.5,5.968,20.2,1.0,0.47383177,0.0,0.9999869,0.0010735521,0.35255653,0.16214108,0.00378348,86.3041,26.9361,8.686281,12.008282,226.71828,18.7
341,1.5558156,-35.0,-7.241,-15.5,1.3624947,-1.3665278,-1.4031779,35.0,0.18214937,0.14208783,49.3,7.241,15.5,0.9999659,0.4153009,1.0,0.999999,0.00022706733,0.27052602,0.09581857,0.00016926009,30.140097,2.3104,9.959282,8.2082815,286.7183,32.7
342,1.6786671,-0.0,-6.54,-15.9,0.36380878,-1.1815829,-1.3491914,0.0,0.11560694,0.15956852,59.7,6.54,15.9,0.99999994,0.47615495,0.0,0.9999958,0.00043598324,0.27750733,0.15097097,0.0006240004,74.822495,3.5721,9.258282,11.368281,424.7183,16.5
343,1.6225517,-55.0,-6.696,-17.6,0.58605576,-0.39556652,-1.0734228,55.0,0.13927577,0.17445613,56.4,6.696,17.6,0.99999887,0.4494413,1.0,0.99999696,0.00044383723,0.30717796,0.12531464,0.0006466849,51.5524,14.2884,9.414282,9.898281,372.7183,23.9
344,1.6225517,-55.0,-6.874,-17.6,0.8396449,-0.39556652,-1.0734228,55.0,0.21691974,0.15466946,28.1,6.874,17.6,0.99980193,0.4494413,1.0,0.99999785,0.0005321509,0.30717796,0.08045968,0.0009296401,21.252102,14.2884,9.592281,7.328282,372.7183,31.2
345,1.5558156,-0.0,-6.014,-18.8,-0.3855617,0.15926786,-0.9844181,0.0,0.09496676,0.12478785,48.5,6.014,18.8,1.0,0.4153009,0.0,0.9999881,0.00054332096,0.32812187,0.18378316,0.0009690768,110.8809,19.272099,8.732282,13.2482815,354.7183,17.5
346,1.5558156,-0.0,-5.898,-18.8,-0.5508224,0.15926786,-0.9844181,0.0,0.0789266,0.12478785,52.3,5.898,18.8,1.0,0.4153009,0.0,0.9999849,0.0010754719,0.32812187,0.22113322,0.0037970245,160.5289,19.272099,8.6162815,15.388282,354.7183,17.2
347,1.535721,-85.0,-6.516,-17.9,0.32961673,-0.25685814,-1.0194364,85.0,0.1572327,0.11716049,27.7,6.516,17.9,0.99999404,0.40448523,1.0,0.99999565,0.00032637655,0.31241393,0.111002944,0.00034969,40.4496,17.2225,9.234282,9.078281,353.7183,23.1
348,1.544963,-80.0,-6.635,-17.0,0.49915174,-0.6729842,-1.3316823,80.0,0.16694492,0.1198466,29.7,6.635,17.0,0.9999875,0.4094914,1.0,0.99999654,0.0002619739,0.29670596,0.10454522,0.0002253001,35.880096,4.0401,9.353282,8.7082815,282.7183,24.5
349,1.535721,-40.0,-6.939,-19.7,0.93224776,0.57539475,-1.4425734,40.0,0.16977929,0.11373847,34.5,6.939,19.7,0.9999847,0.40448523,1.0,0.9999981,0.00050597097,0.34382987,0.10279989,0.00084042014,34.692097,1.5625,9.657282,8.608282,337.7183,26.6
350,1.535721,-40.0,-6.49,-19.7,0.29257557,0.57539475,-1.4425734,40.0,0.16722408,0.11373847,44.4,6.49,19.7,0.9999872,0.40448523,1.0,0.9999954,0.001084024,0.34382987,0.10437069,0.003857652,35.7604,1.5625,9.2082815,8.698282,337.7183,22.9
351,1.5083253,-60.0,-6.579,-18.3,0.41937053,-0.071913354,-1.3783733,60.0,0.18214937,0.09336806,35.9,6.579,18.3,0.9999659,0.38932148,1.0,0.9999961,0.0013875366,0.31939524,0.09581857,0.0063202498,30.140097,2.8561,9.297281,8.2082815,413.7183,24.1
352,1.5083253,-60.0,-5.884,-18.3,-0.57076746,-0.071913354,-1.3783733,60.0,0.1283697,0.09336806,18.5,5.884,18.3,0.99999964,0.38932148,1.0,0.9999845,0.0012643165,0.31939524,0.13596115,0.0052475533,60.6841,2.8561,8.602282,10.508282,413.7183,18.6
353,1.5068177,-90.0,-6.728,-17.0,0.6316449,-0.6729842,-1.3302232,90.0,0.22222222,0.082464024,36.1,6.728,17.0,0.99975324,0.3884727,1.0,0.99999714,0.00029827678,0.29670596,0.07853982,0.0002920681,20.25,4.0804,9.446281,7.2182817,189.71828,30.1
354,1.5113449,-80.0,-5.663,-22.0,-0.88561666,1.638828,-1.3462733,80.0,0.1242236,0.094467066,21.9,5.663,22.0,0.9999998,0.39101693,1.0,0.99997586,0.00075066613,0.38397244,0.14049901,0.0018498601,64.802505,3.6481,8.381282,10.768282,336.7183,18.2
355,1.5113449,-80.0,-5.936,-22.0,-0.49668518,1.638828,-1.3462733,80.0,0.17953321,0.094467066,19.5,5.936,22.0,0.999971,0.39101693,1.0,0.99998605,0.0018603465,0.38397244,0.09721484,0.011361429,31.024902,3.6481,8.654282,8.288282,336.7183,20.6
356,2.159766,-0.0,-6.212,-20.2,-0.10347936,0.80657595,1.0159991,0.0,0.05681818,0.4712091,97.4,6.212,20.2,1.0,0.64692944,0.0,0.99999195,0.15678222,0.35255653,0.30717796,80.693565,309.76,327.61002,8.930282,20.318283,668.71826,17.8
357,2.159766,-0.0,-6.395,-20.2,0.1572333,0.80657595,1.0159991,0.0,0.07535795,0.39916974,91.0,6.395,20.2,1.0,0.64692944,0.0,0.9999944,0.06718994,0.35255653,0.2316052,14.820189,176.09291,327.61002,9.113281,15.988282,668.71826,21.7
358,2.159766,-0.0,-6.127,-20.2,-0.22457539,0.80657595,1.0159991,0.0,0.087108016,0.36728245,83.4,6.127,20.2,1.0,0.64692944,0.0,0.99999046,0.09078801,0.35255653,0.20036379,27.058409,131.79039,327.61002,8.845282,14.198281,668.71826,22.7
359,2.159766,-0.0,-6.112,-20.2,-0.24594508,0.80657595,1.0159991,0.0,0.0789266,0.3985493,81.3,6.112,20.2,1.0,0.64692944,0.0,0.99999017,0.07437389,0.35255653,0.22113322,18.158764,160.5289,327.61002,8.830282,15.388282,668.71826,22.6
360,2.159766,-0.0,-6.398,-20.2,0.16150697,0.80657595,1.0159991,0.0,0.1283697,0.39710906,88.0,6.398,20.2,0.99999964,0.64692944,0.0,0.99999446,0.07927146,0.35255653,0.13596115,20.62904,60.6841,327.61002,9.1162815,10.508282,668.71826,25.0
361,2.159766,-0.0,-6.251,-20.2,-0.047917627,0.80657595,1.0159991,0.0,0.070472166,0.43563494,91.1,6.251,20.2,1.0,0.64692944,0.0,0.99999255,0.06696549,0.35255653,0.24766222,14.72134,201.3561,327.61002,8.969282,16.908281,668.71826,19.9
362,2.159766,-0.0,-5.362,-20.2,-1.314439,0.80657595,1.0159991,0.0,0.098135434,0.47537553,96.2,5.362,20.2,1.0,0.64692944,0.0,0.99995595,0.06419705,0.35255653,0.17784904,13.529303,103.83609,327.61002,8.080282,12.908281,668.71826,20.8
363,2.159766,-0.0,-5.803,-20.2,-0.6861646,0.80657595,1.0159991,0.0,0.06830601,0.525017,89.0,5.803,20.2,1.0,0.64692944,0.0,0.99998176,0.07369461,0.35255653,0.2555162,17.828579,214.3296,327.61002,8.521282,17.358282,668.71826,16.8
364,2.0503283,-0.0,-8.78,-20.2,3.555044,0.80657595,1.0159991,0.0,0.18903592,0.525017,82.9,8.78,20.2,0.99994916,0.61566895,0.0,0.99999994,0.060637627,0.35255653,0.092327915,12.070622,27.9841,327.61002,11.4982815,8.008282,668.71826,21.9
365,2.0503283,-0.0,-3.561,-20.2,-3.880249,0.80657595,1.0159991,0.0,0.14044943,0.619886,87.9,3.561,20.2,0.9999987,0.61566895,0.0,0.998387,0.079514936,0.35255653,0.12426744,20.755953,50.694397,327.61002,6.2792816,9.838282,668.71826,27.5
366,2.0503283,-0.0,-4.963,-20.2,-1.8828781,0.80657595,1.0159991,0.0,0.071428575,0.57067853,91.4,4.963,20.2,1.0,0.61566895,0.0,0.99990225,0.06452395,0.35255653,0.2443461,13.667439,196.0,327.61002,7.6812816,16.71828,668.71826,21.9
367,1.8794892,-0.0,-3.863,-20.2,-3.4500024,0.80657595,1.0159991,0.0,0.075018756,0.6619886,100.0,3.863,20.2,1.0,0.55874044,0.0,0.999118,0.2360069,0.35255653,0.23265238,182.84988,177.6889,327.61002,6.5812817,16.048283,668.71826,23.1
368,1.8794892,-0.0,-4.97,-20.2,-1.8729055,0.80657595,1.0159991,0.0,0.30674848,0.750469,100.0,4.97,20.2,0.997057,0.55874044,0.0,0.9999036,0.08549007,0.35255653,0.056897733,23.99256,10.6276,327.61002,7.6882815,5.978282,668.71826,50.0
369,1.8794892,-0.0,-6.683,-20.2,0.56753516,0.80657595,1.0159991,0.0,0.2680965,0.73708266,96.8,6.683,20.2,0.99884933,0.55874044,0.0,0.99999684,0.09895982,0.35255653,0.06510078,32.148674,13.9129,327.61002,9.401281,6.448282,668.71826,50.0
370,1.8794892,-0.0,-7.016,-20.2,1.041946,0.80657595,1.0159991,0.0,0.33783785,0.83167,97.5,7.016,20.2,0.994644,0.55874044,0.0,0.9999984,0.11412289,0.35255653,0.051661745,42.755386,8.7616005,327.61002,9.734282,5.678282,668.71826,50.0
371,1.8794892,-0.0,-6.216,-20.2,-0.09778046,0.80657595,1.0159991,0.0,0.104931794,0.8553588,100.0,6.216,20.2,1.0,0.55874044,0.0,0.999992,0.16113403,0.35255653,0.16632988,85.23536,90.82089,327.61002,8.934282,12.2482815,668.71826,50.0
372,1.9503328,-0.0,-5.875,-20.2,-0.58358914,0.80657595,1.0159991,0.0,0.11261261,0.8852691,89.6,5.875,20.2,0.99999994,0.58366275,0.0,0.9999842,0.14429073,0.35255653,0.15498523,68.34743,78.8544,327.61002,8.593282,11.598282,668.71826,50.0
373,1.9503328,-0.0,-4.906,-20.2,-1.9640832,0.80657595,1.0159991,0.0,0.028760426,0.8516436,100.0,4.906,20.2,1.0,0.58366275,0.0,0.99989045,0.19387291,0.35255653,0.606851,123.389885,1208.9529,327.61002,7.624282,37.48828,668.71826,13.8
374,1.9503328,-0.0,-4.138,-20.2,-3.058221,0.80657595,1.0159991,0.0,0.02633658,0.8795075,100.0,4.138,20.2,1.0,0.58366275,0.0,0.99949104,0.3228545,0.35255653,0.66270155,342.18338,1441.721,327.61002,6.8562818,40.688282,668.71826,13.8
375,1.9561926,-0.0,-7.313,-20.2,1.4650702,0.80657595,1.0159991,0.0,0.07440476,0.7597052,97.9,7.313,20.2,1.0,0.5856373,0.0,0.9999991,0.34224337,0.35255653,0.23457225,384.5168,180.63359,327.61002,10.031282,16.158281,668.71826,15.0
