,oz13_mmnorm,oz2_mmnorm,oz42_mmnorm,oz1_mmnorm,oz11_mmnorm,oz35_mmnorm,oz1_negative,oz49_negative,oz22_negative,oz50_negative,oz37_negative,oz4_negative,oz6_adde,oz36_adde,oz23_adde,oz19_adde,oz2_adde,oz31_adde,oz47_sin,oz49_sin,oz42_sin,oz46_sin,oz25_sin,oz2_sin,(oz2-oz28),(oz27-oz34),(oz12-oz30),(oz9-oz13),(oz17-oz44),(oz47-oz48),(oz28-oz37),(oz29-oz38),(oz7-oz23),(oz9-oz24),(oz2-oz25),(oz1-oz10),(oz23-oz34),(oz21-oz38),(oz23-oz32),(oz5-oz36),oz10_abs,oz34_abs,oz6_abs,oz5_abs,oz2_abs,oz1_abs,oz3_abs,(oz40+oz46),(oz20+oz41),(oz16+oz36),(oz1+oz37),(oz24+oz45),(oz5+oz21),(oz13+oz28),(oz2+oz42),(oz13+oz33),(oz30+oz32),(oz4+oz40),(oz20+oz39),(oz4+oz14),(oz24+oz32),(oz39+oz42),(oz9+oz18),(oz2+oz10),(oz31+oz50),oz5_square,oz2_square,oz36_square,oz7_square,oz42_square,oz35_square,oz51
382,0.87547845,0.39163977,0.39718693,0.4276042,0.30778214,0.64050025,0.2382319,-1.6683878,-1.1379637,-1.4081138,-1.7788846,-1.3106236,4.211331,4.060456,1.9391148,3.181252,2.3596692,4.0977287,-0.9681129,0.99524176,-0.28266552,-0.93433124,0.98261744,-0.35097536,-1.6414776,-0.18994296,-0.21473593,-0.35040742,-0.18782997,-1.4564098,-0.4960196,-3.217557,0.5333619,2.3409,-1.7426836,-0.4496477,0.012455642,-0.23321617,-0.19703162,-1.9099736,0.2114158,0.79162264,1.4930491,0.5677997,0.35861254,0.2382319,0.59414685,-2.249728,1.991436,1.5360166,1.5406528,0.20259142,0.87101495,2.5917506,-0.6451844,2.5785584,0.4072606,0.26727378,-0.59470546,1.1590216,-1.9645572,-2.028481,2.101713,-0.14719674,2.7875605,0.3223965,0.12860295,1.8014308,0.060420156,0.08212341,0.21097632,1.054666
383,0.8164826,0.030538606,0.8689077,0.30072945,0.25223354,0.8853071,0.77420104,-0.35290065,-0.027216906,-0.3923174,0.6419976,0.28201082,2.7150857,3.4039686,3.382139,2.016733,1.1281035,3.7839975,-0.47554478,0.34562117,0.9772156,0.97574776,0.8778353,-0.9998122,0.05483377,1.660279,-1.3445908,-0.006221175,-1.2810384,-0.386555,-1.0030144,1.4712691,0.024044693,1.3763324,-2.661502,-1.1097357,2.3370423,2.076289,2.1125512,-2.3607032,0.33553472,1.6731852,0.003195932,1.6750164,1.5901783,0.77420104,1.5146495,0.23700857,0.32437265,-0.4592858,-1.4161986,-1.4359151,-0.85839397,-0.5389558,-0.23325789,1.6515762,0.29934335,-1.3951138,0.66276056,-0.840552,-1.7251915,0.3853169,1.9426291,-1.2546436,1.4580332,2.80568,2.528667,0.4701665,0.47320896,1.8412329,1.7140584,-0.38945597
384,0.49414864,0.36103365,0.7796295,0.45737168,0.5301783,0.6598175,0.11248231,-1.025742,-1.6001245,-1.2636644,-0.49674833,1.2857007,3.8011918,1.4089054,2.2685127,2.2736404,2.2552843,2.502823,0.74098355,0.85509914,0.8653618,0.49929175,-0.5411747,-0.44663185,1.1447769,0.2982172,-2.148417,-0.9075923,-0.09757161,-0.5521364,-2.1045227,0.42800975,2.0776513,-1.4710704,0.108836114,-1.2117985,0.30540594,0.7542966,-1.2950476,1.7888817,1.0993162,0.755175,1.0829101,0.47950533,0.46299732,0.11248231,1.0820776,-0.22055298,-0.23174942,-3.0227818,0.38426602,-0.81457424,1.7642998,-1.6099102,0.58287454,-1.1175787,1.565944,-2.0290349,-2.4933548,-1.6574318,1.4066207,0.29749775,-0.19252741,0.6363189,1.0482059,0.22992536,0.21436651,1.7144665,2.65,1.093848,0.27708182,0.8267693
385,0.16672534,0.15610857,0.51132005,0.28743717,0.539342,0.13713145,0.83035296,-0.17938617,1.0929097,0.1565505,-1.2489526,-1.4012126,1.546028,4.379358,1.6600589,3.357838,1.5563704,2.1460323,0.16441676,0.17842562,0.11084385,-0.9659522,0.95357746,-0.9175647,0.21366906,1.5100803,-1.1872768,-0.4777162,-0.9402214,-0.3737812,-2.6245332,1.4801382,1.8057802,-3.0089624,-2.4268115,0.21607,-0.23249471,1.6970944,-1.981405,-1.6413835,1.046423,0.8257282,1.1722537,0.019692628,1.1619114,0.83035296,0.26223925,-0.23158872,0.6591585,2.722004,0.41859967,0.34367168,1.6519088,-2.503406,-1.0508393,-0.3608957,1.3488669,3.0021176,0.088059366,0.10796201,2.3266025,-0.67941463,-0.5231434,-2.2083344,-0.72880006,0.00038779958,1.350038,2.759174,0.5588418,0.01233701,1.6595376,0.6789892
386,0.15715402,0.29321456,0.8156499,0.2638609,0.78626776,0.112791754,0.9299484,-0.39997405,-1.316521,1.5112289,-0.098317534,0.37874192,1.4506831,2.1466448,4.3739767,4.4253654,2.0239818,2.406314,-0.93736655,0.38939443,0.92128354,0.4823928,0.90671945,-0.6398476,-1.5055459,-0.6787541,-2.8316793,0.1832608,0.005006999,0.3152002,0.7129283,1.1039617,-0.5687722,-1.0852442,-1.8297391,-0.4648833,1.9902946,1.0170789,-0.0133190155,0.92494416,0.4650651,0.3345997,1.2675986,0.35330722,0.69429994,0.9299484,1.5852331,1.2635095,1.613099,0.5263929,-0.8316308,0.048985142,1.4815503,-0.3494863,0.4770683,-2.4161918,3.4027538,0.38138336,-0.7287796,-1.6305327,1.7767867,0.46776438,-1.4875237,-1.159365,-1.8231969,0.12482599,0.48205242,0.32676885,1.1814009,1.3721036,1.88439,1.1330783
387,0.4808391,0.19494265,0.63160264,0.10851855,0.7423813,0.94349694,1.5861759,-0.7752923,-1.1492668,-0.48721343,-0.14381477,-0.56162643,1.477547,2.1699123,3.7919974,2.1968486,1.6888173,3.2530525,-0.99962044,0.6999248,0.50565493,-0.7932877,-0.99014086,-0.8570232,-0.57648265,2.0042427,-0.7968906,1.0751212,1.2104446,-2.2338595,-0.59679663,-2.15579,-2.0551033,0.89602786,0.4007945,-2.4198415,2.2465158,0.641728,2.1060777,1.5007474,0.83366567,1.1728001,1.2407347,0.9523781,1.0294645,1.5861759,1.6069027,-1.4155732,-0.45057672,-0.9606503,-1.4423611,0.9722317,2.5202298,-0.5008765,-0.49932355,-0.08488771,-1.5016613,0.062243253,-0.64156604,-0.6245159,-0.90116316,0.8905334,-0.01064086,-0.19579881,1.0219841,0.907024,1.0597972,0.30070895,0.9631218,0.2810494,2.283843,1.1211467
388,0.7631603,0.49320447,0.013267439,0.62610424,0.83873415,0.33363414,-0.6003106,0.27595535,-0.8044619,1.2608933,0.11402673,-0.5123875,4.236064,4.4220095,1.4379913,1.2360951,2.7060642,1.9769498,0.99847215,-0.27246627,-0.9985764,0.9972146,-0.41455787,-0.012217291,1.1996502,0.7906531,-0.2467606,-0.13501358,2.6300309,1.0777519,-1.097841,0.012987852,-0.11648786,0.46649563,0.41523933,0.38054502,-1.3772122,0.30463076,-0.8555751,-2.4822507,0.21976562,0.096921675,1.5177824,0.778523,0.012217594,0.6003106,1.1839123,0.880026,0.7077221,2.416768,0.4862839,-0.027832866,0.84062,-0.28913492,-1.6363789,0.10554713,-1.2383072,-0.103728294,2.2691913,0.33231717,-0.10349175,-0.87157756,-0.39219612,0.20754802,-2.0022254,0.6060981,0.00014926962,2.9026883,1.9509897,2.6378996,0.36727178,0.24747907
389,0.27359506,0.32720417,0.4429263,0.20470794,0.09478909,0.58305395,1.1798339,0.44293985,-0.36527768,-1.6627328,-0.73877263,-1.3019671,3.9064393,4.226631,4.13916,1.7728646,2.1399062,1.6280501,-0.663068,-0.42859745,-0.12687151,-0.70395374,-0.99812895,-0.5466644,0.44151253,-0.65230787,2.1277235,1.8609295,-0.92933065,-0.7000355,-1.7586607,-1.5705802,-0.5438281,1.6281962,1.0536027,-1.120203,0.46915203,-0.2870543,-0.15772021,-1.4854624,0.05963088,0.9517264,1.1881576,0.022886865,0.5783755,1.1798339,0.78908986,0.59074914,0.053024054,0.561011,-0.44106126,-2.0150263,1.0984852,-1.780293,-0.7055899,0.29549855,0.2599442,2.6736653,-2.6550982,-0.19204009,1.0509269,-1.1824404,2.36927,-0.6380064,0.5725012,0.0005238086,0.33451825,2.2751176,0.7692172,0.016183492,0.06753994,1.0861151
390,0.0965283,0.33313534,0.24003284,0.2253378,0.5118992,0.101328656,1.0926852,-0.99625313,0.2614594,-0.30149472,0.55773574,1.677435,1.1821259,3.4960356,2.430299,3.4199102,2.160135,2.7241573,-0.99979436,0.83944064,-0.74069375,-0.73227566,-0.99892867,-0.5296151,-1.3846785,1.358872,-1.3016958,2.286493,2.2810016,-2.8577726,1.3842674,-0.0028414726,-0.3939246,0.23947752,0.96635646,-0.061891913,0.5454763,-2.1703577,1.0504329,-2.2852964,1.0307933,0.8334591,1.5361558,1.5075425,0.5581468,1.0926852,1.4124265,0.30862075,-1.072618,0.8512235,-1.6504209,0.7774787,-2.1997824,-0.54263324,-1.3922491,-2.7588384,-1.2071868,-0.5471567,-1.7697375,-2.1398463,-0.6605652,-1.9036577,0.107245445,-1.5889401,0.30737036,2.2726843,0.31152782,0.604901,0.46499765,0.6957268,1.9952338,0.01108909
391,1.0,0.489655,0.8226033,0.62516046,0.39971527,0.6996486,-0.59632385,-1.464881,0.10395951,-1.1563565,0.6386971,-1.5097533,2.252904,3.38038,3.4969487,4.17318,2.6939583,2.3235238,0.9991206,0.9943962,0.9304335,0.9990313,0.99920523,-0.024320992,0.7866772,-2.512609,-1.9674981,-0.735553,-0.6636252,2.7943234,-0.1723035,0.064832,0.7331077,2.6127453,-1.5552485,0.3129053,-0.25271297,-1.0431294,0.16527212,0.2991255,0.28341854,1.03138,0.4653778,0.96122366,0.02432339,0.59632385,0.856443,0.49337804,-1.0496942,-0.122763276,-0.04237324,-2.2533507,-0.10487598,0.9259932,1.1712707,2.2061841,2.2160554,0.38831508,-2.4288895,0.73391736,-0.99790967,-0.19747949,0.867268,0.25909513,0.7615984,0.9239509,0.0005916273,0.43837398,2.285463,1.4294451,0.4417831,0.9665525
392,0.8547489,0.11687282,0.67419904,0.19446531,0.9457288,0.78316873,1.2231028,-0.3004908,-1.1517017,-1.0323447,0.11194684,1.2638924,3.3754337,2.1149423,4.1336517,4.3629894,1.4225535,2.3430843,-0.998987,0.29598904,0.6276636,-0.58324707,-0.991809,-0.9624067,-0.48499316,-0.12611008,0.47288957,-0.47190142,-1.1487726,-1.3741242,-0.6987882,-0.2625476,-2.2275484,1.5101297,0.40314794,-1.9728258,2.555724,-0.9079745,0.40468025,-0.46166474,0.7497229,1.1403542,0.6571519,1.0650042,1.2957282,1.2231028,0.057463586,-1.165292,-1.4447984,0.77454776,-1.3350496,-0.30575496,-0.91293,0.42688185,-0.6171799,1.639713,1.1201262,-1.8064642,0.7192713,-1.7988585,0.26627535,1.3871374,0.11725503,-0.5460053,0.65714717,1.134234,1.6789116,0.36401853,0.659634,0.46042785,0.91130996,-0.7180344
393,0.041955847,0.14974515,0.5529798,0.30686435,0.29878247,0.16597432,0.7482848,0.03875012,1.5349637,0.87433964,0.6656263,0.0627035,1.1525632,3.690554,3.2714453,3.649864,1.5346674,1.6611656,-0.85254616,-0.038740423,0.25342208,0.24394217,0.06322915,-0.92597675,-1.9277447,0.3251915,-2.8771677,2.9962666,1.876443,-0.96896577,1.4097567,1.4900811,-1.2714734,1.5364913,-1.2468858,0.33733284,0.9013213,0.90504766,1.0166436,-0.7052472,1.0856177,0.34815788,1.5657185,0.267025,1.1836144,0.7482848,0.49187845,-1.4906722,-0.86300284,0.9312884,-1.4139111,-1.2972867,0.41489726,-0.81265604,-0.9273982,-3.0908983,1.1619536,-1.7998044,0.85239214,0.84037256,-0.5604913,1.206099,2.628934,-2.269232,-1.9314559,0.07130235,1.400943,0.9453133,0.51596934,0.06564674,1.4115728,0.19166279
394,0.9221321,0.3741567,0.72066784,0.37237823,0.48220256,0.9213085,0.4715283,1.5564663,-0.18621404,0.0011589421,0.66769576,-1.351492,2.7358818,2.779665,2.5100741,1.4515209,2.300042,3.4310868,-0.8149259,-0.9998973,0.7449416,-0.100857206,0.84065,-0.40615273,-1.4465841,-0.44800788,-1.2626615,-2.658962,-0.0015830994,-1.1202288,1.6960399,1.4581902,1.0675975,-1.9753764,-1.4167223,-0.5646554,-1.333427,-0.531214,1.4514952,0.88937056,0.09312711,1.1252193,0.017599989,0.9507539,0.41823992,0.4715283,0.32847908,0.47388405,-0.8383864,-0.91876805,-1.139224,2.357496,-0.7207273,2.497626,0.42220733,2.763315,-0.7638533,1.9264051,2.140303,1.3735604,-0.87400657,2.2223992,-0.004480481,-0.32511282,0.7116461,0.90393305,0.17492463,0.0037679141,0.7385509,0.7063516,2.0569499,1.4250351
395,0.6517726,0.90488166,0.07110692,0.72772264,0.37421262,0.9884611,-1.029587,-0.7116206,1.5650249,-1.604557,0.9430366,-0.4832713,3.9668696,1.8257859,4.107649,2.3380344,4.1101236,1.7302625,-0.9941855,0.6530619,-0.98904586,0.58266264,0.87767255,0.98403037,1.4319465,0.5970236,2.6553473,0.12263793,-0.22980869,-2.9631476,0.90293205,-1.5177634,-1.8878928,0.4601708,0.32085776,0.30638975,1.2319205,-2.6492174,1.130759,1.6246138,0.7231973,0.15744635,1.2485878,0.73211783,1.3918419,1.029587,0.56363267,0.1532377,-1.6147023,-1.9104514,0.086550415,-0.03769812,-0.8515108,0.49967456,-0.030804515,0.04800552,-1.2167552,0.01450789,1.1422701,2.1145222,0.4608541,0.11944628,-0.7106985,2.115039,0.6165378,0.5359965,1.9372238,0.79654896,0.24852812,2.0239227,2.7800279,-0.45189333
396,0.35177803,0.2704965,0.5100661,0.511782,0.12508582,0.5816317,-0.11736823,1.2955632,-1.3170177,-0.6438711,-0.22156256,0.5819273,3.5987508,2.7534719,1.8928347,2.666683,1.9464998,2.1810882,-0.91606164,-0.9623619,0.106500775,-0.99999756,-0.9914649,-0.6974133,-1.802186,0.8340449,0.70927536,1.7728734,-0.28093162,-2.1105924,0.8088415,-0.1516799,2.449353,0.15463865,0.6682684,-0.6881865,0.4717248,-0.18152091,0.05519396,0.9061657,0.80555475,1.297172,0.8804691,0.94135576,0.77178186,0.11736823,1.1896536,-1.237308,0.4697259,-1.2703817,0.3389308,-0.4012587,0.64429045,0.5387943,-0.6650787,0.95763016,-1.7629209,-0.25065407,2.3433092,1.0903378,0.24598384,1.1450515,2.166569,0.033772886,0.10667765,0.88615066,0.5956472,0.0012383409,2.6370704,0.01138556,0.06499787,0.9770173
397,0.078594536,0.7088347,0.95746636,0.6062759,0.66197747,0.6425797,-0.51654816,1.4855037,-1.7582945,1.4115812,1.389993,-0.033154625,1.5274009,1.7896172,2.047471,3.9566157,3.441489,1.9325647,-0.24403228,-0.9963648,0.99552256,-0.99593526,-0.93565226,0.6617925,-0.44030726,-0.3725165,-0.0950644,-0.21210063,1.4226025,0.49476954,2.5535073,1.4175162,-0.6928592,-1.6741066,1.93331,-0.67812455,-0.64291763,1.3548672,-1.5171684,1.9916441,1.1946727,0.027893199,1.1908809,1.0629796,0.72320724,0.51654816,0.15578185,-0.21791732,-2.641687,0.31535053,-0.8734448,1.7573947,2.104901,-0.26730716,2.388669,-1.2055869,2.3350189,1.4762278,-2.0442634,-1.3252589,0.87754184,0.5577613,-3.0185838,1.9178799,-2.197298,1.1299256,0.52302873,0.8624179,1.8595959,2.7737634,0.21766025,-1.338882
398,0.3413002,0.58440775,0.6528546,0.60601574,0.9845895,0.64286953,-0.51544887,1.0683014,-0.22434351,0.29085478,0.7718011,1.2726054,3.2393289,1.1430806,3.117445,3.0424094,3.0171206,2.8871503,0.5771972,-0.8763837,0.5680904,-0.01765362,0.6387956,0.29441068,-0.39235365,-1.8455093,0.017751336,1.8728719,2.077556,-0.91089386,1.4629936,-1.3048832,-0.5641346,2.7909803,-0.39409304,1.7745736,0.016056597,-3.121057,0.5946564,3.2208972,1.2591248,0.38310656,0.5210471,1.6456959,0.2988388,0.51544887,0.13662839,-0.25700355,0.25507313,-2.2328193,-0.25635225,0.30829513,0.21301067,0.16355956,0.9030224,-0.8219571,-1.6798987,-1.5119544,1.6179448,-1.9860847,-1.6412346,1.8064523,0.067750454,-0.96028596,-0.121986195,2.7083151,0.089304626,2.4812586,0.027215572,0.36503783,0.21860026,-0.8799491
399,0.89728904,0.9171534,0.175621,0.90260303,0.74605465,0.1780147,-1.7683511,1.5247375,-0.67131376,0.16838983,1.3827881,0.21403822,1.3330319,3.1209307,1.9227598,3.3238368,4.1519775,1.4321704,-0.99888384,-0.99893945,-0.8716288,-0.45380095,-0.97562027,0.99061644,1.5365386,1.2076442,-0.91062325,-2.631822,-1.0000281,-1.5184339,1.2799453,-0.47320718,1.8314073,-2.8919065,2.7832255,0.17112648,0.10618454,0.7962031,-1.1143026,-0.42525285,1.5972246,0.9017066,1.3852499,0.022604037,1.4336958,1.7683511,0.7936449,-0.481789,-1.560173,1.7190282,0.38556302,1.3298936,1.3556366,1.2810282,0.37518024,1.1316923,1.9042444,-0.22480102,-2.1159368,-0.6226703,1.9627359,-2.607809,-0.4713962,3.0309205,-1.4545012,0.0005109425,2.0554836,0.16212606,1.0730581,1.1204551,1.3139935,0.8296955
400,0.36385423,0.90748036,0.14179736,0.6738755,0.36150992,0.60580915,-0.8021154,-1.1154948,0.7933706,0.47828108,-1.5281731,-1.4145492,4.063457,2.8050182,3.9198525,1.5304638,4.1189866,2.576595,-0.5687663,0.8981285,-0.9232127,0.036453422,-0.7505348,0.9855693,0.9523194,-1.8890469,2.3216114,0.22031339,-0.83901733,-1.9563096,-1.0797875,-0.7114756,-0.97893375,-0.21505377,2.249576,-0.23568779,-0.37553287,0.45385897,2.6619396,-0.009603441,1.0378032,1.5771036,1.3451754,0.07713294,1.400705,0.8021154,1.2456815,-0.35568106,1.0594325,1.3896065,2.3302884,0.03306329,0.8008205,-0.001706034,0.22434664,-0.8601371,-2.334255,1.0224067,-0.57576233,1.3916847,-1.4750932,-1.1520396,0.5881259,2.438508,-0.6199677,0.0059494907,1.9619744,0.0075232,0.049567234,1.383819,0.1148424,-0.3460817
401,0.74212354,0.98570234,0.18558669,0.8544147,0.22048172,0.3606087,-1.5647844,-0.51610583,-0.8050385,0.615435,1.55668,1.1450917,1.2663715,2.6594508,2.032679,1.9644954,4.3857694,3.968101,0.10074191,0.49349695,-0.85408795,-0.30678892,0.33812937,0.995329,2.3941655,-0.5865639,-1.7255011,0.4796232,-1.2190061,0.5939493,0.83000183,1.809638,1.9420595,0.8577285,1.322559,2.9558644,-0.6740564,-0.1955769,-1.846438,-0.8591901,1.3910801,0.01154623,1.4519103,0.9180211,1.6674875,1.5647844,0.7392978,1.3120623,0.8123196,-1.533715,0.008104444,1.5284603,-1.8201282,0.123729825,0.64369273,-0.30623376,2.2905507,0.47878802,-1.2280169,-2.1359782,1.6331381,-2.379816,2.038837,0.27640736,0.6343843,0.8427627,2.7805145,0.003461086,1.5786839,1.0481558,0.26253486,0.5903139
402,0.8648514,0.52590114,0.68414813,0.51707447,0.49021852,0.48252612,-0.13972588,-0.16649008,0.5055305,1.1743593,-1.3243825,-0.92816114,4.0648727,3.8328905,3.6956909,1.6081569,2.8175788,1.9071732,0.7382773,0.16572198,0.6542657,-0.7468708,0.7270558,0.099134,0.5301681,-0.48275578,1.0301545,-2.8164496,0.98561174,1.7368907,-1.7552536,0.11235547,0.45008814,-0.25562918,-0.7147268,-1.1149166,-0.62001777,0.06922388,0.3543315,-2.0371125,1.2546425,1.5974269,1.346591,0.9225039,0.09929709,0.13972588,0.03968925,-0.30838722,1.3901474,-0.53198445,1.4641085,-2.7714217,0.45716196,0.84147847,0.81250834,2.010765,0.83789486,1.4631177,0.10300785,0.47245893,-0.6653935,-0.20822263,-1.6436838,1.3539395,-1.9854679,0.8510134,0.009859912,1.2423525,2.0377483,0.5086703,0.007942242,0.2645812
403,0.6203021,0.1646107,0.16058283,0.22703259,0.39308897,0.86629987,1.0855258,0.4773469,-0.9748626,1.1676742,0.89746577,-0.12865326,3.4844768,2.6078637,2.2170668,1.8141074,1.5853676,1.1987468,0.99726623,-0.45942426,-0.89610255,-0.09515107,-0.32654345,-0.9056517,-1.2802718,-2.61583,0.28990066,0.8656049,0.5530545,0.5587927,1.0448233,-0.31509805,-0.8336415,0.21522331,-0.80026996,-0.7664083,-1.542164,0.33686185,-1.6332862,-1.643551,0.31911746,1.040949,0.7661951,1.7539691,1.1329142,1.0855258,0.38336495,-0.6299283,-1.70928,-1.832438,-1.9829915,2.8634486,-0.12636948,0.5789402,-2.2438233,-0.6289866,-0.33887696,-0.40597978,-1.4670291,0.25817096,2.2140355,-1.4228692,2.8628032,-1.4520316,-2.6872091,3.0764074,1.2834946,0.01219215,1.7818419,1.234119,1.545628,-0.06037539
404,0.015159439,0.24760872,0.87547594,0.29253477,0.4620049,0.27778867,0.80881864,1.6677437,-1.7105594,1.4992222,1.2232995,0.11872471,2.3841438,4.388465,3.7321358,3.7015865,1.8684392,3.679595,0.9449862,-0.9953043,0.9818164,0.048008114,-0.06480563,-0.7511764,-0.40916732,0.15199587,-2.7375174,1.8365412,-0.5910013,1.0195694,0.78262436,0.953313,0.23171306,-0.7860593,-0.7849914,0.3015265,0.7461897,-1.2871168,2.4661665,-1.0050485,1.1103451,0.2676644,0.3341379,0.6651344,0.8498425,0.80881864,0.11116178,-0.3660222,0.15595,3.1410604,-2.032118,-0.26189798,-0.34344906,-2.0895884,0.5299619,-1.2766776,-0.24769104,-0.5327735,1.2283657,0.6776169,-0.47862488,2.857389,0.67567647,-1.9601877,-0.53790885,0.44240373,0.7222323,2.789511,1.5514376,1.9038601,0.6398544,0.47378057
405,0.36859196,0.68414086,0.69018656,0.5576387,0.22269958,0.015704686,-0.31108525,-0.8190684,0.5730886,-0.90698785,-1.6598843,-0.6689564,4.3263,4.2885575,2.5117755,3.6868148,3.3572686,2.3073957,-0.9895464,0.73050994,0.6700301,0.8905282,-0.9609876,0.5963825,0.8963804,0.56297755,1.6187023,1.7293658,2.0208302,-0.2622789,-1.9172779,0.60489523,1.7259496,1.4388144,2.4900284,1.2001071,0.9608967,-0.40617663,-0.99737763,-3.0418954,0.8890219,1.167403,1.6080184,1.4716198,0.6389868,0.31108525,1.1175847,1.1004795,-0.37267226,3.044746,1.9709696,1.0348232,-2.8230448,-0.6911967,1.3732362,0.671919,0.5494722,0.67093104,-0.45774305,0.26520103,0.6476196,-0.2230128,0.16473794,-0.25003505,0.49610174,2.165665,0.40830415,2.4657657,2.3087082,0.5391221,2.9233794,-0.91325676
406,0.18320166,0.4966627,0.9245624,0.48218676,0.6367389,0.10198408,0.0076535535,0.89510036,1.5892891,0.8545846,1.0418541,0.11537401,4.240557,1.0565138,3.8988209,3.665537,2.7178588,2.5276256,-0.87292314,-0.7802718,0.99980056,0.9944438,0.99320173,-0.00042306105,1.806469,0.34797806,-1.362387,2.2856128,2.8194306,-0.1737076,-0.7650379,-2.2720003,0.3205589,2.5636835,-1.4545488,0.7937895,0.4134385,-1.2180148,1.4512131,0.7607429,0.80144304,0.76710075,1.5222753,0.90102506,0.00042306105,0.0076535535,0.0010281681,2.2381685,-1.3950452,-1.1229391,-1.0495077,-2.9940343,-0.44282678,-2.8780718,1.5504001,-2.1385171,1.1035407,0.44653383,-1.9485829,1.4581639,-1.6199243,0.78929716,1.4087093,-0.8018661,-1.0452406,0.81184614,1.7898066e-07,2.7614727,2.2532957,2.4050527,1.9888107,0.35146767
407,0.9612012,0.059667006,0.21235318,0.11496296,0.8434875,0.9719457,1.5589522,-0.057652116,1.634432,-1.5361344,-1.4164478,1.0059597,4.093695,4.3241544,1.950002,2.9836562,1.2274483,2.6281886,0.995522,0.057620183,-0.8019422,-0.9912174,-0.9502689,-0.99680465,-2.8229284,0.5456325,0.838238,-1.6443161,1.4795201,2.1117735,-0.08435285,-2.0353017,2.0771263,0.27614453,0.39666092,-1.4924195,-1.7975256,-0.43983454,-2.6231134,-2.7307372,0.06653271,1.029246,1.3754134,1.1248648,1.4908334,1.5589522,0.5880521,-1.7793175,0.95242053,1.0221083,-0.14250445,-0.907815,-0.399993,2.9356976,-2.4213727,1.4059402,1.981082,-1.3471119,-0.17756116,0.12128997,1.5379757,-1.7568358,-0.2217201,-1.5573661,1.4460412,1.2653209,2.2225842,2.5788264,1.7130795,0.86590344,2.5921159,-0.8837749
408,0.6466379,0.66514695,0.11017261,0.5249217,0.93752474,0.7839904,-0.17287575,-0.9044972,0.15042774,-0.12113673,0.95807314,0.4427858,4.2462287,2.007125,2.7269912,1.9248091,3.2924883,3.5160034,-0.92285466,0.7861145,-0.9598705,-0.99978656,0.7208012,0.5431688,1.3031893,0.10349661,2.2967672,-1.1419723,-1.0539212,-0.9245688,0.22909045,0.45080322,1.2121829,-1.899928,-0.23075086,0.34885246,-0.31423658,-1.3263028,0.7536214,1.1037438,0.17597671,0.32294598,1.527947,0.39258692,0.5742066,0.17287575,0.31643593,-1.5497247,2.0483377,-0.7196105,-0.7851974,1.6022255,-1.2922045,-0.20685667,-0.71233356,2.1469445,-2.0766428,-0.44237617,1.9488562,-0.15754491,0.5351698,-0.2619022,-1.7406771,0.3982299,0.9188584,0.15412448,0.3297132,0.50574416,1.490578,1.6551856,0.9167642,-0.667196
409,0.4312316,0.66151583,0.2550992,0.6636137,0.20064642,0.60934657,-0.75876546,0.52861446,1.6148508,0.09726478,0.24238364,1.5821722,2.4612215,2.006839,3.119014,1.6369319,3.2801042,1.6138287,-0.41104713,-0.50433743,-0.7044235,0.265997,-0.48468798,0.5327293,2.0692275,0.8582374,2.2068624,-0.6039314,-2.8735151,-1.8146337,-1.2650214,-0.015220463,1.3259089,-0.3203876,1.0678288,0.5003407,1.5622277,0.5905858,-0.14199051,0.41001832,0.25842476,1.1614954,0.25706035,0.30142432,0.56182235,0.75876546,0.28921056,0.39024657,0.36517853,-1.504577,0.5163818,-2.1259859,-0.4847256,-1.7258515,-0.21978825,-1.4412802,-0.1585902,-1.4611636,-0.30114365,-1.4864149,0.040732503,-2.060207,-0.97164,0.8202471,-1.2017179,0.09085663,0.31564435,0.50615066,2.9812899,0.6109151,0.12331683,-2.1539624
410,0.80300784,0.5173209,0.7990761,0.6201023,0.17156415,0.8121321,-0.5749561,0.758145,0.91086924,-1.062242,1.2176659,-0.9827663,1.3318923,1.6648664,1.067315,1.8318406,2.788315,3.155233,0.5570226,-0.6875757,0.8973045,0.04888325,0.8432779,0.06997614,-0.8098994,-1.0127102,-0.21837103,-2.5663233,0.952274,1.9378891,2.0975986,1.0473268,1.3475407,-2.7883692,-0.9333196,-0.641529,-2.869811,0.8858741,-1.3864772,1.8417861,1.2164851,1.2188444,1.3863895,0.7883708,0.07003338,0.5749561,1.0939088,-1.4990954,-2.3002608,-2.2397223,-0.6427098,2.976259,2.1479132,1.9396625,1.1836579,1.1348652,-1.070683,-0.5652319,-0.66822034,2.3038902,1.0172861,1.9217329,-0.24188292,1.2865186,1.4991932,0.6215285,0.0049046744,1.1096838,0.09206734,1.2401594,1.1134007,0.61824334
