,oz42_sin_exp,oz2_sin_exp,oz2_adde_ln,oz10_abs_ln,oz6_adde_ln,oz3_abs_ln,oz1_mmnorm_relu,oz47_sin_relu,oz36_adde_relu,oz3_abs_relu,oz2_adde_relu,(oz2+oz10)_relu,(oz23-oz32)_relu,(oz2-oz28)_relu,(oz27-oz34)_mmnorm,oz6_adde_mmnorm,oz2_mmnorm_mmnorm,(oz5+oz21)_mmnorm,oz42_sin_mmnorm,oz2_adde_mmnorm,(oz2-oz25)_mmnorm,oz1_negative_mmnorm,((oz2+oz10)+(oz31+oz50)),(oz6_adde+oz4),((oz40+oz46)+oz37),(oz34_abs+oz14),((oz24+oz32)+oz1),(oz19_adde+(oz23-oz32)),((oz28-oz37)+oz23),(oz49_negative+oz50_negative),(oz2_mmnorm+oz29),(oz23_adde+oz5),((oz27-oz34)+oz37),(oz1_abs+oz15),((oz20+oz41)+oz17),(oz1_negative+(oz39+oz42)),(oz31_adde+oz19),(oz1_negative+oz4),((oz47-oz48)+oz7_square),(oz13_mmnorm+oz17),(oz2_abs+oz2),(oz46_sin+(oz24+oz45)),((oz16+oz36)+oz16),(oz47_sin+oz47),(oz4_negative+(oz4+oz14)),(oz11_mmnorm+oz47_sin),(oz34_abs+oz39),(oz6_abs+(oz4+oz14)),((oz1+oz37)+oz48),((oz20+oz41)+(oz4+oz40)),(oz1_mmnorm+oz41),((oz9-oz13)+oz26),(oz3_abs+oz22),(oz2_sin+oz23),(oz2_mmnorm+oz2),(oz23_adde+oz49),((oz40+oz46)+oz41),(oz1_negative+(oz1-oz10)),(oz47_sin+oz41),(oz36_adde+oz24),(oz2_square+oz17),oz2_mmnorm_zscore,oz4_negative_zscore,(oz31+oz50)_zscore,oz42_sin_zscore,(oz2+oz10)_zscore,(oz13+oz33)_zscore,(oz39+oz42)_zscore,oz19_adde_zscore,(oz20+oz41)_adde,oz6_adde_adde,oz50_negative_adde,oz1_abs_adde,oz1_mmnorm_adde,oz49_sin_adde,oz2_abs_adde,oz42_sin_adde,oz2_adde_tanh,(oz39+oz42)_tanh,oz31_adde_tanh,(oz30+oz32)_tanh,oz6_abs_tanh,oz2_abs_tanh,oz3_abs_tanh,oz25_sin_tanh,oz51
364,1.361949,0.69985366,0.8558405,-0.12769704,0.6537536,-1.1595922,0.42844012,-0.0,1.6295776,0.31361407,2.3533516,-0.0,-0.0,0.43835583,0.2886786,0.25779763,0.3897874,0.771301,0.65445954,0.3897874,0.6904502,0.57155985,-2.024564,1.2755061,2.455146,-0.44025433,2.6606855,0.92086744,-3.328414,2.503588,1.8616754,2.4825509,0.24367583,0.03913644,-1.0534829,0.49032307,3.2194366,-0.4125377,1.3855819,1.7738277,0.0,2.01751,-0.6995808,-0.18741238,-0.5679406,0.46064875,0.06925477,-0.4196418,1.2540469,-2.096381,-0.23784027,-0.8744744,-0.79996485,-1.2679677,0.024857223,0.057688594,0.1748215,0.88012,-0.7599179,3.1120434,1.1935804,-0.36529565,0.6478866,-0.5466744,0.43572262,-0.89178616,-0.57021433,0.18486294,0.5271175,0.6043925,4.6410265,3.4723601,2.9529824,3.1467218,1.7342085,3.083212,3.0271986,0.98209274,0.25019646,0.99087846,0.34281132,0.6615344,0.34954926,0.30372137,-0.7613929,0.9134735
365,2.6736848,0.7582413,0.8911238,0.003550537,1.0018481,-0.540441,0.36253795,-0.0,1.450194,0.58249134,2.4378676,0.72314274,-0.0,-0.0,0.73666084,0.50252306,0.41456795,0.7046149,0.9917308,0.41456795,0.2464568,0.6374621,-1.3169194,1.5538871,2.3984976,1.7231531,-3.1467717,2.8324482,-3.2875352,2.6188974,0.081082135,1.1210072,3.3956857,0.27851668,-0.17724442,0.7876526,2.6660273,-0.6563256,2.455656,-0.06471354,0.0,-0.5496996,-3.1000733,-1.0558598,0.66344476,0.12780112,-0.4186766,-0.5009498,-0.5746511,-1.2781932,-0.20500246,-0.91703093,0.45204222,-1.894814,0.13415387,0.18006146,0.13797581,-1.0035568,-1.0824722,0.25967658,-0.949405,-0.2806949,1.1705943,-1.4306992,1.3529756,0.517962,0.24852708,0.19855483,0.28935963,3.5690744,5.441592,4.4170194,3.2313793,3.0808196,1.9225833,2.9986959,3.7017393,0.98485655,0.26785824,0.98291147,-0.6643327,0.005028503,0.27328828,0.52447385,0.75595903,0.5367264
366,0.37136522,2.7142549,1.468689,-0.011337892,0.5662603,-0.35834265,0.8512695,0.9999799,3.8011167,0.6988336,4.343537,0.6365291,-0.0,1.3557177,0.04515993,0.20855762,0.9733196,0.21850304,0.004714947,0.9733196,0.60622156,0.1487305,1.656763,3.000206,0.0015795827,0.31849396,0.7897986,0.19313169,-1.6905371,-2.2081623,2.2636886,-0.13655162,-2.292134,3.3142288,0.72800016,-3.2766058,1.1250974,-0.31295824,2.6578376,0.7745291,3.2505105,-3.1553361,-1.0283554,2.5771177,-1.3537458,1.9407096,1.380483,0.84140897,3.7316236,2.8761756,0.6441051,-2.1046932,0.652553,-0.21283156,2.5985749,2.3842666,-0.9543104,0.98872626,0.7928155,3.0082064,2.8029304,1.6268828,-1.23978,0.71549183,-1.3313422,0.45592365,0.71181124,-1.2475767,-1.2838743,3.284806,4.479948,1.3874532,4.2697797,3.5695512,3.4873192,4.343537,1.7277124,0.9996626,-0.9384752,0.98392195,-0.62095535,0.7427633,0.9253829,0.6036269,0.6847085,0.9764744
367,0.7596787,2.0164618,1.2514946,-0.5529515,0.54079956,0.14492783,0.5372772,0.1384453,1.3717785,1.1559561,3.4955635,0.20203233,-0.0,-0.0,0.16855343,0.19501948,0.7246896,0.4417813,0.36257064,0.7246896,0.83101785,0.46272278,-1.8660643,3.2204008,-1.6030684,1.6166683,-0.68049854,1.2550514,0.41046822,-0.6676359,-0.021763623,1.0462455,-2.892101,-0.47589624,-1.5536644,-1.6553936,1.177387,1.277951,-0.23546913,-0.28549075,1.5545635,-2.173069,-1.5749218,0.27733672,0.10988343,0.1710632,0.35490525,2.613807,-0.024195552,-0.12578195,1.389061,-1.4584155,1.788537,-0.94187,1.5019714,2.4353132,-0.053587317,0.57524943,0.9902291,0.81160164,-0.28129947,0.7780602,-1.5045265,-1.4503598,-0.3581072,0.14470872,0.5676364,-1.0343921,-0.16557355,2.0500836,4.4356613,3.4108915,2.943352,3.255559,3.6961977,3.4955635,2.443422,0.9981617,-0.8917329,0.87234193,-0.10919442,0.76197284,0.6511437,0.81971765,-0.746334,-0.39297903
368,2.498523,0.97960997,0.99239194,0.24414977,1.1981859,-2.0068133,0.4330238,-0.0,3.5053964,0.13441634,2.6976795,1.2559333,1.4758537,-0.0,0.7462723,0.6831217,0.49074605,0.23753926,0.95785177,0.49074608,0.31768543,0.5669762,1.3203881,4.296196,-1.2613585,1.3653269,1.2704093,2.7303228,3.4767501,-0.7861891,1.2497004,2.8472767,0.94024926,-0.87632126,1.6776257,2.6975415,1.7701608,1.197434,-0.22277498,1.7523469,0.0,2.0767002,-2.443152,-0.5426265,0.42319423,-0.22326927,2.2670913,2.0011084,-0.06257784,2.3681054,1.8043361,-0.1688478,-0.41886497,1.4333177,0.4701438,5.409626,0.9383416,-1.2765355,1.1016883,5.013078,1.3250484,-0.02062291,-0.9830802,0.04520224,1.2608372,0.8995813,-0.5484936,1.7950993,-1.4652785,3.0712833,6.032381,3.1695185,2.933619,3.1513057,3.6632266,2.738884,3.6339815,0.9909658,0.9861327,0.99689996,0.25956637,0.53406686,0.020599335,0.13361262,0.7328976,0.89860195
369,0.4190213,2.4090412,1.3330314,-0.98866045,1.1157085,0.20163971,0.6440077,0.8669246,1.5750782,1.2234071,3.792523,0.70216626,-0.0,1.1981658,0.839353,0.6029177,0.81175953,0.15378107,0.065083005,0.8117596,0.83139867,0.3559923,3.9226205,4.7821226,0.5829189,1.1425483,-0.17654389,0.8668532,0.35250247,-1.3955218,-0.57644385,0.09298885,0.922596,1.5730767,-0.4449708,-1.2482378,3.312614,1.0544513,3.922678,1.5012021,2.148482,-1.4989423,-0.66846836,1.9159234,0.015577912,1.3267976,1.6095393,2.079419,-2.2854812,1.4851576,0.42568326,0.9356748,2.0411458,-0.12890112,1.8860006,1.3856492,1.8491516,0.37207472,0.64860016,0.78539157,2.115831,1.0753169,-1.7321264,2.25851,-1.1671635,0.50293726,0.22744098,-0.41387722,-0.90700537,1.311474,5.770011,0.9982574,3.3942237,3.3622894,2.3994443,3.792523,1.8484483,0.9989845,-0.51704335,0.99956685,-0.5861875,0.32161525,0.7910537,0.84065634,-0.6892779,-1.1968715
370,0.39555648,0.4091015,0.4778176,0.022186754,1.3065028,-0.6392661,0.19736645,-0.0,3.1706188,0.52767956,1.6125513,-0.0,-0.0,-0.0,0.24250497,0.79902005,0.1725811,0.3042017,0.03626883,0.1725811,0.31625113,0.8026335,-4.12959,3.9001067,0.71630824,2.9445162,-1.4090242,2.687574,-0.4077476,-0.6570354,-1.3886789,1.1046379,-1.5721011,0.19553518,0.10737461,-1.3893191,2.0672455,1.4177185,-1.0170428,0.5975898,0.0,-0.565216,2.662879,-0.5126455,1.6745734,-0.045786217,-0.14265752,2.8563986,-0.26523674,-1.306,-0.2562087,0.103376195,1.1336803,-0.84697664,-0.93314934,4.1484213,0.1477238,1.0224347,-0.7084757,2.270819,1.7786295,-1.1068379,-0.20707846,-1.4036027,-1.2455274,-1.5243307,-1.9384396,-1.880408,0.62472475,2.2696667,6.411517,3.4445705,3.9291291,2.9156482,3.7007604,3.8240123,1.7908201,0.9235362,-0.989031,0.89432925,0.90884095,0.7508731,0.802548,0.48360536,0.13111925,-0.08806198
371,0.37149566,1.0237458,1.0085971,0.045840736,0.9367618,-0.66588634,0.51926535,-0.0,2.199187,0.5138179,2.7417521,-0.0,0.475087,-0.0,0.32996652,0.450065,0.50366837,0.616422,0.004890543,0.50366837,0.47573596,0.48073468,0.06759286,1.261986,-0.3180973,0.16632229,1.9806035,4.8907495,2.364295,-0.6083477,-0.83625585,2.9619138,-2.025507,0.8026837,-0.033711433,-0.458669,4.717245,-1.4387,1.005231,-0.19747734,0.046940725,1.8504665,0.9925703,-1.5702324,0.14697468,-0.44514975,1.140471,-0.97616774,0.18316418,-0.25744712,0.2784802,-1.0149164,1.2386814,1.197473,0.5271387,3.7111871,0.37948355,1.0469077,-0.9796432,3.331892,-1.0117681,0.023493871,1.2910107,0.76514137,-1.3308647,-0.7330525,1.0465647,-0.22396259,1.6990805,3.6968894,5.269987,1.9288347,2.8672626,3.2375472,2.5381706,2.7417521,1.7280636,0.9917249,-0.30015332,0.9952469,0.8264076,0.16505289,0.023466052,0.4729146,0.22695278,-0.43278936
372,1.9315944,0.6024404,0.7824631,-2.432959,1.3386664,-0.08908977,0.2589884,-0.0,3.9934468,0.91476345,2.186852,-0.0,0.41492158,-0.0,0.4780377,0.83592254,0.34096888,0.49762547,0.82917446,0.3409689,0.33179498,0.74101156,-1.4009252,3.4618444,1.3065145,2.611241,-2.320213,3.661133,-1.2600788,-0.74430203,-0.8276782,2.208312,1.5658253,0.87504,2.452324,1.7345748,2.962451,0.59842235,-1.4116486,-0.054542124,0.0,-3.3693972,4.496075,-2.6322703,1.0974857,-0.050626278,1.5791795,1.8410486,0.97906005,3.6483593,1.6376519,-0.47748482,2.359092,-0.42053384,-0.19046095,4.046775,1.0479517,0.08777672,0.3806783,2.9524546,-0.35921955,-0.5319621,0.35246196,-0.54822063,0.91088253,-0.4435161,0.40281683,0.5670102,0.5284585,5.812243,6.5322356,3.21624,3.6688135,2.9772701,3.6647973,3.2497115,3.3766274,0.97510487,0.6550212,0.98475564,-0.5386334,0.7989391,0.4864733,0.7234108,0.51525617,0.58406794
373,2.718271,1.391765,1.1168425,0.45169824,0.4121252,0.54757047,0.7089676,-0.0,2.8055794,1.7290472,3.0551922,-0.0,0.19713053,-0.0,0.30130795,0.13163272,0.59557056,0.45102113,1.0,0.59557056,0.79005724,0.29103237,1.0723329,0.1266396,-2.2443345,0.20906179,1.8401529,3.3361714,0.5981321,-1.2410921,1.624676,3.3138418,-1.007334,2.0634482,-0.37711132,0.32250136,4.645313,-2.3337424,-0.74896586,-0.0012385249,0.6738208,2.0556688,3.1593008,-0.949646,-0.052499056,0.19070855,-0.033543915,-0.22762465,2.3339057,-2.5616221,2.4285755,-1.2166559,0.8971308,0.3419636,0.93248093,3.1706362,-0.8011259,1.5709779,1.2541331,3.8811135,-0.6682253,0.3372479,1.3847693,1.6174825,1.3754648,-0.8839196,1.6906444,0.92051643,0.42118058,3.1229043,4.2283053,1.918153,3.6686401,3.4272494,3.1450927,3.0551922,3.7182777,0.9955704,0.85457087,0.9995719,0.063011,0.83615625,0.32471636,0.9389432,-0.7598695,-1.3687632
374,0.44819888,0.80921113,0.91827774,-0.72030777,1.2196463,-2.7995274,0.41707385,0.47663927,2.1832356,0.060838804,2.5049725,-0.0,-0.0,-0.0,0.47019288,0.705098,0.43424338,0.5932635,0.09874073,0.4342434,0.45503387,0.58292615,-2.0323322,3.3089418,1.1819038,1.1391854,-1.2221278,3.2634397,-1.935256,0.34400338,1.2644889,0.5908038,1.0806477,0.9004324,2.6358428,-2.0359492,3.0011933,0.20566815,4.349201,1.9804065,0.0,-1.2264177,-3.9127765,0.9734671,1.082612,1.0507901,-1.3305882,1.6732721,0.18518478,2.83337,0.8249043,-2.0600653,-1.6602104,-1.3822278,0.22093405,2.1459408,0.38387164,0.4866025,0.88446975,2.2863772,1.1776552,-0.21352299,0.07712529,-0.93442875,-1.075627,-0.5013225,1.1435629,-1.67683,0.6738113,4.22197,6.104272,3.6604764,3.000998,3.1353555,3.2814305,2.931591,1.9157636,0.9867459,-0.98081875,0.98117226,-0.9582453,0.5834703,0.21013191,0.060763855,0.12870803,0.6680689
375,0.51547843,2.6402462,1.398007,-0.2840344,1.4209436,-1.7203138,0.7756276,-0.0,2.7998874,0.17900997,4.0471263,0.5761037,-0.0,1.5419594,0.52169275,0.9359054,0.88641053,0.7510398,0.16867007,0.88641053,0.84467113,0.22437236,0.7258041,3.146249,2.368705,-0.3640285,2.2329447,1.0988168,-0.8638116,0.48461473,1.9355073,3.381764,0.16469035,1.418082,1.4296341,-3.5594506,1.5737761,-2.2267337,0.707839,0.9554758,2.6576889,1.2881385,0.9843711,-1.0335088,-1.0779192,0.15614551,-0.8892384,-0.6499518,1.7129662,0.43876976,1.5382168,1.5499387,0.5166557,0.2568015,2.215255,0.28368592,3.1946683,0.75274074,0.25799382,2.9537768,2.6286714,1.3301754,0.9957732,0.104985155,-0.885445,0.41264305,-1.1807004,-1.6832147,-0.058354113,3.285072,6.859308,1.4823714,3.9502385,3.4939094,1.7294701,4.0471263,2.0556219,0.9993896,-0.9811513,0.9263561,-0.061308462,0.89017004,0.86896664,0.17712207,-0.6321443,-0.5965119
376,0.7760625,0.3910954,0.40489218,-2.1528978,0.7360191,-3.7158632,0.15669692,0.9432695,1.5008345,0.024334429,1.4991409,-0.0,0.766528,-0.0,0.18469554,0.30819497,0.1393286,0.50694263,0.37323937,0.1393286,0.4664182,0.8433031,-0.6695554,1.1116425,0.119724154,-0.44893256,-3.4662924,3.0372095,0.12938967,-0.5560733,0.8731932,3.0676568,-3.051834,1.8888507,-2.2624269,2.606065,1.5449034,0.4066856,4.4057226,1.1820374,0.0,-1.160326,-2.6288247,2.175613,-0.80451715,1.9425015,1.835318,-1.1498097,-2.5297384,-2.7722418,-1.5088351,2.836993,1.1551418,-1.4349787,-1.0798123,1.3866699,-0.5776458,0.11614704,-0.7222625,0.67989653,2.5071993,-1.2203618,0.9769433,0.46687937,-0.32909223,-0.9564203,-0.8153729,0.8847575,-0.44804865,-0.5650399,4.80589,1.3267714,4.100933,2.8749785,1.976692,3.9374228,2.4647596,0.9049929,0.84065825,0.9634941,0.35301733,0.55851567,0.8394006,0.024329627,-0.6712942,-0.48340398
377,0.3748229,2.257532,1.3001251,-1.3097881,0.40569976,-0.013019489,0.6609708,-0.0,4.2722464,0.9870649,3.669756,0.6815969,-0.0,2.6702096,0.8092809,0.12867624,0.7757637,0.585922,0.009348802,0.7757637,0.71176916,0.3390292,2.5077891,1.6271303,-1.8229405,1.6349108,2.4076426,1.2023835,0.50718105,-2.1106014,1.2738802,5.132563,1.3700684,0.8132638,-1.8102727,-2.2068224,2.0604563,-0.6208227,1.067497,-0.3776179,1.9029483,-0.42171556,3.045995,-2.5810118,0.41329408,-0.62307656,1.1395066,1.758002,-0.86165667,-2.2011232,-0.79460585,-1.9214375,-0.32620126,2.2093933,1.7272378,4.9697785,-2.4477217,0.26987725,-2.455524,4.2510605,0.10246676,0.9524271,-0.1269052,1.2807118,-1.3187399,0.48820412,-1.1936256,-1.0552908,-1.2310234,1.7108454,4.2186337,1.4640559,3.4658828,3.3792524,3.4737546,3.669756,1.7369802,0.9987021,-0.8975013,0.9972295,0.28628424,0.8390424,0.74044967,0.756108,-0.33913603,-1.3816403
378,0.38336337,2.714914,1.4443932,-4.864213,0.9203939,-2.9393687,0.7683799,-0.0,3.7880962,0.052899107,4.239279,1.5287149,-0.0,3.0708132,0.29834074,0.43740138,0.94275063,1.0,0.020613631,0.94275063,0.57363796,0.23162006,3.7733514,3.4164853,-0.33495533,1.1199896,1.114691,-0.48198736,-3.3876274,-0.68930924,-0.09268433,4.117025,0.39933717,-0.20729685,0.7456777,-1.1494133,2.4903183,-0.2951333,-2.3034675,2.4533408,3.041994,-2.3514915,0.7693964,-1.9794439,1.0227509,-0.4929763,1.4318138,2.13696,4.3603644,-0.9280847,-0.59311223,-2.603669,0.3024409,0.8643739,2.4637477,2.3504877,-3.3998725,-0.007717848,-2.2490087,2.1854477,3.812159,1.5225204,-0.90711385,1.5741675,-1.2881037,1.0949653,0.56414,0.037552424,-1.5514352,1.9652323,5.2285604,1.7955648,3.9196215,3.4866617,2.4869876,4.239279,1.7595098,0.9995843,0.051879633,0.9993811,0.845492,0.20505407,0.90887123,0.05284982,0.71183664,0.7377556
379,0.39586127,1.6538,1.1772497,0.44380784,1.1734495,0.4468757,0.40118128,-0.0,4.168432,1.5634199,3.2454357,-0.0,0.011923045,-0.0,0.54354095,0.65836895,0.65135086,0.28232503,0.036653936,0.6513509,0.3561429,0.5988187,-1.285208,2.170682,1.0295765,3.0686061,1.6309184,2.5434465,3.5114887,0.5438415,0.12483728,2.5952384,-1.176567,0.9314486,0.4238311,-0.9550433,3.140783,-0.7125914,-2.8555343,0.32053757,1.0543078,3.766993,0.9582207,-2.6604486,1.5858543,-0.5893726,1.3633673,1.0382546,-0.56051564,0.59210944,1.4259794,0.56508064,2.8911572,0.85417914,1.1785047,3.3885345,3.60888,1.558631,0.029219747,5.810023,0.064397186,0.52768177,1.0635083,-0.17794201,-1.24448,-0.7388111,1.0698395,-0.9436847,-0.18694532,3.355607,5.951408,3.5812726,3.0681345,3.119463,3.0320406,3.2454357,1.7915902,0.9969701,-0.8629783,0.9974284,-0.86253095,0.4737112,0.48320255,0.91597277,0.760763,0.30318063
380,1.7072664,2.7167606,1.4638435,-0.47162545,0.85871583,0.508854,0.67072123,-0.0,4.006589,1.6633838,4.322541,0.9802722,0.08906376,1.1645051,0.38228706,0.39150164,0.9671635,0.7679181,0.7674482,0.96716356,0.7665385,0.3292788,2.704744,1.5731847,-0.81797075,-1.0194201,1.6355448,2.4203591,2.4388824,0.20139492,1.3845943,5.5886936,-1.503691,2.1099157,-1.2465334,-1.6398269,2.4816337,-1.5757337,0.15478143,-0.71762127,3.2085187,-1.7911024,4.1889076,-0.38882133,-1.7612326,0.32751644,-0.6736055,-2.190022,-0.2315876,-0.9483216,0.046814084,0.21472952,-0.004788637,2.2231097,2.5714228,2.1664228,-0.66641915,0.6239872,-0.8177008,3.7187374,1.8331168,1.605866,0.78773135,1.2093751,0.7430099,0.70213485,-2.1886384,-0.61545897,-0.38737407,2.2122798,5.0784097,1.1441483,3.5070722,3.389003,1.7391663,4.322541,3.2531753,0.9996481,-0.6916106,0.9935734,0.5344247,0.34358686,0.9223072,0.9306716,-0.06116154,-0.23323955
381,2.7175474,1.914993,1.2312446,-0.19275317,0.41988367,-1.5294707,0.61528856,0.9992412,1.9398429,0.2166503,3.42549,-0.0,-0.0,1.6714104,0.6915548,0.13522796,0.7041437,0.21463303,0.9998669,0.7041437,0.7373535,0.38471144,2.0018866,-0.19811845,0.09786415,-1.3705953,2.433923,2.8759665,0.7961426,-0.114031136,1.0199904,2.2247336,0.90541565,1.017719,-1.8525605,-0.6890353,4.2798915,-2.274524,3.2751253,-0.09149164,1.4144163,0.506125,-0.8794529,2.6089973,-1.5077887,1.2464668,-1.5447699,-2.0311944,-0.8188943,-2.6655293,1.1763937,-2.7294786,-0.4661029,1.9221894,1.4113519,3.2656713,1.1468389,0.8246856,1.5603464,2.4229918,-0.38419253,0.70791656,1.7216254,1.4863137,1.3751028,-0.08414494,1.6174669,-0.097206764,0.28164455,1.7500571,4.2400665,1.8791647,3.2729027,3.3335702,2.055082,3.42549,3.7180116,0.9978854,-0.13361062,0.9993273,-0.011044768,0.83258307,0.60892314,0.2133231,-0.60197204,-2.6729684
382,0.75377184,0.70400107,0.85852146,-1.5539285,1.4377787,-0.5206288,0.4276042,-0.0,4.060456,0.59414685,2.3596692,-0.0,-0.0,-0.0,0.46075705,0.9573969,0.39163977,0.65574086,0.3586677,0.39163977,0.23798253,0.5723958,2.6403637,5.5219545,-0.47084332,0.6400206,-2.202789,2.9842205,-1.2751865,-3.0765016,-1.1538863,1.3713151,1.5889417,-0.78403234,3.034285,-1.7902491,4.560699,1.5488555,-1.3959897,1.9183276,0.0,-0.7317398,1.7298592,-2.2856977,-0.15160203,-0.6603308,-0.9502865,2.6520708,1.6794778,2.25871,1.2718365,-0.5475538,1.7321105,-1.1301423,0.03302723,3.6075025,-1.4054956,-0.2114158,-0.123880625,2.6780338,1.1714522,-0.3589717,-1.3119363,1.954921,-0.36872178,-0.10543191,1.7825757,-1.4669722,0.46343392,4.7097178,6.9296126,1.3101679,2.9565136,3.145886,3.7135234,3.0768943,2.4356163,0.9823156,-0.9659855,0.99944836,0.38614422,0.90388423,0.34399134,0.53287154,0.7541968,1.054666
383,2.6570475,0.36794853,0.1205379,-1.0920298,0.9988235,0.41518405,0.30072945,-0.0,3.4039686,1.5146495,1.1281035,-0.0,2.1125512,0.05483377,0.73047626,0.5000089,0.030538606,0.38466895,0.9886098,0.030538606,0.09548969,0.69927055,0.20338964,2.433075,-0.404989,1.114644,-2.4993925,4.129284,-0.33915728,-0.74521804,0.24214122,1.7071226,1.0182815,1.682742,-1.0255438,1.159518,3.0824487,0.4921902,0.08665398,-0.53343385,0.0,-0.46016735,-1.6042585,-0.971128,-0.5585412,-0.22331125,0.7015818,-0.83735603,-1.5252268,-1.0707412,-1.0092618,-0.2654149,1.5418664,-0.33595502,-1.5596397,3.7350397,-1.0729828,-0.3355347,-1.7855362,3.1274712,1.1787505,-1.5917708,0.28229326,1.0225213,1.3444875,-0.89865756,1.1417463,0.2786564,-0.70225143,3.0426545,5.4333677,2.3259645,3.4924827,3.0190113,3.0639029,4.30846,3.6954973,0.8103692,0.36731598,0.99896705,0.29071158,0.0031959212,0.9201767,0.9077607,0.7053332,-0.38945597
384,2.3758655,0.6397794,0.81327605,0.094688386,1.3353146,0.07888292,0.45737168,0.74098355,1.4089054,1.0820776,2.2552843,0.6363189,-0.0,1.1447769,0.5319194,0.8320213,0.36103365,0.7957566,0.93268275,0.3610336,0.5251213,0.5426283,1.6845248,2.515491,0.27619535,0.38344383,1.2941384,0.97859275,-2.5542917,-2.2894063,1.3195412,2.748018,0.7949655,1.2352953,0.9907516,0.40998006,2.0581818,-1.1732184,2.0978637,1.7166497,0.0,-0.3152825,-4.7361875,1.5755174,-0.37173116,1.2711618,0.00680089,-0.5745218,1.7709363,-2.2607841,1.970603,-1.3455223,2.682202,-0.8964009,-0.10196367,3.2942548,1.2926784,-1.0993162,2.2542148,1.9702475,1.4368676,-0.46346095,1.2869883,0.7351086,1.1923867,0.45577312,-0.7725901,0.21514668,-0.44508666,2.4865322,6.5194736,1.4546174,2.830764,3.1756535,3.573381,3.1812792,3.5836434,0.9782546,0.28902104,0.98668915,0.9163782,0.79427576,0.43252394,0.79396826,-0.49387664,0.8267693
385,1.1172204,0.39949074,0.44235644,0.045377642,0.43568906,-1.338498,0.28743717,0.16441676,4.379358,0.26223925,1.5563704,-0.0,-0.0,0.21366906,0.7085808,0.14263897,0.15610857,0.7781401,0.55542284,0.15610857,0.13188612,0.71256286,-2.9371345,2.9472406,1.0173639,-0.46752238,1.4962494,1.3764329,-3.682756,-0.022835672,1.5713685,1.6797515,2.759033,-0.05062294,0.20936352,0.15093833,2.7855885,2.2315655,0.18506062,-0.28306967,0.0,-0.62228054,3.7829318,0.32958347,-1.2932506,0.7037587,0.035241485,1.2802157,0.95754755,3.661276,0.068049654,-1.1891706,-0.8306705,-1.9757876,-1.0058028,1.839445,-0.45097625,1.046423,-0.054970756,5.7827783,0.90024304,-1.1630751,-1.4026159,-0.51110876,0.16637944,-1.5817531,-0.24948975,-0.4913442,0.6401967,3.3774402,4.26431,2.8748322,3.5486348,3.005719,2.8967073,3.8801932,2.8291256,0.91483045,-0.59113866,0.9730157,0.8737856,0.8249933,0.82166183,0.2563888,0.74139833,0.6789892
386,2.5125132,0.5273728,0.70506674,-0.7655779,0.37203455,0.46073145,0.2638609,-0.0,2.1466448,1.5852331,2.0239818,-0.0,-0.0,-0.0,0.38949978,0.11349292,0.29321456,0.7514377,0.96064365,0.29321456,0.22448173,0.7361391,-2.982562,1.0719411,1.361827,-0.917191,0.8468383,4.4120464,2.3686233,1.1112549,1.5083405,4.727284,-0.5804366,1.9159164,2.1145165,1.3977127,4.1133976,0.55120647,1.4966011,0.65857154,0.0,0.5313779,1.6244228,-2.1523583,-1.2517908,-0.15109879,-0.36900416,-0.3629341,-2.3618228,1.9944823,1.9021356,-1.253209,2.9017541,1.0158472,-0.40108538,4.7739506,2.9017842,0.4650651,0.7009081,2.2544177,0.98346996,-0.6949953,0.37912124,-1.2786112,1.2684301,-0.83041286,-1.6703305,0.3382814,1.7087933,4.331381,4.168965,4.229511,3.64823,2.9821427,3.1076763,3.4125817,3.6395652,0.96568334,0.4363912,0.9838781,0.9977871,0.8531455,0.6007373,0.91941524,0.71955395,1.1330783
387,1.658071,0.42442364,0.5240284,-0.18192284,0.3903833,0.47430855,0.10851855,-0.0,2.1699123,1.6069027,1.6888173,-0.0,2.1060777,-0.0,0.7806181,0.12170497,0.19494265,0.9142429,0.75282884,0.19494265,0.570399,0.89148146,0.8261853,2.0391736,-1.2717584,-0.013342261,-2.487339,4.302926,0.47691905,-1.2625058,-1.0347238,4.7443757,2.1480575,3.0441546,0.55116004,2.4767094,2.7316194,2.1478024,-1.2707378,1.4825759,0.0,0.17894399,-1.3729312,-2.597969,-1.1861423,-0.25723916,1.5331925,0.6162188,-0.80685043,-0.38833347,0.6599003,0.91296804,2.7561696,0.2166925,-0.83452183,4.56729,-0.8641915,-0.8336656,-0.44823867,2.301111,2.061534,-1.0304955,-0.5621889,0.71671927,0.70325077,-0.14024387,-0.058683474,0.6440227,-0.5219553,2.267705,4.195829,2.2310684,4.3044577,2.8268003,3.4182067,3.7477462,3.2239366,0.9339964,0.7116571,0.9970159,-0.905448,0.845665,0.77369344,0.922701,-0.7574224,1.1211467
