,(a23/a27),(a19/a27),(a05/a27),(a08/a27),(a24/a27),a01_sigmoid,(a08+a09),(a01+a08),(a14+a29),(a32+a34),(a04+a14),(a08+a18),(a16+a31),(a11+a29),(a06+a27),(a03+a30),(a19+a34),(a13+a22),(a13+a14),(a13+a18),(a04+a10),(a06+a09),(a06+a14),(a08+a21),(a33+a34),(a01+a05),(a15+a25),(a04+a11),(a16+a32),(a20-a21),(a16-a30),(a11-a25),(a18-a29),(a01-a33),(a23-a33),(a08-a14),(a16-a19),(a23-a34),(a04-a27),(a16-a21),(a07-a21),(a05-a17),(a13-a25),(a07-a31),(a21-a30),(a03-a26),(a01-a23),(a05-a24),(a11-a22),(a11-a21),(a10-a22),(a06-a12),(a12*a27),(a23*a25),(a17*a28),(a06*a27),(a20*a26),(a15*a27),(a03*a15),(a01*a17),(a04*a19),(a27*a33),(a17*a21),(a12*a25),(a19*a28),(a19*a27),(a03*a28),(a17*a23),(a12*a32),(a24*a33),(a18*a21),(a16*a27),(a14*a26),(a13*a16),(a12*a20),a15_degree,a08_degree,a21_degree,a22_degree,a03_degree,a34_degree,a24_mmnorm,a13_mmnorm,a21_mmnorm,a06_mmnorm,a28_mmnorm,a19_mmnorm,a15_relu,a03_relu,a06_relu,a14_relu,a31_relu,a21_relu,a01_sin,a27_sin,a06_sin,a25_sin,a21_sin,class
293,1.1622125,0.99664295,0.99664295,0.04869482,-0.33437666,0.7310586,0.8125,1.04076,0.75272,-0.11413,-0.1875,-0.16848001,0.7799,1.63044,0.91042,0.84511,0.82881004,0.76359,0.71739,0.61412996,-0.103259996,0.84511,-0.03261,0.90489,0.78533,1.83424,1.5298901,0.69022,-0.11413,-0.83152,0.02718,-0.07879996,-1.06794,0.20924002,0.18207002,0.14674,-0.83967,0.97826,-0.91857004,-0.86956,-0.016300023,-0.046189964,-0.027170002,0.0625,0.89674,1.06522,0.027170002,1.11413,0.83152,-0.09239,0.03804,0.13044,-0.047770444,0.8274308,-0.0899007,0.06141436,-0.006114375,0.56864995,0.5962791,0.88043,-0.068007246,0.66190565,0.76080596,-0.048540317,-0.08518425,0.6983006,-0.08962399,0.8565087,0.006203509,-0.22132581,-0.18081057,-0.0045451815,0.01987125,-0.004470899,-0.0018610526,38.923885,2.3353758,49.511,-3.4251416,50.28965,-0.31111607,0.360055,0.911685,0.932065,0.536685,0.448945,0.91712,0.67935,0.87772,0.07337,-0.0,0.78533,0.86413,0.841471,0.7426709,0.07330419,0.7516367,0.76053065,0.0
294,1.0736656,1.0289261,0.86916095,0.1533785,-0.46333694,0.7310586,0.79051,1.09486,0.40909004,0.05534,-0.32411,0.09091,0.41699,1.26877,0.78843004,0.53755,0.62253,0.62649,0.68775004,0.8755,-0.24308,0.86561,-0.02173999,0.88735,0.59683996,1.53755,1.40909,0.53557,0.11067,-0.91107,0.25099,-0.0039600134,-0.60474,0.38933003,0.053360045,0.28656,-0.59486,0.67786,-0.75088,-0.75099003,-0.06522,-0.09288001,0.20751,0.35178,1.0019801,0.85178,0.33596998,0.82411,0.92094004,-0.12450999,0.14229,0.40514,-0.14545178,0.44618836,-0.07591008,0.10511517,0.012420069,0.45590517,0.5506805,0.63043,-0.08426043,0.37768108,0.49960947,-0.15802686,-0.07662411,0.39356956,-0.08995108,0.41862443,-0.0162674,-0.17499359,-0.0031303354,0.025666505,0.020078657,0.036497176,0.027887644,42.23558,5.4350777,45.40633,-14.49354,42.802235,-0.79240054,0.35672,0.93972504,0.896245,0.58498,0.439795,0.81817997,0.73715,0.74704,0.16996,-0.0,0.37549,0.79249,0.841471,0.5797893,0.16914293,0.6225055,0.71210366,0.0
295,0.9415167,0.98262554,1.0936399,0.12746152,-0.25078806,0.7310586,0.54768,1.06874,0.43681002,-0.16187,-0.04878,-0.06651,0.50333,1.1286,0.54595,0.43903,0.48558,0.44346002,0.47672004,0.50333,-0.026609994,0.48559,-0.15521,0.54768,0.51883996,1.5898,1.09312,0.64301,-0.15077999,-0.5255,-0.0044399984,0.1153,-0.73392,0.43681002,-0.055429995,0.2306,-0.56319,0.55210996,-0.42622003,-0.5122,0.07537997,0.044350028,0.22395003,0.017729998,0.50776,0.66962,0.49224,0.72505,0.72505,0.050989985,0.05543001,-0.00665,0.0071726902,0.21053252,-0.062481295,0.0035863451,0.009394411,0.36590967,0.31743154,0.54545,0.059924483,0.30372837,0.26123783,0.005514579,-0.060703482,0.28579125,-0.05359222,0.27695766,-0.001563016,-0.07617144,-0.06477664,-0.017937118,0.03265849,-0.02123917,-0.000619248,38.87461,3.9385118,27.44124,-11.179552,26.805828,-2.5410676,0.432375,0.81929004,0.73947,0.503325,0.442725,0.764965,0.67849,0.46785,0.00665,-0.0,0.53659,0.47894,0.841471,0.5135355,0.006649951,0.4028513,0.4608387,0.0
296,1.2425507,1.1659487,-1.0676169,-0.94234496,0.1195879,0.7310586,1.0248699,1.63662,0.34468,-1.42297,1.16675,1.2587199,0.46987998,-0.44901,-0.24676001,0.27258003,-1.5436499,-0.010019988,0.69103,0.42113,1.17977,0.81706,1.3208101,-0.18194002,-0.94909,1.72125,-1.14071,0.37306,0.10799998,1.27391,1.38358,0.88165,1.16942,1.19312,-0.64631,-0.25538003,1.56268,-0.08345997,0.95032,1.59356,1.43415,1.37239,0.58237,0.92070997,-0.20998001,1.1447201,1.83943,0.80204,-0.092640005,0.91687,0.71406996,-0.53247,-0.6494119,0.65755904,0.29634032,-0.28969118,-0.120012045,0.24142845,-0.31490016,-0.65114,-0.21641506,0.13046609,0.53299713,-0.753009,0.35848105,0.532133,-0.40102476,0.5465864,-0.6411737,0.015602165,-0.5092262,-0.5235667,-0.23509552,-0.15575173,0.43771887,-20.475792,36.475636,-46.900032,10.940629,50.486748,-43.31389,0.459605,0.399515,0.09072,0.714405,0.272445,0.106160015,-0.0,0.88116,0.42881,0.892,-0.0,-0.0,0.841471,-0.62534225,0.41578883,-0.7056499,-0.7301627,0.0
297,1.43663,1.3963784,-1.2263792,-1.098688,0.3044272,0.7310586,0.97799003,1.71596,0.53907,-1.88776,1.24412,1.33981,0.67428,-0.36587,-0.094089985,0.07422,-1.85818,-0.17197001,0.71893,0.39147997,1.21933,0.81959003,1.5088601,-0.20657998,-0.84816,1.79917,-1.39118,0.33918,-0.12935,1.2845399,1.6674299,0.87828004,1.03608,0.89993,-1.03625,-0.23534,1.72013,0.012050033,0.94447005,1.73272,1.52206,1.53246,0.59955,0.73542005,-0.065290034,1.40053,1.93618,0.99755,-0.014040001,0.9689,0.86610997,-0.40991998,-0.63045835,0.7788269,0.5100472,-0.363334,-0.16979972,0.36444178,-0.5209339,-0.73329,-0.26645157,-0.06521062,0.67648935,-0.804866,0.6329248,0.59296894,-0.64789325,0.68649143,-0.9089765,-0.019851886,-0.5755266,-0.5279538,-0.4462168,-0.18826154,0.35022774,-32.043236,41.021484,-52.857647,3.460665,53.369297,-54.329575,0.40081,0.383815,0.038729995,0.77878,0.15222001,0.04502499,-0.0,0.93147,0.55756,0.9513,-0.0,-0.0,0.841471,-0.60649914,0.52911735,-0.7392258,-0.79713786,0.0
298,2.432806,3.1635559,-2.3167353,-1.8515342,1.438722,0.7310586,0.64243996,1.5852699,0.69017,-1.63813,1.0263,0.99722,0.57949996,-0.12217,0.26206,0.013999999,-1.81686,-1.0348799,0.09592998,-0.21208,1.30634,0.63532996,1.29812,-0.20446002,-0.81492,1.7323201,-1.27009,0.21396,-0.49569,0.78198004,1.19399,0.48004,0.44173998,0.99806,-0.77095,-0.13468999,1.32558,0.047850013,0.62244,1.11531,1.13082,1.54654,-0.051609993,0.087170005,0.07867998,1.55846,1.7690101,1.1871,0.31847,0.69735,1.41085,-0.34302002,-0.291185,0.44019672,0.6666508,-0.18275638,0.0052393875,0.22053348,-0.615631,-0.81422,-0.30634,-0.000613234,0.64301395,-0.52730185,0.81876,0.3161,-0.72248197,0.62614334,-0.7565375,-0.0008822732,-0.32532927,-0.10291584,-0.48672894,-0.20317169,-0.007139145,-39.973545,33.533497,-45.248196,-23.539968,50.558365,-46.802628,0.27261,0.187985,0.105134994,0.78908,0.09062001,0.0,-0.0,0.88241,0.57816,0.71996,0.25392,-0.0,0.841471,-0.31086215,0.54648393,-0.5416679,-0.71016324,0.0
299,3.4404132,4.4732156,-4.0859,-4.0342774,2.3107965,0.7310586,0.90372,1.68381,0.86106,-0.83807003,1.06674,0.99671996,0.83588994,0.003290005,0.30752,0.21990997,-1.1116,-0.50875,0.42123,-0.04267001,1.15754,0.69693,1.25383,-0.028439999,0.052519977,1.69256,-0.89934003,0.20896998,0.09956998,0.75164,1.19913,0.29103,0.22865999,0.59409,-0.98906004,-0.092999995,1.3424599,-0.22976002,0.45942998,1.2965,1.20459,1.39606,0.016409993,0.2407,-0.09736997,1.36433,1.58315,1.08424,0.07221001,0.63129,1.02078,-0.37309,-0.14409363,0.21692598,0.4281712,-0.080854885,-0.020858582,0.08938582,-0.4402265,-0.7035,-0.21982782,-0.06880174,0.5010679,-0.3162324,0.46146935,0.12851658,-0.5080782,0.41024604,-0.41203132,-0.15898682,-0.22287014,-0.09903037,-0.41135198,-0.20774761,0.033485834,-30.214928,39.179424,-40.808918,-8.775994,47.82994,-20.247755,0.30416,0.32221,0.143875,0.73851,0.195685,0.120895,-0.0,0.83479,0.47702,0.77681,0.25164,-0.0,0.841471,-0.16868953,0.4591339,-0.36347005,-0.6535384,0.0
300,3.313578,4.1129775,-3.4120862,-3.774851,2.4221206,0.7310586,1.05858,1.84266,0.91400003,-1.38327,1.1675401,1.21016,1.01511,-0.061459996,0.40025997,0.057109952,-1.5208399,-0.73375,0.36388,-0.10451999,1.28357,0.83940995,1.4593899,-0.05557996,-0.008629978,1.76168,-1.21504,0.19208,-0.12566996,0.95418996,1.52649,0.36801004,0.2894,0.40592998,-1.33376,0.006760001,1.57304,-0.13699001,0.55487,1.5531399,1.39129,1.63642,0.035550028,0.13284001,-0.026649952,1.67605,1.7396901,1.3023701,0.12216999,0.75868,1.21366,-0.33818,-0.2146736,0.37544447,0.7533436,-0.13918167,-0.04181423,0.15792853,-0.65702736,-0.87474,-0.30449197,-0.13261425,0.7857264,-0.48811486,0.7907205,0.2049564,-0.799815,0.64703643,-0.7506507,-0.32120773,-0.3301032,-0.14619334,-0.62470984,-0.3091259,0.053805437,-40.53504,48.28086,-51.465355,-14.996023,53.210587,-34.532166,0.229655,0.26398998,0.050880015,0.811745,0.06939,0.040930003,-0.0,0.9287,0.62349,0.8359,0.36021,-0.0,0.841471,-0.22138064,0.583872,-0.48605508,-0.7822316,0.0
301,32.133987,47.17647,-42.837254,-46.19412,34.94314,0.7310586,0.8797,1.70677,0.89248997,-0.81280994,0.97997,0.90169,0.90844,0.037320003,0.56141,0.18939,-1.02255,-0.69923997,0.24811998,-0.22237,1.10403,0.74964,1.24212,0.08647001,0.34587,1.65541,-0.94998,0.1248,-0.034619987,0.57142997,1.1217201,0.07600999,-0.03216,0.35338002,-1.1382699,0.04136002,1.19924,-0.1909,0.32986,1.0977399,0.96992004,1.40266,-0.15152001,-0.08137998,0.023980021,1.4938099,1.49165,1.19004,0.09219,0.43054,1.07142,-0.22215003,-0.012222558,0.13066581,0.5208781,-0.008823663,0.03226104,0.010468413,-0.57040536,-0.74725,-0.22704941,-0.009893286,0.4635192,-0.21231301,0.50313795,0.01104354,-0.581118,0.36738545,-0.40906423,-0.34570244,-0.12090888,-0.007304832,-0.43926373,-0.19923094,-0.03904029,-39.202343,40.494938,-35.54057,-16.154545,47.76577,-17.231705,0.232685,0.291355,0.18985,0.788355,0.15147,0.13909999,-0.0,0.83367,0.57671,0.66541,0.431,-0.0,0.841471,-0.015299403,0.545269,-0.2626523,-0.5812793,0.0
302,0.98577386,1.0063215,1.0145365,-0.07899393,-0.092226826,0.7310586,0.91085005,0.92365,0.86011,-0.34555,-0.10194,-0.17167,0.89983,1.88747,0.92549,0.83539,0.78463995,0.93248004,0.91042,0.88968,-0.0128,0.94616,-0.11562,0.91659,0.77978003,1.98058,1.96734,0.92542,-0.22904,-1.11518,0.07767,-0.020739973,-1.03001,0.032220006,-0.014999986,-0.0017700046,-1.04413,1.14078,-0.99389005,-1.06443,0.0070599914,0.00661999,0.011480033,0.028680027,1.1421,1.06796,0.04721999,1.06972,1.0053,-0.04016,0.06708,-0.014999999,-0.025168443,0.9275504,-0.12575772,-0.039666392,0.0101960385,0.96055686,0.9784655,0.97396,-0.026611429,0.93538845,0.9670838,-0.02535046,-0.12558728,0.94008577,-0.1271251,0.9279696,0.004102602,-0.0862679,-0.09464704,-0.06909723,0.006220718,-0.07041765,0.0031831297,56.94169,-4.3745327,56.89127,-3.009174,56.410557,-10.7716055,0.45543,0.9925,0.99647,0.47948,0.43544,0.98632,0.99382,0.98455,-0.0,-0.0,0.97132,0.99294,0.841471,0.8229192,-0.04102848,0.82687044,0.8376355,0.0
303,1.0012946,1.0273478,1.0159124,-0.015880037,-0.0476509,0.7310586,0.94405997,0.98528,0.88575,-0.14664,-0.03298,-0.05536,0.88104004,1.8498299,0.93696,0.86573,0.87810004,0.94993997,0.95406,0.93109,-0.02591,0.96879,-0.0076599997,0.92757,0.84629005,1.9417,1.8910401,0.9311,-0.11131,-0.9894,0.03592,0.025919974,-0.94405997,0.07950997,0.0076599717,0.0029499996,-0.99117,1.00235,-0.94225997,-0.98116,0.0076500177,-0.012950003,0.051239967,0.030030012,1.0170801,0.98528,0.07185,0.98587,0.9682,0.0041199923,0.01119,0.04711,-0.034389842,0.85435283,-0.055627454,0.00927877,0.0021086435,0.8996513,0.91282165,0.95465,-0.014579713,0.85324824,0.8995571,-0.03415018,-0.05549052,0.8827345,-0.054804098,0.8860584,0.0026875238,-0.040658046,-0.038294666,-0.036030546,0.0007909092,-0.037771143,0.0017477808,55.608418,-0.84339386,53.98924,-1.248475,53.88782,-4.2513466,0.477915,0.985865,0.97114503,0.505005,0.470865,0.97615004,0.97055,0.94052,0.01001,-0.0,0.91991,0.94229,0.841471,0.7997928,0.010009834,0.7958984,0.8089066,0.0
304,0.9783716,1.0317833,0.97108775,-0.18207629,-0.055836163,0.7310586,0.81507,0.82877,0.88585,-0.30594,-0.22830999,-0.25799,0.8516,1.88813,0.93815,0.76941,0.75114,1.03881,0.85160005,0.84931004,0.03881,0.98402,-0.08674999,0.82877,0.74657,1.91324,1.8379,0.77397,-0.089039996,-1.21233,0.19863,-0.006850004,-1.05708,0.03425002,-0.04565996,-0.08676001,-0.9726,1.1392701,-1.08427,-1.00228,-0.03425002,0.04566002,0.011409998,0.11186999,1.20091,0.90182996,0.07990998,0.96575004,0.81507003,-0.08218998,0.07991,-0.00456,0.0021441802,0.8507705,-0.0802685,-0.0021441802,-0.014542481,0.8588383,0.88613504,0.86758,-0.13957083,0.90822023,0.86758,0.0021082247,-0.089774005,0.912518,-0.089774005,0.7982517,-0.00019781278,-0.05071153,-0.08676,-0.0021441802,-0.0057853498,-0.0021342395,-0.0004841124,52.324795,-9.810756,57.295776,5.886568,55.595238,-12.558088,0.473745,0.968035,1.0,0.49886,0.45374,0.98516,0.91324,0.97032,-0.0,-0.0,0.85388,1.0,0.841471,0.8078116,-0.002279998,0.79841614,0.841471,0.0
305,1.2846613,0.83124524,1.4105995,-0.25189117,0.075571805,0.7310586,0.13559,0.83051,0.94916,-0.25423,0.25424,-0.15254,0.47458002,1.16949,0.75762,0.49152002,0.45762998,0.94915,0.93221,0.66102004,-0.05085,0.38983,0.37289,0.42373002,0.66102,1.9491501,1.23729,0.47457,-0.50847,-0.55932,-0.32203,0.101689994,-0.64406997,0.23729002,0.10170001,-0.45762998,-0.91524994,0.9661,-0.70677,-0.94914997,-0.067799985,0.40678,0.23729002,-0.30509,0.62712,0.37288,0.13559002,0.89830005,0.20339,-0.08475,-0.32203,0.22034,-0.091234446,0.3516247,-0.0014427042,0.057025727,0.005171106,0.55882525,0.4363666,0.54237,-0.018960947,0.51320463,0.32174474,-0.055155303,-0.0014877911,0.37634963,-0.0013976173,0.46883005,0.0206829,0.038783804,0.010055079,-0.2394946,0.043952875,-0.22924384,-0.004596501,47.584717,-9.711061,33.989,17.479795,30.104347,-5.8264074,0.525425,0.822035,0.79661,0.54237497,0.49867,0.77966,0.83051,0.52542,0.08475,0.28814,0.83051,0.59322,0.841471,0.62323296,0.08464858,0.39565414,0.55903375,0.0
306,1.2704426,0.6017861,1.0698313,0.40119874,-0.06687047,0.7310586,0.58334,1.16667,0.110010006,-0.64809,-0.33443,0.19444999,0.70256996,0.69444,0.63765,0.19444,-0.25,0.49355,0.46468,0.57689,-0.11111,0.63889,0.13779,0.63889,-0.41667,1.44444,0.97221994,0.25,0.18524,-0.66666,0.47222,0.11111,-0.16666001,0.91667,0.44445,0.2511,0.083330005,1.02778,-0.66543,-0.13889,-0.083330005,-0.111119986,0.16022,0.019650012,0.61111,0.25,0.47222,0.47222,0.55556,0.027779996,0.19444999,0.33333,-0.04615843,0.20524836,-0.07920063,0.09231686,-0.016202684,0.24233277,0.19444138,0.55556,-0.0625,0.03461778,0.26234654,-0.043209568,-0.03564,0.1038575,-0.047519527,0.29321346,0.016454281,-0.0023149073,0.013118272,0.13847528,-0.007035552,0.18303484,0.021604229,33.422344,9.549487,27.056211,-3.1833534,19.098402,-28.647888,0.48611,0.77455497,0.73611,0.61111,0.42872,0.625,0.58333,0.33333,0.22222,-0.0,0.36924,0.47222,0.841471,0.4035834,0.22039558,0.37916154,0.45486444,0.0
307,0.885,0.61382,-1.0,-0.80833,-0.47894,0.7310586,1.26455,1.80833,0.0,-1.07783,2.0,1.79555,0.0,-0.66919,-0.4619,0.34494,-1.26939,0.92948,1.21249,1.19971,1.46427,0.99432003,1.5381,0.28158998,-1.5746,2.0,-1.17416,1.3308101,0.57774,1.5267401,1.16713,1.3308101,1.98722,1.91903,0.03403002,-0.19167,1.6138201,-0.22943002,2.0,1.5267401,1.23852,1.3308101,1.21249,1.7117801,-0.35961002,0.16032001,1.885,0.52106,-0.38617998,0.85755,-0.25272,-0.4619,-1.0,0.885,-0.031655207,-0.5381,0.35175,0.17416,-0.089182116,-0.33081,-0.61382,0.91903,0.17425087,-1.0,-0.058736436,0.61382,0.048999976,0.29276687,-0.42226,-0.44016024,-0.52000827,-1.0,0.35175,0.21249,1.0,-9.978633,46.313896,-30.179977,41.080498,29.339449,-37.56139,0.73947,0.606245,0.23663,0.76905,0.547845,0.19308999,-0.0,0.51207,0.5381,1.0,-0.0,-0.0,0.841471,-0.841471,0.5125054,-0.841471,-0.5027179,0.0
308,1.1250142,0.9716568,-1.1875995,-1.0243206,-0.04257164,0.7310586,1.07288,1.7206299,0.30466002,-1.2341,1.43416,1.43224,0.48092,-0.49843,-0.16051,0.56378996,-1.3131399,0.15138,0.8396,0.61343,1.2043,0.89526,1.48079,0.018999994,-0.82565,1.8355,-1.3659201,0.63107,0.21768999,1.38152,1.01408,1.12457,1.34473,1.19609,-0.59538,-0.21715003,1.50581,-0.16191,1.1999,1.52386,1.25079,1.36292,0.8917,0.89047,-0.50978,1.0466299,1.79147,0.80555,-0.11487,0.83632,0.45836002,-0.40447998,-0.6665782,0.7834603,0.17295155,-0.3820184,-0.19784118,0.26455167,-0.28415087,-0.52742,-0.33931544,0.13795324,0.37005368,-0.9379014,0.22415954,0.48091218,-0.24778946,0.41743708,-0.57279557,-0.0058728955,-0.49928695,-0.5784552,-0.2728846,-0.08072654,0.64418894,-21.545504,41.289055,-40.200436,14.298734,43.29498,-36.07113,0.514975,0.45091,0.149185,0.771505,0.33604002,0.15821001,-0.0,0.75564,0.54301,0.93778,-0.0,-0.0,0.841471,-0.64690596,0.51671535,-0.83596015,-0.6454635,0.0
309,9.381084,16.623268,-14.2685,-15.456074,9.676494,0.7310586,0.94585,1.78115,0.93187,-0.63479996,1.21401,1.04644,0.89162993,0.016780004,0.53331006,0.37878004,-1.08327,-0.77528,0.3232,-0.19648,1.25636,0.74855006,1.36882,0.16073996,0.24006,1.72113,-0.96733,0.29892004,0.12902999,0.65969,0.97981,0.24286,0.118389994,0.51681,-0.95730996,-0.003820002,1.36084,-0.23099,0.47958001,1.14111,1.07666,1.50583,-0.08879,0.085320026,-0.16130003,1.5158501,1.47412,1.21018,0.18339,0.49029005,1.14083,-0.28561997,-0.043943014,0.17683728,0.49193624,-0.02950778,-0.02663027,0.030038448,-0.49799994,-0.7847,-0.36045367,-0.024420423,0.48683572,-0.32429492,0.52669215,0.042460676,-0.5252816,0.37204194,-0.3405453,-0.23630407,-0.16458857,-0.026316177,-0.5321782,-0.24044363,0.034152783,-34.053745,44.756596,-35.546875,-17.9628,48.00756,-13.930322,0.25547498,0.269115,0.18979499,0.791925,0.18654501,0.07993001,-0.0,0.83789,0.58385,0.78497,0.37093,-0.0,0.841471,-0.050518487,0.55124027,-0.36439216,-0.5813688,0.0
310,14.215596,20.454565,-16.438183,-19.348188,14.736567,0.7310586,1.03899,1.8857601,1.10727,-1.13786,1.18504,1.14596,1.12872,0.055549994,0.61062,0.07896,-1.37814,-0.97484,0.26862,-0.30515,1.30883,0.80963004,1.49037,0.015479982,0.30655,1.75254,-1.1554999,0.13331999,-0.11567998,0.8061,1.43807,0.15023999,-0.013099998,0.25172,-1.39907,0.05179,1.51686,-0.20905998,0.39685,1.4507301,1.32599,1.6835799,-0.19736001,-0.09255999,-0.012660027,1.78609,1.65079,1.42718,0.19173999,0.65253,1.36725,-0.30661,-0.044086598,0.23948419,0.84930396,-0.030049993,0.054521553,0.036052205,-0.7375661,-0.93104,-0.32874545,-0.034256257,0.8102655,-0.35437804,0.85420257,0.04286885,-0.85435766,0.6059115,-0.6703801,-0.50481963,-0.22644685,-0.026573,-0.7084659,-0.3281574,-0.061805986,-45.120995,50.75031,-49.86337,-23.462048,53.66208,-25.309263,0.16268,0.217325,0.06485999,0.8282,0.043895006,0.031794995,-0.0,0.93658,0.6564,0.83397,0.54827,-0.0,0.841471,-0.04576401,0.61026895,-0.3597407,-0.7645095,0.0
311,-2.3278522,-5.0594487,3.6415887,4.759828,-3.9551733,0.7310586,0.8297,1.9407799,1.2767,-0.59242,1.1568999,1.03663,1.122,0.17299,0.88185,0.22188997,-1.13194,-1.3289399,0.121500015,-0.57031,1.13451,0.57312,1.4718599,0.27647,0.62872,1.71976,-1.05631,0.053189993,-0.037340015,0.69622,1.12561,-0.18119,-0.39319,0.23934,-1.22076,0.15311998,1.42314,-0.32816,0.17158999,1.08745,0.95734,1.66291,-0.5313,-0.40583,0.038160026,1.80518,1.4600999,1.5015,0.34673,0.34826,1.42805,-0.24033004,0.18273336,0.062049083,0.8029696,0.13523212,-0.028106963,-0.1821246,-0.8517515,-0.94315,-0.36924,0.15034445,0.62654394,-0.12468211,0.85137,-0.19765,-0.78697234,0.4339433,-0.4257276,-0.59463835,-0.06367411,0.08363362,-0.6937867,-0.28187892,0.029501751,-52.795193,53.90272,-38.062157,-37.974495,52.96192,-7.559605,0.109129995,0.16692,0.16784501,0.8421,0.07431501,0.0,-0.0,0.92436,0.6842,0.78766,0.69886,-0.0,0.841471,0.19636562,0.63205326,-0.13445158,-0.616516,0.0
312,1.0,1.0,1.0,0.01373,-0.02685,0.7310586,1.01373,1.01373,0.98269,-0.21632999,0.14464001,-0.05784,0.93626,2.0,0.94442,1.08299,0.92561,0.89892,0.98269,0.92843,0.038430005,0.94442,-0.07289,1.01373,0.92561,2.0,2.0,1.16195,-0.20568,-0.941,-0.14673,0.0,-1.07157,0.0,0.0,0.031039998,-1.06374,1.07439,-0.83805,-1.06374,0.0,0.0,0.0,0.0,0.91701,1.22978,0.0,1.02685,1.10108,0.0,-0.022440001,-0.04047,-0.01511,1.0,-0.06823,-0.05558,-0.013557021,1.0,1.0,1.0,0.16195,1.0,1.0,-0.01511,-0.06823,1.0,-0.06823,1.0,0.0021447134,-0.02685,-0.07157,-0.06374,0.0039774915,-0.06374,-0.00089149,57.295776,0.786671,57.295776,-5.791457,57.295776,-4.262233,0.486575,1.0,1.0,0.47221,0.46588498,1.0,1.0,1.0,-0.0,-0.0,1.0,1.0,0.841471,0.841471,-0.05555139,0.841471,0.841471,0.0
313,1.0399373,0.9985855,1.0272073,-0.005479485,-0.10097229,0.7310586,0.82348,0.99539,0.6818,-0.03996,-0.14402,-0.15979001,0.78091997,1.74868,0.70887995,0.93692,0.81974,0.83678997,0.85753,0.84482,-0.51326,0.69565,-0.27491,0.99539,0.76722,1.86421,1.85005,0.92285997,-0.044990003,-0.38261002,-0.0067500006,0.06699997,-0.97945,0.21239,0.087310016,0.13786,-0.86555,0.89531,-0.84287,-1.02542,-0.050180018,-0.09432,0.14258999,0.14348,1.01867,0.97223,0.12507999,0.94916,1.08762,-0.075590014,-0.34849998,-0.23612,0.08722805,0.75016516,-0.016956395,-0.11142442,-0.010273369,0.8351279,0.9485569,0.95853,-0.0013022015,0.66263205,0.95853,0.08889627,-0.0148618985,0.7068181,-0.016904386,0.8386371,-0.0020290175,-0.066907465,-0.15518,-0.021386355,0.002370701,-0.02542,0.06401099,56.87408,-0.26413354,57.295776,-9.351244,54.75127,-1.1682609,0.457525,1.0,1.0,0.43378,0.491155,0.920065,0.99264,0.95559,-0.0,-0.0,0.80634,1.0,0.841471,0.7455235,-0.13205317,0.75615025,0.841471,0.0
314,-26.682207,-45.946815,42.064346,44.752464,-25.139198,0.7310586,0.82335,1.6815801,0.91358,-0.31235,1.0182,0.84913003,0.72479,0.021990001,0.53835,0.41319004,-0.78012997,-0.66414,0.29417002,-0.26156,1.1304,0.66489,1.2464,0.10462999,0.26536,1.64064,-0.74602,0.12661,0.18271999,0.47839,0.7953,0.0060600042,-0.022750005,0.65428,-0.75209,-0.041700006,1.11448,-0.32601002,0.27969,0.99166,0.99014,1.395,-0.25474,0.103110015,-0.19636002,1.31918,1.40637,1.02351,0.066719994,0.40864003,1.0705099,-0.26460004,0.011996976,0.07085874,0.36742613,0.007967117,0.05178342,-0.00870623,-0.45376438,-0.75436,-0.20637617,0.0052653155,0.43522802,-0.13735475,0.34083694,-0.010657497,-0.38662642,0.30654928,-0.18274316,-0.13236581,-0.096667975,0.006316033,-0.38001132,-0.1779562,-0.07763769,-32.75313,39.051655,-33.0568,-13.466226,45.480244,-4.6042886,0.30856502,0.285445,0.211525,0.76155996,0.25646502,0.15011501,-0.0,0.79378,0.52312,0.72328,0.31008,-0.0,0.841471,0.015229411,0.4995853,-0.17348774,-0.5454702,0.0
315,-2.3335483,-4.7908573,4.013203,4.681885,-4.010152,0.7310586,0.85616,1.79784,1.10265,-0.5007,1.04822,0.88192,0.95935,0.108909994,0.82168996,0.30436003,-0.94946,-1.12657,0.06955004,-0.54227,1.26074,0.7096,1.34718,0.15205002,0.49460003,1.68389,-0.88253,0.054479986,0.025440007,0.40561998,0.96958,-0.18637,-0.32266998,0.37234998,-1.02531,0.101939976,1.2095001,-0.26461,0.18190998,1.03888,0.99395,1.54192,-0.51488,-0.21809998,-0.069299996,1.63618,1.39766,1.36726,0.20238,0.34794998,1.40864,-0.21362,0.14738761,0.04432716,0.6135258,0.11098462,0.18140762,-0.13139634,-0.6791882,-0.85803,-0.28763756,0.106957845,0.5541072,-0.0964104,0.5837658,-0.13912444,-0.629843,0.3412042,-0.3179805,-0.4289172,-0.054298025,0.06698647,-0.52563417,-0.24621192,-0.20772304,-44.178482,45.712864,-37.001038,-28.660494,50.468987,-7.623203,0.158315,0.186825,0.17710501,0.82563996,0.14247999,0.091795,-0.0,0.88085,0.65128,0.6959,0.56626,-0.0,0.841471,0.16958643,0.60620487,-0.1112393,-0.6018295,0.0
