,(duration_negative/age),(((job_kterm-purpose)*checking_status_'<0')+(duration+num_dependents)),(((personal_status_kterm+housing_own)-(savings_status_kterm+own_telephone_yes))+(checking_status_kterm_mmnorm*employment_'>=7')),(((savings_status_kterm*checking_status_'no checking')-job_kterm_mmnorm)+((job_kterm-purpose)/checking_status_kterm)),(((savings_status_'<100'*job_skilled)-(credit_amount*other_parties_none))+((credit_amount+other_parties_kterm)*(credit_history_kterm-job_skilled))),(((employment_kterm*property_magnitude_car)+(credit_history_kterm-job_skilled))+((credit_amount+personal_status_kterm)/other_parties_kterm)),(((duration+job_skilled)*(installment_commitment*savings_status_'<100'))+((checking_status_kterm*employment_kterm)*checking_status_'<0')),((existing_credits_tanh-checking_status_'<0'_degree)+(duration_negative/age)),(((savings_status_kterm+own_telephone_yes)-(age-other_payment_plans_none))+((age-employment_kterm)+duration)),(checking_status_'no checking'_negative_exp+((checking_status_kterm-savings_status_'<100')*other_payment_plans_kterm)),(((installment_commitment-purpose)/own_telephone_kterm)+(checking_status_kterm+savings_status_'<100')),(((existing_credits+foreign_worker_yes)-(residence_since-foreign_worker_kterm))*(duration_sigmoid/checking_status_kterm)),(((residence_since*housing_own)-duration)*(credit_amount+residence_since)_zscore),(((duration+job_skilled)+(own_telephone_kterm*foreign_worker_kterm))*(duration+num_dependents)),(((duration+num_dependents)-own_telephone_yes)*((checking_status_kterm*employment_kterm)+job_kterm_mmnorm)),((checking_status_'<0'_degree-age)*((checking_status_kterm-savings_status_'<100')*other_payment_plans_kterm)),(((housing_kterm+property_magnitude_'real estate')-credit_history_'critical/other existing credit')*((age+other_parties_none)*purpose)),(((personal_status_kterm+credit_history_'existing paid')-(duration*credit_amount))*(residence_since_ln*purpose_kterm_degree)),(((credit_amount+personal_status_kterm)+employment_kterm)*(checking_status_kterm+savings_status_'<100')_zscore),(((savings_status_kterm+own_telephone_yes)-(age-other_payment_plans_none))*((duration+num_dependents)-own_telephone_yes)),(((age*credit_history_kterm)+(checking_status_kterm-other_parties_kterm))*((credit_amount+personal_status_kterm)/other_parties_kterm)),((credit_amount+other_parties_kterm)*(credit_history_kterm-job_skilled))_degree,((existing_credits_tanh+credit_amount)/duration),(((residence_since*housing_own)-duration)/(duration*credit_amount)),((credit_history_kterm_mmnorm*(installment_commitment-purpose))/(other_payment_plans_kterm_ln/(credit_amount+other_parties_kterm))),((credit_history_kterm_mmnorm*(installment_commitment-purpose))/((installment_commitment+checking_status_'<0')*(age-employment_kterm))),(((credit_amount*other_parties_none)+(job_kterm-purpose))-(own_telephone_kterm_ln*(credit_history_kterm+checking_status_'no checking'))),(((credit_amount+other_parties_kterm)*(credit_history_kterm-job_skilled))-(employment_kterm*property_magnitude_car)),(((duration+job_skilled)*checking_status_'no checking')-duration_sigmoid),(((residence_since*housing_own)+(checking_status_'<0'*other_parties_none))-(credit_history_kterm*employment_kterm)),(((savings_status_kterm*checking_status_'no checking')-job_kterm_mmnorm)-(installment_commitment-purpose))
833,-0.5714286,25.0,127.62236000000001,1.3159851999999999,3164155.0,787.9471,0.0,0.19016558,-44.0,218967.0,268.9876,3.5724907,-12.858329,9726925.0,1633392.0,-9196572.0,214613.0,-2706727200.0,-2509.3167,3432.0,128587.73,181584020.0,211.86507000000003,-0.00016391293000000002,-4469.5874,0.01184834,2526.2502,3168986.0,-1.0,-134086.0,4.0
834,-0.6,16.0,-292.0,2.7707287999999997,1711693.0,532.9074,30.0,0.16159415,447.0,50469.0,63.991609999999994,15.2698345,4.015527,9183408.0,173380.69,-1261700.0,129948.0,-609713600.0,-7938.87,9264.0,36069.043,98206104.0,155.1841,-0.00034379028,-2412.7266,0.017006801000000002,-866.8276400000001,1714020.0,-0.99999964,-91157.0,4.707237
835,-0.25,642.0,-54.0,1.2956204,76490.0,379.79712,92938.0,-56.58175,276.0,37948.0,275.00504,3.5109272000000002,6.204398,7461493.0,1207531.0,352746.8,34937.0,-231139740.0,-737.68524,7215.0,2312.9106,4444490.5,90.24700000000001,-0.0006161429299999999,0.0,-0.0,1455.3904,77232.0,-0.9999938,-13555.0,-4.0
836,-0.5714286,13.0,128.0,183.58122,947611.0,869.3186,0.0,0.19016558,-143.0,320716.38,393.99496,2.4441473,8.457288,7461493.0,1736371.0,-6735036.0,109802.0,-114769864.0,1547.2694,2119.0,13999.925,54344870.0,73.8968,-0.0009405567999999999,-802.6009,0.0023584904,-1884.2178,948158.0,12.000005999999999,-179668.0,185.0
837,-0.17391305,6.0,-293.0,603.20215,798639.0,531.0044,4.0,0.5876811,436.0,319902.38,394.9933,2.3977087000000004,3.7855582,3443712.0,406609.75,-7357746.0,21600.0,-23845962.0,1104.2397,3486.0,11728.497,45793076.0,150.4404,-0.0016638935,-900.0351,0.026845636000000003,-2597.2178,799240.0,3.0179862999999996,-91160.0,606.7072
838,-0.3809524,653.0,-54.362536999999996,1.2919707,1125332.0,295.86438,69422.0,-56.7127,376.0,222223.0,275.00494,3.5109489999999997,2.2195202999999997,9726925.0,1663752.0,-1267604.0,91136.0,-576117800.0,-1407.9336,13008.0,68886.58,64646136.0,123.24850500000001,-0.00028181716,595.3737,-0.0010870032,1826.5854,1128288.0,-1.0,-74124.0,-3.0
839,-0.5217391,25.0,-509.0,603.5812400000001,774385.0,357.92682,100.0,0.44228846,375.0,319902.38,394.99496,2.4441624,4.9132957,14349325.0,2492075.0,-14715492.0,229586.0,-1102821200.0,3013.973,13950.0,911833.94,44368932.0,108.83183999999999,-0.00033512065,-612.9391,0.0018707482,-1255.7307,774384.0,24.0,-74126.0,605.0
840,-1.2413793,662.0,-54.0,1.2810218,3214316.0,535.3142,47824.0,-57.775562,466.0,222223.0,274.99832000000004,3.5145986000000002,-22.979897,21237444.0,1764049.0,6287944.0,106950.0,-1336270300.0,-2210.8079,21275.0,93052.7,184463410.0,143.88226,-0.00018236038,-908.0924,0.0013793103,2417.1724,3219494.0,-1.0,-92217.0,0.0
841,-0.75,22.0,-54.0,603.2098,340207.0,91.90408000000001,63.0,0.21402758,285.0,18471.367,395.00167999999996,2.4467006000000002,1.8795764,12627318.0,2938458.5,-517188.0,41412.0,-254863820.0,3956.0945,12650.0,7616.859,19663910.0,142.56972,-0.00030229264,99.22757,-0.00010499376399999999,2622.2686,343200.0,20.0,-29830.0,601.7072
842,-0.7826086999999999,19.0,-292.0,603.5787,1505708.0,531.484,76.0,-0.021014512000000003,450.0,319902.38,394.9933,2.4390862,6.585285000000001,10905373.0,1287611.0,-7357746.0,137088.0,-60571300.0,2472.5589999999997,11039.0,29005.824,86381976.0,107.986755,-0.00040029737,-1700.9948,0.006711409000000001,-828.2178,1507650.0,18.0,-91156.0,606.0
843,-0.48,25.0,-55.0,603.5914,116810.0,224.32304,100.0,0.2815942,454.0,54627.367,395.00247,2.4390862,12.129644,9726925.0,1645368.0,-2731350.0,109089.0,-284053000.0,2325.7349,13296.0,4499.7344,6781986.5,64.99006999999999,-0.00053453067,9.179068,-3.703093e-05,1885.9292,118194.0,24.0,-8522.0,601.0
844,-0.38297874,20.0,-54.0,603.5863,2286620.0,533.3771,76.0,0.61207604,369.0,54627.367,394.99753,2.4441624,-0.7537358000000001,7781420.0,1893977.0,-2567469.0,171120.0,-877649150.0,4305.8213,10583.0,106787.305,131209680.0,190.1664,-0.00022728748,-877.29706,0.0012135921000000001,860.2488,2290041.0,18.0,-134086.0,603.0
845,-0.6,22.0,365.0,1.32342,2579131.0,707.98785,0.0,0.16159415,32.0,218967.0,268.99258,3.5762080000000003,-4.4971776,8559628.0,982947.0,-7663810.0,128340.0,-945031550.0,-2087.6165,3150.0,89342.766,148001120.0,189.3696,-0.00021557918999999998,-2185.778,0.010791366,1420.2502,2582933.0,-1.0,-92217.0,2.0
846,-0.2647059,19.0,365.0,183.59645,4049611.0,876.0584,0.0,0.6993216999999999,-137.0,320716.38,394.00167999999996,2.4416244,-22.2716,10905373.0,2537773.0,-21808688.0,12351.0,-2251716600.0,7709.1313,2204.0,286292.0,232412980.0,375.66467,-0.00014790712,1144.1427,-0.0018450184,3996.7822,4056033.0,18.0,-179670.0,181.0
847,-0.85714287,25.0,-510.0,603.59644,1139276.0,530.4785,100.0,-0.09554869,456.0,319902.38,395.00504,2.4441624,15.775479999999998,14349325.0,1694225.0,-8957256.0,20706.0,-277707840.0,1542.6729,14400.0,21182.479,65347210.0,52.0734,-0.0007339205000000001,965.09064,-0.005208333,-1515.2178,1140524.0,24.0,-91158.0,599.0
848,-0.15254237,633.0,-54.0,1.2737226000000001,1199996.0,531.10803,47706.0,-56.686726,439.0,222223.0,274.9933,3.5068665,3.3779894999999995,5739580.0,476770.0,-378715.97,299880.0,-260809260.0,-781.5193,5450.0,64584.28,68832800.0,151.64018000000002,-0.00040729879999999995,-1355.4242,0.008695652,-1399.8276,1201359.0,-0.9998766,-92215.0,3.0
849,-0.21052632,206.0,-53.362536999999996,0.41161640000000005,855771.0,531.38586,69370.0,-56.74471,362.0,12832.0,274.99496,3.5072775000000003,7.262045,7461480.0,901189.75,3795.1064,289884.0,-177008690.0,-565.72107,7098.0,40990.395,49072690.0,59.1468,-0.0009402915,-1259.1724,0.0030612242,-2484.8276,856480.0,-0.9999938,-134085.0,2.7072368
850,-0.6060606,650.0,-511.0,1.2956204,667805.0,336.75,92970.0,-56.93781,284.0,37948.0,275.00504,0.1350365,7.351802,463533.0,1950627.0,921951.8,5874.0,-414549760.0,-998.8161,11970.0,442622.25,38262348.0,111.7982,-0.0004474273,717.9116,-0.0010124049,-1243.3406,667804.0,-1.0,-99327.0,-4.0
851,-0.55813956,25.0,365.0,183.5939,1441066.0,297.06064,0.0,0.40588802,35.0,320716.38,394.00247,2.4416244,-5.471813,9726925.0,1645368.0,-13790788.0,62656.0,-789155400.0,4802.079000000001,3408.0,61162.887,82798584.0,168.45683,-0.00020616857,381.27646,-0.0013138079,2905.5840000000003,1445108.0,24.0,-50978.0,181.0
852,-0.42857143,16.0,-56.0,603.5812400000001,692906.0,294.226,64.0,0.5354561999999999,281.0,319902.38,394.99258,2.4416234,9.565094,6225088.0,2003505.0,-11196570.0,26964.0,-478539520.0,2404.2449,8550.0,21685.885,39784812.0,98.130936,-0.00067980966,-549.6113,0.0012738317999999998,329.5841,694376.0,15.0,-99327.0,605.0
853,-0.5625,219.0,-55.0,0.43351419999999996,113659.0,51.194046,47748.0,-56.89425,448.0,222223.0,275.00504,3.5109489999999997,11.663129,11479320.0,953525.9,5621278.0,3564.0,-472241760.0,-810.74194,11440.0,2051.4333,6594801.0,80.164665,-0.0006934813,19.312954,-7.760849e-05,1327.8782,115101.0,-1.0,-8525.0,-3.2927632000000004
854,-0.8,38.0,-54.0,603.59644,1014160.0,352.59427,74.0,0.16402757,388.0,319902.38,395.00247,2.4467006000000002,-91.62204,14785382.0,3688271.0,-14395590.0,32798.0,-3633183700.0,11904.989,20720.0,43412.437999999995,58730120.0,302.1101,-8.6845466e-05,172.21156000000002,-0.0002354788,10969.874,1024781.0,36.0,-22262.0,601.0
855,-0.72727275,25.0,-11.0,103.59644,1258075.0,530.72656,0.0,0.034321427,-43.0,320716.38,394.00742,2.4416244,13.376244,9726925.0,1626456.0,-10583628.0,24276.0,-519694880.0,1751.892,1728.0,29311.998,72166840.0,61.4484,-0.0005936228,1065.8074,-0.005395683,-1083.7512,1259549.0,24.0,-91157.0,99.0
856,-0.25,11.0,127.0,183.57613999999998,951835.0,530.32745,0.0,0.5115942,21.0,320716.38,393.9876,2.4415134999999997,5.897772,4279693.0,685570.0,-12828640.0,263097.0,-4888437.5,1389.0145,1450.0,27461.022999999997,54587348.0,89.47616,-0.0007829977499999999,-1343.6365,0.009328356999999999,-1671.7512,952729.0,10.000046000000001,-92217.0,187.0
857,-0.53571427,16.0,-56.0,603.5863,1237658.0,296.28997999999996,64.0,0.22587991,281.0,319902.38,394.99753,2.4441613999999996,-0.3769303,6225088.0,2003505.0,-8957256.0,15515.0,-356518460.0,4312.9585,8655.0,32994.137,71104056.0,222.91742999999997,-0.00029913252,-327.4247,0.00041505345,2203.584,1241000.0,15.0,-99327.0,603.0
858,-0.51724136,645.0,-293.0,1.2956204,2570156.0,533.7067,92934.0,-57.051426,281.0,222223.0,275.00494,3.5145974,-3.165023,6225088.0,1393305.0,6287944.0,21390.0,-548984770.0,-1726.3859,8640.0,69363.016,147485860.0,263.9841,-0.00021891049999999998,1452.1123,-0.0016129031,1407.2502,2574114.0,-0.99999964,-179667.0,-3.0
859,-0.34615386,11.0,445.0,103.59644,1919741.0,608.3269,0.0,0.41544032,-226.0,320716.38,394.0,0.09135928,-0.97260743,242682.0,1469237.0,-8338616.0,4680.0,-294073100.0,4499.681,858.0,1120254.8,109993050.0,397.52905,-0.0002795639,0.0,-0.0,-2764.2178,1919741.0,9.000123,-179670.0,102.0
860,-0.8888889000000001,25.0,501.0,48.59391,1953808.0,299.0033,0.0,0.07513869,-266.0,320716.38,394.00336,2.4467006000000002,-19.742886,14349325.0,3339175.0,-8659332.0,39928.0,-567560300.0,6744.482,550.0,51810.473,112277490.0,241.87349,-0.00015793706,1034.0458,-0.0008274463,4553.2695,1959612.0,24.0,-99325.0,45.0
861,-0.64285713,19.0,-511.0,603.5914,265444.0,428.49282999999997,76.0,0.11873704,284.0,319902.38,395.00247,2.4441624,6.2557297,7392349.0,2404206.0,-8957256.0,62031.0,-150046980.0,2650.991,10386.0,4863.5186,15333037.0,120.542305,-0.00040981508,44.960346,-7.874532500000001e-05,2261.874,267273.0,18.0,-29830.0,601.0
862,-0.6857143,648.0,-293.0,1.2737226000000001,1767596.0,532.0309,47228.0,-57.2199,457.0,222223.0,274.99258,3.5072992,5.8915120000000005,9726925.0,1131096.0,4954612.0,179928.0,-1294927900.0,-1094.3518,13680.0,54304.113,101415470.0,101.65673000000001,-0.0003416701,-1497.7706,0.0043795616,-118.749756,1770034.0,-1.0,-91155.0,2.0
863,-0.84375,29.0,500.0,48.20216,1587343.0,298.59427,0.0,0.12027758,-96.0,18518.367,393.99753,2.4467006000000002,-11.110761,11283291.0,1897512.1,-592576.0,117645.0,-874486340.0,5287.9316,476.0,49581.99,91207370.0,167.66533,-0.00020457931000000002,-728.5959,0.0009220115600000001,2956.5840000000003,1591869.0,26.0,-50394.0,48.707237
864,-0.4,11.0,-55.0,603.20215,1649800.0,533.0408,20.0,0.36159417,274.0,54627.367,394.99496,2.4440515,3.7645106,6313538.0,1469229.2,-1365675.0,23400.0,-154915200.0,3157.7383,6358.0,38730.594,94653190.0,221.07613999999998,-0.00045248870000000004,-1895.0347,0.0047770697,-988.2178,1652010.0,9.000046000000001,-179670.0,605.7072
865,-0.75,16.0,247.0,63.586296,1652491.0,870.7905,0.0,0.011594176000000001,-260.0,320716.38,393.99496,2.4390852,5.5776505,9183424.0,2137072.0,-6414320.0,18795.0,-474485800.0,2892.9402,704.0,28147.957000000002,94808010.0,148.11743,-0.00045024764,-1400.1873,0.004702194,-547.2178,1654373.0,15.0,-179670.0,65.0
866,-0.6666667,642.0,-292.0,1.2737226000000001,1741196.0,703.97577,47204.0,-57.20085,449.0,12832.0,274.99496,3.5182480000000003,5.3271346,10905373.0,895451.0,388725.1,139748.0,-0.0,-1075.6193,10944.0,40699.254,99900000.0,132.76453,-0.00039533045,-2568.2131,0.004137931,-374.82764,1743412.0,-1.0,-91158.0,2.0
867,-0.2857143,13.0,-53.0,603.5863,1234166.0,296.27673,26.0,0.47587988,362.0,18471.367,394.99496,2.4390712000000003,-0.17267433,7461493.0,1295879.0,-775782.0,153080.0,-566783600.0,4213.0366,7293.0,50435.55,70903300.0,277.6468,-0.00020014009999999997,-1705.019,0.0036705676000000002,2077.2693,1237496.0,12.000005999999999,-74125.0,605.0
868,-0.972973,37.0,367.0,183.59136999999998,4391755.0,537.7729,0.0,-0.0089454055,-33.0,320716.38,394.0,2.4467006000000002,-49.853485,21237444.0,3688271.0,-11866492.0,81282.0,-1025385300.0,8275.623,5439.0,167535.64,252053520.0,205.83234,-0.0001274726,0.0,-0.0,4642.782,4399164.0,36.0,-134088.0,182.0
869,-0.5,638.0,-292.36255,1.2810218,824060.0,530.0606700000001,69374.0,-57.034183999999996,363.0,222223.0,274.99832000000004,3.5072775000000003,11.135504,7461493.0,901199.0,7399054.0,22375.0,-108011500.0,-455.1994,7540.0,12819.948999999999,47252456.0,54.3968,-0.0015337423000000002,-232.61847000000003,0.0008733624000000001,-2109.8276,824711.0,-0.9999938,-134089.0,0.0
870,-0.9,37.0,247.0,63.586296,739217.0,269.80707,0.0,0.06402761,-73.0,320716.38,393.99258,2.4416244,-49.994625,14396293.0,2468052.0,-12828640.0,146165.0,-3969354500.0,8227.239,900.0,26482.818,42793930.0,213.30455,-0.00011577089,-376.44785,0.001096558,7768.874,746721.0,36.0,-15308.0,65.0
871,-0.13043478,8.0,-54.0,8.984127,655658.0,294.0849,7.0,0.8335928,357.0,50469.0,64.0,0.55418193,1.3660822,176472.0,127520.0,-2321528.0,33511.0,-139583420.0,-6059.4297,4464.0,26340.568,37643324.0,223.99400000000003,-0.00024820055,0.0,-0.0,99.659424,657000.0,-0.9975274,-74125.0,-1.0
872,-0.9230769,652.0,445.0,1.2883213,667006.0,294.1279,47676.0,-57.254826,-45.0,223037.0,274.00247,3.5218977999999996,15.41647,9726925.0,1144248.0,6980085.0,57753.0,-0.0,-812.70905,1896.0,14863.341,38295810.0,57.6235,-0.0006934394500000001,176.3471,-0.0006977385000000001,250.58545,668388.0,-1.0,-50980.0,-2.0
873,-0.625,16.0,128.0,183.59898,941275.0,530.3054,0.0,0.13659418,27.0,320716.38,394.0067,2.4466996,11.904711,9183424.0,1084304.0,-7697184.0,0.0,-0.0,1366.8386,2560.0,15935.046999999999,53981160.0,58.317440000000005,-0.0010678871,1062.9724,-0.006756756500000001,-1889.2178,942149.0,15.0,-91159.0,178.0
874,-0.41379312,209.0,-54.0,0.41891566,1924430.0,630.9268,92910.0,-56.947975,277.0,222223.0,274.99496,3.5145767,-1.126752,8035440.0,1300408.0,6287944.0,103385.0,-305725900.0,-1677.3068,8050.0,1574761.2,110261710.0,299.23013,-0.00023212627,-1625.3451,0.0032258062,-3191.8276,1924430.0,-0.9999938,-179668.0,2.7072368
875,-0.275,12.0,263.0,1.33829,649546.0,632.7993,0.0,0.68902755,-279.0,218967.0,269.00504,3.5761485,4.8333900000000005,6887520.0,1094304.0,-8758640.0,29192.0,-264520820.0,-875.83905,108.0,19940.27,37291988.0,120.26945500000001,-0.00048136432,515.1739,-0.0012951333999999999,78.659424,650529.0,-0.9999833,-99323.0,-4.0
876,-0.5,160.0,-56.0,0.30736172,97069.0,109.68292,47182.0,-57.034183999999996,450.0,37948.0,274.9901,3.5072992,8.485935000000001,7392330.0,848307.75,808110.8,27216.0,-764435600.0,-996.5682400000001,10224.0,121183.805,5561643.5,107.82009,-0.00051546394,-29.495106,0.00013505399999999998,-153.06933999999998,97069.0,-1.0,-8428.0,3.7927632000000004
877,-1.2857143,37.0,-53.0,603.5812400000001,2377964.0,786.5678,148.0,-0.5241201,387.0,319902.38,394.99496,2.4441624,-3.8912115,21237444.0,3688271.0,-8957256.0,144739.0,-1433049900.0,4482.2144,21312.0,65442.953,136453220.0,99.88226,-0.00026271056,-2015.2311,0.0033333332,824.7822,2381305.0,36.0,-134088.0,605.0
878,-0.33333334,157.0,-56.0,0.3292595,1232948.0,532.172,47155.0,-56.867516,442.0,222223.0,275.00494,3.514165,5.9017434,3890610.0,424153.88,6732388.0,3024.0,-113832050.0,-802.4997,5202.0,29706.385,70724184.0,158.08463,-0.0007032348700000001,695.02045,-0.0034482756,-1611.7498,1234370.0,-0.9998766,-91159.0,-2.2072368
879,-0.8333333,31.0,366.0,183.58122,2226766.0,300.03747999999996,0.0,0.13069427,40.0,320716.38,393.9916,2.4441624,-33.216003,17793348.0,2125267.0,-11545776.0,184408.0,-3555140900.0,7523.6606,4588.0,80656.17,127970580.0,224.76546000000002,-0.00013349154,-2946.4373,0.00935374,5486.2695,2233508.0,30.0,-50979.0,187.0
880,-0.6315789,25.0,-55.0,603.1633,4614316.0,713.2194,72.0,0.13001525,455.0,319902.38,395.00247,2.4416244,-33.81381,9726900.0,1645349.0,-12156276.0,55614.0,-1212315600.0,8703.407,13608.0,180949.25,264828530.0,325.61508,-0.0001119785,1301.261,-0.0024509802,4773.249,4621956.0,23.0,-92217.0,601.7928
881,-0.5,25.0,-134.0,183.5939,5378059.0,539.2833,0.0,0.26159418,-130.0,320716.38,394.0,2.4390862,-51.09793,9726925.0,3205608.0,-15394368.0,10584.0,-1821103400.0,9743.261999999999,3288.0,256333.11,308671580.0,386.5734,-0.000107793465,0.0,-0.0,6718.249,5387336.0,24.0,-179670.0,182.0
882,-0.8333333,31.0,366.62234,1.33829,899515.0,295.00882,0.0,0.13069427,-39.0,218967.0,269.00504,3.5762080000000003,10.036545,17793348.0,2109798.0,-7882776.0,26381.0,-1205919000.0,-1325.0898,4588.0,29817.408,51663372.0,72.73214,-0.00039737123999999995,713.70886,-0.0017845385999999998,937.6594,901696.0,-1.0,-74125.0,-4.0
883,-0.2769231,19.0,-292.0,603.0381,586367.0,356.55237,72.0,0.68710446,560.0,319902.38,394.99496,2.4416244,10.778302,10905354.0,464132.0,-20793630.0,328944.0,-432658240.0,1498.8296,10241.0,28768.53,33659264.0,61.053555,-0.0007083586500000001,-463.40227999999996,-0.12908162,-765.7307,587403.0,17.0,-18162.0,606.0
884,-0.55813956,25.0,-553.0,1.32342,2621900.0,707.52814,75.0,0.20345461,455.0,218153.0,269.99506,3.5762080000000003,-5.849609,9726925.0,1123368.0,-9380536.0,156860.0,-1108751700.0,-1852.5768,13488.0,100306.8,150456200.0,169.0734,-0.00021567661,-1481.3574,0.005089058,1501.2502,2625782.0,-1.0,-92217.0,1.0
885,-0.22641509999999998,639.0,-292.0,1.2846715,899564.0,530.2183,47180.0,-56.760597,444.0,222223.0,275.0,3.5072775000000003,7.018191000000001,7461493.0,612677.0,954616.0,154008.0,-36652424.0,-478.42767000000003,7163.0,33450.92,51586710.0,66.31347,-0.00083857443,0.0,-0.0,-1965.8276,900358.0,-0.9999938,-91155.0,-1.0
886,-0.7058824,26.0,365.0,1.3308551000000002,1086919.0,295.71884,0.0,0.2581452,35.0,218967.0,269.00247,3.5799255,3.3204453000000003,10116002.0,1170175.0,-7444844.0,74760.0,-410623700.0,-1576.1548,3775.0,34674.59,62437730.0,117.74850500000001,-0.00030973452,287.51743,-0.0009220115600000001,1693.5854,1089744.0,-1.0,-50979.0,-2.0
887,-2.0869565,49.0,-55.0,1.3308551000000002,8754620.0,885.8831,98.0,-1.3253622999999999,314.0,218153.0,269.99753,3.5799255,-202.17053,19065948.0,4377216.0,-5017496.0,51336.0,-2895798800.0,-7165.8066,27936.0,206585.92,502500640.0,326.51587,-6.1149396e-05,-2473.7534,0.0015822784,13118.25,8769952.0,-1.0,-179668.0,0.0
888,-1.0588236,37.0,-54.0,603.1659,2197039.0,553.89636,144.0,-0.094796,388.0,319902.38,395.00742,2.4416244,-37.926674,14396256.0,3588559.5,-10876668.0,24920.0,-4415297000.0,7560.423000000001,20556.0,74612.73,126260010.0,183.74900000000002,-0.00013439506000000002,1738.2786,-0.0017682415,4996.584,2203400.0,35.0,-74125.0,599.7928
889,-0.7,30.0,364.0,183.5939,378048.0,209.0,0.0,0.2640276,40.0,54766.367,394.00247,2.4416244,-45.194244,11672430.0,1965301.0,-2190640.0,14400.0,-1787781500.0,8612.293,4176.0,370622.0,21660554.0,279.46297999999996,-0.00012781186,29.316437,-4.6382178000000004e-05,327.92926,378048.0,28.0,-8428.0,181.0
890,-0.627907,174.0,-54.362536999999996,0.32196027,978815.0,549.2966,69430.0,-56.924355000000006,378.0,12832.0,275.00247,3.5182480000000003,6.7507825,11283291.0,1941021.9,183429.11,93984.0,-503772640.0,-1214.989,15708.0,39446.902,56221880.0,90.48145,-0.00034883367999999994,449.11975,-0.0004917395,828.58545,981004.0,-1.0,-74124.0,-1.2072368999999998
891,-0.32608697,16.0,-54.0,603.5812400000001,797084.0,547.6207,64.0,0.63794065,367.0,319902.38,394.99258,2.4416234,5.61862,6225088.0,1495245.0,-14715492.0,234248.0,-597968640.0,2681.5793,8385.0,33977.734,45774284.0,121.9976,-0.0004009477,-632.35345,0.0018707482,687.5841,798659.0,15.0,-74125.0,605.0
892,-0.31578946,212.0,-54.0,0.43351419999999996,899683.0,295.9978,92934.0,-56.647537,276.0,37948.0,275.00504,0.12773643,3.1165228,286832.0,1207521.8,732216.8,27768.0,-474026050.0,-1145.6788,7345.0,31479.843999999997,51672424.0,180.99701000000002,-0.00030707815,966.21423,-0.0010292222999999999,497.65942,901854.0,-0.9999938,-99322.0,-3.2927632000000004
893,-1.0588236,37.0,-55.0,1.3345726,1952645.0,637.9989,111.0,-0.094796,302.0,218153.0,270.00247,3.5762080000000003,-28.694239000000003,14396293.0,3282912.0,-7417168.0,49840.0,-1703744500.0,-2893.7588,20556.0,65257.723,112210570.0,161.13788,-0.00015325671,516.7148,-0.00056429126,4669.5854,1958105.0,-1.0,-99323.0,-2.0
894,-0.62068963,19.0,365.0,183.58122,605023.0,293.89307,0.0,0.34333795,-136.0,320716.38,393.99258,2.4441624,11.176021,7392349.0,2404206.0,-9300764.0,149520.0,-361203400.0,2072.4338,2808.0,15114.143999999998,34732240.0,64.998,-0.0007128599700000001,-479.81207,0.001249177,27.584106,606192.0,18.0,-99324.0,185.0
895,-1.1612903,38.0,365.0,183.16333,858205.0,272.46857,0.0,-0.3996961,46.0,18518.367,394.00247,2.4441624,-68.387825,14785344.0,2536579.8,-574058.0,45632.0,-1315302700.0,9746.285,5661.0,23187.897999999997,49684148.0,248.54892999999998,-0.00010555989999999999,250.715,-0.00022834307999999997,8558.874,866978.0,35.0,-15310.0,181.79277
896,-0.75,163.0,-294.0,0.30736172,1859284.0,533.21497,47212.0,-57.284183999999996,454.0,222223.0,274.99258,3.5072992,4.9430685,8559606.0,989692.4,6510166.0,36337.0,-1210193200.0,-1156.9183,12117.0,45675.426,106678430.0,124.1315,-0.00038372984,-1572.5248,0.0041666664,-433.74976,1861890.0,-1.0,-91159.0,2.7927632
897,-0.34285715,13.0,263.0,48.586296000000004,728116.0,294.09702000000004,0.0,0.41873702,-113.0,320716.38,393.99664,0.09136999400000001,5.954945599999999,286845.0,891241.0,-11225060.0,128160.0,-135097040.0,2092.5938,182.0,20429.201,41809188.0,132.73013,-0.0005234505999999999,-385.05147999999997,0.002476386,338.2693,729708.0,12.000005999999999,-50980.0,49.0
898,-0.45454547,16.0,127.0,183.20215,1637104.0,532.75195,0.0,0.3070487,24.0,54766.367,393.9933,2.4390852,5.7637315000000005,9183408.0,1096900.6,-1807278.0,30600.0,-466938050.0,2691.3416,2400.0,46719.508,93924390.0,145.7841,-0.00045745654000000003,-2507.258,0.028368793,-1012.2178,1639290.0,14.0,-92220.0,186.70723
899,-0.42857143,644.0,-54.0,1.2810218,2218627.0,982.6585699999999,92924.0,-56.962753,283.0,222223.0,274.99496,3.5109489999999997,-4.6886845,10905373.0,1764853.0,3399058.0,149730.0,-845432200.0,-1888.2345,10678.0,2579014.5,127117896.0,230.76453999999998,-0.00020065816000000003,-1877.361,0.003367003,-2761.8276,2218287.0,-1.0,-179667.0,2.0
900,-0.37209302,646.0,-55.362536999999996,1.2956204,781685.0,353.01923,69356.0,-56.906277,367.0,37948.0,275.00247,3.5072987,3.6583982,6614173.0,1109168.0,542481.8,7654.0,-770441000.0,-1283.5499,8976.0,782327.56,44787190.0,164.11008999999999,-0.00038095238,280.11212,-0.0008195658400000001,-1129.4146,781684.0,-0.9999998999999999,-74129.0,-2.0
