,atemp_tanh,workingday_tanh,casual_tanh,registered_tanh,weather_sigmoid,humidity_sigmoid,casual_sigmoid,temp_ln,season_ln,(weather/atemp),(workingday/atemp),(season/atemp),windspeed_sin,registered_sin,workingday_sin,workingday_adde,weather_adde,registered_adde,(casual+datetime),(casual+registered),(workingday+temp),(workingday+atemp),(temp+datetime),humidity_mmnorm,weather_mmnorm,registered_mmnorm,workingday_zscore,registered_zscore,atemp_zscore,windspeed_zscore,count
9071,1.0,0.0,0.99999833,0.99999833,0.7310586,1.0,0.999089,2.8925915,1.3862944,0.045516614,0.0,0.18206646,0.0,0.6569866,0.0,2.7182817,3.7182817,9.718282,4258.0,14.0,18.04,21.97,4269.04,0.88,0.0,0.007900678,-1.4577379,-0.9833852,-0.20304689,-1.562182,14.0
9072,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.168845,1.0986123,0.03666361,0.0,0.109990835,0.41384864,-0.19344382,0.0,2.7182817,3.7182817,228.71828,9502.0,296.0,23.78,27.275,9455.78,0.59999996,0.0,0.255079,-1.4577379,0.46288407,0.4238962,-0.46277606,296.0
9073,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.4904284,1.0986123,0.027498968,0.027498968,0.082496904,0.6581168,-0.930106,0.841471,3.7182817,3.7182817,132.71828,2869.0,201.0,33.8,37.365,2830.8,0.42999998,0.0,0.14672686,0.6859943,-0.17109695,1.4981494,-0.7067247,201.0
9074,1.0,0.7615942,0.9999092,1.0,0.95257413,1.0,0.9933072,3.097386,1.3862944,0.11645962,0.038819876,0.1552795,0.0,-0.97464865,0.841471,3.7182817,5.7182817,151.71828,9963.0,154.0,23.14,26.76,9980.14,0.94,0.6666666,0.16817155,0.6859943,-0.04562154,0.2448541,-1.562182,154.0
9075,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.4651108,0.6931472,0.026939657,0.0,0.053879313,0.15106326,0.10601749,0.0,2.7182817,3.7182817,266.7183,2620.0,373.0,31.98,37.12,2542.98,0.59,0.0,0.29796842,-1.4577379,0.7138349,1.5873748,0.7594226,373.0
9076,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.3279095,1.0986123,0.031426776,0.0,0.094280325,0.41835144,0.0088814525,0.0,2.7182817,3.7182817,379.7183,9739.0,704.0,27.88,31.82,9439.88,0.35999998,0.0,0.4255079,-1.4577379,1.4600835,0.9610227,0.025939684,704.0
9077,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.097386,0.6931472,0.07763975,0.038819876,0.07763975,-0.011651149,0.37960774,0.841471,3.7182817,4.7182817,99.718285,1938.0,127.0,23.14,26.76,1930.14,0.48999998,0.33333334,0.10948081,0.6859943,-0.38902792,0.2448541,1.1261642,127.0
9078,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.2672849,0.6931472,0.03219575,0.03219575,0.0643915,0.0,-0.9300949,0.841471,3.7182817,3.7182817,227.71828,7905.0,300.0,27.24,32.059998,7856.24,0.38,0.0,0.25395036,0.6859943,0.4562801,0.87120616,-1.562182,300.0
9079,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.385068,0.6931472,0.030698387,0.0,0.061396774,-0.999983,-0.40406522,0.0,2.7182817,3.7182817,326.7183,8361.0,617.0,29.52,32.575,8097.52,0.34,0.0,0.3656885,-1.4577379,1.1100731,1.0502485,-0.21800892,617.0
9080,1.0,0.0,0.9993293,1.0,0.880797,1.0,0.98201376,2.8925915,0.6931472,0.09103323,0.0,0.09103323,0.15106326,-0.6636339,0.0,2.7182817,4.7182817,31.71828,1710.0,33.0,18.04,21.97,1724.04,0.77,0.33333334,0.032731377,-1.4577379,-0.8380979,-0.20304689,0.7594226,33.0
9081,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,2.9370432,0.6931472,0.0440044,0.0440044,0.0880088,0.15106326,0.7331903,0.841471,3.7182817,3.7182817,86.718285,1482.0,102.0,19.86,23.725,1482.86,0.41,0.0,0.09480813,0.6859943,-0.47487956,-0.11382113,0.7594226,102.0
9082,1.0,0.7615942,1.0,1.0,0.95257413,1.0,0.9999938,3.2355363,1.0986123,0.109990835,0.03666361,0.109990835,-0.999983,-0.44408566,0.841471,3.7182817,5.7182817,278.7183,3812.0,288.0,26.42,28.275,3825.42,0.94,0.6666666,0.3115124,0.6859943,0.79308254,0.4238962,-0.21800892,288.0
9083,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.2672849,1.0986123,0.032997854,0.032997854,0.09899356,0.6581168,-0.57335716,0.841471,3.7182817,3.7182817,259.7183,3050.0,274.0,27.24,31.305,3059.24,0.65,0.0,0.29006773,0.6859943,0.6676071,0.78198063,-0.7067247,274.0
9084,1.0,0.0,1.0,1.0,0.880797,1.0,1.0,3.385068,1.0986123,0.05866823,0.0,0.08800235,-0.27634147,0.98358774,0.0,2.7182817,4.7182817,98.718285,2913.0,238.0,29.52,34.09,2800.52,0.65999997,0.33333334,0.10835215,-1.4577379,-0.3956319,1.2292906,-0.828699,238.0
9085,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,2.6919208,0.0,0.06285355,0.0,0.06285355,0.9999419,-0.9956842,0.0,2.7182817,3.7182817,233.71828,6486.0,299.0,14.76,15.91,6432.76,0.29,0.0,0.26072234,-1.4577379,0.4959039,-0.9192155,2.469519,299.0
9086,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.0596457,1.3862944,0.04,0.04,0.16,0.15106326,0.55881405,0.841471,3.7182817,3.7182817,411.7183,10683.0,427.0,22.32,26.0,10686.32,0.77,0.0,0.4616253,0.6859943,1.6714104,0.15503754,0.7594226,427.0
9087,1.0,0.0,1.0,1.0,0.880797,1.0,1.0,3.2672849,1.0986123,0.067693345,0.0,0.10154002,0.6581168,0.035368178,0.0,2.7182817,4.7182817,269.7183,9132.0,343.0,26.24,29.545,9082.24,0.78,0.33333334,0.3013544,-1.4577379,0.7336468,0.69216406,-0.7067247,343.0
9088,1.0,0.0,0.0,0.7615942,0.880797,1.0,0.5,2.7972813,0.0,0.09777561,0.0,0.048887804,0.41835144,0.841471,0.0,2.7182817,4.7182817,3.7182817,30.0,1.0,16.4,20.455,46.4,0.76,0.33333334,0.0011286682,-1.4577379,-1.0230091,-0.382089,0.025939684,1.0
9089,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.1337535,0.6931472,0.037714504,0.0,0.07542901,0.0,-0.114784814,0.0,2.7182817,3.7182817,71.718285,2330.0,93.0,22.96,26.515,2328.96,0.52,0.0,0.0778781,-1.4577379,-0.5739391,0.33407962,-1.562182,93.0
9090,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.2980566,0.6931472,0.03219575,0.03219575,0.0643915,0.41835144,0.08839871,0.841471,3.7182817,3.7182817,222.71828,7365.0,283.0,28.06,32.059998,7329.06,0.61,0.0,0.248307,0.6859943,0.42326024,0.87120616,0.025939684,283.0
9091,1.0,0.7615942,0.9640276,1.0,0.95257413,1.0,0.880797,2.5741377,0.0,0.180018,0.060005996,0.060005996,0.6581168,0.39592513,0.841471,3.7182817,5.7182817,55.71828,1228.0,55.0,14.12,17.665,1239.12,0.81,0.6666666,0.059819415,0.6859943,-0.6796026,-0.82998973,-0.7067247,55.0
9092,1.0,0.0,1.0,1.0,0.880797,1.0,1.0,3.2672849,0.6931472,0.0643915,0.0,0.0643915,0.0,0.99881524,0.0,2.7182817,4.7182817,123.718285,2358.0,150.0,26.24,31.06,2355.24,0.57,0.33333334,0.13656886,-1.4577379,-0.23053268,0.87120616,-1.562182,150.0
9093,1.0,0.7615942,0.0,0.99999994,0.7310586,1.0,0.5,3.2355363,1.0986123,0.03219575,0.03219575,0.096587256,-0.999983,0.41211846,0.841471,3.7182817,3.7182817,11.718282,3413.0,9.0,26.42,32.059998,3438.42,0.53,0.0,0.010158014,0.6859943,-0.97017723,0.87120616,-0.21800892,9.0
9094,1.0,0.7615942,0.9640276,1.0,0.880797,1.0,0.880797,2.6919208,1.3862944,0.10559662,0.05279831,0.21119323,0.0,0.96379536,0.841471,3.7182817,4.7182817,41.71828,9910.0,41.0,15.76,19.94,9922.76,0.81,0.33333334,0.04401806,0.6859943,-0.7720582,-0.56113106,-1.562182,41.0
9095,1.0,0.0,0.99999976,1.0,0.880797,1.0,0.99966466,2.104134,0.0,0.220022,0.0,0.110011,-0.90583307,0.89399666,0.0,2.7182817,4.7182817,92.718285,181.0,98.0,8.2,9.09,181.2,0.59,0.33333334,0.101580136,-1.4577379,-0.43525574,-1.7252007,1.3701127,98.0
9096,1.0,0.7615942,1.0,1.0,0.880797,1.0,0.99999964,2.7459881,1.3862944,0.10154862,0.05077431,0.20309724,0.6492998,-0.47552368,0.841471,3.7182817,4.7182817,190.71828,10442.0,203.0,16.58,20.695,10442.58,0.53999996,0.33333334,0.21218961,0.6859943,0.21193327,-0.47190553,0.27070683,203.0
9097,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.2980566,1.0986123,0.03219575,0.03219575,0.096587256,0.6581168,0.9268185,0.841471,3.7182817,3.7182817,110.718285,3265.0,132.0,28.06,32.059998,3268.06,0.74,0.0,0.12189616,0.6859943,-0.3163843,0.87120616,-0.7067247,132.0
9098,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,2.8460715,1.3862944,0.047147576,0.0,0.1885903,0.15106326,-0.044212565,0.0,2.7182817,3.7182817,247.71828,5073.0,363.0,17.22,21.21,4972.22,0.29999998,0.0,0.2765237,-1.4577379,0.5883595,-0.29286346,0.7594226,363.0
9099,1.0,0.7615942,0.0,0.9640276,0.7310586,1.0,0.5,2.1994443,0.0,0.08798944,0.08798944,0.08798944,0.41384864,0.9092974,0.841471,3.7182817,3.7182817,4.7182817,6068.0,2.0,10.02,12.365,6077.02,0.79999995,0.0,0.0022573364,0.6859943,-1.016405,-1.456342,-0.46277606,2.0
9100,1.0,0.7615942,1.0,1.0,0.95257413,1.0,0.9999938,3.097386,1.0986123,0.11645962,0.038819876,0.11645962,0.15106326,0.8167426,0.841471,3.7182817,5.7182817,111.718285,3754.0,121.0,23.14,26.76,3764.14,0.88,0.6666666,0.123024836,0.6859943,-0.3097803,0.2448541,0.7594226,121.0
9101,1.0,0.7615942,0.9993293,1.0,0.7310586,1.0,0.98201376,2.6347623,0.0,0.0660066,0.0660066,0.0660066,0.27157956,-0.4910216,0.841471,3.7182817,3.7182817,146.71828,5924.0,148.0,14.94,16.15,5933.94,0.45999998,0.0,0.16252822,0.6859943,-0.078641385,-1.009032,1.8588285,148.0
9102,1.0,0.0,1.0,1.0,0.880797,1.0,1.0,3.356897,1.0986123,0.059997004,0.0,0.0899955,0.6581168,0.10598751,0.0,2.7182817,4.7182817,93.718285,9155.0,127.0,28.7,33.335,9147.7,0.84,0.33333334,0.10270881,-1.4577379,-0.42865178,1.1400648,-0.7067247,127.0
9103,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.2980566,0.6931472,0.03219575,0.0,0.0643915,-0.999983,0.90931,0.0,2.7182817,3.7182817,355.7183,8279.0,566.0,27.06,31.06,8093.06,0.39,0.0,0.3984199,-1.4577379,1.3015882,0.87120616,-0.21800892,566.0
9104,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,2.6347623,1.3862944,0.057388812,0.057388812,0.22955525,-0.27634147,0.39595285,0.841471,3.7182817,3.7182817,304.7183,10778.0,319.0,14.94,18.425,10774.94,0.53,0.0,0.3408578,0.6859943,0.96478575,-0.7401734,-0.828699,319.0
9105,1.0,0.7615942,0.9640276,0.9993293,0.880797,1.0,0.880797,2.6347623,0.0,0.1257071,0.06285355,0.06285355,0.6492998,-0.7568025,0.841471,3.7182817,4.7182817,6.7182817,809.0,6.0,14.94,16.91,820.94,0.53,0.33333334,0.004514673,0.6859943,-1.0031971,-0.9192155,0.27070683,6.0
9106,1.0,0.7615942,0.0,0.99999833,0.7310586,1.0,0.5,2.8460715,0.6931472,0.047147576,0.047147576,0.09429515,0.0,0.6569866,0.841471,3.7182817,3.7182817,9.718282,1469.0,7.0,18.22,22.21,1486.22,0.53999996,0.0,0.007900678,0.6859943,-0.9833852,-0.29286346,-1.562182,7.0
9107,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.412467,1.0986123,0.029998502,0.029998502,0.0899955,0.9127412,0.46774516,0.841471,3.7182817,3.7182817,147.71828,3937.0,180.0,31.34,34.335,3932.34,0.51,0.0,0.16365689,0.6859943,-0.07203742,1.1400648,0.88139695,180.0
9108,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.097386,0.6931472,0.038819876,0.038819876,0.07763975,0.0,-0.5877706,0.841471,3.7182817,3.7182817,215.71828,7278.0,264.0,23.14,26.76,7249.14,0.48999998,0.0,0.24040632,0.6859943,0.3770325,0.2448541,-1.562182,264.0
9109,1.0,0.7615942,0.9999092,1.0,0.7310586,1.0,0.9933072,2.1994443,0.0,0.09429515,0.09429515,0.09429515,-0.9608175,-0.67677194,0.841471,3.7182817,3.7182817,75.718285,498.0,78.0,10.02,11.605,502.02,0.37,0.0,0.08239278,0.6859943,-0.5475232,-1.5461586,0.5146555,78.0
9110,1.0,0.0,1.0,1.0,0.880797,1.0,1.0,2.8460715,0.0,0.09429515,0.0,0.047147576,0.6581168,-0.9983471,0.0,2.7182817,4.7182817,214.71828,6886.0,351.0,17.22,21.21,6764.22,0.88,0.33333334,0.23927766,-1.4577379,0.37042853,-0.29286346,-0.7067247,351.0
9111,1.0,0.0,0.0,0.9950548,0.880797,1.0,0.5,2.8460715,0.0,0.09429515,0.0,0.047147576,-0.90583307,0.14112,0.0,2.7182817,4.7182817,5.7182817,1001.0,3.0,17.22,21.21,1018.22,0.88,0.33333334,0.0033860046,-1.4577379,-1.009801,-0.29286346,1.3701127,3.0
9112,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.2980566,0.6931472,0.03219575,0.0,0.0643915,0.41384864,-0.7271632,0.0,2.7182817,3.7182817,251.71828,2437.0,369.0,27.06,31.06,2344.06,0.35999998,0.0,0.28103837,-1.4577379,0.61477536,0.87120616,-0.46277606,369.0
9113,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.2355363,1.0986123,0.03219575,0.03219575,0.096587256,0.0,0.4519989,0.841471,3.7182817,3.7182817,256.7183,9567.0,311.0,26.42,32.059998,9535.42,0.35,0.0,0.2866817,0.6859943,0.6477952,0.87120616,-1.562182,311.0
9114,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.0204248,1.3862944,0.041254126,0.041254126,0.1650165,0.6581168,-0.89000934,0.841471,3.7182817,3.7182817,245.71828,9820.0,291.0,21.5,25.24,9792.5,0.31,0.0,0.27426636,0.6859943,0.57515156,0.065220974,-0.7067247,291.0
9115,1.0,0.7615942,0.9999877,1.0,0.880797,1.0,0.9975274,2.5095992,0.0,0.1320132,0.0660066,0.0660066,-0.999983,0.7451132,0.841471,3.7182817,4.7182817,42.71828,978.0,46.0,13.3,16.15,984.3,0.75,0.33333334,0.045146726,0.6859943,-0.76545423,-1.009032,-0.21800892,46.0
9116,1.0,0.7615942,0.0,1.0,0.7310586,1.0,0.5,1.8809906,1.3862944,0.110011,0.110011,0.440044,0.6581168,-0.8979277,0.841471,3.7182817,3.7182817,70.718285,5404.0,68.0,7.56,10.09,5410.56,0.85999995,0.0,0.07674944,0.6859943,-0.58054304,-1.7252007,-0.7067247,68.0
9117,1.0,0.7615942,0.9950548,0.9640276,0.7310586,1.0,0.95257413,3.2027464,0.6931472,0.033846673,0.033846673,0.067693345,-0.27634147,0.9092974,0.841471,3.7182817,3.7182817,4.7182817,2383.0,5.0,25.6,30.545,2404.6,0.72999996,0.0,0.0022573364,0.6859943,-1.016405,0.69216406,-0.828699,5.0
9118,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.2027464,0.6931472,0.0643915,0.03219575,0.0643915,-0.999983,-0.061890252,0.841471,3.7182817,4.7182817,203.71828,7870.0,267.0,25.6,32.059998,7828.6,0.45999998,0.33333334,0.22686231,0.6859943,0.29778486,0.87120616,-0.21800892,267.0
9119,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.0204248,0.0,0.041254126,0.0,0.041254126,-0.90583307,-0.55876404,0.0,2.7182817,3.7182817,303.7183,6793.0,509.0,20.5,24.24,6605.5,0.31,0.0,0.33972913,-1.4577379,0.95818174,0.065220974,1.3701127,509.0
9120,0.99999946,0.0,1.0,1.0,0.7310586,1.0,1.0,1.8809906,0.0,0.1320132,0.0,0.1320132,-0.9608175,0.7958241,0.0,2.7182817,3.7182817,160.71828,5812.0,179.0,6.56,7.575,5797.56,0.59,0.0,0.17832957,-1.4577379,0.013814183,-1.904243,0.5146555,179.0
9121,1.0,0.7615942,0.0,1.0,0.7310586,1.0,0.5,2.5095992,1.3862944,0.060005996,0.060005996,0.24002399,0.0,0.2709058,0.841471,3.7182817,3.7182817,30.71828,4707.0,28.0,13.3,17.665,4719.3,0.87,0.0,0.03160271,0.6859943,-0.8447018,-0.82998973,-1.562182,28.0
9122,1.0,0.7615942,0.0,1.0,0.7310586,1.0,0.5,2.8460715,0.6931472,0.047147576,0.047147576,0.09429515,-0.27634147,0.95637596,0.841471,3.7182817,3.7182817,29.71828,6861.0,27.0,18.22,22.21,6878.22,0.66999996,0.0,0.03047404,0.6859943,-0.8513058,-0.29286346,-0.828699,27.0
9123,1.0,0.7615942,0.7615942,1.0,0.880797,1.0,0.7310586,2.4406064,1.3862944,0.14668134,0.07334067,0.29336268,0.6492998,-0.40403765,0.841471,3.7182817,4.7182817,33.71828,10719.0,32.0,12.48,14.635,10729.48,0.52,0.33333334,0.034988713,0.6859943,-0.82488996,-1.1880741,0.27070683,32.0
9124,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.2672849,0.6931472,0.032997854,0.0,0.06599571,0.41384864,-0.521551,0.0,2.7182817,3.7182817,58.71828,7930.0,73.0,26.24,30.305,7939.24,0.69,0.0,0.06320542,-1.4577379,-0.6597907,0.78198063,-0.46277606,73.0
9125,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.412467,1.0986123,0.028694406,0.028694406,0.08608322,-0.9608175,0.91293293,0.841471,3.7182817,3.7182817,337.7183,8611.0,370.0,31.34,35.85,8606.34,0.7,0.0,0.37810385,0.6859943,1.1827167,1.3191069,0.5146555,370.0
9126,1.0,0.7615942,0.99999976,1.0,0.880797,1.0,0.99966466,2.6919208,1.3862944,0.114777625,0.057388812,0.22955525,0.41384864,0.7849617,0.841471,3.7182817,4.7182817,243.71828,4118.0,249.0,15.76,18.425,4124.76,0.71,0.33333334,0.27200904,0.6859943,0.5619436,-0.7401734,-0.46277606,249.0
9127,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,2.9370432,0.0,0.0440044,0.0,0.0440044,0.41384864,0.0353983,0.0,2.7182817,3.7182817,90.718285,6763.0,113.0,18.86,22.725,6756.86,0.82,0.0,0.0993228,-1.4577379,-0.44846368,-0.11382113,-0.46277606,113.0
9128,1.0,0.0,0.9640276,1.0,0.7310586,1.0,0.880797,2.6919208,0.6931472,0.0550055,0.0,0.110011,0.6581168,-0.9999902,0.0,2.7182817,3.7182817,13.718282,1665.0,13.0,14.76,18.18,1677.76,0.81,0.0,0.01241535,-1.4577379,-0.9569693,-0.65094763,-0.7067247,13.0
9129,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.2027464,0.6931472,0.035676062,0.035676062,0.071352124,-0.27634147,-0.7148975,0.841471,3.7182817,3.7182817,207.71828,7385.0,256.0,25.6,29.03,7358.6,0.83,0.0,0.23137698,0.6859943,0.32420075,0.51312196,-0.828699,256.0
9130,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.385068,1.0986123,0.028694406,0.028694406,0.08608322,0.6581168,-0.9165095,0.841471,3.7182817,3.7182817,315.7183,3375.0,343.0,30.52,35.85,3374.52,0.74,0.0,0.35327315,0.6859943,1.0374295,1.3191069,-0.7067247,343.0
9131,0.9999999,0.0,0.9999877,1.0,0.7310586,1.0,0.9975274,2.104134,0.0,0.11997601,0.0,0.11997601,-0.98762727,-0.114784814,0.0,2.7182817,3.7182817,71.718285,204.0,75.0,8.2,8.335,206.2,0.34,0.0,0.0778781,-1.4577379,-0.5739391,-1.8144263,2.1035957,75.0
9132,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,2.6919208,0.0,0.10559662,0.05279831,0.05279831,0.0,0.9995202,0.841471,3.7182817,4.7182817,79.718285,1093.0,112.0,15.76,19.94,1072.76,0.17999999,0.33333334,0.086907454,0.6859943,-0.5211074,-0.56113106,-1.562182,112.0
9133,0.99999946,0.7615942,0.0,1.0,0.880797,1.0,0.5,1.7474592,0.0,0.2640264,0.1320132,0.1320132,-0.999983,0.9683645,0.841471,3.7182817,4.7182817,85.718285,640.0,83.0,6.74,8.575,645.74,0.85999995,0.33333334,0.09367946,0.6859943,-0.48148352,-1.904243,-0.21800892,83.0
9134,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.2355363,0.6931472,0.033846673,0.033846673,0.067693345,0.0,-0.22808161,0.841471,3.7182817,3.7182817,219.71828,7338.0,246.0,26.42,30.545,7334.42,0.78,0.0,0.244921,0.6859943,0.40344837,0.69216406,-1.562182,246.0
9135,1.0,0.7615942,0.9950548,1.0,0.7310586,1.0,0.95257413,1.8809906,0.0,0.10152284,0.10152284,0.10152284,-0.27634147,0.8600694,0.841471,3.7182817,3.7182817,91.718285,322.0,92.0,7.56,10.85,325.56,0.59,0.0,0.10045147,0.6859943,-0.44185972,-1.6353841,-0.828699,92.0
9136,1.0,0.7615942,0.99999976,1.0,0.880797,1.0,0.99966466,3.168845,0.6931472,0.07332722,0.03666361,0.07332722,0.41835144,0.95637596,0.841471,3.7182817,4.7182817,29.71828,7439.0,35.0,24.78,28.275,7454.78,0.83,0.33333334,0.03047404,0.6859943,-0.8513058,0.4238962,0.025939684,35.0
9137,1.0,0.0,1.0,1.0,0.880797,1.0,1.0,3.385068,0.6931472,0.059997004,0.0,0.059997004,0.41384864,0.9726301,0.0,2.7182817,4.7182817,129.71828,2723.0,188.0,29.52,33.335,2691.52,0.58,0.33333334,0.14334086,-1.4577379,-0.19090886,1.1400648,-0.46277606,188.0
9138,1.0,0.7615942,0.9950548,1.0,0.7310586,1.0,0.95257413,2.5741377,1.3862944,0.0660066,0.0660066,0.2640264,0.15106326,-0.96139747,0.841471,3.7182817,3.7182817,19.71828,10170.0,20.0,14.12,16.15,10180.12,0.53,0.0,0.01918736,0.6859943,-0.9173455,-1.009032,0.7594226,20.0
9139,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.0596457,1.3862944,0.04,0.04,0.16,0.9999419,0.2879322,0.841471,3.7182817,3.7182817,373.7183,9776.0,392.0,22.32,26.0,9776.32,0.48,0.0,0.4187359,0.6859943,1.4204596,0.15503754,2.469519,392.0
9140,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,2.9370432,0.6931472,0.0440044,0.0440044,0.0880088,0.6492998,-0.9705353,0.841471,3.7182817,3.7182817,107.718285,1966.0,151.0,19.86,23.725,1938.86,0.71999997,0.0,0.118510164,0.6859943,-0.33619618,-0.11382113,0.27070683,151.0
9141,1.0,0.0,0.9640276,0.9993293,0.880797,1.0,0.880797,2.8925915,0.6931472,0.09103323,0.0,0.09103323,0.0,-0.7568025,0.0,2.7182817,4.7182817,6.7182817,1954.0,6.0,18.04,21.97,1970.04,0.82,0.33333334,0.004514673,-1.4577379,-1.0031971,-0.20304689,-1.562182,6.0
9142,1.0,0.0,0.0,1.0,0.880797,1.0,0.5,2.104134,0.0,0.17597888,0.0,0.08798944,0.6581168,-0.75098723,0.0,2.7182817,4.7182817,20.71828,371.0,18.0,8.2,11.365,379.2,0.39999998,0.33333334,0.020316027,-1.4577379,-0.9107415,-1.456342,-0.7067247,18.0
9143,1.0,0.7615942,1.0,1.0,0.880797,1.0,0.9999546,2.6919208,0.0,0.110011,0.0550055,0.0550055,-0.27634147,-0.5587891,0.841471,3.7182817,4.7182817,56.71828,595.0,64.0,15.76,19.18,599.76,0.57,0.33333334,0.06094808,0.6859943,-0.67299867,-0.65094763,-0.828699,64.0
9144,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.385068,1.0986123,0.028694406,0.028694406,0.08608322,-0.9608175,-0.57335716,0.841471,3.7182817,3.7182817,259.7183,2885.0,312.0,30.52,35.85,2859.52,0.74,0.0,0.29006773,0.6859943,0.6676071,1.3191069,0.5146555,312.0
9145,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.2027464,0.6931472,0.03219575,0.0,0.0643915,0.9127412,0.6569639,0.0,2.7182817,3.7182817,350.7183,7874.0,493.0,24.6,31.06,7753.6,0.53,0.0,0.39277652,-1.4577379,1.2685683,0.87120616,0.88139695,493.0
9146,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,2.5095992,1.3862944,0.06285355,0.06285355,0.2514142,-0.27634147,-0.8011346,0.841471,3.7182817,3.7182817,177.71828,10601.0,212.0,13.3,16.91,10576.3,0.42,0.0,0.19751693,0.6859943,0.12608166,-0.9192155,-0.828699,212.0
9147,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,2.5095992,1.3862944,0.1320132,0.0660066,0.2640264,-0.999983,0.23666139,0.841471,3.7182817,4.7182817,118.718285,10724.0,136.0,13.3,16.15,10716.3,0.56,0.33333334,0.1309255,0.6859943,-0.26355252,-1.009032,-0.21800892,136.0
9148,0.99999946,0.7615942,0.9640276,1.0,0.7310586,1.0,0.880797,1.7474592,0.0,0.1320132,0.1320132,0.1320132,-0.999983,0.8775898,0.841471,3.7182817,3.7182817,179.71828,78.0,179.0,6.74,8.575,81.74,0.69,0.0,0.19977427,0.6859943,0.1392896,-1.904243,-0.21800892,179.0
9149,1.0,0.7615942,0.0,0.9999092,0.7310586,1.0,0.5,2.9796028,0.0,0.04258037,0.04258037,0.04258037,0.41835144,-0.9589243,0.841471,3.7182817,3.7182817,7.7182817,6334.0,5.0,20.68,24.485,6353.68,0.88,0.0,0.0056433408,0.6859943,-0.9965931,-0.024004566,0.025939684,5.0
9150,1.0,0.7615942,0.9999877,1.0,0.880797,1.0,0.9975274,2.8460715,0.6931472,0.09429515,0.047147576,0.09429515,0.0,0.58061117,0.841471,3.7182817,4.7182817,122.718285,6868.0,126.0,18.22,22.21,6879.22,0.58,0.33333334,0.13544019,0.6859943,-0.23713665,-0.29286346,-1.562182,126.0
9151,1.0,0.7615942,0.99999833,1.0,0.880797,1.0,0.999089,2.9370432,1.3862944,0.0880088,0.0440044,0.1760176,0.41835144,0.72105855,0.841471,3.7182817,4.7182817,229.71828,5100.0,234.0,19.86,23.725,5111.86,0.94,0.33333334,0.25620767,0.6859943,0.46948805,-0.11382113,0.025939684,234.0
9152,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.4651108,0.6931472,0.029334115,0.029334115,0.05866823,0.41384864,-0.99920684,0.841471,3.7182817,3.7182817,101.718285,2414.0,145.0,32.98,35.09,2399.98,0.31,0.0,0.11173815,0.6859943,-0.37582,1.2292906,-0.46277606,145.0
9153,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.5151212,1.0986123,0.05279831,0.026399154,0.07919747,-0.9608175,-0.8462525,0.841471,3.7182817,4.7182817,735.71826,8895.0,811.0,34.62,38.88,8850.62,0.45999998,0.33333334,0.8273138,0.6859943,3.8110964,1.6771915,0.5146555,811.0
