,weather_sigmoid_adde_zscore,workingday_sin_adde_zscore,(casual+registered)_negative_zscore,workingday_zscore_degree_zscore,casual_sigmoid_radian_zscore,(casual+registered)_degree_zscore,(casual+registered)_radian_ln,(casual+registered)_adde_ln,workingday_zscore_abs_ln,season_ln_adde_ln,(workingday+atemp)_radian_ln,(casual+registered)_recip_sigmoid,casual_sigmoid_radian_sigmoid,(casual+registered)_adde_sigmoid,(casual+datetime)_ln_sigmoid,workingday_zscore_abs_sigmoid,workingday_tanh_radian_negative,(casual+registered)_ln_negative,casual_sigmoid_radian_negative,season_ln_negative_negative,(casual+registered)_degree_negative,(casual+registered)_negative_abs,workingday_zscore_degree_abs,humidity_sigmoid_zscore_abs,(casual+registered)_recip_tanh,humidity_sigmoid_zscore_tanh,workingday_tanh_radian_tanh,workingday_sin_adde_recip,workingday_tanh_radian_recip,(casual+registered)_negative_recip,humidity_sigmoid_zscore_mmnorm,(casual+registered)_adde_mmnorm,workingday_sin_adde_mmnorm,weather_sigmoid_adde_mmnorm,workingday_tanh_radian_mmnorm,count
7988,1.1544789,-1.4577379,0.70555973,-1.4577379,0.46024266,-0.70555973,0.11065611,4.200479,0.3768859,1.4121025,-1.2349162,0.5039062,0.5043632,1.0,0.99975616,0.81118643,-0.0,-4.158883,-0.017453277,1.3862944,-3666.9297,64.0,83.522224,0.04476791,0.015623728,0.044738024,0.0,0.36787945,0.0,-0.015625,1.0,0.06454918,0.0,0.59667397,0.0,64.0
7989,-0.7005614,0.6859944,0.11633408,0.6859943,0.4542257,-0.11633404,1.0934366,5.157435,-0.37688592,1.0,-0.94768435,0.501462,0.50435925,1.0,0.99983954,0.66507524,-0.013292326,-5.1416636,-0.017437393,0.0,-9797.578,171.0,39.304577,0.04476791,0.0058478867,0.044738024,0.013291542,0.2809184,0.013292326,-0.0058479533,1.0,0.17418031,1.0,0.0,0.99999994,171.0
7990,-0.7005614,-1.4577379,-1.5412073,-1.4577379,0.46024832,1.5412072,2.108752,6.1627216,0.3768859,1.339437,-0.4340711,0.50052965,0.5043632,1.0,0.9996959,0.81118643,-0.0,-6.156979,-0.017453292,1.0986123,-27043.605,472.0,83.522224,0.04476791,0.002118641,0.044738024,0.0,0.36787945,0.0,-0.002118644,1.0,0.48258194,0.0,0.0,0.0,472.0
7991,1.1544789,0.6859944,-0.1645118,0.6859943,0.46024832,0.16451178,1.3544505,5.4148474,-0.37688592,1.339437,-0.76131874,0.5011261,0.5043632,1.0,0.99974877,0.66507524,-0.013292326,-5.4026775,-0.017453292,1.0986123,-12719.662,222.0,39.304577,0.04476791,0.0045044743,0.044738024,0.013291542,0.2809184,0.013292326,-0.0045045046,1.0,0.22643441,1.0,0.59667397,0.99999994,222.0
7992,-0.7005614,-1.4577379,0.9864056,-1.4577379,-2.845338,-0.9864057,-1.4832777,2.7548244,0.3768859,1.0,-2.1283674,0.5192213,0.50218165,0.9999999,0.9998272,0.81118643,-0.0,-2.5649493,-0.008726646,0.0,-744.8451,13.0,83.522224,0.04476791,0.076771714,0.044738024,0.0,0.36787945,0.0,-0.07692308,1.0,0.012295082,0.0,0.0,0.0,13.0
7993,2.043696,0.6859944,0.24849683,0.6859943,0.45994774,-0.2484968,0.94220567,5.008755,-0.37688592,1.4121025,-0.7334957,0.5017007,0.504363,1.0,0.999772,0.66507524,-0.013292326,-4.9904327,-0.017452499,1.3862944,-8422.4795,147.0,39.304577,0.04476791,0.006802616,0.044738024,0.013291542,0.2809184,0.013292326,-0.006802721,1.0,0.14959015,1.0,0.8826904,0.99999994,147.0
7994,-0.7005614,-1.4577379,-0.7867782,-1.4577379,0.46024832,0.7867783,1.7659036,5.822212,0.3768859,1.4121025,-1.0299996,0.5007463,0.5043632,1.0,0.99978954,0.81118643,-0.0,-5.814131,-0.017453292,1.3862944,-19194.086,335.0,83.522224,0.04476791,0.0029850658,0.044738024,0.0,0.36787945,0.0,-0.0029850747,1.0,0.3422131,0.0,0.0,0.0,335.0
7995,1.1544789,0.6859944,-1.6513429,0.6859943,0.46024832,1.6513427,2.1502519,6.2039886,-0.37688592,1.339437,-0.58061796,0.5005081,0.5043632,1.0,0.99988854,0.66507524,-0.013292326,-6.1984787,-0.017453292,1.0986123,-28189.521,492.0,39.304577,0.04476791,0.0020325175,0.044738024,0.013291542,0.2809184,0.013292326,-0.0020325202,1.0,0.50307375,1.0,0.59667397,0.99999994,492.0
7996,1.1544789,0.6859944,0.5128224,0.6859943,0.14670785,-0.5128224,0.5468929,4.622207,-0.37688592,1.0,-0.9822692,0.5025252,0.5041563,1.0,0.99985075,0.66507524,-0.013292326,-4.59512,-0.016625555,0.0,-5672.2817,99.0,39.304577,0.04476791,0.010100667,0.044738024,0.013291542,0.2809184,0.013292326,-0.01010101,1.0,0.100409836,1.0,0.59667397,0.99999994,99.0
7997,1.1544789,0.6859944,-2.334184,0.6859943,0.46024832,2.334184,2.37502,6.42765,-0.37688592,1.4121025,-0.85016626,0.50040585,0.5043632,1.0,0.99990654,0.66507524,-0.013292326,-6.423247,-0.017453292,1.3862944,-35294.2,616.0,39.304577,0.04476791,0.0016233752,0.044738024,0.013291542,0.2809184,0.013292326,-0.0016233766,1.0,0.6301229,1.0,0.59667397,0.99999994,616.0
7998,-0.7005614,0.6859944,1.0139395,0.6859943,0.14670785,-1.0139395,-1.9687854,2.3719509,-0.37688592,1.4121025,-0.94768435,0.5312094,0.5041563,0.9999778,0.99990773,0.66507524,-0.013292326,-2.0794415,-0.016625555,1.3862944,-458.3662,8.0,39.304577,0.04476791,0.12435301,0.044738024,0.013291542,0.2809184,0.013292326,-0.125,1.0,0.007172131,1.0,0.0,0.99999994,8.0
7999,1.1544789,0.6859944,0.55687666,0.6859943,0.34133822,-0.55687666,0.4626325,4.540293,-0.37688592,1.0,-1.2203218,0.50274724,0.50428474,1.0,0.99908423,0.66507524,-0.013292326,-4.5108595,-0.017139373,0.0,-5213.9155,91.0,39.304577,0.04476791,0.010988569,0.044738024,0.013291542,0.2809184,0.013292326,-0.010989011,1.0,0.09221312,1.0,0.59667397,0.99999994,91.0
8000,-0.7005614,0.6859944,1.0414734,0.6859943,-2.845338,-1.0414734,-2.9496148,1.7436683,-0.37688592,1.4121025,-1.1345186,0.5825702,0.50218165,0.9967253,0.99978644,0.66507524,-0.013292326,-1.0986123,-0.008726646,1.3862944,-171.88733,3.0,39.304577,0.04476791,0.32151276,0.044738024,0.013291542,0.2809184,0.013292326,-0.33333334,1.0,0.0020491802,1.0,0.0,0.99999994,3.0
8001,-0.7005614,0.6859944,-0.070896514,0.6859943,0.46024832,0.07089648,1.274783,5.3361826,-0.37688592,1.4121025,-0.58061796,0.5012195,0.5043632,1.0,0.99978,0.66507524,-0.013292326,-5.32301,-0.017453292,1.3862944,-11745.634,205.0,39.304577,0.04476791,0.00487801,0.044738024,0.013291542,0.2809184,0.013292326,-0.004878049,1.0,0.20901637,1.0,0.0,0.99999994,205.0
8002,2.043696,0.6859944,0.9643785,0.6859943,-2.845338,-0.9643785,-1.2150136,2.9815462,-0.37688592,1.0,-0.9822692,0.51470166,0.50218165,1.0,0.9990909,0.66507524,-0.013292326,-2.8332133,-0.008726646,0.0,-974.0282,17.0,39.304577,22.338308,0.058755778,-1.0,0.013291542,0.2809184,0.013292326,-0.05882353,0.0,0.01639344,1.0,0.8826904,0.99999994,17.0
8003,1.1544789,0.6859944,0.8046818,0.6859943,0.44390202,-0.80468184,-0.21958558,3.8860543,-0.37688592,1.0,-2.093782,0.5054346,0.50435245,1.0,0.9998186,0.66507524,-0.013292326,-3.8286414,-0.017410139,0.0,-2635.6057,46.0,39.304577,0.04476791,0.021735707,0.044738024,0.013291542,0.2809184,0.013292326,-0.02173913,1.0,0.046106555,1.0,0.59667397,0.99999994,46.0
8004,-0.7005614,-1.4577379,-0.20856607,-1.4577379,0.46024832,0.20856604,1.3898524,5.4498286,0.3768859,1.339437,-0.5416192,0.50108695,0.5043632,1.0,0.9998921,0.81118643,-0.0,-5.4380794,-0.017453292,1.0986123,-13178.028,230.0,83.522224,0.04476791,0.0043477984,0.044738024,0.0,0.36787945,0.0,-0.004347826,1.0,0.23463112,0.0,0.0,0.0,230.0
8005,-0.7005614,0.6859944,-0.82532567,0.6859943,0.46024832,0.8253257,1.7865838,5.8427277,-0.37688592,1.0,-0.85016626,0.500731,0.5043632,1.0,0.99984944,0.66507524,-0.013292326,-5.8348107,-0.017453292,0.0,-19595.156,342.0,39.304577,0.04476791,0.0029239682,0.044738024,0.013291542,0.2809184,0.013292326,-0.0029239766,1.0,0.34938523,1.0,0.0,0.99999994,342.0
8006,-0.7005614,0.6859944,-0.9574884,0.6859943,0.46024832,0.9574884,1.8544064,5.9100327,-0.37688592,1.339437,-0.5120617,0.50068307,0.5043632,1.0,0.9996973,0.66507524,-0.013292326,-5.902633,-0.017453292,1.0986123,-20970.254,366.0,39.304577,0.04476791,0.0027322336,0.044738024,0.013291542,0.2809184,0.013292326,-0.0027322404,1.0,0.3739754,1.0,0.0,0.99999994,366.0
8007,1.1544789,0.6859944,1.0249531,0.6859943,-2.845338,-1.0249531,-2.2564676,2.1654222,-0.37688592,1.0,-2.093782,0.5415705,0.50218165,0.99983644,0.99845684,0.66507524,-0.013292326,-1.7917595,-0.008726646,0.0,-343.77466,6.0,39.304577,0.04476791,0.16514042,0.044738024,0.013291542,0.2809184,0.013292326,-0.16666667,1.0,0.0051229503,1.0,0.59667397,0.99999994,6.0
8008,-0.7005614,0.6859944,-1.0621173,0.6859943,0.46024832,1.0621172,1.9050164,5.960279,-0.37688592,1.0,-0.58061796,0.50064933,0.5043632,1.0,0.99985385,0.66507524,-0.013292326,-5.9532433,-0.017453292,0.0,-22058.873,385.0,39.304577,0.04476791,0.0025973967,0.044738024,0.013291542,0.2809184,0.013292326,-0.0025974025,1.0,0.3934426,1.0,0.0,0.99999994,385.0
8009,1.1544789,0.6859944,0.925831,0.6859943,-2.845338,-0.925831,-0.8701731,3.285348,-0.37688592,1.4121025,-1.0183349,0.5104152,0.50218165,1.0,0.9999076,0.66507524,-0.013292326,-3.1780539,-0.008726646,1.3862944,-1375.0986,24.0,39.304577,0.04476791,0.04164257,0.044738024,0.013291542,0.2809184,0.013292326,-0.041666668,1.0,0.023565572,1.0,0.59667397,0.99999994,24.0
8010,1.1544789,0.6859944,-0.6491086,0.6859943,0.46024832,0.6491087,1.6883453,5.7453027,-0.37688592,1.0,-0.8816976,0.50080645,0.5043632,1.0,0.999243,0.66507524,-0.013292326,-5.7365723,-0.017453292,0.0,-17761.691,310.0,39.304577,0.04476791,0.0032257952,0.044738024,0.013291542,0.2809184,0.013292326,-0.0032258064,1.0,0.31659836,1.0,0.59667397,0.99999994,310.0
8011,-0.7005614,0.6859944,-0.41782376,0.6859943,0.46024832,0.41782373,1.5427599,5.601079,-0.37688592,1.0,-0.8197969,0.5009328,0.5043632,1.0,0.99894625,0.66507524,-0.013292326,-5.590987,-0.017453292,0.0,-15355.268,268.0,39.304577,0.04476791,0.003731326,0.044738024,0.013291542,0.2809184,0.013292326,-0.0037313432,1.0,0.27356556,1.0,0.0,0.99999994,268.0
8012,-0.7005614,-1.4577379,-0.3242085,-1.4577379,0.46024832,0.32420853,1.477226,5.5362244,0.3768859,1.2271312,-0.799404,0.500996,0.5043632,1.0,0.9998616,0.81118643,-0.0,-5.525453,-0.017453292,0.6931472,-14381.24,251.0,83.522224,0.04476791,0.003984043,0.044738024,0.0,0.36787945,0.0,-0.003984064,1.0,0.2561475,0.0,0.0,0.0,251.0
8013,-0.7005614,-1.4577379,0.97539204,-1.4577379,0.4160008,-0.97539204,-1.3401767,2.8745968,0.3768859,1.0,-2.2465172,0.5166605,0.50433403,1.0,0.9953052,0.81118643,-0.0,-2.7080503,-0.01733648,0.0,-859.43665,15.0,83.522224,0.04476791,0.06656808,0.044738024,0.0,0.36787945,0.0,-0.06666667,1.0,0.01434426,0.0,0.0,0.0,15.0
8014,1.1544789,-1.4577379,-1.1116784,-1.4577379,0.46024832,1.1116782,1.928124,5.9832263,0.3768859,1.4121025,-1.2812791,0.5006345,0.5043632,1.0,0.99990106,0.81118643,-0.0,-5.976351,-0.017453292,1.3862944,-22574.535,394.0,83.522224,0.04476791,0.0025380654,0.044738024,0.0,0.36787945,0.0,-0.002538071,1.0,0.40266392,0.0,0.59667397,0.0,394.0
8015,-0.7005614,0.6859944,0.55136985,0.6859943,-0.3278231,-0.55136985,0.47356158,4.550907,-0.37688592,1.4121025,-1.2203218,0.5027173,0.5038431,1.0,0.9998117,0.66507524,-0.013292326,-4.5217886,-0.015372808,1.3862944,-5271.2114,92.0,39.304577,0.04476791,0.010869137,0.044738024,0.013291542,0.2809184,0.013292326,-0.010869565,1.0,0.093237706,1.0,0.0,0.99999994,92.0
8016,-0.7005614,0.6859944,1.0304599,0.6859943,-2.845338,-1.0304599,-2.4387891,2.0435917,-0.37688592,1.4121025,-0.91403794,0.549834,0.50218165,0.9995555,0.99989927,0.66507524,-0.013292326,-1.609438,-0.008726646,1.3862944,-286.47888,5.0,39.304577,0.04476791,0.19737533,0.044738024,0.013291542,0.2809184,0.013292326,-0.2,1.0,0.0040983604,1.0,0.0,0.99999994,5.0
8017,-0.7005614,0.6859944,-2.2240481,0.6859943,0.46024832,2.2240481,2.3420138,6.394791,-0.37688592,1.2271312,-0.6044491,0.50041944,0.5043632,1.0,0.99986804,0.66507524,-0.013292326,-6.3902407,-0.017453292,0.6931472,-34148.28,596.0,39.304577,0.04476791,0.0016778508,0.044738024,0.013291542,0.2809184,0.013292326,-0.0016778524,1.0,0.6096311,1.0,0.0,0.99999994,596.0
8018,1.1544789,0.6859944,0.8652564,0.6859943,0.4542257,-0.86525637,-0.4928789,3.6301448,-0.37688592,1.2271312,-0.8197969,0.5071424,0.50435925,1.0,0.99986196,0.66507524,-0.013292326,-3.5553482,-0.017437393,0.6931472,-2005.3522,35.0,39.304577,0.04476791,0.028563658,0.044738024,0.013291542,0.2809184,0.013292326,-0.028571429,1.0,0.03483606,1.0,0.59667397,0.99999994,35.0
8019,-0.7005614,0.6859944,0.33660534,0.6859943,0.4160008,-0.33660537,0.82697034,4.8957353,-0.37688592,1.4121025,-1.3648111,0.5019084,0.50433403,1.0,0.9999018,0.66507524,-0.013292326,-4.8751974,-0.01733648,1.3862944,-7505.7466,131.0,39.304577,0.04476791,0.0076334397,0.044738024,0.013291542,0.2809184,0.013292326,-0.007633588,1.0,0.1331967,1.0,0.0,0.99999994,131.0
8020,-0.7005614,0.6859944,-0.09843042,0.6859943,0.4542257,0.09843044,1.2988806,5.3599687,-0.37688592,1.339437,-0.5120617,0.5011905,0.50435925,1.0,0.9998909,0.66507524,-0.013292326,-5.3471074,-0.017437393,1.0986123,-12032.113,210.0,39.304577,0.04476791,0.0047618686,0.044738024,0.013291542,0.2809184,0.013292326,-0.004761905,1.0,0.21413933,1.0,0.0,0.99999994,210.0
8021,-0.7005614,0.6859944,0.94785815,0.6859943,-2.845338,-0.9478582,-1.0524948,3.12317,-0.37688592,1.339437,-0.6044491,0.5124974,0.50218165,1.0,0.999746,0.66507524,-0.013292326,-2.9957323,-0.008726646,1.0986123,-1145.9155,20.0,39.304577,0.04476791,0.049958378,0.044738024,0.013291542,0.2809184,0.013292326,-0.05,1.0,0.01946721,1.0,0.0,0.99999994,20.0
8022,1.1544789,0.6859944,-0.99603593,0.6859943,0.46024832,0.9960359,1.8733515,5.9288397,-0.37688592,1.339437,-0.76131874,0.50067025,0.5043632,1.0,0.9997342,0.66507524,-0.013292326,-5.9215784,-0.017453292,1.0986123,-21371.324,373.0,39.304577,0.04476791,0.002680959,0.044738024,0.013291542,0.2809184,0.013292326,-0.0026809652,1.0,0.38114753,1.0,0.59667397,0.99999994,373.0
8023,-0.7005614,-1.4577379,0.19893579,-1.4577379,0.46024832,-0.19893584,1.0016291,5.0671306,0.3768859,1.2271312,-0.7705164,0.50160253,0.5043632,1.0,0.9998678,0.81118643,-0.0,-5.049856,-0.017453292,0.6931472,-8938.141,156.0,83.522224,0.04476791,0.006410169,0.044738024,0.0,0.36787945,0.0,-0.0064102565,1.0,0.15881145,0.0,0.0,0.0,156.0
8024,-0.7005614,-1.4577379,-0.17001858,-1.4577379,0.46024832,0.17001857,1.3589448,5.4192877,0.3768859,1.339437,-0.49717385,0.5011211,0.5043632,1.0,0.9998833,0.81118643,-0.0,-5.4071717,-0.017453292,1.0986123,-12776.958,223.0,83.522224,0.04476791,0.004484275,0.044738024,0.0,0.36787945,0.0,-0.004484305,1.0,0.227459,0.0,0.0,0.0,223.0
8025,-0.7005614,-1.4577379,0.749614,-1.4577379,0.46024832,-0.749614,-0.022875266,4.072751,0.3768859,1.4121025,-0.9247613,0.50446415,0.5043632,1.0,0.9997733,0.81118643,-0.0,-4.0253515,-0.017453292,1.3862944,-3208.5635,56.0,83.522224,0.04476791,0.017855246,0.044738024,0.0,0.36787945,0.0,-0.017857144,1.0,0.05635245,0.0,0.0,0.0,56.0
8026,-0.7005614,-1.4577379,0.28704432,-1.4577379,0.46024832,-0.28704432,0.89341545,4.9608727,0.3768859,1.0,-0.95854914,0.5017857,0.5043632,1.0,0.9998217,0.81118643,-0.0,-4.9416423,-0.017453292,0.0,-8021.4087,140.0,83.522224,0.04476791,0.007142735,0.044738024,0.0,0.36787945,0.0,-0.007142857,1.0,0.14241801,0.0,0.0,0.0,140.0
8027,-0.7005614,-1.4577379,-0.7812714,-1.4577379,0.46024832,0.7812714,1.7629141,5.819247,0.3768859,1.4121025,-1.0678623,0.5007485,0.5043632,1.0,0.99978834,0.81118643,-0.0,-5.811141,-0.017453292,1.3862944,-19136.79,334.0,83.522224,0.04476791,0.002994003,0.044738024,0.0,0.36787945,0.0,-0.002994012,1.0,0.34118852,0.0,0.0,0.0,334.0
8028,2.043696,0.6859944,1.0414734,0.6859943,-2.845338,-1.0414734,-2.9496148,1.7436683,-0.37688592,1.0,-1.1345186,0.5825702,0.50218165,0.9967253,0.9998242,0.66507524,-0.013292326,-1.0986123,-0.008726646,0.0,-171.88733,3.0,39.304577,0.04476791,0.32151276,0.044738024,0.013291542,0.2809184,0.013292326,-0.33333334,1.0,0.0020491802,1.0,0.8826904,0.99999994,3.0
8029,-0.7005614,0.6859944,1.0359666,0.6859943,-2.845338,-1.0359668,-2.6619327,1.9048324,-0.37688592,1.4121025,-1.1766417,0.5621765,0.50218165,0.99879277,0.99977964,0.66507524,-0.013292326,-1.3862944,-0.008726646,1.3862944,-229.1831,4.0,39.304577,0.04476791,0.24491866,0.044738024,0.013291542,0.2809184,0.013292326,-0.25,1.0,0.0030737706,1.0,0.0,0.99999994,4.0
8030,-0.7005614,0.6859944,1.0359666,0.6859943,-2.845338,-1.0359668,-2.6619327,1.9048324,-0.37688592,1.4121025,-1.4740893,0.5621765,0.50218165,0.99879277,0.99990094,0.66507524,-0.013292326,-1.3862944,-0.008726646,1.3862944,-229.1831,4.0,39.304577,0.04476791,0.24491866,0.044738024,0.013291542,0.2809184,0.013292326,-0.25,1.0,0.0030737706,1.0,0.0,0.99999994,4.0
8031,-0.7005614,-1.4577379,0.6670123,-1.4577379,0.46024266,-0.6670123,0.21445292,4.300251,0.3768859,1.4121025,-1.4355869,0.5035211,0.5043632,1.0,0.999902,0.81118643,-0.0,-4.26268,-0.017453277,1.3862944,-4068.0,71.0,83.522224,0.04476791,0.014083575,0.044738024,0.0,0.36787945,0.0,-0.014084507,1.0,0.071721315,0.0,0.0,0.0,71.0
8032,-0.7005614,0.6859944,-0.61056113,0.6859943,0.46024832,0.61056125,1.6655059,5.722664,-0.37688592,1.2271312,-0.58061796,0.5008251,0.5043632,1.0,0.9998734,0.66507524,-0.013292326,-5.7137327,-0.017453292,0.6931472,-17360.621,303.0,39.304577,0.04476791,0.003300318,0.044738024,0.013291542,0.2809184,0.013292326,-0.0033003301,1.0,0.30942622,1.0,0.0,0.99999994,303.0
8033,-0.7005614,0.6859944,0.9698853,0.6859943,0.45803145,-0.9698853,-1.2756382,2.9295006,-0.37688592,1.2271312,-0.6540542,0.51561993,0.50436175,1.0,0.999869,0.66507524,-0.013292326,-2.7725887,-0.01744744,0.6931472,-916.7324,16.0,39.304577,0.04476791,0.062418748,0.044738024,0.013291542,0.2809184,0.013292326,-0.0625,1.0,0.015368851,1.0,0.0,0.99999994,16.0
8034,-0.7005614,-1.4577379,0.58441055,-1.4577379,0.46024832,-0.58441055,0.40612033,4.485466,0.3768859,1.339437,-0.63691425,0.502907,0.5043632,1.0,0.9998876,0.81118643,-0.0,-4.454347,-0.017453292,1.0986123,-4927.4365,86.0,83.522224,0.04476791,0.011627383,0.044738024,0.0,0.36787945,0.0,-0.011627907,1.0,0.087090164,0.0,0.0,0.0,86.0
8035,-0.7005614,0.6859944,1.0414734,0.6859943,-2.845338,-1.0414734,-2.9496148,1.7436683,-0.37688592,1.4121025,-1.4740893,0.5825702,0.50218165,0.9967253,0.99980897,0.66507524,-0.013292326,-1.0986123,-0.008726646,1.3862944,-171.88733,3.0,39.304577,0.04476791,0.32151276,0.044738024,0.013291542,0.2809184,0.013292326,-0.33333334,1.0,0.0020491802,1.0,0.0,0.99999994,3.0
8036,-0.7005614,0.6859944,0.78816146,0.6859943,0.46013826,-0.78816146,-0.15640667,3.9458113,-0.37688592,1.2271312,-0.79013044,0.50510186,0.5043631,1.0,0.99937844,0.66507524,-0.013292326,-3.8918202,-0.017453002,0.6931472,-2807.4932,49.0,39.304577,0.04476791,0.02040533,0.044738024,0.013291542,0.2809184,0.013292326,-0.020408163,1.0,0.04918032,1.0,0.0,0.99999994,49.0
8037,-0.7005614,0.6859944,1.0194463,0.6859943,-2.845338,-1.0194464,-2.1023169,2.2740088,-0.37688592,1.339437,-0.49031073,0.5356537,0.50218165,0.9999398,0.99988353,0.66507524,-0.013292326,-1.9459102,-0.008726646,1.0986123,-401.07043,7.0,39.304577,0.04476791,0.14189321,0.044738024,0.013291542,0.2809184,0.013292326,-0.14285715,1.0,0.006147541,1.0,0.0,0.99999994,7.0
8038,-0.7005614,-1.4577379,0.65049195,-1.4577379,0.46024832,-0.6504919,0.2558381,4.34014,0.3768859,1.2271312,-0.7705164,0.50337833,0.5043632,1.0,0.9998765,0.81118643,-0.0,-4.304065,-0.017453292,0.6931472,-4239.8877,74.0,83.522224,0.04476791,0.0135126915,0.044738024,0.0,0.36787945,0.0,-0.013513514,1.0,0.07479508,0.0,0.0,0.0,74.0
8039,1.1544789,-1.4577379,0.5293428,-1.4577379,0.45994774,-0.5293427,0.51612127,4.5922704,0.3768859,1.4121025,-1.1479049,0.5026041,0.504363,1.0,0.9999062,0.81118643,-0.0,-4.564348,-0.017452499,1.3862944,-5500.3945,96.0,83.522224,0.04476791,0.01041629,0.044738024,0.0,0.36787945,0.0,-0.010416667,1.0,0.09733606,0.0,0.59667397,0.0,96.0
8040,1.1544789,0.6859944,-0.7206968,0.6859943,0.46024832,0.72069675,1.7294254,5.7860327,-0.37688592,1.4121025,-0.58061796,0.500774,0.5043632,1.0,0.9998957,0.66507524,-0.013292326,-5.7776523,-0.017453292,1.3862944,-18506.535,323.0,39.304577,0.04476791,0.0030959651,0.044738024,0.013291542,0.2809184,0.013292326,-0.0030959751,1.0,0.32991803,1.0,0.59667397,0.99999994,323.0
8041,-0.7005614,-1.4577379,-1.8440802,-1.4577379,0.46024832,1.8440803,2.2189736,6.272345,0.3768859,1.4121025,-0.99375427,0.5004744,0.5043632,1.0,0.9999001,0.81118643,-0.0,-6.2672005,-0.017453292,1.3862944,-30194.875,527.0,83.522224,0.04476791,0.001897531,0.044738024,0.0,0.36787945,0.0,-0.0018975332,1.0,0.5389344,0.0,0.0,0.0,527.0
8042,-0.7005614,0.6859944,0.028225562,0.6859943,0.14670785,-0.028225526,1.1828816,5.24554,-0.37688592,1.0,-1.2203218,0.50133693,0.5041563,1.0,0.9998455,0.66507524,-0.013292326,-5.2311087,-0.016625555,0.0,-10714.311,187.0,39.304577,0.04476791,0.0053475425,0.044738024,0.013291542,0.2809184,0.013292326,-0.0053475937,1.0,0.19057375,1.0,0.0,0.99999994,187.0
8043,-0.7005614,0.6859944,-1.469619,0.6859943,0.46024832,1.4696192,2.0808232,6.134955,-0.37688592,1.2271312,-0.58061796,0.50054467,0.5043632,1.0,0.9998698,0.66507524,-0.013292326,-6.1290503,-0.017453292,0.6931472,-26298.762,459.0,39.304577,0.04476791,0.0021786457,0.044738024,0.013291542,0.2809184,0.013292326,-0.0021786492,1.0,0.46926227,1.0,0.0,0.99999994,459.0
8044,1.1544789,-1.4577379,0.9313378,-1.4577379,0.4160008,-0.93133783,-0.9127328,3.2472022,0.3768859,1.339437,-0.7149516,0.51086783,0.50433403,1.0,0.9998871,0.81118643,-0.0,-3.1354942,-0.01733648,1.0986123,-1317.8029,23.0,83.522224,0.04476791,0.04345089,0.044738024,0.0,0.36787945,0.0,-0.04347826,1.0,0.022540981,0.0,0.59667397,0.0,23.0
8045,-0.7005614,0.6859944,-1.623809,0.6859943,0.46024832,1.623809,2.140037,6.1938305,-0.37688592,1.0,-0.94768435,0.5005133,0.5043632,1.0,0.9998399,0.66507524,-0.013292326,-6.1882644,-0.017453292,0.0,-27903.043,487.0,39.304577,0.04476791,0.0020533851,0.044738024,0.013291542,0.2809184,0.013292326,-0.0020533882,1.0,0.49795082,1.0,0.0,0.99999994,487.0
8046,1.1544789,0.6859944,-0.41231698,0.6859943,0.46024832,0.41231704,1.5390217,5.5973783,-0.37688592,1.0,-0.58061796,0.5009363,0.5043632,1.0,0.99985087,0.66507524,-0.013292326,-5.587249,-0.017453292,0.0,-15297.973,267.0,39.304577,0.04476791,0.003745301,0.044738024,0.013291542,0.2809184,0.013292326,-0.0037453184,1.0,0.272541,1.0,0.59667397,0.99999994,267.0
8047,-0.7005614,0.6859944,0.6394784,0.6859943,0.14670785,-0.6394783,0.28250635,4.3658752,-0.37688592,1.339437,-0.58061796,0.5032894,0.5041563,1.0,0.9997075,0.66507524,-0.013292326,-4.3307333,-0.016625555,1.0986123,-4354.479,76.0,39.304577,0.04476791,0.013157136,0.044738024,0.013291542,0.2809184,0.013292326,-0.013157895,1.0,0.07684426,1.0,0.0,0.99999994,76.0
8048,1.1544789,0.6859944,0.3586325,0.6859943,0.46024832,-0.35863248,0.7959602,4.865365,-0.37688592,1.2271312,-0.6044491,0.5019685,0.5043632,1.0,0.9994661,0.66507524,-0.013292326,-4.8441873,-0.017453292,0.6931472,-7276.5635,127.0,39.304577,0.04476791,0.007873853,0.044738024,0.013291542,0.2809184,0.013292326,-0.007874016,1.0,0.12909834,1.0,0.59667397,0.99999994,127.0
8049,-0.7005614,0.6859944,-0.30218136,0.6859943,0.46024832,0.30218136,1.4611614,5.5203333,-0.37688592,1.2271312,-0.7334957,0.50101215,0.5043632,1.0,0.9998672,0.66507524,-0.013292326,-5.5093884,-0.017453292,0.6931472,-14152.057,247.0,39.304577,0.04476791,0.0040485607,0.044738024,0.013291542,0.2809184,0.013292326,-0.004048583,1.0,0.25204915,1.0,0.0,0.99999994,247.0
8050,-0.7005614,0.6859944,1.0249531,0.6859943,0.14670785,-1.0249531,-2.2564676,2.1654222,-0.37688592,1.2271312,-0.5571889,0.5415705,0.5041563,0.99983644,0.99959296,0.66507524,-0.013292326,-1.7917595,-0.016625555,0.6931472,-343.77466,6.0,39.304577,0.04476791,0.16514042,0.044738024,0.013291542,0.2809184,0.013292326,-0.16666667,1.0,0.0051229503,1.0,0.0,0.99999994,6.0
