,weather_adde_ln,(casual+registered)_ln,(casual+datetime)_ln,season_ln_adde,weather_sigmoid_adde,(weather/atemp)_adde,(casual+registered)_adde,workingday_sin_adde,registered_sin_abs,workingday_zscore_abs,(casual+registered)_radian,(weather/atemp)_radian,workingday_tanh_radian,(workingday+atemp)_radian,casual_sigmoid_radian,season_ln_degree,windspeed_zscore_degree,workingday_zscore_degree,(casual+registered)_degree,atemp_zscore_degree,windspeed_sin_exp,registered_sin_exp,registered_tanh_negative,(casual+registered)_negative,windspeed_zscore_negative,registered_sin_negative,season_ln_negative,humidity_sigmoid_zscore,(casual+registered)_zscore,(casual+registered)_recip,casual_tanh_recip,(season/atemp)_recip,count
9048,1.5514446,4.204693,5.117994,2.7182817,3.5990787,2.9213274,69.718285,3.5597527,0.76825464,0.6859943,1.1693705,0.0035438156,0.013292326,0.18936823,0.017453292,0.0,15.510358,39.304577,3838.817,-93.7006,1.9142001,0.4638219,-1.0,-67.0,-0.27070683,0.76825464,-0.0,0.04476791,-0.6890394,0.014925373,1.0,9.85,67.0
9049,1.3132616,3.6888795,6.5638556,2.7182817,3.4493403,2.7959216,42.71828,2.7182817,0.96379536,1.4577379,0.6981317,0.0013550692,0.0,0.22479841,0.012759379,0.0,15.510358,-83.522224,2291.831,-73.18388,1.9142001,2.6216276,-1.0,-40.0,-0.27070683,-0.96379536,-0.0,0.04476791,-0.8377225,0.025,0.7615942,12.88,40.0
9050,1.3132616,3.3322046,5.926926,2.7182817,3.4493403,2.8198047,30.71828,2.7182817,0.008851309,1.4577379,0.4886922,0.0017719078,0.0,0.17191494,0.017410139,0.0,-12.490991,-83.522224,1604.2817,-93.7006,0.36788568,0.99118775,-1.0,-28.0,0.21800892,0.008851309,-0.0,0.04476791,-0.9038039,0.035714287,0.9999877,9.85,28.0
9051,1.5514446,3.6635616,3.637586,2.7182817,3.5990787,2.8062906,41.71828,2.7182817,0.9055784,1.4577379,0.6806784,0.0015360432,0.0,0.39662609,0.017453287,0.0,50.500324,-83.522224,2234.5352,-6.5214696,2.4911418,0.40430796,-1.0,-39.0,-0.88139695,0.9055784,-0.0,0.04476791,-0.8432293,0.025641026,1.0,22.725,39.0
9052,1.3132616,4.762174,7.191429,2.7182817,3.4493403,2.7582817,119.718285,3.5597527,0.9851463,0.6859943,2.042035,0.0006981317,0.013292326,0.4537856,0.017453292,0.0,43.511707,39.304577,6703.606,8.882996,1.1630702,0.37338462,-1.0,-117.0,-0.7594226,0.9851463,-0.0,0.04476791,-0.4137003,0.008547009,1.0,25.0,117.0
9053,1.3132616,5.8289456,7.649216,3.411429,3.4493403,2.7549453,342.7183,2.7182817,0.07957859,1.4577379,5.934119,0.00063990074,0.0,0.47603855,0.017453292,39.714405,-47.480953,-83.522224,19480.564,24.287462,0.75855386,0.9235054,-1.0,-340.0,0.828699,0.07957859,-0.6931472,0.04476791,0.8143121,0.0029411765,1.0,13.637501,340.0
9054,1.3132616,6.7129564,9.003562,3.411429,3.4493403,2.7482803,825.71826,3.5597527,0.2793576,0.6859943,14.364059,0.0005235726,0.013292326,0.5992588,0.017453292,39.714405,1.4862343,39.304577,47154.426,65.3209,1.5194545,0.7562694,-1.0,-823.0,-0.025939684,0.2793576,-0.6931472,0.04476791,3.4740877,0.0012150669,1.0,16.6675,823.0
9055,1.3132616,1.7917595,7.72312,3.411429,3.4493403,2.7497084,8.718282,3.5597527,0.2794155,0.6859943,0.10471976,0.00054850074,0.013292326,0.572817,0.008726646,39.714405,-89.506424,39.304577,343.77466,55.062542,1.0,0.75622565,-0.9999877,-6.0,1.562182,0.2794155,-0.6931472,0.04476791,-1.0249531,0.16666667,0.0,15.91,6.0
9056,1.7436683,4.2341065,8.636397,2.7182817,3.670856,2.98225,71.718285,3.5597527,0.92002606,0.6859943,1.2042772,0.0046071163,0.013292326,0.21580996,0.01733648,0.0,-12.490991,39.304577,3953.4087,-83.442245,0.36788568,2.5093558,-1.0,-69.0,0.21800892,-0.92002606,-0.0,0.04476791,-0.67802584,0.014492754,0.9999092,11.365,69.0
9057,1.3132616,5.602119,7.123673,2.7182817,3.4493403,2.769056,273.7183,3.5597527,0.32996237,0.6859943,4.729842,0.00088617887,0.013292326,0.3611959,0.017453292,0.0,1.4862343,39.304577,15527.155,-27.038193,1.5194545,1.3909159,-1.0,-271.0,-0.025939684,-0.32996237,-0.0,0.04476791,0.4343441,0.003690037,1.0,19.695,271.0
9058,1.5514446,4.6728287,8.416489,4.104576,3.5990787,2.791609,109.718285,3.5597527,0.24525198,0.6859943,1.8675023,0.0012798015,0.013292326,0.49349183,0.017453253,79.42881,78.50167,39.304577,6130.648,24.287462,0.40420502,0.78250736,-1.0,-107.0,-1.3701127,0.24525198,-1.3862944,0.04476791,-0.46876815,0.009345794,1.0,6.8187504,107.0
9059,1.3132616,5.09375,9.0671625,3.816894,3.4493403,2.7512796,165.71828,3.5597527,0.7958241,0.6859943,2.8448865,0.0005759212,0.013292326,0.54637533,0.01733648,62.945847,15.510358,39.304577,9339.212,44.804188,1.9142001,2.2162666,-1.0,-163.0,-0.27070683,-0.7958241,-1.0986123,0.04476791,-0.16038834,0.006134969,0.9999092,10.101667,163.0
9060,1.3132616,3.0910425,7.736307,3.411429,3.4493403,2.7504776,24.71828,3.5597527,0.65028787,0.6859943,0.38397244,0.00056192186,0.013292326,0.5595525,0.017437393,39.714405,78.50167,39.304577,1260.5071,49.916435,0.40420502,1.9160923,-1.0,-22.0,-1.3701127,-0.65028787,-0.6931472,0.04476791,-0.9368446,0.045454547,0.99999833,15.53,22.0
9061,1.3132616,4.4308167,7.1057863,2.7182817,3.4493403,2.7811353,86.718285,3.5597527,0.43616477,0.6859943,1.4660766,0.0010970015,0.013292326,0.29513517,0.017453292,0.0,29.487585,39.304577,4812.845,-52.667164,0.38257998,1.5467637,-1.0,-84.0,-0.5146555,-0.43616477,-0.0,0.04476791,-0.5954241,0.011904762,1.0,15.91,84.0
9062,1.3132616,3.4339871,9.025215,3.816894,3.4493403,2.7463677,33.71828,2.7182817,0.1498772,1.4577379,0.54105204,0.0004901922,0.0,0.6214245,0.017453184,62.945847,-26.515114,-83.522224,1776.1691,80.69151,1.5126282,1.1616917,-1.0,-31.0,0.46277606,-0.1498772,-1.0986123,0.04476791,-0.8872835,0.032258064,1.0,11.868333,31.0
9063,1.3132616,5.4293456,9.204926,4.104576,3.4493403,2.7595358,230.71828,3.5597527,0.7086591,0.6859943,3.9793506,0.0007200203,0.013292326,0.4405211,0.017453292,79.42881,106.50302,39.304577,13063.4375,3.7368863,1.3120353,2.0312657,-1.0,-228.0,-1.8588285,-0.7086591,-1.3862944,0.04476791,0.1975525,0.004385965,1.0,6.06,228.0
9064,1.5514446,6.265301,9.05579,3.816894,3.5990787,2.7756705,528.71826,3.5597527,0.4677718,0.6859943,9.180431,0.0010016237,0.013292326,0.62570053,0.017453292,62.945847,-89.506424,39.304577,30137.578,75.579254,1.0,0.6263965,-1.0,-526.0,1.562182,0.4677718,-1.0986123,0.04476791,1.8385735,0.0019011407,1.0,11.616666,526.0
9065,1.3132616,5.5333896,8.98907,3.411429,3.4493403,2.7476158,255.71828,2.7182817,0.34664944,1.4577379,4.415683,0.0005119769,0.0,0.59498274,0.017453292,39.714405,-12.490991,-83.522224,14495.831,70.43316,0.36788568,1.4143207,-1.0,-253.0,0.21800892,-0.34664944,-0.6931472,0.04476791,0.33522207,0.0039525693,1.0,17.045,253.0
9066,1.3132616,5.749393,8.641709,2.7182817,3.4493403,2.7671695,316.7183,2.7182817,0.99920803,1.4577379,5.480334,0.0008532531,0.0,0.3570071,0.017453292,0.0,50.500324,-83.522224,17990.873,-21.892086,2.4911418,0.3681709,-1.0,-314.0,-0.88139695,0.99920803,-0.0,0.04476791,0.6711357,0.0031847134,1.0,20.455,314.0
9067,1.3132616,6.025866,9.036106,3.816894,3.4493403,2.7418528,416.7183,2.7182817,0.99482375,1.4577379,7.225663,0.0004113917,0.0,0.7404559,0.017453292,62.945847,50.500324,-83.522224,23720.451,126.871056,2.4911418,2.7042477,-1.0,-414.0,-0.88139695,-0.99482375,-1.0986123,0.04476791,1.221814,0.002415459,1.0,14.141667,414.0
9068,1.3132616,6.115892,8.971829,3.411429,3.4493403,2.7497084,455.7183,2.7182817,0.75100714,1.4577379,7.9063416,0.00054850074,0.0,0.5553638,0.017453292,39.714405,43.511707,-83.522224,25954.986,55.062542,1.1630702,0.47189105,-1.0,-453.0,-0.7594226,0.75100714,-0.6931472,0.04476791,1.4365784,0.0022075055,1.0,15.91,453.0
9069,1.3132616,5.484797,8.491055,4.104576,3.4493403,2.7637985,243.71828,2.7182817,0.87757534,1.4577379,4.2062435,0.0007944148,0.0,0.3834488,0.017453292,79.42881,64.52445,-83.522224,13808.282,-11.633729,0.9884165,2.4050612,-1.0,-241.0,-1.1261642,-0.87757534,-1.3862944,0.04476791,0.26914066,0.004149378,1.0,5.4925,241.0
9070,1.3132616,2.3978953,7.900266,3.816894,3.4493403,2.7504776,13.718282,3.5597527,0.2794155,0.6859943,0.19198622,0.00056192186,0.013292326,0.5595525,0.01733648,62.945847,-89.506424,39.304577,630.25354,49.916435,1.0,0.75622565,-0.9999877,-11.0,1.562182,0.2794155,-1.0986123,0.04476791,-0.9974192,0.09090909,0.9999092,10.3533325,11.0
9071,1.3132616,2.6390574,8.356555,4.104576,3.4493403,2.7637985,16.71828,2.7182817,0.6569866,1.4577379,0.2443461,0.0007944148,0.0,0.3834488,0.017437393,79.42881,-89.506424,-83.522224,802.14087,-11.633729,1.0,1.9289708,-0.99999833,-14.0,1.562182,-0.6569866,-1.3862944,0.04476791,-0.9808988,0.071428575,0.99999833,5.4925,14.0
9072,1.3132616,5.6903596,9.159258,3.816894,3.4493403,2.7549453,298.7183,2.7182817,0.19344382,1.4577379,5.1661744,0.00063990074,0.0,0.47603855,0.017453292,62.945847,-26.515114,-83.522224,16959.55,24.287462,1.5126282,0.8241162,-1.0,-296.0,0.46277606,0.19344382,-1.0986123,0.04476791,0.5720137,0.0033783785,1.0,9.091666,296.0
9073,1.3132616,5.3033047,7.961719,3.816894,3.4493403,2.7457807,203.71828,3.5597527,0.930106,0.6859943,3.5081117,0.0004799475,0.013292326,0.6521423,0.017453292,62.945847,-40.49234,39.304577,11516.451,85.83763,1.9311522,0.39451188,-1.0,-201.0,0.7067247,0.930106,-1.0986123,0.04476791,0.048869386,0.0049751243,1.0,12.121667,201.0
9074,1.7436683,5.0369525,9.206634,4.104576,3.670856,2.8347414,156.71828,3.5597527,0.97464865,0.6859943,2.687807,0.0020326038,0.013292326,0.4670501,0.01733648,79.42881,-89.506424,39.304577,8823.55,14.029105,1.0,0.37732488,-1.0,-154.0,1.562182,0.97464865,-1.3862944,0.04476791,-0.20994936,0.0064935065,0.9999092,6.44,154.0
9075,1.3132616,5.9215784,7.8709297,3.411429,3.4493403,2.7452214,375.7183,2.7182817,0.10601749,1.4577379,6.510078,0.0004701857,0.0,0.6478662,0.017453292,39.714405,43.511707,-83.522224,21371.324,90.949875,1.1630702,1.1118413,-1.0,-373.0,-0.7594226,-0.10601749,-0.6931472,0.04476791,0.99603593,0.0026809652,1.0,18.56,373.0
9076,1.3132616,6.5567784,9.183894,3.816894,3.4493403,2.7497084,706.71826,2.7182817,0.0088814525,1.4577379,12.287118,0.00054850074,0.0,0.5553638,0.017453292,62.945847,1.4862343,-83.522224,40336.227,55.062542,1.5194545,1.008921,-1.0,-704.0,-0.025939684,-0.0088814525,-1.0986123,0.04476791,2.8187807,0.0014204546,1.0,10.606667,704.0
9077,1.5514446,4.8441873,7.5694118,3.411429,3.5990787,2.7959216,129.71828,3.5597527,0.37960774,0.6859943,2.2165682,0.0013550692,0.013292326,0.4670501,0.017453292,39.714405,64.52445,39.304577,7276.5635,14.029105,0.9884165,1.4617109,-1.0,-127.0,-1.1261642,-0.37960774,-0.6931472,0.04476791,-0.3586325,0.007874016,1.0,12.88,127.0
9078,1.3132616,5.7037826,8.975251,3.411429,3.4493403,2.7504776,302.7183,3.5597527,0.9300949,0.6859943,5.2359877,0.00056192186,0.013292326,0.5595525,0.017453292,39.714405,-89.506424,39.304577,17188.732,49.916435,1.0,0.39451626,-1.0,-300.0,1.562182,0.9300949,-0.6931472,0.04476791,0.5940408,0.0033333334,1.0,15.53,300.0
9079,1.3132616,6.424869,9.031333,3.411429,3.4493403,2.74898,619.71826,2.7182817,0.40406522,1.4577379,10.768682,0.0005357879,0.0,0.568541,0.017453292,39.714405,-12.490991,-83.522224,35351.492,60.174805,0.36788568,0.6676006,-1.0,-617.0,0.21800892,0.40406522,-0.6931472,0.04476791,2.3396907,0.0016207455,1.0,16.2875,617.0
9080,1.5514446,3.4965076,7.4442487,3.411429,3.5990787,2.809315,35.71828,2.7182817,0.6636339,1.4577379,0.57595867,0.0015888296,0.0,0.3834488,0.017139373,39.714405,43.511707,-83.522224,1890.7606,-11.633729,1.1630702,0.5149765,-1.0,-33.0,-0.7594226,0.6636339,-0.6931472,0.04476791,-0.87627,0.030303031,0.9993293,10.985,33.0
9081,1.3132616,4.624973,7.301148,3.411429,3.4493403,2.7622862,104.718285,3.5597527,0.7331903,0.6859943,1.7802358,0.0007680216,0.013292326,0.41407937,0.017453292,39.714405,43.511707,39.304577,5844.169,-6.5214696,1.1630702,2.0817113,-1.0,-102.0,-0.7594226,-0.7331903,-0.6931472,0.04476791,-0.49630204,0.009803922,1.0,11.3625,102.0
9082,1.7436683,5.6629605,8.24591,3.816894,3.670856,2.8282726,290.7183,3.5597527,0.44408566,0.6859943,5.0265484,0.0019197022,0.013292326,0.49349183,0.017453184,62.945847,-12.490991,39.304577,16501.184,24.287462,0.36788568,0.6414105,-1.0,-288.0,0.21800892,0.44408566,-1.0986123,0.04476791,0.5279594,0.0034722222,1.0,9.091666,288.0
9083,1.3132616,5.613128,8.022897,3.816894,3.4493403,2.7512796,276.7183,3.5597527,0.57335716,0.6859943,4.7822022,0.0005759212,0.013292326,0.54637533,0.017453292,62.945847,-40.49234,39.304577,15699.043,44.804188,1.9311522,0.56363004,-1.0,-274.0,0.7067247,0.57335716,-1.0986123,0.04476791,0.45086446,0.003649635,1.0,10.101667,274.0
9084,1.5514446,5.4722705,7.9769387,3.816894,3.5990787,2.77695,240.71828,2.7182817,0.98358774,1.4577379,4.1538835,0.0010239538,0.0,0.59498274,0.017453292,62.945847,-47.480953,-83.522224,13636.395,70.43316,0.75855386,2.6740327,-1.0,-238.0,0.828699,-0.98358774,-1.0986123,0.04476791,0.25262034,0.004201681,1.0,11.363334,238.0
9085,1.3132616,5.7004437,8.777401,2.7182817,3.4493403,2.7811353,301.7183,2.7182817,0.9956842,1.4577379,5.2185345,0.0010970015,0.0,0.2776819,0.017453292,0.0,141.493,-83.522224,17131.438,-52.667164,2.718124,0.36947057,-1.0,-299.0,-2.469519,0.9956842,-0.0,0.04476791,0.588534,0.0033444816,1.0,15.91,299.0
9086,1.3132616,6.056784,9.276409,4.104576,3.4493403,2.7582817,429.7183,3.5597527,0.55881405,0.6859943,7.4525557,0.0006981317,0.013292326,0.4537856,0.017453292,79.42881,43.511707,39.304577,24465.297,8.882996,1.1630702,1.7485975,-1.0,-427.0,-0.7594226,-0.55881405,-1.3862944,0.04476791,1.2934022,0.0023419203,1.0,6.25,427.0
9087,1.5514446,5.8377304,9.11954,3.816894,3.5990787,2.785975,345.7183,2.7182817,0.035368178,1.4577379,5.9864793,0.0011814717,0.0,0.51565754,0.017453292,62.945847,-40.49234,-83.522224,19652.451,39.658077,1.9311522,1.036001,-1.0,-343.0,0.7067247,-0.035368178,-1.0986123,0.04476791,0.8308325,0.002915452,1.0,9.848333,343.0
9088,1.5514446,0.0,3.4011974,2.7182817,3.5990787,2.8160574,3.7182817,2.7182817,0.841471,1.4577379,0.017453292,0.0017065062,0.0,0.3570071,0.008726646,0.0,1.4862343,-83.522224,57.295776,-21.892086,1.5194545,2.319777,-0.7615942,-1.0,-0.025939684,-0.841471,-0.0,0.04476791,-1.052487,1.0,0.0,20.455,1.0
9089,1.3132616,4.5325994,7.7536235,3.411429,3.4493403,2.7559962,95.718285,2.7182817,0.114784814,1.4577379,1.6231562,0.00065824226,0.0,0.46277404,0.017453292,39.714405,-89.506424,-83.522224,5328.5073,19.141352,1.0,0.891558,-1.0,-93.0,1.562182,0.114784814,-0.6931472,0.04476791,-0.5458631,0.010752688,1.0,13.257499,93.0
9090,1.3132616,5.645447,8.904494,3.411429,3.4493403,2.7504776,285.7183,3.5597527,0.08839871,0.6859943,4.939282,0.00056192186,0.013292326,0.5595525,0.017453292,39.714405,1.4862343,39.304577,16214.705,49.916435,1.5194545,1.0924236,-1.0,-283.0,-0.025939684,-0.08839871,-0.6931472,0.04476791,0.5004255,0.003533569,1.0,15.53,283.0
9091,1.7436683,4.0073333,7.113142,2.7182817,3.670856,2.8982997,57.71828,3.5597527,0.39592513,0.6859943,0.9599311,0.0031419066,0.013292326,0.30831242,0.015372808,0.0,-40.49234,39.304577,3151.2676,-47.554905,1.9311522,1.4857581,-1.0,-55.0,0.7067247,-0.39592513,-0.0,0.04476791,-0.75512075,0.018181818,0.9640276,16.665,55.0
9092,1.5514446,5.0106354,7.765569,3.411429,3.5990787,2.7826734,152.71828,2.7182817,0.99881524,1.4577379,2.6179938,0.0011238437,0.0,0.54209924,0.017453292,39.714405,-89.506424,-83.522224,8594.366,49.916435,1.0,2.7150633,-1.0,-150.0,1.562182,-0.99881524,-0.6931472,0.04476791,-0.2319765,0.006666667,1.0,15.53,150.0
9093,1.3132616,2.1972246,8.135347,3.816894,3.4493403,2.7504776,11.718282,3.5597527,0.41211846,0.6859943,0.15707964,0.00056192186,0.013292326,0.5595525,0.008726646,62.945847,-12.490991,39.304577,515.662,49.916435,0.36788568,1.5100132,-0.99999994,-9.0,0.21800892,-0.41211846,-1.0986123,0.04476791,-1.0084327,0.11111111,0.0,10.3533325,9.0
9094,1.5514446,3.713572,9.2013,4.104576,3.5990787,2.8238783,43.71828,3.5597527,0.96379536,0.6859943,0.715585,0.0018430087,0.013292326,0.34801865,0.015372808,79.42881,-89.506424,39.304577,2349.127,-32.15044,1.0,2.6216276,-1.0,-41.0,1.562182,-0.96379536,-1.3862944,0.04476791,-0.8322157,0.024390243,0.9640276,4.735,41.0
9095,1.5514446,4.5849676,5.198497,2.7182817,3.5990787,2.9383037,100.718285,2.7182817,0.89399666,1.4577379,1.7104226,0.0038401082,0.0,0.15865043,0.01744744,0.0,78.50167,-83.522224,5614.9863,-98.84671,0.40420502,2.4448814,-1.0,-98.0,-1.3701127,-0.89399666,-0.0,0.04476791,-0.5183292,0.010204081,0.99999976,9.09,98.0
9096,1.5514446,5.313206,9.253592,4.104576,3.5990787,2.8198304,205.71828,3.5597527,0.47552368,0.6859943,3.5430183,0.0017723577,0.013292326,0.3611959,0.017453287,79.42881,15.510358,39.304577,11631.043,-27.038193,1.9142001,0.6215595,-1.0,-203.0,-0.27070683,0.47552368,-1.3862944,0.04476791,0.05988295,0.0049261083,1.0,4.92375,203.0
9097,1.3132616,4.882802,8.091015,3.816894,3.4493403,2.7504776,134.71828,3.5597527,0.9268185,0.6859943,2.3038347,0.00056192186,0.013292326,0.5595525,0.017453292,62.945847,-40.49234,39.304577,7563.0425,49.916435,1.9311522,2.5264585,-1.0,-132.0,0.7067247,-0.9268185,-1.0986123,0.04476791,-0.33109856,0.007575758,1.0,10.3533325,132.0
9098,1.3132616,5.894403,8.531688,4.104576,3.4493403,2.7654293,365.7183,2.7182817,0.044212565,1.4577379,6.335545,0.0008228804,0.0,0.3701843,0.017453292,79.42881,43.511707,-83.522224,20798.367,-16.779839,1.1630702,0.9567506,-1.0,-363.0,-0.7594226,0.044212565,-1.3862944,0.04476791,0.9409681,0.002754821,1.0,5.3025,363.0
9099,1.3132616,0.6931472,8.710784,2.7182817,3.4493403,2.806271,4.7182817,3.5597527,0.9092974,0.6859943,0.034906585,0.0015357054,0.013292326,0.21580996,0.008726646,0.0,-26.515114,39.304577,114.59155,-83.442245,1.5126282,2.4825778,-0.9640276,-2.0,0.46277606,-0.9092974,-0.0,0.04476791,-1.0469803,0.5,0.0,11.365,2.0
9100,1.7436683,4.7957907,8.230577,3.816894,3.670856,2.8347414,123.718285,3.5597527,0.8167426,0.6859943,2.1118484,0.0020326038,0.013292326,0.4670501,0.017453184,62.945847,43.511707,39.304577,6932.789,14.029105,1.1630702,2.2631161,-1.0,-121.0,-0.7594226,-0.8167426,-1.0986123,0.04476791,-0.39167318,0.008264462,1.0,8.586667,121.0
9101,1.3132616,4.9972124,8.686768,2.7182817,3.4493403,2.7842884,150.71828,3.5597527,0.4910216,0.6859943,2.5830872,0.0011520325,0.013292326,0.28187066,0.017139373,0.0,106.50302,39.304577,8479.775,-57.81327,1.3120353,0.6120008,-1.0,-148.0,-1.8588285,0.4910216,-0.0,0.04476791,-0.24299006,0.006756757,0.9993293,15.15,148.0
9102,1.5514446,4.8441873,9.122055,3.816894,3.5990787,2.7782788,129.71828,2.7182817,0.10598751,1.4577379,2.2165682,0.0010471452,0.0,0.58180547,0.017453292,62.945847,-40.49234,-83.522224,7276.5635,65.3209,1.9311522,1.111808,-1.0,-127.0,0.7067247,-0.10598751,-1.0986123,0.04476791,-0.3586325,0.007874016,1.0,11.111667,127.0
9103,1.3132616,6.338594,9.021478,3.411429,3.4493403,2.7504776,568.71826,2.7182817,0.90931,1.4577379,9.878564,0.00056192186,0.0,0.54209924,0.017453292,39.714405,-12.490991,-83.522224,32429.41,49.916435,0.36788568,2.4826088,-1.0,-566.0,0.21800892,-0.90931,-0.6931472,0.04476791,2.0588448,0.0017667845,1.0,15.53,566.0
9104,1.3132616,5.765191,9.285262,4.104576,3.4493403,2.7756705,321.7183,3.5597527,0.39595285,0.6859943,5.5676003,0.0010016237,0.013292326,0.3215769,0.017453292,79.42881,-47.480953,39.304577,18277.354,-42.40881,0.75855386,1.4857992,-1.0,-319.0,0.828699,-0.39595285,-1.3862944,0.04476791,0.6986697,0.0031347962,1.0,4.35625,319.0
9105,1.5514446,1.7917595,6.695799,2.7182817,3.5990787,2.843989,8.718282,3.5597527,0.7568025,0.6859943,0.10471976,0.002194003,0.013292326,0.29513517,0.015372808,0.0,15.510358,39.304577,343.77466,-52.667164,1.9142001,0.4691642,-0.9993293,-6.0,-0.27070683,0.7568025,-0.0,0.04476791,-1.0249531,0.16666667,0.9640276,15.91,6.0
9106,1.3132616,1.9459102,7.2923374,3.411429,3.4493403,2.7654293,9.718282,3.5597527,0.6569866,0.6859943,0.12217305,0.0008228804,0.013292326,0.38763762,0.008726646,39.714405,-89.506424,39.304577,401.07043,-16.779839,1.0,1.9289708,-0.99999833,-7.0,1.562182,-0.6569866,-0.6931472,0.04476791,-1.0194463,0.14285715,0.0,10.605,7.0
9107,1.3132616,5.192957,8.278174,3.816894,3.4493403,2.7482803,182.71828,3.5597527,0.46774516,0.6859943,3.1415927,0.0005235726,0.013292326,0.5992588,0.017453292,62.945847,50.500324,39.304577,10313.24,65.3209,2.4911418,1.5963905,-1.0,-180.0,-0.88139695,-0.46774516,-1.0986123,0.04476791,-0.066773035,0.0055555557,1.0,11.111667,180.0
9108,1.3132616,5.575949,8.8926115,3.411429,3.4493403,2.7571015,266.7183,3.5597527,0.5877706,0.6859943,4.6076694,0.0006775346,0.013292326,0.4670501,0.017453292,39.714405,-89.506424,39.304577,15126.085,14.029105,1.0,0.5555645,-1.0,-264.0,1.562182,0.5877706,-0.6931472,0.04476791,0.39579663,0.003787879,1.0,12.88,264.0
9109,1.3132616,4.356709,6.2106,2.7182817,3.4493403,2.812577,80.718285,3.5597527,0.67677194,0.6859943,1.3613569,0.0016457608,0.013292326,0.20254545,0.01733648,0.0,29.487585,39.304577,4469.0703,-88.588356,0.38257998,0.50825506,-1.0,-78.0,-0.5146555,0.67677194,-0.0,0.04476791,-0.6284648,0.012820513,0.9999092,10.605,78.0
9110,1.5514446,5.8607864,8.837246,2.7182817,3.5990787,2.812577,353.7183,2.7182817,0.9983471,1.4577379,6.126106,0.0016457608,0.0,0.3701843,0.017453292,0.0,-40.49234,-83.522224,20110.818,-16.779839,1.9311522,0.368488,-1.0,-351.0,0.7067247,0.9983471,-0.0,0.04476791,0.8748867,0.0028490028,1.0,21.21,351.0
9111,1.5514446,1.0986123,6.908755,2.7182817,3.5990787,2.812577,5.7182817,2.7182817,0.14112,1.4577379,0.05235988,0.0016457608,0.0,0.3701843,0.008726646,0.0,78.50167,-83.522224,171.88733,-16.779839,0.40420502,1.1515628,-0.9950548,-3.0,-1.3701127,-0.14112,-0.0,0.04476791,-1.0414734,0.33333334,0.0,21.21,3.0
9112,1.3132616,5.9107966,7.798523,3.411429,3.4493403,2.7504776,371.7183,2.7182817,0.7271632,1.4577379,6.4402647,0.00056192186,0.0,0.54209924,0.017453292,39.714405,-26.515114,-83.522224,21142.14,49.916435,1.5126282,0.48327804,-1.0,-369.0,0.46277606,0.7271632,-0.6931472,0.04476791,0.9740088,0.0027100272,1.0,15.53,369.0
9113,1.3132616,5.739793,9.166075,3.816894,3.4493403,2.7504776,313.7183,3.5597527,0.4519989,0.6859943,5.4279737,0.00056192186,0.013292326,0.5595525,0.017453292,62.945847,-89.506424,39.304577,17818.986,49.916435,1.0,1.5714502,-1.0,-311.0,1.562182,-0.4519989,-1.0986123,0.04476791,0.6546154,0.003215434,1.0,10.3533325,311.0
9114,1.3132616,5.673323,9.192177,4.104576,3.4493403,2.7595358,293.7183,3.5597527,0.89000934,0.6859943,5.078908,0.0007200203,0.013292326,0.4405211,0.017453292,79.42881,-40.49234,39.304577,16673.07,3.7368863,1.9311522,0.4106519,-1.0,-291.0,0.7067247,0.89000934,-1.3862944,0.04476791,0.5444797,0.0034364262,1.0,6.06,291.0
9115,1.5514446,3.8286414,6.8855095,2.7182817,3.5990787,2.850295,48.71828,3.5597527,0.7451132,0.6859943,0.80285144,0.002304065,0.013292326,0.28187066,0.017410139,0.0,-12.490991,39.304577,2635.6057,-57.81327,0.36788568,2.10668,-1.0,-46.0,0.21800892,-0.7451132,-0.0,0.04476791,-0.8046818,0.02173913,0.9999877,15.15,46.0
9116,1.3132616,4.2195077,8.594894,4.104576,3.4493403,2.8282928,70.718285,3.5597527,0.8979277,0.6859943,1.1868238,0.0019200541,0.013292326,0.17610373,0.008726646,79.42881,-40.49234,39.304577,3896.1128,-98.84671,1.9311522,0.40741307,-1.0,-68.0,0.7067247,0.8979277,-1.3862944,0.04476791,-0.68353266,0.014705882,0.0,2.2725,68.0
9117,1.3132616,1.609438,7.7761154,3.411429,3.4493403,2.7521284,7.7182817,3.5597527,0.9092974,0.6859943,0.08726646,0.0005907359,0.013292326,0.5331108,0.016625555,39.714405,-47.480953,39.304577,286.47888,39.658077,0.75855386,2.4825778,-0.9640276,-5.0,0.828699,-0.9092974,-0.6931472,0.04476791,-1.0304599,0.2,0.9950548,14.772501,5.0
9118,1.5514446,5.587249,8.970814,3.411429,3.5990787,2.7826734,269.7183,3.5597527,0.061890252,0.6859943,4.660029,0.0011238437,0.013292326,0.5595525,0.017453292,39.714405,-12.490991,39.304577,15297.973,49.916435,0.36788568,0.939986,-1.0,-267.0,0.21800892,0.061890252,-0.6931472,0.04476791,0.41231698,0.0037453184,1.0,15.53,267.0
9119,1.3132616,6.232448,8.823648,2.7182817,3.4493403,2.7595358,511.7183,2.7182817,0.55876404,1.4577379,8.883726,0.0007200203,0.0,0.4230678,0.017453292,0.0,78.50167,-83.522224,29163.55,3.7368863,0.40420502,0.5719155,-1.0,-509.0,-1.3701127,0.55876404,-0.0,0.04476791,1.7449582,0.0019646366,1.0,24.24,509.0
