,alcohol_rbfFeature,residual sugar_rbfFeature,sulphates_rbfFeature,pH_rbfFeature,alcohol_sin,total sulfur dioxide_sin,volatile acidity_sin,chlorides_exp,volatile acidity_ln,alcohol_ln,chlorides_ln,chlorides_tanh,sulphates_tanh,total sulfur dioxide_tanh,residual sugar_tanh,citric acid_square,alcohol_square,free sulfur dioxide_square,alcohol_recip,sulphates_recip,fixed acidity_recip,pH_recip,total sulfur dioxide_radian,volatile acidity_radian,citric acid_radian,sulphates_radian,fixed acidity_cos,chlorides_cos,alcohol_cos,citric acid_cos,quality
1416,0.22684385,0.40125835,0.03404759,-0.17606905,-0.17432716,0.65028787,0.31456655,1.0800421,-1.1394343,2.261763,-2.5639498,0.07684818,0.65270674,1.0,0.9757431,0.34809998,92.16,9.0,0.104166664,1.2820513,0.1,0.3125,0.2617994,0.0055850535,0.010297442,0.013613568,-0.8390715,0.997037,-0.9846878,0.8309407,2.0
1417,0.06490427,-0.42576668,-0.24382241,0.40016398,-0.44964713,-0.6435381,0.3334871,1.0660925,-1.0788096,2.4932055,-2.748872,0.063912764,0.64692944,1.0,0.9866143,0.10890001,146.41,441.0,0.08264463,1.2987013,0.1369863,0.29850748,0.6457718,0.0059341197,0.0057595866,0.013439035,0.52607733,0.9979527,0.8932063,0.94604236,4.0
1418,0.37623549,-0.38637748,-0.08120689,-0.09724641,-0.3664793,0.1498772,0.50553334,1.0800421,-0.63487834,2.2823825,-2.5639498,0.07684818,0.4300842,1.0,0.9216685,1e-04,96.04,9.0,0.10204081,2.173913,0.12820512,0.3164557,0.33161256,0.009250244,0.00017453292,0.008028515,0.05395523,0.997037,-0.9304262,0.99995,2.0
1419,0.37827963,0.40865123,0.42474085,0.373589,-0.45753556,0.86896574,0.59719545,1.0800421,-0.44628716,2.2925348,-2.5639498,0.07684818,0.421899,1.0,0.9757431,0.044099998,98.009995,1024.0,0.10101011,2.2222223,0.12987013,0.3058104,2.3212879,0.011170107,0.0036651914,0.007853981,0.15337405,0.997037,-0.8891913,0.9780309,2.0
1420,0.37623549,-0.38637748,-0.08120689,-0.09724641,-0.3664793,0.1498772,0.50553334,1.0800421,-0.63487834,2.2823825,-2.5639498,0.07684818,0.4300842,1.0,0.9216685,1e-04,96.04,9.0,0.10204081,2.173913,0.12820512,0.3164557,0.33161256,0.009250244,0.00017453292,0.008028515,0.05395523,0.997037,-0.9304262,0.99995,2.0
1421,-0.016648427,0.09516959,0.08115173,0.101524524,0.024775807,0.99287266,0.38941833,1.0822042,-0.9162907,2.2407095,-2.5383074,0.07883607,0.5226654,1.0,0.9216685,0.0324,88.35999,576.0,0.10638298,1.724138,0.13333334,0.2994012,1.012291,0.006981317,0.0031415927,0.010122909,0.3466353,0.9968811,-0.99969304,0.9838437,2.0
1422,0.13273841,-0.1224528,-0.3486404,-0.15073892,-0.9193287,-0.99975514,0.514136,1.0822042,-0.6161861,2.4336133,-2.5383074,0.07883607,0.6858091,1.0,0.97045195,0.0,129.95999,1521.0,0.0877193,1.1904762,0.14285715,0.29498523,0.9599311,0.009424779,0.0,0.014660765,0.75390226,0.9968811,0.39349052,1.0,3.0
1423,0.35339925,-0.06934559,-0.34358,0.4122781,-0.9999902,-0.40403765,0.50553334,1.1308843,-0.63487834,2.3978953,-2.0955708,0.122383446,0.58497995,1.0,0.99918085,0.0081,121.0,196.0,0.09090909,1.4925373,0.15625,0.2857143,0.54105204,0.009250244,0.0015707964,0.011693706,0.9931849,0.99244505,0.004425698,0.9959527,1.0
1424,-0.29119402,-0.0138696935,0.10485793,-0.30986154,-0.17432716,-0.8462204,0.25708055,1.0789626,-1.3470737,2.261763,-2.577022,0.07585401,0.60436773,1.0,0.88535166,0.13690001,92.16,64.0,0.104166664,1.4285715,0.12048192,0.30674848,0.40142572,0.0045378557,0.006457718,0.012217305,-0.43137702,0.9971134,-0.9846878,0.93232733,3.0
1425,-0.29119402,-0.0138696935,0.10485793,-0.30986154,-0.17432716,-0.8462204,0.25708055,1.0789626,-1.3470737,2.261763,-2.577022,0.07585401,0.60436773,1.0,0.88535166,0.13690001,92.16,64.0,0.104166664,1.4285715,0.12048192,0.30674848,0.40142572,0.0045378557,0.006457718,0.012217305,-0.43137702,0.9971134,-0.9846878,0.93232733,3.0
1426,-0.22145995,-0.2684333,0.23078325,-0.28329006,-0.44964713,-0.30481064,0.22797753,1.0470744,-1.469676,2.4932055,-3.079114,0.04596758,0.6106768,1.0,0.946806,0.13690001,146.41,529.0,0.08264463,1.4084507,0.12987013,0.29325512,1.0471976,0.0040142573,0.006457718,0.012391837,0.15337405,0.9989422,0.8932063,0.93232733,3.0
1427,-0.08387513,0.07033619,0.30866024,0.3842145,-0.9791778,-0.8462204,0.3986093,1.0811226,-0.8915981,2.4159138,-2.5510464,0.0778422,0.5226654,1.0,0.9866143,0.10890001,125.439995,36.0,0.08928572,1.724138,0.13157895,0.3030303,0.40142572,0.0071558496,0.0057595866,0.010122909,0.25125992,0.99695957,0.20300467,0.94604236,2.0
1428,0.122609355,0.41008112,-0.40272963,-0.39374274,-0.9999902,-0.99975514,0.59719545,1.0746554,-0.44628716,2.3978953,-2.6310892,0.07187584,0.55805224,1.0,0.95623744,0.0,121.0,729.0,0.09090909,1.5873016,0.12820512,0.3021148,0.9599311,0.011170107,0.0,0.010995574,0.05395523,0.9974091,0.004425698,1.0,2.0
1429,-0.27282187,-0.13114095,-0.32132584,-0.046757516,-0.9540192,-0.85552,0.17902958,1.0502204,-1.7147985,2.4248028,-3.015935,0.048960824,0.730594,1.0,0.9757431,0.16000001,127.69,1444.0,0.088495575,1.0752689,0.12658228,0.3003003,1.1693705,0.0031415927,0.006981317,0.016231563,-0.04600222,0.99879974,0.29974553,0.921061,2.0
1430,-0.04214809,0.392018,0.11433238,-0.4262769,-0.82782626,0.123573124,0.3986093,1.0682267,-0.8915981,2.3418057,-2.7181005,0.065904334,0.551128,1.0,0.946806,0.0576,108.15999,324.0,0.09615385,1.6129032,0.13513513,0.2967359,0.82030475,0.0071558496,0.00418879,0.010821042,0.43854725,0.99782276,-0.56098455,0.971338,2.0
1431,-0.30763522,-0.41988805,-0.09860735,-0.20660041,-0.45753556,-0.9851463,0.4168708,1.0714362,-0.84397006,2.2925348,-2.6736488,0.0688907,0.492988,1.0,0.97045195,0.0961,98.009995,169.0,0.10101011,1.8518518,0.13157895,0.30674848,1.2915436,0.007504916,0.005410521,0.009424779,0.25125992,0.99762046,-0.8891913,0.95233357,3.0
1432,0.015871614,0.1711635,-0.3575455,0.104994334,-0.7619837,-0.9999902,0.42593947,1.0428945,-0.82098055,2.4595888,-3.1700857,0.041975323,0.6910695,1.0,0.9216685,0.0,136.89,9.0,0.08547009,1.1764705,0.16949153,0.28735632,0.19198622,0.0076794485,0.0,0.014835299,0.9274785,0.99911815,0.6475962,1.0,3.0
1433,0.42586398,-0.26280358,0.04719039,0.29516742,-0.6250709,-0.13235176,0.38941833,1.0714362,-0.9162907,2.3125355,-2.6736488,0.0688907,0.6291452,1.0,0.946806,0.0256,102.01001,121.0,0.099009894,1.3513514,0.16393442,0.29239765,0.43633232,0.006981317,0.0027925267,0.012915436,0.98326844,0.99762046,-0.78056794,0.98722726,4.0
1434,-0.13280736,0.080283344,-0.4149783,-0.34006748,0.41211846,0.6832617,0.514136,1.2386227,-0.6161861,2.1972246,-1.5417793,0.21079198,0.64692944,1.0,1.0,0.13690001,81.0,3025.0,0.11111111,1.2987013,0.09803922,0.3144654,1.6580628,0.009424779,0.006457718,0.013439035,-0.71426576,0.97718924,-0.91113025,0.93232733,3.0
1435,-0.13280736,0.080283344,-0.4149783,-0.34006748,0.41211846,0.6832617,0.514136,1.2386227,-0.6161861,2.1972246,-1.5417793,0.21079198,0.64692944,1.0,1.0,0.13690001,81.0,3025.0,0.11111111,1.2987013,0.09803922,0.3144654,1.6580628,0.009424779,0.006457718,0.013439035,-0.71426576,0.97718924,-0.91113025,0.93232733,3.0
1436,-0.40029195,0.39719623,0.41219196,0.08193361,0.7984871,0.89399666,0.37092048,1.18412,-0.967584,2.1400661,-1.7778566,0.16740923,0.57167,1.0,0.9216685,0.1444,72.25,729.0,0.11764706,1.5384616,0.1,0.3174603,1.5707964,0.006632251,0.006632251,0.01134464,-0.8390715,0.9857535,-0.6020119,0.9286646,2.0
1437,0.402904,0.425138,0.35797188,-0.02951825,-0.99455255,0.96379536,0.7925626,1.0725082,-0.088831194,2.4069452,-2.65926,0.06988589,0.492988,1.0,0.9998646,0.08409999,123.21001,225.0,0.09009009,1.8518518,0.14705881,0.28328612,0.6806784,0.015969763,0.0050614546,0.009424779,0.8693974,0.997551,0.10423641,0.9582439,2.0
1438,-0.35537207,0.002495636,-0.2344958,0.24258848,-0.76768595,0.98935825,0.556361,1.0533757,-0.5276328,2.3321438,-2.9565115,0.05195318,0.43819928,0.99999976,0.93540907,0.0,106.090004,9.0,0.097087376,2.1276596,0.14285715,0.29325512,0.13962634,0.010297442,0.0,0.008203047,0.75390226,0.9986483,-0.6408263,1.0,2.0
1439,0.42394722,0.057831246,0.3402655,-0.1458846,-0.997474,-0.7794661,0.620986,1.0746554,-0.40047753,2.4039376,-2.6310892,0.07187584,0.5915195,1.0,0.9757431,0.0004,122.47111,961.0,0.090361446,1.4705882,0.1369863,0.30120483,1.6057029,0.011693706,0.00034906584,0.011868239,0.52607733,0.9974091,0.07103244,0.9998,3.0
1440,0.19496407,-0.38428897,-0.23168316,0.34013695,-0.9540192,0.2709058,0.36161545,1.0639623,-0.99425226,2.4248028,-2.7806208,0.06192068,0.62306535,1.0,0.9640276,0.1024,127.69,225.0,0.088495575,1.369863,0.1388889,0.30959752,0.4886922,0.006457718,0.0055850535,0.0127409035,0.60835147,0.99807864,0.29974553,0.94923544,4.0
1441,-0.16663589,-0.30801785,-0.23891565,-0.35959288,-0.14141303,-0.57338184,0.7068252,1.0985597,-0.24207151,2.2582848,-2.3644605,0.09372411,0.4777,1.0,0.99993914,0.0361,91.52111,361.0,0.10452962,1.923077,0.13513513,0.3164557,1.7104226,0.013700835,0.0033161256,0.0090757115,0.43854725,0.99558526,-0.98995066,0.9820042,3.0
1442,-0.00021148978,0.2785385,-0.42371118,0.10444316,-0.3664793,-0.9880316,0.58914477,1.0811226,-0.46203548,2.2823825,-2.5510464,0.0778422,0.63514894,1.0,0.95623744,0.0004,96.04,324.0,0.10204081,1.3333334,0.14492753,0.29411763,0.5235988,0.010995574,0.00034906584,0.01308997,0.815725,0.99695957,-0.9304262,0.9998,2.0
1443,0.21557859,-0.2989976,0.42277607,0.40134612,-0.7619837,-0.008851309,0.54802394,1.059715,-0.5447272,2.4595888,-2.8473122,0.057935044,0.45421645,1.0,0.94137555,0.040000003,136.89,64.0,0.08547009,2.0408163,0.14492753,0.29585797,0.38397244,0.010122909,0.0034906585,0.008552114,0.815725,0.9983185,0.6475962,0.9800666,2.0
1444,0.42047256,0.06673616,0.35099348,-0.16128848,-0.99455255,-0.7794661,0.620986,1.0746554,-0.40047753,2.4069452,-2.6310892,0.07187584,0.5915195,1.0,0.9757431,0.0004,123.21001,961.0,0.09009009,1.4705882,0.1369863,0.30120483,1.6057029,0.011693706,0.00034906584,0.011868239,0.52607733,0.9974091,0.10423641,0.9998,3.0
1445,-0.1897231,-0.3141735,-0.2538711,-0.3681957,-0.17432716,-0.57338184,0.7068252,1.0985597,-0.24207151,2.261763,-2.3644605,0.09372411,0.4777,1.0,0.99993914,0.0361,92.16,361.0,0.104166664,1.923077,0.13513513,0.3164557,1.7104226,0.013700835,0.0033161256,0.0090757115,0.43854725,0.99558526,-0.9846878,0.9820042,3.0
1446,-0.00021148978,0.2785385,-0.42371118,0.10444316,-0.3664793,-0.9880316,0.58914477,1.0811226,-0.46203548,2.2823825,-2.5510464,0.0778422,0.63514894,1.0,0.95623744,0.0004,96.04,324.0,0.10204081,1.3333334,0.14492753,0.29411763,0.5235988,0.010995574,0.00034906584,0.01308997,0.815725,0.99695957,-0.9304262,0.9998,2.0
1447,-0.41804573,0.047213614,0.28360552,-0.32320145,-0.27176043,0.96379536,0.620986,1.0832871,-0.40047753,2.272126,-2.5257287,0.07982977,0.6291452,1.0,0.95623744,0.0,94.09,484.0,0.10309278,1.3513514,0.14705881,0.29411763,0.6806784,0.011693706,0.0,0.012915436,0.8693974,0.99680173,-0.9623649,1.0,2.0
1448,0.0094122235,0.10970529,-0.42245227,0.40904638,-0.27176043,-0.5587891,0.54802394,1.0832871,-0.5447272,2.272126,-2.5257287,0.07982977,0.62306535,1.0,0.95623744,1e-04,94.09,1600.0,0.10309278,1.369863,0.14492753,0.29411763,0.94247776,0.010122909,0.00017453292,0.0127409035,0.815725,0.99680173,-0.9623649,0.99995,2.0
1449,-0.425328,0.08816436,-0.1500687,0.22710732,-0.9540192,-0.6636339,0.37092048,1.0575978,-0.967584,2.4248028,-2.8824036,0.055941533,0.641077,1.0,0.9640276,0.0961,127.69,225.0,0.088495575,1.3157895,0.1388889,0.30959752,0.5061455,0.006632251,0.005410521,0.013264502,0.60835147,0.9984324,0.29974553,0.95233357,5.0
1450,0.19496407,-0.38428897,-0.23168316,0.34013695,-0.9540192,0.2709058,0.36161545,1.0639623,-0.99425226,2.4248028,-2.7806208,0.06192068,0.62306535,1.0,0.9640276,0.1024,127.69,225.0,0.088495575,1.369863,0.1388889,0.30959752,0.4886922,0.006457718,0.0055850535,0.0127409035,0.60835147,0.99807864,0.29974553,0.94923544,4.0
1451,-0.37550303,-0.41347685,0.19854067,0.38531768,-0.9999902,-0.96139747,0.31456655,1.1096004,-1.1394343,2.3978953,-2.2633643,0.10362667,0.65270674,1.0,0.99100745,0.1936,121.0,64.0,0.09090909,1.2820513,0.12820512,0.3003003,0.29670596,0.0055850535,0.0076794485,0.013613568,0.05395523,0.9945969,0.004425698,0.90475166,4.0
1452,-0.32033044,0.4137933,-0.28652403,-0.23063824,-0.82282835,0.39592513,0.54802394,1.0639623,-0.5447272,2.451005,-2.7806208,0.06192068,0.641077,1.0,0.9640276,0.0004,134.56001,1369.0,0.08620689,1.3157895,0.15151516,0.29850748,0.9250245,0.010122909,0.00034906584,0.013264502,0.9502326,0.99807864,0.56828994,0.9998,4.0
1453,0.14019932,0.34682116,-0.34248984,-0.40148824,0.41211846,-0.17607561,0.4706259,1.0768068,-0.7133499,2.1972246,-2.6036901,0.07386523,0.5226654,1.0,0.95623744,0.10890001,81.0,729.0,0.11111111,1.724138,0.13157895,0.29325512,1.4835298,0.008552114,0.0057595866,0.010122909,0.25125992,0.99726325,-0.91113025,0.94604236,2.0
1454,-0.4255075,0.42426643,0.22852494,0.15765437,-0.9954362,-0.8462204,0.43496552,1.0757306,-0.79850775,2.3887627,-2.6172957,0.072870605,0.597982,1.0,0.9757431,0.3969,118.80999,49.0,0.09174312,1.4492754,0.08547009,0.31152648,0.40142572,0.007853981,0.010995574,0.012042772,0.6475962,0.9973367,-0.095429234,0.8080275,3.0
1455,-0.4251004,0.4038526,-0.36934224,0.3068339,-0.9954362,-0.96139747,0.7833269,1.0533757,-0.105360545,2.3887627,-2.9565115,0.05195318,0.55805224,1.0,0.9216685,0.0,118.80999,81.0,0.09174312,1.5873016,0.15384616,0.2857143,0.29670596,0.015707962,0.0,0.010995574,0.97658765,0.9986483,-0.095429234,1.0,3.0
1456,0.33514774,-0.42517805,-0.14288615,-0.1330561,-0.90236336,0.8600694,0.514136,1.0512711,-0.6161861,2.3561258,-2.9957323,0.049958378,0.46211717,1.0,0.946806,0.0036,111.302505,1444.0,0.094786726,2.0,0.16666667,0.3030303,1.553343,0.009424779,0.0010471975,0.008726646,0.96017027,0.99875027,-0.430976,0.99820054,3.0
1457,0.14019932,0.34682116,-0.34248984,-0.40148824,0.41211846,-0.17607561,0.4706259,1.0768068,-0.7133499,2.1972246,-2.6036901,0.07386523,0.5226654,1.0,0.95623744,0.10890001,81.0,729.0,0.11111111,1.724138,0.13157895,0.29325512,1.4835298,0.008552114,0.0057595866,0.010122909,0.25125992,0.99726325,-0.91113025,0.94604236,2.0
1458,0.35903943,0.05551491,-0.23113231,-0.075144246,-0.8796958,0.9129453,0.2859522,1.0692954,-1.2378744,2.3513753,-2.7030625,0.066899925,0.5370496,1.0,0.93540907,0.16000001,110.25,64.0,0.0952381,1.6666666,0.11904763,0.29498523,0.34906584,0.0050614546,0.006981317,0.010471975,-0.5192883,0.99775636,-0.47553694,0.921061,2.0
1459,-0.3666533,0.3385946,0.40234247,-0.067639746,-0.6181374,0.65028787,0.19866933,1.0554847,-1.609438,2.4765384,-2.9187713,0.053947575,0.66403675,1.0,0.93540907,0.122499995,141.60999,49.0,0.084033616,1.25,0.12658228,0.30120483,0.2617994,0.0034906585,0.0061086523,0.013962634,-0.04600222,0.99854237,0.78607005,0.9393727,4.0
1460,-0.37460017,-0.15445104,-0.21327019,0.07633206,-0.82782626,0.92002606,0.40776044,1.0554847,-0.8675006,2.3418057,-2.9187713,0.053947575,0.5915195,1.0,0.9800964,0.0081,108.15999,1156.0,0.09615385,1.4705882,0.15625,0.29325512,1.1170107,0.0073303827,0.0015707964,0.011868239,0.9931849,0.99854237,-0.56098455,0.9959527,3.0
1461,-0.22055492,-0.30972585,0.4223529,0.04476806,-0.54402107,0.42016706,0.7068252,1.0618366,-0.24207151,2.3025851,-2.8134108,0.059928104,0.5441271,1.0,0.97045195,0.0,100.0,36.0,0.1,1.6393442,0.16129033,0.27855155,0.2268928,0.013700835,0.0,0.010646509,0.9965421,0.99820054,-0.8390715,1.0,1.0
1462,-0.20636031,-0.41572654,-0.41828674,0.08360134,-0.82782626,-0.40403765,0.59719545,1.0778842,-0.44628716,2.3418057,-2.5902672,0.07485969,0.5226654,1.0,0.9800964,0.0009,108.15999,196.0,0.09615385,1.724138,0.14705881,0.29761904,0.54105204,0.011170107,0.00052359875,0.010122909,0.8693974,0.9971888,-0.56098455,0.99955004,3.0
1463,0.42462125,-0.2970686,-0.4231049,-0.42599818,-0.9809363,0.96379536,0.58914477,1.0789626,-0.46203548,2.3795462,-2.577022,0.07585401,0.4853811,1.0,0.9836749,1e-04,116.64001,196.0,0.09259259,1.8867925,0.14492753,0.2994012,0.6806784,0.010995574,0.00017453292,0.009250244,0.815725,0.9971134,-0.19432972,0.99995,3.0
1464,-0.42078078,0.3990486,-0.4233272,-0.40668654,-0.27176043,0.39592513,0.556361,1.0650269,-0.5276328,2.272126,-2.7646205,0.062916785,0.58497995,1.0,0.93540907,0.010000001,94.09,1156.0,0.10309278,1.4925373,0.14705881,0.29325512,0.9250245,0.010297442,0.0017453292,0.011693706,0.8693974,0.9980162,-0.9623649,0.9950042,2.0
1465,-0.42078078,0.3990486,-0.4233272,-0.40668654,-0.27176043,0.39592513,0.556361,1.0650269,-0.5276328,2.272126,-2.7646205,0.062916785,0.58497995,1.0,0.93540907,0.010000001,94.09,1156.0,0.10309278,1.4925373,0.14705881,0.29325512,0.9250245,0.010297442,0.0017453292,0.011693706,0.8693974,0.9980162,-0.9623649,0.9950042,2.0
1466,-0.36890426,0.095716454,0.16150643,0.35767332,-0.54402107,-0.5587891,0.46177918,1.0639623,-0.7339692,2.3025851,-2.7806208,0.06192068,0.57167,1.0,0.97045195,0.1024,100.0,961.0,0.1,1.5384616,0.1369863,0.3030303,0.94247776,0.00837758,0.0055850535,0.01134464,0.52607733,0.99807864,-0.8390715,0.94923544,4.0
1467,0.38153556,0.42584705,0.24411139,-0.22947267,-0.9999902,0.5514267,0.8624042,1.0692954,0.03922068,2.3978953,-2.7030625,0.066899925,0.5153593,1.0,0.9800964,0.0064,121.0,361.0,0.09090909,1.754386,0.14925374,0.2840909,0.55850536,0.018151423,0.0013962634,0.009948377,0.91438323,0.99775636,0.004425698,0.99680173,1.0
1468,-0.36890426,0.095716454,0.16150643,0.35767332,-0.54402107,-0.5587891,0.46177918,1.0639623,-0.7339692,2.3025851,-2.7806208,0.06192068,0.57167,1.0,0.97045195,0.1024,100.0,961.0,0.1,1.5384616,0.1369863,0.3030303,0.94247776,0.00837758,0.0055850535,0.01134464,0.52607733,0.99807864,-0.8390715,0.94923544,4.0
1469,-0.40694055,0.22156557,-0.05090802,0.06558843,-0.27176043,-0.95375264,0.8304974,1.0628989,-0.020202687,2.272126,-2.7968814,0.06092445,0.5005202,1.0,0.97045195,0.0025000002,94.09,400.0,0.10309278,1.8181818,0.1369863,0.3021148,0.8552113,0.017104227,0.0008726646,0.009599311,0.52607733,0.9981401,-0.9623649,0.99875027,0.0
1470,-0.15213053,-0.35706243,-0.06039793,-0.34458277,-0.27176043,-0.9055784,0.6365372,1.087629,-0.3710637,2.272126,-2.4769385,0.08380298,0.43819928,1.0,0.88535166,0.0121,94.09,64.0,0.10309278,2.1276596,0.1,0.3472222,0.41887903,0.012042772,0.0019198621,0.008203047,-0.8390715,0.9964741,-0.9623649,0.9939561,2.0
1471,-0.3736274,-0.2867887,0.33417597,-0.15969932,0.033623427,-0.28790334,0.64421767,1.0692954,-0.35667494,2.533697,-2.7030625,0.066899925,0.4777,1.0,0.99889445,0.0064,158.76001,64.0,0.079365075,1.923077,0.14925374,0.29154518,0.27925268,0.012217305,0.0013962634,0.0090757115,0.91438323,0.99775636,0.9994346,0.99680173,2.0
1472,0.3114855,-0.0051374836,0.41032726,-0.16148911,-0.99455255,0.017701926,0.3428978,1.0757306,-1.0498221,2.4069452,-2.6172957,0.072870605,0.6584091,1.0,0.9890274,0.36,123.21001,529.0,0.09009009,1.2658228,0.13157895,0.29585797,0.7679449,0.0061086523,0.010471975,0.013788101,0.25125992,0.9973367,0.10423641,0.8253356,3.0
1473,0.3043688,-0.42635992,-0.40638593,0.2607651,-0.9999902,0.8509035,0.5646425,1.0735812,-0.5108256,2.3978953,-2.6450753,0.070880935,0.492988,1.0,0.946806,0.0064,121.0,196.0,0.09090909,1.8518518,0.16393442,0.29585797,0.7853982,0.010471975,0.0013962634,0.009424779,0.98326844,0.9974806,0.004425698,0.99680173,2.0
1474,-0.4218814,0.370726,-0.4248048,-0.3706241,0.58491707,0.3132288,0.47942555,1.227525,-0.6931472,2.1747518,-1.5847453,0.20217575,0.63514894,1.0,1.0,0.25,77.44,2304.0,0.11363636,1.3333334,0.10101011,0.3164557,1.43117,0.008726646,0.008726646,0.01308997,-0.8891913,0.979061,-0.81109315,0.87758255,2.0
1475,0.3950009,0.41348177,-0.4045459,0.1846415,0.8416309,0.8600694,0.45288628,1.0491706,-0.7550226,2.6076157,-3.0365543,0.047963172,0.7064193,1.0,0.9757431,0.0121,184.05444,256.0,0.07371008,1.1363636,0.18867923,0.28248587,1.553343,0.008203047,0.0019198621,0.015358897,0.5543745,0.9988482,0.5400532,0.9939561,4.0
1476,-0.4218814,0.370726,-0.4248048,-0.3706241,0.58491707,0.3132288,0.47942555,1.227525,-0.6931472,2.1747518,-1.5847453,0.20217575,0.63514894,1.0,1.0,0.25,77.44,2304.0,0.11363636,1.3333334,0.10101011,0.3164557,1.43117,0.008726646,0.008726646,0.01308997,-0.8891913,0.979061,-0.81109315,0.87758255,2.0
1477,0.40386724,0.41558856,-0.40996292,0.16962157,0.85916203,0.8600694,0.45288628,1.0491706,-0.7550226,2.6100698,-3.0365543,0.047963172,0.7064193,1.0,0.9757431,0.0121,184.96,256.0,0.07352941,1.1363636,0.18867923,0.28248587,1.553343,0.008203047,0.0019198621,0.015358897,0.5543745,0.9988482,0.51170367,0.9939561,4.0
1478,0.030773686,-0.064892195,-0.15099868,0.30777773,-0.6998745,0.9906074,0.7675435,1.0854559,-0.13353139,2.3223877,-2.501036,0.0818167,0.4777,1.0,0.9999776,0.0025000002,104.03999,9.0,0.09803922,1.923077,0.14084508,0.29411763,0.2443461,0.015271631,0.0008726646,0.0090757115,0.6845467,0.9966399,-0.71426576,0.99875027,0.0
1479,0.19715104,0.2457096,0.14264493,-0.34453404,-0.92277557,-0.008851309,0.27635565,1.1096004,-1.2729657,2.3608541,-2.2633643,0.10362667,0.5915195,1.0,0.9950548,0.36,112.36001,100.0,0.09433962,1.4705882,0.12195122,0.29498523,0.38397244,0.004886922,0.010471975,0.011868239,-0.3391547,0.9945969,-0.38533783,0.8253356,2.0
1480,-0.2874512,-0.32965896,0.13461798,0.2924511,-0.6250709,0.42016706,0.5810352,1.0832871,-0.4780358,2.3125355,-2.5257287,0.07982977,0.551128,1.0,0.90514827,0.0009,102.01001,36.0,0.099009894,1.6129032,0.17857143,0.27322403,0.2268928,0.010821042,0.00052359875,0.010821042,0.7755658,0.99680173,-0.78056794,0.99955004,1.0
1481,0.19715104,0.2457096,0.14264493,-0.34453404,-0.92277557,-0.008851309,0.27635565,1.1096004,-1.2729657,2.3608541,-2.2633643,0.10362667,0.5915195,1.0,0.9950548,0.36,112.36001,100.0,0.09433962,1.4705882,0.12195122,0.29498523,0.38397244,0.004886922,0.010471975,0.011868239,-0.3391547,0.9945969,-0.38533783,0.8253356,2.0
1482,0.42411473,0.22744377,0.3192793,0.12557432,-0.76768595,0.41211846,0.54802394,1.1207521,-0.5447272,2.3321438,-2.171557,0.11350871,0.5153593,0.99999994,0.97045195,0.29160002,106.090004,9.0,0.097087376,1.754386,0.1388889,0.3003003,0.15707964,0.010122909,0.009424779,0.009948377,0.60835147,0.99350905,-0.6408263,0.8577087,1.0
1483,-0.39928216,0.42417943,-0.045633268,-0.16986445,-0.95663494,-0.53657293,0.32404304,1.0428945,-1.1086626,2.3702438,-3.1700857,0.041975323,0.5441271,1.0,0.90514827,0.1936,114.49,36.0,0.093457945,1.6393442,0.12345678,0.29850748,0.20943952,0.0057595866,0.0076794485,0.010646509,-0.24354452,0.99911815,-0.29128948,0.90475166,2.0
1484,-0.08564308,0.28006402,-0.40121478,-0.18481258,-0.9954362,-0.9999902,0.78950375,1.0618366,-0.09431065,2.3887627,-2.8134108,0.059928104,0.56489956,1.0,0.9640276,0.0036,118.80999,16.0,0.09174312,1.5625,0.14705881,0.28328612,0.19198622,0.015882496,0.0010471975,0.011170107,0.8693974,0.99820054,-0.095429234,0.99820054,1.0
1485,-0.15642045,-0.41172415,-0.23573531,-0.4204957,-0.27176043,-0.13235176,0.60915923,1.0768068,-0.42312008,2.272126,-2.6036901,0.07386523,0.5005202,1.0,0.97045195,0.0256,94.09,64.0,0.10309278,1.8181818,0.14285715,0.2967359,0.43633232,0.011431906,0.0027925267,0.009599311,0.75390226,0.99726325,-0.9623649,0.98722726,2.0
1486,-0.23957562,0.07038108,-0.28299448,-0.39236176,-0.76768595,-0.8462204,0.628793,1.0725082,-0.38566247,2.3321438,-2.65926,0.06988589,0.5370496,1.0,0.97045195,0.044099998,106.090004,81.0,0.097087376,1.6666666,0.14705881,0.29585797,0.40142572,0.011868239,0.0036651914,0.010471975,0.8693974,0.997551,-0.6408263,0.9780309,2.0
1487,-0.28686234,-0.047465287,-0.050360516,0.109544575,-0.92277557,-0.96139747,0.59719545,1.0682267,-0.44628716,2.3608541,-2.7181005,0.065904334,0.65270674,1.0,0.95623744,0.0025000002,112.36001,81.0,0.09433962,1.2820513,0.16666667,0.2840909,0.29670596,0.011170107,0.0008726646,0.013613568,0.96017027,0.99782276,-0.38533783,0.99875027,2.0
1488,-0.3903466,-0.42536783,-0.3586338,-0.42227548,-0.9193287,0.42016706,0.514136,1.0502204,-0.6161861,2.4336133,-3.015935,0.048960824,0.5226654,1.0,0.93540907,0.0016,129.95999,25.0,0.0877193,1.724138,0.17857143,0.26881722,0.2268928,0.009424779,0.0006981317,0.010122909,0.7755658,0.99879974,0.39349052,0.9992001,2.0
