,alcohol_rbfFeature_abs,alcohol_sin_abs,volatile acidity_ln_abs,alcohol_recip_exp,alcohol_cos_exp,sulphates_radian_exp,volatile acidity_sin_exp,volatile acidity_sin_ln,alcohol_square_ln,alcohol_recip_ln,sulphates_recip_ln,sulphates_rbfFeature_relu,total sulfur dioxide_radian_relu,chlorides_exp_relu,sulphates_recip_relu,alcohol_ln_relu,free sulfur dioxide_square_tanh,total sulfur dioxide_sin_tanh,volatile acidity_radian_tanh,fixed acidity_recip_tanh,alcohol_ln_tanh,sulphates_recip_tanh,pH_rbfFeature_square,volatile acidity_ln_square,residual sugar_tanh_square,alcohol_square_square,sulphates_radian_square,alcohol_recip_square,(citric acid_cos*total sulfur dioxide),(citric acid_radian*alcohol),(alcohol_cos*residual sugar),(pH_rbfFeature*chlorides_cos),(sulphates_rbfFeature*citric acid_square),(pH_recip*total sulfur dioxide_radian),(citric acid_radian*chlorides_cos),(fixed acidity_recip*alcohol),(citric acid_cos*volatile acidity),(pH_recip*chlorides_cos),(total sulfur dioxide_sin*volatile acidity),(chlorides_ln*sulphates),(total sulfur dioxide_radian*alcohol),(alcohol_rbfFeature*sulphates_tanh),(sulphates_recip*volatile acidity_radian),(alcohol_recip*sulphates_recip),(alcohol_recip*alcohol_cos),(sulphates_radian*citric acid),(chlorides_tanh*volatile acidity_radian),(chlorides_ln*citric acid_cos),(fixed acidity_recip*total sulfur dioxide),(volatile acidity_ln*total sulfur dioxide),(alcohol_sin*chlorides),(pH_rbfFeature*citric acid_cos),(sulphates_tanh*residual sugar_tanh),(volatile acidity_ln*alcohol_ln),(chlorides_cos*alcohol_cos),(volatile acidity_radian-alcohol),(volatile acidity_sin-alcohol_cos),(alcohol_sin-volatile acidity_radian),(total sulfur dioxide_sin-sulphates_radian),(fixed acidity_recip-sulphates),(total sulfur dioxide_tanh-fixed acidity_recip),(fixed acidity_cos-citric acid),(pH_recip-density),(alcohol_sin-total sulfur dioxide),(residual sugar_rbfFeature-chlorides_exp),(pH_rbfFeature-total sulfur dioxide),(total sulfur dioxide_tanh-pH),(sulphates_recip-density),(total sulfur dioxide_tanh-volatile acidity),(sulphates_rbfFeature-sulphates_recip),(chlorides_ln-alcohol_recip),(volatile acidity_ln-citric acid_radian),(citric acid_cos-alcohol),(volatile acidity_sin-density),(pH_rbfFeature-fixed acidity_recip),(volatile acidity_radian-total sulfur dioxide),(alcohol_sin-residual sugar),(pH_rbfFeature-residual sugar),(citric acid_square-alcohol_square),(alcohol_recip-free sulfur dioxide),(alcohol_square-pH),(alcohol_rbfFeature-sulphates_rbfFeature),quality
1096,0.16404906,0.9809363,0.32158363,1.0970147,0.8233864,1.0085888,1.9408684,-0.41077602,4.7590923,-2.3795462,0.7133499,-0.0,0.29670596,1.1241195,2.0408163,2.3795462,1.0,-0.7448995,0.012652962,0.15036628,0.98299897,0.96680063,0.18083335,0.10341603,0.99993324,13604.892,7.3138646e-05,0.008573388,16.931196,0.016964601,-1.0688134,-0.42233777,-0.003025614,0.08856895,0.0015600573,1.6363637,0.72206575,0.29646668,-0.6970132,-1.0513349,3.2044244,0.07451378,0.02582375,0.18896447,-0.017993493,0.00076969026,0.0014737571,-2.1368976,2.5757577,-5.466922,-0.11476955,-0.42352396,0.45420128,-0.7652231,-0.19300115,-10.787347,0.8574652,-0.99358994,-0.9699496,-0.33848485,0.8484849,0.8602326,-0.6980425,-17.980936,-1.0707207,-17.425245,-2.35,1.0442662,0.27499998,-2.4143488,-2.2381737,-0.32315442,-9.804048,-0.33341455,-0.5767602,-16.987347,-6.480936,-5.9252453,-116.631905,-8.907408,113.29001,0.5375816,3.0
1097,0.3390429,0.024775807,0.6539265,1.1122478,0.36799237,1.009117,1.6435854,-0.6994065,4.4814196,-2.2407098,0.6539265,0.014488035,0.31415927,1.100759,1.923077,2.2407095,1.0,-0.6357375,0.009075463,0.115757816,0.97761863,0.9581701,0.1790101,0.42761984,0.8192934,7807.4883,8.236854e-05,0.011317339,16.715963,0.062343158,-1.4995396,0.42114773,0.0020920723,0.09817477,0.006601713,1.0930232,0.4829056,0.3110611,-0.39051336,-1.2185717,2.953097,-0.1619608,0.017453292,0.20458266,-0.106350325,0.0034487704,0.0008686016,-2.1762393,2.0930233,-11.770677,0.0023784775,0.39291415,0.43238932,-1.4652593,-0.99509,-9.3909235,1.4965732,0.015700094,-0.76006293,-0.40372092,0.88372093,-1.0587204,-0.68416,-17.975224,-0.75225306,-17.576904,-2.2,0.926417,0.48000002,-1.908589,-2.4497902,-0.66055876,-8.471335,-0.49977988,0.3068168,-17.990925,-1.4752241,-1.0769042,-88.21559,-4.893617,85.159996,-0.35353094,2.0
1098,0.42621213,0.066321895,1.171183,1.0832871,2.7123036,1.0142375,1.3567046,-1.1872513,5.0514574,-2.5257287,0.21072102,-0.0,0.27925268,1.2411023,1.2345679,2.5257287,1.0,-0.2802039,0.0054104677,0.12435301,0.9872814,0.8438992,0.061705723,1.3716697,0.941777,24414.062,0.00019985948,0.0064,14.407154,0.098174766,2.0953763,-0.24263403,-0.07205056,0.08865164,0.0076714745,1.5625,0.27913862,0.31008333,-0.089250036,-1.2413063,3.4906585,0.28538752,0.006679655,0.098765425,0.07982386,0.006361725,0.0011508302,-1.3799144,2.0,-18.738928,-0.014325529,-0.2236768,0.6498052,-2.9580905,0.97461194,-12.49459,-0.6927396,-0.07173242,-0.30204052,-0.685,0.875,-0.5955,-0.6761197,-16.066322,-1.6532742,-16.248405,-2.15,0.2409879,0.69,-1.5903732,-1.612477,-1.179037,-11.599553,-0.6885214,-0.37340635,-15.99459,-2.1663218,-2.3484063,-156.0475,-4.92,153.1,0.78201735,4.0
1099,0.3390429,0.024775807,0.6539265,1.1122478,0.36799237,1.009117,1.6435854,-0.6994065,4.4814196,-2.2407098,0.6539265,0.014488035,0.31415927,1.100759,1.923077,2.2407095,1.0,-0.6357375,0.009075463,0.115757816,0.97761863,0.9581701,0.1790101,0.42761984,0.8192934,7807.4883,8.236854e-05,0.011317339,16.715963,0.062343158,-1.4995396,0.42114773,0.0020920723,0.09817477,0.006601713,1.0930232,0.4829056,0.3110611,-0.39051336,-1.2185717,2.953097,-0.1619608,0.017453292,0.20458266,-0.106350325,0.0034487704,0.0008686016,-2.1762393,2.0930233,-11.770677,0.0023784775,0.39291415,0.43238932,-1.4652593,-0.99509,-9.3909235,1.4965732,0.015700094,-0.76006293,-0.40372092,0.88372093,-1.0587204,-0.68416,-17.975224,-0.75225306,-17.576904,-2.2,0.926417,0.48000002,-1.908589,-2.4497902,-0.66055876,-8.471335,-0.49977988,0.3068168,-17.990925,-1.4752241,-1.0769042,-88.21559,-4.893617,85.159996,-0.35353094,2.0
1100,0.18271668,0.16560456,1.0788096,1.0839862,2.6810064,1.0137066,1.395827,-1.0981511,5.0353928,-2.5176964,0.2484614,-0.0,0.62831855,1.0746554,1.2820513,2.5176964,1.0,-0.75811976,0.00593405,0.1184884,0.98707676,0.8570305,0.17722932,1.1638302,0.941777,23642.137,0.00018532922,0.006503643,32.8712,0.09089674,2.0710037,0.41989538,-0.0393287,0.2020317,0.0073113902,1.4761906,0.31045023,0.32071033,-0.3372048,-2.0522494,7.7911496,0.11926041,0.007607846,0.103391245,0.07953164,0.005717698,0.00042651984,-2.4024184,4.2857146,-38.837147,-0.011923528,0.38439775,0.6334205,-2.716115,0.9836371,-12.394066,-0.65270513,-0.17153868,-1.0053924,-0.6609523,0.88095236,-0.93928826,-0.67237663,-36.165604,-1.0445635,-35.579014,-2.11,0.2881313,0.65999997,-1.5050032,-2.7117343,-1.08614,-11.486911,-0.66043293,0.30193847,-35.994064,-2.2656045,-1.6790137,-153.58359,-22.919355,150.65,0.4056685,3.0
1101,0.2744105,0.53657293,0.7133499,1.0869039,2.3253114,1.0110562,1.600996,-0.75369173,4.9698133,-2.4849067,0.46203548,0.3030696,0.43633232,1.0735812,1.5873016,2.4849067,1.0,-0.13158433,0.008551906,0.1343185,0.9862069,0.9197346,0.009131006,0.50886804,0.941777,20736.0,0.00012090265,0.006944445,24.094273,0.05654867,1.7720932,-0.095315546,0.022093775,0.13024846,0.004700517,1.6216216,0.47224772,0.29775542,-0.064852364,-1.6663975,5.2359877,0.15313539,0.013574784,0.13227513,0.070321165,0.0029688051,0.0006061818,-2.5492465,3.3783782,-17.833748,-0.03809668,-0.09209438,0.5415629,-1.7726079,0.8417279,-11.991447,-0.37322804,-0.54512507,-0.14334732,-0.49486488,0.8648649,0.16854724,-0.69537246,-25.536573,-1.4855524,-25.095556,-2.35,0.59342164,0.51,-1.284232,-2.7284086,-0.7180623,-11.036229,-0.52325404,-0.23069143,-24.991447,-2.6365728,-2.1955562,-143.9271,-13.916667,140.65,-0.028659105,3.0
1102,0.41440943,0.9791778,0.7339692,1.0933931,1.2250782,1.0094693,1.5868948,-0.7726685,4.8318276,-2.4159138,0.61618614,-0.0,0.5235988,1.0811226,1.8518518,2.4159138,1.0,-0.7565218,0.008377384,0.16248149,0.98418224,0.95192003,0.18006244,0.53871083,0.8749901,15735.192,8.8826455e-05,0.007971939,29.878582,0.017592918,0.34510794,-0.42304748,-0.0029981134,0.15176776,0.0015660204,1.8360655,0.4780573,0.28897378,-0.47425517,-1.3775651,5.8643064,0.20429887,0.015514037,0.16534391,0.018125419,0.0008482301,0.00065212924,-2.5407217,4.9180326,-22.019077,-0.076375864,-0.42262024,0.46114543,-1.7732064,0.20238745,-11.191622,0.25877452,-0.9875553,-0.99745643,-0.3760656,0.8360656,0.89326847,-0.7041649,-30.979177,-0.9491421,-30.424337,-2.45,0.85783184,0.52,-2.2219892,-2.640332,-0.73554003,-10.204047,-0.5322408,-0.5882721,-29.991623,-2.6791778,-2.1243377,-125.43189,-17.910715,121.99,0.78454685,3.0
1103,0.2744105,0.53657293,0.7133499,1.0869039,2.3253114,1.0110562,1.600996,-0.75369173,4.9698133,-2.4849067,0.46203548,0.3030696,0.43633232,1.0735812,1.5873016,2.4849067,1.0,-0.13158433,0.008551906,0.1343185,0.9862069,0.9197346,0.009131006,0.50886804,0.941777,20736.0,0.00012090265,0.006944445,24.094273,0.05654867,1.7720932,-0.095315546,0.022093775,0.13024846,0.004700517,1.6216216,0.47224772,0.29775542,-0.064852364,-1.6663975,5.2359877,0.15313539,0.013574784,0.13227513,0.070321165,0.0029688051,0.0006061818,-2.5492465,3.3783782,-17.833748,-0.03809668,-0.09209438,0.5415629,-1.7726079,0.8417279,-11.991447,-0.37322804,-0.54512507,-0.14334732,-0.49486488,0.8648649,0.16854724,-0.69537246,-25.536573,-1.4855524,-25.095556,-2.35,0.59342164,0.51,-1.284232,-2.7284086,-0.7180623,-11.036229,-0.52325404,-0.23069143,-24.991447,-2.6365728,-2.1955562,-143.9271,-13.916667,140.65,-0.028659105,3.0
1104,0.3904328,0.16560456,0.7339692,1.0839862,2.6810064,1.0115858,1.5868948,-0.7726685,5.0353928,-2.5176964,0.41551542,-0.0,0.43633232,1.0757306,1.5151515,2.5176964,1.0,-0.13158433,0.008377384,0.12435301,0.98707676,0.90784895,0.027078314,0.53871083,0.95207465,23642.137,0.00013269135,0.006503643,23.568867,0.07358308,2.169623,0.16411664,-0.031417895,0.13302815,0.005918315,1.55,0.45252225,0.30406606,-0.06352884,-1.7274152,5.4105206,0.22581208,0.012693303,0.12218965,0.07953164,0.0039165188,0.0006104793,-2.4674678,3.125,-18.34923,-0.012089133,0.1551349,0.56433415,-1.8479116,0.9835657,-12.391622,-0.52441305,-0.17398214,-0.14387093,-0.535,0.875,-0.48550004,-0.68872195,-25.165604,-1.4861512,-24.835445,-2.28,0.5215515,0.52,-1.7869326,-2.6979408,-0.73990333,-11.457245,-0.53182083,0.039554894,-24.991623,-2.3656046,-2.0354452,-153.6444,-15.919354,150.48,0.6622139,3.0
1105,0.085867085,0.23151,0.56211895,1.0812578,2.645427,1.010527,1.7153755,-0.61686784,5.0988903,-2.5494452,0.51082563,-0.0,0.8552113,1.0491706,1.6666666,2.5494452,1.0,-0.74147725,0.009948049,0.15741037,0.987867,0.9311096,0.080248594,0.31597772,0.941777,26843.549,0.00010966227,0.0061035156,47.091717,0.0625526,2.0429482,-0.28295556,-0.017997365,0.2507951,0.004881293,2.031746,0.5478016,0.29291734,-0.543639,-1.8219327,10.946705,-0.046114884,0.016580626,0.13020833,0.07600254,0.0029321532,0.0004771557,-2.918297,7.777777,-27.543829,0.01111248,-0.27224955,0.5211808,-1.4330914,0.971712,-12.790051,-0.43320048,0.22156163,-0.96422464,-0.44126987,0.84126985,0.71985865,-0.7004849,-48.76849,-0.62548214,-49.283283,-2.41,0.6729266,0.43,-1.8962249,-3.1146793,-0.5670059,-11.838944,-0.454108,-0.44201198,-48.99005,-1.8684899,-2.3832817,-163.76161,-12.921875,160.43001,0.14369115,2.0
1106,0.41739127,0.2632316,1.469676,1.0846971,2.624086,1.0094693,1.2560571,-1.4785082,5.0191984,-2.5095992,0.61618614,0.0475283,0.29670596,1.0714362,1.8518518,2.5095992,1.0,-0.7448995,0.0040142355,0.121350236,0.9868672,0.95192003,0.0097574135,2.1599476,0.91439,22888.666,8.8826455e-05,0.0066098217,15.5225115,0.09016371,1.832992,0.09854457,0.008383992,0.09243176,0.00731294,1.5,0.21001045,0.31078517,-0.22112142,-1.4437704,3.6494834,0.20576888,0.00743381,0.15055706,0.07843354,0.003958407,0.000276545,-2.4412792,2.0731707,-24.984493,-0.01816298,0.090194575,0.47141358,-3.6882977,0.96243703,-12.295986,-0.73675513,-0.26724586,-0.9708223,-0.4180488,0.8780488,-0.7591547,-0.6822335,-17.263231,-0.96413416,-16.90122,-2.21,0.85809183,0.77,-1.8043236,-2.7549496,-1.4770064,-11.386911,-0.7657825,-0.023171604,-16.995985,-2.1632316,-1.8012204,-151.1136,-8.918699,148.08,0.36986297,3.0
1107,0.2279906,0.7619837,1.2039728,1.0892291,1.9109418,1.0149459,1.3438252,-1.219018,4.9191775,-2.4595888,0.16251887,-0.0,0.41887903,1.0703653,1.1764705,2.4595888,1.0,-0.7190033,0.0052359398,0.1094499,0.9854957,0.82633543,0.16118477,1.4495505,0.9293492,18738.871,0.00022008609,0.007305136,22.010899,0.08372344,1.2951924,-0.40055037,-0.058060173,0.12809756,0.0071393116,1.2857141,0.27513626,0.30510363,-0.27167353,-2.2850103,4.9008846,-0.15755734,0.006159985,0.100553036,0.055350102,0.0060824724,0.0003554994,-2.4654477,2.6373625,-28.895348,-0.051814895,-0.36820403,0.66621006,-2.961278,0.6460995,-11.694764,-0.35207596,-0.76721966,-0.9204137,-0.7401099,0.8901099,-1.3577217,-0.6894196,-24.761984,-1.0305283,-24.401478,-2.27,0.1812405,0.7,-1.5218612,-2.7737176,-1.2111287,-10.782879,-0.6997098,-0.51136833,-23.994764,-2.7619836,-2.4014783,-136.7219,-9.91453,133.62,0.11740008,4.0
1108,0.206571,0.075151116,0.2484614,1.1110029,0.3689212,1.0085888,2.0203674,-0.35200104,4.5025835,-2.2512918,0.7133499,0.17288014,0.2268928,1.0941744,2.0408163,2.2512918,1.0,0.39707118,0.013612727,0.12283335,0.9780822,0.96680063,0.11688065,0.061733063,0.99457335,8145.0625,7.3138646e-05,0.011080333,12.935055,0.016580628,-3.2906682,-0.34049445,0.0017288015,0.067527615,0.0017382654,1.1728394,0.77610326,0.2964145,0.3277303,-1.1798934,2.1554816,-0.09382795,0.02778279,0.21482277,-0.10496549,0.00085521134,0.0012219237,-2.395916,1.6049381,-3.229998,-0.0067636007,-0.34017015,0.45298234,-0.5593591,-0.99313635,-9.486386,1.7004516,-0.08876468,0.41161495,-0.36654323,0.8765432,-0.3435445,-0.70093095,-13.075151,-1.092654,-13.341878,-2.36,1.0422664,0.22000003,-1.8679361,-2.5132089,-0.25020674,-8.504995,-0.29527062,-0.4653349,-12.986386,-3.3751512,-3.6418781,-90.24,-3.8947368,86.89,-0.37945116,2.0
1109,0.21809338,0.9809363,0.7550226,1.0970147,0.8233864,1.013353,1.5728453,-0.7921142,4.7590923,-2.3795462,0.27443683,0.3120373,1.1519173,1.1864908,1.3157895,2.3795462,1.0,-0.02654492,0.008202863,0.09232888,0.98299897,0.865733,0.04284835,0.5700591,0.941777,13604.892,0.00017594702,0.008573388,59.99174,0.08105309,-0.4080924,0.20397937,0.057695694,0.36338085,0.0073954575,1.0,0.4272139,0.3108565,-0.012479043,-1.3422297,12.440707,-0.13981465,0.010793483,0.121832356,-0.017993493,0.005703736,0.001389207,-1.6053169,6.1111107,-49.83149,-0.1677401,0.18815447,0.6221344,-1.7966111,-0.19149545,-10.791797,0.647216,-0.9891393,-0.039815657,-0.6674074,0.9074074,-0.62432975,-0.6827426,-66.980934,-1.162647,-65.793,-2.17,0.31758946,0.53,-1.0037522,-1.8586843,-0.7625275,-9.891034,-0.5453137,0.11440583,-65.9918,-3.0809362,-1.8930014,-116.45511,-26.907408,113.47001,-0.5301307,3.0
1110,0.24633126,0.54402107,0.63487834,1.105171,0.43211156,1.0112327,1.6578696,-0.6821413,4.6051702,-2.3025851,0.44628713,0.37764534,0.2443461,1.0725082,1.5625,2.3025851,1.0,0.7576212,0.009249981,0.11990231,0.980198,0.91582453,0.05498506,0.4030705,0.7838476,10000.0,0.0001247713,0.010000001,14.0,0.0,-1.1747001,0.23391467,0.0,0.075183414,0.0,1.2048192,0.53,0.3069388,0.5250219,-1.7019264,2.443461,0.13915242,0.014453506,0.15625,-0.08390715,0.0,0.0006464615,-2.65926,1.686747,-8.888297,-0.038081475,0.23448893,0.50013477,-1.4618614,-0.83701664,-9.990749,1.3446048,-0.5532713,0.9794373,-0.5195181,0.8795181,-0.43137702,-0.68823767,-14.544021,-0.7713735,-13.7655115,-2.25,0.56657,0.47000003,-1.1848546,-2.75926,-0.63487834,-9.0,-0.49039668,0.11400701,-13.990749,-1.944021,-1.165511,-100.0,-5.9,96.75,-0.13131408,3.0
1111,0.19251189,0.2632316,0.8675006,1.0846971,2.624086,1.0112327,1.5034469,-0.8970754,5.0191984,-2.5095992,0.44628713,-0.0,0.9599311,1.0963649,1.5625,2.5095992,1.0,-0.76149124,0.0073302514,0.18309693,0.9868672,0.91582453,0.10163359,0.7525573,0.9293492,22888.666,0.0001247713,0.0066098217,53.007397,0.057962388,1.9294653,0.31745204,-0.030061321,0.25395003,0.0046924604,2.2777777,0.40478376,0.2634315,-0.41989714,-1.5270187,11.807153,0.10874988,0.011453723,0.12703252,0.07843354,0.003015929,0.00067249895,-2.2995253,10.1851845,-47.712532,-0.024217308,0.30725038,0.5445788,-2.1770787,0.96065277,-12.29267,-0.5569722,-0.270562,-1.0109253,-0.4548148,0.8148148,0.36469296,-0.73015976,-55.263233,-0.8336685,-54.6812,-2.78,0.56779,0.58000004,-1.9748638,-2.4672675,-0.872213,-11.336229,-0.5869496,0.13361506,-54.99267,-2.2632315,-1.6811998,-151.2171,-22.9187,147.51001,0.6048757,4.0
1112,0.3949567,0.9999902,1.1086626,1.0951694,1.0044355,1.0124689,1.3827069,-1.126879,4.7957907,-2.3978953,0.34249032,-0.0,0.61086524,1.0575978,1.4084507,2.3978953,1.0,-0.40380144,0.005759523,0.1259105,0.9836066,0.8871647,1.537012e-05,1.2291328,0.8192934,14641.0,0.00015355763,0.008264463,32.099228,0.07871435,0.006638547,0.0039143288,-0.06455397,0.18567333,0.0071446323,1.392405,0.3026499,0.3034749,-0.14130029,-2.0465064,6.7195177,0.24119091,0.008112093,0.12804098,0.00040233618,0.0050806534,0.0003222001,-2.6435122,4.43038,-38.803192,-0.055999454,0.003595549,0.5527531,-2.6584568,0.00441876,-10.994241,0.31961733,-1.0057498,-0.4405745,-0.5834177,0.87341774,-0.4560022,-0.69000864,-35.99999,-0.6804476,-34.99608,-2.29,0.4144907,0.66999996,-1.7924719,-2.9733126,-1.1158185,-10.082879,-0.669917,-0.12266181,-34.99424,-2.4999902,-1.4960796,-120.8319,-5.909091,117.71,0.77897793,3.0
1113,0.4026017,0.075151116,1.4271164,1.1110029,0.3689212,1.0103506,1.2683319,-1.4367349,4.5025835,-2.2512918,0.5276328,-0.0,0.17453292,1.0768068,1.6949153,2.2512918,0.99999994,-0.49602568,0.0041887653,0.111889094,0.9780822,0.9347704,0.14876243,2.0366611,0.8494729,8145.0625,0.00010603731,0.011080333,9.24909,0.064664446,-1.5954756,-0.38464177,-0.01925543,0.05594004,0.0067881555,1.0674157,0.22197817,0.31963566,-0.13056505,-1.5361772,1.6580627,0.21333687,0.0070996443,0.17841214,-0.10496549,0.004016002,0.00030940594,-2.4081767,1.1235955,-14.271164,-0.0055611827,-0.35673496,0.4883881,-3.2128553,-0.9944432,-9.495811,1.2348748,-0.07933991,-0.5543185,-0.47764042,0.8876405,-1.255435,-0.6764672,-10.075151,-1.0522852,-10.385697,-2.12,0.6979353,0.76,-1.8215125,-2.7089534,-1.4339231,-8.575091,-0.7592774,-0.4980569,-9.995811,-1.6751511,-1.9856974,-90.0979,-2.8947368,87.13,0.5291989,3.0
1114,0.4262771,0.85916203,0.9162907,1.0763003,1.6681308,1.0115858,1.4761218,-0.9431011,5.2201395,-2.6100698,0.41551542,0.26336068,1.3962634,1.0470744,1.5151515,2.6100698,1.0,-0.75901556,0.006981204,0.19737533,0.989245,0.90784895,2.0562016e-05,0.83958864,0.9992639,34210.203,0.00013269135,0.005406574,70.206604,0.11868239,2.200326,-0.0045297393,0.06584017,0.40007544,0.008717415,2.72,0.35103303,0.28622985,-0.39755547,-2.0322154,18.989182,-0.24654311,0.010577753,0.11140819,0.037625268,0.0057595866,0.00032091423,-2.7021766,16.0,-73.30325,0.039521452,-0.0039794296,0.5781506,-2.3915827,0.5111624,-13.5930195,-0.122285336,0.8521807,-1.0054078,-0.46000004,0.8,-0.2163378,-0.70366704,-79.14084,-0.7352288,-80.00453,-2.49,0.5249515,0.6,-1.2517908,-3.1526434,-0.92501736,-12.722418,-0.6007817,-0.20453455,-79.99302,-3.440838,-4.304535,-184.71,-28.92647,181.47,-0.6896378,3.0
1115,0.3371708,0.9540192,0.3710637,1.0925294,1.3495153,1.010527,1.8899252,-0.45171243,4.8496056,-2.4248028,0.51082563,0.23151426,0.36651915,1.095269,1.6666666,2.4248028,1.0,0.68403363,0.01204219,0.14189321,0.9844588,0.9311096,0.065417804,0.13768828,0.97340775,16304.736,0.00010966227,0.007831466,20.948572,0.013805555,0.74936384,-0.25471076,0.0011344199,0.10843761,0.0012166754,1.6142858,0.6883102,0.2946338,0.5772924,-1.4381375,4.1416664,0.18107745,0.020071287,0.14749262,0.026526153,0.0007330383,0.0010928772,-2.391026,3.0000002,-7.792338,-0.086815745,-0.25514266,0.5298608,-0.8997563,0.2985053,-11.287957,0.33679166,-0.96606195,0.8261836,-0.4571429,0.85714287,0.68390226,-0.69986206,-21.95402,-0.74739987,-21.25577,-2.38,0.6709466,0.31,-1.4351524,-2.4853914,-0.37228543,-10.302449,-0.35918283,-0.3986262,-20.987957,-3.454019,-2.755769,-127.685104,-14.911505,124.310005,0.10565655,3.0
1116,0.3371708,0.9540192,0.3710637,1.0925294,1.3495153,1.010527,1.8899252,-0.45171243,4.8496056,-2.4248028,0.51082563,0.23151426,0.36651915,1.095269,1.6666666,2.4248028,1.0,0.68403363,0.01204219,0.14189321,0.9844588,0.9311096,0.065417804,0.13768828,0.97340775,16304.736,0.00010966227,0.007831466,20.948572,0.013805555,0.74936384,-0.25471076,0.0011344199,0.10843761,0.0012166754,1.6142858,0.6883102,0.2946338,0.5772924,-1.4381375,4.1416664,0.18107745,0.020071287,0.14749262,0.026526153,0.0007330383,0.0010928772,-2.391026,3.0000002,-7.792338,-0.086815745,-0.25514266,0.5298608,-0.8997563,0.2985053,-11.287957,0.33679166,-0.96606195,0.8261836,-0.4571429,0.85714287,0.68390226,-0.69986206,-21.95402,-0.74739987,-21.25577,-2.38,0.6709466,0.31,-1.4351524,-2.4853914,-0.37228543,-10.302449,-0.35918283,-0.3986262,-20.987957,-3.454019,-2.755769,-127.685104,-14.911505,124.310005,0.10565655,3.0
1117,0.3371708,0.9540192,0.3710637,1.0925294,1.3495153,1.010527,1.8899252,-0.45171243,4.8496056,-2.4248028,0.51082563,0.23151426,0.36651915,1.095269,1.6666666,2.4248028,1.0,0.68403363,0.01204219,0.14189321,0.9844588,0.9311096,0.065417804,0.13768828,0.97340775,16304.736,0.00010966227,0.007831466,20.948572,0.013805555,0.74936384,-0.25471076,0.0011344199,0.10843761,0.0012166754,1.6142858,0.6883102,0.2946338,0.5772924,-1.4381375,4.1416664,0.18107745,0.020071287,0.14749262,0.026526153,0.0007330383,0.0010928772,-2.391026,3.0000002,-7.792338,-0.086815745,-0.25514266,0.5298608,-0.8997563,0.2985053,-11.287957,0.33679166,-0.96606195,0.8261836,-0.4571429,0.85714287,0.68390226,-0.69986206,-21.95402,-0.74739987,-21.25577,-2.38,0.6709466,0.31,-1.4351524,-2.4853914,-0.37228543,-10.302449,-0.35918283,-0.3986262,-20.987957,-3.454019,-2.755769,-127.685104,-14.911505,124.310005,0.10565655,3.0
1118,0.3384387,0.6695699,0.94160855,1.0780867,2.1017053,1.0092932,1.4625599,-0.96708834,5.175528,-2.587764,0.63487834,-0.0,0.41887903,1.067159,1.8867925,2.587764,1.0,-0.7190033,0.0068066786,0.13992108,0.9887571,0.9550924,0.07740335,0.88662666,0.941777,31290.072,8.5567015e-05,0.0056532305,23.827408,0.027855454,1.5597728,-0.27762705,-0.002444932,0.12693304,0.0020899721,1.8732395,0.38719535,0.3023904,-0.35317555,-1.448685,5.571091,0.16427174,0.012842989,0.14186409,0.05584579,0.0011100293,0.00044181893,-2.7137115,3.380282,-22.598606,0.04352204,-0.27621382,0.47103903,-2.4366608,0.74118054,-13.293194,-0.36256063,0.6627631,-0.9148286,-0.3891549,0.85915494,0.5645467,-0.68948966,-23.330431,-1.2528615,-24.278215,-2.3,0.89427257,0.61,-2.0565796,-2.808556,-0.94370294,-12.307192,-0.61233157,-0.41905963,-23.993193,-1.4304299,-2.3782144,-176.8756,-13.924812,173.59,0.5082256,3.0
1119,0.09333222,0.3274741,0.41551542,1.0806031,2.5724537,1.0101743,1.8461767,-0.48919973,5.1144547,-2.5572274,0.5447272,-0.0,0.2617994,1.0682267,1.724138,2.5572274,1.0,0.5718638,0.011518664,0.17669727,0.98805326,0.9383594,0.04421812,0.17265306,0.97340775,27692.285,0.00010247329,0.006009254,15.0,0.0,2.3621504,-0.2098232,-0.0,0.074374825,0.0,2.3035715,0.66,0.28347236,0.42919,-1.5764983,3.377212,-0.04878152,0.019860644,0.1336541,0.073244974,0.0,0.00075916346,-2.7181005,2.6785715,-6.2327313,0.02161329,-0.21028104,0.5156691,-1.0625675,0.94280297,-12.88848,-0.3317433,0.31595492,0.640165,-0.40142855,0.82142854,0.7755658,-0.70846915,-14.672526,-0.94084805,-15.210281,-2.52,0.731578,0.33999997,-1.8615134,-2.79562,-0.41551542,-11.9,-0.37944317,-0.38885248,-14.988481,-2.172526,-2.7102811,-166.40999,-6.9224806,162.88998,0.044043146,2.0
