,fixed acidity_square,alcohol_square,volatile acidity_square,chlorides_exp,density_sin,volatile acidity_sin,fixed acidity_sin,density_sigmoid,chlorides_sigmoid,alcohol_sigmoid,alcohol_cos,chlorides_cos,density_cos,free sulfur dioxide_rbfFeature,sulphates_rbfFeature,pH_rbfFeature,residual sugar_tanh,volatile acidity_tanh,free sulfur dioxide_tanh,pH_zscore,alcohol_zscore,residual sugar_zscore,citric acid_zscore,alcohol_degree,residual sugar_degree,citric acid_degree,sulphates_degree,quality
4570,33.64,129.96,0.0841,1.0294245,0.8359162,0.2859522,-0.46460217,0.72904843,0.5072495,0.9999888,0.39349088,0.99957955,0.54885703,0.42509732,-0.3695453,-0.40515167,0.800499,0.2821348,1.0,0.7400286,0.7198185,-1.0433546,-1.5221502,653.1719,63.025356,8.594367,22.918312,6
4571,32.49,156.25,0.0484,1.0273678,0.83574057,0.21822962,-0.5506855,0.7289852,0.5067496,0.99999624,0.99779826,0.9996355,0.54912454,0.23457557,-0.13712063,0.34191632,0.8617232,0.21651806,1.0,1.071187,1.6137676,-1.0039189,-0.44783613,716.19727,74.48451,16.042818,21.772396,7
4572,31.36,170.3025,0.0484,1.0242903,0.8350535,0.21822962,-0.63126665,0.7287382,0.5059997,0.99999785,0.8853131,0.999712,0.55016875,-0.22259893,-0.3149778,-0.42634675,0.8336546,0.21651806,1.0,0.077712,2.0607424,-1.0236368,-0.11727796,747.7099,68.75494,18.33465,26.356058,7
4573,46.24,153.76,0.1024,1.026341,0.8358064,0.31456655,0.49411336,0.7290089,0.50649965,0.9999959,0.9861923,0.99966204,0.5490242,-0.40303597,-0.22260839,0.31374753,0.997283,0.30950692,1.0,-0.5846046,1.5324996,-0.6095614,-0.8610338,710.46765,189.07607,13.178029,22.918312,6
4574,38.44,166.41,0.04,1.0304545,0.83646464,0.19866933,-0.083089404,0.7292459,0.50749946,0.9999975,0.94486004,0.99955004,0.54802084,-0.3183187,0.2835008,-0.17768617,1.0,0.19737533,1.0,-0.71706796,1.9388402,0.65238273,-0.6131152,739.11554,555.76904,14.896903,32.085636,7
4575,37.21,144.0,0.1225,1.0345846,0.83635503,0.3428978,-0.18216251,0.72920644,0.5084992,0.99999386,0.84385395,0.9994221,0.54818815,-0.32803097,-0.16204524,0.13627112,0.9800964,0.33637553,1.0,1.0049553,1.2074271,-0.80674016,-0.7783943,687.5494,131.78029,13.750987,33.80451,7
4576,34.81,127.69,0.09,1.0366559,0.83624536,0.29552022,-0.37387666,0.7291669,0.50899905,0.9999876,0.29974535,0.9993521,0.5483554,-0.26957956,0.4218271,-0.31647578,0.800499,0.2913126,1.0,0.011480335,0.63855034,-1.0433546,-0.3651966,647.4423,63.025356,16.615776,21.772396,5
4577,39.69,100.0,0.0225,1.0512711,0.84013927,0.14943813,0.0168139,0.73057467,0.5124974,0.9999546,-0.8390715,0.99875027,0.5423707,0.20026682,-0.21490547,0.30585736,1.0,0.14888503,1.0,0.14394367,-0.41793513,0.9875866,0.04800112,572.9578,653.1719,19.480564,28.074932,6
4578,23.04,139.24,0.0169,1.0428945,0.8359162,0.12963414,-0.9961646,0.72904843,0.51049846,0.9999925,0.72043246,0.99911815,0.54885703,0.37789595,0.23532799,-0.20317636,0.8336546,0.12927258,1.0,1.5348086,1.0448909,-1.0236368,-0.11727796,676.0902,68.75494,18.33465,36.6693,7
4579,36.0,88.36,0.04,1.0460279,0.8405865,0.19866933,-0.2794155,0.730737,0.5112481,0.99991727,-0.99969304,0.9989877,0.5416774,0.13487408,0.14472404,0.41112745,1.0,0.19737533,1.0,-1.3131529,-0.9055438,1.6382766,-0.6131152,538.5803,842.248,14.896903,39.53409,6
4580,32.49,77.44,0.04,1.048122,0.84058917,0.19866933,-0.5506855,0.730738,0.51174784,0.99984926,-0.81109303,0.9988957,0.5416732,0.04015238,0.40456578,-0.29342535,1.0,0.19737533,1.0,-1.4456162,-1.3931525,1.4608157,-0.7783943,504.20285,790.68176,13.750987,37.815216,6
4581,36.0,123.21,0.0729,1.0387312,0.83671117,0.26673144,-0.2794155,0.7293348,0.50949883,0.99998486,0.10423603,0.99927807,0.5476444,-0.2675411,-0.24028628,0.42345673,0.8617232,0.26362485,1.0,1.7997353,0.4760141,-1.0039189,-0.6131152,635.98315,74.48451,14.896903,24.637186,6
4582,39.69,110.25,0.1369,1.0491706,0.8383776,0.36161542,0.0168139,0.7299364,0.5119977,0.99997246,-0.47553694,0.9988482,0.5450899,0.30958873,0.42636314,-0.2459215,0.99999326,0.35399172,1.0,-0.5846046,-0.01159456,-0.01802507,1.4528733,601.6057,360.9634,29.220848,57.868736,6
4583,40.96,86.49,0.0529,1.0512711,0.8386936,0.22797753,0.1165492,0.73005074,0.5124974,0.99990857,-0.99222535,0.99875027,0.5446035,-0.18284784,0.32947338,-0.3950721,0.9999997,0.22602835,1.0,-2.1741645,-0.9868119,0.29746094,0.29591975,532.85077,452.63666,21.199438,28.074932,6
4584,34.81,129.96,0.1156,1.0428945,0.83621246,0.3334871,-0.37387666,0.72915506,0.51049846,0.9999888,0.39349088,0.99911815,0.5484056,-0.05376454,-0.015271636,-0.24390537,0.9640276,0.3274774,1.0,-1.114458,0.7198185,-0.8658938,-0.69575477,653.1719,114.59156,14.323945,30.93972,6
4585,25.0,139.24,0.1089,1.0304545,0.8377884,0.32404304,-0.9589243,0.72972345,0.50749946,0.9999925,0.72043246,0.99955004,0.545995,-0.3202095,-0.38949287,-0.41802025,1.0,0.31852078,1.0,1.4685769,1.0448909,1.0664581,-0.8610338,676.0902,676.0902,13.178029,36.6693,6
4586,29.16,153.76,0.0841,1.0294245,0.8354494,0.2859522,-0.7727645,0.72888047,0.5072495,0.9999959,0.9861923,0.99957955,0.5495674,-0.3570518,0.42624506,0.2460441,0.8336546,0.2821348,1.0,0.6075653,1.5324996,-1.0236368,0.3785593,710.46765,68.75494,21.772396,20.62648,6
4587,64.0,134.56,0.1089,1.0356197,0.83852476,0.32404304,0.98935825,0.72998965,0.5087491,0.9999908,0.56828964,0.99938756,0.5448635,0.38912934,-0.38562298,0.3281532,1.0,0.31852078,1.0,-0.4521413,0.8823547,0.71153635,0.13064066,664.63104,572.9578,20.053522,20.62648,6
4588,40.96,123.21,0.09,1.0512711,0.8376901,0.29552022,0.1165492,0.729688,0.5124974,0.99998486,0.10423603,0.99875027,0.5461458,0.33813986,0.049931087,0.13720644,0.99993914,0.2913126,1.0,0.47510198,0.4760141,-0.23492171,-0.03463842,635.98315,297.93805,18.907608,33.231552,5
4589,29.16,153.76,0.0841,1.0294245,0.8354494,0.2859522,-0.7727645,0.72888047,0.5072495,0.9999959,0.9861923,0.99957955,0.5495674,-0.3570518,0.42624506,0.2460441,0.8336546,0.2821348,1.0,0.6075653,1.5324996,-1.0236368,0.3785593,710.46765,68.75494,21.772396,20.62648,6
4590,40.96,123.21,0.1089,1.0418521,0.8378376,0.32404304,0.1165492,0.7297412,0.51024854,0.99998486,0.10423603,0.99915963,0.5459196,-0.049586516,-0.19950414,0.31775352,0.99999887,0.31852078,1.0,0.21017532,0.4760141,0.15943582,-0.28255704,635.98315,412.5296,17.188734,28.074932,6
4591,49.0,121.0,0.1089,1.0428945,0.83840483,0.32404304,0.6569866,0.72994626,0.51049846,0.9999833,0.004425698,0.99911815,0.54504794,-0.42621887,-0.34299827,-0.2986229,1.0,0.31852078,1.0,-1.1806896,0.394746,0.6918185,3.684141,630.2536,567.2282,44.69071,31.512678,6
4592,44.89,148.84,0.2025,1.0366559,0.8366948,0.43496552,0.40484992,0.7293288,0.50899905,0.999995,0.9336336,0.9993521,0.54766953,-0.29031727,0.34496707,0.4244072,0.9999502,0.421899,1.0,-0.4521413,1.3699633,-0.21520384,-0.28255704,699.0085,303.66763,17.188734,26.356058,6
4593,42.25,121.0,0.1296,1.0544297,0.83899844,0.35227424,0.21511999,0.7301611,0.5132469,0.9999833,0.004425698,0.99859583,0.5441338,-0.3376498,0.42606166,0.3497689,1.0,0.34521404,1.0,0.077712,0.394746,1.411521,-0.1999175,630.2536,776.3578,17.761692,32.085636,6
4594,33.64,166.41,0.1764,1.0356197,0.8354769,0.40776044,-0.46460217,0.72889036,0.5087491,0.9999975,0.94486004,0.99938756,0.5495256,-0.29768378,-0.22034886,0.092034034,0.9757431,0.39693043,1.0,0.87249196,1.9388402,-0.82645804,-0.28255704,739.11554,126.05071,17.188734,26.929016,6
4595,50.41,118.81,0.1521,1.037693,0.8382904,0.3801884,0.72896904,0.7299049,0.509249,0.9999815,-0.095428854,0.99931556,0.545224,-0.39285493,-0.38365826,-0.26342887,1.0,0.37136024,1.0,-0.7832996,0.31347787,0.6918185,-0.28255704,624.524,567.2282,17.188734,24.064228,6
4596,44.89,179.56,0.2809,1.0714362,0.8361028,0.50553334,0.40484992,0.72911555,0.51724315,0.9999985,0.6721931,0.99762046,0.54857284,0.045155976,-0.042075153,0.11290085,0.9996319,0.4853811,1.0,0.21017532,2.3451807,-0.4123826,-0.3651966,767.7634,246.37186,16.615776,33.80451,6
4597,44.89,114.49,0.4356,1.0335505,0.8390365,0.61311686,0.40484992,0.7301749,0.5082492,0.99997747,-0.29128927,0.9994556,0.5440751,0.11068391,0.42148033,-0.40372816,1.0,0.5783634,1.0,-0.2534463,0.15094167,1.3030727,-2.7617433,613.0648,744.84515,0.0,28.64789,6
4598,42.25,121.0,0.1296,1.0544297,0.83899844,0.35227424,0.21511999,0.7301611,0.5132469,0.9999833,0.004425698,0.99859583,0.5441338,-0.3376498,0.42606166,0.3497689,1.0,0.34521404,1.0,0.077712,0.394746,1.411521,-0.1999175,630.2536,776.3578,17.761692,32.085636,6
4599,42.25,129.96,0.0256,1.0273678,0.83646464,0.15931821,0.21511999,0.7292459,0.5067496,0.9999888,0.39349088,0.9996355,0.54802084,0.24017453,0.42591706,0.008831919,0.7615942,0.1586485,1.0,0.7400286,0.7198185,-1.0630726,-0.03463842,653.1719,57.29578,18.907608,22.345354,7
4600,68.89,104.04,0.0484,1.0439379,0.8375044,0.21822962,0.90217185,0.7296209,0.5107483,0.9999628,-0.71426564,0.99907565,0.5464306,0.34895396,-0.021829968,0.18346532,0.800499,0.21651806,1.0,-1.2469213,-0.2553989,-1.0433546,0.04800112,584.41693,63.025356,19.480564,26.929016,6
4601,47.61,121.0,0.0529,1.0304545,0.8373623,0.22797753,0.5784398,0.7295696,0.50749946,0.9999833,0.004425698,0.99955004,0.5466483,0.19552118,0.4190718,-0.049721923,0.999998,0.22602835,1.0,-2.5715547,0.394746,0.10028219,0.13064066,630.2536,395.34088,20.053522,30.93972,6
4602,40.96,82.81,0.0289,1.0449823,0.8401284,0.16918235,0.1165492,0.7305707,0.51099825,0.99988836,-0.9477216,0.99903214,0.5423875,-0.42616826,-0.42367128,-0.42632467,1.0,0.16838105,1.0,-0.8495313,-1.1493481,1.3819442,0.04800112,521.3916,767.7634,19.480564,24.637186,6
4603,25.0,121.0,0.1089,1.0325176,0.83665097,0.32404304,-0.9589243,0.729313,0.5079993,0.9999833,0.004425698,0.99948806,0.5477364,-0.36417988,0.11495488,0.42509627,0.99979794,0.31852078,1.0,-0.05475133,0.394746,-0.353229,-1.2742316,630.2536,263.56058,10.31324,22.918312,6
4604,46.24,132.25,0.1444,1.037693,0.8378103,0.37092048,0.49411336,0.7297314,0.509249,0.99998987,0.48330477,0.99931556,0.5459615,0.22135232,-0.37774032,0.13340361,1.0,0.36270747,1.0,-0.51837295,0.80108654,0.6918185,-0.3651966,658.9015,567.2282,16.615776,21.199438,6
4605,42.25,144.0,0.0841,1.0366559,0.83635503,0.2859522,0.21511999,0.72920644,0.50899905,0.99999386,0.84385395,0.9993521,0.54818815,-0.42173928,0.39319214,0.42599997,0.9950548,0.2821348,1.0,-0.18721466,1.2074271,-0.668715,-0.11727796,687.5494,171.88734,18.33465,33.80451,6
4606,47.61,125.44,0.0841,1.0408108,0.8376683,0.2859522,0.5784398,0.72968006,0.5099987,0.99998635,0.20300487,0.9992001,0.5461793,0.40452087,0.39583787,-0.36360556,0.99998164,0.2821348,1.0,-0.9819946,0.5572822,-0.11661445,-0.11727796,641.7127,332.31552,18.33465,33.231552,5
4607,43.56,125.44,0.0784,1.0335505,0.8386446,0.27635565,0.31154135,0.730033,0.5082492,0.99998635,0.20300487,0.9994556,0.54467905,0.34130558,-0.23256987,-0.23437698,1.0,0.27290508,1.0,-0.4521413,0.5572822,1.2833548,-0.28255704,641.7127,739.11554,17.188734,22.345354,6
4608,38.44,158.76,0.1296,1.0325176,0.8357076,0.35227424,-0.083089404,0.7289733,0.5079993,0.9999966,0.9994346,0.99948806,0.54917467,-0.0013240539,0.23543051,0.29912624,0.9966824,0.34521404,1.0,-1.909238,1.6950358,-0.62927926,-0.5304757,721.9268,183.3465,15.46986,39.53409,7
4609,36.0,121.0,0.378225,1.0325176,0.8362234,0.57695854,-0.2794155,0.729159,0.5079993,0.9999833,0.004425698,0.99948806,0.54838884,0.41931164,0.08071435,0.048367217,0.66403675,0.54763716,0.99999976,-0.31967798,0.394746,-1.1025083,-2.431185,630.2536,45.836624,2.2918313,22.918312,4
4610,34.81,116.64,0.1936,1.0304545,0.83712715,0.42593947,-0.37387666,0.72948474,0.50749946,0.9999796,-0.1943299,0.99955004,0.54700834,0.42628035,-0.09785538,-0.31660694,0.9866143,0.41364443,1.0,0.21017532,0.23220977,-0.76730436,0.2132802,618.79443,143.23946,20.62648,27.501974,6
4611,34.81,118.81,0.1764,1.0345846,0.83703417,0.40776044,-0.37387666,0.7294512,0.5084992,0.9999815,-0.095428854,0.9994221,0.5471507,0.39084393,-0.40296233,-0.3086006,0.9836749,0.39693043,1.0,0.4088703,0.31347787,-0.78702223,0.2132802,624.524,137.50987,20.62648,27.501974,5
4612,33.64,96.04,0.1156,1.0418521,0.83843756,0.3334871,-0.46460217,0.7299581,0.51024854,0.99994457,-0.9304263,0.99915963,0.5449977,-0.28515252,0.074648015,0.15975562,0.99999887,0.3274774,1.0,-0.18721466,-0.58047134,0.15943582,-1.026313,561.49866,412.5296,12.032114,28.074932,5
4613,33.64,96.04,0.0729,1.0408108,0.83844304,0.26673144,-0.46460217,0.7299601,0.5099987,0.99994457,-0.9304263,0.9992001,0.5449893,-0.2923126,0.0073890463,0.42443672,0.9999991,0.26362485,1.0,-0.2534463,-0.58047134,0.1791537,-1.1089524,561.49866,418.2592,11.459156,27.501974,5
4614,50.41,90.25,0.1089,1.0985597,0.8386174,0.32404304,0.72896904,0.73002315,0.52348274,0.99992514,-0.9971722,0.99558526,0.54472095,0.22685395,-0.24797998,-0.30643702,0.99999326,0.31852078,1.0,-1.909238,-0.8242757,-0.01802507,-1.2742316,544.3099,360.9634,10.31324,28.074932,5
4615,37.21,126.937775,0.1936,1.0325176,0.8369028,0.42593947,-0.18216251,0.72940385,0.5079993,0.9999872,0.2677841,0.99948806,0.54735154,0.36994138,0.06376517,0.3408794,0.99959314,0.41364443,1.0,0.47510198,0.611461,-0.42224154,-0.44783613,645.5325,243.50706,16.042818,26.929016,7
4616,53.29,116.64,0.0784,1.0397705,0.83711076,0.27635565,0.8504366,0.72947884,0.50974876,0.9999796,-0.1943299,0.9992396,0.5470334,-0.37834463,0.3570141,-0.01584503,0.8336546,0.27290508,1.0,-1.1806896,0.23220977,-1.0236368,0.29591975,618.79443,68.75494,21.199438,35.523384,5
4617,27.04,179.56,0.25,1.0366559,0.83574605,0.47942555,-0.8834547,0.72898716,0.50899905,0.9999985,0.6721931,0.9993521,0.54911613,0.06253166,-0.410161,-0.20523529,0.9640276,0.46211717,1.0,1.1374186,2.3451807,-0.8658938,-1.2742316,767.7634,114.59156,10.31324,44.117752,7
4618,37.21,127.69,0.1936,1.0325176,0.8369028,0.42593947,-0.18216251,0.72940385,0.5079993,0.9999876,0.29974535,0.99948806,0.54735154,0.36454725,0.061967187,0.32086495,0.99959314,0.41364443,1.0,0.47510198,0.63855034,-0.42224154,-0.44783613,647.4423,243.50706,16.042818,26.929016,7
4619,40.96,79.21,0.3844,1.0618366,0.83906376,0.58103514,0.1165492,0.73018473,0.5149955,0.9998636,-0.8654352,0.99820054,0.5440331,0.100138605,-0.27144745,0.39172614,0.99983454,0.55112803,1.0,0.21017532,-1.3118844,-0.33351108,-1.7700688,509.93243,269.29016,6.8754935,27.501974,5
4620,40.96,125.44,0.1444,1.0387312,0.83685356,0.37092048,0.1165492,0.7293861,0.50949883,0.99998635,0.20300487,0.99927807,0.5474268,0.37223762,0.08155221,-0.2083326,0.99975324,0.36270747,1.0,-0.7832996,0.5572822,-0.37294686,-1.191592,641.7127,257.831,10.886198,24.064228,6
4621,56.25,132.25,0.093025,1.048122,0.8368919,0.30029318,0.93799996,0.72939986,0.51174784,0.99998987,0.48330477,0.9988957,0.5473682,-0.4191021,0.18655732,0.2715964,0.88535166,0.2958816,1.0,0.21017532,0.80108654,-0.984201,0.3785593,658.9015,80.21409,21.772396,29.793806,7
4622,42.25,169.0,0.25,1.0366559,0.8361357,0.47942555,0.21511999,0.7291274,0.50899905,0.99999774,0.9074468,0.9993521,0.54852265,-0.18882407,-0.0091674505,-0.3524435,0.99945086,0.46211717,1.0,0.47510198,2.0201082,-0.45181835,-0.9436734,744.84515,234.91269,12.605071,31.512678,7
4623,43.56,158.76,0.16,1.0387312,0.83714354,0.38941833,0.31154135,0.7294907,0.50949883,0.9999966,0.9994346,0.99927807,0.54698324,0.4047565,0.33679357,-0.22104715,0.9999502,0.37994897,1.0,1.1374186,1.6950358,-0.21520384,-0.28255704,721.9268,303.66763,17.188734,41.82592,6
4624,40.96,171.61,0.16,1.0325176,0.83596015,0.38941833,0.1165492,0.7290642,0.5079993,0.999998,0.8609666,0.99948806,0.54879016,-0.003685428,0.14108157,0.18827574,0.99955034,0.37994897,1.0,0.47510198,2.1013763,-0.43210047,-0.69575477,750.5747,240.64227,14.323945,29.793806,6
4625,68.89,125.44,0.2401,1.0345846,0.8379085,0.47062588,0.90217185,0.72976685,0.5084992,0.99998635,0.20300487,0.9994221,0.5458107,0.35247016,-0.3481123,0.097068615,0.99999666,0.45421642,0.9999877,-0.91576296,0.5572822,0.050987497,-0.8610338,641.7127,381.01694,13.178029,27.501974,5
4626,39.69,136.89,0.09,1.0345846,0.8381813,0.29552022,0.0168139,0.72986543,0.5084992,0.9999917,0.64759636,0.9994221,0.5453917,0.23852202,0.4180795,0.26776236,0.9999998,0.2913126,1.0,1.3361136,0.9636228,0.3566146,4.758455,670.3606,469.82538,52.13916,28.074932,6
4627,37.21,118.81,0.0361,1.0418521,0.8368645,0.1888589,-0.18216251,0.72939,0.51024854,0.9999815,-0.095428854,0.99915963,0.5474101,-0.25229216,0.28769425,0.1713545,0.9890274,0.18774621,1.0,-0.05475133,0.31347787,-0.7475865,0.29591975,624.524,148.96902,21.199438,28.64789,6
4628,37.21,118.81,0.0361,1.0418521,0.8368645,0.1888589,-0.18216251,0.72939,0.51024854,0.9999815,-0.095428854,0.99915963,0.5474101,-0.25229216,0.28769425,0.1713545,0.9890274,0.18774621,1.0,-0.05475133,0.31347787,-0.7475865,0.29591975,624.524,148.96902,21.199438,28.64789,6
4629,31.36,134.56,0.0576,1.0418521,0.8359217,0.23770262,-0.63126665,0.7290504,0.51024854,0.9999908,0.56828964,0.99915963,0.5488487,-0.060465593,-0.4134302,-0.2805957,0.9640276,0.23549575,1.0,-0.9819946,0.8823547,-0.8658938,0.04800112,664.63104,114.59156,19.480564,25.7831,7
4630,32.49,108.16,0.0625,1.0418521,0.8388896,0.24740396,-0.5506855,0.7301217,0.51024854,0.99996954,-0.56098425,0.99915963,0.54430157,0.36009917,0.39993155,0.4130217,1.0,0.24491866,1.0,0.276407,-0.09286267,1.1453296,-0.11727796,595.8761,699.0085,18.33465,30.366764,7
4631,43.56,118.81,0.0441,1.0418521,0.8372365,0.2084599,0.31154135,0.7295242,0.51024854,0.9999815,-0.095428854,0.99915963,0.5468409,0.3677632,-0.054148573,-0.05712554,0.9800964,0.2069665,1.0,0.21017532,0.31347787,-0.80674016,0.46119884,624.524,131.78029,22.345354,33.231552,7
4632,39.69,136.89,0.09,1.0345846,0.8381813,0.29552022,0.0168139,0.72986543,0.5084992,0.9999917,0.64759636,0.9994221,0.5453917,0.23852202,0.4180795,0.26776236,0.9999998,0.2913126,1.0,1.3361136,0.9636228,0.3566146,4.758455,670.3606,469.82538,52.13916,28.074932,6
4633,38.44,116.64,0.0784,1.0439379,0.8377666,0.27635565,-0.083089404,0.7297156,0.5107483,0.9999796,-0.1943299,0.99907565,0.54602855,0.07172094,-0.41438332,0.41972053,0.9999092,0.27290508,1.0,0.276407,0.23220977,-0.27435747,0.6264779,618.79443,286.4789,23.49127,36.6693,6
4634,33.64,125.44,0.0841,1.0387312,0.83802855,0.2859522,-0.46460217,0.72981024,0.50949883,0.99998635,0.20300487,0.99927807,0.54562634,0.32325608,-0.12444756,0.4145338,1.0,0.2821348,1.0,-0.51837295,0.5572822,0.8495615,0.3785593,641.7127,613.0648,21.772396,33.80451,6
4635,33.64,100.0,0.119025,1.0335505,0.8387263,0.33819667,-0.46460217,0.73006254,0.5082492,0.9999546,-0.8390715,0.9994556,0.5445532,-0.4007477,0.3276245,-0.3893928,1.0,0.33193386,1.0,0.4088703,-0.41793513,0.8692794,-1.5221502,572.9578,618.79443,8.594367,28.074932,6
4636,42.25,111.65444,0.2601,1.0491706,0.83718735,0.48817724,0.21511999,0.72950643,0.5119977,0.99997425,-0.4158776,0.9988482,0.54691625,0.31502515,0.40831882,-0.40875992,0.93540907,0.4699452,1.0,0.6075653,0.042584185,-0.9250474,-0.69575477,605.4254,97.402824,14.323945,32.658596,5
4637,36.0,137.67111,0.0576,1.0366559,0.8361247,0.23770262,-0.2794155,0.7291235,0.50899905,0.99999195,0.6726313,0.9993521,0.54853934,0.42194283,0.030278267,-0.41657275,0.8617232,0.23549575,1.0,-0.9819946,0.99071217,-1.0039189,0.6264779,672.2705,74.48451,23.49127,36.6693,6
4638,42.25,112.36,0.2601,1.0491706,0.83718735,0.48817724,0.21511999,0.72950643,0.5119977,0.9999751,-0.3853382,0.9988482,0.54691625,0.32208228,0.40779132,-0.41666144,0.93540907,0.4699452,1.0,0.6075653,0.06967355,-0.9250474,-0.69575477,607.33527,97.402824,14.323945,32.658596,5
4639,47.61,110.25,0.2916,1.0502204,0.8392813,0.514136,0.5784398,0.73026353,0.51224756,0.99997246,-0.47553694,0.99879974,0.5436974,0.300276,0.3814888,-0.032741927,1.0,0.49298796,1.0,0.47510198,-0.01159456,1.243919,-0.6131152,601.6057,727.6564,14.896903,30.93972,6
4640,36.0,138.0625,0.0576,1.0366559,0.8361247,0.23770262,-0.2794155,0.7291235,0.50899905,0.99999213,0.6848703,0.9993521,0.54853934,0.42114443,0.029371569,-0.41289347,0.8617232,0.23549575,1.0,-0.9819946,1.0042568,-1.0039189,0.6264779,673.2254,74.48451,23.49127,36.6693,6
4641,43.56,129.96,0.0676,1.0356197,0.83654135,0.25708055,0.31154135,0.72927356,0.5087491,0.9999888,0.39349088,0.99938756,0.5479038,-0.19413255,-0.42436758,0.30114475,0.8336546,0.25429553,1.0,-1.1806896,0.7198185,-1.0236368,0.2132802,653.1719,68.75494,20.62648,36.09634,6
4642,32.49,153.76,0.0576,1.0304545,0.83585036,0.23770262,-0.5506855,0.7290247,0.50749946,0.9999959,0.9861923,0.99955004,0.54895735,0.35248646,0.35414216,0.32590213,0.8617232,0.23549575,1.0,1.2036502,1.5324996,-1.0039189,-0.28255704,710.46765,74.48451,17.188734,24.637186,7
4643,42.25,102.01,0.0441,1.0439379,0.8381704,0.2084599,0.21511999,0.7298615,0.5107483,0.99995893,-0.7805682,0.99907565,0.5454084,0.24720918,0.40511248,-0.1692838,0.9999776,0.2069665,1.0,0.34263864,-0.336667,-0.13633233,0.13064066,578.6874,326.58594,20.053522,28.64789,6
4644,46.24,151.29,0.0841,1.0356197,0.8361576,0.2859522,0.49411336,0.72913533,0.5087491,0.99999547,0.96473265,0.99938756,0.5484892,-0.25723583,0.15112743,-0.092493735,0.9977749,0.2821348,1.0,-0.6508363,1.4512315,-0.5898435,-0.9436734,704.7381,194.80565,12.605071,26.929016,6
4645,25.0,171.61,0.0576,1.0345846,0.8347838,0.23770262,-0.9589243,0.7286413,0.5084992,0.999998,0.8609666,0.9994221,0.5505779,0.03248359,0.0067582177,0.4124288,0.800499,0.23549575,1.0,0.87249196,2.1013763,-1.0433546,0.04800112,750.5747,63.025356,19.480564,18.33465,7
4646,34.81,113.4225,0.0324,1.037693,0.83654135,0.17902957,-0.37387666,0.72927356,0.509249,0.9999763,-0.33873707,0.99931556,0.5479038,-0.31296733,0.33015496,-0.38055405,0.7615942,0.17808087,1.0,0.67379695,0.110307604,-1.0630726,-0.44783613,610.2001,57.29578,16.042818,31.512678,7
4647,33.64,129.96,0.0676,1.0428945,0.8362673,0.25708055,-0.46460217,0.7291748,0.51049846,0.9999888,0.39349088,0.99911815,0.54832196,0.12797783,-0.31572407,0.24527109,0.7615942,0.25429553,1.0,1.1374186,0.7198185,-1.0630726,-0.3651966,653.1719,57.29578,16.615776,27.501974,7
4648,44.89,86.49,0.3721,1.1241194,0.83810496,0.57286745,0.40484992,0.72983783,0.5292167,0.99990857,-0.99222535,0.9931633,0.545509,-0.303174,0.3644253,-0.42569473,0.9288576,0.5441271,1.0,-0.51837295,-0.9868119,-0.93490636,-1.026313,532.85077,94.53803,12.032114,32.658596,5
4649,32.49,104.04,0.483025,1.0428945,0.8383885,0.64038545,-0.5506855,0.72994035,0.51049846,0.9999628,-0.71426564,0.99911815,0.5450731,0.42529106,0.42402,-0.18165065,0.9999975,0.6011845,0.99999994,1.667272,-0.2553989,0.08056431,-2.265906,584.41693,389.6113,3.4377468,25.210142,5
4650,31.36,104.04,0.483025,1.0428945,0.8383885,0.64038545,-0.63126665,0.72994035,0.51049846,0.9999628,-0.71426564,0.99911815,0.5450731,0.41419435,0.41726053,-0.07190372,0.9999975,0.6011845,0.99999994,1.667272,-0.2553989,0.08056431,-2.265906,584.41693,389.6113,3.4377468,25.210142,5
4651,32.49,171.61,0.1521,1.0335505,0.8358394,0.3801884,-0.5506855,0.7290208,0.5082492,0.999998,0.8609666,0.9994556,0.5489741,-0.20733188,0.16146746,-0.09349903,0.9998891,0.37136024,1.0,0.47510198,2.1013763,-0.29407534,-0.69575477,750.5747,280.74933,14.323945,33.231552,7
4652,37.21,92.16,0.1444,1.0523229,0.8377174,0.37092048,-0.18216251,0.7296978,0.5127472,0.9999323,-0.98468786,0.9986998,0.54610395,0.003086611,0.12628488,-0.10037503,0.88535166,0.36270747,1.0,0.34263864,-0.74300754,-0.984201,1.1223152,550.0395,80.21409,26.929016,28.64789,5
4653,39.69,163.84,0.1296,1.0356197,0.835301,0.35227424,0.0168139,0.7288271,0.5087491,0.99999726,0.97283256,0.99938756,0.54979295,-0.4264007,0.14073262,-0.36741066,0.9866143,0.34521404,1.0,-0.5846046,1.857572,-0.76730436,-0.44783613,733.386,143.23946,16.042818,26.929016,7
4654,36.0,120.26778,0.0841,1.0491706,0.8380504,0.2859522,-0.2794155,0.7298181,0.5119977,0.9999827,-0.028903592,0.9988482,0.54559284,0.36171538,-0.074660204,-0.070391595,1.0,0.2821348,1.0,-0.6508363,0.36765662,0.8692794,0.6264779,628.3437,618.79443,23.49127,33.80451,7
4655,36.0,120.26778,0.0841,1.0491706,0.8380504,0.2859522,-0.2794155,0.7298181,0.5119977,0.9999827,-0.028903592,0.9988482,0.54559284,0.36171538,-0.074660204,-0.070391595,1.0,0.2821348,1.0,-0.6508363,0.36765662,0.8692794,0.6264779,628.3437,618.79443,23.49127,33.80451,7
