,sulphates_rbfFeature_exp,volatile acidity_sin_exp,alcohol_sigmoid_exp,volatile acidity_square_sigmoid,chlorides_cos_sigmoid,alcohol_sigmoid_sigmoid,density_sigmoid_sigmoid,chlorides_exp_tanh,density_sigmoid_tanh,alcohol_zscore_tanh,volatile acidity_tanh_tanh,free sulfur dioxide_tanh_rbfFeature,free sulfur dioxide_rbfFeature_rbfFeature,sulphates_rbfFeature_rbfFeature,density_sigmoid_rbfFeature,density_cos_rbfFeature,volatile acidity_sin_ln,sulphates_degree_ln,alcohol_square_ln,chlorides_sigmoid_ln,sulphates_rbfFeature_sin,volatile acidity_sin_sin,density_cos_sin,residual sugar_tanh_sin,chlorides_cos_sin,pH_zscore_zscore,alcohol_square_zscore,chlorides_exp_zscore,volatile acidity_tanh_zscore,free sulfur dioxide_rbfFeature_zscore,chlorides_cos_negative,volatile acidity_tanh_negative,residual sugar_tanh_negative,free sulfur dioxide_rbfFeature_negative,alcohol_cos_negative,chlorides_exp_radian,volatile acidity_sin_radian,volatile acidity_square_radian,pH_zscore_radian,alcohol_degree_radian,citric acid_degree_radian,quality
3954,1.4982255,1.3827069,2.7178721,0.52719814,0.73063034,0.7310289,0.6749987,0.7887922,0.6236044,-0.88386256,0.3081688,0.0052360157,0.1349343,-0.27045545,0.26966384,-0.20957008,-1.126879,3.3748825,4.3495035,-0.66069156,0.3933582,0.31840178,0.5150444,0.841471,0.84029263,-0.31967798,-1.2987733,0.87237716,0.56722265,-0.31681925,-0.99782276,-0.31852078,-1.0,0.08773828,0.81109303,0.018644072,0.005655618,0.0019006636,-0.0055794334,8.8,0.2,5
3955,0.65348,1.172711,2.7182448,0.50639963,0.7308768,0.7310559,0.67462546,0.7794384,0.62256384,0.5059582,0.15733075,-0.26301485,0.24853595,-0.020040536,0.05859198,0.24309997,-1.8368518,3.2932043,4.8318276,-0.67187834,-0.41272464,0.1586451,0.5212345,0.83549196,0.84097123,-2.0417013,0.50174797,-0.13035385,-1.2445265,-1.2559401,-0.99907565,-0.1586485,-0.9890274,0.37167794,-0.20300487,0.018220155,0.0027806272,0.00044680428,-0.03563441,11.2,0.3,6
3956,0.9373879,1.2683319,2.7181904,0.514396,0.7308128,0.731052,0.6746948,0.78230006,0.62275726,-0.1723919,0.23123682,0.01656262,0.26867232,0.1690271,-0.21108459,0.26848873,-1.4367349,3.2716982,4.6642876,-0.6684596,-0.06461313,0.23547047,0.52009153,0.8305511,0.8407951,0.34263864,-0.22408736,0.17238626,-0.3736568,1.313124,-0.99875027,-0.23549575,-0.9800964,-0.40506884,0.6408264,0.01834814,0.0041486933,0.0010053096,0.005980172,10.3,0.17999999,5
3957,0.74160993,1.3567046,2.7182653,0.52400655,0.7309921,0.7310574,0.674671,0.7724367,0.6226908,0.835906,0.29171255,-0.101446055,-0.19651613,0.18134034,0.26281163,0.20820598,-1.1872513,3.3142579,4.9698133,-0.68023163,-0.29449964,0.3003491,0.5204847,0.84127206,0.8412883,-0.51837295,1.1979494,-0.85682184,0.3622896,-1.0258102,-0.99966204,-0.3004371,-0.9996319,0.30209905,-0.84385395,0.017913029,0.0053242776,0.0016772614,-0.0090473145,12.0,0.35999998,5
3958,1.0453793,1.2019515,2.7180784,0.5085554,0.73083204,0.7310438,0.6747948,0.7814837,0.623036,-0.67739034,0.18090479,-0.18096417,-0.24090478,-0.05013195,0.034828812,-0.14959563,-1.6931101,3.1566288,4.5025835,-0.66943514,0.04436517,0.18291095,0.51843756,0.84147024,0.8408481,0.47510198,-0.8182592,0.085671134,-0.9694935,0.14737488,-0.9988482,-0.18291795,-0.9999986,-0.052609053,0.9971722,0.018311482,0.0032104726,0.0005973389,0.008292094,9.499999,0.19,6
3959,1.0453793,1.2019515,2.7180784,0.5085554,0.73083204,0.7310438,0.6747948,0.7814837,0.623036,-0.67739034,0.18090479,-0.18096417,-0.24090478,-0.05013195,0.034828812,-0.14959563,-1.6931101,3.1566288,4.5025835,-0.66943514,0.04436517,0.18291095,0.51843756,0.84147024,0.8408481,0.47510198,-0.8182592,0.085671134,-0.9694935,0.14737488,-0.9988482,-0.18291795,-0.9999986,-0.052609053,0.9971722,0.018311482,0.0032104726,0.0005973389,0.008292094,9.499999,0.19,6
3960,0.8188056,1.5172063,2.718131,0.5460937,0.7309013,0.73104763,0.67487437,0.778208,0.6232579,-0.5230079,0.38449287,0.27214763,0.16503581,-0.12074864,-0.27050555,-0.2529609,-0.87497896,3.4320407,4.564765,-0.6733471,-0.19857973,0.40490124,0.517117,0.841471,0.8410385,-0.31967798,-0.6010713,-0.2594521,1.5508877,-0.9293477,-0.9992001,-0.4053213,-1.0,0.27293396,0.9304263,0.018165575,0.007275768,0.0032271137,-0.0055794334,9.8,0.24,6
3961,0.6700428,1.4625599,2.7179463,0.5379518,0.7303648,0.73103434,0.6749396,0.7960111,0.6234396,-0.84275794,0.35518095,0.119412445,0.063933216,-0.23061693,0.12885207,0.13391139,-0.96708834,3.3748825,4.394449,-0.65202886,-0.38979933,0.37109542,0.5160312,0.841471,0.8395607,-1.8430063,-1.1652346,1.67337,1.1660247,1.3600708,-0.9964741,-0.37136024,-1.0,-0.41926306,0.91113025,0.018982705,0.0066355392,0.0026546458,-0.032166526,8.999999,0.45999998,5
3962,1.506503,1.7298315,2.7182758,0.5833158,0.730958,0.7310581,0.6746432,0.77491605,0.62261343,0.965421,0.47975457,0.2546741,0.26362145,-0.061328012,0.25256673,-0.2505984,-0.6014363,3.4133487,5.1298985,-0.6772752,0.39841768,0.5210016,0.52094185,0.84146106,0.8411943,-0.12098299,2.1357207,-0.60182923,2.8806875,1.2738397,-0.99948806,-0.52266544,-0.99998164,-0.39319143,-0.9074468,0.018020831,0.009564822,0.0058712875,-0.0021115516,13.0,0.26999998,7
3963,0.8422911,1.395827,2.7182612,0.52886784,0.7308682,0.73105717,0.6746519,0.7798479,0.6226376,0.7798121,0.3162523,0.08897645,-0.014172145,0.061721504,0.08403586,0.16273639,-1.0981511,3.2272463,4.936199,-0.6713891,-0.17078824,0.32733998,0.52079904,0.84093004,0.8409477,1.3361136,1.019398,-0.08723745,0.6687233,0.78750074,-0.99903214,-0.3274774,-0.9989996,-0.24614868,-0.72043246,0.018238382,0.0058204476,0.0020176005,0.023319582,11.8,0.32000002,7
3964,1.5039808,1.4090247,2.7178721,0.5305868,0.73075026,0.7310289,0.6749525,0.78474265,0.62347573,-0.88386256,0.32423776,-0.074875966,0.21021673,-0.26666695,0.13216713,0.20656314,-1.0703229,3.3943005,4.3495035,-0.6655391,0.39688018,0.3362176,0.5158152,0.841471,0.84062296,-1.4456162,-1.2987733,0.43357006,0.7695613,-1.222483,-0.9984324,-0.33637553,-1.0,0.3615623,0.81109303,0.01845856,0.0059846956,0.0021380284,-0.025230763,8.8,0.48,5
3965,0.8786456,1.4490677,2.7182448,0.5360374,0.7308128,0.7310559,0.6747368,0.78230006,0.62287444,0.5059582,0.3475966,0.17714144,-0.21958867,0.2658837,0.20814992,0.007949368,-0.9917675,3.4503899,4.8318276,-0.6684596,-0.12901308,0.36247346,0.51939756,0.8414686,0.8407951,-0.5846046,0.50174797,0.17238626,1.0679673,0.76644313,-0.99875027,-0.36270747,-0.99999547,-0.23978199,-0.20300487,0.01834814,0.0064737834,0.0025202555,-0.010203276,11.2,0.22999999,4
3966,1.3291614,1.2019515,2.7180784,0.5085554,0.73083204,0.7310438,0.6747948,0.7814837,0.623036,-0.67739034,0.18090479,0.14501561,0.26833373,-0.21160442,0.26313275,-0.012002716,-1.6931101,3.1566288,4.5025835,-0.66943514,0.2807239,0.18291095,0.51843756,0.84147024,0.8408481,0.47510198,-0.8182592,0.085671134,-0.9694935,-0.3229024,-0.9988482,-0.18291795,-0.9999986,0.0895775,0.9971722,0.018311482,0.0032104726,0.0005973389,0.008292094,9.499999,0.19,6
3967,1.3197068,1.3056897,2.718057,0.51821697,0.73082256,0.7310423,0.67484236,0.781892,0.6231687,-0.7189866,0.25768283,0.04820228,0.07749053,0.12674615,0.24635294,-0.25725988,-1.3215129,3.4320407,4.4814196,-0.6689473,0.27386513,0.26357988,0.51764846,0.8414707,0.84082186,-0.18721466,-0.8891547,0.12900901,-0.05488436,-0.018334271,-0.99879974,-0.26362485,-0.9999995,-0.002507515,0.99969304,0.018329803,0.0046553416,0.001272345,-0.0032675122,9.4,0.51,4
3968,1.3736926,1.3310288,2.7180784,0.5210126,0.73082256,0.7310438,0.6748436,0.781892,0.6231723,-0.67739034,0.27487975,0.27190462,-0.16867828,-0.07485459,-0.26794243,0.26524737,-1.2519306,3.3748825,4.5025835,-0.6689473,0.31219476,0.2820711,0.51762694,0.84147084,0.84082186,-0.18721466,-0.8182592,0.12900901,0.1548793,0.7698743,-0.99879974,-0.2821348,-0.9999997,-0.24081938,0.9971722,0.018329803,0.0049908077,0.0014678219,-0.0032675122,9.499999,0.52,6
3969,1.3852941,1.1843361,2.718199,0.5072245,0.730945,0.73105264,0.674671,0.77574056,0.6226908,-0.09259666,0.16680758,-0.2502156,0.25073707,-0.26581317,-0.26458842,0.2720551,-1.7767782,3.334877,4.683612,-0.67629164,0.32017326,0.16837643,0.5204847,0.83746696,0.84115857,-1.0482262,-0.1464396,-0.51649207,-1.1342326,0.40760782,-0.9994221,-0.16838105,-0.9926315,-0.1312895,0.56098425,0.018056909,0.002952789,0.0005044001,-0.018295,10.4,0.3,6
3970,1.4848322,1.1960561,2.718131,0.50809926,0.73093814,0.73104763,0.67485267,0.77615243,0.6231977,-0.5230079,0.17622197,-0.26930955,0.26521987,-0.17943211,0.02233215,-0.069126435,-1.7202044,3.334877,4.564765,-0.67580026,0.3850867,0.17807473,0.51747614,0.841471,0.8411399,-0.71706796,-0.6010713,-0.47375953,-1.0243096,1.3766462,-0.99938756,-0.17808087,-1.0,-0.42427456,0.9304263,0.018074974,0.0031246555,0.00056548667,-0.012515197,9.8,0.31,7
3971,1.3852941,1.1843361,2.718199,0.5072245,0.730945,0.73105264,0.674671,0.77574056,0.6226908,-0.09259666,0.16680758,-0.2502156,0.25073707,-0.26581317,-0.26458842,0.2720551,-1.7767782,3.334877,4.683612,-0.67629164,0.32017326,0.16837643,0.5204847,0.83746696,0.84115857,-1.0482262,-0.1464396,-0.51649207,-1.1342326,0.40760782,-0.9994221,-0.16838105,-0.9926315,-0.1312895,0.56098425,0.018056909,0.002952789,0.0005044001,-0.018295,10.4,0.3,6
3972,1.5271691,1.4356467,2.7181904,0.53417164,0.72804505,0.731052,0.6747108,0.830965,0.6228019,-0.1723919,0.33991084,-0.19536164,-0.20472108,0.26182902,-0.16311316,-0.27083305,-1.017174,3.4684086,4.6642876,-0.60947037,0.41087696,0.35378563,0.5198269,0.7865167,0.8331209,-0.8495313,-0.22408736,5.951083,0.9691963,0.94120204,-0.98472655,-0.35399172,-0.90514827,-0.29261968,0.6408264,0.02079117,0.00631138,0.0023893556,-0.014827118,10.3,0.67,6
3973,1.3197068,1.3056897,2.718057,0.51821697,0.73082256,0.7310423,0.67484236,0.781892,0.6231687,-0.7189866,0.25768283,0.04820228,0.07749053,0.12674615,0.24635294,-0.25725988,-1.3215129,3.4320407,4.4814196,-0.6689473,0.27386513,0.26357988,0.51764846,0.8414707,0.84082186,-0.18721466,-0.8891547,0.12900901,-0.05488436,-0.018334271,-0.99879974,-0.26362485,-0.9999995,-0.002507515,0.99969304,0.018329803,0.0046553416,0.001272345,-0.0032675122,9.4,0.51,4
3974,1.3736926,1.3310288,2.7180784,0.5210126,0.73082256,0.7310438,0.6748436,0.781892,0.6231723,-0.67739034,0.27487975,0.27190462,-0.16867828,-0.07485459,-0.26794243,0.26524737,-1.2519306,3.3748825,4.5025835,-0.6689473,0.31219476,0.2820711,0.51762694,0.84147084,0.84082186,-0.18721466,-0.8182592,0.12900901,0.1548793,0.7698743,-0.99879974,-0.2821348,-0.9999997,-0.24081938,0.9971722,0.018329803,0.0049908077,0.0014678219,-0.0032675122,9.499999,0.52,6
3975,1.5263199,1.2683319,2.7182636,0.514396,0.73095155,0.7310573,0.6746181,0.7753284,0.6225434,0.8097006,0.23123682,-0.09169329,0.22930081,-0.25240287,0.04477382,0.2359245,-1.4367349,3.8375058,4.953077,-0.6767834,0.41036975,0.23547047,0.5213558,0.80484194,0.8411767,0.011480334,1.1082985,-0.55918527,-0.3736568,0.59174436,-0.9994556,-0.23549575,-0.93540907,-0.18696249,-0.7860703,0.01803886,0.0041486933,0.0010053096,0.00020036964,11.9,0.26,7
3976,0.67239034,1.3696655,2.7182744,0.52557766,0.73099715,0.73105806,0.67467535,0.7720226,0.6227029,0.952454,0.29998848,-0.26548836,-0.22987361,-0.21243407,-0.025664553,-0.24601915,-1.1565596,3.617444,5.0988903,-0.68072534,-0.38657615,0.3094043,0.5204132,0.8414707,0.8413021,-0.2534463,1.9421647,-0.8991705,0.46507326,-0.058919545,-0.9996875,-0.30950692,-0.9999995,0.009763289,-0.97283256,0.017895125,0.005490222,0.0017872171,-0.0044234726,12.8,0.29,7
3977,1.476576,1.3056897,2.7182758,0.51821697,0.73097014,0.7310581,0.6746554,0.7740906,0.62264735,0.965421,0.25768283,-0.21660322,-0.06485823,-0.2706653,-0.27157265,0.27007005,-1.3215129,3.080643,5.1298985,-0.6782596,0.37993488,0.26357988,0.5207419,0.84147066,0.8412278,-0.6508363,2.1357207,-0.68699896,-0.05488436,-1.4181962,-0.99955004,-0.26362485,-0.9999994,0.42073545,-0.9074468,0.017984824,0.0046553416,0.001272345,-0.011359236,13.0,0.25,6
3978,1.1086955,1.3310288,2.718199,0.5210126,0.7309013,0.73105264,0.6747004,0.778208,0.62277293,-0.09259666,0.27487975,0.24149053,-0.2664769,0.27195543,-0.13064301,0.21776657,-1.2519306,3.5205941,4.683612,-0.6733471,0.10300114,0.2820711,0.51999855,0.80484194,0.8410385,0.47510198,-0.1464396,-0.2594521,0.1548793,1.3700725,-0.9992001,-0.2821348,-0.93540907,-0.42228702,0.56098425,0.018165575,0.0049908077,0.0014678219,0.008292094,10.4,0.53000003,7
3979,1.5275959,1.3310288,2.718199,0.5210126,0.730945,0.73105264,0.67470175,0.77574056,0.6227766,-0.09259666,0.27487975,0.2530743,-0.029983228,0.20073016,-0.050224736,0.1684515,-1.2519306,3.5205941,4.683612,-0.67629164,0.41113174,0.2820711,0.5199771,0.80484194,0.84115857,0.4088703,-0.1464396,-0.51649207,0.1548793,0.99210066,-0.9994221,-0.2821348,-0.93540907,-0.30800867,0.56098425,0.018056909,0.0049908077,0.0014678219,0.007136133,10.4,0.52,6
3980,0.6632338,1.2438726,2.7182207,0.51209766,0.73093814,0.7310541,0.6748134,0.77615243,0.62308794,0.1498057,0.21319686,-0.23641704,-0.034065507,0.08411215,0.16851841,0.27119824,-1.5222075,3.1319363,4.7404876,-0.67580026,-0.39918482,0.21650158,0.5181292,0.841471,0.8411399,0.14394367,0.09100391,-0.47375953,-0.58872104,1.0059779,-0.99938756,-0.21651806,-1.0,-0.3122044,0.29128927,0.018074974,0.0038088255,0.0008447393,0.0025122908,10.7,0.25,5
3981,0.7538629,1.2438726,2.7182207,0.51209766,0.7309312,0.7310541,0.67472637,0.7765641,0.6228454,0.1498057,0.21319686,0.2360606,-0.0686301,0.2651092,-0.21531439,0.26676735,-1.5222075,3.7737901,4.7404876,-0.6753091,-0.27880043,0.21650158,0.51956934,0.8413376,0.8411208,-0.91576296,0.09100391,-0.43098268,-0.58872104,1.3207097,-0.9993521,-0.21651806,-0.99975324,-0.40736237,0.29128927,0.018093059,0.0038088255,0.0008447393,-0.015983079,10.7,0.26999998,7
3982,1.5263199,1.2683319,2.7182636,0.514396,0.73095155,0.7310573,0.6746181,0.7753284,0.6225434,0.8097006,0.23123682,-0.09169329,0.22930081,-0.25240287,0.04477382,0.2359245,-1.4367349,3.8375058,4.953077,-0.6767834,0.41036975,0.23547047,0.5213558,0.80484194,0.8411767,0.011480334,1.1082985,-0.55918527,-0.3736568,0.59174436,-0.9994556,-0.23549575,-0.93540907,-0.18696249,-0.7860703,0.01803886,0.0041486933,0.0010053096,0.00020036964,11.9,0.26,7
3983,1.5308225,1.2560571,2.718199,0.5132219,0.7308768,0.73105264,0.6747909,0.7794384,0.6230253,-0.09259666,0.22225624,-0.019700726,-0.0984603,0.15849207,-0.22776254,-0.09727583,-1.4785082,3.1807265,4.683612,-0.67187834,0.4130543,0.22600785,0.5185021,0.84147084,0.84097123,0.011480334,-0.1464396,-0.13035385,-0.48094586,1.184773,-0.99907565,-0.22602835,-0.99999976,-0.3662624,0.56098425,0.018220155,0.0039789584,0.0009232792,0.00020036964,10.4,0.25,6
3984,0.67239034,1.3696655,2.7182744,0.52557766,0.73099715,0.73105806,0.67467535,0.7720226,0.6227029,0.952454,0.29998848,-0.26548836,-0.22987361,-0.21243407,-0.025664553,-0.24601915,-1.1565596,3.617444,5.0988903,-0.68072534,-0.38657615,0.3094043,0.5204132,0.8414707,0.8413021,-0.2534463,1.9421647,-0.8991705,0.46507326,-0.058919545,-0.9996875,-0.30950692,-0.9999995,0.009763289,-0.97283256,0.017895125,0.005490222,0.0017872171,-0.0044234726,12.8,0.29,7
3985,0.97398037,1.1160307,2.7181456,0.503025,0.7308682,0.7310487,0.6748017,0.7798479,0.6230554,-0.4614903,0.10912222,0.053531066,-0.27192348,0.21930933,-0.26738152,-0.12685393,-2.2092924,3.0539746,4.5850697,-0.6713891,-0.026361061,0.10955794,0.5183229,0.84147096,0.8409477,0.077712,-0.5271749,-0.08723745,-1.8008384,1.3726898,-0.99903214,-0.10955847,-0.99999994,-0.42307836,0.88919115,0.018238382,0.0019159928,0.00021118483,0.0013563302,9.9,0.26999998,6
3986,0.97398037,1.1160307,2.7181456,0.503025,0.7308682,0.7310487,0.6748017,0.7798479,0.6230554,-0.4614903,0.10912222,0.053531066,-0.27192348,0.21930933,-0.26738152,-0.12685393,-2.2092924,3.0539746,4.5850697,-0.6713891,-0.026361061,0.10955794,0.5183229,0.84147096,0.8409477,0.077712,-0.5271749,-0.08723745,-1.8008384,1.3726898,-0.99903214,-0.10955847,-0.99999994,-0.42307836,0.88919115,0.018238382,0.0019159928,0.00021118483,0.0013563302,9.9,0.26999998,6
3987,0.9106133,1.2560571,2.718057,0.5132219,0.73083204,0.7310423,0.67497844,0.7814837,0.62354785,-0.7189866,0.22225624,0.23229352,0.24543679,-0.2541501,0.24559006,-0.22436507,-1.4785082,3.7057366,4.4814196,-0.66943514,-0.09350026,0.22600785,0.51538306,0.841471,0.8408481,-0.18721466,-0.8891547,0.085671134,-0.48094586,1.365821,-0.9988482,-0.22602835,-1.0,-0.4210016,0.99969304,0.018311482,0.0039789584,0.0009232792,-0.0032675122,9.4,0.41,6
3988,0.73548895,1.2197787,2.7182515,0.5099987,0.73083204,0.7310564,0.6746484,0.7814837,0.62262803,0.6167968,0.1948516,0.03196992,0.18352467,0.2006452,-0.20720674,-0.016870623,-1.6161135,3.204257,4.8672266,-0.66943514,-0.30240962,0.19736502,0.52085614,0.79661137,0.8408481,0.7400286,0.67129725,0.085671134,-0.8056556,-0.81735045,-0.9988482,-0.19737533,-0.9216685,0.239072,-0.39349088,0.018311482,0.0034674339,0.0006981317,0.012915936,11.4,0.16999999,6
3989,0.97398037,1.1160307,2.7181456,0.503025,0.7308682,0.7310487,0.6748017,0.7798479,0.6230554,-0.4614903,0.10912222,0.053531066,-0.27192348,0.21930933,-0.26738152,-0.12685393,-2.2092924,3.0539746,4.5850697,-0.6713891,-0.026361061,0.10955794,0.5183229,0.84147096,0.8409477,0.077712,-0.5271749,-0.08723745,-1.8008384,1.3726898,-0.99903214,-0.10955847,-0.99999994,-0.42307836,0.88919115,0.018238382,0.0019159928,0.00021118483,0.0013563302,9.9,0.26999998,6
3990,0.9106133,1.2560571,2.718057,0.5132219,0.73083204,0.7310423,0.67497844,0.7814837,0.62354785,-0.7189866,0.22225624,0.23229352,0.24543679,-0.2541501,0.24559006,-0.22436507,-1.4785082,3.7057366,4.4814196,-0.66943514,-0.09350026,0.22600785,0.51538306,0.841471,0.8408481,-0.18721466,-0.8891547,0.085671134,-0.48094586,1.365821,-0.9988482,-0.22602835,-1.0,-0.4210016,0.99969304,0.018311482,0.0039789584,0.0009232792,-0.0032675122,9.4,0.41,6
3991,0.65534633,1.2197787,2.7180073,0.5099987,0.73070467,0.73103875,0.6747424,0.78636575,0.6228902,-0.7887368,0.1948516,0.15791291,0.11238454,-0.27092087,-0.15204784,-0.2721034,-1.6161135,3.1066184,4.438407,-0.6635971,-0.4101253,0.19736502,0.5193045,0.7177037,0.8404974,-1.3131529,-1.0286951,0.6085702,-0.8056556,-0.24625708,-0.99820054,-0.19737533,-0.800499,0.06640408,0.9748436,0.018532544,0.0034674339,0.0006981317,-0.02291884,9.2,0.41,5
3992,0.66144925,1.2078706,2.718207,0.509024,0.7308933,0.7310531,0.6746801,0.7786184,0.62271625,-0.01159404,0.18557094,-0.12021766,0.1485844,0.14353922,-0.11096591,0.18296164,-1.6667552,3.486108,4.7027507,-0.67285734,-0.4016539,0.18773821,0.5203346,0.84081024,0.84101665,-1.909238,-0.06804205,-0.21646366,-0.91477734,1.2934748,-0.99915963,-0.18774621,-0.9987782,-0.399128,0.47553694,0.01818375,0.0032962095,0.0006300639,-0.033322487,10.5,0.32000002,7
3993,1.3131212,1.3183166,2.7182364,0.51959,0.73083204,0.7310553,0.6748022,0.7814837,0.6230566,0.3754445,0.26632595,0.22784008,0.26783088,0.20568396,-0.21177383,0.0010398856,-1.2860667,3.4320407,4.7957907,-0.66943514,0.2690504,0.2728514,0.5183157,0.84147096,0.8408481,0.4088703,0.33519965,0.085671134,0.0502837,0.40488103,-0.9988482,-0.27290508,-0.99999994,-0.13046506,-0.004425698,0.018311482,0.004823316,0.0013683381,0.007136133,11.0,0.33999997,7
3994,1.3131212,1.3183166,2.7182364,0.51959,0.73083204,0.7310553,0.6748022,0.7814837,0.6230566,0.3754445,0.26632595,0.22784008,0.26783088,0.20568396,-0.21177383,0.0010398856,-1.2860667,3.4320407,4.7957907,-0.66943514,0.2690504,0.2728514,0.5183157,0.84147096,0.8408481,0.4088703,0.33519965,0.085671134,0.0502837,0.40488103,-0.9988482,-0.27290508,-0.99999994,-0.13046506,-0.004425698,0.018311482,0.004823316,0.0013683381,0.007136133,11.0,0.33999997,7
3995,1.5289038,1.4356467,2.7182667,0.53417164,0.7309166,0.7310575,0.6746857,0.77738655,0.6227319,0.85878444,0.33991084,0.17975096,-0.022808744,0.16814853,-0.0629495,-0.24966,-1.017174,3.719723,4.986411,-0.67432773,0.4119118,0.35378563,0.5202417,0.84138155,0.8410807,-1.909238,1.2883507,-0.34530598,0.9691963,0.80815256,-0.99927807,-0.35399172,-0.99983454,-0.25239268,-0.8932061,0.01812928,0.00631138,0.0023893556,-0.033322487,12.099999,0.31,5
3996,1.3131212,1.3183166,2.7182364,0.51959,0.73083204,0.7310553,0.6748022,0.7814837,0.6230566,0.3754445,0.26632595,0.22784008,0.26783088,0.20568396,-0.21177383,0.0010398856,-1.2860667,3.4320407,4.7957907,-0.66943514,0.2690504,0.2728514,0.5183157,0.84147096,0.8408481,0.4088703,0.33519965,0.085671134,0.0502837,0.40488103,-0.9988482,-0.27290508,-0.99999994,-0.13046506,-0.004425698,0.018311482,0.004823316,0.0013683381,0.007136133,11.0,0.33999997,7
3997,1.3480238,1.2931494,2.7182744,0.51689357,0.7308933,0.73105806,0.6745808,0.7786184,0.62243927,0.952454,0.24895227,-0.08292713,-0.06472689,0.2549422,0.09808134,-0.26337042,-1.3583658,3.1066184,5.0988903,-0.67285734,0.29422036,0.25425813,0.5219692,0.83927554,0.84101665,0.21017532,1.9421647,-0.21646366,-0.16060866,0.61779034,-0.99915963,-0.25429553,-0.9959494,-0.19483738,-0.97283256,0.01818375,0.004486902,0.0011798425,0.0036682512,12.8,0.29,7
3998,1.0960511,1.2683319,2.718207,0.514396,0.7307824,0.7310531,0.674787,0.78352255,0.62301433,-0.01159404,0.23123682,-0.058034103,-0.2386129,0.17290425,-0.2231666,-0.27122223,-1.4367349,4.028024,4.7027507,-0.66699827,0.09158527,0.23547047,0.5185666,0.84146106,0.8407115,-1.1806896,-0.06804205,0.30278376,-0.3736568,1.3016886,-0.99859583,-0.23549575,-0.99998164,-0.40161142,0.47553694,0.01840327,0.0041486933,0.0010053096,-0.02060692,10.5,0.49,6
3999,1.0960511,1.2683319,2.718207,0.514396,0.7307824,0.7310531,0.674787,0.78352255,0.62301433,-0.01159404,0.23123682,-0.058034103,-0.2386129,0.17290425,-0.2231666,-0.27122223,-1.4367349,4.028024,4.7027507,-0.66699827,0.09158527,0.23547047,0.5185666,0.84146106,0.8407115,-1.1806896,-0.06804205,0.30278376,-0.3736568,1.3016886,-0.99859583,-0.23549575,-0.99998164,-0.40161142,0.47553694,0.01840327,0.0041486933,0.0010053096,-0.02060692,10.5,0.49,6
4000,1.0960511,1.2683319,2.718207,0.514396,0.7307824,0.7310531,0.674787,0.78352255,0.62301433,-0.01159404,0.23123682,-0.058034103,-0.2386129,0.17290425,-0.2231666,-0.27122223,-1.4367349,4.028024,4.7027507,-0.66699827,0.09158527,0.23547047,0.5185666,0.84146106,0.8407115,-1.1806896,-0.06804205,0.30278376,-0.3736568,1.3016886,-0.99859583,-0.23549575,-0.99998164,-0.40161142,0.47553694,0.01840327,0.0041486933,0.0010053096,-0.02060692,10.5,0.49,6
4001,0.94589734,1.2806964,2.7180784,0.51561993,0.7306806,0.7310438,0.6747082,0.78717566,0.6227947,-0.67739034,0.24013622,0.22525889,-0.06899389,-0.044472553,-0.26556167,-0.18933046,-1.3967328,3.1319363,4.5025835,-0.6626276,-0.055592526,0.2448878,0.51986986,0.6900761,0.84043133,-1.2469213,-0.8182592,0.6963287,-0.26687184,1.3668382,-0.99807864,-0.24491866,-0.7615942,-0.42130914,0.9971722,0.018569646,0.004318014,0.0010908308,-0.021762881,9.499999,0.57000005,5
4002,1.1142211,1.2806964,2.7180073,0.51561993,0.73079276,0.73103875,0.6749435,0.7831153,0.62345046,-0.7887368,0.24013622,-0.16208708,0.2484271,-0.26044482,0.25920054,-0.2715717,-1.3967328,3.2497191,4.438407,-0.6674851,0.107944846,0.2448878,0.5159664,0.841471,0.8407399,-0.7832996,-1.0286951,0.25927362,-0.26687184,0.9455021,-0.9986483,-0.24491866,-1.0,-0.29391977,0.9748436,0.018384874,0.004318014,0.0010908308,-0.013671157,9.2,0.48,6
4003,1.3778813,1.1497484,2.7182407,0.50489986,0.7308414,0.7310556,0.67465323,0.7810752,0.6226413,0.44304577,0.13820234,-0.26253706,0.053923666,0.019697396,0.2679583,0.18430948,-1.9693817,3.719723,4.8138905,-0.6699233,0.31508574,0.13909069,0.5207776,0.7865167,0.84087384,-0.7832996,0.41809863,0.042382475,-1.4661452,-1.1897956,-0.9988957,-0.13909245,-0.90514827,0.3516794,-0.10423603,0.018293181,0.0024354868,0.00034208453,-0.013671157,11.1,0.35,6
4004,0.89321923,1.4490677,2.7182698,0.5360374,0.73088515,0.7310577,0.6746341,0.77902853,0.622588,0.89593613,0.3475966,-0.1481405,-0.10428409,0.15419859,0.19640261,-0.2690807,-0.9917675,3.35508,5.0191984,-0.67236763,-0.11268338,0.36247346,0.52109176,0.8414381,0.8409942,-0.8495313,1.4714032,-0.1734309,1.0679673,1.2620006,-0.99911815,-0.36270747,-0.99993914,-0.3896119,-0.96473265,0.018201942,0.0064737834,0.0025202555,-0.014827118,12.3,0.26,7
