,205382_s_at_sigmoid,37892_at_sigmoid,220988_s_at_sigmoid,223122_s_at_sigmoid,206488_s_at_sigmoid,209612_s_at_radian,212354_at_radian,221541_at_radian,205913_at_radian,209613_s_at_radian,204589_at_radian,(202766_s_at*211161_s_at),(200665_s_at*207175_at),(212489_at*221729_at),(207175_at*229554_at),(212354_at*223122_s_at),(206488_s_at*209687_at),(209596_at*227061_at),(203325_s_at*211161_s_at),(204589_at*205913_at),(201125_s_at*207175_at),(201150_s_at*212489_at),(213069_at*223122_s_at),(209613_s_at*223122_s_at),(203666_at*203980_at),(221730_at*228481_at),(203325_s_at*221729_at),(200665_s_at*221729_at),(204589_at*223121_s_at),(204589_at*211161_s_at),(204589_at*212667_at),201744_s_at_recip,223122_s_at_recip,228766_at_recip,209612_s_at_recip,209613_s_at_recip,225241_at_recip,232458_at_square,205382_s_at_square,212489_at_square,209613_s_at_square,209612_s_at_square,209596_at_square,207175_at_ln,226997_at_ln,201147_s_at_ln,207175_at_mmnorm,201852_x_at_mmnorm,209687_at_mmnorm,207175_at_zscore,229554_at_zscore,209612_s_at_degree,221730_at_degree,Tissue
130,1.0,1.0,1.0,1.0,1.0,3.4225907,8.977974,4.7996554,0.8342674,1.2479104,7.140142,1231710.5,529198.75,41070.4,29337.799,59053.125,43384.68,21073.5,351811.2,19554.98,451970.62,55461.0,120207.08,8208.2,58683.24,92651.6,43880.48,1066687.9,5072.84,1012849.8,509452.25,0.002072539,0.008710802,0.0064020487,0.005099439,0.013986014,0.013333334,204756.25,11946.49,17689.0,5112.25,38455.21,447561.0,5.0317445,5.8567896,5.2154794,0.012863127,0.009549262,0.010059085,-0.27106464,-0.49934518,11235.702,19136.79,1.0
131,1.0,1.0,1.0,1.0,1.0,2.0402899,13.030627,13.128366,0.5794493,0.96516705,20.57045,57307844.0,603170.4,10569007.0,31546.2,4681480.5,399885.84,5432167.5,124197330.0,39129.52,185808.0,2379009.2,9041290.0,346753.12,82738.44,998123.2,46128556.0,95668980.0,3735572.5,24662440.0,1604781.8,7.0301736e-05,0.00015947946,0.0050530573,0.00855432,0.018083183,0.0013227513,16916768.0,1225.0,1849328.1,3058.0898,13665.61,49873256.0,3.8918202,6.715868,6.9329357,0.0040276763,0.3801996,0.09734072,-0.33990252,0.056574073,6697.8765,288392.56,1.0
132,1.0,1.0,1.0,1.0,1.0,23.616049,440.3012,119.82558,6.332054,27.960175,63.95759,751684000.0,31309514.0,299935840.0,4163106.5,739692600.0,8720148.0,276619260.0,641419600.0,1329480.5,5982692.0,177703800.0,180315360.0,46972240.0,23553474.0,24765242.0,392236100.0,1118015400.0,72483450.0,177563710.0,94916410.0,2.1175852e-05,3.4105247e-05,0.0010294421,0.0007390437,0.0006242197,0.0004262938,50177390.0,1431612.2,102462990.0,2566404.0,1830879.5,725661200.0,6.7211847,7.712399,8.599897,0.070234194,0.48831618,0.5185274,0.17591918,5.4316487,77526.914,842603.2,0.0
133,1.0,1.0,1.0,1.0,1.0,24.380505,55.75629,56.026817,11.704178,19.90199,40.79707,88201220.0,7189753.5,6477017.5,297779.8,26811960.0,752852.8,6508557.5,27891446.0,1567527.5,1628713.6,11368915.0,21166054.0,9570425.0,9126371.0,1802013.0,11205694.0,112998690.0,11356744.0,36238264.0,11493254.0,7.624566e-05,0.000119148324,0.0016090105,0.0007158708,0.00087696215,0.0013415616,340005.6,851744.44,1081392.0,1300284.2,1951329.6,29154600.0,5.9821715,6.6151276,7.884087,0.03347635,0.22525322,0.13926645,-0.11046494,0.18882465,80036.47,212618.89,0.0
134,1.0,1.0,1.0,1.0,1.0,61.737534,65.366066,31.307716,24.197245,75.00203,25.448645,90814700.0,15120830.0,2113343.8,877731.9,13298081.0,6684860.0,6536024.0,12194811.0,2021509.9,3238713.2,5379767.0,10476340.0,15258422.0,24645018.0,378831.34,3766771.0,33753212.0,2846648.8,14900907.0,7026000.5,8.435828e-05,0.00028163462,0.0005587841,0.00028270148,0.00023270426,0.0026624068,1911306.2,12762756.0,448230.25,18466786.0,12512492.0,20107154.0,7.2542486,6.504288,6.9794245,0.11977886,0.12530057,0.28192022,0.5619266,0.028182028,202672.36,79887.5,0.0
135,1.0,1.0,1.0,1.0,1.0,2.7227137,169.831,97.45395,2.364921,3.166027,59.072414,516131200.0,7041431.5,106685570.0,288015.44,252594700.0,2596956.0,20786972.0,437564900.0,458613.3,1477396.9,75586450.0,82424380.0,4708926.5,3824967.5,22159656.0,165360300.0,635329660.0,37951860.0,166707800.0,48768364.0,3.17546e-05,3.852258e-05,0.002622607,0.0064102565,0.0055126795,0.0008980692,12350305.0,151087.7,32850092.0,32905.957,24336.0,191252320.0,5.3293314,7.3463974,8.072873,0.017365646,0.49768475,0.42133242,-0.23598506,0.98122156,8938.141,715137.25,0.0
136,1.0,1.0,1.0,1.0,1.0,46.430996,198.91518,87.40609,9.920452,45.8114,71.46076,499253540.0,18023068.0,33713916.0,1049232.1,238016080.0,4449667.0,18689804.0,101755460.0,2327257.0,8429047.0,31507508.0,104783880.0,54816584.0,28117814.0,965070.8,52859096.0,371197060.0,63814908.0,111570760.0,41364496.0,4.7454538e-05,4.7883317e-05,0.00094813696,0.00037589745,0.0003809814,0.004378284,63607004.0,1391220.2,5672494.5,6889575.5,7077196.5,65934400.0,6.532771,7.1368012,8.485269,0.058151167,0.30445418,0.36899605,0.08177906,1.1416184,152423.95,316329.97,0.0
137,1.0,1.0,1.0,1.0,1.0,19.535471,39.872047,57.464966,0.45553094,14.414675,30.099947,167713040.0,4500781.0,9162357.0,175076.86,24053500.0,380231.5,5716596.5,76629010.0,45012.06,1140732.5,6522653.5,19727134.0,8695901.0,162693.06,8799867.0,19225062.0,176621630.0,6778713.0,45507710.0,14108607.0,4.6087407e-05,9.497578e-05,0.005903188,0.0008934155,0.0012108003,0.0010284892,9015607.0,93269.16,1915456.0,682110.9,1252832.6,54804410.0,5.128122,6.6248617,7.311352,0.014177421,0.34028268,0.08937407,-0.26082483,0.5408372,64131.164,267279.06,0.0
138,1.0,1.0,1.0,1.0,1.0,0.33684853,61.27851,11.758284,0.49043754,0.34208453,51.920055,78168824.0,312745.2,11163858.0,13063.96,12258305.0,329853.44,12720403.0,68446744.0,83591.88,186391.67,25238102.0,15289190.0,68431.44,124533.59,5967267.0,18061048.0,94093340.0,2988186.8,61731564.0,13644812.0,7.274896e-05,0.00028641807,0.002714441,0.051813472,0.051020406,0.0011041183,4153444.0,93025.0,4156705.8,384.16,372.48996,169864300.0,2.9014215,6.7316146,7.64401,0.0014160463,0.1910436,0.14694153,-0.36025,0.14752704,1105.8085,249889.8,0.0
139,1.0,1.0,1.0,1.0,1.0,3.1607914,19.861847,22.62645,0.44505894,3.673918,14.142403,45526060.0,793950.56,4518432.5,16431.75,1047529.0,126503.375,1377857.4,20589676.0,20662.65,391239.16,2988817.2,2205150.0,193765.25,33346.25,883116.0,4279611.5,51695652.0,384325.28,13834008.0,3222887.0,0.00011427135,0.0010863661,0.007087172,0.005521811,0.004750594,0.0009487666,3893913.0,1451.6099,1621293.0,44310.25,32797.21,10928314.0,3.9982007,6.037632,6.870261,0.004494039,0.20178363,0.058965277,-0.33626902,-0.36414483,10376.266,137796.34,0.0
140,1.0,1.0,1.0,1.0,1.0,6.7020645,30.03188,10.0984745,0.54803336,2.9321532,19.298105,59818916.0,3478860.0,3557364.2,10765.92,593469.4,201101.55,1681241.8,31879670.0,34718.977,704678.4,721817.4,941818.4,57943.2,78137.6,1011303.0,4725199.0,44825940.0,61698.055,19599304.0,5252185.5,0.00037225924,0.002899391,0.004306632,0.0026041667,0.005952381,0.0013178703,2504306.2,43681.0,1833316.0,28224.0,147456.0,8708992.0,5.31763,6.0595903,5.381739,0.017162142,0.22445166,0.06321873,-0.23757057,-0.66982055,22001.578,123415.1,1.0
141,1.0,1.0,1.0,1.0,1.0,6.848672,74.03163,17.346828,0.46251225,3.1869712,28.770008,76931440.0,1535037.1,4710643.0,80455.055,2619674.0,1024591.7,3993765.0,20427716.0,43682.6,318770.28,5200337.5,1860519.9,112773.76,75436.64,702250.1,4734319.5,88087220.0,579742.3,33019266.0,11269946.0,4.4986078e-05,0.001619171,0.0057405285,0.00254842,0.005476451,0.001078865,1106072.8,188529.66,1029616.1,33342.76,153977.75,19779366.0,4.3932137,6.0949235,7.3074036,0.0067325793,0.24039027,0.38259682,-0.31882834,0.4876174,22482.861,165172.27,1.0
142,1.0,1.0,1.0,1.0,0.9999994,0.4642576,4.0317106,6.1208696,0.37175512,0.06283185,10.142108,7226226.0,308862.28,726379.56,5991.12,74543.7,2907.3599,138275.06,6017758.5,12377.429,96001.02,113223.055,357583.88,1161.72,1312.7899,15693.601,1659059.2,12188081.0,14585.609,3967460.0,1257907.1,0.0014376079,0.0030988534,0.011848341,0.037593983,0.2777778,0.0062111802,282492.25,74474.41,148918.81,12.959999,707.56,956288.44,3.8649313,5.1845884,5.2657943,0.0039174454,0.06486548,0.012503108,-0.34076133,-0.5803425,1524.0676,57639.55,1.0
143,1.0,1.0,1.0,1.0,0.99999666,0.7941248,40.577156,15.196582,0.24783675,0.19547687,9.892526,6722918.5,610902.75,1839729.6,37963.8,1027838.25,5092.9204,148558.61,7913435.0,8048.5596,94225.68,543734.2,325916.12,4951.52,14082.93,171690.48,3131275.2,23410168.0,79578.71,4314481.5,1191243.5,9.406276e-05,0.0022619315,0.02293578,0.021978023,0.08928572,0.018726591,119923.68,459684.0,373076.62,125.439995,2070.25,301620.66,4.364372,5.040194,5.665042,0.006537555,0.076882444,0.029851388,-0.32034782,-0.14106424,2606.9578,72759.91,1.0
144,1.0,1.0,1.0,1.0,1.0,3.0264008,8.408996,25.942574,0.5026548,1.5812683,7.920304,28577670.0,444702.94,3008327.2,5507.1895,2747271.8,1067123.0,97375.96,12779096.0,13069.439,55682.637,1066991.4,10456511.0,516610.25,49461.03,167131.66,2410910.8,35889176.0,2294049.8,6813716.0,1929012.9,0.00020374483,0.00017537398,0.002361833,0.005767013,0.011037528,0.007002801,680460.06,1305992.0,1127844.0,8208.359,30067.559,283449.78,3.558201,6.004874,6.285253,0.002849051,0.18269716,0.111704715,-0.3490853,-0.54187185,9935.087,63500.91,1.0
145,1.0,1.0,1.0,1.0,1.0,4.785693,65.06064,29.764845,1.4870205,3.5499995,18.748325,50756984.0,1342936.8,16178951.0,34103.82,5514386.5,1209009.0,1707027.0,71124936.0,91521.836,310444.8,5135540.0,3689670.0,300889.62,718466.9,652693.0,21709408.0,115735520.0,823911.4,24476182.0,4083786.0,7.1490875e-05,0.00067599537,0.003968254,0.0036469728,0.004916421,0.0020699648,2062670.2,58757.758,5411672.0,41371.56,75185.65,7096362.5,4.3907385,6.42211,6.8834624,0.0067156204,0.218117,0.17029268,-0.3189605,-0.21530153,15710.503,170449.2,1.0
146,1.0,1.0,1.0,1.0,1.0,3.769911,49.405033,41.59294,0.75049156,3.785619,44.682175,502442980.0,4650210.5,23322876.0,69328.555,650494.9,6870091.0,40946944.0,201605090.0,110084.305,545063.1,8474259.0,1048899.1,49843.62,96821.31,2350965.5,30993076.0,416875330.0,46849.83,121222530.0,44113596.0,5.254474e-05,0.00435161,0.0015544847,0.0046296297,0.0046104197,0.00041737972,4713675.5,9251331.0,10265616.0,47045.605,46656.0,35451308.0,4.3969154,6.7282696,6.452995,0.006758017,0.5954301,0.4228503,-0.31863016,0.31468385,12375.888,232002.06,1.0
147,1.0,1.0,1.0,1.0,1.0,1.0314896,3.063053,13.583898,0.5183628,0.5009095,5.677556,7760592.5,437589.12,368378.25,3953.28,9459.45,270019.0,27336.541,3766974.5,9661.41,70031.52,139397.31,25963.63,1546.93,9587.189,6784.5303,482626.6,9443060.0,3740.95,2542317.0,1141412.6,0.00068511924,0.018552875,0.007320644,0.016920473,0.034843206,0.03076923,124115.28,255227.05,135350.4,823.69006,3492.8098,102464.016,3.8372993,6.24843,3.8836236,0.003807214,0.049632065,0.103849545,-0.34162015,-0.6299979,3386.1802,24448.11,1.0
148,1.0,1.0,1.0,1.0,1.0,5.7892575,52.562336,42.376595,0.58817595,4.934046,16.111134,159588800.0,4509259.5,11665036.0,112961.01,7153454.0,374880.0,6990938.5,133986110.0,31108.47,1286001.0,9758051.0,4008081.2,671497.4,16345.5,3481346.5,27788062.0,154824910.0,929561.7,32856726.0,5307086.5,5.7532765e-05,0.00042099945,0.01303781,0.0030147722,0.0035373187,0.00091583474,4666896.5,500556.25,2497032.0,79919.3,110024.9,38554170.0,5.370638,6.469095,7.258835,0.018103346,0.4273686,0.09565135,-0.23023756,-0.08895063,19005.01,232695.34,1.0
149,1.0,1.0,1.0,1.0,1.0,0.70336765,18.685493,7.68643,0.35081118,0.98262036,18.078121,8449429.0,436730.0,816721.0,8919.05,288312.56,59844.32,874914.44,5905766.5,20819.582,143032.05,320475.16,299784.72,15161.589,26645.5,88983.27,1490873.2,13990040.0,8907.881,7820497.5,1843517.0,0.00021524355,0.003713331,0.00821018,0.024813896,0.01776199,0.0063856957,389500.78,72361.0,183612.25,3169.69,1624.09,28082578.0,4.085976,5.2606153,5.9472513,0.004918005,0.05619099,0.016430696,-0.33296588,-0.55047554,2309.0198,52614.71,1.0
150,1.0,1.0,1.0,1.0,1.0,25.527185,83.48259,59.606483,5.391322,27.904325,35.24867,138952030.0,24355780.0,26346356.0,589262.8,24725320.0,785071.6,5492214.0,181066180.0,623854.44,3728199.2,16583995.0,18068940.0,8264517.5,6952308.0,6705885.5,45368884.0,300687200.0,4022639.2,73158190.0,12789722.0,3.7517962e-05,0.00019345352,0.0026357407,0.00068371394,0.0006254691,0.0012698412,3597091.5,193776.05,8425667.0,2556161.5,2139198.8,52251212.0,6.6001425,6.8617115,7.622664,0.062212765,0.4334503,0.123547524,0.11342336,0.25040224,83800.805,293812.75,1.0
151,1.0,1.0,1.0,1.0,1.0,1.7575465,17.591173,14.669493,1.69646,0.715585,10.430087,5540402.0,899085.25,541641.1,9109.789,23080.91,92696.1,26832.959,3553652.5,58086.715,267359.9,120735.99,9757.69,938.89996,44488.082,100499.13,752571.4,7693474.0,5916.2397,3155985.2,675347.7,0.0005971575,0.043668125,0.0042301184,0.009930487,0.024390243,0.007770008,19684.092,117032.414,234546.48,1681.0,10140.489,84332.16,4.872905,5.7960577,2.7850113,0.01095528,0.05639486,0.02588092,-0.28592888,-0.64904886,5769.6846,24597.076,1.0
152,1.0,1.0,1.0,0.9999876,1.0,2.3125613,10.054841,22.713715,0.7400196,1.5899949,13.6868725,56982316.0,2181454.2,3178464.8,15445.489,6509.9297,857540.94,438753.16,27615132.0,33250.082,390582.25,1736614.6,15442.58,1029.43,108174.03,198439.8,3462765.8,33705868.0,6352.0205,12745446.0,5198775.5,0.0004321708,0.088495575,0.0026034887,0.00754717,0.010976949,0.008802817,1915456.0,43681.0,2432352.0,8299.21,17556.25,3752356.2,4.882044,6.706251,5.831589,0.011057031,0.14601241,0.11385718,-0.2851361,-0.5907898,7591.6904,73590.695,1.0
153,1.0,1.0,1.0,1.0,1.0,0.06806784,3.6180675,5.284857,0.13962634,0.689405,8.649852,89759.88,108020.5,42698.76,3132.5,5866.59,7639.66,23630.201,90173.52,3964.8,29137.5,1062.52,12904.8,1117.85,641.55005,15824.5205,138242.53,3261910.5,37170.0,341666.66,190013.05,0.016393442,0.03533569,0.007002801,0.25641024,0.025316456,0.071428575,114.49,86612.484,1632.1602,1560.25,15.210001,263887.7,3.5553482,3.83298,1.8245492,0.0028405718,0.002032171,0.011817066,-0.34915137,-0.6247128,223.45354,40118.504,1.0
154,1.0,1.0,1.0,1.0,1.0,0.33684853,65.631355,19.753637,0.66147983,0.04537856,14.001031,12010821.0,1856684.6,2872441.8,30935.75,1013803.8,258130.81,5480543.5,20359634.0,30403.38,475293.6,2116794.5,560040.1,700.95996,179376.95,512113.16,6529563.0,47576988.0,107575.02,8043980.5,1892309.5,0.00021335154,0.0037091987,0.00665779,0.051813472,0.3846154,0.0012030798,393379.84,48092.492,797806.25,6.7599993,372.48996,30018344.0,4.832306,6.1791883,6.8342166,0.010514355,0.26205102,0.08334547,-0.28936413,-0.43174502,1105.8085,143692.08,1.0
155,1.0,1.0,1.0,1.0,1.0,2.4102998,22.68928,8.5835285,0.3263766,2.1380284,39.11981,34506064.0,817992.25,5933566.5,7424.1206,1060540.0,177564.11,560969.44,19509308.0,41914.18,221276.0,1440197.0,1390041.6,99935.5,104816.65,908368.8,6109679.0,75309080.0,369158.56,34066812.0,10874824.0,0.0003872667,0.0012257907,0.010214505,0.0072411294,0.008163265,0.003877472,214369.0,12701.289,1554011.5,15006.25,19071.611,18910322.0,3.9454577,6.3801227,6.500539,0.004256618,0.11288701,0.05202768,-0.33811882,-0.5582188,7912.547,142551.89,1.0
156,1.0,1.0,1.0,1.0,1.0,6.2325706,31.934288,18.092083,0.35604715,5.6845374,15.489797,21017244.0,719822.25,1766153.0,17304.82,900395.4,15843600.0,198952.48,10031405.0,18105.0,73902.4,6600989.5,1725991.5,160276.98,6303405.0,449332.8,1942184.5,32716940.0,79076.25,10292338.0,2989455.0,0.00014286327,0.0020321072,0.00012772696,0.002800336,0.00307031,0.0036576446,231553.45,1264500.2,618739.5,106080.5,127520.414,806044.8,3.8999505,5.9788857,8.44855,0.0040615937,0.12533301,0.24890447,-0.33963826,-0.30416507,20460.322,57931.758,1.0
157,1.0,1.0,1.0,1.0,1.0,11.723376,29.728193,21.429153,0.2932153,16.907005,20.319122,122335120.0,2204595.5,2854757.0,45820.05,577248.4,2398054.0,1502072.0,41446376.0,19558.559,380482.84,952152.25,944277.06,328292.44,229173.06,222560.31,6893022.5,66934924.0,18394.36,25865380.0,8334158.5,6.2489846e-05,0.002950723,0.00226142,0.0014887599,0.0010323114,0.0014196478,1892000.2,234062.42,596910.75,938379.7,451180.9,4650924.0,4.801559,5.6643486,5.9037256,0.010192141,0.15174013,0.17831078,-0.29187456,-0.27196276,38485.574,82322.58,1.0
158,1.0,1.0,1.0,1.0,1.0,0.9599311,30.311132,16.713272,0.20071286,1.6336281,7.4525557,11504631.0,25899.0,4023984.8,509.2,1035420.56,456261.8,950081.9,15992836.0,4910.5,4423.0,2546404.0,538428.2,55804.32,19826.03,356312.7,4321027.5,48021924.0,99448.3,5860746.0,927742.9,0.00015381539,0.0016772895,0.011049724,0.018181818,0.010683761,0.0036456436,205571.55,63151.69,1177442.0,8760.96,3025.0,5218483.0,0.6931472,5.630853,6.6256576,4.2396598e-05,0.16844137,0.23464338,-0.37095225,-0.42178935,3151.2676,106163.34,1.0
159,1.0,1.0,1.0,1.0,1.0,2.5062928,24.809855,17.172295,0.22514747,0.84648466,15.6084795,100178050.0,2122474.2,10781682.0,22628.2,732072.5,253675.48,1002749.7,60492310.0,11536.47,330142.4,1406581.0,1155917.5,24977.5,104420.8,276829.53,15854874.0,110962090.0,209176.77,17481508.0,6070240.0,0.0001720075,0.0019417476,0.005817336,0.006963788,0.020618556,0.0016361256,2095835.1,1539832.9,4428499.0,2352.25,20620.96,6641445.0,4.5849676,6.0224786,5.290789,0.008182542,0.37272608,0.09064324,-0.30753154,-0.45091888,8227.674,198512.67,1.0
160,1.0,1.0,1.0,1.0,1.0,0.4066617,82.6972,9.826203,0.7644542,0.27227136,7.096509,7405816.5,930675.25,1801032.8,31591.95,3489210.8,123226.734,384031.38,8767999.0,17809.08,208060.45,349141.94,512239.84,11487.841,29295.14,306923.1,2596199.0,22044790.0,92826.78,3594181.2,607135.1,0.00016394786,0.0013579576,0.009267841,0.042918455,0.06410256,0.024937658,269257.25,4044.9597,473481.56,243.36002,542.88995,5775370.0,4.7050157,6.4118185,4.888091,0.009242457,0.16815318,0.026481207,-0.29927364,-0.38331872,1334.9916,94039.56,0.0
161,1.0,1.0,1.0,1.0,1.0,0.12217305,98.22538,18.662806,0.6422812,0.14137168,30.733503,115743864.0,6468398.0,17333072.0,296080.16,4977315.0,401395.22,8159896.0,126953550.0,64801.12,1780978.2,4338906.5,1570252.2,7163.6406,31235.998,3622882.5,30686888.0,163214420.0,556972.6,59906348.0,11077646.0,5.4590815e-05,0.00113071,0.0042319084,0.14285715,0.12345678,0.0016310554,3668374.2,103619.61,4442821.0,65.61001,49.0,90721810.0,5.7865906,7.0487337,7.060734,0.02750691,0.30725825,0.093790464,-0.15697345,0.3819153,401.07043,236499.78,0.0
162,1.0,1.0,1.0,1.0,1.0,17.65226,54.398422,73.047264,4.0474186,15.767304,26.670376,99450184.0,10115335.0,6333338.5,305438.6,35246644.0,1045713.1,3998033.0,74899336.0,354366.38,4695314.0,5709154.5,25584574.0,10216189.0,2876740.0,2360216.0,11019711.0,94567820.0,5258956.0,45579096.0,9557807.0,5.3047865e-05,8.842828e-05,0.0031635559,0.0009887285,0.0011069294,0.000977135,2996015.0,94003.56,2082826.1,816131.6,1022930.0,25443956.0,6.1514554,6.642617,7.025627,0.039674733,0.31714204,0.09523972,-0.06217271,0.06505485,57948.95,187924.4,0.0
163,1.0,1.0,1.0,1.0,1.0,202.528,175.11935,78.4543,64.0466,226.78459,36.48087,374810020.0,117977220.0,36752384.0,4740269.5,166360100.0,11557165.0,25478460.0,149105500.0,7670198.0,29255422.0,27502666.0,57100896.0,215441100.0,66724150.0,12754436.0,38831856.0,280997020.0,13459843.0,82093650.0,18412152.0,3.246237e-05,6.0312537e-05,0.00025176868,8.617718e-05,7.695978e-05,0.0006047778,5061150.0,8618334.0,12910368.0,168838830.0,134652820.0,43633950.0,8.36509,7.1057863,7.7079616,0.36401716,0.39962432,0.28914937,2.4648118,0.6219575,664860.2,375006.6,0.0
164,1.0,1.0,1.0,1.0,1.0,206.09546,82.81064,68.18826,87.27519,133.58226,38.912117,218549180.0,220317860.0,13735975.0,6467568.0,34854092.0,21453230.0,23921874.0,98439976.0,11148615.0,30137410.0,8024543.5,25208190.0,56223316.0,62047960.0,3164316.5,20050696.0,208456560.0,4928310.0,71753336.0,18872272.0,5.467319e-05,0.00013613036,0.00031406048,8.4685475e-05,0.00013065575,0.00049314526,2778555.8,17308928.0,4390701.0,58579130.0,139438320.0,49722240.0,8.8433695,6.880898,6.9637575,0.5873454,0.5205279,0.3981871,4.2047853,0.41264266,676571.44,300069.44,0.0
165,1.0,1.0,1.0,1.0,1.0,0.16929694,23.659683,34.37077,0.32812187,2.8553588,18.11128,15405131.0,3728659.0,1372392.0,143352.19,2661313.8,594741.06,534004.7,7673826.5,19508.758,1036833.2,3759798.5,4856564.0,321179.53,100846.05,942860.2,2351282.8,33925764.0,562952.25,8902325.0,3463635.0,5.3584823e-05,0.00050937245,0.0040338845,0.10309278,0.0061124694,0.0034879663,465806.25,750649.0,272588.38,26764.963,94.09,7237176.0,5.6660805,6.2945275,7.547027,0.024369562,0.09279788,0.11673855,-0.18141682,-0.12484019,555.76904,71316.05,0.0
166,1.0,1.0,1.0,1.0,1.0,0.17453292,40.793583,40.58065,0.42760566,2.4521875,25.193827,73609800.0,632396.56,9665645.0,10995.21,2028309.0,886155.0,10437263.0,83779250.0,35365.75,136814.52,3441765.2,1807800.9,121925.9,19563.54,3193422.8,14054908.0,156034110.0,567584.2,44795850.0,12777573.0,5.4159445e-05,0.0011523393,0.0020951184,0.1,0.0071174377,0.0011859583,4008004.0,92659.36,3446963.5,19740.25,100.0,145593180.0,3.049273,7.088409,6.98379,0.0016619465,0.33880278,0.056941453,-0.35833415,-0.09423579,572.95776,241003.22,0.0
167,1.0,1.0,1.0,0.9977621,1.0,1.2531464,6.750933,5.738642,0.38397244,0.9320058,2.35794,5214740.5,961395.6,662796.0,16664.16,2359.48,59191.72,2716.0,5450010.5,2972.2002,157892.31,429848.4,1924.5499,325.74,5350.41,107311.055,756589.5,6895917.0,891.66003,832067.44,193476.72,0.0006993985,0.16393442,0.00877193,0.013927576,0.018726591,0.0877193,182414.42,1764.0,600935.06,2851.56,5155.24,73766.56,4.7808027,6.0490255,6.1484685,0.009980158,0.067283146,0.03816964,-0.29352614,-0.5628894,4113.837,30819.4,1.0
168,1.0,1.0,1.0,1.0,1.0,2.8902652,69.28433,51.26381,0.41015238,3.1503193,21.601938,134400800.0,3144153.5,10296486.0,77606.2,269542.62,813727.4,15948481.0,120289590.0,29085.95,409326.38,3037002.2,233548.86,12255.95,894798.06,949879.44,20941086.0,167195170.0,24011.379,37050176.0,16343705.0,6.053562e-05,0.01472754,0.0053821313,0.006038647,0.005540166,0.0006289308,3712943.8,814867.3,3903785.8,32580.25,27423.361,34409956.0,4.5849676,6.7243133,6.2025356,0.008182542,0.43158123,0.28366104,-0.30753154,0.23860297,9488.181,269026.6,1.0
169,1.0,1.0,1.0,1.0,1.0,1.2095132,18.034489,4.6478114,0.5358161,1.0594149,9.522516,21863490.0,854087.2,2692954.5,10679.129,264834.78,36055.3,1198323.4,21869760.0,16749.92,263116.38,606089.5,506320.62,15557.409,11700.45,123471.945,4703568.0,31254724.0,7365.5996,6841823.5,1852421.0,0.00020850709,0.003901678,0.008605852,0.0144300135,0.016474465,0.005790388,330165.12,82024.95,997002.25,3684.49,4802.49,18878156.0,4.3000026,4.5379615,4.714921,0.006122068,0.10688964,0.019535035,-0.3235849,-0.556621,3970.5974,52912.65,1.0
170,1.0,1.0,1.0,1.0,1.0,4.6582837,70.96334,28.30924,1.0838494,2.4050636,13.62753,49519910.0,2117411.8,4109057.0,86131.516,30101482.0,635219.7,2132701.2,22701538.0,48487.68,686179.9,4066897.8,19296220.0,1020188.5,691784.6,1604906.1,6822387.5,53907356.0,2072399.2,11800387.0,3107818.2,5.3922602e-05,0.00013507307,0.0069492706,0.0037467217,0.007256894,0.0012904891,673384.3,227052.25,818482.1,18988.842,71235.61,10297681.0,5.184028,6.62738,7.142669,0.014999914,0.26510066,0.16462426,-0.2544167,-0.14131008,15292.242,180550.45,1.0
171,1.0,1.0,1.0,1.0,1.0,0.2321288,77.901024,38.498474,1.3456488,1.1519173,23.265238,83864010.0,2713015.2,23724762.0,96048.64,7382463.5,620586.1,12683319.0,111945860.0,102774.3,351521.9,11717729.0,3335456.2,109164.0,31386.74,2641045.8,43781476.0,267678350.0,622777.6,36587920.0,10543364.0,5.126759e-05,0.00060459494,0.0069348128,0.075187966,0.015151516,0.0015787812,1246795.5,300852.25,4884542.5,4356.0,176.89,89442424.0,4.6895113,6.9003277,7.2866025,0.009098309,0.40722018,0.16675098,-0.3003967,0.35032758,762.0338,270602.22,1.0
172,1.0,1.0,1.0,0.9998766,1.0,2.2462387,4.7577677,16.85988,0.38397244,0.6265732,36.527992,7864869.0,1635198.8,639859.75,14353.649,2453.4001,43206.4,1224686.2,6664266.0,46043.797,612032.75,349971.84,14022.0,323.1,11599.159,139974.16,927517.06,9015947.0,29509.889,14252648.0,4653563.0,0.0008819897,0.11111111,0.0041562757,0.007770008,0.027855152,0.008710802,252807.83,44310.25,455759.97,1288.81,16563.69,131494376.0,5.146913,5.765191,5.2176495,0.014448759,0.061686106,0.024688924,-0.2587108,-0.6320874,7373.9663,43304.15,1.0
173,1.0,1.0,1.0,1.0,1.0,2.4260077,8.752826,14.016739,0.26005405,1.998402,21.51642,9847206.0,835966.06,895089.6,11902.039,79186.84,80064.734,8306.24,13229974.0,18368.72,747454.2,990060.44,99903.33,18079.549,21299.24,15945.66,1746478.8,12061639.0,13684.081,10253937.0,4381001.5,0.00029758364,0.0063331225,0.018796992,0.007194245,0.008733625,0.017921148,33598.89,4637.61,664551.06,13110.25,19321.0,169085.45,4.3320484,5.776103,6.4048977,0.006325572,0.066688225,0.02193618,-0.3219994,-0.5424864,7964.113,37597.49,1.0
