,EDUCATION_sigmoid,PAY_AMT3_sigmoid,PAY_AMT2_sigmoid,(LIMIT_BAL/SEX),(EDUCATION/AGE),BILL_AMT5_relu,PAY_AMT4_relu,PAY_0_relu,PAY_AMT2_relu,AGE_relu,PAY_0_sin,PAY_AMT5_sin,MARRIAGE_sin,PAY_AMT3_sin,PAY_5_tanh,PAY_AMT5_tanh,PAY_0_tanh,EDUCATION_tanh,PAY_AMT6_mmnorm,BILL_AMT1_mmnorm,PAY_0_mmnorm,PAY_AMT4_mmnorm,PAY_3_mmnorm,PAY_4_square,PAY_2_square,PAY_AMT5_square,PAY_AMT6_square,PAY_0_square,LIMIT_BAL_radian,PAY_0_radian,PAY_6_radian,SEX_radian,PAY_AMT1_adde,PAY_0_adde,PAY_5_adde,AGE_adde,SEX_adde,default.payment.next.month
9175,0.880797,1.0,1.0,120000.0,0.07692308,107928.0,4000.0,0.0,4915.0,26.0,0.0,-0.37930095,0.9092974,-0.21977817,0.0,1.0,0.0,0.9640276,0.0075662136,0.20228651,0.2,0.006441224,0.2,0.0,0.0,16016004.0,16000000.0,0.0,4188.79,0.0,0.0,0.034906585,5310.7183,2.7182817,2.7182817,28.71828,4.7182817,1.0
9176,0.880797,0.5,1.0,40000.0,0.06896552,23962.0,1000.0,2.0,4300.0,29.0,0.9092974,-0.9879664,0.84147096,0.0,0.0,1.0,0.9640276,0.9640276,0.0018915534,0.12777744,0.4,0.001610306,0.4,4.0,4.0,25000000.0,1000000.0,4.0,1396.2634,0.034906585,0.0,0.034906585,2.7182817,4.7182817,2.7182817,31.71828,4.7182817,1.0
9177,0.880797,1.0,1.0,25000.0,0.04761905,14399.0,700.0,0.0,1528.0,42.0,0.0,0.04418245,0.84147096,0.49099535,0.0,1.0,0.0,0.9640276,0.0010233304,0.035330303,0.2,0.0011272142,0.2,0.0,0.0,360000.0,292681.0,0.0,872.6646,0.0,0.0,0.034906585,1218.7183,2.7182817,2.7182817,44.71828,4.7182817,0.0
9178,0.880797,0.5,1.0,20000.0,0.04255319,33870.0,1378.0,2.0,4514.0,47.0,0.9092974,-0.2962534,0.84147096,0.0,0.0,1.0,0.9640276,0.9640276,0.0026992469,0.060920693,0.4,0.0022190015,0.4,4.0,4.0,1909924.0,2036329.0,4.0,698.1317,0.034906585,0.0,0.034906585,2.7182817,4.7182817,2.7182817,49.71828,4.7182817,1.0
9179,0.880797,0.5,0.5,50000.0,0.0625,19697.0,1700.0,0.0,0.0,32.0,0.0,0.82687956,0.9092974,0.0,0.9640276,1.0,0.0,0.9640276,0.0,0.040130056,0.2,0.00273752,0.5,4.0,0.0,1000000.0,0.0,0.0,872.6646,0.0,0.034906585,0.017453292,4802.7183,2.7182817,4.7182817,34.71828,3.7182817,1.0
9180,0.880797,1.0,1.0,40000.0,0.054054055,34184.0,1500.0,-0.0,4000.0,37.0,-0.84147096,0.0,0.84147096,-0.580513,0.9640276,0.0,-0.7615942,0.9640276,0.0024590194,0.057681054,0.1,0.002415459,0.2,4.0,0.0,0.0,1690000.0,1.0,1396.2634,-0.017453292,0.034906585,0.034906585,2002.7183,1.7182817,4.7182817,39.71828,4.7182817,0.0
9181,0.880797,1.0,1.0,80000.0,0.07692308,3047.0,3047.0,0.0,3000.0,26.0,0.0,0.9984739,0.9092974,-0.9701637,-0.7615942,1.0,0.0,0.9640276,0.0075662136,0.10956514,0.2,0.004906602,0.2,0.0,0.0,6007955000.0,16000000.0,0.0,1396.2634,0.0,-0.017453292,0.017453292,2002.7183,2.7182817,1.7182817,28.71828,3.7182817,0.0
9182,0.880797,1.0,1.0,15000.0,0.08,26353.0,1200.0,2.0,1100.0,25.0,0.9092974,0.42826438,0.9092974,0.82687956,0.9640276,1.0,0.9640276,0.9640276,0.002269864,0.05160591,0.4,0.0019323671,0.4,4.0,4.0,1210000.0,1440000.0,4.0,523.59875,0.034906585,0.034906585,0.034906585,1702.7183,4.7182817,4.7182817,27.71828,4.7182817,1.0
9183,0.7310586,1.0,1.0,250000.0,0.022727273,189612.0,234.0,0.0,368199.0,44.0,0.0,0.89399666,0.84147096,0.9834897,0.0,1.0,0.0,0.7615942,0.31610885,0.45252335,0.2,0.0003768116,0.1,0.0,1.0,8100.0,27927757000.0,0.0,8726.646,0.0,0.0,0.034906585,72003.72,2.7182817,2.7182817,46.71828,4.7182817,0.0
9184,0.7310586,1.0,1.0,10000.0,0.030303031,10063.0,1500.0,0.0,4700.0,33.0,0.0,0.21918997,0.9092974,0.9614555,0.0,1.0,0.0,0.7615942,0.0,0.031130187,0.2,0.002415459,0.2,0.0,0.0,9000000.0,0.0,0.0,174.53293,0.0,0.0,0.017453292,1702.7183,2.7182817,2.7182817,35.71828,3.7182817,0.0
9185,0.95257413,1.0,1.0,25000.0,0.11111111,45886.0,0.0,0.0,3805.0,27.0,0.0,-0.4037619,0.9092974,0.9300395,0.9640276,1.0,0.0,0.9950548,0.0,0.0751835,0.2,0.0,0.2,4.0,0.0,12823561.0,0.0,0.0,872.6646,0.0,0.034906585,0.034906585,1722.7183,2.7182817,4.7182817,29.71828,4.7182817,0.0
9186,0.880797,0.5,1.0,210000.0,0.05263158,10652.0,10652.0,-0.0,2684.0,38.0,-0.84147096,-0.66361135,0.84147096,0.0,-0.7615942,1.0,-0.7615942,0.9640276,0.0,0.020513777,0.1,0.01715298,0.1,1.0,1.0,106276.0,0.0,1.0,3665.1914,-0.017453292,-0.017453292,0.017453292,2.7182817,1.7182817,1.7182817,40.71828,3.7182817,0.0
9187,0.880797,1.0,1.0,150000.0,0.039215688,25229.0,1051.0,2.0,1329.0,51.0,0.9092974,0.0,0.84147096,-0.8942936,0.9640276,0.0,0.9640276,0.9640276,0.0037585166,0.042794984,0.4,0.0016924315,0.2,0.0,4.0,0.0,3948169.0,4.0,2617.994,0.034906585,0.034906585,0.017453292,2.7182817,4.7182817,4.7182817,53.71828,3.7182817,1.0
9188,0.7310586,1.0,1.0,20000.0,0.032258064,19754.0,697.0,0.0,1598.0,31.0,0.0,-0.8555512,0.9092974,0.75102705,0.0,1.0,0.0,0.7615942,0.001507568,0.044427272,0.2,0.0011223833,0.2,0.0,0.0,603729.0,635209.0,0.0,349.06586,0.0,0.0,0.017453292,1649.7183,2.7182817,2.7182817,33.71828,3.7182817,0.0
9189,0.880797,1.0,1.0,25000.0,0.07692308,23287.0,2970.0,1.0,700.0,26.0,0.84147096,0.0,0.9092974,0.82687956,0.9640276,0.0,0.7615942,0.9640276,0.0,0.044036258,0.3,0.0047826087,0.4,4.0,4.0,0.0,0.0,1.0,872.6646,0.017453292,0.05235988,0.034906585,2902.7183,3.7182817,4.7182817,28.71828,4.7182817,0.0
9190,0.7310586,1.0,1.0,100000.0,0.027027028,44722.0,1600.0,0.0,1600.0,37.0,0.0,0.9300395,0.84147096,-0.3050403,0.9640276,1.0,0.0,0.7615942,0.0,0.0698917,0.2,0.0025764895,0.2,0.0,0.0,4000000.0,0.0,0.0,3490.6584,0.0,0.034906585,0.034906585,3025.7183,2.7182817,4.7182817,39.71828,4.7182817,0.0
9191,0.95257413,1.0,1.0,40000.0,0.08571429,28964.0,1500.0,0.0,1970.0,35.0,0.0,0.82687956,0.84147096,-0.93002844,0.0,1.0,0.0,0.9950548,0.0012219435,0.103322044,0.2,0.002415459,0.2,0.0,0.0,1000000.0,417316.0,0.0,1396.2634,0.0,0.0,0.034906585,2098.7183,2.7182817,2.7182817,37.71828,4.7182817,0.0
9192,0.7310586,1.0,1.0,60000.0,0.02631579,14536.0,3000.0,0.0,1462.0,38.0,0.0,0.8738841,0.84147096,0.82687956,0.0,1.0,0.0,0.7615942,0.0004804546,0.10622053,0.2,0.004830918,0.2,0.0,0.0,196000000.0,64516.0,0.0,2094.395,0.0,0.0,0.034906585,15002.719,2.7182817,2.7182817,40.71828,4.7182817,0.0
9193,0.880797,1.0,1.0,50000.0,0.03508772,19146.0,9000.0,-0.0,36681.0,57.0,-0.84147096,-0.83668864,0.84147096,-0.30561438,0.0,1.0,-0.7615942,0.9640276,0.0012843648,0.03139261,0.1,0.014492754,0.1,0.0,0.0,474721.0,461041.0,1.0,872.6646,-0.017453292,0.0,0.017453292,2002.7183,1.7182817,2.7182817,59.71828,3.7182817,0.0
9194,0.880797,1.0,1.0,50000.0,0.054054055,46879.0,3147.0,0.0,2821.0,37.0,0.0,-0.34642324,0.9092974,-0.9929121,0.0,1.0,0.0,0.9640276,0.0013713762,0.1613613,0.2,0.005067633,0.2,0.0,0.0,7128900.0,525625.0,0.0,1745.3292,0.0,0.0,0.034906585,3538.7183,2.7182817,2.7182817,39.71828,4.7182817,0.0
9195,0.880797,1.0,1.0,210000.0,0.03846154,6804.0,6838.0,-0.0,437.0,52.0,-0.9092974,0.7601226,0.9092974,0.68851835,-0.9640276,1.0,-0.9640276,0.9640276,0.00040479243,0.027498223,0.0,0.011011272,0.0,4.0,4.0,3599880000.0,45796.0,4.0,3665.1914,-0.034906585,-0.017453292,0.017453292,5427.7183,0.71828175,0.71828175,54.71828,3.7182817,0.0
9196,0.7310586,1.0,1.0,350000.0,0.037037037,36306.0,36491.0,1.0,164395.0,27.0,0.84147096,0.6969886,0.9092974,-0.95375264,-0.7615942,1.0,0.7615942,0.7615942,0.026780615,0.04878484,0.3,0.058761675,0.0,4.0,4.0,226472400.0,200448960.0,1.0,6108.6523,0.017453292,-0.017453292,0.017453292,137310.72,3.7182817,1.7182817,29.71828,3.7182817,0.0
9197,0.7310586,1.0,1.0,115000.0,0.03125,63048.0,2520.0,0.0,14105.0,32.0,0.0,-0.9409976,0.9092974,-0.06894799,0.0,1.0,0.0,0.7615942,0.005050448,0.27648723,0.2,0.004057971,0.2,0.0,0.0,2597023500.0,7128900.0,0.0,4014.2573,0.0,0.0,0.034906585,21846.719,2.7182817,2.7182817,34.71828,4.7182817,0.0
9198,0.880797,1.0,1.0,45000.0,0.08,76070.0,3001.0,0.0,3300.0,25.0,0.0,0.21918997,0.9092974,0.21918997,0.0,1.0,0.0,0.9640276,0.0058638155,0.14066252,0.2,0.004832528,0.2,0.0,0.0,9000000.0,9610000.0,0.0,1570.7963,0.0,0.0,0.034906585,3202.7183,2.7182817,2.7182817,27.71828,4.7182817,0.0
9199,0.880797,1.0,1.0,140000.0,0.057142857,65341.0,1864.0,0.0,3221.0,35.0,0.0,-0.5807339,0.9092974,-0.91995513,0.0,1.0,0.0,0.9640276,0.0035617952,0.1526606,0.2,0.0030016103,0.2,0.0,0.0,3591025.0,3545689.0,0.0,2443.461,0.0,0.0,0.017453292,4217.7183,2.7182817,2.7182817,37.71828,3.7182817,0.0
9200,0.95257413,1.0,1.0,20000.0,0.13043478,9424.0,0.0,2.0,1642.0,23.0,0.9092974,-0.27944446,0.84147096,0.5439705,0.9640276,1.0,0.9640276,0.9950548,0.0016494346,0.030903189,0.4,0.0,0.4,4.0,9.0,121801.0,760384.0,4.0,698.1317,0.034906585,0.0,0.034906585,2.7182817,4.7182817,4.7182817,25.71828,4.7182817,1.0
9201,0.98201376,1.0,1.0,255000.0,0.11764706,11571.0,24637.0,-0.0,22657.0,34.0,-0.9092974,0.9658371,0.84147096,-0.19249733,-0.7615942,1.0,-0.9640276,0.9993293,0.03934053,0.0339342,0.0,0.03967311,0.1,0.0,4.0,161772960.0,432556800.0,4.0,8901.179,-0.034906585,-0.017453292,0.034906585,1076.7183,0.71828175,1.7182817,36.71828,4.7182817,0.0
9202,0.880797,1.0,1.0,60000.0,0.041666668,18527.0,1110.0,0.0,2800.0,48.0,0.0,0.2055142,0.84147096,0.9300395,0.0,1.0,0.0,0.9640276,0.0034047961,0.10002598,0.2,0.0017874396,0.2,0.0,0.0,1650065700.0,3240000.0,0.0,1047.1975,0.0,-0.017453292,0.017453292,2402.7183,2.7182817,2.7182817,50.71828,3.7182817,0.0
9203,0.880797,1.0,1.0,25000.0,0.07692308,19221.0,1000.0,1.0,3213.0,26.0,0.84147096,0.82687956,0.9092974,-0.8600079,0.9640276,1.0,0.7615942,0.9640276,0.0020807087,0.08453634,0.3,0.001610306,0.4,4.0,4.0,1000000.0,1210000.0,1.0,872.6646,0.017453292,-0.034906585,0.034906585,2.7182817,3.7182817,4.7182817,28.71828,4.7182817,1.0
9204,0.7310586,1.0,1.0,380000.0,0.018867925,360.0,0.0,-0.0,360.0,53.0,-0.9092974,0.9589157,0.84147096,-0.5440717,-0.9640276,1.0,-0.9640276,0.7615942,0.00068095926,0.020558389,0.0,0.0,0.0,4.0,4.0,129600.0,129600.0,4.0,6632.251,-0.034906585,-0.034906585,0.017453292,362.7183,0.71828175,0.71828175,55.71828,3.7182817,0.0
9205,0.880797,1.0,1.0,85000.0,0.08695652,121625.0,4093.0,2.0,4584.0,23.0,0.9092974,0.6765056,0.84147096,-0.37930095,0.0,1.0,0.9640276,0.9640276,0.008199885,0.23027416,0.4,0.0065909824,0.2,0.0,0.0,17530968.0,18792224.0,4.0,2967.0598,0.034906585,0.0,0.034906585,5938.7183,4.7182817,2.7182817,25.71828,4.7182817,0.0
9206,0.880797,1.0,1.0,50000.0,0.04,8665.0,313.0,0.0,1289.0,50.0,0.0,0.5291083,0.84147096,0.9866325,0.0,1.0,0.0,0.9640276,0.00089281326,0.028547922,0.2,0.0005040258,0.2,0.0,0.0,103041.0,222784.0,0.0,872.6646,0.0,0.0,0.017453292,1131.7183,2.7182817,2.7182817,52.71828,3.7182817,0.0
9207,0.880797,1.0,1.0,30000.0,0.044444446,0.0,0.0,-0.0,390.0,45.0,-0.84147096,0.7739289,0.84147096,0.4282099,-0.7615942,1.0,-0.7615942,0.9640276,0.0,0.020597752,0.1,0.0,0.1,1.0,1.0,608400.0,0.0,1.0,523.59875,-0.017453292,-0.017453292,0.017453292,392.7183,1.7182817,1.7182817,47.71828,3.7182817,0.0
9208,0.7310586,0.5,0.5,15000.0,0.045454547,11255.0,0.0,1.0,0.0,22.0,0.84147096,0.0,0.9092974,0.0,0.0,0.0,0.7615942,0.7615942,0.0,0.053189646,0.3,0.0,0.4,0.0,4.0,0.0,0.0,1.0,523.59875,0.017453292,0.0,0.034906585,1002.71826,3.7182817,2.7182817,24.71828,4.7182817,1.0
9209,0.7310586,1.0,0.5,60000.0,0.03448276,1335.0,1335.0,-0.0,0.0,29.0,-0.84147096,0.8775464,0.9092974,0.82687956,-0.7615942,1.0,-0.7615942,0.7615942,0.000283733,0.021156717,0.1,0.0021497584,0.4,0.0,1.0,788544.0,22500.0,1.0,1047.1975,-0.017453292,-0.017453292,0.017453292,2442.7183,1.7182817,1.7182817,31.71828,3.7182817,0.0
9210,0.880797,1.0,1.0,200000.0,0.06666667,368563.0,12958.0,0.0,16289.0,30.0,0.0,-0.14177652,0.9092974,0.50740504,0.0,1.0,0.0,0.9640276,0.012610987,0.59554374,0.2,0.020866344,0.2,0.0,0.0,60949250.0,44448890.0,0.0,6981.317,0.0,0.0,0.034906585,16720.719,2.7182817,2.7182817,32.71828,4.7182817,0.0
9211,0.95257413,1.0,1.0,45000.0,0.05357143,48246.0,3790.0,0.0,2690.0,56.0,0.0,0.9300395,0.84147096,-0.061649557,0.0,1.0,0.0,0.9950548,0.0037831068,0.098189004,0.2,0.0061030597,0.2,0.0,0.0,4000000.0,4000000.0,0.0,1570.7963,0.0,0.0,0.034906585,2672.7183,2.7182817,2.7182817,58.71828,4.7182817,0.0
9212,0.7310586,0.5,1.0,360000.0,0.029411765,162.0,162.0,-0.0,3133.0,34.0,-0.9092974,-0.85985404,0.9092974,0.0,-0.9640276,1.0,-0.9640276,0.7615942,0.0008417413,0.023679936,0.0,0.00026086956,0.0,4.0,4.0,23824160.0,198025.0,4.0,6283.185,-0.034906585,-0.034906585,0.017453292,1208.7183,0.71828175,0.71828175,36.71828,3.7182817,0.0
9213,0.880797,1.0,1.0,230000.0,0.048780486,13903.0,332.0,-0.0,1602.0,41.0,-0.84147096,0.4121185,0.9092974,-0.76819676,0.0,0.99999994,-0.7615942,0.9640276,0.006858773,0.050548337,0.1,0.0005346216,0.2,0.0,0.0,81.0,13147876.0,1.0,4014.2573,-0.017453292,0.0,0.017453292,10016.719,1.7182817,2.7182817,43.71828,3.7182817,0.0
9214,0.880797,0.5,1.0,50000.0,0.06896552,0.0,0.0,0.0,300.0,29.0,0.0,0.0,0.9092974,0.0,-0.9640276,0.0,0.0,0.9640276,0.0,0.057898868,0.2,0.0,0.2,4.0,0.0,0.0,0.0,0.0,872.6646,0.0,-0.034906585,0.017453292,2002.7183,2.7182817,0.71828175,31.71828,3.7182817,0.0
9215,0.880797,1.0,1.0,130000.0,0.0625,202178.0,7503.0,0.0,9014.0,32.0,0.0,-0.12294492,0.9092974,0.14204507,0.0,1.0,0.0,0.9640276,0.0141866505,0.34986264,0.2,0.012082126,0.2,0.0,0.0,56280004.0,56250000.0,0.0,4537.856,0.0,0.0,0.034906585,10002.719,2.7182817,2.7182817,34.71828,4.7182817,1.0
9216,0.95257413,1.0,1.0,100000.0,0.06666667,2644.0,2644.0,0.0,1000.0,45.0,0.0,0.053264197,0.0,0.11247873,-0.7615942,1.0,0.0,0.9950548,0.00851199,0.08028111,0.2,0.004257649,0.2,1.0,0.0,5116644.0,20250000.0,0.0,3490.6584,0.0,-0.017453292,0.034906585,1734.7183,2.7182817,1.7182817,47.71828,4.7182817,0.0
9217,0.7310586,1.0,1.0,215000.0,0.029411765,14647.0,0.0,1.0,3000.0,34.0,0.84147096,0.9300395,0.9092974,0.26266572,0.9640276,1.0,0.7615942,0.7615942,0.0037831068,0.03972199,0.3,0.0,0.2,0.0,4.0,4000000.0,4000000.0,1.0,7504.9155,0.017453292,0.0,0.034906585,2.7182817,3.7182817,4.7182817,36.71828,4.7182817,0.0
9218,0.880797,1.0,1.0,360000.0,0.035714287,951.0,951.0,-0.0,3537.0,56.0,-0.84147096,0.45224088,0.84147096,0.9200142,-0.7615942,1.0,-0.7615942,0.9640276,0.0005504421,0.021070117,0.1,0.001531401,0.1,1.0,1.0,8649481.0,84681.0,1.0,6283.185,-0.017453292,-0.017453292,0.017453292,1238.7183,1.7182817,1.7182817,58.71828,3.7182817,0.0
9219,0.7310586,1.0,1.0,115000.0,0.03846154,122572.0,4056.0,0.0,6500.0,26.0,0.0,-0.6835038,0.9092974,0.6506771,0.0,1.0,0.0,0.7615942,0.00851199,0.23856941,0.2,0.006531401,0.2,0.0,0.0,16000000.0,20250000.0,0.0,4014.2573,0.0,0.0,0.034906585,6724.7183,2.7182817,2.7182817,28.71828,4.7182817,0.0
9220,0.880797,1.0,1.0,170000.0,0.06896552,69725.0,2052.0,0.0,3000.0,29.0,0.0,-0.65012753,0.9092974,0.04517622,0.0,1.0,0.0,0.9640276,0.0020807087,0.19792894,0.2,0.0033043479,0.2,0.0,0.0,6250000.0,1210000.0,0.0,5934.1196,0.0,0.0,0.034906585,4095.7183,2.7182817,2.7182817,31.71828,4.7182817,0.0
9221,0.880797,1.0,1.0,55000.0,0.08695652,63697.0,63697.0,0.0,1000.0,23.0,0.0,0.9928475,0.9092974,-0.50636566,-0.7615942,1.0,0.0,0.9640276,0.0038776845,0.022548884,0.2,0.10257166,0.2,0.0,0.0,5890329.0,4202500.0,0.0,1919.8622,0.0,0.0,0.034906585,1002.71826,2.7182817,1.7182817,25.71828,4.7182817,1.0
9222,0.880797,1.0,1.0,110000.0,0.051282052,56483.0,2149.0,0.0,2200.0,39.0,0.0,0.7449925,0.84147096,0.77400523,0.0,1.0,0.0,0.9640276,0.0037831068,0.09199839,0.2,0.0034605474,0.2,0.0,0.0,4708900.0,4000000.0,0.0,1919.8622,0.0,0.0,0.017453292,2002.7183,2.7182817,2.7182817,41.71828,3.7182817,0.0
9223,0.7310586,1.0,1.0,25000.0,0.035714287,44261.0,1585.0,0.0,2011.0,28.0,0.0,0.88599473,0.9092974,-0.38792056,0.0,1.0,0.0,0.7615942,0.0075662136,0.08334492,0.2,0.002552335,0.2,0.0,0.0,2692881.0,16000000.0,0.0,872.6646,0.0,0.0,0.034906585,1973.7183,2.7182817,2.7182817,30.71828,4.7182817,0.0
9224,0.880797,0.5,1.0,15000.0,0.074074075,1473.0,1473.0,2.0,1473.0,27.0,0.9092974,-0.42232683,0.9092974,0.0,-0.7615942,1.0,0.9640276,0.9640276,0.0020807087,0.022018785,0.4,0.0023719806,0.2,0.0,1.0,787251400.0,1210000.0,4.0,523.59875,0.034906585,-0.017453292,0.034906585,3000.7183,4.7182817,1.7182817,29.71828,4.7182817,1.0
9225,0.880797,0.5,0.5,25000.0,0.0625,0.0,0.0,1.0,0.0,32.0,0.84147096,0.0,0.84147096,0.0,-0.9640276,0.0,0.7615942,0.9640276,0.0,0.020086022,0.3,0.0,0.0,4.0,4.0,0.0,0.0,1.0,872.6646,0.017453292,-0.034906585,0.034906585,2.7182817,3.7182817,0.71828175,34.71828,4.7182817,1.0
9226,0.880797,1.0,1.0,150000.0,0.071428575,78939.0,3000.0,0.0,3200.0,28.0,0.0,0.21918997,0.9092974,0.26266572,0.0,1.0,0.0,0.9640276,0.13997495,0.28225008,0.2,0.004830918,0.2,0.0,0.0,9000000.0,5476000000.0,0.0,5235.988,0.0,0.0,0.034906585,5019.7183,2.7182817,2.7182817,30.71828,4.7182817,0.0
9227,0.880797,1.0,1.0,65000.0,0.06896552,121663.0,5000.0,0.0,5306.0,29.0,0.0,-0.4277195,0.84147096,-0.9879664,0.0,1.0,0.0,0.9640276,0.018915534,0.19187872,0.2,0.0080515295,0.2,0.0,0.0,36000000.0,100000000.0,0.0,2268.928,0.0,0.0,0.034906585,7002.7183,2.7182817,2.7182817,31.71828,4.7182817,0.0
9228,0.95257413,1.0,1.0,25000.0,0.054545455,20561.0,1745.0,0.0,1614.0,55.0,0.0,0.0,0.84147096,0.5439705,0.0,0.0,0.0,0.9950548,0.0018915534,0.08140298,0.2,0.002809984,0.2,0.0,0.0,0.0,1000000.0,0.0,872.6646,0.0,0.034906585,0.034906585,1812.7183,2.7182817,2.7182817,57.71828,4.7182817,0.0
9229,0.7310586,0.5,1.0,20000.0,0.04347826,10886.0,0.0,0.0,2000.0,23.0,0.0,0.0,0.9092974,0.0,0.0,0.0,0.0,0.7615942,0.0,0.031492334,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,349.06586,0.0,0.0,0.017453292,1502.7183,2.7182817,2.7182817,25.71828,3.7182817,0.0
9230,0.7310586,1.0,1.0,175000.0,0.032258064,52606.0,7000.0,0.0,5000.0,31.0,0.0,0.997843,0.9092974,-0.9879664,0.0,1.0,0.0,0.7615942,0.018915534,0.06656152,0.2,0.011272142,0.2,0.0,0.0,64000000.0,100000000.0,0.0,6108.6523,0.0,0.0,0.034906585,4002.7183,2.7182817,2.7182817,33.71828,4.7182817,0.0
9231,0.95257413,1.0,1.0,70000.0,0.12,16036.0,3000.0,1.0,4000.0,25.0,0.84147096,-0.65012753,0.9092974,-0.99390197,0.0,1.0,0.7615942,0.9950548,0.009457767,0.11120923,0.3,0.004830918,0.2,0.0,4.0,6250000.0,25000000.0,1.0,1221.7305,0.017453292,0.0,0.017453292,2.7182817,3.7182817,2.7182817,27.71828,3.7182817,1.0
9232,0.95257413,1.0,1.0,170000.0,0.06818182,147868.0,5328.0,0.0,5500.0,44.0,0.0,-0.82657427,0.9092974,0.9894327,0.0,1.0,0.0,0.9950548,0.0114382235,0.20750484,0.2,0.0085797105,0.2,0.0,0.0,29052100.0,36566210.0,0.0,5934.1196,0.0,0.0,0.034906585,7002.7183,2.7182817,2.7182817,46.71828,4.7182817,1.0
9233,0.880797,1.0,1.0,50000.0,0.048780486,70468.0,2449.0,0.0,3289.0,41.0,0.0,0.3468191,0.9092974,-0.60887665,0.0,1.0,0.0,0.9640276,0.004802654,0.14877276,0.2,0.0039436393,0.2,0.0,0.0,5290000.0,6446521.0,0.0,1745.3292,0.0,0.0,0.034906585,3602.7183,2.7182817,2.7182817,43.71828,4.7182817,0.0
9234,0.880797,0.5,1.0,20000.0,0.0952381,0.0,0.0,0.0,2333.0,21.0,0.0,0.0,0.9092974,0.0,0.0,0.0,0.0,0.9640276,0.0,0.046718244,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,349.06586,0.0,-0.034906585,0.017453292,1242.7183,2.7182817,2.7182817,23.71828,3.7182817,0.0
9235,0.95257413,1.0,1.0,305000.0,0.06,20515.0,20515.0,-0.0,9710.0,50.0,-0.84147096,0.0,0.84147096,-0.79023004,-0.7615942,0.0,-0.7615942,0.9950548,0.002023962,0.033967003,0.1,0.033035427,0.1,1.0,1.0,0.0,1144900.0,1.0,10646.509,-0.017453292,0.0,0.034906585,11301.719,1.7182817,1.7182817,52.71828,4.7182817,0.0
9236,0.880797,1.0,1.0,60000.0,0.074074075,56170.0,2000.0,2.0,2000.0,27.0,0.9092974,-0.38792056,0.9092974,-0.38792056,0.0,1.0,0.9640276,0.9640276,0.0031324124,0.087324604,0.4,0.003220612,0.2,0.0,0.0,2890000.0,2742336.0,4.0,2094.395,0.034906585,0.0,0.034906585,2002.7183,4.7182817,2.7182817,29.71828,4.7182817,0.0
9237,0.7310586,1.0,0.5,25000.0,0.018518519,18091.0,696.0,2.0,0.0,54.0,0.9092974,0.82687956,0.84147096,-0.99952203,0.0,1.0,0.9640276,0.7615942,0.0018915534,0.08297228,0.4,0.0011207729,0.4,0.0,4.0,1000000.0,1000000.0,4.0,872.6646,0.034906585,0.0,0.034906585,4092.7183,4.7182817,2.7182817,56.71828,4.7182817,1.0
9238,0.95257413,1.0,1.0,80000.0,0.0882353,49624.0,1811.0,0.0,2154.0,34.0,0.0,0.9999139,0.9092974,-0.69595027,0.0,1.0,0.0,0.9950548,0.0037831068,0.08028111,0.2,0.002916264,0.2,0.0,0.0,3034564.0,4000000.0,0.0,1396.2634,0.0,0.0,0.017453292,1754.7183,2.7182817,2.7182817,36.71828,3.7182817,0.0
9239,0.7310586,1.0,1.0,45000.0,0.04347826,66832.0,0.0,0.0,2600.0,23.0,0.0,0.26266572,0.9092974,-0.30561438,0.9640276,1.0,0.0,0.7615942,0.0075662136,0.09930431,0.2,0.0,0.2,0.0,0.0,12250000.0,16000000.0,0.0,1570.7963,0.0,0.0,0.034906585,3002.7183,2.7182817,4.7182817,25.71828,4.7182817,0.0
9240,0.7310586,1.0,1.0,160000.0,0.024390243,102284.0,3590.0,0.0,4520.0,41.0,0.0,-0.7146656,0.84147096,-0.99393517,0.0,1.0,0.0,0.7615942,0.0070933253,0.14494136,0.2,0.0057809986,0.2,0.0,0.0,13690000.0,14062500.0,0.0,5585.0537,0.0,0.0,0.034906585,4402.7183,2.7182817,2.7182817,43.71828,4.7182817,0.0
9241,0.7310586,1.0,1.0,240000.0,0.02,5284.0,5284.0,-0.0,12331.0,50.0,-0.84147096,-0.34614044,0.84147096,-0.68286544,-0.7615942,1.0,-0.7615942,0.7615942,0.017220702,0.03929292,0.1,0.008508856,0.1,1.0,1.0,38688400.0,82882820.0,1.0,8377.58,-0.017453292,-0.017453292,0.034906585,11958.719,1.7182817,1.7182817,52.71828,4.7182817,0.0
9242,0.7310586,1.0,1.0,105000.0,0.023809524,-0.0,0.0,-0.0,7862.0,42.0,-0.84147096,0.0,0.9092974,0.90152764,-0.7615942,0.0,-0.7615942,0.7615942,0.06052971,0.025506414,0.1,0.0,0.1,1.0,1.0,0.0,1024000000.0,1.0,3665.1914,-0.017453292,-0.034906585,0.034906585,24257.719,1.7182817,1.7182817,44.71828,4.7182817,0.0
