,oz2_zscore,oz4_zscore,oz19_zscore,oz25_zscore,oz12_zscore,oz1_cos,oz2_cos,oz23_cos,oz21_cos,oz24_cos,oz4_relu,oz3_relu,oz23_relu,oz2_relu,oz17_relu,oz19_sin,oz4_sin,oz15_sin,oz20_sin,oz2_sin,oz5_adde,oz1_adde,oz25_adde,oz6_adde,oz8_adde,oz19_rbfFeature,oz11_rbfFeature,oz20_rbfFeature,oz10_rbfFeature,oz16_rbfFeature,oz13_radian,oz4_radian,oz12_radian,oz8_radian,oz2_radian,oz20_recip,oz13_recip,oz18_recip,oz4_recip,oz1_recip,oz9_negative,oz4_negative,oz19_negative,oz17_negative,oz2_negative,oz26
718,0.29533476,-1.421414,0.74530655,1.2794021,0.17264122,0.63475674,0.9567478,0.9923471,0.5045732,0.94926083,-0.0,-0.0,0.12379559,0.29518706,1.0406992,0.67792314,-0.98875713,0.9065224,0.23732829,0.29091883,1.7553933,3.6013844,3.997044,2.852916,3.933113,-0.06780494,0.12985,-0.27962333,0.28114444,0.17944343,0.008741538,-0.024795948,0.0030116509,0.021202808,0.005151986,4.173368,1.9965929,-1.0368166,-0.7038768,1.1323712,-0.20163602,1.4207032,-0.7449338,-1.0406992,-0.29518706,-1.7321801
719,-1.2118617,0.5740598,0.3492562,0.7217649,1.3625569,0.6447765,0.3518443,0.21436998,0.050453052,0.9665342,0.57377267,-0.0,-0.0,-0.0,1.0921586,0.34203488,0.5428044,-0.2733663,0.8767824,-0.9360585,2.4345322,1.8482163,3.4396858,1.2935187,1.0487418,-0.030856015,-0.15758993,-0.027377352,0.22267058,-0.17987677,0.029961813,0.010014222,0.023769211,-0.02913897,-0.021140398,0.9353401,0.5825179,-6.3764224,1.7428505,-1.1493388,-1.369662,-0.57377267,-0.34908152,-1.0921586,1.2112557,0.18054067
720,0.7780492,1.6675386,-0.7474683,0.30041024,-1.595635,0.84313685,0.7125572,0.420224,0.56288946,0.9219356,1.6667047,1.1840692,1.1371042,0.7776601,-0.0,-0.67950994,0.9954043,-0.7007774,0.42678618,0.701614,3.4375165,3.2859874,3.0185418,1.9613032,1.6931778,0.019936292,0.031676788,-0.21160655,0.2367274,-0.05980012,0.01305731,0.029089484,-0.027835157,-0.017891439,0.013572728,2.2679026,1.3366683,1.378312,0.5999863,1.761476,-0.68300086,-1.6667047,0.74709445,0.5357537,-0.7776601,-0.7767325
721,0.30177784,0.14827926,0.75899464,0.07592283,1.3853987,0.97270745,0.9548544,0.9992609,0.9999722,0.9107095,0.1482051,0.5195789,-0.0,0.30162692,0.5670645,0.6879169,0.14766315,-0.65667444,0.2296931,0.29707408,2.8932886,2.4841125,2.7941666,2.4626398,3.1472309,0.26826495,0.0017257873,-0.07193372,-0.20331903,-0.25020713,-0.0069190655,0.002586667,0.024167677,0.007486574,0.005264383,4.314765,-2.5224926,-1.0637558,6.747406,-4.270415,-0.63123786,-0.1482051,-0.758615,-0.5670645,-0.30162692,0.43363747
722,1.1928624,1.0497295,-0.06571812,-0.36469805,-0.02872904,0.1452817,0.36955535,0.82362753,0.48084253,-0.00912062,1.0492045,1.7443658,-0.0,1.1922659,0.94956553,-0.065638036,0.8670271,-0.54425395,0.61182624,0.9292087,4.5372667,4.1432805,2.353766,2.402542,2.613382,-0.28192744,-0.10095945,0.07474905,0.2801032,0.18347478,-0.014888715,0.018312072,-0.0005011656,-0.0018308435,0.020808965,1.5189089,-1.1722498,-2.8720922,0.95310307,0.70175505,0.7396731,-1.0492045,0.06568526,-0.94956553,-1.1922659,0.7653448
723,0.37779275,1.7021471,-0.28610396,1.0157206,-1.5233079,0.9994693,0.92955077,0.29609144,0.0718202,0.1359168,1.7012959,1.5171038,-0.0,0.3776038,-0.0,-0.28207946,0.99149704,-0.9860243,0.89826655,0.36869413,3.6402698,2.7508626,3.7334943,2.917377,3.4514453,0.04855253,-0.27219588,-0.27702042,-0.25948083,0.25431898,-0.0030786637,0.029693214,-0.026573442,0.012796119,0.0065904297,0.8962108,-5.669113,-1.2395445,0.5877873,30.692814,0.73578405,-1.7012959,0.28596088,1.6861261,-0.3776038,0.64353544
724,0.97690266,0.27933237,-0.032520033,1.4601804,-0.25334793,-0.17785767,0.5599971,0.88530993,0.7745516,0.6695158,0.27919266,1.3576503,-0.0,0.9764141,-0.0,-0.032498043,0.27557966,0.97935396,-0.829785,0.8284946,4.7725763,4.467887,4.177732,3.274611,2.0213928,-0.28248802,-0.020976743,0.12749761,0.21709555,0.2776397,0.0012760849,0.004872831,-0.004419544,-0.012163009,0.01704164,-1.0217403,13.677218,8.513245,3.581756,0.57155746,-0.4430162,-0.27919266,0.032503765,1.410048,-0.9764141,0.38642195
725,-1.2893314,-0.82497877,1.5255297,1.4629445,0.51647353,0.83462083,0.27838257,0.5050095,0.53104246,0.56780016,-0.0,-0.0,-0.0,-0.0,-0.0,0.9989408,-0.73425335,-0.99810916,0.95664066,-0.96047026,1.7710762,2.1349294,4.1804943,1.3145956,3.4437613,0.060795605,-0.06288989,-0.03934694,-0.26104173,-0.24760832,-0.002736443,-0.014391394,0.009009655,0.0126620075,-0.022491824,0.7841652,-6.3780947,-2.0742822,-1.2127589,-1.7142301,-1.2740653,0.8245662,-1.5247668,1.4970948,1.2886866,-0.12846655
726,1.2216194,0.06603387,0.15933557,-1.7367122,0.074274726,-0.33872172,0.34269857,0.24052449,0.85036135,0.6258313,0.06600084,0.6253537,-0.0,1.2210084,0.52576315,0.15858354,0.065952934,-0.5357022,0.38564116,0.93944544,4.0490437,4.634636,0.9824381,1.8058712,4.467642,-0.2091076,0.12105558,0.09748055,-0.091510125,-0.15700102,0.004083112,0.0011519319,0.0012956902,0.030532094,0.021310616,2.5258737,4.2745075,1.373222,15.151322,0.5218242,0.57237214,-0.06600084,-0.15925588,-0.52576315,-1.2210084,1.1244558
727,1.7610238,-1.039922,0.2827282,-1.0306334,-0.9974187,0.14357755,-0.18821733,0.34900603,0.89916533,0.85475594,-0.0,-0.0,1.2142861,1.760143,0.04041483,0.27884075,-0.8621013,-0.97426736,-0.4178819,0.9821274,2.8648283,4.1450024,1.6881638,1.8319533,1.6303159,-0.04135722,0.28281492,0.09782308,-0.2790621,-0.12621464,-0.025594208,-0.018140985,-0.017399535,-0.018988585,0.030720292,-2.3195794,-0.6819235,59.043194,-0.96209174,0.70090795,0.52427745,1.0394019,-0.28258678,-0.04041483,-1.760143,0.4796154
728,-1.4203168,0.5287103,0.19979136,-1.5359052,0.4736454,0.041678708,0.15061454,0.9970547,0.9996694,0.51608217,0.5284459,-0.0,0.07676889,-0.0,-0.0,0.1983669,0.5041918,0.6403326,-0.8577834,-0.98859257,1.7258909,1.1891762,1.1831447,2.6013396,2.978354,-0.08623465,-0.25766474,-0.26243854,-0.03827901,0.2058232,-0.029241242,0.009223121,0.008262537,0.0045391163,-0.024776807,-0.96998703,-0.59687245,-1.0955043,1.8923413,-0.6539771,-1.2529312,-0.5284459,-0.19969143,1.1466455,1.4196064,0.065935194
729,-1.190866,-0.51537824,-0.7377006,-0.19540341,0.86067015,0.57751757,0.37140882,0.010110281,0.9961476,0.036188643,-0.0,-0.0,-0.0,-0.0,0.62584513,-0.672315,-0.49263972,0.8084775,0.99312776,-0.9284694,2.227226,1.76317,2.5229762,3.2724006,4.349982,-0.1839661,0.22709192,-0.10069654,-0.18298791,-0.27448922,-0.030210089,-0.008990549,0.015014015,0.02847854,-0.020774137,0.59238183,-0.5777306,-1.2008051,-1.9412934,-1.046998,-1.5158658,0.5151205,0.7373316,-0.62584513,1.1902704,-0.16461971
730,-0.5073214,-0.76058805,1.3694867,0.693835,-0.066541955,0.7063827,0.8741723,0.34423786,0.4703209,0.29302514,-0.0,-0.0,1.2193694,-0.0,-0.0,0.9796684,-0.68907195,0.93629235,0.69520444,-0.485616,1.9870493,1.9318601,3.4117699,3.4930122,4.1360607,0.18990628,0.15717138,0.250478,0.2288121,-0.27264833,0.013898161,-0.013268126,-0.0011607953,0.024744913,-0.008850001,1.3008903,1.2557986,-0.586182,-1.31543,-1.2715825,1.6707276,0.76020765,-1.3688018,0.71933264,0.5070677,0.70385045
731,0.3229134,1.1951212,0.07675331,-0.739148,-1.3615751,0.66248083,0.94836617,0.41110745,0.8638288,0.6635058,1.1945235,1.5033323,1.1471277,0.3227519,1.4866679,0.076639704,0.93004066,0.80248916,0.50290793,0.31717756,4.00504,3.5649524,1.9795034,2.5119867,2.9088154,0.20588073,0.23803835,-0.28240734,0.2660605,0.063515246,-0.004774577,0.020848367,-0.023752084,0.0033254414,0.0056330836,1.8976778,-3.6554635,-0.8953972,0.8371539,1.1810969,-1.3774569,-1.1945235,-0.076714925,-1.4866679,-0.3227519,-0.25375906
732,1.5680633,0.7190376,-1.0165805,1.0045943,0.8697813,-0.060262784,0.0035173383,0.97496843,0.29364842,0.8421537,0.718678,2.001626,-0.0,1.567279,0.83398694,-0.8500457,0.6583902,-0.6414884,-0.890125,0.9999938,5.1065826,4.3493776,3.7223735,2.4314308,3.9972024,-0.2578597,-0.28048924,0.21766688,0.009609342,0.13037907,0.004582375,0.012543297,0.015172956,0.022321373,0.027354179,-0.9110627,3.8087876,1.0551119,1.3914437,0.61308485,-0.62474203,-0.718678,1.016072,-0.83398694,-1.567279,2.0811536
733,1.7182436,0.23949963,-0.47115123,0.74907017,-0.93287146,0.12935147,-0.14606348,0.72692764,0.6818069,0.8078562,0.23937985,1.5529418,-0.0,1.7173842,0.3484847,-0.4537024,0.23710021,0.40347633,-0.98986596,0.9892752,4.557516,4.1593633,3.4669774,2.172493,1.0293727,0.262319,0.26277813,-0.12212288,-0.021626055,0.17240393,0.008729836,0.0041779666,-0.016273536,-0.029477024,0.02997401,-0.7001282,1.9992692,0.77832407,4.177461,0.69392335,1.6545641,-0.23937985,0.4709156,-0.3484847,-1.7173842,1.4076725
734,0.21474051,0.8265319,0.30536494,-1.2159334,0.5747732,0.98833275,0.9770546,0.94953173,0.669125,0.04278422,0.8261185,0.19826876,0.3190566,0.21463312,-0.0,0.3004956,0.7353063,0.5267232,0.5578318,0.21298899,2.5246913,2.8711872,1.5029564,4.253812,4.261366,-0.27036497,0.22658522,0.18725997,0.2788882,-0.12486544,-0.010668409,0.014418488,0.010026667,0.026931897,0.0037460546,1.6898427,-1.6359789,4.578471,1.2104801,6.53999,-1.4652827,-0.8261185,-0.30521223,0.6597524,-0.21463312,0.2735415
735,-0.6725119,-0.5496795,-0.9150596,-0.048762254,-1.4337895,0.99155843,0.78246886,0.3933852,0.9697129,0.22333643,-0.0,-0.0,1.1664855,-0.0,-0.0,-0.79231983,-0.52217954,0.9498931,-0.9988593,-0.6226897,2.4777536,2.8483083,2.669544,1.909802,1.2199793,0.27799156,0.27179348,0.153804,0.28070962,0.053914532,0.008752402,-0.00958892,-0.025011832,-0.02615031,-0.011731676,-0.61783123,1.9941146,1.594007,-1.8201522,7.6907363,-1.0180727,0.5494046,0.914602,1.0160098,0.6721755,0.70743775
736,-0.78387636,0.8937352,0.24882752,1.2637526,-1.5963141,0.39215934,0.7084588,0.7181999,-0.09375971,-0.113622606,0.8932882,-0.0,0.7695844,-0.0,-0.0,0.24614714,0.7791372,0.85459197,0.9595899,-0.7057522,2.3398407,1.5504632,3.9814024,3.0185094,1.2547596,0.20281745,0.23085564,-0.27309763,0.27189663,-0.27744666,-0.0042343903,0.01559082,-0.027847003,-0.02554328,-0.013674381,0.7778825,-4.1217957,-2.9608018,1.1194595,-0.85629743,1.167703,-0.8932882,-0.24870308,0.240037,0.78348434,0.72324014
737,-1.1778057,0.626882,1.1756325,0.69607556,-0.5995672,0.8392013,0.38349685,0.77098006,0.99515766,0.19091754,0.6265685,-0.0,-0.0,-0.0,0.8578033,0.922707,0.58636856,0.64740366,-0.059877496,-0.9235422,2.5399957,2.1432981,3.414009,1.4668496,1.6000619,0.23771589,0.07578737,0.22941466,-0.10558231,0.24970835,-0.015272141,0.010935683,-0.010459187,-0.019516619,-0.020546306,-16.690775,-1.1428189,-0.70701194,1.5959947,-1.7391804,1.6902848,-0.6265685,-1.1750445,-0.8578033,1.1772166,0.59637535
738,-1.2643672,-0.56398064,-1.6376507,-0.7770699,0.5979224,0.5669516,0.3022588,0.9342055,0.82488966,0.6732646,-0.0,-0.0,0.36477095,-0.0,0.3961996,-0.99782044,-0.5343162,-0.11845404,0.9984872,-0.9532259,1.7493336,1.7502859,1.9416004,3.6237452,3.076108,-0.26936823,0.18504609,0.19378951,0.27386323,-0.20897347,-0.008019608,-0.009838397,0.010430495,0.006245248,-0.022056336,0.65972507,-2.1763272,-1.0746018,-1.7739977,-1.0330622,0.13459523,0.5636986,1.6368316,-0.3961996,1.2637349,0.38785318
739,0.5193344,-0.7319324,-1.3170898,1.5953807,1.1993809,0.8111009,0.8682786,-0.11727479,0.92009264,-0.0012957291,-0.0,-0.0,1.6883416,0.5190746,0.37520915,-0.9678232,-0.66803604,-0.41413295,-0.86764973,0.49607685,2.5655339,3.3430462,4.3128643,2.060926,4.1844783,-0.056426983,-0.22653031,0.1441164,0.08834065,0.0848423,-0.009711655,-0.012768242,0.020922676,0.02558996,0.009059561,-0.951968,-1.7971492,-1.617517,-1.36693,1.6006031,-1.5960988,0.73156637,1.316431,-0.37520915,-0.5190746,-1.5362743
740,-0.93441534,1.5003902,-0.82993627,0.9731411,-0.34839353,0.22123946,0.5946645,0.6909202,0.6101695,0.9846316,1.4996397,0.016304754,0.8080352,-0.0,-0.0,-0.73760813,0.9974694,0.46460062,0.50665647,-0.803974,2.2142823,1.3705707,3.690936,4.0851064,1.4593946,-0.22085483,0.28212145,0.096558064,-0.28066564,0.13223317,-0.020211607,0.026173651,-0.0060775727,-0.021971727,-0.016300468,1.8821679,-0.8635282,0.6478313,0.66682684,-0.7419988,-1.1304193,-1.4996397,0.8295212,0.704067,0.93394804,0.65089405
741,-1.1605208,0.43538818,0.18212686,0.16714743,-1.7586508,0.65964985,0.3993942,0.23360074,0.19599639,0.92748785,0.43517044,-0.0,1.3350171,-0.0,-0.0,0.18103209,0.42156497,-0.59679234,-0.9492906,-0.9167793,1.8819935,1.8678381,2.8853455,2.2490132,1.9942647,-0.2631503,0.23978479,0.07527163,-0.08048208,-0.1762177,-0.009183781,0.007595157,-0.030678896,-0.012636481,-0.020244779,-0.7993785,-1.9004474,-0.90872604,2.2979503,-1.1758571,-1.6410571,-0.43517044,-0.18203577,1.1154625,1.1599404,0.43996832
742,-1.0419314,-0.88803613,1.1395059,0.65314925,0.022236422,0.101570226,0.5050035,0.80778766,0.9445861,0.36548522,-0.0,-0.0,0.630407,-0.0,-0.0,0.90818864,-0.7755539,0.8562466,-0.46496016,-0.86311734,1.5514864,1.2492311,3.3711042,1.2935041,4.097258,-0.055048887,0.25304517,0.27138975,0.22847179,-0.24558946,-0.014201391,-0.015491403,0.00038790467,0.02406768,-0.01817604,-2.067869,-1.2289847,-0.57915455,-1.1266438,-0.68071175,0.1772227,0.887592,-1.1389359,0.37557626,1.0414103,-0.009902311
743,-1.6703398,-1.6780994,0.3267897,-0.04742064,0.20036642,-0.30027145,-0.09854787,0.5930672,-0.14558089,0.2716321,-0.0,-0.0,-0.0,-0.0,1.5988388,0.3208495,-0.9943381,0.9421746,-0.59474766,-0.9951323,1.8445296,0.8425082,2.6708848,3.4342475,4.2609277,0.23991181,-0.27780092,0.2797445,-0.26609766,-0.10530629,-0.027130712,-0.029273711,0.0034953048,0.026924249,-0.029138349,-1.5699776,-0.6433039,-0.8031303,-0.5962104,-0.5331134,1.4653242,1.6772602,-0.32662627,-1.5988388,1.6695044,-0.866441
744,1.3092703,0.8313088,1.5766613,-1.648824,0.38134947,-0.1270698,0.25918752,0.9619994,0.88364655,-0.069885746,0.83089304,1.0532395,0.27656364,1.3086154,-0.0,0.9999871,0.7385338,0.9978288,0.55224335,0.965827,4.3587856,4.4164925,1.0702823,3.2186697,4.205865,0.20639727,0.27694032,-0.18290211,-0.21819565,0.21983007,0.025140245,0.014501819,0.006652475,0.025963228,0.022839649,1.7092476,0.6942372,2.35564,1.2035244,0.5888551,-0.011810232,-0.83089304,-1.5758728,1.181976,-1.3086154,1.4371758
745,-1.023554,1.4509733,-0.0037210842,0.063511975,1.4370679,0.68426085,0.5207713,0.65506864,0.1320902,0.6652099,1.4502476,-0.0,-0.0,-0.0,-0.0,-0.003719212,0.9927428,-0.99812233,-0.2089575,-0.8536962,2.0365644,1.9010751,2.781762,2.5370235,1.0553005,0.103201255,0.123129606,-0.18459168,-0.27651152,-0.18408892,-0.020727064,0.025311597,0.025069023,-0.029024499,-0.017855452,-4.7503953,-0.8420533,5.227531,0.6895374,-1.2236806,0.018737016,-1.4502476,0.0037192206,1.2162484,1.0230421,1.0486606
746,0.15456153,0.2247616,0.7947682,-0.6806084,0.6997736,0.92559206,0.98809105,0.15629978,0.9279249,0.09661335,0.22464919,0.89126015,1.413853,0.15448423,-0.0,0.7134228,0.22276439,-0.096448734,0.2700635,0.1538705,2.7212965,2.3300822,2.0380137,3.2114959,4.476292,0.010350495,0.23769487,0.28194636,-0.24996223,-0.24937178,-0.014423877,0.003920868,0.0122072445,0.030683067,0.0026962585,3.6568558,-1.2100278,-0.73277855,4.451385,-2.5759945,0.86957216,-0.22464919,-0.7943707,0.11028471,-0.15448423,0.69469434
747,1.1561322,0.3417627,0.673691,-0.5048334,-1.5894135,0.6401164,0.40341163,0.9827598,0.24004334,0.7517009,0.34159178,0.96264464,0.18595691,1.155554,-0.0,0.62361145,0.3349873,-0.9936645,-0.07750027,0.9150186,3.85386,3.5944283,2.2137008,3.6413522,3.787755,0.07139083,0.23866706,-0.23904614,0.05085946,0.2753139,-0.012279165,0.005961901,-0.027726626,0.018665828,0.020168222,-12.890243,-1.4213746,-5.228977,2.927471,1.1413616,1.3207828,-0.34159178,-0.673354,0.013231137,-1.155554,-1.0096191
748,0.66421354,-0.9463579,-1.3337435,1.1088837,-0.33498234,0.19459237,0.78760654,0.45347434,0.15590332,0.55538857,-0.0,-0.0,-0.0,0.66388136,0.959657,-0.9718774,-0.8110148,0.98139614,0.035457186,0.61617845,2.6711056,4.093236,3.826611,1.4677587,1.9411697,-0.24949652,0.13826825,0.17251241,0.25354818,0.2101257,-0.031161295,-0.0165088,-0.0058436207,-0.0135631645,0.011586916,28.197117,-0.5600952,-0.8791692,-1.0572114,0.7272968,-1.4375308,0.9458846,1.3330764,-0.959657,-0.66388136,-1.990314
749,0.2878696,0.4882676,-0.10557687,-0.14338574,-0.117989816,0.9980723,0.95889175,-0.12775168,0.8124406,0.78839266,0.4880234,0.8855134,-0.0,0.28772563,0.43802187,-0.10532834,0.46888095,-0.67238253,0.96654963,0.28377208,3.2536252,2.65618,2.5749676,3.6893384,3.0781062,-0.10028652,0.08734728,-0.28232017,-0.27744448,-0.23592205,0.0088005075,0.0085176155,-0.0020582809,0.006280122,0.0050217593,0.76253337,1.9832144,3.8460724,2.049082,-16.102598,-0.5065577,-0.4880234,0.10552407,-0.43802187,-0.28772563,0.5683443
750,0.5275751,0.016482357,1.0539523,-0.21166377,-0.32265228,0.5728457,0.8641632,0.8853899,0.58831555,0.019872624,0.016474113,-0.0,-0.0,0.5273112,0.43720806,0.86912245,0.016473368,-0.9101441,-0.8488591,0.5032116,2.7596066,3.6791046,2.5067239,3.5683408,2.8269804,-0.12584558,-0.28037024,0.1933566,-0.09796541,-0.20900762,-0.016564786,0.0002875275,-0.005628528,0.00189715,0.009203317,-0.9863653,-1.0536382,0.7432992,60.701298,1.0407746,-1.630127,-0.016474113,-1.0534252,-0.43720806,-0.5273112,-1.6961288
751,-1.0536606,0.38337514,-0.9117399,1.406956,-0.7147348,0.87429374,0.49485034,-0.09224566,0.08394396,0.8708717,0.3831834,-0.0,1.6631733,-0.0,-0.0,-0.7902911,0.37387487,-0.22503048,-0.9994507,-0.8689782,2.32615,2.2114644,4.124534,2.9653275,2.382482,-0.093216084,0.05365058,0.28253037,0.28019533,-0.2782206,0.021026159,0.0066878116,-0.0124682365,-0.00586081,-0.018380651,-0.6503438,0.8300752,1.971823,2.6097164,-1.9730972,-1.410146,-0.3831834,0.9112839,0.039995052,1.0531337,0.630705
752,1.5385451,-0.50149655,0.22885266,1.7339664,0.27403936,0.42352343,0.033014692,0.052201927,-0.23293091,0.2763732,-0.0,1.0804119,1.5185707,1.5377756,-0.0,0.22674878,-0.4805184,0.99782485,0.40749237,0.99945486,4.0919113,3.8517468,4.4513807,4.188358,2.3608446,-0.14006929,-0.17213596,-0.112024166,0.16188379,-0.2823424,0.011123168,-0.008748389,0.004780497,-0.0062384526,0.026839247,2.382618,1.5690936,-3.672073,-1.9950294,0.8822504,1.7031806,0.50124574,-0.2287382,0.7410276,-1.5377756,0.016352007
753,1.0249181,-0.2728475,-1.178331,1.4433795,-1.4188179,0.063164674,0.51960695,0.70206976,0.36324418,-0.10081473,-0.0,0.11663929,-0.0,1.0244055,-0.0,-0.92374337,-0.2693433,-0.99948835,0.9450333,0.8544054,2.9604545,4.225871,4.160939,1.6002444,1.9902036,0.21257053,-0.24363582,0.28188345,0.19898811,0.0051551373,0.02541009,-0.0047597056,-0.02475066,-0.012707359,0.017879248,0.8079525,0.6868647,-1.1417899,-3.666885,0.6633105,0.63711125,0.27271104,1.1777416,0.93301934,-1.0244055,-0.8511294
754,-1.1625432,0.3947312,0.74623096,0.8042275,0.5495693,0.84578246,0.39754018,0.9153117,-0.12653497,0.01892044,0.39453378,-0.0,-0.0,-0.0,0.9590053,0.6786021,0.38437784,0.7235846,-0.98542094,-0.9175848,2.2863927,2.1555154,3.5221071,2.920916,3.5153327,0.13747917,-0.04261965,-0.15111627,-0.2736089,-0.20735796,-0.0033211547,0.0068859137,0.009586997,0.013911165,-0.02028006,-0.71437216,-5.255188,-0.88205475,2.5346372,-1.7769365,-0.6171002,-0.39453378,-0.7458578,-0.9590053,1.1619618,0.44764408
755,1.5326624,-1.3138655,-0.24047987,-0.61046195,-1.286155,-0.4132389,0.03889064,0.63000023,0.44762602,0.23940241,-0.0,-0.0,-0.0,1.5318959,0.07540478,-0.2380519,-0.9670073,-0.9876346,-0.5963968,0.9992435,1.8522372,4.715086,2.1081252,1.4871033,1.3243833,0.22425185,-0.024369886,0.27044722,-0.15642746,0.27899942,-0.030626666,-0.022919811,-0.022436412,-0.024328118,0.026736626,-1.5649339,-0.56987244,7.5298257,-0.76149374,0.5008002,0.9891229,1.3132085,0.2403596,-0.07540478,-1.5318959,0.5343077
756,-0.78135854,-0.95172143,1.6896889,1.3243477,-0.5510461,0.47530034,0.7102326,0.72367096,0.039450612,-0.09887706,-0.0,-0.0,0.76168966,-0.0,0.63660055,0.9930405,-0.8141393,-0.8978172,0.18334153,-0.7039671,2.0044286,1.6427908,4.0419674,1.9306552,3.7540917,-0.16220254,-0.2655123,-0.22613333,-0.15652685,-0.20413986,0.008340689,-0.016602365,-0.009612758,0.018078297,-0.013630459,5.4234486,2.092548,-0.78423727,-1.0512534,-0.9298079,0.32954055,0.9512454,-1.6888438,-0.63660055,0.7809678,0.17857766
757,0.42405304,-0.9158471,0.30083948,1.1812874,-0.09549087,0.3410614,0.911516,0.9869706,0.81420916,0.27109137,-0.0,-0.0,0.16160333,0.42384097,-0.0,0.29617837,-0.7927998,-0.27016866,0.40103412,0.41126457,2.7346466,3.9410324,3.8989782,3.8136098,1.6638968,-0.18973114,-0.19712986,-0.2354826,0.20889972,-0.09274998,-0.0159568,-0.015976554,-0.0016657966,-0.018402489,0.0073974202,2.423388,-1.093784,0.58145726,-1.0924317,0.8178283,0.6587687,0.91538906,-0.300689,0.0062547056,-0.42384097,-2.0198145
758,-1.4003692,1.0340171,-0.95632964,-1.3154233,0.21905363,0.39833143,0.1702935,0.17514296,0.9997457,0.4821453,1.0335,-0.0,-0.0,-0.0,1.5477239,-0.81680524,0.8590956,0.99238026,-0.19623187,-0.9853934,2.0466096,1.5571824,1.4035164,4.2189636,3.2917848,0.23117352,-0.014183485,-0.28233007,-0.13082217,0.27772215,-0.028876713,0.018037977,0.003821295,0.010009518,-0.02442883,-5.0629425,-0.6044072,1.7107942,0.9675859,-0.8612528,-0.10088816,-1.0335,0.9558514,-1.5477239,1.3996688,0.19598138
759,1.3945438,0.15951627,0.3365766,0.30115643,-0.54893047,0.23494393,0.17602807,0.29391494,0.39815855,0.042032447,0.1594365,0.94940776,1.2724762,1.3938463,-0.0,0.33009884,0.15876187,0.8298703,-0.53247494,0.98438513,4.016431,4.051917,3.0192876,3.8831172,1.1268225,0.24058022,-0.18293732,-0.14906798,0.17066957,0.2752626,-0.009531178,0.0027826917,-0.009575852,-0.027776204,0.024327207,-1.7808746,-1.831179,1.9915153,6.27209,0.7498301,0.6780786,-0.1594365,-0.3364083,0.12147638,-1.3938463,0.26414454
760,0.20847543,0.15191863,0.41906407,-1.1074181,-0.8940557,0.9953559,0.9783692,0.4004701,0.8283034,0.4699371,0.15184265,0.23220202,1.1587665,0.20837116,-0.0,0.40671426,0.15125984,-0.9999115,0.12304019,0.20686658,2.5952227,2.8146944,1.6114175,4.161971,2.5261638,-0.2458139,0.27418298,0.08610359,-0.08005699,-0.04654166,-0.017597301,0.0026501543,-0.015596411,-0.0033530886,0.0036367627,8.106831,-0.99181646,-0.9269985,6.585765,10.372076,0.49835587,-0.15184265,-0.4188545,1.3845575,-0.20837116,0.10707113
761,0.76180696,0.4983245,1.5469017,-1.0166714,0.8156161,0.96231496,0.7238529,0.48438048,0.32084295,0.9484032,0.49807528,1.5242846,-0.0,0.761426,0.73581564,0.9996958,0.47773555,0.9245154,-0.98669034,0.68995434,3.6960783,2.9936874,1.7021188,3.7911954,1.1830876,0.176981,-0.27679124,0.11569626,-0.13854204,0.26826876,0.028289946,0.008693053,0.014228066,-0.026794193,0.01328939,-0.57665735,0.6169433,-0.7747146,2.0077286,3.6310077,-1.4312702,-0.49807528,-1.546128,-0.73581564,-0.761426,-0.78979105
762,-0.22365324,-0.18850876,-0.17292051,-0.99342227,-0.47836664,0.6599998,0.9751185,0.021248367,-0.15197435,0.69697875,-0.0,0.007855754,1.5495464,-0.0,-0.0,-0.17197484,-0.18730168,0.8162727,-0.7725783,-0.22168429,2.0672293,1.8683039,1.7253563,3.3577209,2.9433727,-0.08420505,0.10724604,-0.24898723,-0.28263754,0.2392945,-0.012871788,-0.003288453,-0.008344897,0.0039285775,-0.0039015333,-1.1326413,-1.3559338,2.5764682,-5.3074474,-1.1765013,0.10005287,0.18841448,0.17283402,0.6553827,0.2235414,0.39666393
763,0.88487566,0.18354537,-0.11410761,-1.4211192,-0.8037337,0.4461744,0.63372815,-0.050362177,-0.14380378,0.99960375,0.18345357,0.68306285,-0.0,0.8844331,-0.0,-0.11380345,0.18242627,-0.17363265,-0.09394017,0.7735559,3.4129739,3.826592,1.2978733,1.1544648,2.230942,-0.12463633,-0.028795023,-0.27646774,0.067603834,-0.10873809,-0.009561869,0.0032018689,-0.014020784,-0.008505684,0.015436269,-10.629378,-1.8253012,-1.3863153,5.45097,0.9022744,-0.7150874,-0.18345357,0.11405054,0.009209066,-0.8844331,-1.3031896
764,0.033638366,0.29212856,1.3020253,-0.46802297,0.80332017,0.8066119,0.9994348,0.40982842,0.14329605,0.17972352,0.29198247,0.12385564,-0.0,0.033621542,0.5711542,0.9639249,0.28785136,0.06649975,-0.6659539,0.03361521,2.895594,3.3506806,2.2504928,4.1441536,2.2213295,0.2533655,0.2815508,0.26886544,0.11646815,-0.12486336,-0.015357747,0.0050960556,0.01401357,-0.008673456,0.0005868066,-1.3721718,-1.1364487,-2.6771357,3.424863,1.5812806,-1.3195812,-0.29198247,-1.3013742,-0.5711542,-0.033621542,0.09206729
