,oz1_adde_ln,oz25_adde_ln,oz8_adde_ln,oz21_cos_exp,oz10_rbfFeature_exp,oz12_radian_exp,oz2_radian_exp,oz4_sin_exp,oz1_adde_radian,oz5_adde_radian,oz4_relu_radian,oz2_radian_radian,oz13_radian_radian,oz19_negative_radian,(oz2_zscore+oz23),(oz4_sin+oz19_negative),(oz2_relu+oz18_recip),(oz19_sin+oz19_negative),(oz4_negative+oz2),(oz8_adde+oz1),(oz2_zscore+oz9),(oz12_zscore+oz4_radian),(oz8_adde+oz3),(oz21_cos+oz12),(oz2_sin+oz2_radian),(oz18_recip+oz11),(oz19_zscore+oz4_recip),(oz10_rbfFeature+oz9_negative),(oz2_cos+oz15_sin),(oz10_rbfFeature+oz12),(oz8_adde+oz13),(oz1_adde+oz2_negative),(oz13_recip+oz21),(oz2_zscore+oz8),(oz2_zscore+oz5_adde),(oz24_cos+oz20_recip),(oz2_relu+oz20_sin),(oz4_zscore-oz21_cos),(oz20_recip-oz13_recip),(oz9_negative-oz2_negative),(oz12_zscore-oz10),(oz23_cos-oz19_sin),(oz4_zscore-oz9),(oz17_relu-oz2_radian),(oz2_sin-oz2_radian),(oz15_sin-oz25_adde),(oz4_relu-oz18),(oz4_relu-oz25),(oz20_sin-oz17_negative),(oz19_sin-oz10),(oz2_negative-oz11),(oz8_adde-oz4_negative),(oz25_zscore-oz11),(oz16_rbfFeature-oz1),(oz20_sin-oz25_adde),(oz17_relu-oz2_sin),(oz24_cos-oz16_rbfFeature),(oz25_adde-oz9),(oz25_adde-oz6_adde),(oz8_adde-oz5),oz2_relu_cos,oz3_relu_cos,oz1_adde_cos,oz9_negative_cos,oz13_recip_cos,oz11_rbfFeature_cos,(oz4_relu*oz17_relu),(oz21_cos*oz1_recip),(oz4_zscore*oz1_cos),(oz23_relu*oz4_recip),(oz8_radian*oz23),(oz20_sin*oz18_recip),(oz1_recip*oz17),(oz13_recip*oz2),(oz5_adde*oz11_rbfFeature),(oz19_negative*oz2),(oz25_zscore*oz8_radian),(oz13_radian*oz4_recip),(oz12_zscore*oz20_recip),(oz4_zscore*oz7),(oz12_zscore*oz24),(oz4_relu*oz6),(oz4_sin*oz9),(oz2_relu*oz2_negative),(oz8_radian*oz9),(oz8_adde*oz22),(oz21_cos*oz8_adde),(oz8_adde*oz3),(oz8_radian*oz13_recip),(oz15_sin/oz9_negative),(oz3_relu/oz18),(oz4_relu/oz20_sin),(oz1_cos/oz4_negative),(oz20_sin/oz24),(oz17_negative/oz6),(oz23_relu/oz1),(oz12_radian/oz22),(oz1_cos/oz10_rbfFeature),(oz19_zscore/oz20_rbfFeature),(oz2_relu/oz17),(oz10_rbfFeature/oz4_radian),(oz2_sin/oz6_adde),(oz15_sin/oz12),(oz4_sin/oz17_negative),(oz4_zscore/oz10),(oz5_adde/oz16_rbfFeature),(oz20_rbfFeature/oz22),(oz4_recip/oz1_recip),(oz2_sin/oz13_recip),(oz23_cos/oz19),(oz19_zscore/oz5_adde),(oz25_zscore/oz21),oz13_radian_mmnorm,oz2_zscore_mmnorm,oz4_zscore_mmnorm,oz15_sin_mmnorm,oz25_zscore_mmnorm,oz19_rbfFeature_mmnorm,oz26
10,1.1091244,1.2462413,1.4785327,1.9242728,0.77741086,0.99498165,0.9949812,2.7180748,0.0529132,0.059415523,0.027631082,-8.781486e-05,-0.00036660905,0.0024850792,-1.495927,1.1423084,-1.0177163,0.00048062205,-1.8714236,4.699926,-0.8149932,-0.26076928,5.3382387,0.36629206,-0.28933424,-0.8335299,0.4891985,0.27478355,1.0322801,-0.54004234,3.1829982,3.319982,0.026306212,1.3797995,3.1158352,3.4389105,0.27871493,0.9293884,4.371283,0.23829061,-0.05577573,0.49725795,2.1105063,0.005031421,-0.27927142,-3.4037027,2.5657365,0.82417774,-0.26739725,0.09072068,0.10409276,5.9696493,0.57516,-0.48170352,-3.1985335,0.28430283,0.0668152,4.003818,-0.4651611,3.7005277,1.0,0.5802715,-0.9939682,0.8645361,0.67420745,0.9789108,-0.0,2.088397,1.506774,-0.0,-0.03515765,-0.28365272,-1.742422,0.2395327,0.70037997,-0.041046504,0.022109117,-0.013267995,-1.0210462,-1.3441235,-0.48233178,1.937971,-0.52652967,-0.0,-0.015331596,7.30785,2.8711786,4.174787,-0.024192624,0.13966922,-0.96859545,5.6801567,-0.6008828,0.16665184,0.4461235,-0.0,-0.0030198465,-3.7781427,0.713174,0.0,-9.112428,-0.072113976,-0.25513974,1.830986,-6.808981,-20.229464,-0.11989846,0.19797392,0.3421603,-2.4957342,-0.04184635,0.8858332,0.16461945,0.41534266,0.952631,0.5367728,0.719324,0.41288674,1.3364105
11,1.3229977,0.60242397,1.1474532,1.0296236,0.8278598,1.0179578,1.0009214,0.54849666,0.06553117,0.040088743,-0.0,1.6073349e-05,-0.00047374982,-0.021367233,0.042252157,-1.8248265,-1.3058931,-0.28370017,0.6969846,4.1865377,-0.30170634,1.0090481,2.588592,1.0489749,0.053662147,-1.2109692,-0.32740235,0.16558701,0.8422442,0.83087015,1.5949309,3.701894,0.8986068,0.48467028,2.3497078,1.6594719,1.0507866,-0.67373455,1.3061788,0.40726414,1.4752584,0.059392273,-0.29004282,0.5472146,0.051820274,-1.982905,0.73601997,0.8917408,1.5461564,1.3955188,-0.20045531,2.505941,-1.0398766,-1.1259593,-0.82852006,0.49539438,1.0858667,2.1810393,-1.514554,3.5715258,0.99860823,1.0,-0.8178872,0.93782073,0.8003053,0.9991611,-0.0,0.02816855,-0.32829106,0.0,-7.944686e-05,-1.3559699,0.5288955,-0.033927925,0.09409028,-0.06459852,-0.006725034,0.042134535,0.67664385,-0.99648386,-0.0879707,-0.0,0.21290258,-0.0027842184,-0.0026721016,-0.57928586,0.09196344,-1.7690281,-0.0048466795,-0.44108525,0.0,-0.0,0.79063284,-11.575133,-0.88009614,-0.0,-0.0967886,-2.6961875,-4.3338394,0.096263945,16.801476,0.015785607,-0.1533309,1.095667,1.4166784,-25.640545,1.5369335,-1.6087356,-0.082024656,0.8167797,0.53326505,-0.5787413,0.065117925,0.51201266,0.3094261,0.421818,0.24425656,0.39772537,-1.0591314
12,0.69266045,1.4144644,1.3596455,0.98507845,1.1850412,0.99617624,0.9853792,2.6796775,0.034889597,0.04266814,0.030371083,-0.0002570643,-0.00023065822,0.0056292037,0.57015604,1.3082261,-1.5481641,0.0055628717,-2.584027,3.1755571,0.6403852,-0.18924142,4.6481347,-0.23453659,-0.7619642,-0.019055128,0.25197712,-1.3149222,-0.33376378,-0.049725145,3.137606,2.842919,0.26518667,0.33221585,1.60039,17.474863,0.059276853,1.7560395,18.180746,-2.328592,-0.6179521,0.47265658,0.2563058,0.014728699,-0.73250675,-5.112605,2.3860612,0.34413457,-0.30673337,-0.71530634,-0.6852167,5.634947,-0.13241017,0.9264117,-4.055005,0.7472355,0.40760523,2.6295824,2.5491643,4.1683893,1.0,0.72942007,-0.4152617,0.08599027,0.24755141,0.9999852,-0.0,0.020902064,1.3097528,0.81285113,0.029045204,-0.0917703,0.50887406,1.1144814,-0.013294802,-0.27218026,0.028680274,-0.0075946655,-3.7026892,-0.6031425,-0.19956459,-2.006661,1.4634632,-0.0,0.030487312,5.378414,-0.058554273,2.9340498,-0.027118541,0.6724075,-1.1662669,29.35606,-0.43232095,0.0652317,-0.3173965,-1.9665772,-0.0027742744,4.4310737,1.4696234,0.0,5.5901046,-0.47743085,4.5481143,2.6930845,4.3706565,11.801236,-0.15900582,-0.4133329,0.5658114,-0.48271486,-0.1319959,0.88073635,0.2908768,0.25785273,0.99796575,0.00083839893,0.9026599,0.67907816,1.1930093
13,1.0011406,0.91385114,0.68665874,1.479886,1.07334,1.0202363,0.99739,0.36823326,0.047497112,0.03817052,-0.0,-4.5613124e-05,0.00018878342,-0.012793484,1.4473214,-1.7320514,2.1868396,-0.06390113,1.4649091,1.9901674,-1.4024277,1.1202667,1.3215219,1.5398384,-0.15179355,3.6340265,0.114049494,1.323389,0.56658626,1.2186487,2.6068044,2.871123,0.44555175,-0.8810307,2.037196,0.3339538,-0.9996136,-2.007421,-2.261671,1.1028746,-0.017235994,-0.6954476,-0.36284232,0.0026134395,-0.14656667,-2.9161322,-0.4572809,0.22437344,-2.2504992,-0.49657208,-1.2974479,0.37241697,-1.6716727,-0.24719252,-3.493522,0.14918011,1.2261337,3.746522,-1.0044131,2.518337,1.0,1.0,-0.91300386,0.31284097,-0.04277204,0.9640403,0.0,126.3485,-1.6154482,-0.98915386,-0.020382864,-2.1859946,-403.21835,-0.24161616,-0.58827966,0.10976063,0.0028649177,-0.0066989786,-0.744297,2.4890373,0.2179664,-0.0,1.2514094,-0.0,0.015986029,0.06745447,0.7788602,-1.3224777,-0.02059275,-0.33707425,-0.0,0.0,0.619327,-5.266885,1.6036175,514.8307,0.5901639,14.12914,-4.2388935,0.0,-2.5114639,-0.04264334,-0.36783138,-0.798665,-1.3858442,-8.959841,-5.0965652,-0.0019213188,-0.092452794,-0.03592851,0.33533433,0.1921918,0.6804117,0.4546122,0.029191256,0.2888881,0.4363224,0.8385361,0.18364076
14,0.13737437,0.5439831,0.37391445,1.8002119,0.99437743,0.9955066,0.97284985,0.6355714,0.020023422,0.030216966,-0.0,-0.0004804113,-0.00051542424,0.022503033,-0.64943606,0.836098,1.46949,0.32867998,-1.1067109,-0.11761141,-1.3358966,-0.26636887,0.06839752,0.3298745,-1.0275056,2.729194,-3.4158857,-0.24762827,0.62161744,-0.2636684,-0.23862529,2.7243547,0.35132718,-2.8427553,0.15341818,1.5821072,0.8627004,-1.0585263,1.5520009,-1.8190871,-0.21047351,1.5597243,-0.7126117,0.02752554,-0.9724546,-1.0949372,-0.6805082,0.9954262,0.38951412,-0.9129633,0.31739342,0.9830263,-2.255628,1.8004602,-0.86015517,0.99998015,0.3916735,1.4808657,-1.503015,2.4403899,1.0,1.0,0.4109891,0.97086304,0.8303821,0.999522,0.0,-0.3742173,0.00010723244,-1.9738036,-0.02049659,1.2677296,0.30119604,0.9320696,0.053534787,-2.033397,0.021986151,0.06278165,-0.24809025,0.06867584,0.23250805,-0.0,-0.10967726,-0.0,-0.0053421995,0.06655293,0.85446787,-2.0129988,0.013047063,-2.5948126,-0.0,-0.0,-0.00048439464,-0.9578762,0.9322236,-0.59098417,-0.098348856,0.040410828,5.147724,0.0,0.6867904,-0.3099877,-2.4335093,-0.95782745,9.869272,7.5459137,-5.472522,3.3398588,1.6920046,-0.4646413,-0.7450878,-1.0568737,0.02641493,0.050023973,0.35962442,0.8139592,0.2144163,0.038974702,-0.21625672
15,1.4564172,1.3929716,1.181258,2.1380756,1.1961418,1.0020843,1.0304749,0.94075555,0.07488439,0.07228934,-0.0,0.00052394415,-4.801704e-05,-0.016385013,3.3448794,-0.99986404,2.4461558,-0.13194698,1.7811173,4.8307486,1.3151622,0.11828434,4.411951,0.8791974,1.0189085,0.4730231,-15.42468,0.58480704,0.5197365,0.2983925,3.1008399,2.5705523,-7.0515723,2.261057,5.8627424,-1.5301862,1.287067,-0.8210467,4.110565,2.125713,-1.4414979,-0.86003506,0.3445652,1.2736907,0.95886886,-3.3584037,-1.377129,-1.3085166,0.8707702,-0.7540037,-1.466882,3.1973605,1.5622966,-1.6072952,-4.4597387,0.31482178,0.73820996,4.432504,-0.34135294,1.8348781,-0.14865792,0.40530795,-0.40943,0.9188241,0.9981547,0.9943552,-0.0,0.48331535,9.059896e-05,-26.575228,0.015311298,-0.3143789,0.8291856,-10.911631,0.44029284,-1.6147293,0.012342962,0.045020044,-0.26655585,0.07314912,0.09439678,-0.0,0.02477724,-2.958425,-0.0038250233,-1.1241076,2.476132,3.7585826,-0.05981117,1.6474857,0.83759815,0.0,-0.024248328,-0.54738957,-0.79019004,1.0329034,-0.006035202,-0.008273614,16.119242,1.319317,-167.92264,0.2263861,5.603048,0.046844713,-0.039171346,-118.28175,-0.16890715,-25.728668,-0.15587915,-0.05665787,0.22677217,-1.8500851,0.46049544,0.98459643,0.4778129,0.8341972,0.8774824,0.09316328,1.3387303
16,0.26038256,1.1742206,0.3141197,2.6029627,0.77541673,1.0139595,0.9764854,0.5739093,0.022644361,0.03278427,-0.0,-0.00041530933,-0.00019246145,0.005660938,-0.13025749,-0.23093605,13.113933,0.0056571364,-0.7746759,-0.0518018,-0.829388,0.78440773,0.9579595,1.7509353,-1.0023618,11.736809,-2.023156,-0.7890291,-0.6507256,0.53993046,0.7372399,2.6608067,-1.8782669,-2.7132907,0.5143379,-2.299559,-0.39373967,-1.545649,-0.8882432,-1.8980546,0.5867957,0.6493399,-1.1236732,0.2163704,-0.9547708,-4.0922775,-0.07625478,-0.51733816,-0.20116474,-0.5265776,2.7405043,0.7803493,1.894721,1.3429039,-3.6293597,1.1711413,0.2493806,2.7009456,1.4388256,2.208935,1.0,1.0,0.2699778,0.8604346,-0.011948464,0.9672719,-0.0,-0.6732918,-0.08798448,-2.0957975,-0.029054223,-5.1634755,-0.13553451,2.1578834,0.48189774,-0.44220945,-0.012188619,0.018731356,-1.9636513,0.31231105,1.1113765,0.0,-0.2968961,-0.0,-0.012590766,0.97842896,1.3097055,-0.5628099,0.037271228,1.6022044,-0.0,0.0,0.2537432,-0.281541,0.20898274,-0.8683536,0.019397464,-0.58728904,4.718618,-0.0,24.755127,-0.54461783,-1.0785266,2.8834693,-2.8332658,-24.097029,-0.0962287,2.4135299,0.6182716,-1.0194278,-0.17275879,-1.7514676,0.3263501,0.11060259,0.32545727,0.07167116,0.6497842,0.33472222,-0.42329493
17,-0.3034687,1.0172727,0.6087418,2.570684,0.76249814,1.0081104,0.97398317,0.3926395,0.012884946,0.035470895,-0.0,-0.00046009186,0.00040036906,0.014847615,-2.178792,-0.084157765,-1.9312397,0.098959684,-0.30251825,-0.1419115,-0.8141755,0.4419697,0.9052,1.4069915,-1.0245376,-2.3039086,-1.6790321,-0.968128,0.26257983,0.19166431,3.1524513,2.2486455,0.42511737,-2.3913128,0.5211843,1.9664881,0.85727847,-2.1526506,0.21006972,-2.2073655,0.04093966,1.5370287,-1.9054515,0.9549036,-0.9718149,-2.5634289,0.5178021,-0.047359906,1.7858207,-1.1738575,1.8830614,0.63024294,0.4200524,2.2387362,-1.9083632,1.9267185,0.73686934,2.0686688,0.9454322,2.5240664,1.0,1.0,0.7396454,0.76678884,0.724256,0.960795,-0.0,-0.4768476,0.48086002,0.0,0.010256189,-1.6556102,-0.4689539,-1.1491694,0.5709653,-1.2848995,-0.00072789594,-0.018991593,0.44958153,0.6266202,-0.04356836,0.0,-0.65157443,-0.0,-0.010706736,-1.6235869,1.7354988,-1.7148112,-0.011687872,-0.29013005,0.0,-0.0,-0.32942605,-9.111284,1.0339283,0.0,-0.009145062,1.4674448,-3.266985,-0.0,12.862306,-0.5483853,0.43691498,1.0068077,-2.8629377,7.855718,-0.29494914,1.6392673,-1.311937,-0.9230956,-0.41879532,-0.14113846,0.87691104,0.06893158,0.14665699,0.6011064,0.51452625,0.6707012,-0.47111198
18,1.1094968,0.44655707,1.3288947,1.3757354,0.753774,1.0130956,1.0089871,0.9654585,0.052932907,0.0498277,-0.0,0.00015615481,0.0002173203,0.01732155,0.36593848,0.95729953,-0.6108707,0.155083,0.5477855,4.091417,1.167649,0.74520916,4.3140182,1.0644381,0.49941444,-1.396378,-29.434801,-0.9374292,-0.09982914,0.46278712,4.490287,2.520206,0.1555636,1.5714672,3.3677993,-0.41627878,-0.15011162,-0.35416543,-2.7820199,-0.14214045,0.97233135,1.8265918,-0.68994355,0.9582131,0.4815204,-2.5342107,0.89007825,1.1553599,0.30442244,-0.61086017,-0.23974481,3.741707,-0.88305676,-0.45211264,-2.2256596,0.47669268,1.1016053,0.9081554,0.19555438,3.6402314,0.87145954,0.85916966,-0.9940914,0.7931901,0.16829361,0.96027446,-0.0,1.0141089,-0.033451106,0.0,-0.002714907,0.7445836,3.074738,0.7185469,-0.8074054,0.50875664,-0.021356866,-0.35414475,-1.0294755,-0.045548756,-0.20060961,0.0,-0.02301649,-0.26278546,0.012097327,-4.301416,1.2047765,2.0287497,0.025897475,1.4834123,-0.603488,0.0,27.046368,2.4639142,0.71593004,-0.0,-0.011423942,-3.3642066,-87.06699,0.5300323,460.62656,0.35869467,-1.3029566,0.036345806,0.1553012,-20.753641,-0.010013671,-8.946397,0.34990948,-0.99674684,-0.3478029,0.92761904,0.7069139,0.6423612,0.4853067,0.0143556595,0.16838798,0.7961732,-0.8035205
19,0.78050023,0.6438099,0.6546624,2.079919,1.1341267,1.0282702,0.9957142,2.5613518,0.038092922,0.04442156,0.02136636,-7.496244e-05,-0.00024212868,0.01109019,-1.4200045,1.5759562,1.5697275,0.04190463,-1.4702895,1.3887748,-1.5902143,1.6194593,2.33244,2.3296227,-0.24790592,2.6372643,0.18111944,1.4698669,1.5045346,1.7231566,1.129631,2.4286509,-0.5090203,-1.0399995,2.2989576,1.3537602,0.80598605,0.49248588,2.3249302,1.0979167,2.5006928,0.9801719,2.5688188,0.0042950315,-0.23931585,-1.3690586,0.587149,2.038764,0.74320817,0.30908352,-0.82144964,3.148695,-1.8825061,0.76053977,-1.0977341,0.24361089,0.062088802,3.247724,-1.0154395,2.0976064,1.0,0.9179371,-0.57431525,0.22485323,0.30764368,0.99393094,-0.0,-1.3670051,1.0532213,-0.0,0.016262019,1.2651784,0.11718465,0.30959752,-0.2805506,-0.15636899,0.011290775,-0.011332238,1.7049246,-1.328125,-2.0452328,0.2459153,-1.2640829,-0.0,0.018620145,0.60643536,1.4093617,0.7850915,0.017429745,0.3978125,0.640366,1.5188876,-0.70241857,-0.629777,0.31251758,0.0,0.08846956,6.832054,-3.6951845,0.0,5.890706,-0.0834524,0.33472964,14.981945,-1.3569852,11.320816,0.5459772,-0.43760565,0.19363692,-0.6085026,-0.24978274,-1.0879887,0.2802242,0.42730206,0.8489778,0.76733077,0.2664684,0.022003353,1.3946426
20,0.9369546,0.5949156,1.406078,2.2864492,1.2225477,0.9800594,0.9962588,2.131281,0.044544246,0.0428306,0.014979915,-6.542016e-05,0.00033097772,-0.017145896,1.172908,-0.22566438,-0.62195003,-0.15056258,-1.0730476,3.9138377,1.1111087,-1.1396573,3.919598,-0.3270597,-0.21686293,-2.2583814,2.1479921,-1.125041,1.7933662,-0.9531229,5.166458,2.766959,1.5174019,1.1467713,2.2391434,2.599712,0.3947223,0.031715274,1.5441208,-1.5407395,0.47254634,-0.6498257,-0.46726245,0.061289735,-0.20936634,-0.99653906,2.4661322,1.7636896,0.45226374,2.4590085,1.8511931,4.938208,0.73057455,0.38270754,-1.4181557,0.27065608,-0.081388205,0.4869002,0.40516353,4.344191,1.0,1.0,-0.8312769,0.24238026,0.6055367,0.9984157,0.049387004,-4.9793897,0.8468991,1.6169171,0.032980673,-0.24549755,-0.34645855,-0.19765729,-0.13815464,0.21097922,-0.021527786,0.022094768,-2.845577,-0.9670814,-1.6570729,-1.1248415,1.0033981,-0.0,0.031512007,3.5487943,3.374096,-0.6541102,0.021872366,-0.61565053,0.0,2.1744044,-1.1490805,0.27503982,0.04390575,-8.355844,-0.023156703,4.9082065,-3.5031204,-0.0,13.413752,-0.15139052,-0.70736283,-13.150925,-0.5277311,11.3285,-0.32256413,-0.19350734,-0.23155668,0.18526214,0.40051913,-1.5172317,0.81246746,0.43618137,0.74331063,0.9081695,0.24032441,0.986355,1.0783478
21,1.2349545,0.60154486,0.60726315,2.5717456,0.7923545,1.0226268,1.0182627,0.6056712,0.06000829,0.04702628,-0.0,0.00031587103,-0.00028841387,-0.025650676,2.5238388,-1.9710935,3.940395,-0.4747839,1.5621803,2.5553415,1.0456535,1.273441,1.8176872,2.2265515,0.87895095,3.1994412,-0.43349183,-0.24093743,0.114803225,1.0492202,0.8885944,2.4012785,-0.7217128,0.15458184,3.7318697,1.4307425,1.7949111,-1.4700845,2.2187128,1.0287523,2.1540935,-0.91057193,-0.5336908,-0.018098077,0.84275484,-2.2189865,-0.34441766,0.8933458,-0.24713856,1.8663771,-1.332933,1.3101645,-1.1897823,-0.49248117,-1.0669682,-0.8608529,0.040752232,1.8167448,-2.5865054,1.8592757,0.50885385,1.0,-0.9563272,0.99996644,0.49219957,0.9999968,0.0,1.3120322,-0.3950944,-2.8299162,-0.02290383,2.2007227,-1.3960968,-1.0952005,0.0068567432,-1.5239704,0.013772607,0.031461798,1.4910719,0.008018298,1.6664419,-0.0,-0.0041071624,-1.0752517,-0.00012621799,2.2227263,1.7336923,-0.03251261,0.016274882,48.1072,-0.0,-0.0,1.43144,0.583384,0.59362763,2.064583,0.018475624,-3.23032,-15.967022,-1.0316753,25.389273,0.19514096,-0.3073798,-0.4988706,0.60299313,11.84568,-0.07604311,-1.3706963,-0.8150615,0.057372995,0.545727,-2.672276,0.23723921,0.7909803,0.34378505,0.3029747,0.24379465,0.89543843,-1.627656
22,1.3505526,1.253452,0.37038314,2.0359843,1.2166183,1.0200413,1.0086944,2.718271,0.06736198,0.073140085,0.027464869,0.00015109034,-0.00047331938,-0.028301459,0.88757044,-0.6215581,2.5196424,-0.622842,-1.0776207,2.589565,-0.58136684,1.1649605,2.680581,1.8479061,0.4845685,2.3991413,2.2578425,1.2736905,1.0696466,1.3330019,-0.10552645,3.363557,0.13632947,-0.7737438,4.6868668,0.047531426,-0.5039284,0.86342907,0.0020830631,1.5736158,1.9369168,-0.07430643,2.6520238,-0.008656839,0.46725485,-3.3122587,1.0794625,0.78949034,-1.0835849,1.7981334,-0.87149954,3.0219104,0.40902385,-1.0636837,-4.5023413,-0.47591168,0.6114334,4.5800276,-0.043948412,-0.024046898,0.87949306,0.33207694,-0.7531462,0.47343016,0.79995453,0.99339503,-0.0,0.62296903,0.6556389,0.24867606,-0.008673864,-2.0234978,-0.073300555,-0.31921437,-0.48191246,-0.8042914,-0.017389383,-0.017233629,-0.72969645,-0.28967577,0.9221144,1.3030825,-1.0776111,-0.24601635,0.023885936,-2.3357122,1.0297039,1.784715,0.0142652355,0.17645775,2.4937174,-1.5737331,-0.2646349,-1.2334855,0.101024345,0.34288114,-0.012303987,2.1238549,7.5200095,-5.929037,7.1391244,0.1341972,0.16725227,11.953648,-1.9694355,54.008465,-0.13377234,0.7252544,-0.73947906,0.5700739,0.3871423,1.0059196,0.065517694,0.63764864,0.9498809,0.5950768,0.7265661,0.2183505,-0.68808687
23,1.3504484,0.3230709,1.4233029,2.6781328,0.9124536,0.97624964,1.0251813,1.1530252,0.06735497,0.07683003,0.0024936334,0.00043405476,3.7962058e-05,-0.016802799,0.17579329,-0.82034045,-0.8024533,-0.14197558,1.282043,5.2916813,2.0863013,-1.3754138,5.7082596,-0.39209843,1.0142481,-2.1569824,7.9623523,-0.75228864,0.20194787,-1.4688363,4.2754292,2.434238,8.196986,2.8581567,5.827667,2.0338914,2.083764,-0.84217364,-6.633989,0.7642471,-2.1519291,-0.5052773,-0.5177244,-0.024869505,0.96450907,-1.3247771,0.5918345,1.4797932,-0.51404,0.046732247,-1.4953063,4.293682,-1.407976,-1.3058012,-0.7225168,-0.9893786,0.80854774,0.7206927,-1.8162864,2.4670525,0.14536178,0.013343491,-0.7534104,0.7895809,-0.16945627,0.96144587,-0.0,0.8634781,0.059579987,-0.0,-0.0312488,-1.4674956,-1.0280596,11.433909,1.2263355,-1.3718103,-0.033442754,0.015223592,-1.9156643,-0.028267566,1.2009519,0.06848955,0.094072275,-2.0303905,0.01651828,6.710464,4.0890427,6.464685,0.2006249,-0.085649475,-3.4690242,0.21685578,-2.9172432,-0.7559249,2.4467347,-0.0,-0.01486826,-4.5493226,3.5217886,-1.2148812,-36.74079,0.30940804,-0.041087236,0.12140056,0.18467979,-26.690804,0.16917582,7.985139,0.12329843,0.32768983,0.21881036,-7.7439623,0.5403441,0.9009526,0.53671837,0.5282931,0.116136074,0.6189924,0.08833593
24,0.30447903,0.9085258,1.3863821,1.0553023,0.78314006,1.021005,0.97161996,1.1402237,0.02366524,0.034618445,0.0022969234,-0.00050249026,-0.00030028616,0.025665307,-0.92536265,1.6017382,-3.2586942,0.4755379,-1.7811823,2.6379876,-1.4737998,1.1939299,2.9941928,1.2448642,-1.0256889,-4.112262,6.1273026,-0.42104745,-1.0631745,0.9465934,3.0145698,3.0054965,0.50251937,-0.36833417,0.3330871,-2.4423156,-0.33539626,0.07784266,-1.9093322,-1.826182,0.3587095,1.7434483,-0.044933915,0.13846579,-0.9681077,-3.465137,0.4384754,0.36922306,-0.22572103,-1.8278995,2.5031457,4.131955,0.61582947,1.6450602,-2.816059,1.1065735,0.19874358,2.304059,-0.73624873,4.7351418,1.0,1.0,0.21322815,0.98444605,0.5281094,0.9606223,0.0144337,-0.039510168,0.027246058,5.5092616,0.016223758,1.0929538,-0.08050365,1.6733713,0.5584777,-2.4257276,-0.005319703,-0.13073409,-3.4840438,-0.14076355,-1.2732586,0.065621674,0.023174735,-0.0,0.0039517446,2.395131,0.21532771,-4.024986,-0.022699082,5.574479,0.0,-0.39238366,-1.5723461,0.31389478,-0.21995324,-0.53219354,0.034719337,-0.8465225,6.670328,-0.0,-106.4222,-0.30989298,-0.8265688,-1.1964822,0.15808159,7.016318,-0.3683901,-10.351989,0.9827238,-0.5089869,-0.7417477,-0.15672171,0.22621343,0.029479086,0.5334637,0.0077629685,0.43251035,0.5247118,0.14767063
25,-0.086962916,1.0582788,1.0593827,2.611308,0.8043709,0.97068715,0.97065014,0.53310657,0.015999626,0.034298092,-0.0,-0.0005199191,-0.00026795067,-0.018241135,-3.3227572,-1.674174,1.31769,-0.1801452,-1.0264838,1.0830193,-0.46051943,-1.717338,2.3407145,-0.7447602,-1.0205557,2.5607066,-0.4242555,-1.464823,0.16767964,-1.9223062,2.0049596,2.6235046,-0.8525164,-1.5413394,0.25748825,-1.4827164,-0.5301628,-1.6405015,-0.6527313,-2.9539218,-0.4083048,-0.9092934,-1.9277785,1.5692427,-0.96097744,-2.578149,-0.7589038,-0.16312557,1.0092907,2.1621544,0.46377718,2.2042801,-1.0798093,1.7801466,-3.41157,2.53022,0.3282803,1.634279,0.037026882,3.6377358,1.0,1.0,0.60843354,0.3180463,0.4204624,0.96692455,-0.0,-0.5327858,0.15568608,0.0,-0.004688059,-0.6985902,-0.8545064,1.9403538,0.50683284,1.7838384,0.00047372948,0.02256684,3.0520525,-0.02077342,-2.147023,-0.0,-0.784486,-0.0,0.003619947,-3.3934515,2.7687771,-1.5688577,-0.0032998256,-0.24316517,-0.0,0.0,-0.3362165,-0.42112908,-12.208333,0.0,0.025289789,1.0506976,3.787177,-0.0,18.334282,-0.3483242,-0.17790456,0.4086086,0.5247236,-91.72582,-0.23470296,2.648162,0.8715082,-0.04238534,0.53210723,0.5740163,0.25624335,0.013261229,0.29900396,0.6516291,0.54784316,0.051002443,-0.5919006
