,oz35_relu_sigmoid,oz2_relu_sigmoid,oz13_relu_sigmoid,oz2_mmnorm_sigmoid,oz20_sin_sigmoid,oz3_radian_sigmoid,oz35_zscore_degree,(oz12+oz14)_degree,oz2_mmnorm_degree,oz3_radian_degree,oz1_sin_degree,(oz23+oz43)_degree,(oz35-oz42)_degree,(oz37_degree+oz27_mmnorm),((oz8-oz50)+oz36),(oz30_zscore+oz1),(oz20_sin+oz10),(oz48_tanh+oz7),(oz13_relu+(oz14+oz48)),((oz13-oz14)+oz27),(oz28_tanh+(oz27+oz34)),((oz2-oz13)+oz46),((oz15+oz41)+oz2),((oz14+oz48)+oz44),(oz30_zscore+oz50),(oz22_degree+(oz11+oz37)),(oz48_tanh+(oz14-oz29)),(oz29_zscore+oz3),((oz8-oz50)+oz14),((oz42-oz48)+oz9),((oz17-oz20)+oz11),(oz14_mmnorm+oz46),(oz3_radian+(oz11+oz50)),(oz37_tanh+oz40),(oz28_tanh+oz1_sin),(oz27_mmnorm+oz3),(oz1_radian+oz32_zscore),(oz33_radian+oz45),((oz11+oz50)+oz38),(oz35_zscore+(oz1-oz31)),(oz1_radian+oz2_zscore),(oz45_sin+oz42),(oz2_relu+oz28),((oz8-oz50)+oz34),(oz39_sin+oz47),(oz29_zscore+oz29),((oz4+oz9)+oz45),(oz1_radian+oz27_mmnorm),(oz22_degree+oz17),(oz3_radian+oz1),(oz36_radian+(oz12+oz47)),((oz15+oz41)-oz18),(oz28_tanh-oz28),(oz48_tanh-oz37_degree),(oz35_relu-(oz3+oz17)),(oz2_degree-oz21),(oz7_radian-oz5_tanh),((oz17-oz20)-oz12),(oz23_degree-(oz13-oz14)),(oz23_degree-oz36),((oz13-oz14)-oz4),(oz33_radian-oz13_relu),((oz13-oz14)-oz34),(oz18_mmnorm-oz1),(oz30_zscore-oz29_zscore),(oz48_tanh-oz2_degree),((oz42-oz48)-oz46),(oz1_radian-oz37_degree),((oz2-oz47)-oz5),(oz2_zscore-oz49),((oz14+oz48)-oz15),((oz27+oz48)-oz37),((oz22-oz36)-oz26),(oz2_relu-oz39),(oz27_mmnorm-oz4),((oz14-oz29)-(oz2-oz13)),(oz27_mmnorm-oz30),((oz2-oz47)-oz13),(oz32_zscore-oz45),(oz39_sin-(oz13-oz14)),((oz27+oz48)-(oz22-oz36)),((oz2-oz47)-oz1),(oz30_zscore-(oz35-oz42)),(oz3_tanh-oz26),((oz1-oz31)-(oz35-oz42)),(oz48_relu-(oz1+oz9)),((oz4+oz9)-oz1),(oz12_mmnorm-oz46),(oz12_mmnorm-oz18_mmnorm),oz35_relu_zscore,oz1_tanh_zscore,(oz4+oz41)_zscore,oz35_sin_zscore,oz1_radian_zscore,oz2_relu_zscore,(oz3+oz6)_zscore,(oz7_radian*(oz35+oz48)),(oz7_radian*oz19),(oz18_mmnorm*(oz11+oz50)),((oz1-oz31)*oz1),(oz35_zscore*(oz2-oz13)),((oz3+oz17)*(oz35+oz48)),(oz13_relu*oz45),(oz29_zscore*oz19),((oz42-oz48)*(oz8-oz50)),(oz39_sin*(oz14+oz48)),(oz28_tanh*oz29_zscore),(oz1_tanh*oz2_mmnorm),(oz5_tanh*oz17),(oz11_degree*oz1),(oz36_radian*oz28),(oz3_tanh*oz37),(oz3_radian*oz39),(oz22_degree*oz12_mmnorm),((oz3+oz17)*(oz12-oz31)),(oz27_relu*oz23),(oz22_degree*(oz35+oz48)),(oz2_degree*oz2_zscore),(oz20_sin*oz37),((oz12+oz47)*oz32),(oz35_zscore*(oz13-oz14)),((oz12+oz14)*(oz1-oz31)),((oz12+oz14)*oz37),((oz4+oz9)*oz41),((oz3+oz17)*(oz14+oz48)),((oz1+oz9)*(oz35-oz42)),(oz29_radian*oz1_tanh),(oz3_tanh*oz11),(oz27_mmnorm*oz50),(oz2_degree*oz28),(oz8-oz50)_tanh,oz2_mmnorm_tanh,oz37_tanh_tanh,oz1_radian_tanh,oz18_mmnorm_tanh,oz27_relu_tanh,oz27_mmnorm_tanh,(oz27+oz34)_radian,oz2_degree_radian,oz32_zscore_radian,(oz14+oz48)_radian,(oz35-oz42)_radian,oz2_mmnorm_radian,(oz4-oz18)_radian,(oz11-oz45)_radian,oz35_zscore_square,oz2_relu_square,oz3_tanh_square,oz32_zscore_square,oz45_sin_square,oz29_zscore_square,oz39_sin_square,oz51
10,0.5804799,0.57780683,0.5,0.64735216,0.7257661,0.49901542,18.615759,-91.14319,34.802628,-0.22565082,-13.446036,-146.33241,-74.45894,-76.85771,-1.4694948,1.2840754,-0.2301948,0.3506974,-2.3860245,1.2483801,0.5282527,0.23164678,-1.7773559,-1.299569,3.142975,-44.73731,-1.2049491,-0.9852467,-2.77134,2.8017359,-3.1905437,-1.1996775,-0.10677114,0.78953844,-0.8357031,0.6943455,1.1949944,-0.64537084,0.5393237,-1.0552444,0.3097991,1.0443878,-0.3809744,-1.9829745,-0.073634416,-1.5188118,-0.9499772,0.91586185,-41.781723,-0.24082525,-0.74699867,-3.206471,0.0937255,76.92183,0.6771319,18.637651,0.4390168,-0.9832324,-89.476135,-89.870514,0.03024003,-0.026752789,0.11910191,1.0701354,2.280558,-18.833954,4.2932677,77.773575,1.0269029,0.90381944,-1.2485865,1.5289316,-2.1411967,0.11825648,1.1510522,-1.9719425,-0.60020524,1.8907866,1.8177469,0.39509264,1.092033,0.8185746,2.820516,-1.4425156,-0.08059704,0.33719012,-0.094472244,1.7570655,-0.46741164,-0.19474244,-0.36183158,-0.84668523,0.43473327,-0.23700541,-0.21568404,-0.28287104,-0.020068973,0.008074133,-0.08568527,0.32693964,0.5272825,0.33582497,0.0,-0.2912361,-4.826256,-0.46354902,0.45653647,-0.14125755,0.052970823,23.410673,-0.0023470717,0.3012206,-0.00077002647,-15.23893,0.57288766,-2.268221,39.697105,5.64392,-1.3211597,-0.8993486,-0.06524636,2.1954732,2.1594052,0.3160154,0.8408064,0.4381967,0.0030815196,0.38273868,1.4922459,-12.490282,-0.93062776,0.54230875,-0.70431226,-0.0041344324,0.68221647,0.8955338,0.72589564,0.019709622,0.31377652,0.020928746,-0.041643985,-0.022681491,0.010601487,-0.023499018,-0.019307313,0.10556412,0.09845573,0.049238432,1.4379101,0.33629546,0.5769859,0.037743445,0.13624983
11,0.5,0.5,0.61722577,0.579553,0.72834194,0.49336106,-0.88546586,-7.6479535,18.388441,-1.5216314,-43.87841,-13.283912,-45.960598,40.571404,-1.5671045,-2.1079035,2.4318066,-0.99112266,-2.5126255,0.5311897,-1.6811016,-0.78127956,-0.94404006,-3.8400946,-0.9736352,-5.4299183,-2.3748016,-1.4624339,-3.3348613,3.9969106,-2.2592819,0.4737613,0.3195754,0.81790555,0.07902467,-1.4212006,0.16969343,-0.93370956,-0.997592,-0.55325687,-0.68342686,-0.030695736,1.2378715,-3.1250157,-0.7369255,0.11836543,-0.76784736,0.08520597,-7.1592884,-0.8988774,-0.45731476,-1.4678077,-0.3930241,-41.39201,2.460466,-38.187992,0.6754929,-3.6045816,60.60981,62.10904,3.2977042,-0.45459333,3.0571384,1.7276952,-1.2947812,37.344967,2.018157,-40.4862,1.880106,-1.6822741,-3.333911,-3.6433663,-1.659095,-1.7257582,1.5257485,-0.30810785,1.3353965,0.5792857,1.141824,-0.88436925,-2.4552877,1.929395,-0.43341988,-2.0863497,0.2643612,-0.7420561,1.0613782,0.5073104,0.016312838,-0.7739962,-1.080399,-1.4614552,-0.018077662,-0.87275636,-0.78515047,-1.2476623,0.001970953,-0.0016759357,0.2960735,0.46913588,0.017705327,3.9644604,-0.45719945,0.08110569,-4.622746,-2.954582,0.05001287,-0.22547589,0.6353243,-4.207558,0.008062084,-0.6420607,-0.04583179,-5.422296,-3.9259999,-0.0,10.022795,25.569418,0.6966228,-0.08572731,-0.028936416,0.071786955,-0.09428523,-0.11715347,7.357814,-0.5952505,-0.0007255067,-0.07652209,0.026307696,-47.368397,-0.9595549,0.31035557,0.5429886,-0.015223677,0.6938672,-0.0,0.10009452,-0.044086125,-0.6678677,0.003227433,-0.052192584,-0.014000399,0.0056014396,-0.045674443,0.01817045,0.00023883523,0.0,0.82624745,0.03419477,0.66816396,0.0035043464,0.97617847,0.58945894
12,0.5,0.817634,0.68364054,0.72186315,0.598829,0.51117814,-3.1899188,129.27296,54.644268,2.5622678,41.93917,2.4396274,51.143677,-34.057667,-1.7756664,-0.20960659,1.1630647,0.5808263,0.7502598,-1.395879,-2.0771003,1.4626187,2.4888752,1.6291893,-0.34134853,6.762235,0.69320214,2.466588,-0.79118454,1.7667319,-2.2757475,1.6750525,-0.8545602,0.3962559,0.67208636,2.8631277,0.4023842,-1.265368,0.3104974,1.9477804,1.5154825,-1.8928666,1.4404366,-3.6572425,2.4490306,-0.19131231,1.3763804,0.31519273,8.67583,0.86593866,2.2189655,-0.44796646,7.176399e-05,33.44846,-2.287436,86.42593,-0.9537082,-1.4355894,-67.88342,-69.14366,-2.162753,-0.7995651,0.6213308,0.1051532,-0.9351452,-86.87659,-0.15311188,34.37286,-2.251604,0.4482622,-1.4317503,-1.5870564,0.24440765,-0.22679472,-1.1248064,0.873427,1.3311694,-0.7313903,1.6244075,1.7248819,-1.819786,-0.7820557,-1.9234508,1.59952,1.1108294,-2.008289,1.791518,-0.009777427,-0.20337605,-0.7739962,1.026823,0.7165722,-0.07245646,0.8216296,1.9378915,2.3179924,-0.041206434,-0.039710328,-0.8330679,1.6452746,-0.040633846,-3.622339,-0.9526784,0.1460159,-1.3325399,-0.020045789,0.0057303137,0.6444614,-0.269261,-74.75476,-0.00054750434,-0.5925768,0.07724012,6.471291,4.4166617,0.0,-14.174093,129.0486,-0.2402204,0.8571001,0.041037016,4.520273,-1.3529975,-1.1051365,-0.046420023,1.7926502,-0.0011278637,-1.5699657,0.2074358,-5.154734,-0.98005,0.74146366,-0.49057275,0.014331988,0.72889787,-0.0,0.2920992,-0.035206955,1.5003988,0.0067727715,-0.00035418794,0.015579255,0.016645595,-0.00018808783,-0.0061505516,0.00309966,2.2511964,0.9764847,0.15058374,0.89225835,0.009154677,0.9757387,0.9063881
13,0.5,0.6848811,0.5,0.6775207,0.7310581,0.50640935,-82.37179,138.22139,42.53645,1.4690013,9.973095,93.69559,2.6443007,99.40769,0.013565779,0.56437325,-0.036778092,-0.989468,-0.30574203,-1.0289079,-0.90887886,1.3842404,-0.7089237,-0.13011882,-1.0407182,56.570263,1.1761103,0.3506497,2.256078,-1.6342471,-0.619774,-0.08360708,-2.055376,2.1596088,-0.72730076,2.3507323,0.88202477,1.5491812,-1.0128795,-2.5358453,0.7797372,-0.4831465,-0.70315087,0.038684368,-1.1965692,-2.2361438,1.6579031,0.8847846,57.10114,0.20059343,0.07713838,-2.0729713,0.5780819,-99.35861,-3.0686026,45.25532,-0.6566369,-1.4903487,75.62697,74.63069,-3.7932448,-0.011161222,-1.0213932,0.50528884,1.5077703,-45.311085,0.5625264,-98.52291,1.4149392,-0.5408717,1.1810441,-1.5973969,2.405221,0.55021816,-0.56369245,-0.22439313,0.49250707,3.6538763,-0.6813712,2.5719774,-2.1980255,2.022066,0.34326696,0.98437655,-1.1443379,1.1729083,-0.077393875,1.7961284,0.2669744,-0.7739962,0.2585002,1.034096,-1.3387069,0.17504206,0.62373126,0.4708506,0.007208378,0.00011009248,-1.4155966,-0.19213262,-3.2105095,-8.081618,-0.0,0.0449838,-0.39094666,-0.06853394,1.008042,0.12857722,1.0459791,-6.5245013,0.03489856,1.5465878,0.005796368,52.57204,0.7619708,1.6868405,-146.1715,34.545673,1.719598,0.08849214,3.3753664,-2.6492844,4.148401,0.00015289974,-0.9382008,-0.05413178,-0.0033788106,-0.58539104,-1.2609961,-65.803444,0.8775735,0.6305937,0.7342168,0.0030535231,0.5916776,0.86651343,0.70728546,-0.00013115653,0.7762951,0.015340942,-0.005336205,0.00080550014,0.012957344,0.014969184,-0.038593072,2.0668635,0.6026342,0.80889654,0.7725904,0.9998907,1.2507102,0.050245956,-0.6196982
14,0.8163131,0.77821237,0.5,0.7072752,0.6622729,0.5039447,85.50315,80.08819,50.54559,0.9040777,37.217854,-44.753048,164.1006,80.035484,-1.4088073,0.12494469,-0.022840142,0.8504202,2.0637004,-0.48745185,0.8321648,1.4180415,-2.0081487,1.6242663,-0.70912135,26.630266,1.3366361,1.0529332,-0.8658374,-1.281326,-1.7397525,0.22551882,0.3029802,2.3978026,0.75687903,1.6072615,0.8276688,0.23207988,1.2572237,3.8046227,1.268247,-1.1651504,1.3629986,-1.435993,-0.8295684,0.29763624,2.123913,0.7155236,23.41627,0.7228033,0.98486656,-3.1187973,-0.00041472167,-78.430885,2.002631,70.72068,-0.76483077,-2.9677918,-98.59834,-99.837845,-1.5425789,0.023183571,-1.2123117,-0.23917896,-0.7309348,-71.02077,-2.4005325,-79.31996,0.0793134,1.81289,3.643937,0.8060936,-0.77683544,2.8385348,0.35906583,-1.4345083,1.2849721,1.6993797,0.60643256,0.19853866,1.7983499,0.37790078,-3.4461753,-0.4509114,-0.55178475,-0.79822874,1.2079926,1.1936033,0.27406585,1.8865461,0.92450273,-0.95697224,1.3522305,0.7073779,1.4930288,0.015341385,-0.0026442802,0.00059265085,0.13436565,1.6348598,2.7902253,-1.518509,-0.0,-0.09912802,4.13528,-2.0635402,0.015972914,0.53708196,-1.0810859,16.780773,7.7150944e-05,0.9945342,-0.024982406,18.4227,-1.2363107,-1.2384237,73.78057,90.327576,0.932451,0.80200493,-1.7884773,3.2321546,1.9354112,-3.2233384,-1.0546867,6.5241895,0.0015809002,0.2975414,-0.08933378,7.747433,-0.89566195,0.7075133,0.7074095,0.012339273,0.43645665,0.6113093,0.6063847,0.012651192,1.2552788,0.014230174,0.036018368,0.049987905,0.015397068,0.008530267,0.003583975,2.2269938,1.5757252,0.51592267,0.6647612,0.0430066,0.022157913,0.9998448,-0.91864276
15,0.5,0.5,0.5,0.6179201,0.28742084,0.4975767,-35.351696,125.39747,27.543766,-0.55538464,4.491256,93.99712,28.576588,43.12511,2.218644,1.501976,-1.5615062,1.6494293,2.2226696,-3.1187816,0.84623706,1.221323,-0.6686439,2.1723635,0.10644543,63.872547,2.6942434,-1.4334357,3.1758866,-3.019349,0.17628759,1.0610373,-1.9011582,1.3453045,0.48970526,-0.3795454,-1.6986132,-1.107357,-3.2892442,0.7017227,-0.11902759,-2.022149,0.43719664,3.7285821,-0.8507468,-1.7556629,-3.4088764,0.17720884,63.30968,0.06877442,1.1656048,-2.1778288,-0.025878578,-42.099316,0.9430455,-5.581573,0.56902957,-0.4712336,18.062832,16.01907,-0.40874743,0.028032864,-3.5537004,0.90389895,2.3015594,7.744752,-2.6454508,-42.947903,0.5618345,-0.6754915,2.0636268,-0.5780642,-0.32150793,0.9177947,1.8014213,0.8969706,-1.2469571,1.0038,-0.5645927,1.2400658,-0.9307536,-0.14232147,0.9247527,-1.9283485,0.8199706,1.8254308,-2.351954,0.5863115,-0.122048974,-0.7739962,0.11343455,-1.6672362,-0.78004,0.078506984,-0.78515047,0.5687352,0.008920424,0.021290293,-1.8581121,0.103477426,-0.5844978,-0.60288817,0.0,-1.3397385,-5.239022,-1.7653857,-0.36115825,0.03764451,0.21518128,-2.5824363,7.197744e-05,-0.3782101,0.008896451,54.79995,-2.3219495,-0.0,40.721657,0.83011353,-0.6806001,-1.9802372,1.2551883,2.8861625,1.6405874,1.60815,-2.0960786,-0.28400972,-0.0011994463,0.28981176,-0.23159143,-3.0143816,0.9761806,0.4468276,0.5614266,0.0013695192,0.7540886,-0.0,0.17404915,0.0075907684,-0.12033689,-0.029670294,0.0387929,0.008704927,0.008390311,-0.05681228,0.009791084,0.38069332,0.0,0.2545657,2.889941,0.82210255,0.7709736,0.6308548,-0.18335564
16,0.50809574,0.66605794,0.8472173,0.6720202,0.7002089,0.50804675,1.8565047,-78.196266,41.10034,1.8443458,41.65569,89.42713,-40.969345,78.35974,-1.1411438,1.5431569,0.8658061,0.2263954,1.6599642,0.38347661,-1.1806997,-1.6174748,0.04822129,0.68181753,1.424403,5.6856484,0.6435785,1.1468027,-0.75283724,2.055686,-1.5421989,-0.1362625,1.0082304,-0.82775575,0.14704531,1.8960991,1.1657685,-0.2699695,-0.1448422,1.2754712,0.7049614,0.48072156,0.027971148,0.33084518,-0.38308802,-1.394738,2.300002,0.06595974,3.2278514,0.8461748,-1.1051127,0.29729372,0.08245444,-78.18414,-1.001705,39.756664,-0.9567843,-0.6356932,8.600157,11.056339,0.7531636,-1.7129283,0.98419267,-0.5766543,1.4267154,-39.43368,1.2178888,-78.293785,-1.3297002,-0.30244827,-0.45747602,-2.7491736,1.1482205,1.1855611,-1.0854914,1.5422592,-0.6770542,-1.114609,1.4215441,-2.3655734,-2.0186932,-0.21565288,1.444222,1.4631793,1.958119,-2.1222348,1.7559996,0.75628746,-0.07598612,-0.7162286,1.0207841,0.064717054,0.04666211,0.81439215,0.46785867,1.0068332,0.0002807669,-0.0022444976,0.23164427,1.0118394,-0.033132195,0.16222414,-0.46246374,0.8747848,-0.35842443,0.025172764,0.40456378,0.48189414,-0.7766894,13.096368,0.006541319,1.3000504,-0.015938893,0.65152615,-0.78408,-0.0,0.63348234,27.324553,1.1593896,-1.2606035,0.061253227,-1.6965187,-1.8652922,-2.6899695,-0.054782897,-1.6065208,-0.008174481,0.26710907,0.035980303,-26.204416,-0.51929224,0.61525667,0.7053885,0.01420576,0.23297279,-0.0,0.051706865,-0.010484473,0.6904092,0.020098543,-0.00092462066,-0.012479977,0.01251988,0.03624571,0.009613131,0.0010498974,0.47666493,0.90480167,1.3260944,0.07113655,0.48656684,0.22578204,-0.75059813
17,0.8363665,0.5,0.7625698,0.5400807,0.27259287,0.49487615,93.52128,4.9174113,9.20558,-1.1743453,-26.517815,130.77301,67.46877,24.679478,3.3123322,-1.7212001,-1.8230672,-1.157303,-0.7392467,0.6703168,-0.575942,-3.0967462,-1.0115793,-0.6917515,-2.7173185,88.603455,-3.4047003,0.540887,1.9696438,-0.09054351,1.7041956,-0.47476655,-1.3960946,0.13021475,-1.3295375,-1.1036793,1.3435332,-1.1100938,-1.9871808,2.517128,-1.2260526,-0.4316887,-1.3197201,4.6489887,1.5752689,3.4296067,-3.2198539,0.062267825,88.29657,-0.50167364,1.7865589,1.475115,0.45300585,-25.353104,2.5814664,-68.97747,0.466187,0.57063866,37.45407,39.170273,2.740518,-1.1891851,0.3795445,0.62275636,-2.955255,68.987274,2.1267986,-24.61721,-1.4503846,-0.36741126,-0.87975335,-2.8320756,-0.1023345,-0.9746268,0.6983291,-0.27654314,1.3100685,-3.1316423,2.4396605,-1.2853625,-3.5430677,-1.4836446,-2.417575,-2.0684917,-0.2926786,1.9856392,-1.6509475,1.5180564,0.663597,2.1360407,-0.68997824,0.43173385,1.3539889,-0.4814182,-0.78515047,-0.50592744,-0.004839767,-0.008251995,-0.19475575,-0.42578128,-3.8910754,-0.6378542,-1.2691845,1.9635516,4.122531,-1.5772561,-1.4866164,-0.07184835,-0.10619059,-2.8037412,-0.009136311,-0.35462502,-0.019976137,70.91366,-2.278083,-0.0,59.132187,84.90895,-0.421562,2.4047422,3.4487166,0.07594431,0.03686226,-2.626309,1.8108178,-2.3381941,-0.013380468,-0.08396754,-0.10439452,92.02615,0.99414897,0.15929931,0.38414007,-0.008397934,0.1406405,-0.0,0.070548564,0.005074934,-1.2170454,0.023595653,-0.033267148,0.020552166,0.0028041801,0.011204761,0.02075941,2.6642542,0.0,0.6817147,1.8277184,0.7842419,2.9420216,0.6847437,0.44115362
18,0.7382215,0.5,0.5,0.51178133,0.717325,0.49377906,59.43085,-118.77275,2.7005804,-1.425808,-53.169727,64.07016,141.31775,31.810999,-0.48520982,-1.1652224,0.19347966,-0.43646514,0.5350569,-1.2927141,-1.0854234,-2.3662982,-3.33877,0.64236057,1.984818,64.56917,-0.703717,-0.71141833,-0.43435973,-1.8702441,1.0788561,-1.1008182,2.3743927,1.206949,-0.7966397,-1.3932241,1.5091519,-1.5196791,2.579929,0.41427004,-1.640958,-2.4265773,0.13211048,0.798846,0.30770385,1.4284222,-0.92913616,-0.0014957003,63.887447,-1.9775045,-1.899287,-1.1858854,-0.0007632673,-30.89032,1.3877773,-90.591415,0.71433103,1.0721954,68.826065,70.03417,0.6893668,-0.028119804,-0.0759435,2.3038287,0.073007226,92.909386,-1.4840311,-31.812496,0.026672363,-0.30552697,1.8070569,-0.71399856,2.0706446,-1.6647787,0.44246793,-0.58403385,-0.7544192,-0.31989497,3.034791,0.71610415,-2.184278,1.0344279,-1.6790633,-0.8450772,-3.0894542,2.3931487,2.5150425,1.5175782,-0.19215123,1.0752724,-1.4748052,-0.6221618,1.1679846,-1.9535965,-0.78515047,-1.7773644,-0.056629267,0.005001754,0.8426487,1.2164704,-1.045332,-0.8598816,0.0,-0.15456407,-1.2604432,0.53269565,0.0938331,-0.045273297,-0.7925925,-134.45995,-0.0021411993,-0.49407396,-0.041428093,9.990863,-0.04718896,-0.0,153.86476,147.86702,0.51649624,-2.9045742,0.28989747,1.2914516,-1.1497511,-0.25910553,-0.1878221,-2.4179015,-0.0119702425,-1.0706193,0.03901669,-12.156977,0.41647503,0.047099147,0.4652479,-0.034066446,0.33744758,-0.0,0.03257241,-0.021236653,-1.6060746,0.026934473,0.009338505,0.043047853,0.00082264387,0.0023898038,0.04700898,1.0759169,0.0,0.7935324,2.381564,0.99373466,0.51035273,0.99119335,-0.10749638
19,0.5,0.5322927,0.66789716,0.63496995,0.37309402,0.4945166,-49.040337,-151.91632,31.718822,-1.2567451,-6.677061,-45.496,-27.470284,24.588558,4.3280454,1.2991714,-0.14239585,-0.36256403,-2.0625722,1.4330004,-1.5675437,1.1733165,-0.34475005,-1.849256,0.40641534,-20.151684,-1.6587107,-1.657383,1.4425584,2.0476105,0.5777134,1.927001,-2.545637,-0.023667008,0.03698896,-0.8796053,-0.6429324,-1.4379672,-0.97865987,-2.4848707,0.12737712,-1.3697934,0.28410023,1.2539582,1.960998,-0.8010751,-1.8581536,0.3751014,-17.513891,-0.13873646,-0.4543429,0.22215292,-0.001223579,-25.137177,-0.28947163,7.806847,0.7690489,3.6099079,10.417226,10.497209,3.02705,-0.6776947,3.15407,0.4246711,1.8166113,-8.337023,-0.49082363,-24.213457,0.09059334,-1.4582119,-2.1308677,-2.44952,-3.376648,-1.0593108,1.5721103,-0.16361403,-1.0381254,-1.6024659,0.8180684,-0.90420884,0.057807446,-0.78697413,1.8954204,-2.1420538,-1.1495084,-0.67897683,-0.28238934,-1.6772641,-0.24247791,-0.7739962,-0.18405512,-0.74229354,-1.0190243,-0.116860546,-0.5503941,0.27599275,-0.024410397,0.0061969603,-0.7769698,0.19026542,0.48730573,-0.718862,-1.0193617,-0.25257784,3.2246535,-2.5620944,-0.061508175,-0.06436895,-1.1739178,10.13306,0.00473221,-0.35925305,-0.026072515,-1.246361,-0.8771578,-0.0,47.33309,0.95913404,-0.21929896,0.31062856,-1.5681051,4.3190775,-1.1204164,-0.062390924,-0.799307,-0.32553336,0.00081263203,1.2872716,-0.38074473,1.1468875,0.9884898,0.5032119,0.3791722,-0.0020385785,0.2984972,-0.0,0.3602211,-0.030038329,0.12935096,-0.0111857075,-0.048193112,-0.008367927,0.009662107,-0.008704243,-0.0009631135,0.7325911,0.016731674,0.72277933,0.41074488,0.9875452,0.1605106,0.8609442,0.44217265
20,0.5,0.5710026,0.5,0.6454956,0.7289508,0.4931645,-32.41026,144.36064,34.33721,-1.5666761,49.24209,14.892639,51.596096,36.308556,2.906199,-0.40367448,2.6019468,2.5083323,2.4499404,-2.45109,2.0230956,2.791795,-2.1942203,1.2492543,-2.677599,70.85622,3.1994238,-2.8036225,3.627849,-1.991961,-0.9645958,1.8067687,-0.1946924,0.2845131,1.437041,-1.0268209,-1.8015183,0.952447,-0.6129732,1.9357114,0.3041354,-0.6587744,0.9448031,3.8326888,-1.3238742,-2.4732738,0.114188135,0.5579049,68.546936,1.0068231,0.5499604,-2.7616982,-0.08125591,-34.891335,2.1792634,18.005318,0.8956351,-3.4708433,-55.77071,-58.7408,-0.94277024,0.013171987,-3.8965812,-0.44272935,-0.20089495,-15.505942,-3.8156862,-35.75065,2.4977274,-0.29115844,3.7555666,0.8948503,0.28990412,0.73447275,2.2030964,0.5158335,1.9769773,2.696457,-2.758843,2.17237,0.67615044,0.14200878,-2.338363,-1.4695728,1.6008554,-0.5081104,-1.8592536,-0.063771784,0.33036166,-0.7739962,1.179468,-2.028026,-0.72237074,1.0346842,-0.2661991,1.0863793,0.02273921,0.036886632,-0.09897629,2.5868409,-1.0217192,-1.7408557,-0.0,-1.602867,-7.19449,-1.0623958,-0.7144657,0.46479958,0.53121674,63.543854,0.004186658,-0.57215124,0.012264454,63.75118,-6.32215,-0.15784413,55.246536,4.6870317,0.6176053,-0.9886333,1.4741315,6.3023915,1.5729203,0.9690951,-5.3390656,1.6860658,-0.016735328,-0.9828579,-0.66928977,10.7943125,0.987689,0.53654945,0.5035883,0.018047655,0.53092855,0.15369374,0.49287847,0.025228579,0.28594267,-0.03175745,0.042759527,0.01571707,0.010459714,-0.033942748,0.0023236247,0.3199778,0.08176323,0.8399639,3.3108275,0.6514594,1.530036,0.18804492,-1.5301691
21,0.5,0.5,0.6483021,0.521031,0.27175304,0.49463698,-76.91548,43.8264,4.8228073,-1.2291623,-57.2296,-39.60653,-41.896507,-85.583206,-0.658274,-0.24819851,0.50883365,0.26074922,1.8719821,1.8438178,1.790638,-3.1459765,-2.1734123,1.6447067,2.6335168,18.74681,0.57827365,-1.0104634,-1.3200411,-1.2197623,1.4274533,-0.5666572,0.73609686,-2.305929,-1.6987123,-0.3944139,-0.93976367,0.3622728,-0.16421098,-1.5596491,-1.5064725,-0.25296804,-0.8670405,0.08479607,1.5693617,0.43728873,1.2884927,0.8081719,21.48366,-1.5441816,1.5882462,1.0128682,0.16717309,87.2881,0.60202724,-85.92049,0.69526213,1.1906924,-39.43179,-39.335407,0.4864682,-0.6149619,-0.6466876,1.5374353,1.0558311,85.61952,-0.8889688,86.39138,-1.3399727,-2.4605565,0.23972297,4.00091,0.44175395,-0.9783626,0.63635,1.7988673,-0.4391442,-2.8305173,-1.2788377,0.1447174,2.717101,-0.6962044,2.005762,-0.17611295,0.5140114,2.1319659,2.4455707,1.8042274,0.7342838,-0.7739962,-1.3962965,-1.0837947,-1.3154653,-1.5234907,-0.78515047,-1.0040447,8.5899475e-05,0.0028508946,0.011140974,0.33076814,2.8066685,0.0048621586,0.22362609,-0.058620635,2.4239547,1.0456063,-0.15306035,-0.07652853,-0.44269356,52.472916,-0.008905364,1.270477,-0.020988746,15.621338,-1.2905693,-0.7837538,-0.16844377,125.42024,1.4867797,-1.4402659,-0.91938466,-0.16615535,-1.1537044,-1.5826112,-0.75879395,0.5837317,-0.0034685908,0.506612,1.1344122,73.48114,-0.8473721,0.08397564,-0.7195123,-0.026570374,0.01470553,0.8206977,0.68301755,0.04346752,-1.4791557,-0.01593812,0.021998096,-0.012762407,0.0014691112,0.033257656,-0.016878862,1.8021141,0.0,0.70953023,0.8339105,0.12784699,0.047829274,0.6882099,0.35910022
