,oz33_radian,oz3_radian,oz1_radian,oz7_radian,oz29_radian,oz36_radian,oz3_tanh,oz1_tanh,oz48_tanh,oz5_tanh,oz28_tanh,oz37_tanh,oz22_degree,oz36_degree,oz23_degree,oz2_degree,oz37_degree,oz11_degree,oz30_zscore,oz29_zscore,oz35_zscore,oz40_zscore,oz32_zscore,oz2_zscore,oz14_mmnorm,oz27_mmnorm,oz12_mmnorm,oz18_mmnorm,oz2_mmnorm,oz24_mmnorm,oz20_sin,oz45_sin,oz39_sin,oz35_sin,oz1_sin,oz3_sin,oz2_relu,oz34_relu,oz13_relu,oz27_relu,oz35_relu,oz48_relu,(oz20+oz36),(oz4+oz9),(oz23+oz43),(oz12+oz14),(oz3+oz17),(oz31+oz38),(oz3+oz6),(oz35+oz48),(oz15+oz41),(oz14+oz48),(oz27+oz34),(oz12+oz47),(oz27+oz48),(oz26+oz31),(oz11+oz50),(oz4+oz41),(oz1+oz9),(oz11+oz37),(oz17-oz20),(oz14-oz29),(oz4-oz18),(oz11-oz45),(oz42-oz48),(oz2-oz13),(oz8-oz50),(oz1-oz31),(oz13-oz14),(oz12-oz31),(oz22-oz36),(oz15-oz26),(oz2-oz47),(oz35-oz42),oz51
718,-0.0038421613,-0.014374721,-0.007143535,-0.00054517935,-0.0110719055,0.025923321,-0.6770304,-0.3878734,-0.5627595,-0.8410205,-0.4245357,0.2188449,-27.209284,85.101234,37.150257,-89.17822,12.745021,-61.095566,-1.2109456,-0.6346909,1.3188837,0.9820924,-1.1508594,-1.5572325,0.7792053,0.03625084,0.98881596,0.3811622,0.061615337,0.39544803,-0.71923274,0.97457653,0.9601516,0.9682728,-0.39796212,-0.73360443,-0.0,-0.0,0.6031107,-0.0,1.3182241,-0.0,0.6825995,-2.226964,0.81582147,2.604241,0.27429038,-1.2355409,-0.49666777,0.6813615,0.6115868,0.30254388,-2.835466,2.227069,-2.1965747,1.0111809,-0.59572506,-1.6400646,-1.4682245,-0.84387624,1.9005985,1.57378,-0.7245066,-2.411142,-0.9784803,-2.1595645,-0.5267178,-0.49360278,-0.33629578,1.5805261,-1.9601884,0.1567449,-2.118688,2.933567,-0.4245785
719,-0.008218051,0.03354754,0.00208054,-0.016214695,-0.0013434184,0.004405396,0.95809263,0.11864469,0.92068285,0.8201199,-0.87771463,-0.6752653,30.082611,14.462061,-11.7804575,59.385143,-47.003117,25.596754,1.1575636,-0.07701071,0.23308378,0.14023872,0.9864927,1.036985,0.14170386,0.21711825,0.8609479,0.58027005,0.8183291,0.26113853,0.31266823,-0.04666029,0.29326805,0.2308656,0.11892403,0.93891376,1.0364664,-0.0,0.6579199,-0.0,0.23296721,1.593491,0.57041144,-0.20017266,-0.058306813,-0.057881117,3.4074976,-3.1220849,1.0202951,1.8264582,-0.9522027,0.31151426,-1.0926416,1.0814401,0.6495822,-0.90449524,-1.061708,1.851332,-1.2509167,-0.3736115,1.1673645,-1.2050045,0.9269219,0.4934249,-3.0453768,0.37854648,2.6494842,1.7660372,1.9398966,2.8709266,0.27263004,-2.3759203,1.1791219,1.6848532,-0.82813823
720,-0.029290512,-0.017528553,-0.00750593,0.012394644,0.02414744,-0.014781085,-0.7633991,-0.4053699,0.89754087,-0.7011164,-0.7268771,-0.9233278,-23.14578,-48.523438,35.370953,-26.76079,-92.31131,-4.509496,1.6079781,1.3842386,-0.61593753,-0.7814565,-0.41559842,-0.46729764,0.04672601,0.96568614,0.5101083,0.34358683,0.37954116,0.9953152,0.24842423,-0.80105186,-0.7634396,-0.57747257,-0.41692364,-0.843793,-0.0,-0.0,-0.0,1.6047572,-0.0,1.459425,-0.59584063,-2.088644,1.0293288,-1.5981156,-0.39031285,-2.3759384,-0.5048443,0.8437955,0.56862605,-0.15350342,1.460542,1.7071791,3.0641823,-0.644336,-1.3943578,0.2518102,-1.3952618,-1.6898419,0.36294603,-2.9964747,-0.5503471,0.8503448,-1.9609017,0.8537761,1.1517401,1.0570142,0.2920884,1.5018852,0.4429237,-1.6493608,-2.1594303,-0.11415273,0.70935535
721,0.012582403,0.019201772,0.024395833,-0.026316825,-0.029599328,-0.0026701277,0.8005639,0.88487047,-0.77543205,0.9233687,0.5403566,0.01285703,19.475384,-8.7655115,6.917221,29.287746,0.73669416,-69.78873,-0.6568908,-1.6967652,0.9596004,-0.82930166,-1.6650077,0.5114234,0.9287564,0.02274184,0.13567322,0.36671728,0.6650267,0.71711403,-0.025007606,0.350142,0.6547967,0.81868684,0.9850697,0.89128923,0.51116765,-0.0,0.84656495,-0.0,0.95912045,-0.0,-0.17799726,1.2717438,-1.1275783,0.18471992,1.123104,0.506075,0.16509545,-0.074689925,-0.32068378,0.42670918,-1.9853735,-0.83891994,-2.6395168,0.24380791,-0.79561543,0.30722758,2.3732219,-1.2051853,0.047933716,3.156436,0.7896361,-1.5757658,-0.13574612,-0.3353973,0.54770005,0.17760932,-0.6139546,-2.4959686,0.49289662,0.64475,0.07428795,2.128677,-1.3231184
722,-0.010945263,0.008622506,-0.015987888,0.012323149,0.0047498117,0.0023292266,0.45741168,-0.724018,-0.680191,-0.4336282,0.82528764,0.7908845,-68.7997,7.6464,75.79093,-72.464035,61.523582,22.729267,0.536235,0.27228034,-0.43764305,0.13918655,-1.2572074,-1.2653689,0.0653009,0.4773781,0.54315704,0.55094165,0.14674976,0.06197412,0.75239426,-0.8392128,0.93288285,-0.4236076,-0.7931954,0.47418067,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9851442,1.9406925,-0.15255928,-1.4194779,-0.39813957,-0.6728066,2.5547607,-1.2668934,-1.4498562,-2.3776731,-0.5455231,-0.972382,-0.8872655,-2.1160388,-0.15846628,0.14142048,-0.10477197,1.4704897,-1.7438622,-1.8203481,0.98752666,1.3925345,2.0875401,0.085369825,1.2252295,0.25934827,0.19809806,1.3041127,-1.3342361,0.4788014,-0.1636281,-1.6954951,0.45247033
723,-0.0031278983,-0.0077770334,0.005290281,-0.024968881,0.014975116,0.006423417,-0.4182682,0.29415682,-0.8449448,-0.45900968,-0.548852,-0.53024846,-94.25467,21.086834,37.523922,8.849898,-33.832626,60.766945,-1.6907488,0.8584403,-0.6807522,0.7554484,-0.33640096,0.15453717,0.006972132,0.93520635,0.25670663,0.7273577,0.56092566,0.40988377,0.99152964,-0.27922788,0.63005656,-0.62911314,0.2984906,-0.4309914,0.15445988,-0.0,1.2032773,1.500982,-0.0,-0.0,1.8085827,-0.4202917,-0.57394135,-2.61007,1.2366527,-2.4206061,-1.7072858,-1.9186234,1.0203447,-2.9896631,0.6689349,-2.248297,0.2627704,0.24521232,2.6067638,-0.8745343,0.4816737,0.4700926,0.241696,-2.6094623,-1.3490648,1.3435733,-0.39722395,-1.0488175,-0.6805765,1.1870482,2.9547286,0.025318861,-2.0130892,0.16687465,1.5441382,0.9550238,-0.36317104
724,0.02002515,-0.0027218477,0.01135215,0.015883986,-0.016880104,-0.029799223,-0.15469828,0.57195956,0.8172367,-0.42129573,-0.8171827,0.915235,98.89701,-97.82507,-25.834457,62.594486,89.315895,58.708622,0.7792345,-0.96764266,-0.13642524,-1.4838387,1.464633,1.0930266,0.5117038,0.572867,0.9856362,0.97406113,0.834676,0.3861912,0.6494094,0.4173367,0.7199448,-0.13593484,0.6055289,-0.15531902,1.09248,0.70293134,-0.0,0.26731694,-0.0,1.1484402,-1.0005622,0.60189784,0.93223536,1.6611679,0.49057674,-1.3067086,-0.8977633,1.0120833,0.3715235,1.1557338,0.9702483,2.707425,1.4157572,-1.7664094,0.5242405,-1.4038292,1.3529634,2.5835152,-0.060280442,0.9744523,-1.7015184,0.5941462,-1.9585893,1.4261764,0.10443458,0.8175617,-0.3409901,1.8210057,3.4334483,3.2739954,0.038928986,0.6737921,-1.7636265
725,0.019425625,-0.0037424532,-0.028496552,0.020041589,-0.024696382,0.010596141,-0.21119973,-0.92644966,-0.7424145,-0.62304115,0.33126518,0.42566612,1.0146387,34.78508,50.93399,-99.57439,26.046186,-75.76175,0.928255,-1.4157064,-0.8111361,-1.506248,1.1023715,-1.7387706,0.27226263,0.947924,0.5046829,0.0030177427,0.008662047,0.9264402,0.9937647,-0.99291456,0.8027613,-0.72479063,-0.9980826,-0.21278736,-0.0,0.68332714,1.4500629,1.5442821,-0.0,-0.0,2.2896404,-1.5394163,1.1028565,-0.83093035,-0.21509288,0.16193019,3.254904,-1.766568,-0.085481524,-1.7828803,2.2276092,0.7535467,0.58844453,1.1839795,-2.0889828,1.1528728,-3.094892,-0.86770034,-1.6831924,0.5879557,1.6701734,0.36761642,0.56501305,-3.187964,1.8023071,-1.9245312,2.2771056,-0.29568675,-0.5894054,-2.2077913,-2.4953353,-0.419906,-0.310712
726,0.028072918,0.020512195,0.027669271,-0.01658318,-0.004063128,0.015480901,0.8259518,0.9194306,-0.6170271,0.9221683,-0.7927387,0.6013754,57.933052,50.820797,10.02162,74.959885,39.837696,29.29035,1.6090257,-0.23291658,0.72590095,-1.5173204,-1.4243467,1.3089515,0.9833105,0.99593496,0.5182534,0.2541603,0.89765966,0.9973065,-0.6728014,-0.33830243,-0.9242812,0.663538,0.9998944,0.9227909,1.3082968,-0.0,-0.0,1.707746,0.7255379,-0.0,0.14900148,-0.76727545,-0.6555259,1.6935015,-0.36519504,1.1256568,0.24174541,0.0053477287,0.9565389,0.930424,1.2937679,1.1286803,0.98755586,0.9875057,0.117625445,0.45114622,0.6671195,1.2065121,-0.8024684,1.8834143,1.0323876,0.85632545,1.25215,1.9954956,2.0147374,1.958193,-2.337813,0.4157478,0.124132276,-0.7040358,0.22250378,0.19357806,0.99490154
727,-0.0021957243,0.00094639487,-0.022025315,0.008019975,-0.004702922,0.024571195,0.054171346,-0.8516029,-0.76129615,-0.35036904,-0.8469995,0.639824,12.301203,80.662476,-2.7210274,-58.25337,43.423073,40.460194,-0.73625094,-0.2695924,-0.2940548,-0.26662907,1.0914651,-1.0172219,0.010165435,0.08831068,0.5792136,0.19255313,0.21913238,0.9596883,-0.6246219,-0.20339367,-0.44846743,-0.28969458,-0.9526872,0.054197863,-0.0,-0.0,0.1197034,-0.0,-0.0,-0.0,0.7331785,3.131465,-0.5728464,-1.4873176,0.73847765,2.3878636,0.25404143,-1.2931985,-0.32507217,-2.739615,-2.4821434,-1.3575052,-2.3817534,0.5774405,2.157039,1.4286618,0.39351547,1.4640393,1.3589005,-1.4708667,2.5698733,0.9109864,-0.31679928,-1.1364166,-2.4205446,-2.218682,1.8600277,-0.7037177,-1.1931293,0.10154185,0.59379876,1.0221822,0.54851604
728,0.0039024185,0.0070162727,-0.013256727,0.00011403609,0.001315556,-0.014438684,0.38166136,-0.6408144,-0.88537145,0.024698248,-0.9335291,-0.9119627,-26.48111,-47.399403,96.80416,-17.515432,-88.18178,41.1089,-0.42556816,0.075413525,0.32758182,-0.22658013,1.5256895,-0.30585495,0.88118494,0.29392573,0.3058625,0.4146051,0.42663276,0.07563658,0.50368154,0.92723554,-0.99546117,0.32159927,-0.68859845,0.39126226,-0.0,-0.0,-0.0,-0.0,0.327418,-0.0,-0.2994206,0.63890904,2.721711,0.605569,1.572027,-1.5780923,0.3083858,-1.0726737,1.3294005,-0.10533571,-1.8041594,0.42954266,-2.082492,0.3681141,2.3012767,1.7501416,-1.4904599,-0.82157683,0.64216906,1.2193801,1.6980252,-0.46947622,3.1371298,0.5015389,-0.61015844,-0.33176297,-2.101997,-0.2613954,0.3650931,0.15316784,-1.4244316,-1.4096202,1.3349909
729,-0.013816181,0.029739045,0.018207893,-0.011766597,-0.00081650843,0.019590454,0.9358975,0.7791625,0.722895,0.95499057,-0.50578976,-0.53241664,-95.424965,64.31166,-33.762486,86.00662,-34.00572,-26.543724,-1.4968278,-0.046805892,-1.2146989,-1.3389686,0.5519029,1.50185,0.90917516,0.6694703,0.24539477,0.14978513,0.95392674,0.62724286,-0.448094,-0.99339503,-0.9979614,-0.9370525,0.8640376,0.99115187,1.5010989,-0.0,1.4952534,0.5962245,-0.0,0.91368246,0.6578182,1.3262184,0.29716563,0.4946797,2.6970544,0.4251617,0.713002,-0.30040896,-1.1557639,2.3059707,-0.92952305,0.78359747,1.509907,-0.2658232,0.46966735,1.1504059,1.6824193,-1.0567871,1.4577647,1.4390708,1.9283869,1.2225189,-2.4075248,0.0058454275,-2.5596483,0.64874566,0.10296512,-1.2920984,-2.7879303,-0.9588222,-0.18010724,0.27975094,0.7137689
730,0.024007514,0.009880864,0.019901503,-0.0027570778,0.030036291,-0.005905772,0.51251286,0.8145057,0.88154787,0.64292985,0.92185307,-0.6048446,50.227337,-19.387505,41.79454,13.641682,-40.150112,-74.79318,-1.1571047,1.7218139,1.6531593,0.45988443,0.81392497,0.23821141,0.6346467,0.84191304,0.6847379,0.54536617,0.5853328,0.49632904,-0.77794206,-0.06988564,-0.706779,0.99667776,0.90874714,0.5363714,0.23809227,0.5705758,-0.0,1.1833441,1.6523324,1.3826706,-1.2297597,2.5530548,1.1648552,1.0524204,2.2171283,-1.0561662,-0.24538922,3.0350032,1.1688654,1.8183606,1.7539198,1.7804539,2.5660148,-1.3711025,-2.0229213,0.99967825,2.1672807,-2.006139,2.5423806,-1.2852628,1.4033717,-1.2354448,-1.2507322,1.9461706,0.7219875,1.0229889,-2.143768,0.49944732,1.2150083,3.183619,-0.92563105,1.520394,-0.8916739
731,0.027589573,0.008560973,0.0023905747,-0.02149054,0.012569296,0.026758708,0.45461923,0.13611966,0.8565667,0.26787657,-0.8522893,-0.6720707,-74.109474,87.84365,68.92793,19.067774,-46.667976,42.302124,0.088278726,0.720528,-0.81822866,1.343019,1.4641778,0.33296198,0.8067667,0.13895698,0.72577596,0.55899966,0.6129709,0.29925427,-0.9966389,0.85179204,0.9988426,-0.72965646,0.13654196,0.47107372,0.33279544,0.29699102,1.8131229,-0.0,-0.0,1.2803072,-0.1196475,1.4599954,2.1943524,1.7936261,0.22406712,0.15164019,-1.1018023,0.46248776,1.8648579,2.3157518,-0.91303515,0.35217914,0.07028103,-1.2219377,2.4180427,0.855895,0.9083178,-0.07619846,1.386368,0.31527698,0.5189626,-0.28108513,-1.4405314,-1.4803274,-2.1621509,-0.18617478,0.77767825,0.43503684,-2.8266153,3.2426925,0.7387978,-0.65759516,-0.012373883
732,-0.011485097,0.01679859,0.009386667,0.028164906,0.0179309,-0.008380947,0.74538475,0.49133328,0.2426982,0.6754008,-0.6935119,0.7460492,-94.13233,-27.513025,14.116583,45.855312,55.232285,-90.43314,1.5976677,1.027879,0.85857624,0.29371372,-0.7317953,0.8007267,0.5726198,0.63346386,0.9725878,0.028899444,0.7494143,0.8795692,0.99325603,-0.40180758,0.41494712,0.7566322,0.51226187,0.8206161,0.8003262,0.21553807,1.0968992,0.47363254,0.85814685,0.2476392,1.2068062,1.7006971,1.5887854,1.8284552,0.76903594,-1.6910459,0.04036349,1.1057861,-0.9875415,0.46719548,0.6891706,3.2674816,0.72127175,-2.7166274,-1.0010066,-1.5852077,2.1681187,-0.6143709,-1.8804514,-0.8078087,1.7285804,-1.1648662,1.2475836,-0.29657292,-1.9359709,1.8260578,0.8773429,2.8971403,-1.1627263,2.096447,-0.85825646,-0.63707596,-1.6457132
733,-0.027113304,-0.004850635,-0.0033047972,0.022718638,0.0076290825,0.0012206128,-0.27097973,-0.18711995,-0.9390213,-0.18354462,0.8469478,0.75483555,-50.008835,4.0070353,-61.114925,-11.049379,56.384815,86.021065,1.0964142,0.43733296,-0.6500811,-0.63755566,0.31302035,-0.19294456,0.56855947,0.9308078,0.9611447,0.10027277,0.45956787,0.58118874,0.19409502,0.027081199,0.9948086,-0.6049921,-0.18822147,-0.27435693,-0.0,-0.0,-0.0,1.4860061,-0.0,-0.0,0.2652708,-0.5475489,0.56861293,1.7748643,-1.2969294,-2.7074609,0.51191324,-2.379463,-1.6404153,-1.524299,0.3605969,-0.026340604,-0.24370086,-1.9666938,0.21235967,0.8783371,-1.8005044,2.4854517,-1.2143433,-0.23170628,2.4756837,1.4742664,2.56025,0.80112886,2.2081022,1.1234112,-1.1993849,2.8822184,-0.94275486,-0.80121624,1.4029489,-1.480299,1.44126
734,0.025696209,0.007939739,0.019317487,-0.012760789,0.0019349193,-0.02685702,0.42592955,0.802932,0.8257412,0.68061703,0.6907797,-0.6937752,86.766106,-88.16639,-66.17382,39.560173,-48.999218,40.876602,-0.7148164,0.11091819,-1.1503794,0.19145611,0.53872085,0.6908008,0.6546622,0.030578958,0.89038366,0.27811578,0.71734977,0.29454178,0.99979746,-0.9887905,-0.70462763,-0.9126839,0.89427584,0.43938467,0.6904553,-0.0,1.5126873,-0.0,-0.0,1.1745998,0.011874437,0.02639842,-0.33734012,1.8309898,-1.0347698,-0.49288073,0.50986284,0.024795651,0.32824767,1.680034,-2.2917218,1.4632906,-0.40442348,0.3857481,0.33562434,1.9792457,0.2772872,-0.14176637,-3.0403519,0.39457157,1.6547694,2.4340973,-1.3126116,-0.822232,1.8480837,0.63229036,1.007253,0.8510355,3.0531483,-0.7063043,0.55272037,-1.0117923,-1.051385
735,-0.01949535,-0.014414469,-0.0058840085,-0.026640778,-0.019609105,-0.0147013115,-0.678262,-0.32491174,-0.941622,-0.63851935,-0.72321725,-0.17455326,-9.626011,-48.26156,81.36444,-36.314293,-10.104638,-16.904158,0.83208597,-1.1240811,1.4983196,1.7025964,-0.10289667,-0.6341212,0.28684878,0.983927,0.022832587,0.15754049,0.33088,0.79946023,0.9446498,-0.13476203,0.32190752,0.9973202,-0.33077893,-0.7351502,-0.0,1.4913294,0.03220962,1.6668622,1.4975703,-0.0,0.39420253,-2.2029283,-0.1263181,-2.4409587,0.58391756,-2.1378462,-2.5716367,-0.25459957,-0.9100147,-2.5283868,3.1581917,-2.1860385,-0.0853076,-0.52169067,1.1999638,-2.003445,-1.8601656,-0.47139242,0.17328012,0.3473019,0.5347191,-0.15985991,0.29894495,-0.66601366,0.077296495,0.8544773,0.8084267,-0.47313547,0.67431754,-0.25637686,-0.11250728,2.9507952,0.42148912
736,0.00016463136,-0.01852524,0.022922242,-0.0012779867,0.001081563,0.010891541,-0.786206,0.86512005,0.93037665,-0.80863726,0.36359444,-0.8027737,-16.733334,35.754818,92.25187,60.15901,-63.39004,-60.791836,0.7286499,0.062000003,0.14371775,0.45521843,-0.85295254,1.0504982,0.23001996,0.5893295,0.6247672,0.6393596,0.8222708,0.6542409,-0.9551681,0.110116385,-0.9635447,0.14315237,0.96704274,-0.8730478,1.0499729,-0.0,0.15199196,0.32336715,0.14364587,1.6611853,-0.64618784,0.39179206,0.65783787,-0.56421596,-1.275102,-1.460608,-0.75722027,1.8048311,-0.4152445,0.68694735,-0.048162967,1.7765028,1.9845524,-0.3315847,-2.6469684,-1.9648945,2.7982595,-2.1673827,1.0565432,-1.036207,-1.5398983,-1.1713579,-0.9953675,0.8979809,2.9717793,1.9010081,1.1262299,0.99768233,-0.91609114,0.20045456,-0.31650805,-0.52217185,-1.0264537
737,0.0020653473,-0.013515872,-0.0016806602,-0.01249535,-0.018334378,-0.024972996,-0.64948213,-0.0959982,0.28779593,-0.41351476,-0.8869132,0.24343449,-46.393764,-81.98151,32.62673,43.064476,14.233516,1.1045405,-0.75919527,-1.0510081,0.3031879,0.6361783,0.5861454,0.75199306,0.20629671,0.2801443,0.37869403,0.13161108,0.7351991,0.28121257,-0.6755612,0.21742472,-0.005550673,0.2984195,-0.09614599,-0.699289,0.75161695,-0.0,-0.0,-0.0,0.30303627,0.2961615,-2.1725729,0.3588575,-0.99769473,-1.4950514,-2.1364014,-0.054296494,-1.1997304,0.59919775,0.42741442,-0.7607404,-2.205665,-1.6689856,-0.43316105,-0.11927533,-0.9912285,-0.8428487,1.3483261,0.2676996,-0.62027335,-0.0064194202,0.21825612,-0.19989742,-1.5694625,1.9868342,-0.16469955,-1.4738469,-0.17831528,-1.8157015,0.6211233,1.6813273,1.9824531,1.5763373,-0.61820793
738,-0.0016290321,0.03770791,0.030368626,0.001172065,0.0030771138,-0.02255501,0.97377545,0.94022596,-0.92962694,0.99159753,-0.90191424,0.6136724,-62.617306,-74.043724,83.30019,88.21705,40.95451,44.18955,1.0261605,0.17639385,-1.438405,1.6778786,0.9297297,1.5404485,0.2668477,0.036626983,0.38187772,0.6287599,0.96518564,0.92382956,-0.35921142,0.90271777,-0.960483,-0.99115384,0.98572016,0.8311032,1.5396781,-0.0,-0.0,-0.0,-0.0,-0.0,-1.6597297,0.13965356,0.13147163,-1.2730868,3.2524219,-0.05092299,1.6610038,-3.0933213,-1.4185181,-2.5015469,-1.7283041,0.60613114,-3.214067,1.0704201,-0.3762893,0.73725796,1.1197909,1.4860442,1.4593406,-1.0222168,0.34962747,-0.35479206,1.9976567,2.0928693,2.0277703,1.1248716,0.29271984,-1.0422983,0.19942868,-1.8512168,0.50637126,-1.7797066,2.1695976
739,-0.0015939971,0.02352739,0.015525922,-0.0030902955,-0.0053741983,-0.018758612,0.87358516,0.71118116,0.9172924,0.855392,0.87905246,0.88450456,-13.033491,-61.580887,35.613174,62.353523,79.99032,84.45317,1.2407291,-0.30807295,1.6858275,0.5701314,-0.727791,1.0888189,0.63255966,0.26769456,0.17637432,0.27585912,0.83344865,0.5491793,0.9127536,-0.7449517,-0.33447975,0.99348766,0.77680093,0.97528785,1.0882744,-0.0,-0.0,-0.0,1.6849843,1.5716789,0.07518542,-0.6199335,1.6387703,-0.7070924,0.75104845,-1.0522833,0.75168175,3.2566633,1.9969229,2.0000966,-2.2460399,-0.91086376,0.7999685,-2.4979143,0.28212976,0.9228047,0.22391313,2.8700805,-1.7469463,0.7363365,0.8523523,2.3144484,-2.4811387,2.0390887,0.3213526,1.7295072,-1.3792319,-0.29557264,0.847312,2.7778182,0.86362803,2.5944443,-1.0201494
740,-8.675346e-05,-0.0049452223,0.0025955893,-0.011316919,0.028578393,-0.027053382,-0.27599382,0.14762956,0.8487543,-0.25141934,0.8395948,-0.6166527,58.011887,-88.81101,-77.70349,-11.283533,-41.229225,4.6260157,-1.0377694,1.6382407,-0.25129262,0.1071246,-0.27864578,-0.19703336,0.92411095,0.35177943,0.15139146,0.35054287,0.45837522,0.053462602,-0.3515137,-0.4442734,0.48966804,-0.24853446,0.14816874,-0.27956438,-0.0,-0.0,0.34181777,-0.0,-0.0,1.2516809,-1.9092321,1.8331988,-2.2916827,0.22271073,0.8249612,-0.53290445,-0.8175211,1.0005139,0.1842953,2.6960132,-0.95456636,-0.16917539,0.7662561,1.0212646,0.13313279,-0.5485049,1.3561575,-0.6388466,1.467489,-0.19308901,1.1748651,0.5411023,-0.044725657,-0.53875256,0.28906673,0.39758104,-1.1025146,-0.9727569,2.5625432,0.08842838,-1.2493811,-1.4581221,1.044671
741,-0.021188065,-0.00658307,-0.011225537,-0.02311889,0.011724686,-0.012190877,-0.36025783,-0.56705815,0.08328274,-0.5627332,0.4545412,-0.89694536,57.877415,-40.02029,98.8664,-48.622814,-83.44388,-66.194984,0.21035933,0.67211115,-0.92017937,-0.79994917,-0.1532848,-0.84905285,0.84272385,0.7428736,0.25017238,0.58040917,0.26818603,0.9725541,-0.99865806,0.9616755,-0.27627647,-0.79543144,-0.5997398,-0.36830214,-0.0,-0.0,0.83847785,0.8461424,-0.0,0.08347609,-2.321094,1.0969554,2.7343192,0.27959675,-0.62688184,-0.34619653,-1.7255778,-0.8362431,-3.1779752,1.2442138,0.71804035,-1.6948023,0.9296185,-1.052608,-1.7882478,-1.951348,0.7685736,-2.611691,1.3729085,0.4889627,-0.55830216,-2.4483695,-1.659577,-1.6871061,-0.5117262,0.7562503,-0.3222599,0.5182852,1.7086374,-1.8882395,-0.034966886,0.6563818,0.67475396
742,0.00774102,0.003399514,0.025797062,-0.00072694995,-0.00804737,-0.01045597,0.19235143,0.9011044,-0.4251335,0.37653106,0.30312765,-0.34332928,-23.318678,-34.32492,68.90887,29.417404,-20.50397,-32.752197,1.2843382,-0.46131107,-1.1918153,-0.5988183,-0.29748717,0.5136875,0.5072569,0.8287962,0.5270591,0.7760521,0.66568714,0.5983163,0.6741241,-0.9813164,0.44111124,-0.9288214,0.99570334,0.19354855,0.5134306,-0.0,-0.0,1.138685,-0.0,-0.0,0.14069527,1.1386418,0.548071,0.065037295,0.3866902,1.3239356,0.7627021,-1.6451607,0.15552783,-0.4621432,0.78688884,0.7030629,0.6847435,2.4971583,-1.0573153,-1.0747045,2.7990048,-0.92949545,-0.5478658,0.45287865,-1.1004165,0.8055543,-1.1225216,0.7579046,-0.049119145,0.5160612,-0.23627229,-0.88876253,0.19209522,-0.48722458,-0.11639327,0.3852439,-1.6135509
743,-0.0010187336,-0.01923511,-0.038991783,0.029596427,-0.013827955,-0.01106888,-0.8012487,-0.9773226,0.6129453,-0.6019084,0.8154926,-0.63466376,-44.367737,-36.336987,43.216537,-92.89827,-42.92526,-43.307503,-1.5911105,-0.7926799,0.58698463,-1.5714164,-1.0265286,-1.6221921,0.96850693,0.41304174,0.47794735,0.43524557,0.04266711,0.8854645,-0.5210913,-0.97739273,0.4519825,0.5536085,-0.7879842,-0.8921537,-0.0,0.6826298,-0.0,-0.0,0.5866911,0.71362555,-1.1823292,-0.42779276,-0.82151294,1.5029904,0.45429778,0.11856508,-1.0204732,1.3003166,-2.3389082,2.3126564,0.40578622,-1.2552685,0.43678194,2.040015,-0.12075585,-1.0215498,-2.5117385,-1.5050457,2.1045175,2.3913143,0.10692045,0.60189795,0.901464,-1.3818078,-2.1117146,-3.3917255,-1.8386039,-1.2537014,-0.14016306,-2.349831,-0.46215284,-1.0283985,-0.3306232
744,-0.019564128,0.004445786,0.010818267,0.018142603,-0.005052823,0.026647102,0.24935485,0.5510173,0.39448917,0.033966396,-0.89741075,0.9386747,-11.996334,87.47727,-28.248362,26.943695,98.937416,3.4486406,1.155166,-0.28965032,0.1265893,-1.5188279,0.3525513,0.47049153,0.32444903,0.9172441,0.37385356,0.17290616,0.6530872,0.8711267,0.69368786,-0.053532645,0.64993787,0.12618867,0.5809058,0.25197908,0.4702562,0.9800135,-0.0,1.4398253,0.12652598,0.41710553,2.293363,0.31008637,-0.6041314,-1.100032,-0.07790205,0.73622185,0.3542758,0.5436315,-0.08542311,-0.22809294,2.419839,-1.8709639,1.8569309,-0.9635443,-0.4475279,1.1613758,1.2079868,1.7869738,-1.0992234,-0.355693,0.883568,0.11374839,0.7008927,1.8829472,-0.08871454,1.5959471,-0.76749253,0.52127254,-1.736142,-1.5374202,1.8863866,-0.99147224,-1.6486835
745,0.0003989319,0.010646034,0.0010546941,-0.0120892115,0.029295078,0.010876914,0.5441079,0.060356073,0.107715026,0.2995125,0.82470673,0.87234646,98.42778,35.7068,-70.00604,-4.9151793,76.93756,12.738247,1.4355159,1.6793242,1.3387835,0.74265784,1.520519,-0.08582899,0.21772985,0.8845698,0.5320539,0.64497566,0.4908127,0.288908,-0.827919,-0.94848555,-0.6127497,0.97305137,0.06039275,0.5728452,-0.0,1.596654,1.6021545,1.3285786,1.3381139,0.10813454,-0.3521858,0.15368007,-2.5256681,-0.9266077,1.6748892,0.8890889,1.0218277,1.4462484,0.4026349,-0.9089285,2.9252326,-0.20042232,1.4367131,-1.2067242,1.7063298,0.7002411,0.07938434,1.5651382,2.0403035,-2.6955473,-0.3314185,1.4707454,1.0482417,-1.6879406,-1.6877251,0.5760534,2.6192174,0.60607916,1.0946877,0.52821946,0.2050915,0.18173766,0.42684382
