,oz1_rbfFeature_abs_exp,oz2_tanh_relu_exp,oz11_tanh_relu_exp,(oz3_relu_degree*oz20_abs),((oz14_negative-oz14_tanh)*oz17_degree),(oz2_tanh_zscore*oz22),(oz2_degree_degree*oz2_tanh_mmnorm),(oz14_tanh_exp*oz14),((oz2_abs-oz2)*oz2_degree),(oz9_rbfFeature_degree*oz3_abs),((oz15_negative-oz16)*oz19),(oz18_rbfFeature_degree*oz3_cos),((oz20_cos-oz12)*(oz15_negative-oz16)),(oz3_cos_tanh*(oz1_cos/oz14_cos)),((oz19_cos-oz1)*oz19),((oz2_negative/oz15)*oz9),(oz2_relu_relu*(oz15_negative-oz16)),(oz2_degree_degree*(oz14_negative-oz14_tanh)),(oz11_tanh_relu*(oz14_negative-oz14_tanh)),(oz3_relu_tanh*oz2_relu),((oz14_negative-oz14_tanh)*oz20_abs),(oz2_degree_tanh*oz7),(oz2_tanh_exp*oz2_tanh_mmnorm),(oz2_tanh_relu*oz25),((oz2_abs-oz2)*oz23_tanh),((oz16_square/oz13)*oz5),(oz3_cos_zscore*(oz3_cos/oz2_square)),(oz15_negative_abs*oz24_rbfFeature),(oz3_relu_relu*oz10),(oz15_negative_zscore*oz8),(oz2_tanh_zscore*oz1),((oz2_abs-oz2)*oz24_rbfFeature),((oz2_negative-oz14_tanh)*oz2_tanh_zscore),(oz24_rbfFeature_degree*(oz16_square/oz13)),(oz15_abs_degree*oz20),(oz7_rbfFeature_exp*oz2_degree_degree),((oz2_relu-oz25)*(oz14_cos-oz14_abs)),((oz19_cos-oz1)*oz17),(oz7_rbfFeature_exp*oz19_negative),((oz14_cos-oz14_abs)*oz20_square_zscore),((oz2_negative/oz18_degree)*oz8_relu),((oz3_cos/oz2_square)*oz18),(oz2_tanh_relu*oz14_cos),oz3_cos_zscore_adde,(oz2_degree-oz11)_adde,oz3_relu_tanh_adde,oz1_cos_degree_adde,oz18_degree_zscore_adde,(oz2_relu-oz25)_adde,(oz7_rbfFeature-oz3_degree)_adde,((oz16_square/oz13)/oz18),((oz2_relu/oz18_degree)/oz3_square),((oz15_abs-oz15)/oz9_tanh),((oz2_degree-oz11)/oz14_cos),((oz2_negative/oz15)/oz24),(oz3_relu_degree/(oz9_rbfFeature-oz16_degree)),(oz2_tanh_exp/(oz19_cos-oz1)),(oz1_cos_tanh/oz3),(oz2_degree_tanh/(oz3_cos/oz2_square)),((oz9_rbfFeature-oz16_degree)/oz21),(oz15_negative_mmnorm/oz16_square),(oz3_cos_zscore/(oz2_abs/oz25)),(oz1_cos_degree/oz14),(oz8_negative_abs/oz15),((oz16_relu-oz11_tanh)/oz4),((oz2_square-oz6)/oz1_cos_tanh),(oz7_rbfFeature_exp/oz1_rbfFeature_abs),((oz14_cos-oz14_abs)/oz2_degree),((oz14_negative-oz14_tanh)/oz9_tanh),(oz3_degree_abs/oz7_rbfFeature),(oz9_rbfFeature_degree/(oz2_relu-oz18_degree)),((oz2_degree-oz11)/oz1_cos_tanh),(oz3_abs_relu/oz3_cos_zscore),(oz17_degree_mmnorm/oz20_cos),(oz11_tanh_tanh/oz9_rbfFeature),(oz3_relu_degree/(oz14_negative-oz14_tanh)),((oz2_degree-oz11)/oz3_degree),((oz2_degree-oz11)/oz4),(oz1_rbfFeature_abs/(oz2_relu-oz18_degree)),(oz3_relu_relu/(oz2_abs/oz25)),(oz15_abs_degree/oz2_degree_degree),((oz11_tanh-oz13)/oz11_tanh),(oz2_tanh_relu/oz9_rbfFeature_degree),((oz18_rbfFeature/oz11)/oz9_rbfFeature),(oz2_relu_relu/oz19_cos),(oz2_tanh_relu/oz15),(oz3_abs_relu/oz16),(oz20_abs_mmnorm/oz19_negative),(oz2_tanh_relu/oz3_cos_tanh),((oz2_degree-oz11)-(oz18_rbfFeature/oz11)),((oz18_rbfFeature/oz11)-oz18_degree),(oz15_negative_abs-oz1_cos),(oz2_tanh_zscore-oz3),((oz2_square-oz6)-oz20_square),(oz18_rbfFeature_tanh-oz16_degree),(oz15_negative_zscore-oz22),((oz16_square/oz13)-(oz1_cos/oz14_cos)),(oz1_cos_degree-oz9_tanh),((oz15_negative-oz16)-oz20_square_zscore),((oz16_square/oz13)-oz23),((oz11_tanh-oz13)-(oz8_negative-oz9_tanh)),(oz2_negative_abs-(oz2_relu-oz25)),((oz15_abs-oz15)-oz7),(oz24_rbfFeature_degree-oz3_degree),(oz2_relu_relu-(oz16_relu-oz11_tanh)),(oz7_rbfFeature_exp-oz1_rbfFeature_abs),(oz11_tanh_relu-oz1_cos_tanh),(oz3_degree_abs-(oz14_abs-oz3)),((oz8_relu-oz3_degree)-oz3_relu),((oz16_square/oz13)-oz8),(oz8_negative_abs-oz15_negative_zscore),(oz20_abs_mmnorm-oz8_negative),(oz2_negative_zscore-oz24_rbfFeature),((oz2_relu-oz25)-oz9_tanh),((oz19_cos/oz14_abs)-oz11_tanh),(oz2_relu_relu-(oz2_square-oz6)),(oz2_degree_degree-oz1_cos_tanh),(oz9_rbfFeature_degree-oz1_cos_degree),(oz3_cos_tanh-(oz2_relu/oz18_degree)),(oz3_abs_relu-oz18_rbfFeature),(oz20_abs_mmnorm-oz3_cos_zscore),((oz14_negative-oz14_tanh)-oz1_rbfFeature),(oz11_tanh_tanh-oz3_cos_zscore),(oz14_tanh_mmnorm-(oz2_relu/oz18_degree)),((oz7_rbfFeature-oz3_degree)-oz14_cos),((oz2_square-oz6)-oz15_negative),((oz1_rbfFeature-oz21)-(oz2_abs/oz25)),(oz2_degree_degree-oz3_abs_mmnorm),(oz9_tanh_exp-oz13),((oz15_abs-oz15)-oz3_relu),(oz17_degree_mmnorm-oz16),((oz14_abs-oz3)-(oz1_cos/oz14_cos)),oz2_negative_zscore_zscore,oz9_rbfFeature_degree_zscore,oz14_tanh_mmnorm_zscore,oz1_cos_tanh_zscore,oz1_cos_relu_sigmoid,(oz2_abs-oz2)_sigmoid,oz2_tanh_relu_sigmoid,oz15_negative_abs_sigmoid,oz1_cos_tanh_sigmoid,oz18_degree_zscore_square,oz1_cos_relu_square,(oz11_tanh-oz13)_square,oz2_relu_relu_square,oz1_rbfFeature_abs_square,oz18_rbfFeature_degree_square,(oz2_relu-oz18_degree)_square,oz26
10,1.0279832,2.4451294,2.4357185,182.15642,149.8385,0.7805736,4630.8247,4.367444,0.0,38.87631,-0.08311418,11.804976,0.25232938,1.5320035,0.26063982,1.008758,0.19202201,-12536.44,-2.3576217,1.4199764,-3.459483,0.6514606,2.39195,-0.39122704,-0.0,-1.4049394,1.1213936,-0.27132863,0.29078388,0.03655197,1.6108476,-0.0,-3.1177723,-29.423525,90.231964,5891.2026,-3.4803278,0.41237128,0.7767528,-1.4526662,-0.0,0.3003756,-0.12535858,-0.35075378,83.91525,3.7030141,21.919693,1.8958008,4.59784,-136.50687,-2.7756243,-0.0051686605,-0.0,-579.1231,-0.795219,1.811367,-5.8552856,0.13276638,-2.7368052,69.68391,0.07932418,0.9312853,11.219273,0.025136685,-0.75238264,10.668753,45.09259,-0.02241191,3.8515675,637.4981,0.32906416,251.2898,-0.7930032,0.76357955,2.552098,-52.654236,0.58229136,68.623146,0.00056854275,-0.7385122,0.014591746,0.117708094,0.055972796,-0.6835067,1.77703,0.74163866,-1.8179507,1.1541585,-1.3949767,81.38753,46.910553,0.8704431,-1.1231163,1.7408601,76.439156,-1.8017415,4.6719966,19.888998,-0.6513509,3.9080424,-0.613104,-0.43756616,-0.6514606,-152.339,2.332234,1.2169039,0.5671209,140.16617,-141.87764,2.31206,1.2364782,0.6900606,-1.2176512,2.5671468,-0.41610926,-2.0053043,4733.457,-3.2276134,-0.6103264,2.7049367,3.7894,-2.6206949,3.7805486,1.0271765,-139.08493,4.6528673,2.1631436,4732.976,-0.28266603,-2.433755,1.538348,1.6679521,-1.4427136,1.3994749,1.3914953,-0.46576098,0.5830065,0.5,0.70973516,0.7695143,0.5800846,0.67647475,0.112310685,0.010980664,2.0793412,0.00076169544,241.41623,2356.433,0.6923373
11,1.1209368,1.7752182,1.0,9.058718,-31.266941,-1.3098962,1732.949,-0.38501748,0.0,10.255898,1.1966928,3.7665133,0.78664136,0.31385866,-1.084145,-5.353493,0.58252376,2826.8335,-0.0,0.50847334,0.2001858,1.1880789,1.434313,-0.24537306,-0.0,1.0638621,-0.26522383,0.021560268,-0.17375085,0.14818473,0.8667494,0.0,-0.036635563,-22.610035,0.7565519,2840.7935,0.055238195,0.33444604,-1.7777207,-0.055308346,-0.01864616,1.2336565,0.4358624,2.49428,41.255466,3.496533,32.001434,3.76072,3.7991717,-56.641033,-1.5271469,0.010100846,-0.28403625,50.743984,13.006532,1.2888141,-2.197768,0.45228446,0.84457624,83.88761,0.7961749,0.14658041,-41.340588,-19.597797,1.3326083,4.018575,11.6015005,0.0013651709,-2.1530838,212.227,-0.1668706,81.856064,-4.6469293,0.3740774,-3.8663728,45.25155,0.64615977,64.07409,-0.0019335506,-0.6811488,0.002322301,0.4923006,0.058250237,-0.68586457,2.8831642,-6.601832,-1.2936212,-0.062353257,1.2306076,38.65513,-59.815384,-0.4241535,-0.20295238,1.8688428,46.232735,1.6501594,-2.2641366,29.895287,1.9738528,-0.8788242,0.6970055,-0.4275362,-1.0142109,-45.430557,-0.1481399,1.2103174,-0.47079206,59.972916,-58.977543,-3.2948747,1.6167368,1.7874048,-0.9016881,1.6930228,1.121411,-1.2385595,2144.3628,-19.430431,0.45542958,0.9108557,0.30769235,1.4321381,-0.4408692,0.16590382,-60.11876,1.8049792,0.8623834,2144.4897,0.949111,-0.8670523,1.1744268,-1.0055575,-0.6536807,0.86673033,-0.9003503,-0.021021811,0.6250614,0.5,0.639668,0.5217198,0.6155712,1.0866776,0.2612104,0.15569006,0.42687112,0.013033585,55.53454,3486.204,-1.9667743
12,1.3264573,1.9142542,1.0,42.586918,-115.500946,-0.28269702,2155.2297,-0.40180606,0.0,-23.861797,-0.6476262,-0.12098501,2.7899935,-0.009650583,-0.26084027,1.3050445,0.94400847,3581.3716,-0.0,0.7109129,0.6636824,-1.2946442,1.623419,-1.0859476,-0.0,-0.10361881,0.017166961,-0.2670963,1.9742552,1.5404689,0.3522928,-0.0,-0.12344274,1.6301442,25.546375,2826.436,-0.1073228,-0.70256233,0.59066665,0.037808407,0.012861787,0.021293465,0.4683476,1.3409361,47.342487,3.6366124,56.113605,1.0090021,5.164835,-87.603355,0.05903002,-0.0031749622,2.055754,61.86805,1.5476255,5.887211,3.8975422,0.46347696,-80.23235,-9.8335085,10.272448,2.975571,-69.78438,-1.7177867,0.32284796,0.21738932,3.9367723,-0.0009890024,1.5300117,850.4807,-0.15324396,61.004547,-1.1458749,0.07649825,0.9748108,64.16762,0.49347797,54.749836,0.0028634965,-3.4096317,0.02134486,-1.8020871,-0.042947825,3.9755719,0.8978021,-0.6858529,-5.787781,0.488913,-86.9335,45.673267,96.83647,0.014821172,-0.62897867,-0.062774464,15.899345,1.2450185,-1.39289,52.474255,2.0813231,1.6219276,3.0215757,-1.6724174,3.1881351,-106.59228,0.5109968,0.82967234,-0.73148984,91.24108,-90.37992,-1.7271551,0.6790876,1.8859622,-0.492403,1.5254846,1.3900557,0.615118,2540.6072,-68.51432,0.0004393356,1.295567,1.6370012,1.1267345,1.1201162,0.16648862,-91.04292,-0.78772736,2.307409,2540.8171,3.249313,0.31522512,0.3408598,-2.1051602,-0.7745235,-1.3066705,-0.9514265,0.7641177,0.7174655,0.5,0.65685904,0.72046024,0.6751321,2.921637,0.8684829,0.2248656,0.59928674,0.07981282,262.3571,9733.73,-0.84242773
13,1.0485923,2.5252888,1.0,52.191174,-56.49907,1.0123096,5333.154,0.539937,0.0,9.598115,0.59457475,4.799233,0.51112723,0.25649017,-0.796183,-6.4001765,0.7939106,-3946.6658,0.0,1.2968175,-0.61914486,0.60731137,2.5136905,-0.7291803,0.0,-0.0077960347,-0.05413889,-0.035806928,0.24530068,0.5564174,1.3485968,-0.0,-2.7055814,-0.08479248,16.73496,6614.0977,1.3381162,-0.87199014,-1.5088995,-0.17943662,-0.042851657,0.18692203,0.86138684,2.410159,97.33783,3.5128675,34.017536,3.78265,5.137499,-59.165363,0.0135005,0.022797259,-0.79245514,101.756065,9.440544,7.6513944,-3.8767803,0.4592602,5.691335,-13.580334,30.601358,0.14860815,83.077675,-4.6054263,2.7879517,3.962477,26.01742,0.005915047,0.8399141,294.76462,-0.14929546,190.10472,-3.5172694,1.3339593,-4.3092666,-84.29557,1.523804,328.22766,-0.00079985795,-0.5226949,0.003716174,2.6724694,0.104597405,-1.044088,4.7791495,-2.6657588,-7.7999597,-0.3791871,2.1217673,94.78093,-61.11469,-0.19877347,0.2745098,1.2657522,8.137936,-0.3976234,-0.57311463,32.17628,0.8108531,-1.6714506,-1.4244809,-0.7871494,0.08769184,-67.99812,0.8283733,1.1870406,-0.49772328,62.801308,-61.577663,-1.5860307,1.2527176,2.0638683,-1.5298433,3.2962425,1.7101319,-0.3401494,5357.2637,-22.442863,0.40982044,0.90477735,0.77159786,-0.68917733,-0.35797447,0.66397023,-62.81351,1.6247154,2.6235275,5357.4033,-0.92813575,-0.38874692,1.0288,-1.2944802,-1.6328844,0.7800152,0.5364619,0.060086556,0.633271,0.5,0.7163353,0.5860116,0.62192416,1.1328795,0.29841647,4.6132536,2.663645,0.002251366,105.15241,3519.0085,0.10980504
14,1.1854054,2.2728558,1.0,-0.0,-61.16612,1.6281228,3577.2346,-0.5736768,0.0,12.257555,0.36874592,-9.448184,-0.55556566,1.165454,0.26151076,-0.35089636,-0.64906,8639.347,-0.0,-0.0,0.8224966,0.6813051,2.135105,0.614564,0.0,0.19239186,0.04839279,-0.28895378,0.0,-0.29209265,1.4281958,-0.0,-0.33392236,4.834915,-23.428116,4237.61,-0.4949801,0.18672384,0.7333615,1.157354,-0.0031368507,0.80654377,0.15057708,2.8185198,70.84636,2.7182817,24.150364,4.3897476,3.129752,52.31244,-0.19716012,0.016244644,0.0,371.4754,1.4252514,-0.0,-5.7276907,-0.4139535,2.0713446,-25.139154,0.5096083,0.06468185,-15.459318,0.22949877,-0.68689585,-0.8132352,6.542677,-0.018099723,6.905632,462.98227,-0.15008083,190.54768,8.616638,0.3775463,-2.9514,-0.0,-1.3766788,-50.268024,-0.0017986955,-0.0,0.016970085,-0.053388476,0.05785353,0.6153561,1.4672407,0.7279496,-1.5197225,0.30327806,1.4368565,67.975655,-95.56763,0.75381595,2.0664954,-0.4221963,32.314827,-2.4820743,-2.3689852,21.103552,0.40255392,-0.53431284,0.6370799,0.7485215,-0.6813051,34.808506,0.22904408,0.9427249,-0.3575382,47.2372,49.746117,-0.58822787,1.387287,0.45871192,-0.90437925,0.08293831,1.5012162,1.4507543,3807.6702,-7.240431,0.5592935,1.1175606,0.099627525,2.098635,-0.83127356,0.020166121,49.41076,0.83711374,-0.074448586,3807.7424,2.3695767,0.0,0.92134356,0.21046615,-1.160572,1.2443669,-1.3045369,-0.36210677,0.5924398,0.5,0.6944565,0.7554468,0.5884444,2.7937984,0.13992122,0.0024702759,1.3455806,0.028928826,211.53487,8941.6045,-1.0077231
15,1.2271084,2.2348478,1.0,-0.0,-44.786674,0.37474,3391.3428,0.39725658,0.0,-2.2350047,0.39941883,14.297605,-0.10044894,0.74510086,0.08844703,-0.5700845,-0.30148637,-2138.0806,0.0,-0.0,-0.20496477,1.0954103,2.0793557,0.43172184,-0.0,-0.098182864,0.5081482,-0.02850291,-0.0,0.17681488,0.18820183,-0.0,-1.648292,1.7447134,2.183879,2837.387,0.37764084,-0.08012532,1.1450757,-0.6403863,0.0,0.85722154,0.7688397,3.4060168,67.04843,2.7182817,59.284245,3.879038,3.2917435,26.840755,-0.10044965,0.09230579,0.0,67.28656,9.555137,0.0,-37.168167,-1.777654,1.3534142,7.231794,17.38869,0.33252928,190.11603,14.851889,-0.6130434,1.0989872,3.8035889,0.010351572,-10.484156,-97.31368,0.08038263,85.07112,0.6185347,0.94516575,5.957491,0.0,-2.6394095,-50.85085,-0.0031311444,-0.0,0.001714714,0.63065493,-0.1530581,4.1849585,11.141945,7.372073,2.6185946,0.1309538,1.1145021,64.713905,-66.85693,-0.87817866,1.6032712,0.70895267,-9.040337,-0.42728525,-1.1491731,56.510014,0.7009178,1.0739882,-1.9508021,0.5368518,-1.0954103,9.401895,0.33476752,0.5737841,-0.75619256,23.65001,24.37293,1.5035601,1.7292376,-1.427469,-0.84957516,0.5175117,0.94802254,0.27926755,3644.1877,-61.820004,0.70485055,0.15143237,-0.49510467,-0.38192752,-1.2340386,0.6365015,23.16641,0.9401297,-0.97312987,3644.8035,1.2839891,0.0,0.72560227,-0.30971205,-1.110869,-0.4480788,0.43149987,0.83851457,0.72854686,0.5,0.6908664,0.5272439,0.6805265,1.3473552,0.974687,0.14950031,1.2327962,0.041885946,246.37999,4272.3037,-2.0864637
16,1.2199795,1.6676891,1.4475422,162.2472,-42.572163,-0.5634012,1436.1383,-0.28812125,0.0,17.984861,1.1182786,6.4518266,-4.109522,-0.44161156,-0.07637368,0.15702988,-1.3082412,1559.7389,0.31120938,0.55134326,1.0763575,1.5556972,1.2920115,0.45310998,0.0,0.61271757,5.0921817,-0.39539823,3.6479142,1.102544,0.5425322,-0.0,-0.11676973,-8.041112,-102.46466,2150.911,-0.15236759,-0.13972625,0.5600662,0.33524868,0.0,-0.2006701,0.46417055,0.009719372,34.683594,3.6946695,45.50805,2.8250728,2.397007,-123.96467,4.6488237,0.018842975,-0.0,35.220474,0.3216172,-2.4157302,10.539822,0.2860683,-0.53190607,-111.47102,0.102566,-4.2496085,-98.7491,0.5638646,0.5573819,-0.39336404,5.835616,0.014658641,-2.272278,852.96405,-1.4636444,50.478237,-0.8172712,0.80221915,2.4955769,150.73729,0.25202945,32.456436,-0.03581989,3.4730825,0.043209534,-3.599912,0.06294942,-3.4117973,0.63751024,0.3658406,2.4092233,1.4614838,-0.95298696,32.44911,-6.599413,0.6511607,-1.4679072,-1.885534,-52.829872,-0.64317226,-0.32666993,43.16006,-3.0236864,-1.04785,-2.490055,0.8859512,-1.5556972,-143.0369,0.015728831,0.96148515,-0.26338223,128.61197,-129.04527,1.2844777,2.1869557,-0.082839906,-0.28212428,0.049018264,1.6742501,0.81377405,1853.0902,-34.66517,-0.629003,2.4014733,3.4139957,0.64257455,3.0624378,0.19134443,-127.59053,1.1488855,-0.90952945,1852.9922,-1.0108242,-2.21363,-0.68821675,-2.6031864,-0.56495905,0.7163242,-0.6016638,0.46824837,0.67848593,0.5,0.62514377,0.8018636,0.6532259,0.01140433,0.5577436,1.7728631,0.31885958,0.03953498,115.83409,30.81293,-1.1787248
17,1.3268574,1.3950509,1.0,0.25576842,-91.62611,-0.030298237,772.4114,-0.37745285,0.0,-0.29453835,1.8821417,-16.202185,0.97200966,0.98197764,0.551354,-0.19378953,0.63517296,1451.3389,-0.0,0.0063289953,0.31179184,-0.9268521,0.94834334,-0.48687425,0.0,0.5409905,7.409172,0.008936147,-0.021361522,-0.10092791,-0.009168252,0.0,0.11942776,-9.190059,2.266884,857.25287,0.16610992,-0.6730437,-0.7737916,-0.09568556,-0.0,-10.689498,0.25814137,3.606047,23.025131,2.7365673,60.0037,1.4368279,4.5267906,1.3887291,2.2714195,-14.102921,-3.581933,26.190216,3.410964,0.0109629035,2.5950618,41.641373,0.119819745,585.68536,0.19192491,-3.7508771,-83.810524,-3.839889,-0.8280532,-1.7076104,2.667694,0.0046315286,-14.11385,-3.718844,-0.2184413,26.66627,0.020599525,0.124829024,1.4794598,0.82031786,19.380487,-37.98326,0.0038357293,-0.07726629,0.008173106,-1.1732953,-0.020671288,-2.1155996,0.6674586,-2.0540757,-0.010930754,-0.13118482,0.43719035,19.71215,73.979866,-0.8377361,0.46390548,-1.3599615,95.582344,0.22499843,-4.1987534,57.37592,2.8768878,-3.788807,-0.19346476,-1.4623882,1.2510183,2.1110969,-0.09657806,0.47164604,-0.76151824,0.3825752,-1.0660863,-2.2868824,0.46021685,-0.48783475,-0.40142727,1.8990095,1.2013779,1.6464974,1135.4865,-73.39138,0.7662405,0.3011163,-0.7532188,0.9944949,-1.3036443,0.18995927,-2.1049128,-1.4624594,0.3563074,1136.2421,1.8755896,0.3058786,1.794164,-0.62426656,-0.34629413,-1.3925701,-0.8768799,0.8545538,0.7310231,0.5,0.5824723,0.5404323,0.68168324,1.6421239,0.9996385,0.26979363,0.11979971,0.07998335,262.59857,5436.3037,-0.2383695
18,1.1782424,1.947496,2.398603,1.3622572,14.924945,1.463122,2263.9438,-0.5520243,0.0,2.3078222,-0.85853845,15.70834,2.0616708,1.8236666,0.021841481,-0.5019242,1.2905192,5742.843,1.9024268,0.11862034,0.34808215,1.6028094,1.6694429,0.016387232,-0.0,-0.40228283,1.3193022,-0.26090184,-0.17352375,-0.36720017,0.87818176,-0.0,0.058305535,-5.6658363,8.646696,3053.8684,-0.82084167,-0.0048887213,0.61887133,1.1360766,-0.0,-0.33785346,0.17176113,3.5816643,47.459126,2.865728,38.290207,2.4970717,3.4981952,-5.646552,-1.6161399,-2.8786795,-3.5670831,173.62346,-0.79116875,0.22298323,-47.721622,3.714547,0.6544237,161.71443,1.7436998,0.026384834,-27.150686,-0.41293475,3.9777386,-0.9803208,7.049733,-0.022833101,-4.113745,58.59068,1.1532974,81.09373,0.17203142,0.5350199,2.5954366,3.9136086,5.257394,-203.4177,0.012174664,0.00453902,0.02045286,-0.39915448,0.042898074,0.755224,0.9352857,-0.70701236,-0.22457904,0.1648069,0.8805878,44.536037,12.872865,0.3219148,0.8261745,-0.5664846,38.163803,-0.5578608,-2.0519621,36.100517,2.6835585,0.48537466,-1.2671039,0.024585366,0.28271472,-24.366226,1.6793853,0.9923005,0.32316875,7.3484426,-8.658609,0.7466266,-0.5539346,-0.30109364,-0.52815944,1.3085034,-0.21835643,1.3453592,2640.462,-20.034061,0.8204373,-0.1286855,-0.77517706,2.3385081,-0.15953428,0.10535753,-8.622522,-1.4836224,-33.12271,2640.9648,-0.6346658,1.7369952,1.1895458,-1.2476518,-0.8049014,1.3615338,-1.2777892,0.22270073,0.6504112,0.5,0.66072893,0.7196573,0.634534,0.048933845,0.38545135,0.121951014,0.6472184,0.026903823,252.27658,181.50977,-1.941812
19,1.096241,1.9675853,1.0,-0.0,118.31714,-0.3352326,2331.3176,-0.65811265,0.0,-10.061902,1.4739647,13.016347,-1.4292754,-2.4866536,1.9475318,-0.8265597,-0.75904524,7032.7256,-0.0,-0.0,2.5286021,-0.8779145,1.6974034,0.51227295,0.0,-1.5286843,0.54480505,0.16017424,-0.0,0.7982652,1.1784952,0.0,0.107351325,6.4536395,84.94273,2148.864,-0.11739029,-0.9667445,1.27111,0.10781224,0.0,0.61486834,-0.06753526,3.175095,49.95166,2.7182817,23.982254,3.2341003,2.784584,38.569897,2.0811656,0.07027404,0.0,-473.35107,-1.7108816,-0.0,-1.6150024,-0.56369716,0.83848935,112.598854,0.13627188,0.4200205,-12.727219,0.34271744,-0.071906045,6.145896,8.653753,-0.037538476,2.8573577,-157.41957,0.55641484,133.06058,1.3785264,1.2910726,0.2415538,-0.0,-1.3090994,-50.342945,-0.0031998295,-0.0,0.03234965,6.0352697,-0.042358305,14.918147,-29.672771,0.44357598,-1.0430648,0.33517665,1.0122918,51.393623,-33.699684,1.1546712,1.6195831,1.2375586,34.86507,-1.1878922,4.7922235,20.3532,-0.8611754,0.9082806,-0.019313455,0.75689656,0.8779145,42.09558,0.7557342,0.70328104,-0.3549765,33.780342,36.08082,1.5958843,2.0494783,0.012876689,-0.9285881,-0.8444686,0.050859697,-1.3584499,2702.0469,-37.242115,0.64072114,0.3486331,0.07898086,2.5105112,-0.52417564,-0.021706631,35.9514,3.707446,-1.3004407,2702.1938,2.1465359,0.0,1.3318214,6.0197334,-0.8236107,-1.3814458,-1.3775761,-0.36982176,0.59173113,0.5,0.66302574,0.8213906,0.5878238,0.26606876,0.13773474,0.16578488,0.67765623,0.008443236,259.39072,824.6227,-1.5834824
20,1.3062532,1.0,1.4602638,-0.0,-24.451834,1.0403137,-104.94535,0.18846397,-257.83258,-14.694425,-1.1342654,0.8535554,-0.31940407,-0.007042084,2.489311,-2.206424,0.0,1575.953,-0.121172965,0.0,-0.32121632,-0.50944275,0.008620335,-0.0,-1.5710013,0.22058879,-0.06674701,-0.11301722,-0.0,0.8184028,2.1784918,-0.6317872,-1.8039675,-3.6597233,-30.861078,-5608.4287,-0.92990625,2.430226,-1.5556762,0.007660533,0.0,-0.037589796,-0.0,1.684367,-83.62409,2.7182817,-0.042922497,2.1357224,1.5930452,84.496315,-0.5209002,0.0,-0.0,-87.469444,-3.0995734,0.0,0.22193992,0.033792272,-15.490054,-11.449717,3.886282,-0.77559674,-17.181807,2.8402536,-0.24306525,-53.242428,4.2631164,-0.009615683,0.48633656,627.56,-0.3090897,1793.0156,-1.3782811,1.653578,-2.0086672,0.0,1.0574963,-247.33557,0.0080081215,-0.0,-0.0062442627,0.24850895,0.0,-1.4302161,-0.0,-0.0,4.850894,-0.4052,-0.0,-86.59978,33.618896,0.5848486,0.079452515,1.5565215,-16.72932,0.23621327,0.3521247,-2.1031396,-0.83969164,0.8846804,-2.0882154,2.6252413,-0.50944275,69.58172,0.08485165,0.87178373,0.42677197,80.062195,81.64793,1.827544,2.0611656,-0.9707817,1.7113502,-0.4671719,0.8875222,-2.5638804,-4924.176,-7.55049,0.14424238,1.3224655,1.5873736,-0.5872038,1.3954208,0.5844465,80.79092,3.1005368,-2.551651,-4924.695,0.23332521,0.0,0.5945502,1.6345515,1.5007552,-0.88826925,0.23925808,-1.5839263,0.5,0.9525746,0.5,0.6310343,0.48796362,0.3393754,0.0,0.00885288,0.0,0.071376026,34.530178,1112.9894,0.94748574
21,1.1357849,1.0218227,2.1768494,-0.0,-0.64666855,0.029981744,36.44675,0.00533454,0.0,2.3778555,-0.9559269,14.152174,0.94157124,0.6904779,0.58720857,-0.055422217,0.012831122,-0.7522212,-0.008255289,-0.0,-0.01639865,0.007313913,0.5254232,0.010264442,-0.0,-2.3343627,1439.3934,0.01939263,-0.0,0.25992683,0.007383703,0.0,-0.000606822,-28.354807,46.064507,64.45624,-0.4514636,-0.3882318,1.4627827,1.5317856,0.0,1763.3047,0.021587698,3.4421806,2.915399,2.7182817,56.97271,3.6055257,2.2644033,24.657349,-14.97262,0.0028733416,0.0,0.19712022,-0.032561116,-0.0,-2.7991302,-1.9200414,0.0004247781,-98.43026,0.27377397,15.9411955,10224.515,0.959669,2.1061742,1.9986162,7.142163,0.8040457,-0.012189957,-231.92545,-0.12174454,0.2669576,0.5312442,31.591383,6.0369186,0.0,-0.0089460295,-0.53371274,-0.0025069537,-0.0,0.42058495,1.1202769,0.003491396,2.3742423,-0.57173425,0.041491225,-0.34503505,0.5297394,0.029606111,-0.059104174,-50.553684,-0.42661566,0.40712756,-0.9119272,64.12072,-1.8495152,-14.224654,53.38383,-0.9457076,-12.389156,1.2427202,0.47546977,-0.008659366,24.169588,0.79946995,0.7820444,0.0394938,21.644197,22.034071,-12.778404,1.0198817,0.3528044,-0.058873974,-1.3244777,-7.8948174,-1.4541565,70.14184,-48.071228,0.7287489,0.11810276,0.12822402,0.116711386,-0.07241148,0.5023771,20.93908,1.9960506,0.47715002,70.753334,2.4819026,0.0,1.922782,-0.55705833,-0.02160216,0.5473554,0.010987417,0.78488314,0.720495,0.5,0.5053968,0.62721854,0.6766426,0.78720176,0.8966546,0.75940675,0.00046618664,0.01621139,233.08989,2579.453,-0.16709729
