,oz2_tanh_exp,oz9_tanh_exp,oz7_rbfFeature_exp,oz14_tanh_exp,oz3_degree_abs,oz15_negative_abs,oz2_negative_abs,oz8_negative_abs,oz1_rbfFeature_abs,oz11_tanh_relu,oz15_abs_relu,oz3_abs_relu,oz1_cos_relu,oz3_relu_relu,oz2_tanh_relu,oz2_relu_relu,oz24_rbfFeature_degree,oz18_rbfFeature_degree,oz15_abs_degree,oz9_rbfFeature_degree,oz3_relu_degree,oz2_degree_degree,oz1_cos_degree,(oz20_cos-oz12),(oz2_degree-oz11),(oz2_relu-oz25),(oz11_tanh-oz13),(oz14_abs-oz3),(oz14_cos-oz14_abs),(oz8_negative-oz9_tanh),(oz2_relu-oz18_degree),(oz1_rbfFeature-oz21),(oz3_degree-oz10),(oz15_abs-oz15),(oz14_negative-oz14_tanh),(oz2_abs-oz2),(oz15_negative-oz16),(oz8_relu-oz3_degree),(oz9_rbfFeature-oz16_degree),(oz19_cos-oz1),(oz2_negative-oz14_tanh),(oz2_square-oz6),(oz7_rbfFeature-oz3_degree),(oz16_relu-oz11_tanh),oz1_cos_tanh,oz2_degree_tanh,oz3_relu_tanh,oz11_tanh_tanh,oz3_cos_tanh,oz18_rbfFeature_tanh,oz2_tanh_mmnorm,oz3_abs_mmnorm,oz3_degree_mmnorm,oz14_tanh_mmnorm,oz17_degree_mmnorm,oz20_abs_mmnorm,oz15_negative_mmnorm,oz18_degree_zscore,oz2_tanh_zscore,oz15_negative_zscore,oz2_negative_zscore,oz3_cos_zscore,oz17_degree_zscore,oz20_square_zscore,(oz2_relu/oz18_degree),(oz18_rbfFeature/oz11),(oz2_abs/oz25),(oz2_negative/oz18_degree),(oz19_cos/oz14_abs),(oz16_square/oz13),(oz1_cos/oz14_cos),(oz2_negative/oz15),(oz3_cos/oz2_square),oz26
717,0.4971562,2.271253,0.7729096,0.39888036,9.1092005,1.5469218,0.8650512,0.48931187,0.2762215,0.065270275,1.5469218,0.15898556,0.96741676,-0.0,-0.0,-0.0,-9.136243,-16.105556,88.63209,14.780184,-0.0,-2839.7954,55.428894,0.6104135,-49.629147,-1.5448235,-0.17838559,1.7421439,-1.5955201,-0.33101976,-71.12056,0.61803716,-10.520575,0.0,2.502252,1.7301024,-1.8259622,9.1092005,-15.72987,0.12506647,1.7841449,-0.17474508,8.851607,0.21377006,0.74756694,-1.0,-0.0,0.065177746,0.75624657,-0.2739182,0.13103274,0.052344404,0.3791746,0.012816936,0.155088,0.5937128,0.043567985,1.2419091,-1.0410168,-1.5476959,0.86548406,0.85978144,-1.138114,0.17765395,-0.0,-4.300508,0.55996764,0.012163167,-0.082688585,0.31956345,-78.258995,0.5592081,1.3194847,0.7039078
718,0.46203274,1.2237545,1.0723263,2.535728,57.737114,0.42229286,1.0255551,1.7541481,0.084016435,0.49478182,0.42229286,1.0077028,0.17069781,-0.0,-0.0,-0.0,4.237502,-13.675326,24.195597,-7.7345905,-0.0,-3366.6987,9.780264,1.0137374,-59.302353,-0.5831951,-0.34736672,2.6696634,-1.7529988,-1.9560716,-75.814644,-0.9058541,-58.056526,0.8445857,-2.5924416,2.0511103,0.35924914,59.49126,-3.747133,2.3469806,0.095074356,0.8223629,57.806946,-0.4317381,0.16905901,-1.0,-0.0,0.45800346,0.48828402,-0.23424809,0.09206453,0.3328299,0.21376562,0.9931977,0.08346251,0.42803475,0.6123676,1.3238773,-1.1491824,0.42250416,1.0260683,-0.16018786,-1.3796164,-0.43962318,-0.0,-0.44006553,1.7585113,0.013527138,0.5702433,0.0047194893,-1.8750137,-2.42854,0.5075331,1.0868984
719,2.2871046,2.3433995,1.325172,2.4125655,26.459034,1.4563206,1.1794771,1.815573,0.049987305,0.85235095,1.4563206,0.4617973,-0.0,0.4617973,0.82728666,1.1794771,5.4413624,-3.0107887,83.441025,-15.884451,26.459034,3871.9944,-3.4323633,2.2053604,66.31437,0.7768935,-0.4902997,0.9170404,-1.1880558,-2.6671758,43.395065,-0.76108074,27.236809,2.9126413,-2.2595284,0.0,1.5527279,-24.643461,5.2464952,-0.6309195,-2.0601678,1.112999,-26.177492,-0.85235095,-0.059834484,1.0,0.4315479,0.6922957,0.7139787,-0.052499864,0.94271684,0.15241814,0.50016075,0.96680605,0.4321785,0.31614682,0.9110422,-0.73716974,1.2120056,1.4570494,-1.1800673,0.6525978,-0.20383744,-0.7432629,-0.027939374,-0.04155036,2.929769,0.027939374,0.7251171,0.006922402,-0.31400275,0.8099021,0.6435271,0.41821066
720,0.6149551,1.1425977,0.88113165,0.45709896,10.512577,1.0308709,0.53107965,0.58708,0.01127152,-0.0,1.0308709,0.18347909,0.83520913,-0.0,-0.0,-0.0,1.2520065,-8.312575,59.06455,-4.9654775,-0.0,-1743.4315,47.853954,-0.47761005,-29.887074,0.35254416,-0.1743646,1.2361829,-0.55748,-0.72038436,-56.582592,-0.58146,-10.631595,2.0617418,1.8355591,1.0621593,0.52070415,11.099657,-29.317064,1.5755463,1.313935,1.600631,10.386029,1.0043252,0.6832632,-1.0,-0.0,-0.45751068,0.75445426,-0.14407238,0.24412912,0.06043907,0.37440097,0.08503109,0.20582521,0.02276543,0.7881528,0.9880467,-0.7270909,1.0313867,0.53134537,0.8503965,-0.96704143,-1.105944,-0.0,0.2679023,-1.5064203,0.009385919,0.9435351,-0.8138685,1.6865284,-0.5151757,3.486014,1.3348275
721,1.7407643,2.4803693,1.044137,2.5184462,71.51128,0.85655916,0.6246023,0.47692996,0.028965184,0.64006436,0.85655916,1.2481073,0.9971385,1.2481073,0.55432427,0.6246023,13.847874,15.4750805,49.07722,-5.552997,71.51128,2050.4482,57.131824,0.30010492,35.028793,1.8148667,0.43987912,0.36516523,-1.655736,-1.3853374,-35.019997,0.43222573,73.091415,1.7131183,-2.5369148,0.0,0.7627733,-71.03435,-5.470452,0.8712932,-1.5482445,-1.2812129,-71.46809,-0.5462785,0.7603898,1.0,0.84775203,0.5649433,0.30689862,0.2637096,0.7975404,0.41227916,0.653407,0.98957276,0.69500834,0.12905306,0.7378036,0.6224269,0.8090339,0.8569878,-0.6249148,-0.6474492,0.6823558,-1.0470517,0.017523056,0.35618788,-0.52475935,-0.017523056,0.586982,0.043938246,-23.482279,0.7291993,0.812856,-0.42075357
722,2.1768472,2.5167425,0.7910264,2.3105767,78.92862,0.5115572,1.0399734,1.652968,0.2690164,-0.0,0.5115572,1.3775643,0.6229411,1.3775643,0.77787757,1.0399734,1.6424425,-7.2376328,29.310068,-13.003907,78.92862,3414.0308,35.69189,-0.44870687,60.767258,2.4664516,-1.462662,-0.16483247,-0.8622697,0.73000264,23.80529,0.8929558,80.43752,1.0231144,-2.050229,0.0,1.2629268,-78.92862,42.82335,-0.07305187,-1.8774705,0.91879237,-79.16304,0.8278218,0.55317247,1.0,0.8804047,-0.67930466,0.1897056,-0.1256529,0.9164384,0.4550623,0.67863727,0.94391096,0.73544633,0.5900621,0.6381512,-0.39752856,1.1390635,0.51181316,-1.0404937,-0.92872924,0.8187021,0.16189572,-0.04568236,0.10694479,-0.7290495,0.04568236,0.68048656,0.88928896,1.7774847,2.0329561,0.17755324,-1.521471
723,0.51305956,0.51166713,1.203384,1.8924179,39.091633,1.1634175,0.8059741,0.13034397,0.27205634,-0.0,1.1634175,0.68227774,0.8378172,-0.0,-0.0,-0.0,15.373636,-7.0855236,66.658905,-7.8238454,-0.0,-2645.8567,48.003387,-1.3278822,-45.95598,-1.0523329,-0.27669448,1.4368273,-0.025969386,0.53973705,38.794746,-1.4839413,-38.57645,2.326835,-1.3924048,1.6119483,2.220152,39.221977,60.409863,1.3233831,0.16811883,0.14872432,39.27677,0.21931444,0.6846512,-1.0,-0.0,-0.21586454,0.6504847,-0.123039134,0.14777958,0.22528288,0.27718866,0.83808935,0.5740616,0.73731023,0.82643837,-0.6774349,-0.994532,1.1639996,0.8063774,0.38474587,0.27455512,0.874583,0.0,0.55471456,0.76589274,-0.020775342,0.988483,19.461256,1.1499313,-0.69276434,1.1948049,0.9532901
724,0.43757057,0.43668506,0.7725816,0.4262041,53.409462,0.11603737,1.1770442,0.71530396,0.27306467,-0.0,0.11603737,0.932171,0.06623906,-0.0,-0.0,-0.0,-3.9426928,15.496436,6.6484513,-15.6964445,-0.0,-3864.0076,3.7952182,1.3278968,-67.17602,1.4494901,-1.3369373,2.198637,-0.96681166,0.11323905,2.842651,-0.5755886,-53.89033,0.23207474,2.119303,2.3540883,0.8086424,54.124767,39.409386,2.1077263,2.029881,2.4907243,53.151443,0.25769773,0.06614235,-1.0,-0.0,-0.2521409,0.5342631,0.26405638,0.06313279,0.307868,0.22848623,0.047936827,0.8685532,0.5447942,0.52390695,-0.049638446,-1.2294893,0.11609543,1.1776332,-0.020122275,1.2675037,-0.025429554,0.0,-1.0258801,-0.81204015,-0.41406566,0.4762999,0.4444812,0.22105156,-10.143664,0.43025705,0.16310395
725,2.3261912,1.5139422,0.7592581,0.66112214,47.17357,1.5512516,1.2357261,1.0421522,0.013974284,-0.0,1.5512516,0.82333416,0.755203,0.82333416,0.84423226,1.2357261,15.961154,-16.191156,88.880165,-5.5011215,47.17357,4056.6492,43.269943,0.09787673,71.39425,2.5976098,0.7457672,-0.3831263,0.46445522,-1.4568692,-16.330421,-0.22712728,45.943012,3.1025033,0.8540246,0.0,3.1847947,-46.131416,93.4991,0.2012304,-0.8219094,1.2033582,-47.448982,0.5315897,0.6382427,1.0,0.6768805,-0.48659533,0.59137607,-0.27529958,0.9517295,0.27189943,0.5706217,0.28064275,0.9657531,0.012758047,0.9384627,0.30674052,1.2370223,1.5520278,-1.2363445,0.1680647,1.5952362,-1.1072458,0.07034702,0.4770575,-0.90736544,-0.07034702,2.0809782,-2.0890503,0.8347892,0.7965994,0.44516778,-1.7036116
726,1.9460864,1.8124827,1.0901498,0.5989303,33.373055,0.5240387,0.80319726,0.82962054,0.23010343,-0.0,0.5240387,0.5824697,0.76924926,-0.0,0.6658205,0.80319726,12.236115,-10.650614,30.025202,-13.249634,-0.0,2636.7407,44.074734,-0.5625171,46.866825,0.19758624,-2.3726976,1.1487334,0.27764755,-1.4243181,-75.16036,0.733921,-32.930668,0.0,1.0788739,0.0,1.1393546,34.202675,95.07416,0.2094664,-0.2905872,1.8429289,33.45937,0.6895078,0.6464927,1.0,-0.0,-0.5976657,0.6832085,-0.18377641,0.85684025,0.19229814,0.29664052,0.22827661,0.23062086,0.4256552,0.3390236,1.3264778,0.97363466,-0.5243009,-0.8035992,0.51734704,-0.88343704,-0.44703087,0.010573454,0.2194623,1.3262593,-0.010573454,1.5939523,1.6438296,0.9115286,-1.5327061,1.2944864,-1.6647856
727,2.2362304,2.48166,1.127986,0.7943962,52.43774,1.180388,1.1120664,0.3153864,0.022416048,-0.0,1.180388,0.91521126,0.014142952,-0.0,0.8047916,1.1120664,11.872576,-11.217789,67.63125,1.4877537,-0.0,3650.698,0.8103314,1.9980822,64.88805,0.60851985,-0.9847372,1.1495832,0.73828834,-0.59354126,33.689957,-0.12373794,-51.369316,0.0,0.4645449,0.0,-1.1738107,52.43774,0.40281436,-0.822221,-0.8818935,0.84792054,52.558174,0.8247005,0.014142009,1.0,-0.0,-0.6776201,0.54386175,-0.19332345,0.93075275,0.3022631,0.23179156,0.37798455,0.801547,0.30728328,0.14943978,-0.56887597,1.1787964,-1.1809787,-1.1126229,0.010304419,1.0415763,-0.76341444,-0.034135617,0.16714853,2.208468,0.034135617,3.1336162,0.00027031358,0.014540483,-0.94211936,0.49294677,0.36166793
728,0.85208,2.5017169,0.95370287,0.9260023,71.16962,1.3694006,0.16146351,0.5114964,0.24796425,0.90651274,1.3694006,1.2421442,0.9999176,1.2421442,-0.0,-0.0,1.3148701,13.783653,78.46087,12.443178,71.16962,-530.0534,57.291058,-0.3225391,-10.7587805,0.926973,-0.28854454,-1.1651137,0.92000407,-0.4054808,16.0351,-0.37292612,70.68842,0.0,0.15390907,0.32292703,-2.7840495,-71.16962,-80.836235,0.4885004,0.23834205,0.6800212,-71.21702,0.50813615,0.7615595,-1.0,0.84606606,0.7194543,0.3120072,0.2360342,0.4175836,0.41030845,0.6522448,0.45923936,0.8823113,0.36947834,0.09484425,-0.28000537,-0.2456267,-1.3700858,0.16154431,-0.63474494,1.3138922,-0.6099184,0.0,0.15957128,-0.17418362,-0.01006938,6.175016,1.6745903,1.0028915,0.117908165,12.380583,0.999806
729,2.2645261,0.3993407,1.320035,1.9649564,156.38977,1.2851725,1.1488283,1.3751903,0.19719312,-0.0,1.2851725,2.7295165,0.5168287,2.7295165,0.8173655,1.1488283,-5.9916735,-8.776731,73.63496,-1.8602794,156.38977,3771.3801,29.612103,2.1816084,67.52455,0.3993011,-1.6485252,-1.9087808,-0.13905245,-0.45724988,-28.773771,0.30611262,156.28568,0.0,-1.4962058,0.0,-0.112727284,-155.01459,67.143684,-0.37199122,-1.8242984,2.5736015,-156.1121,0.93560237,0.47524872,1.0,0.99152076,-0.73319525,-0.72413814,-0.15199585,0.9374403,0.9018577,0.9421232,0.85802734,0.37679738,0.2682793,0.1191732,0.5225092,1.1973591,-1.2858155,-1.1494031,-3.4210045,-0.39056814,-0.84528434,0.03839333,0.090025544,1.5327374,-0.03839333,0.798872,1.9281577,0.75816554,-0.8939098,-0.6942619,-0.093123585
730,0.41793397,0.51102,0.9699911,1.6820507,87.46191,1.1272078,1.343171,1.6727321,0.17028363,-0.0,1.1272078,1.5264983,0.7406834,-0.0,-0.0,-0.0,-9.998162,-12.726192,64.58424,8.39551,-0.0,-4409.3696,42.43803,1.9250251,-76.19753,1.3332239,-1.6053396,2.1028569,0.26209414,2.3440785,72.8794,0.12506007,-86.27969,2.2544155,-1.0963724,2.686342,1.8751812,87.46191,43.002247,1.1125998,0.82315725,3.292117,87.431435,0.6413652,0.6295579,-1.0,-0.0,-0.5658284,0.0442546,-0.218532,0.03871295,0.5042823,0.11265606,0.77562654,0.035750926,0.57145786,0.81597936,-1.2726221,-1.2972723,1.1277717,1.3438431,-1.2609694,-1.5404874,0.08310028,0.0,0.2920671,-1.007461,-0.01843005,0.65218174,0.5803724,0.88339317,-1.1915914,0.024545934,0.12458275
731,2.0164208,0.6359737,0.76756054,0.7242296,2.4682746,0.007011409,0.8699016,1.7284206,0.076417334,-0.0,0.007011409,0.04307952,0.40703413,0.04307952,0.7013241,0.8699016,-0.26910207,8.069662,0.40172413,-16.133703,2.4682746,2855.718,23.321337,1.2759163,51.422928,0.60438275,-1.563891,0.29151922,0.6099434,2.1810188,94.99339,-1.2345217,3.6146834,0.0,0.65724564,0.0,-1.1817921,-2.4682746,-67.59156,-0.41612417,-0.5472547,1.3492401,-2.7328126,2.0935762,0.38595152,1.0,0.043052893,-0.72532713,0.76120424,0.13991824,0.875723,0.014039588,0.41855562,0.32896802,0.06994191,0.35051763,0.4883648,-1.6435869,1.0260483,-0.007014917,-0.8703369,0.88605475,-1.4252043,-0.6597018,-0.00924213,-0.08907065,3.276233,0.00924213,2.1980581,2.1393883,0.43093273,-124.06944,1.3202513,-1.7224298
732,0.72131836,1.3335984,1.0560689,1.781193,10.365776,1.5677172,0.33910105,1.2121453,0.16701229,-0.0,1.5677172,0.18091694,0.8185614,-0.0,-0.0,-0.0,0.98461485,13.7822075,89.82357,16.01146,-0.0,-1113.203,46.90011,1.770076,-18.804388,0.1595576,-2.0051093,0.8392954,0.13260686,0.92426455,39.333,-0.89860266,-10.36881,0.0,-1.2356617,0.6782021,-2.0116358,10.365776,-25.1552,0.8871268,-0.23818228,1.1499659,10.420329,0.9982892,0.6742861,-1.0,-0.0,-0.5037889,0.7546541,0.23601036,0.3289767,0.059592325,0.3749003,0.8059827,0.2578027,0.46703961,0.037561327,-0.6868339,-0.49157628,-1.5685016,0.3392707,0.8514405,-0.79178697,-0.31231418,0.0,-0.38507554,-2.125258,-0.008621286,0.41804606,0.13583675,1.0348629,0.21630244,8.554511,0.79562885
733,1.4096663,1.6706529,1.3137035,1.5115455,23.764133,1.5128889,0.35788864,0.32297397,0.18189622,0.8869989,1.5128889,0.4147624,0.84702814,-0.0,0.34335294,0.35788864,-11.692573,1.4133681,86.682144,10.433797,-0.0,1174.8789,48.531136,1.067899,19.097834,0.394239,2.1531906,0.85414517,0.46563163,-0.8361885,42.307602,-0.29148203,-22.967289,3.0257778,-0.85251546,0.0,2.0650892,24.087107,31.820843,1.3157508,-0.77102137,-0.2462768,24.036983,-0.8869989,0.68951374,1.0,-0.0,0.70990825,0.72362447,0.024662925,0.68533427,0.13687398,0.3293255,0.71897346,0.12323758,0.47706565,0.92738175,-0.732527,0.49757895,1.5136459,-0.35806772,0.69747937,-1.2455052,-0.27779773,-0.008531372,0.017523907,-9.8455305,0.008531372,1.7190562,-0.2408206,0.9359278,0.23655976,7.14539,-0.12050769
734,0.50500906,0.471207,1.3104057,1.9877287,47.47827,0.89964986,0.8350513,1.2806535,0.18667787,0.9274158,0.89964986,0.8286522,0.8763932,-0.0,-0.0,-0.0,-13.880873,14.37691,51.54614,4.919751,-0.0,-2741.3115,50.213627,1.5590309,-49.48451,-1.2026243,2.0652857,1.6708901,-0.17644316,-0.5281957,96.88324,-1.0994713,-47.82814,1.7992997,-1.5292305,1.6701026,2.0080652,48.758926,63.593376,0.9409842,0.14805871,0.59748155,47.748608,-0.9274158,0.7046077,-1.0,-0.0,0.72938675,0.58882767,0.24578746,0.13936803,0.27365693,0.24866131,0.8641349,0.12299156,0.80391586,0.75025016,-1.6917777,-1.0178803,0.9001,0.8354691,0.15927245,-1.2463348,1.2488889,0.0,0.1530406,0.6943576,-0.008619151,0.52064735,-1.079723,1.3163114,-0.9281959,0.9692519,0.8585105
735,1.8408982,0.65624595,0.75436604,1.313972,28.116186,1.478105,0.7093253,0.027135514,0.2789532,-0.0,1.478105,0.49072003,0.5623832,0.49072003,0.6102536,0.7093253,-13.810705,-13.01701,84.68917,-4.5477853,28.116186,2328.5774,32.22218,1.6419148,42.35828,1.4543829,-0.43082362,-0.21055853,0.6808493,0.4483551,64.85761,0.39598632,26.597595,0.0,-0.55321604,0.0,-2.5087237,-28.116186,-59.129475,-0.10596949,-0.98237985,-0.97238296,-28.398064,1.9681115,0.50974345,1.0,0.45478773,-0.7340681,0.7074167,-0.22335991,0.8272867,0.16197658,0.50579756,0.644724,0.61764836,0.31047845,0.06344545,-1.120159,0.89160174,-1.4788445,-0.70968026,0.62278163,0.42151824,-0.75621617,-0.011057588,0.13232298,-0.95204085,0.011057588,3.0966485,-2.0963883,0.58519965,-0.47988832,1.7529705,-1.7723718
736,0.435956,1.6596591,1.1119354,2.201125,56.99146,0.13958973,1.1888247,1.7283298,0.11429881,0.19347425,0.13958973,0.9946887,0.6358982,-0.0,-0.0,-0.0,8.482279,-2.242692,7.997902,-6.5007076,-0.0,-3902.6807,36.43428,2.0679724,-68.31058,0.7930798,-0.98021466,2.0633824,-0.5874241,1.2217176,22.841824,-0.2789774,-58.4534,0.0,-1.8576623,2.3776493,1.115654,56.99146,71.80671,0.90427333,0.3998561,3.0748823,57.09756,-0.19347425,0.56210023,-1.0,-0.0,0.19109578,0.49658564,-0.039122384,0.061166674,0.32852894,0.21630198,0.91818804,0.3651923,0.46692604,0.45007008,-0.39886454,-1.2349467,-0.13965957,1.1894195,-0.13554373,-0.42969742,-0.312701,0.0,-0.19976299,-1.4989976,-0.05204596,0.021192918,1.3424656,1.3212929,8.516562,0.38545418,0.43933055
737,0.4591717,1.3289541,0.75465876,1.8727697,57.73973,0.018588832,1.0411227,0.71314,0.2548677,-0.0,0.018588832,1.0077485,0.8793568,-0.0,-0.0,-0.0,7.3012815,-10.40019,1.0650616,-15.360326,-0.0,-3417.8037,50.38343,0.51458395,-58.508453,-0.58166355,-0.10035545,1.7448957,0.003241837,-0.9975322,82.19247,0.3838218,-57.148975,0.037177663,-1.3645657,2.0822453,0.21222615,58.45287,10.826512,1.0524156,0.41370422,0.31751788,57.45824,0.8155823,0.706097,-1.0,-0.0,-0.6726582,0.48825458,-0.1795499,0.08876091,0.33284497,0.21375671,0.8325572,0.82352483,0.61270165,0.4957593,-1.4352471,-1.1583524,0.018598134,1.0416436,-0.16027471,1.1156799,0.26118684,0.0,0.1587415,1.7899053,-0.012666887,0.754434,-0.05242451,1.1876955,-56.00797,0.49243295,0.8773423
738,1.1864053,2.3668952,0.9428621,2.3851047,52.104942,1.4108098,0.17262238,1.7423697,0.19216806,-0.0,1.4108098,0.90940285,0.46420053,0.90940285,0.17092794,0.17262238,7.7941,-16.205612,80.83344,-13.737816,52.104942,566.6858,26.59673,2.0295467,10.385053,1.7975047,-1.3736866,0.42057073,-1.0914719,0.88079065,-43.169086,0.9245288,51.66827,2.8216195,-2.1992164,0.0,1.2629956,-52.104942,-8.708899,-1.1610368,-1.0418653,-1.3953573,-52.163776,0.60561,0.43350154,1.0,0.72084546,-0.42828605,0.5470888,-0.27553272,0.5936291,0.30034354,0.5873959,0.96073806,0.62265706,0.3175628,0.89789665,0.7568341,0.24302956,1.4115157,-0.17270876,0.02063483,0.43840623,-0.7399906,0.003982824,0.5719522,-0.10623685,-0.003982824,-0.05486746,0.023855502,1.9463195,0.12235695,20.612358,-1.2831554
739,2.3819861,0.41205853,0.9734481,2.4422767,88.48983,1.6780834,1.3246462,1.1760899,0.23081477,-0.0,1.6780834,1.544439,0.0810245,1.544439,0.8679347,1.3246462,-14.552815,-11.11861,96.147095,8.173949,88.48983,4348.5566,4.6423616,-0.7944169,77.274414,2.4696345,0.4224553,-0.10823655,-1.3020145,-0.2895,-22.731735,-0.15769343,89.43236,3.3561668,-2.329133,0.0,2.5183065,-87.31374,48.283894,-1.1103683,-2.217577,1.0067257,-88.51674,0.8804529,0.08084766,1.0,0.91286325,-0.70664614,0.026348216,-0.19165659,0.96433574,0.51021135,0.71115994,0.9732939,0.96474826,0.007543159,0.97509754,0.42007318,1.2720139,1.6789231,-1.325309,-1.3012866,1.5918481,-1.1076348,0.055064235,0.14084727,-1.1569083,-0.055064235,0.26410952,-0.5418453,0.60381365,0.78938043,0.015019378,1.1018819
740,0.7957412,2.0310931,1.2377504,1.6049843,11.257983,0.6367483,0.23258644,0.097743265,0.21094301,0.6072242,0.6367483,0.19648889,0.6804907,0.19648889,-0.0,-0.0,14.18536,15.749637,36.48299,15.918891,11.257983,-763.53613,38.989243,0.46392688,-14.030733,0.2756744,0.9994154,0.3175858,0.35667342,-0.6108308,12.69193,0.40330914,11.989942,1.2734966,-0.9871886,0.4651729,-0.42275906,-11.257983,-60.42746,1.5435181,-0.24052745,-0.44507182,-11.044687,0.45228314,0.59183824,-1.0,0.19399865,0.5421702,0.7533939,0.26816264,0.38120133,0.06473857,0.44845402,0.75076693,0.26506987,0.274482,0.6743121,-0.22162682,-0.34661436,0.6370669,0.23270282,0.84487194,-0.767284,-0.8330066,0.0,0.39017475,-0.8436998,-0.018325537,1.4028193,-2.8622668,0.7815012,-0.36527216,18.129805,1.0267613
741,1.897577,0.52409464,0.76329106,0.48312306,133.5081,0.7625768,0.75915295,0.27907258,0.09584767,-0.0,0.7625768,2.330156,0.64462674,2.330156,0.6405778,0.75915295,-9.507574,-3.9709988,43.692432,-3.8361533,133.5081,2492.1519,36.93439,1.8137846,43.982635,1.4113424,0.8446796,-1.4067943,-0.32021976,0.9251555,91.79275,0.4234882,132.00348,1.5251536,1.6508458,0.0,2.063716,-133.5081,74.48282,-0.1940853,-0.03166908,0.44793227,-133.77821,0.45133638,0.5680416,1.0,0.9812504,-0.4229969,-0.59699,-0.069196254,0.8434148,0.7698764,0.8642906,0.114381164,0.78588533,0.698491,0.7106572,-1.589631,0.9363691,0.7629584,-0.7595328,-2.9086764,0.9887691,0.67134994,-0.008339262,0.14249639,-1.1640067,0.008339262,0.7322981,-1.3062825,1.0687809,0.99551016,-1.1945888,-1.1228068
742,2.5456564,1.7130201,1.3168031,1.2019502,138.98006,0.70273143,1.6918983,0.48485082,0.261163,-0.0,0.70273143,2.4256597,-0.0,2.4256597,0.9343886,1.6918983,-15.57534,-15.316965,40.263542,7.906114,138.98006,5554.174,-5.802848,-0.389149,98.19721,3.1941805,-0.7320007,-2.2395964,0.7966769,-1.0231087,-18.446259,1.3801582,140.42657,0.0,-0.37000868,0.0,-1.122985,-138.49521,-23.940767,-1.0300771,-1.8758438,2.3674002,-138.70485,1.2709267,-0.10093393,1.0,0.9844852,-0.69142103,-0.63781476,-0.26114002,0.99967957,0.80143857,0.8829036,0.597491,0.2587291,0.009498067,0.28740892,0.35165304,1.3701191,-0.70308304,-1.692745,-3.0571437,-0.7886634,-1.1075122,0.08401456,0.2124066,-1.1262188,-0.08401456,3.451364,-1.4882395,-0.10305757,-2.407603,-0.26357237,1.11584
743,1.7728398,0.478924,0.9899962,1.0647323,26.198013,1.4223661,0.6513568,0.5285033,0.12630913,-0.0,1.4223661,0.45724162,0.9687743,-0.0,0.57258266,0.6513568,-0.0051794546,16.198755,81.495575,5.515854,-0.0,2138.278,55.506676,0.9469601,37.655342,0.6014871,1.2446123,0.5200475,0.93522245,1.2647166,-67.65871,-1.7616293,-27.486473,0.0,-0.12552929,0.0,-2.7945745,26.198013,-78.525475,-0.02005072,-0.7140802,-0.13672993,26.18796,1.6955261,0.74816513,1.0,-0.0,-0.31250378,0.7149678,0.27542213,0.8072512,0.15091257,0.3210466,0.5332364,0.075764984,0.6268648,0.07954538,1.1928322,0.8359885,-1.4230778,-0.65168273,0.6571414,-1.4055704,0.32520282,0.009535298,-0.84307003,13.061163,-0.009535298,3.6701498,-1.2009182,0.97068816,-0.4579389,2.114886,-1.7152555
744,2.3628688,0.44863793,0.93534815,2.3645582,7.8169556,1.4844037,1.2928704,0.5826124,0.26019895,-0.0,1.4844037,0.13643162,-0.0,-0.0,0.85987645,1.2928704,-11.583438,-11.474359,85.050064,14.391126,-0.0,4244.2427,-9.934664,0.032496095,74.61258,0.6885153,-0.74582267,1.4320511,-1.0239024,0.21892667,27.63616,-0.813381,-8.868393,0.0,-2.1562107,0.0,-3.067822,8.399568,-90.47201,-1.1118289,-2.1534615,1.8309021,7.750119,2.0738058,-0.17167558,1.0,-0.0,-0.4545238,0.75766385,-0.19763032,0.9600499,0.044890743,0.3835702,0.95615214,0.01098913,0.18072394,0.061626077,-0.46000725,1.2601177,-1.4851465,-1.2935174,0.86724544,-1.6239777,-0.98866427,-0.049077787,0.3732323,2.1392562,0.049077787,0.48875526,9.815454,-0.63813645,-0.87096953,0.5927008,0.753268
745,1.3775252,1.2778904,1.2023327,2.2947032,9.710129,1.4239767,0.3319686,0.54063684,0.27964857,0.36572325,1.4239767,0.16947372,0.69547856,-0.0,0.32028854,0.3319686,-11.48905,1.9056962,81.587845,15.598155,-0.0,1089.7886,39.847984,1.67967,18.636923,-0.8438657,1.6662304,1.3595532,-0.81849337,-0.7858475,27.691916,0.6544281,-10.223496,0.0,-2.0206828,0.0,-1.948683,10.250766,-29.79122,-0.56884605,-1.1625721,1.3749182,9.894392,0.15898311,0.60149,1.0,-0.0,0.35024524,0.75551146,0.033248413,0.67306733,0.055810552,0.3771305,0.94025695,0.03413412,0.7107846,0.079080194,-0.47776014,0.4635292,-1.4246892,-0.33213472,0.8559256,-1.5459387,0.73452276,-0.012133379,0.08673445,0.282326,0.012133379,0.1956715,-0.21169955,1.8716484,-0.23312785,8.944151,-1.4097412
