,oz2_relu,oz16_relu,oz13_relu,oz8_relu,oz3_relu,oz20_cos,oz19_cos,oz1_cos,oz14_cos,oz3_cos,oz9_rbfFeature,oz7_rbfFeature,oz1_rbfFeature,oz18_rbfFeature,oz24_rbfFeature,oz19_negative,oz2_negative,oz8_negative,oz14_negative,oz15_negative,oz15_abs,oz20_abs,oz14_abs,oz2_abs,oz3_abs,oz2_degree,oz3_degree,oz18_degree,oz17_degree,oz16_degree,oz16_square,oz5_square,oz20_square,oz2_square,oz3_square,oz14_tanh,oz2_tanh,oz23_tanh,oz9_tanh,oz11_tanh,oz26
892,0.89129585,0.33103535,0.6891739,1.0067914,-0.0,0.926916,-0.049798194,0.9905985,0.4321426,0.8290359,-0.28002325,0.14280267,0.24126601,-0.14577836,0.1948661,-1.6206151,-0.89129585,-1.0067914,1.123929,-0.86854005,0.86854005,0.3846868,1.123929,0.89129585,0.593415,51.067486,-34.000175,-70.51125,95.89408,18.966927,0.1095844,1.0818617,0.14798394,0.7944083,0.35214138,-0.80893123,0.71203315,0.9269672,0.28118485,0.8302872,-1.0444281
893,-0.0,1.2255849,0.9495434,-0.0,1.2725233,0.19833541,-0.103581436,0.83707833,0.4663603,0.29386994,0.27501804,0.18597579,-0.19149114,0.2534694,-0.0008990039,1.6745639,0.0523715,0.5676537,1.0856246,0.21137096,0.21137096,1.371137,1.0856246,0.0523715,1.2725233,-3.0006657,72.91021,-15.814161,-27.938177,70.22083,1.5020583,0.0814475,1.8800167,0.0027427739,1.6193155,-0.7952756,-0.05232367,0.9356736,0.3184826,-0.92197967,1.1706989
894,-0.0,-0.0,-0.0,1.617785,-0.0,0.993923,0.51068646,0.20692204,0.3557715,0.82654166,-0.26038563,-0.097224094,0.28014556,-0.27300605,-0.27187347,1.0348133,1.3827631,-1.617785,-1.2070569,-0.3148268,0.3148268,0.11030098,1.2070569,1.3827631,0.5978607,-79.22649,-34.254894,-72.31016,-10.034452,-18.37563,0.10285827,0.39411074,0.012166306,1.9120339,0.3574374,0.83579445,-0.8815685,0.36648196,-0.9402354,0.924473,1.0225549
895,0.16088398,-0.0,-0.0,-0.0,-0.0,0.19390525,0.35984725,0.6845612,0.040140882,0.55202967,-0.111154884,-0.2694587,-0.26087058,-0.23218988,0.20717447,-1.2026922,-0.16088398,1.4858906,1.5306447,1.4557287,1.4557287,1.3756549,1.5306447,0.16088398,0.9859999,9.217973,-56.49363,-98.13589,35.865482,-44.267727,0.596938,2.3502126,1.8924265,0.025883654,0.97219574,-0.91053486,0.15951012,0.5487238,0.6548101,0.90988886,-0.7429031
896,0.29900986,-0.0,-0.0,-0.0,-0.0,0.6518379,0.5937637,0.99684143,0.948403,0.8833481,0.06926971,0.27681574,0.16221821,0.28122878,0.07543786,0.935068,-0.29900986,1.5273513,-0.32263568,1.5193413,1.5193413,0.8607909,0.32263568,0.29900986,0.48783842,17.132002,-27.95108,29.567717,41.835426,-96.97835,2.8648663,0.3931797,0.740961,0.08940689,0.23798633,0.3118882,0.29040623,-0.93500227,-0.87069976,-0.7761933,0.34068516
897,-0.0,-0.0,-0.0,-0.0,1.1355869,0.3703211,0.39692643,0.8740959,0.7915544,0.42160034,-0.14680995,-0.28133363,0.13742086,-0.25181577,-0.28279644,-1.1626306,0.4122811,0.7165858,0.65744793,-0.7266555,0.7266555,1.1914417,0.65744793,0.4122811,1.1355869,-23.621965,65.06433,40.899364,28.43741,-63.83346,1.2412281,0.75557494,1.4195333,0.1699757,1.2895575,-0.57666254,-0.39040777,-0.53930426,-0.5793437,0.60468364,1.0792187
898,1.4382098,0.41749093,-0.0,-0.0,0.21719605,0.13851719,0.24786347,0.6103671,0.7759583,0.9765055,-0.28203616,0.2610206,-0.28113547,-0.02897821,-0.27885723,-1.320322,-1.4382098,0.28279626,-0.6825634,-0.3280027,0.3280027,1.4318323,0.6825634,1.4382098,0.21719605,82.40334,12.444416,-14.807962,71.75145,23.920467,0.17429867,1.2407888,2.0501437,2.0684474,0.047174122,0.59318334,0.8933368,-0.8356956,-0.058985062,-0.14295252,-0.58106774
899,0.057231598,-0.0,-0.0,-0.0,-0.0,0.6826899,0.73367923,0.8438569,-0.19525295,0.25901952,0.11073665,0.27607,-0.14511311,0.24510515,-0.17977384,-0.74707544,-0.057231598,0.41960976,-1.7673117,0.554682,0.554682,0.81935877,1.7673117,0.057231598,1.3087894,3.2791288,-74.988106,75.91249,-5.696219,-58.23895,1.033194,2.1869264,0.6713488,0.0032754557,1.7129296,0.943314,0.05716919,-0.72024924,-0.50272155,0.89450836,1.2580723
900,1.21732,1.2310764,-0.0,-0.0,-0.0,0.2512572,0.99955755,0.7523847,0.35338396,0.9931464,0.013118129,-0.12626928,-0.20084439,0.16642562,0.27820772,-0.02974754,-1.21732,1.1980023,1.2096103,-0.8372166,0.8372166,1.3168174,1.2096103,1.21732,0.11714467,69.74729,-6.7118945,60.419037,80.798836,70.53548,1.515549,1.1328424,1.7340081,1.4818679,0.013722873,-0.8365626,0.8388618,-0.7158337,-0.21723458,-0.34496436,-1.6486492
901,-0.0,0.22782734,-0.0,0.9802065,-0.0,0.0009775915,0.93880373,0.75011873,0.055191785,0.77937967,-0.042769056,-0.18066874,-0.046155646,0.264276,-0.12755188,0.35165566,0.9961967,-0.9802065,-1.5155765,-1.3928539,1.3928539,1.5698187,1.5155765,0.9961967,0.6771212,-57.07786,-38.796185,-49.68145,64.134346,13.053544,0.051905297,0.7424595,2.464331,0.99240786,0.45849314,0.9079237,-0.75999224,0.8713129,-0.5110178,0.9085478,1.0069813
902,0.29546386,-0.0,1.69995,-0.0,1.1725043,0.3717603,0.8465285,0.95675886,0.3295462,0.38784462,-0.23351976,0.042084135,-0.24651475,-0.27031556,-0.2683793,-0.56136644,-0.29546386,0.15351842,-1.2349734,-0.33982635,0.33982635,1.1898918,1.2349734,0.29546386,1.1725043,16.928831,67.17954,36.512962,-30.220167,-72.57713,1.6045543,0.074199,1.4158425,0.08729889,1.3747663,0.8440159,0.28715596,0.5174787,-0.74897665,0.90413904,-0.2825004
903,-0.0,-0.0,0.76906997,-0.0,-0.0,-0.021766419,0.974457,0.9923678,0.15323487,0.7184184,-0.12471505,-0.2505649,-0.28251258,-0.2826334,-0.28046617,-0.22650601,0.5934462,0.36435777,1.4169554,1.0414594,1.0414594,1.5925645,1.4169554,0.5934462,0.76927036,-34.00196,-44.075943,37.0084,62.280483,-97.99563,2.925285,0.31809756,2.5362616,0.3521784,0.5917769,-0.88896203,-0.5323696,0.74474823,-0.9155781,-0.2898934,0.72020936
904,-0.0,-0.0,0.18854079,-0.0,-0.0,0.98888475,0.47700894,0.48155427,0.8546943,0.5279172,0.282598,0.09186403,-0.25819573,0.0049671954,-0.21941909,-1.073548,1.7482762,0.57253903,-0.5458346,-0.7345716,0.7345716,0.14923757,0.5458346,1.7482762,1.01465,-100.168846,-58.13516,62.659092,-57.85659,-34.35281,0.3594838,0.13253786,0.022271853,3.0564697,1.0295146,0.49739185,-0.94117904,0.6180592,-0.65680635,-0.5772918,0.752796
905,-0.0,1.118201,0.8644151,-0.0,-0.0,0.60467625,0.40429074,-0.43605363,0.67146885,0.7868981,0.09880758,0.17688318,-0.23451924,0.09369628,0.16817369,1.1545931,1.2933475,0.78741556,-0.8346071,-1.4065132,1.4065132,0.921437,0.8346071,1.2933475,0.66503036,-74.10335,-38.10343,68.39755,23.30569,64.0682,1.2503735,0.8141082,0.8490462,1.6727477,0.4422654,0.6829421,-0.8600007,0.5384218,-0.91462636,-0.4615192,-0.15962401
906,1.5873435,0.83788735,1.5025029,-0.0,1.6066192,0.5256338,0.36759868,0.025320522,-0.05024431,-0.03581525,0.17860669,0.10394758,0.11258131,0.08496636,0.09032487,1.1943707,-1.5873435,0.25538036,-1.6210618,-1.2264783,1.2264783,1.0173364,1.6210618,1.5873435,1.6066192,90.948074,92.0525,30.660582,92.51006,48.007404,0.7020552,2.729233,1.0349733,2.5196593,2.5812254,0.9247781,0.91974103,0.9232424,0.7010212,-0.25783873,0.65444505
907,-0.0,-0.0,-0.0,-0.0,0.49811316,0.60923517,0.5701019,0.98352826,0.7471115,0.8784856,0.28245094,-0.23363288,0.23741542,-0.15513751,0.28258026,-0.96416646,0.71812266,0.66486216,-0.7270905,-1.0385069,1.0385069,0.91570055,0.7270905,0.71812266,0.49811316,-41.145397,28.53978,-97.33868,25.585064,-49.436222,0.74446684,0.42617285,0.83850753,0.51570016,0.24811672,0.6212821,-0.6157451,0.5016998,0.81351125,0.114063576,1.4313468
908,-0.0,0.044452485,-0.0,-0.0,-0.0,0.18767245,0.95577836,0.6132677,0.27454826,0.989724,0.032457896,0.054572448,-0.2700136,0.18724917,-0.12374763,0.29850104,0.7019997,0.17067292,1.2926764,0.24490128,0.24490128,1.3820044,1.2926764,0.7019997,0.14348291,-40.22162,-8.220964,-54.025692,76.53115,2.5469396,0.0019760234,1.8012068,1.9099361,0.4928036,0.020587346,-0.8598259,-0.6056356,-0.78549707,-0.78761554,0.1361447,1.0470419
909,-0.0,-0.0,1.7258048,0.9362542,-0.0,0.21119545,0.95808524,0.43794307,-0.029022595,0.45877132,-0.21573593,0.12303418,0.20594695,-0.27823114,0.23495406,0.2905543,1.2314821,-0.9362542,1.599823,1.3963273,1.3963273,1.3579985,1.599823,1.2314821,1.0941844,-70.55872,-62.692146,89.92487,92.59072,-95.94532,2.8041575,2.4771998,1.8441598,1.5165483,1.1972395,-0.9216419,-0.8430087,-0.8651136,0.036116473,0.83156115,0.47302565
910,-0.0,1.2483234,-0.0,0.45591655,-0.0,0.82385445,0.2902884,0.11052235,-0.17838095,0.98580486,0.28171244,-0.26368037,-0.12102673,0.27793464,-0.039962143,-1.2762681,1.0623212,-0.45591655,-1.7501371,-1.4676201,1.4676201,0.60261816,1.7501371,1.0623212,0.16869402,-60.866516,-9.665455,72.86183,78.67575,71.52366,1.5583115,1.5805665,0.36314863,1.1285263,0.028457671,0.94139117,-0.78655064,0.47847462,-0.2535453,-0.734649,0.5650457
911,-0.0,0.26615945,0.52760977,0.5309621,-0.0,0.8108474,0.37036416,0.39664808,0.47398826,0.49094135,-0.05675527,0.27319425,-0.2733256,0.0804785,0.25892717,-1.1913953,1.1380551,-0.5309621,1.0769817,1.675353,1.675353,0.6251977,1.0769817,1.1380551,1.0576264,-65.20575,-60.597523,63.885284,70.822876,15.249812,0.07084085,0.16975343,0.39087218,1.2951694,1.1185735,-0.79207706,-0.81375813,0.8557348,-0.87559617,0.28878096,0.16199547
912,-0.0,1.6091549,-0.0,-0.0,-0.0,0.12569006,0.4419403,0.6032338,0.9997609,0.9998068,0.25990468,0.16673203,-0.20623869,-0.17363113,-0.25808796,-1.1130358,0.79391134,0.037451945,-0.021867031,-0.40656346,0.40656346,1.444773,0.021867031,0.79391134,0.019655334,-45.487766,-1.1261677,-69.98656,72.70443,92.197784,2.5893795,1.6217387,2.087369,0.6302952,0.00038633216,0.021863546,-0.6606191,0.015301478,-0.91065276,-0.82752025,0.7463574
913,0.34849378,1.2337669,-0.0,-0.0,0.2264517,0.96563077,0.18117416,0.90685266,0.35540202,0.9744692,-0.27579984,0.071998216,-0.22621971,0.26602486,0.2826157,1.3886161,-0.34849378,1.3029468,1.2074522,1.1806912,1.1806912,0.26293692,1.2074522,0.34849378,0.2264517,19.967222,12.974726,50.686684,90.15578,70.68964,1.5221808,0.032720134,0.06913582,0.12144792,0.05128037,-0.8359136,0.33503908,-0.92256474,0.53822225,0.9253132,0.17198037
914,0.13040781,1.1996999,-0.0,0.1930025,-0.0,0.6470591,0.83880466,0.95044416,0.29992238,0.83141726,-0.23755471,0.09961852,-0.27665874,0.20481461,0.13879843,0.5757124,-0.13040781,-0.1930025,-1.266185,0.020046037,0.020046037,0.86707544,1.266185,0.13040781,0.5891428,7.4718165,-33.755394,25.831661,28.899181,68.73774,1.4392798,0.18937406,0.75181985,0.017006196,0.34708923,0.8527603,0.12967356,0.8401599,0.87696105,0.9287178,0.472967
915,0.042986766,-0.0,0.7171804,-0.0,-0.0,0.13995573,0.5746776,0.7980333,0.99565285,0.7271484,-0.22544129,-0.059748102,-0.17909667,-0.2640087,0.021859713,-0.9585862,-0.042986766,0.34358424,-0.09327672,1.1590799,1.1590799,1.4303796,0.09327672,0.042986766,0.7566375,2.46296,-43.352135,14.446802,-42.553535,-25.48664,0.19787002,0.055930436,2.045986,0.001847862,0.57250035,0.09300713,0.04296031,0.7336763,-0.7875135,-0.70951533,-0.5206133
916,-0.0,0.59966034,0.5580751,0.56690055,0.46428642,0.91267365,0.5918926,0.7458471,-0.15190165,0.8941413,0.15134807,0.20862612,0.2727461,-0.16991657,-0.057754792,0.9373914,0.51395667,-0.56690055,-1.7232883,-1.3716109,1.3716109,0.42101735,1.7232883,0.51395667,0.46428642,-29.447546,26.60165,61.132465,-37.143826,34.358006,0.35959253,1.0784895,0.1772556,0.26415145,0.21556188,0.93825775,-0.4730223,0.9342884,-0.81176853,0.065115646,0.91650236
917,-0.0,-0.0,-0.0,-0.0,-0.0,0.98702425,0.15049775,0.6666525,0.20266022,-0.17916396,0.2049726,0.1306605,0.19001174,0.041655116,-0.13639984,1.4197246,1.4886848,0.54919696,1.3667226,0.07704335,0.07704335,0.1612694,1.3667226,1.4886848,1.7509329,-85.29535,-100.32106,46.24212,58.163887,-23.275698,0.16502896,1.4833316,0.026007818,2.2161825,3.065766,-0.8779431,-0.90308243,-0.44578448,0.75330925,-0.54226494,0.80219996
918,-0.0,-0.0,-0.0,-0.0,-0.0,0.99742264,0.9094784,0.7417485,0.18885995,0.9913282,0.27692547,-0.27269396,0.12892403,0.28282198,0.24553318,-0.42876846,1.2639614,0.009251581,-1.3807952,-0.32209516,0.32209516,0.071812265,1.3807952,1.2639614,0.13179049,-72.419655,-7.5510383,-10.513751,64.869705,-94.52167,2.7215574,0.89766026,0.0051570013,1.5975986,0.017368734,0.8811292,-0.8521526,-0.86122173,-0.56861633,0.8073987,0.54023457
919,0.38413066,-0.0,0.7892363,0.7756542,0.76631135,0.99579144,0.95575863,0.8764382,0.021006903,0.7204736,0.2439442,0.100060135,-0.1492641,-0.16235077,-0.18125711,-0.29856822,-0.38413066,-0.7756542,-1.5497879,1.056898,1.056898,0.091777,1.5497879,0.38413066,0.76631135,22.009064,43.906403,43.455063,-25.096691,-10.832352,0.03574376,0.7553846,0.008423017,0.14755636,0.58723307,0.91375047,0.36628935,0.27517578,0.9123554,0.26674587,-0.9900505
920,-0.0,-0.0,0.03888,1.216071,-0.0,0.21176438,0.8046945,0.8086384,0.28870657,0.47900006,-0.2826361,-0.06988806,-0.16913058,-0.1261232,0.08226054,0.6356356,1.2040864,-1.216071,-1.2779207,-1.4513485,1.4513485,1.3574164,1.2779207,1.2040864,1.0712811,-68.98907,-61.379883,51.863026,-39.994495,-31.545279,0.30312622,0.046139073,1.8425792,1.4498241,1.1476431,0.85593,-0.8348968,0.82277936,0.87211293,0.4633498,1.162499
921,-0.0,0.5388001,0.45209813,-0.0,-0.0,0.9578962,0.04929149,0.29525226,0.99935824,0.5844094,0.006393613,0.14726453,-0.25636044,0.21066646,-0.22955206,1.5214849,1.4906183,1.51236,0.035828628,1.2975386,1.2975386,0.2912135,0.035828628,1.4906183,0.94664425,-85.406136,-54.238716,25.798843,-0.10196062,30.870972,0.29030555,1.2812243,0.08480531,2.2219431,0.89613533,-0.0358133,-0.90343845,0.34427497,0.9416066,-0.3320052,0.04766635
922,-0.0,0.6499831,0.06991388,1.0794616,-0.0,0.6044817,0.8980364,0.39765942,0.7116697,0.64933413,-0.18064995,0.24906921,0.26377162,-0.034685094,-0.21486913,-0.45551085,1.1600627,-1.0794616,-0.7789243,-0.52208495,0.52208495,0.9216812,0.7789243,1.1600627,0.86408776,-66.46669,-49.50858,33.163635,30.056047,37.241287,0.42247805,2.4790745,0.8494963,1.3457454,0.74664766,0.6520888,-0.8210603,-0.873446,0.91369766,0.34564665,1.375964
923,-0.0,-0.0,0.0048140483,1.212253,-0.0,0.81034464,0.7943423,0.92089355,0.09081454,0.8554842,0.28223833,-0.2173431,0.2815039,-0.22652051,0.10570442,-0.6528722,1.1759439,-1.212253,-1.4798565,-1.1659927,1.1659927,0.6260563,1.4798565,1.1759439,0.54431117,-67.37662,-31.186731,-95.67305,3.8399599,-2.614549,0.0020823241,0.42993307,0.3919465,1.382844,0.29627463,0.9014411,-0.8261683,0.15843986,0.78678584,-0.44099805,0.68181574
924,0.72045374,0.47246197,-0.0,-0.0,-0.0,0.5164542,0.397134,0.76945037,0.9080975,0.965311,0.0050769895,-0.11318251,-0.031867504,-0.008774735,0.25399688,1.1624044,-0.72045374,1.1297436,0.4320781,1.6108712,1.6108712,1.0280913,0.4320781,0.72045374,0.26416448,41.278957,-15.135509,-21.152899,91.25305,27.070076,0.22322032,2.6433454,1.0569718,0.5190536,0.06978287,-0.40705654,0.6171903,-0.9071228,0.044420756,-0.742772,-2.848595
925,1.0084153,1.4211019,-0.0,1.6549153,1.5857581,0.19552563,0.9997866,0.21173152,0.8904673,-0.014961205,0.23451394,-0.19627269,0.109199315,-0.040150218,0.12692164,0.02065845,-1.0084153,-1.6549153,0.4724253,0.6519946,0.6519946,1.3740029,0.4724253,1.0084153,1.5857581,57.77794,90.85724,-1.5962138,-33.671764,81.42314,2.0195308,0.09105614,1.887884,1.0169015,2.5146286,-0.44015685,0.7651058,0.4694304,-0.14289516,-0.64557564,-0.54076725
926,-0.0,0.54030454,1.6073531,0.013741943,0.19840848,0.8339743,0.7663441,-0.32978243,0.0032591324,0.98038155,-0.19240534,0.23605978,0.26745966,0.07487725,0.26077342,-0.6976654,1.6144264,-0.013741943,-1.5675372,1.1375915,1.1375915,0.5845249,1.5675372,1.6144264,0.19840848,-92.49981,11.367969,-69.97841,89.402405,30.957169,0.291929,2.216453,0.34166938,2.6063726,0.039365925,0.9166331,-0.9238115,0.6868641,0.32215324,0.78023,0.30223075
927,0.3032452,1.0429201,1.5211573,-0.0,1.2351768,-0.04876114,0.5056406,0.9977237,0.6834911,0.3293542,-0.16868731,-0.20012723,0.107358955,-0.047902342,0.18165536,-1.040672,-0.3032452,0.8775386,-0.81826174,0.8562259,0.8562259,1.6195768,0.81826174,0.3032452,1.2351768,17.374668,70.77042,35.97092,49.605087,59.754917,1.0876824,0.0047017024,2.623029,0.09195764,1.5256617,0.67412263,0.2942796,-0.62009937,0.46702254,0.15235089,-0.24962561
928,-0.0,0.35499436,-0.0,-0.0,0.09877747,0.6774673,0.6963033,-0.35413098,0.9982175,0.9951255,-0.16074882,-0.05914787,0.16081709,0.26738828,-0.06974772,-0.8005622,1.2856115,1.5672235,-0.059716396,-0.80880463,0.80880463,0.8264825,0.059716396,1.2856115,0.09877747,-73.66011,5.659532,-0.68474454,-43.103386,20.339678,0.126021,0.32421,0.6830733,1.652797,0.009756989,0.05964551,-0.85797286,-0.7574057,0.12182562,-0.92217076,-0.41997564
929,1.0325226,-0.0,0.47473288,-0.0,1.3944236,0.76005334,0.6178494,0.6309128,0.50102305,0.17545973,-0.28282055,-0.2168464,0.24536966,-0.28188795,-0.17644165,0.90479165,-1.0325226,1.2241378,1.0460159,0.67618006,0.67618006,0.70740116,1.0460159,1.0325226,1.3944236,59.159184,79.894585,-71.44624,-57.508175,-91.25377,2.5366256,0.399681,0.5004164,1.0661029,1.9444172,-0.7802526,0.7749181,0.4302839,0.92957485,0.9167928,-1.5712072
930,1.386079,-0.0,1.5947113,-0.0,2.165287,-0.22835375,0.5770859,0.79126596,0.22595832,-0.5600869,0.11538854,0.25592965,-0.0065987543,0.020745598,-0.011054262,0.9556404,-1.386079,1.5286545,-1.3428696,-0.008780458,0.008780458,1.8011827,1.3428696,1.386079,2.165287,79.41647,124.0618,27.761126,34.839146,-94.008865,2.6921077,0.2816799,3.2442594,1.9212148,4.688468,0.87235975,0.88230526,-0.044292048,-0.4433495,-0.73776335,-0.5439626
931,1.0260625,0.31001464,1.6124711,1.5356607,0.5059831,0.12598322,0.56020564,0.9148533,0.85008323,0.8746984,0.0025962328,-0.03220688,-0.17266521,-0.28213468,-0.02484784,-0.9761623,-1.0260625,-1.5356607,-0.554653,0.08165514,0.08165514,1.4444774,0.554653,1.0260625,0.5059831,58.789047,28.990696,80.819824,-60.195656,17.76253,0.09610908,0.6830398,2.0865152,1.0528042,0.2560189,0.5039994,0.7723243,0.85495096,0.14624952,0.88452435,-1.5247053
932,-0.0,0.9595608,0.6786559,-0.0,-0.0,0.9951623,0.27000913,0.36421826,-0.0838274,0.45285407,-0.27252066,-0.1257383,0.2684648,-0.051734082,0.25729734,1.2973938,1.7111741,0.88197213,1.6547222,0.1819568,0.1819568,0.09840344,1.6547222,1.7111741,1.1008325,-98.04305,-63.07305,-64.05386,55.988045,54.978783,0.92075694,2.1630185,0.0096832365,2.9281168,1.2118322,-0.9295028,-0.9367914,0.758079,-0.31440017,-0.85264695,0.6156753
933,-0.0,0.9067799,1.4247923,0.67334974,-0.0,0.47740987,0.7620556,0.9401829,0.9515452,0.9904732,0.18821341,-0.2594249,0.27242133,-0.17853634,0.17511845,-0.70431453,0.13806722,-0.67334974,0.3125741,0.59813005,0.59813005,1.0730917,0.3125741,0.13806722,0.1381444,-7.9106684,-7.915091,69.43768,47.680965,51.95466,0.82224977,1.185988,1.1515259,0.019062556,0.019083876,-0.30277702,-0.13719656,0.8007247,0.19456205,0.7841945,0.96889275
934,1.1079462,-0.0,1.2355946,-0.0,-0.0,0.87532353,0.22576113,0.4507837,0.95581365,0.933972,0.049120888,-0.2008231,-0.1628305,-0.21970016,0.26753333,-1.343072,-1.1079462,1.7596861,-0.29838112,-0.057867423,0.057867423,0.50469184,0.29838112,1.1079462,0.365425,63.480637,-20.93731,9.403612,5.967607,-42.525845,0.55088466,0.30316332,0.25471386,1.2275447,0.13353543,0.28983042,0.8033352,0.8745282,-0.86292493,0.002584631,-1.3405393
935,0.35514998,0.3214557,0.6243053,1.4550614,-0.0,0.45962444,0.54181355,0.5326341,0.89404047,0.24616009,0.010979685,-0.02254395,0.25973052,-0.2710917,-0.18323448,0.99820304,-0.35514998,-1.4550614,0.46451166,-0.5829785,0.5829785,1.093224,0.46451166,0.35514998,1.3220799,20.348595,-75.749596,80.56176,-76.36771,18.418053,0.10333376,0.69735116,1.1951388,0.1261315,1.7478952,-0.4337542,0.34093487,0.8463949,0.8486233,0.83557886,-1.5489707
936,1.3996445,1.5237654,-0.0,0.36373454,0.5017333,-0.054870855,0.056509253,0.56651175,0.92430806,0.87675023,0.19227472,0.26776865,0.27820686,-0.270611,0.14545646,-1.514257,-1.3996445,-0.36373454,0.3915778,-1.0201398,1.0201398,1.6256948,0.3915778,1.3996445,0.5017333,80.19372,28.7472,29.649195,-86.57067,87.30532,2.321861,0.23100099,2.6428835,1.9590048,0.2517363,-0.37271965,0.88527477,-0.9416832,0.6164438,-0.4805059,-0.5648308
937,1.3957256,-0.0,-0.0,-0.0,2.661168,0.9268277,0.63448006,-0.044628855,-0.12642251,-0.8867988,0.27833325,0.11188729,0.17718498,0.24307019,0.26110238,-0.88346064,-1.3957256,0.5343854,-1.697558,-0.55309254,0.55309254,0.38492203,1.697558,1.3957256,2.661168,79.969185,152.4737,8.302734,2.1369927,-90.05032,2.4701614,0.33780557,0.14816497,1.94805,7.0818157,0.9351031,0.8844242,-0.8240098,0.5674625,-0.756303,1.865903
938,0.07625556,-0.0,-0.0,0.98219335,0.92681664,0.34544703,0.6189435,0.939673,0.89957565,0.6003828,-0.28100312,-0.06425841,-0.21614572,0.06911844,-0.28230458,-0.9033994,-0.07625556,-0.98219335,-0.45199937,1.1701937,1.1701937,1.2180812,0.45199937,0.07625556,0.92681664,4.3691216,53.10268,-17.540539,-79.4514,-57.570644,1.0096177,0.06341327,1.4837219,0.0058149104,0.85898906,0.42354107,0.0761081,0.9306463,-0.1869241,-0.84949803,0.12923566
939,1.157708,0.6526603,-0.0,1.5651135,-0.0,-0.24017373,0.7640216,0.9370746,0.7309843,0.8127538,0.062345292,0.14797616,0.13468781,-0.24304438,-0.2617805,-0.70127285,-1.157708,-1.5651135,-0.7510331,-0.38078675,0.38078675,1.8133411,0.7510331,1.157708,0.62193304,66.33178,-35.634136,-30.708231,74.371506,37.39468,0.4259655,2.5103803,3.288206,1.3402879,0.3868007,0.6357649,0.8202915,0.44191006,0.82041514,0.926862,-2.168344
940,1.5276088,-0.0,1.0444573,1.7962376,0.12547058,0.5213515,0.4300651,0.88336134,0.86151594,0.99213886,0.2129308,-2.0276588e-05,0.06875739,-0.23920669,-0.043869585,-1.1262314,-1.5276088,-1.7962376,-0.5325485,0.3213095,0.3213095,1.0223624,0.5325485,1.5276088,0.12547058,87.52553,7.1889343,24.908726,29.666311,-29.130789,0.25849926,0.17372514,1.0452248,2.3335886,0.015742866,0.48732677,0.9100145,-0.8372544,-0.76992697,-0.6459598,-1.5369092
941,0.6376191,-0.0,-0.0,-0.0,-0.0,0.98875916,-0.07436383,0.7931466,0.9996322,0.90731925,0.25345775,-0.055325687,0.010744465,0.012483693,-0.08567512,-1.6452289,-0.6376191,0.90480435,0.027124045,-0.79351395,0.79351395,0.15007955,0.027124045,0.6376191,0.43393278,36.53288,-24.862516,-56.46468,-62.8482,-62.023033,1.1718197,0.52171093,0.02252387,0.4065581,0.18829766,-0.027117396,0.5632762,0.70442164,0.29070562,0.6427632,-1.5529627
942,-0.0,1.211397,0.6747998,0.34205374,-0.0,0.17364457,0.9994443,0.48187625,-0.15695544,0.99500644,-0.11014785,0.21328415,-0.032790408,-0.07127633,0.048279762,0.033339076,1.395566,-0.34205374,-1.7284034,0.0025539417,0.0025539417,1.396267,1.7284034,1.395566,0.09997708,-79.96004,-5.728265,-2.3382242,32.768105,69.407936,1.4674828,0.8678256,1.9495617,1.9476044,0.009995418,0.938867,-0.88438946,0.67975503,-0.54066664,0.80915713,0.38579583
943,-0.0,-0.0,-0.0,-0.0,-0.0,0.92794216,0.9367558,0.86857426,0.1526013,0.7008069,-0.0021461525,0.25635567,0.16601995,0.28284016,0.14645983,-0.35755366,0.13649969,1.5645869,1.4175965,-0.8008345,0.8008345,0.38194314,1.4175965,0.13649969,0.7942683,-7.8208556,-45.50822,-47.19411,65.47218,-18.362024,0.10270603,1.2071452,0.14588057,0.018632164,0.6308622,-0.88909644,-0.1356582,0.5113185,0.6229454,0.14887545,0.057747766
944,1.2528872,-0.0,1.0746851,0.6678408,1.7109048,0.6037024,0.56367105,0.91848105,0.20781359,-0.13965057,-0.27772728,-0.0057391645,0.0117273675,0.24380696,-0.18927167,0.9719729,-1.2528872,-0.6678408,-1.3614571,-0.79429173,0.79429173,0.9226591,1.3614571,1.2528872,1.7109048,71.78515,98.02762,-20.766466,-85.43283,-11.968574,0.043635465,0.95678127,0.8512998,1.5697265,2.9271953,0.87673056,0.8490913,-0.26574087,0.93701607,0.87736756,-1.1706214
945,-0.0,0.30173403,-0.0,-0.0,-0.0,0.993672,-0.08591138,0.3108159,0.9101531,0.91737443,-0.2170912,-0.16883324,-0.059733495,0.28244817,-0.06677617,1.6568137,1.0567482,0.71707755,-0.42714283,0.5503953,0.5503953,0.11255804,0.42714283,1.0567482,0.40936324,-60.547207,-23.454784,-24.520058,36.379868,17.288086,0.09104343,2.5648642,0.012669312,1.1167166,0.16757827,0.40293074,-0.7844161,0.87314343,-0.24836963,-0.82922155,0.059247315
