,capital_run_length_average_relu,word_freq_email_relu,char_freq_%28_relu,char_freq_%21_relu,word_freq_you_relu,word_freq_hp_sin,word_freq_make_sin,char_freq_%28_sin,char_freq_%21_sin,word_freq_your_sin,word_freq_hp_mmnorm,capital_run_length_longest_mmnorm,word_freq_free_mmnorm,char_freq_%28_mmnorm,word_freq_re_mmnorm,capital_run_length_longest_ln,capital_run_length_average_ln,char_freq_%21_tanh,word_freq_you_tanh,word_freq_business_tanh,word_freq_all_tanh,word_freq_our_tanh,char_freq_%21_square,word_freq_free_square,word_freq_our_square,word_freq_re_square,capital_run_length_total_square,capital_run_length_total_recip,word_freq_hp_recip,word_freq_will_recip,word_freq_your_recip,capital_run_length_average_recip,word_freq_hp_degree,word_freq_business_degree,capital_run_length_longest_degree,char_freq_%21_degree,char_freq_%21_negative,word_freq_all_negative,char_freq_%24_negative,word_freq_business_negative,word_freq_our_negative,class
3468,1.933,0.0,0.0,0.153,0.0,0.7833269,0.0,0.0,0.15240377,0.0,0.04320691,0.0006007209,0.0,0.0,0.0,1.9459101,0.6590732,0.15181722,0.0,0.0,0.0,0.0,0.023409,0.0,0.0,0.0,3364.0,0.01724138,0.9,3.63,0.0,0.5173306,51.5662,0.0,401.07047,8.766254,-0.153,-0.0,-0.0,-0.0,-0.0,0
3469,1.666,0.0,0.0,0.645,0.0,0.0,0.0,0.0,0.60119843,0.0,0.0,0.0006007209,0.0,0.0,0.0,1.9459101,0.51042557,0.5682944,0.0,0.0,0.0,0.0,0.416025,0.0,0.0,0.0,225.0,0.06666667,0.0,6.45,0.0,0.6002401,0.0,0.0,401.07047,36.955776,-0.645,-0.0,-0.0,-0.0,-0.0,0
3470,1.0,3.52,0.0,0.414,2.35,-0.36944097,0.9207506,0.0,0.4022746,-0.36944097,0.16898704,0.0,0.0,0.0,0.0,0.0,0.0,0.39186376,0.9819734,0.0,0.0,0.0,0.171396,0.0,0.0,0.0,196.0,0.071428575,3.52,1.17,3.52,1.0,201.68114,0.0,57.29578,23.720453,-0.414,-0.0,-0.0,-0.0,-0.0,0
3471,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020024029,0.0,0.0,0.0,1.0986123,0.33647224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.14285715,0.0,0.0,0.0,0.71428573,0.0,0.0,171.88734,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3472,1.596,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.7173561,0.0,0.0011013215,0.0,0.0,0.07469655,2.4849067,0.4675005,0.0,0.9836749,0.0,0.0,0.0,0.0,0.0,0.0,2.56,6889.0,0.012048192,0.0,0.0,0.8,0.6265664,0.0,0.0,687.5494,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3473,1.285,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.00020024029,0.0,0.0,0.2917834,1.0986123,0.2507587,0.0,0.99999255,0.0,0.0,0.0,0.0,0.0,0.0,39.0625,81.0,0.11111111,0.0,0.0,0.0,0.7782101,0.0,0.0,171.88734,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3474,1.571,0.0,1.492,0.0,0.0,0.0,0.0,0.99689716,0.0,0.0,0.0,0.00030036044,0.0,0.15299426,0.51867414,1.3862944,0.45171237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.4321,121.0,0.09090909,0.0,0.0,0.0,0.63653725,0.0,0.0,229.18312,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3475,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000100120145,0.0,0.0,0.0,0.6931472,0.22314355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,114.59156,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3476,1.949,0.0,0.0,0.0,0.0,0.9821543,0.0,0.0,0.0,0.0,0.08449352,0.0016019223,0.0,0.0,0.0,2.8332133,0.66731644,0.0,0.0,0.0,0.41364443,0.0,0.0,0.0,0.0,0.0,52900.0,0.004347826,1.76,0.44,0.0,0.51308364,100.84057,0.0,974.02826,0.0,-0.0,-0.44,-0.0,-0.0,-0.0,0
3477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25910366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8025,25.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,57.29578,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3478,1.142,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.000100120145,0.0,0.0,0.098972924,0.6931472,0.13278112,0.0,0.99959314,0.0,0.0,0.0,0.0,0.0,0.0,4.4944,64.0,0.125,0.0,0.0,0.0,0.8756567,0.0,0.0,114.59156,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3479,1.181,0.0,0.609,0.0,3.03,0.0,0.11136119,0.57204753,0.0,0.0,0.0,0.00020024029,0.0,0.06244873,0.14145659,1.0986123,0.16636154,0.0,0.9953421,0.0,0.0,0.0,0.0,0.0,0.0,9.1809,169.0,0.07692308,0.0,0.0,0.0,0.84674007,0.0,0.0,171.88734,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3480,2.288,0.0,0.061,0.0,0.0,0.0,0.0,0.060962178,0.0,0.0,0.0,0.0010012015,0.0,0.006255127,0.0,2.3978953,0.8276781,0.0,0.0,0.39693043,0.0,0.0,0.0,0.0,0.0,0.0,10609.0,0.009708738,0.0,1.69,0.0,0.43706295,0.0,24.064228,630.2536,0.0,-0.0,-0.0,-0.0,-0.42,-0.0,0
3481,1.973,0.0,0.094,0.0,0.97,0.0,0.0,0.09386163,0.0,0.31456655,0.0,0.0016019223,0.0,0.009639048,0.0,2.8332133,0.67955524,0.0,0.7487043,0.0,0.30950692,0.0,0.0,0.0,0.0,0.0,21904.0,0.006756757,0.0,1.3,0.32,0.5068424,0.0,0.0,974.02826,0.0,-0.0,-0.32,-0.0,-0.0,-0.0,0
3482,2.0,0.0,0.144,0.072,1.88,0.306575,0.0,0.14350285,0.07193781,0.45288628,0.13586174,0.0012014417,0.0,0.014766201,0.065826334,2.5649493,0.6931472,0.07187584,0.9544921,0.0,0.0,0.0,0.005184,0.0,0.0,1.9881,28224.0,0.005952381,2.83,0.0,0.47,0.5,162.14705,0.0,744.84515,4.125296,-0.072,-0.0,-0.0,-0.0,-0.0,0
3483,1.758,0.0,0.0,0.208,2.53,0.9520903,0.0,0.0,0.20650342,0.0,0.060489677,0.0010012015,0.0,0.0,0.05882353,2.3978953,0.5641768,0.20505138,0.9873889,0.0,0.0,0.0,0.043264,0.0,0.0,1.5876,2601.0,0.019607844,1.26,0.0,0.0,0.5688282,72.19268,0.0,630.2536,11.917522,-0.208,-0.0,-0.0,-0.0,-0.0,0
3484,4.296,0.0,0.177,0.0,0.45,0.5311862,0.1097783,0.17607725,0.0,0.21822962,0.0268843,0.008009612,0.0055,0.018150123,0.0,4.394449,1.4576844,0.0,0.421899,0.0,0.3274774,0.10955847,0.0,0.0121,0.0121,0.0,426409.0,0.0015313936,0.56,0.45,0.22,0.23277467,32.085636,0.0,4640.958,0.0,-0.0,-0.34,-0.029,-0.0,-0.11,0
3485,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009010813,0.0,0.0,0.0,2.3025851,1.446919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.05882353,0.0,0.0,0.0,0.23529412,0.0,0.0,572.9578,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3486,3.294,0.0,0.203,0.407,2.33,0.7253844,0.0,0.20160863,0.39585617,0.0,0.1118579,0.0016019223,0.0,0.020816242,0.027077498,2.8332133,1.1921027,0.38592246,0.9812446,0.52266544,0.52266544,0.82103986,0.165649,0.0,1.3456,0.3364,12544.0,0.008928572,2.33,0.0,0.0,0.30358228,133.49916,33.231552,974.02826,23.319382,-0.407,-0.58,-0.407,-0.58,-1.16,0
3487,2.0,0.0,0.0,0.448,0.0,0.0,0.0,0.0,0.43316376,0.0,0.0,0.00030036044,0.0,0.0,0.0,1.3862944,0.6931472,0.4202536,0.0,0.0,0.0,0.0,0.200704,0.0,0.0,0.0,784.0,0.035714287,0.0,4.65,0.0,0.5,0.0,0.0,229.18312,25.668509,-0.448,-0.0,-0.0,-0.0,-0.0,0
3488,1.629,0.0,0.133,0.0,0.88,0.0,0.0,0.13260823,0.0,0.0,0.0,0.00080096116,0.0,0.013638228,0.0,2.1972246,0.48796633,0.0,0.70641935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,0.022727273,0.0,0.88,0.0,0.61387354,0.0,0.0,515.662,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3489,1.981,0.0,0.279,0.0,0.0,0.56595623,0.0,0.27539447,0.0,0.58914477,0.12193951,0.0011013215,0.0,0.028609516,0.029411765,2.4849067,0.6836018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3969,11025.0,0.00952381,2.54,0.63,0.63,0.50479555,145.53128,0.0,687.5494,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3490,2.909,0.0,1.092,0.0,0.0,0.98658514,0.0,0.8875501,0.0,0.0,0.36917907,0.0010012015,0.0,0.11197703,0.0,2.3978953,1.0678093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.03125,7.69,0.0,0.0,0.34376073,440.60455,0.0,630.2536,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3491,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030036044,0.0,0.0,0.0,1.3862944,0.5596158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.14285715,0.0,0.0,0.0,0.5714286,0.0,0.0,229.18312,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,57.29578,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3493,4.114,0.0,0.531,0.0,0.0,0.41831794,0.0,0.5063959,0.0,0.514136,0.13010082,0.0034040848,0.0,0.05445037,0.025210084,3.5553482,1.4143958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916,63001.0,0.003984064,2.71,0.54,0.54,0.24307244,155.27156,0.0,2005.3523,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3494,1.666,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.00080096116,0.0,0.0,0.11111111,2.1972246,0.51042557,0.0,0.9830143,0.0,0.0,0.0,0.0,0.0,0.0,5.6644,625.0,0.04,0.0,2.38,0.0,0.6002401,0.0,0.0,515.662,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3495,2.481,0.0,0.06,0.0,0.0,0.0,0.0,0.059964005,0.0,0.0,0.0,0.007509011,0.0,0.006152584,0.0,4.3307333,0.9086617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40401.0,0.0049751243,0.0,0.0,0.0,0.40306327,0.0,0.0,4354.479,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08963586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6864,36.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,57.29578,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3497,3.041,0.0,0.507,0.0,0.0,0.4895666,0.0,0.4855568,0.0,0.966185,0.1262602,0.0033039649,0.0,0.051989336,0.030345472,3.5263605,1.1121864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4225,21316.0,0.006849315,2.63,0.65,1.31,0.32883918,150.6879,0.0,1948.0565,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3498,1.677,0.0,0.04,0.0,0.32,0.59719545,0.0,0.039989334,0.0,0.0,0.030724917,0.0009010813,0.0,0.0041017225,0.0,2.3025851,0.51700646,0.0,0.30950692,0.0,0.30950692,0.30950692,0.0,0.0,0.1024,0.0,24336.0,0.0064102565,0.64,0.64,0.0,0.5963029,36.6693,0.0,572.9578,0.0,-0.0,-0.32,-0.0,-0.0,-0.32,0
3499,1.857,1.96,0.373,0.0,1.96,0.0,0.0,0.3644108,0.0,0.0,0.0,0.0010012015,0.0,0.038248565,0.0,2.3978953,0.6189623,0.0,0.96108985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,0.03846154,0.0,0.0,0.0,0.538503,0.0,0.0,630.2536,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3500,1.857,1.96,0.373,0.0,1.96,0.0,0.0,0.3644108,0.0,0.0,0.0,0.0010012015,0.0,0.038248565,0.0,2.3978953,0.6189623,0.0,0.96108985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,0.03846154,0.0,0.0,0.0,0.538503,0.0,0.0,630.2536,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3501,2.312,0.0,0.57,0.0,1.2,0.6754632,0.0,0.539632,0.0,0.0,0.11521844,0.0010012015,0.0,0.058449548,0.05602241,2.3978953,0.83811295,0.0,0.8336546,0.0,0.0,0.0,0.0,0.0,0.0,1.44,1369.0,0.027027028,2.4,0.0,0.0,0.43252596,137.50987,0.0,630.2536,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3502,1.454,0.0,0.191,0.0,1.11,0.7965655,0.0,0.18984081,0.0,0.0,0.10657705,0.0006007209,0.0,0.019585727,0.0,1.9459101,0.3743184,0.0,0.80406237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,0.020833334,2.22,3.33,0.0,0.6877579,127.19663,0.0,401.07047,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3503,4.226,0.0,1.343,0.0,0.0,0.0,0.0,0.9741664,0.0,0.0,0.0,0.000700841,0.0,0.13771534,0.0,2.0794415,1.4412559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100489.0,0.0031545742,0.0,0.0,0.0,0.23663038,0.0,0.0,458.36624,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3504,4.115,0.0,0.392,0.224,1.32,0.917438,0.0,0.38203746,0.22213146,0.32404304,0.09505521,0.004104926,0.0,0.040196884,0.0154061625,3.7376697,1.4146389,0.22032723,0.8667839,0.31852078,0.31852078,0.5783634,0.050176,0.0,0.4356,0.1089,103041.0,0.0031152647,1.98,0.0,0.33,0.24301337,113.44564,18.907608,2406.4229,12.834254,-0.224,-0.33,-0.336,-0.33,-0.66,0
3505,2.926,0.0,0.248,0.0,2.24,0.3334871,0.48817724,0.24546564,0.0,0.857299,0.01632261,0.004705647,0.0085,0.025430681,0.0,3.871201,1.0736363,0.0,0.97758716,0.0,0.0,0.16838105,0.0,0.0289,0.0289,0.0,101761.0,0.0031347962,0.34,2.07,1.03,0.3417635,19.480564,0.0,2750.1975,0.0,-0.0,-0.0,-0.0,-0.0,-0.17,0
3506,1.793,0.0,0.047,0.0,0.1,0.76432896,0.0,0.0469827,0.0,0.0,0.041766685,0.0011013215,0.0,0.004819524,0.0,2.4849067,0.5838902,0.0,0.099667996,0.0,0.0,0.099667996,0.0,0.0,0.01,0.0,152881.0,0.0025575447,0.87,1.19,0.0,0.5577245,49.84733,0.0,687.5494,0.0,-0.0,-0.0,-0.031,-0.0,-0.1,0
3507,2.658,0.0,0.093,0.013,0.0,0.46319127,0.08987855,0.092865996,0.012999634,0.0,0.12770043,0.0023027633,0.0,0.009536506,0.0,3.1780539,0.97757393,0.012999267,0.0,0.36270747,0.0,0.0,0.000169,0.0,0.0,0.0,332929.0,0.0017331023,2.66,0.76,0.0,0.37622273,152.40677,21.772396,1375.0988,0.74484515,-0.013,-0.0,-0.12,-0.38,-0.0,0
3508,1.9,0.0,0.163,0.0,0.0,0.73900527,0.0,0.16227917,0.0,0.98735386,0.11089774,0.0011013215,0.0285,0.01671452,0.0,2.4849067,0.64185387,0.0,0.0,0.0,0.0,0.0,0.0,0.3249,0.0,0.0,5776.0,0.013157895,2.31,2.89,1.73,0.5263158,132.35326,0.0,687.5494,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3509,1.389,0.0,0.0,0.0,0.0,0.5646425,0.29552022,0.0,0.0,0.0,0.02880461,0.000700841,0.0,0.0,0.0,2.0794415,0.32858407,0.0,0.0,0.0,0.0,0.5370496,0.0,0.0,0.36,0.0,6724.0,0.0121951215,0.6,0.0,0.0,0.7199424,34.37747,0.0,458.36624,0.0,-0.0,-0.0,-0.0,-0.0,-0.6,0
3510,17.952,0.0,0.267,0.0,1.4,0.0,0.0,0.26383892,0.0,0.98544973,0.0,0.019923909,0.0,0.027378999,0.0,5.2983174,2.8877015,0.0,0.88535166,0.6043678,0.0,0.0,0.0,0.0,0.0,0.0,142129.0,0.0026525198,0.0,1.4,1.4,0.0557041,0.0,40.107044,11459.156,0.0,-0.0,-0.0,-0.0,-0.7,-0.0,0
3511,3.322,0.0,0.371,0.0,0.24,0.47203055,0.0,0.36254758,0.0,0.0,0.12722036,0.004305166,0.0,0.038043477,0.0,3.7841897,1.200567,0.0,0.23549575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101761.0,0.0031347962,2.65,0.72,0.0,0.30102348,151.83382,0.0,2521.0144,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3512,1.483,0.0,0.068,0.0,0.23,0.22797753,0.22797753,0.067947604,0.0,0.0,0.011041767,0.00080096116,0.0,0.0069729285,0.0,2.1972246,0.39406705,0.0,0.22602835,0.0,0.22602835,0.597982,0.0,0.0,0.4761,0.0,7921.0,0.011235955,0.23,1.39,0.0,0.67430884,13.178029,0.0,515.662,0.0,-0.0,-0.23,-0.0,-0.0,-0.69,0
3513,3.369,0.0,0.144,0.0,1.37,0.0,0.0,0.14350285,0.0,0.88270736,0.0,0.0018021626,0.0,0.014766201,0.0,2.944439,1.214616,0.0,0.8786922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24025.0,0.006451613,0.0,0.0,2.06,0.29682398,0.0,0.0,1088.6198,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3514,2.08,0.0,0.251,0.0,2.51,0.1888589,0.54802394,0.24837275,0.0,0.9168031,0.009121459,0.0010012015,0.0095,0.02573831,0.0,2.3978953,0.7323679,0.0,0.9868776,0.0,0.0,0.18774621,0.0,0.0361,0.0361,0.0,24336.0,0.0064102565,0.19,2.32,1.16,0.48076922,10.886198,0.0,630.2536,0.0,-0.0,-0.0,-0.0,-0.0,-0.19,0
3515,1.592,0.0,0.14,0.0,0.0,0.0,0.0,0.13954312,0.0,0.0,0.0,0.0006007209,0.0,0.014356029,0.014472456,1.9459101,0.4649911,0.0,0.0,0.0,0.0,0.55805224,0.0,0.0,0.3969,0.0961,16641.0,0.007751938,0.0,0.0,0.0,0.6281407,0.0,0.0,401.07047,0.0,-0.0,-0.0,-0.0,-0.0,-0.63,0
3516,1.592,0.0,0.14,0.0,0.0,0.0,0.0,0.13954312,0.0,0.0,0.0,0.0006007209,0.0,0.014356029,0.014472456,1.9459101,0.4649911,0.0,0.0,0.0,0.0,0.55805224,0.0,0.0,0.3969,0.0961,16641.0,0.007751938,0.0,0.0,0.0,0.6281407,0.0,0.0,401.07047,0.0,-0.0,-0.0,-0.0,-0.0,-0.63,0
3517,2.524,0.0,0.443,0.0,0.85,0.8476778,0.0,0.4286518,0.0,0.2084599,0.10225636,0.0017020424,0.0,0.045426577,0.029878618,2.8903718,0.92584497,0.0,0.6910695,0.0,0.39693043,0.56489956,0.0,0.0,0.4096,0.4096,67600.0,0.0038461538,2.13,0.21,0.21,0.3961965,122.04001,0.0,1031.324,0.0,-0.0,-0.42,-0.0,-0.0,-0.64,0
3518,4.634,0.0,0.054,0.0,0.99,0.6742879,0.0,0.05397376,0.0,0.47062588,0.035525683,0.015618742,0.0,0.0055373255,0.0,5.056246,1.5334204,0.0,0.7573623,0.0,0.0,0.23549575,0.0,0.0,0.0576,0.0,144400.0,0.002631579,0.74,0.24,0.49,0.21579629,42.398876,0.0,8995.4375,0.0,-0.0,-0.0,-0.027,-0.0,-0.24,0
3519,1.533,0.23,0.298,0.149,0.23,0.0,0.0,0.29360893,0.14844929,0.22797753,0.0,0.0017020424,0.0,0.030557834,0.0,2.8903718,0.4272266,0.14790705,0.22602835,0.0,0.0,0.4381993,0.022201,0.0,0.2209,0.0,33856.0,0.0054347827,0.0,0.0,0.23,0.65231574,0.0,0.0,1031.324,8.537071,-0.149,-0.0,-0.0,-0.0,-0.47,0
3520,1.272,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.00030036044,0.0,0.0,0.14145659,1.3862944,0.24059047,0.0,0.9953421,0.0,0.0,0.0,0.0,0.0,0.0,9.1809,196.0,0.071428575,0.0,0.0,0.0,0.7861635,0.0,0.0,229.18312,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3521,2.379,0.0,0.224,0.0,0.0,0.9489846,0.0,0.22213146,0.0,0.0,0.060009602,0.0017020424,0.0,0.022969646,0.0,2.8903718,0.8666802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4761.0,0.014492754,1.25,3.75,0.0,0.42034468,71.61973,0.0,1031.324,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,57.29578,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,57.29578,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3524,2.101,0.19,0.14,0.112,0.19,0.9999576,0.3801884,0.13954312,0.111765996,0.1888589,0.07585213,0.0016019223,0.0,0.014356029,0.0,2.8332133,0.7424134,0.11153403,0.18774621,0.0,0.18774621,0.0,0.012544,0.0,0.0,0.0,96721.0,0.003215434,1.58,1.98,0.19,0.47596383,90.52733,0.0,974.02826,6.417127,-0.112,-0.19,-0.0,-0.0,-0.0,0
3525,1.37,0.88,0.0,0.0,2.65,0.7707389,0.0,0.0,0.0,0.9821543,0.04224676,0.00020024029,0.0,0.0,0.0,1.0986123,0.31481075,0.0,0.9900664,0.70641935,0.0,0.0,0.0,0.0,0.0,0.0,1369.0,0.027027028,0.88,0.0,1.76,0.729927,50.420284,50.420284,171.88734,0.0,-0.0,-0.0,-0.0,-0.88,-0.0,0
3526,1.793,0.0,0.194,0.029,1.04,0.99386835,0.12963414,0.1927854,0.028995935,0.7379314,0.07009122,0.002202643,0.0135,0.019893356,0.0028011205,3.1354942,0.5838902,0.028991872,0.77788806,0.059928104,0.0,0.12927258,0.000841,0.0729,0.0169,0.0036,788544.0,0.0011261262,1.46,0.41,0.83,0.5577245,83.65184,3.4377468,1317.803,1.6615776,-0.029,-0.0,-0.048,-0.06,-0.13,0
3527,1.877,0.28,0.084,0.042,1.22,0.0,0.08987855,0.08390125,0.041987654,0.36161542,0.0,0.0017020424,0.0,0.008613618,0.017273577,2.8903718,0.62967473,0.041975323,0.83965415,0.17808087,0.27290508,0.27290508,0.001764,0.0,0.0784,0.1369,304704.0,0.0018115942,0.0,0.09,0.37,0.53276503,0.0,10.31324,1031.324,2.4064229,-0.042,-0.28,-0.0,-0.18,-0.28,0
3528,1.488,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0011013215,0.0,0.0,0.0,2.4849067,0.39743292,0.0,0.8786922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.015625,0.0,0.0,0.0,0.672043,0.0,0.0,687.5494,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3529,2.5,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.00030036044,0.0,0.0,0.0,1.3862944,0.91629076,0.0,0.9999844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,229.18312,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3530,3.2,0.0,0.934,0.0,0.0,0.0,0.0,0.80400485,0.0,0.0,0.0,0.0006007209,0.0,0.095775224,0.0,1.9459101,1.1631508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0625,0.0,0.0,0.0,0.3125,0.0,0.0,401.07047,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3531,2.705,0.0,0.682,0.0,0.0,-0.7568025,0.0,0.6303469,0.0,0.0,0.19203073,0.0010012015,0.0,0.069934376,0.0,2.3978953,0.9951019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.0,0.02173913,4.0,0.0,0.0,0.36968577,229.18312,0.0,630.2536,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3532,2.187,0.0,0.354,0.0,0.0,0.0,0.0,0.34665254,0.0,0.0,0.0,0.00040048058,0.0,0.036300246,0.0,1.609438,0.7825307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,0.028571429,0.0,0.0,0.0,0.45724738,0.0,0.0,286.4789,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3533,2.166,0.0,0.479,0.0,3.6,0.0,0.7833269,0.46089196,0.0,0.0,0.0,0.000700841,0.0,0.04911813,0.0,2.0794415,0.77288216,0.0,0.9985079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.0,0.01923077,0.0,2.7,0.0,0.46168053,0.0,0.0,458.36624,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3534,3.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000700841,0.0,0.0,0.0,2.0794415,1.2038728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.30003,0.0,0.0,458.36624,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3535,4.476,0.0,0.743,0.0,0.0,0.9207506,0.0,0.67650026,0.0,0.71147335,0.05616899,0.0013015618,0.0,0.0761895,0.10971055,2.6390574,1.4987298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5225,8836.0,0.010638298,1.17,0.0,2.35,0.22341377,67.036064,0.0,802.1409,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
3536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17927171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7456,16.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,57.29578,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
