,oz2_relu,oz14_relu,oz22_relu,oz1_relu,oz24_relu,oz7_rbfFeature,oz5_rbfFeature,oz20_rbfFeature,oz19_rbfFeature,oz17_rbfFeature,oz25_degree,oz6_degree,oz1_degree,oz21_degree,oz2_degree,oz13_zscore,oz24_zscore,oz3_zscore,oz9_zscore,oz1_zscore,oz7_tanh,oz13_tanh,oz1_tanh,oz17_tanh,oz2_tanh,oz20_square,oz16_square,oz1_square,oz17_square,oz9_square,oz3_radian,oz1_radian,oz15_radian,oz20_radian,oz12_radian,oz9_sin,oz1_sin,oz4_sin,oz5_sin,oz19_sin,oz26
713,-0.0,1.5537229,1.2938246,-0.0,-0.0,0.25985652,0.2240655,0.23764266,0.27679107,-0.2709888,29.489965,25.103037,-84.20497,-50.541965,-92.739624,-1.6757746,-0.9432222,0.03897286,0.5128543,-1.4703895,0.771631,-0.9322014,-0.89951146,-0.19688083,-0.9244226,2.4430404,0.043513283,2.159883,0.039794475,0.2627565,0.0006798645,-0.025650302,-0.01230297,-0.027279895,-0.018456828,0.4904428,-0.9948895,0.7371552,-0.41043204,-0.9672881,-0.4309355
714,0.05379295,-0.0,-0.0,-0.0,-0.0,-0.19820966,0.26750687,-0.14570238,-0.21042089,0.25037378,-55.33419,5.2280917,-19.310898,91.26667,3.0821087,-0.31256396,-1.6900563,-0.39121884,-0.98693967,-0.3372074,-0.9186844,-0.30262583,-0.32483116,0.8632022,0.05374112,0.016258232,1.9432069,0.11359512,1.7050459,0.97307587,-0.006824642,-0.005882436,-0.011256423,-0.0022254304,-0.018914945,-0.83407074,-0.3306939,0.84045887,0.87685245,-0.93590486,1.4240147
715,-0.0,0.11302144,0.21931726,-0.0,0.37104464,0.14823693,0.17369498,0.024317855,-0.12259015,0.23957025,21.317848,80.09135,-42.31669,-17.550125,-25.795225,0.6263913,0.3712303,-1.4167914,1.259361,-0.7389351,-0.1388695,0.5553458,-0.6282777,0.009942081,-0.42207298,2.5484188,0.008551854,0.5454791,9.885149e-05,1.5844043,-0.024715308,-0.0128904,-0.024612958,-0.027862031,0.018353315,0.9517016,-0.6732279,0.999902,0.8208684,-0.781749,1.9214278
716,1.0542052,-0.0,-0.0,0.3689093,-0.0,-0.21828917,0.26729786,-0.16974099,0.04821,-0.02629729,-73.8185,-52.18141,21.136944,85.86829,60.401505,0.56364155,-1.3058518,-1.6292528,1.1177375,0.3690939,0.8792837,0.5104659,0.3530373,-0.28078437,0.7834359,0.017813675,1.6006517,0.13609408,0.0832515,1.2480879,-0.028421605,0.006438682,0.012813565,0.002329454,-0.0042078523,0.8988676,0.36059833,0.80833995,-0.46797857,-0.9452403,-0.800392
717,-0.0,0.604418,0.01866818,-0.0,0.5376052,-0.22395478,-0.17478535,0.22575872,0.28053698,-0.28257006,-41.26144,97.32223,-73.54437,16.515066,-44.047886,1.6525248,0.5378742,-0.78343505,-0.86649144,-1.2842338,-0.56489843,0.9290903,-0.85743886,0.8893279,-0.64621985,0.0814607,0.046213083,1.6476072,2.012716,0.7500566,-0.013666682,-0.022402897,-0.018156908,-0.0049814,-0.022268342,-0.76178116,-0.9590394,-0.9915374,-0.8541111,-0.008711432,-0.49567392
718,-0.0,-0.0,0.9751265,-0.0,-0.0,-0.17324136,-0.003776068,0.08276221,-0.27926543,-0.08517978,-13.079429,7.3606896,-68.109985,30.127214,-41.87323,-1.354573,-1.7451385,-0.83508575,-0.7576457,-1.1893384,-0.700951,-0.8749696,-0.8301888,0.2813679,-0.6235703,0.19262467,2.342626,1.4131113,0.08361753,0.573453,-0.014567707,-0.02074749,-0.020366704,0.00766008,0.030042417,-0.68693775,-0.92790127,-0.8258786,0.38727415,0.9900041,0.22887345
719,-0.0,0.96657276,-0.0,-0.0,-0.0,0.25305855,0.21511489,-0.2781482,-0.13934982,-0.27512485,-89.86034,31.390362,-43.38067,-69.260506,-48.923073,-1.0085514,-1.2213905,-0.21408732,-0.6095527,-0.75751436,0.6016038,-0.764953,-0.63938653,0.71035,-0.69308513,0.0025169863,0.15968186,0.57325417,0.78834885,0.3711829,-0.00373466,-0.013214507,0.013078921,-0.0008756243,-0.0069984575,-0.5722508,-0.6868423,0.8258669,0.9672172,-0.32682872,1.056175
720,0.11292077,-0.0,-0.0,0.7025133,-0.0,-0.22366665,0.22933164,-0.17563532,-0.27501318,-0.28169292,62.62432,82.42537,40.251045,13.311785,6.469883,-0.70958364,-1.1698211,1.4229376,0.7853991,0.7028648,0.49692908,-0.610193,0.6059606,0.10732633,0.11244325,2.9686244,0.00018936627,0.4935249,0.011608187,0.61623484,0.024822526,0.01226117,-0.0015416016,-0.030071493,-0.019685898,0.7068296,0.6461379,-0.1420943,-0.9762279,-0.8357161,-0.73071486
721,-0.0,0.50976354,0.11367751,-0.0,1.3628672,0.15497798,-0.17223264,0.20766401,-0.1590501,0.27842435,-28.743256,-14.998553,-66.407715,9.786313,-20.818474,-0.4975256,1.3635492,-1.6358035,-0.60062593,-1.1596133,-0.8434222,-0.4599728,-0.8207246,0.81008613,-0.3481622,1.6318781,0.5171134,1.3433582,1.2707593,0.36039072,-0.028535876,-0.020228947,0.020651544,0.022295706,0.012268597,-0.5649111,-0.91641665,0.99519575,0.9994494,0.56606996,2.175558
722,0.6148671,-0.0,0.24201354,0.24088062,1.1709363,-0.19304308,0.24512632,-0.28175795,0.059769392,-0.2471942,-58.079765,17.102198,13.801442,-67.773476,35.229286,1.2881042,1.1715223,-1.3319745,0.0034075717,0.24100116,0.94108194,0.85845983,0.23632737,0.48647213,0.54754406,0.00065381324,3.0539124,0.058023475,0.28241608,1.1599933e-05,-0.023235714,0.00420416,-0.016420988,-0.0004462767,-0.016788112,0.0034058609,0.23855792,-0.222798,0.49607268,-0.83020735,-0.44516462
723,1.18852,-0.0,1.3900278,1.543508,0.045342535,-0.16417381,0.1285293,0.14047584,-0.11053776,0.13415903,-35.222797,32.653698,88.43649,-91.96315,68.097176,-0.7298352,0.04536522,0.90852755,-1.5146691,1.5442804,0.7905847,-0.62274116,0.912708,0.2436039,0.83011925,0.05935219,0.012316227,2.3824172,0.061802868,2.291928,0.015848868,0.026939297,-0.020146053,-0.0042520245,0.016015952,-0.9983825,0.9996277,0.7590531,-0.99462587,-0.31854713,0.15977713
724,0.8010428,-0.0,1.226944,0.7723189,1.386753,-0.25763404,0.22187068,0.15128501,0.03912357,0.27353907,22.046764,7.1911454,44.25061,-13.500288,45.89637,-0.9299134,1.3874469,-0.36065084,0.91804904,0.7727054,0.37207216,-0.7303366,0.6482758,-0.15491319,0.6646194,0.020217173,1.8981764,0.5964765,0.024389245,0.8419712,-0.0062913965,0.0134795075,0.0034486556,0.002481633,-0.023135208,0.79413927,0.69779813,-0.18823622,0.5901919,0.99973696,-1.8996371
725,0.26867193,-0.0,-0.0,1.0725428,0.12119519,-0.10662588,0.25659278,0.23243718,0.031277653,0.23002066,56.800426,27.261797,61.45217,-0.1274571,15.393766,-0.7090233,0.12125583,1.4881872,0.09209344,1.0730795,0.8602736,-0.60984135,0.7904173,0.5942556,0.26238865,0.7334062,0.30237186,1.1503481,0.46815622,0.00847272,0.025960777,0.018719403,-0.00307858,0.014946849,-0.013963347,0.091917455,0.8784185,0.2355806,-0.765482,0.5673575,-1.3057097
726,1.3352472,0.4699436,1.0000176,1.6116073,0.41667193,-0.2527967,-0.22077936,-0.24670877,-0.07237745,0.2709507,33.245308,87.22895,92.338295,-92.35368,76.50402,0.1176256,0.41688043,1.2372893,-1.4317732,1.6124138,0.36026397,0.11702809,0.9233972,0.024558853,0.87052596,0.6384657,0.8469575,2.597278,0.0006033799,2.0479245,0.021583972,0.028127853,-0.019328684,0.013945888,-0.0033986827,-0.9902524,0.9991673,0.030293558,-0.9065807,-0.9890005,0.49271494
727,0.029294964,0.9032586,-0.0,0.6268803,1.0728347,0.19662441,0.19280861,-0.08355184,-0.19919157,0.10813673,86.96696,-42.184273,35.91759,-25.704046,1.6784776,-0.7325364,1.0733715,1.5577308,0.42911988,0.627194,-0.84084123,-0.62439114,0.55590034,0.20935795,0.029286586,0.11465312,0.357591,0.3929789,0.04515616,0.18395974,0.027173935,0.0109411245,0.005821394,-0.005909766,0.030023413,0.4158755,0.5866211,0.37605295,-0.9716089,-0.9094865,-0.06681406
728,-0.0,0.3306027,-0.0,-0.0,1.4465679,0.24830887,-0.2828026,-0.28148845,0.14472617,-0.25620794,-65.11902,-73.27528,-92.54958,-36.81515,-58.148907,-1.5145924,1.4472917,-1.353091,-0.9565212,-1.6161033,-0.8151226,-0.9076173,-0.9239387,-0.20100062,-0.76777697,0.7872464,1.7193565,2.609178,0.041524284,0.91401786,-0.023604082,-0.028192217,0.01654438,0.015485766,-0.024418857,-0.81691563,-0.9990101,-0.9676523,0.36523905,-0.9988611,-0.19364432
729,0.6829463,1.4159231,-0.0,0.79992914,-0.0,0.27200383,0.18267898,0.20213772,0.26280448,0.026138108,72.585724,59.205116,45.83256,33.00346,39.12994,1.2776885,-0.0272816,-0.23272042,-0.17772233,0.8003294,0.8500635,0.8556968,0.6639971,-0.8189061,0.5934315,0.14125043,0.002322519,0.6398866,1.3305335,0.03155364,-0.004059706,0.013961397,0.00037675622,-0.006559523,0.010140777,-0.17670076,0.71730673,-0.9164775,-0.16599694,-0.037523173,-2.0442958
730,-0.0,1.1406786,1.5818398,-0.0,1.3241175,0.281656,0.27376404,-0.1315254,0.17033973,0.24235064,-78.98833,-81.684494,-44.58183,42.484646,-44.20839,0.49513116,1.3247801,-0.5860433,0.9666471,-0.7784891,-0.12145995,0.45808378,-0.65161467,-0.9046209,-0.6478484,2.57693,0.03917992,0.60543925,2.2412767,0.93347216,-0.010223269,-0.013580403,0.012746878,-0.028017456,0.019329535,0.822711,-0.70192724,-0.99953896,0.99887466,-0.59301156,-0.057430808
731,-0.0,0.76568496,-0.0,-0.0,0.87796515,0.2825282,-0.122470394,-0.20378423,-0.088982396,0.10036455,48.036263,-78.69645,-72.66038,-96.94231,-75.2988,-1.582093,0.87840444,-0.17073527,-0.7666039,-1.2687974,-0.8849672,-0.91880494,-0.85329896,-0.8658737,-0.86533725,2.0309088,1.8763647,1.608237,1.732781,0.5870939,-0.0029784024,-0.022133617,-0.006787397,0.02487268,0.019212294,-0.69341695,-0.9545549,-0.9918303,-0.47892767,0.71937954,-0.6709723
732,-0.0,0.91110027,0.6945353,-0.0,1.1473643,-0.2827726,-0.27573076,0.034335297,-0.16174932,0.03020151,-31.911667,2.7412503,-83.11353,-95.93189,-79.030396,1.5112112,1.1479384,-0.084875785,1.2348683,-1.4513308,-0.8826974,0.90701985,-0.8958124,0.31810695,-0.8808035,1.8677611,0.23813866,2.1042547,0.10859631,1.5233747,-0.001480621,-0.025317831,-0.028501414,0.023852726,-0.020805683,0.943901,-0.9927857,0.99885577,0.96888363,0.9190397,0.42993224
733,-0.0,1.2721626,-0.0,-0.0,1.4022435,-0.28180975,-0.2782109,0.11301402,-0.27270338,-0.16409893,-34.622818,-74.85065,-67.23573,75.15692,-43.387383,0.631623,1.4029452,-0.9927962,-0.9759591,-1.1740723,-0.49344406,0.5589516,-0.82538617,0.8507064,-0.63945585,0.26938415,1.4708298,1.3770671,1.5843357,0.9515437,-0.017318897,-0.020481177,-0.017991051,-0.009058648,-0.014272838,-0.82796615,-0.9221047,-0.7764862,-0.17033917,-0.7668283,-0.03747317
734,0.21516445,1.2038249,0.15267266,0.059764855,-0.0,-0.229947,0.14514934,0.2501585,0.031427313,-0.28186205,-85.05604,-95.01468,3.4242737,-58.25427,12.328014,-0.023387112,-0.20382646,-0.6832037,-1.228829,0.059794758,0.053778816,-0.023371158,0.0596938,0.8329726,0.21190442,0.0011288833,2.5805552,0.003571838,1.4346484,1.5085108,-0.01191819,0.0010430935,0.008999905,0.0005864107,0.023235641,-0.94189054,0.05972928,-0.18311928,0.02876475,-0.9987091,0.0057230196
735,0.29085076,0.23701866,0.8649795,0.8364716,-0.0,-0.0732568,-0.23049356,-0.13785,0.27817705,-0.25534365,82.20787,4.237572,47.926292,62.67526,16.66452,-1.1003462,-1.7062674,1.4934269,-1.0740112,0.83689016,0.0131154945,-0.8004257,0.68393564,-0.6886579,0.28291768,0.090933986,2.060057,0.69968474,0.7146985,1.1523465,0.026052183,0.014599184,-0.025172677,-0.005263086,-0.02181881,-0.87886316,0.74228346,-0.026361417,-0.32171682,0.7776454,-0.8889442
736,0.8387891,-0.0,0.48169586,0.8894084,0.41757417,-0.12016807,0.26602882,0.22868176,-0.09559993,0.0296442,61.12468,-76.41947,50.959347,-77.605385,48.059074,-0.26591402,0.4177831,0.28389442,-0.66710395,0.8898534,0.41575035,-0.25969473,0.7111014,0.91464573,0.6851672,0.6741075,1.5602355,0.79104733,2.418768,0.44458267,0.0049524144,0.015523105,0.007896454,0.01432986,-0.00503469,-0.6184513,0.77669924,0.9932667,-0.9444446,-0.7650711,-1.3802168
737,0.55030555,1.3220519,-0.0,0.29144037,1.247587,-0.08895726,-0.28233027,-0.2027528,-0.15549585,-0.08884316,-3.787547,28.324135,16.698301,-74.5819,31.530184,-0.14669088,1.2482113,-0.21841213,0.005870879,0.2915862,-0.06961312,-0.1455759,0.28346,-0.60733217,0.50074923,1.0598297,0.042345513,0.08493749,0.4965789,3.4432756e-05,-0.0038101042,0.005086594,-0.03013571,-0.017967822,0.0075437725,0.0058679096,0.28733215,-0.9993595,0.9813967,0.36185575,-1.2146021
738,0.9679288,-0.0,0.4151244,0.80994296,-0.0,-0.26761773,0.21031599,0.0033573909,-0.16275473,0.055432264,11.835143,-63.369766,46.40631,11.322396,55.458233,-0.536579,-1.1198815,-0.35460794,-0.9871898,0.8103482,0.4559963,-0.49019024,0.66955876,-0.9328494,0.7477927,0.29589298,3.1194973,0.6560076,2.8220854,0.9735692,-0.0061859805,0.014136171,0.009704677,0.0094939,-0.019739948,-0.8342086,0.7242478,-0.92425287,-0.4713651,-0.6470194,-2.498534
739,-0.0,1.4557115,0.7676406,-0.0,-0.0,-0.15444387,-0.26678848,-0.06841092,0.16975646,-0.049560312,8.196006,22.163103,-53.15501,-39.486126,-82.62855,0.27937445,-0.94593394,0.56090456,0.33438453,-0.9281942,0.69900006,0.27219668,-0.7295338,-0.61870086,-0.8941278,0.031020049,0.35595053,0.860683,0.5225807,0.11170121,0.009784736,-0.016191943,0.026721243,-0.0030739629,-0.02544005,0.3280299,-0.80026084,0.99994826,0.96815234,-0.8966538,0.7019043
740,-0.0,-0.0,-0.0,-0.0,1.3657624,0.24671486,0.2571395,-0.06439066,-0.19105351,0.23498347,-38.84139,-44.89937,-48.182583,-62.597485,-65.7075,-1.642334,1.3664458,0.65974844,-0.06094601,-0.8413656,-0.6835848,-0.9276837,-0.68630916,-0.89139175,-0.8166953,0.057778973,0.058512207,0.7071881,2.041071,0.0037107018,0.011509024,-0.0146772545,-0.010774998,0.004195293,0.01740917,-0.060877863,-0.7452734,-0.51669157,-0.6628874,0.26442727,-0.19926779
741,-0.0,-0.0,-0.0,-0.0,0.15328568,-0.14836654,-0.27757064,-0.10635177,0.09445564,0.2681516,51.039444,51.780735,-39.518932,37.58212,-2.5943103,-0.8657861,0.15336238,-1.3092796,-0.9007246,-0.69008064,0.9445944,-0.69900537,-0.5978121,-0.08719137,-0.04524834,2.6870801,2.4910686,0.4757351,0.007641092,0.81049347,-0.02283981,-0.012038155,-0.014849117,0.028609987,-0.0020461604,-0.7834973,-0.63633317,-0.8647224,0.9131961,-0.8964668,1.1829797
742,-0.0,-0.0,0.9939943,-0.0,-0.0,0.14214864,0.18625292,-0.024191298,0.2681023,0.10365534,-27.96911,74.66154,-80.916695,-31.2236,-83.469284,-0.60197425,-1.4168304,-0.9149455,-1.4165095,-1.4129695,0.10194655,-0.53823906,-0.88797367,0.8509604,-0.897032,2.8430507,0.0072235223,1.9944862,1.5866523,2.0044925,-0.015960824,-0.024648635,0.027898561,-0.029428603,-0.02220111,-0.98801225,-0.98745984,-0.81573844,0.55251956,-0.9824854,-0.43874747
743,-0.0,1.3654336,1.3328696,-0.0,1.2715155,-0.1106624,-0.2332816,-0.17427401,-0.08069368,-0.17479883,-7.3782105,88.43251,-51.320442,-44.61745,-20.614712,-0.3741312,1.2721517,-0.82441735,0.49337998,-0.89615893,-0.3798303,-0.35743678,-0.71420294,0.8418029,-0.34503308,1.6400883,0.8311044,0.8022978,1.506337,0.24318036,-0.0143816015,-0.015633103,0.01096703,-0.022351721,-0.0048702564,0.4733881,-0.7806535,-0.08586716,0.9994756,0.98901343,1.0750656
744,1.5448884,-0.0,0.74097455,1.1090341,0.71819746,0.07499682,0.13716063,-0.27618304,-0.04039479,-0.01243435,-99.641304,-81.34592,63.54297,-37.583206,88.51558,-1.2509845,0.7185568,-0.8638457,-0.75005376,1.109589,0.9321061,-0.84838426,0.8037207,0.7084348,0.9129381,1.5291425,2.1480722,1.2299565,0.7815173,0.5620181,-0.015069412,0.019356295,0.007551979,-0.02158248,-0.018568233,-0.68140364,0.89526874,0.29674226,0.45918086,-0.9180235,0.38924992
745,-0.0,0.79651433,-0.0,-0.0,1.4308144,-0.2550473,-0.2532643,-0.05957713,-0.22406353,-0.1346831,54.22243,-70.53224,-40.38515,-96.35329,-91.345985,0.23188883,1.4315304,1.2323626,0.35479054,-0.7052066,-0.63369864,0.22770996,-0.6074397,0.5444613,-0.92080426,2.9959047,0.007792114,0.49681902,0.3726796,0.12575045,0.021498028,-0.0123020215,0.018905455,0.03020935,0.028841527,0.34722757,-0.6479225,-0.99376976,0.7737948,-0.36858055,-0.24674523
746,-0.0,-0.0,-0.0,-0.0,-0.0,0.27180222,-0.27292678,-0.26273748,0.24704231,0.24031465,-79.94907,-87.05797,-66.97602,76.195274,-52.06583,-0.9806614,-1.5835396,-1.0888582,1.0671546,-1.1695371,0.1378807,-0.7531399,-0.823936,-0.8397973,-0.7205174,0.893992,0.18823002,1.366449,1.4895847,1.1376803,-0.018994657,-0.020402063,0.029925283,-0.01650229,-0.0003996964,0.87557316,-0.92034125,-0.0281679,0.65877706,0.99363315,0.51277
747,1.5670753,-0.0,0.21303637,0.9817598,0.8721549,0.2805232,-0.28275576,0.28284228,-0.27101445,-0.1210722,-79.06827,-58.225494,56.25069,24.319794,89.7868,0.9253053,0.8725913,-1.3495367,-0.07580345,0.98225105,0.22702146,0.7281803,0.75382674,0.7631263,0.9165593,0.0045373333,0.04590725,0.9638523,1.0073302,0.0057404176,-0.023542078,0.01713494,0.023987116,-0.0011756491,0.0051955027,-0.07569308,0.83147633,-0.95537305,-0.30231243,0.922311,-0.45599186
748,0.001063743,1.1663522,0.6204883,0.11161752,-0.0,-0.17744772,-0.19522417,0.12823582,-0.03902748,0.25711748,-43.70756,19.783068,6.3952127,-41.476887,0.06094798,0.44882601,-1.4402268,0.38789952,-1.5356776,0.11167337,-0.47055343,0.42074877,0.11115629,0.92932886,0.0010637427,0.676468,0.53117913,0.012458471,2.7338812,2.355947,0.0067667374,0.0019480932,0.010408358,0.014354927,0.015538464,-0.99935615,0.111385904,0.9998792,-0.19616847,0.62814736,0.7224134
749,0.024682838,-0.0,1.5474108,-0.0,0.2968728,0.25433815,-0.22251305,0.24273176,0.25044617,-0.24012493,-67.46742,89.81612,-14.803507,87.24732,1.4142224,1.6327752,0.29702133,-0.9693636,0.42173633,-0.25849923,0.58815944,0.92634,-0.25277027,0.48946103,0.024677828,1.3392854,0.1653748,0.066755034,0.28660098,0.17768368,-0.016910125,-0.004509406,0.011227389,0.020198258,-0.005279008,0.40915284,-0.25550494,0.4645169,-0.88925284,0.99616784,0.59020674
750,1.5772573,-0.0,1.335192,1.4340725,1.2077924,-0.25457162,-0.050636966,0.26272488,-0.28003985,-0.24903014,-6.8455873,-39.305847,82.1663,41.516293,90.37018,0.9383594,1.2083968,0.21277753,-0.90745425,1.43479,0.5400914,0.7342513,0.89249814,-0.7721349,0.9181725,0.060506508,0.8345215,2.0565639,1.0518416,0.8226498,0.0037118113,0.025029287,0.025367038,0.004293173,-0.007179626,-0.7876592,0.9906678,0.67302084,-0.16375066,-0.99560535,0.7116198
751,-0.0,0.12761314,0.9890493,-0.0,-0.0,0.27696022,0.26167196,-0.28276065,-0.13437192,-0.28240192,-86.77009,60.736614,-27.066214,-66.647995,-0.84727955,0.49554414,-0.18088494,-0.8737736,-1.3680943,-0.47263092,-0.9134302,0.45840994,-0.44013208,-0.80649936,-0.01478674,0.0016353304,0.28386423,0.22315662,1.2475388,1.8698102,-0.015242598,-0.00824484,0.008548412,0.0007057975,0.0046430132,-0.97938824,-0.4550199,-0.7550118,0.7303552,-0.56343347,0.9078031
752,-0.0,1.7206459,0.35791823,-0.0,-0.0,0.2524985,0.093313955,0.16346194,-0.019006617,0.28050885,99.35493,-37.668736,-47.204426,62.590027,-72.93111,0.8643292,-1.506901,1.1170696,1.1298828,-0.8242849,-0.295111,0.69826,-0.6771722,-0.4237909,-0.85457844,0.40390566,1.2453781,0.6787662,0.20457876,1.2753586,0.01948679,-0.014379291,-0.023645481,0.011092191,0.007926277,0.90412086,-0.7337824,0.91192335,0.14937916,-0.70391697,0.7087282
753,1.4235128,-0.0,0.5017811,0.9823018,-0.0,-0.08732321,-0.048307702,-0.12352122,-0.18678156,-0.058694795,-59.83205,-51.38437,56.281742,80.3088,81.56127,0.7587963,-0.98461413,-1.0055628,-1.5162007,0.9827933,0.471292,0.64014345,0.7540606,-0.2886625,0.8903295,0.3872617,0.29365674,0.96491677,0.088272296,2.2965655,-0.017541604,0.0171444,-0.02427842,0.010861246,0.004135217,-0.99846834,0.83177733,-0.53090495,-0.22367424,-0.9834692,-0.6368373
754,-0.0,-0.0,0.94008386,-0.0,-0.0,0.010524748,0.23293059,-0.034941945,-0.25467902,-0.27578893,-21.628567,-27.666279,-66.737686,89.16164,-70.9241,-1.6449845,-0.9228886,-0.10194053,-1.1337576,-1.1653752,0.14067027,-0.9280521,-0.8225956,0.34928054,-0.8448439,1.103894,0.9143322,1.3567414,0.13295074,1.2841207,-0.001778308,-0.020329462,-0.029920377,0.018337538,-0.019157462,-0.9057689,-0.91870636,0.26847947,0.7535987,0.86369234,0.07197031
755,-0.0,0.053498596,-0.0,-0.0,0.68800724,0.010423781,-0.0640679,-0.22700526,-0.2756036,-0.045922235,-45.242123,69.06275,-81.986725,21.894514,-66.28106,-0.7765072,0.6883515,-1.2343013,0.8711983,-1.4316543,-0.69538975,-0.6504734,-0.89185876,-0.24532872,-0.8200017,0.03963274,0.77154523,2.0475845,0.06271833,0.75822747,-0.021531848,-0.024974586,0.0054095457,-0.003474597,-0.008305861,0.76482046,-0.9902358,-0.45448992,-0.9992169,0.9995898,-0.1701066
756,1.1596752,-0.0,-0.0,1.2484734,-0.0,0.1384633,0.28103682,0.19562596,-0.026966143,-0.04377502,-85.74542,14.661533,71.53225,48.575123,66.444496,-0.16590238,-1.1659448,0.39581043,-1.1114683,1.2490981,0.70374596,-0.16431615,0.847855,-0.66190135,0.820934,0.6053669,0.5694271,1.5586859,0.6339185,1.2341264,0.0069047404,0.021789972,-0.021622386,0.013579591,0.003037838,-0.89610404,0.9485021,0.1488323,-0.051701937,0.49997523,-0.7622632
757,0.60952455,1.7245959,0.17460324,1.2455823,-0.0,0.26972803,0.03321876,-0.09803364,-0.15963824,0.24474132,81.78059,-80.9031,71.36661,-14.140428,34.923183,1.5364755,-0.6503261,1.4188577,-1.1498469,1.2462056,0.8825049,0.91139615,0.8470402,0.34945711,0.54379237,0.12311251,0.98563784,1.5514754,0.13309744,1.3208258,0.024751352,0.021739513,-0.018807013,0.006123905,0.010737463,-0.9124662,0.94758236,-0.9931317,-0.9978733,-0.99642557,-2.2078176
758,-0.0,-0.0,-0.0,-0.0,-0.0,0.27930152,0.08730759,-0.037150882,0.20359142,0.008038461,-23.130749,89.69575,-80.797066,80.41074,-96.17856,-1.4291487,-1.2086661,0.35460663,1.3136225,-1.4108806,0.39602572,-0.8913452,-0.8875313,0.61355436,-0.9326839,0.2796995,0.038528945,1.9885935,0.5106556,1.7238784,0.0061859577,-0.024612196,0.019734967,0.009230457,0.008420518,0.96694535,-0.9871281,-0.66850954,0.99448144,0.5230846,-0.54036516
759,0.3191289,-0.0,1.2175752,0.33561784,1.5643715,0.28235263,-0.100742705,-0.043425046,-0.11642116,0.2827302,70.08391,88.90719,19.229485,82.96025,18.284739,-1.646134,1.5651542,0.17567271,1.4327898,0.33578578,0.35673526,-0.92821133,0.32355958,-0.93313056,0.30871907,0.09069011,0.7414998,0.11263934,2.8293836,2.0508337,0.0030645337,0.005857636,0.02106116,0.005256024,0.015068267,0.9903934,0.3293526,-0.056036305,-0.26645675,0.7191825,-0.43982536
760,-0.0,0.9725121,0.68258786,-0.0,-0.0,-0.17780809,-0.23844725,0.057480857,0.22545256,0.06659135,-64.72482,66.916626,-39.439285,64.12851,-36.1718,0.24947488,-1.3826993,0.19973843,1.4474373,-0.6886899,-0.8830706,0.24430765,-0.59691805,0.41842905,-0.5589584,0.9456356,1.3117517,0.47381943,0.19872521,2.0929794,0.0034843497,-0.0120138945,0.020052752,0.016972244,-0.0026345167,0.9923116,-0.6352602,0.049287338,0.86862445,-0.21326548,0.9883213
761,-0.0,0.14224549,-0.0,0.35734504,1.2714854,-0.254673,0.2762168,-0.26775286,0.26934862,0.2749174,-93.10327,29.403614,20.474361,83.79763,-11.676445,-0.50749147,1.2721217,1.1264038,1.2731601,0.35752386,-0.7440767,-0.4677902,0.3428733,0.75836116,-0.20101725,0.09511747,1.5839716,0.12769549,0.9847521,1.6193159,0.019649623,0.0062368475,-0.0020456635,-0.005382791,-0.014162274,0.9558455,0.34978822,-0.63148564,0.094191544,0.5917469,0.37657872
762,-0.0,-0.0,-0.0,-0.0,0.21417028,-0.24716395,0.15226786,-0.012598087,0.2097225,-0.13185526,-35.57228,-22.87592,-14.489631,13.926596,-65.214264,1.6830298,0.21427745,1.6787504,1.6728641,-0.25301832,0.94520426,0.9331449,-0.24763505,0.6213704,-0.8138084,0.22524779,1.7722429,0.06395425,0.52886957,2.7956758,0.029285068,-0.0044137943,-0.011742843,-0.00828338,-0.014574647,0.9948805,-0.2502048,-0.9877416,-0.9936777,-0.8052392,0.13139454
763,-0.0,-0.0,-0.0,-0.0,1.6935626,0.24136358,-0.2776908,-0.28206605,0.14110656,-0.23242143,-1.1774921,33.403114,-43.722492,-84.87044,-12.545444,-0.5766523,1.6944101,-0.58618844,1.0389836,-0.7634833,-0.6356366,-0.5200176,-0.64290017,0.79466033,-0.21552594,1.8896242,0.073338866,0.58232385,1.1749533,1.0784074,-0.010225801,-0.013318633,-0.013480501,-0.023991926,0.026384754,0.8616256,-0.69116616,0.5878745,0.14986114,-0.106635414,1.210233
764,1.0817753,-0.0,-0.0,1.0619346,-0.0,-0.19526275,0.19675444,0.072882645,-0.09908591,-0.2730887,-12.460824,13.345062,60.844368,40.352013,61.981155,-0.3424601,-0.15069185,0.07816388,-0.15060923,1.0624659,0.79901046,-0.3295192,0.7864032,0.10510543,0.7938565,0.07922756,0.45601174,1.1277051,0.011129204,0.022660455,0.0013635347,0.018534254,-0.022792842,-0.0049126465,-0.02405822,-0.14996602,0.8732996,0.81667626,0.34376973,-0.26843715,-0.7451455
765,0.14708173,-0.0,-0.0,0.25357375,-0.0,0.002400966,-0.25078505,0.1682079,0.15379335,-0.20461476,80.250946,-87.82417,14.528705,-69.256,8.427162,-0.30377397,-1.7004496,0.4363433,0.14516065,0.2537006,-0.9138571,-0.29462376,0.24827507,-0.26223078,0.14603022,2.8170424,2.5745413,0.06429964,0.07209355,0.02105054,0.007611819,0.0044256966,-0.0072403164,0.029293688,0.013674629,0.14457954,0.250865,-0.76596373,-0.9970135,0.83557636,-0.75643426
