,oz4,oz1_tanh,oz2_negative,oz4_radian,oz2_negative_adde,(oz2_adde_degree+oz48),((oz4_radian*oz32)+oz4_relu),(oz34_relu_sigmoid+oz2_sin),oz4_relu_sigmoid_mmnorm,(oz3_tanh_exp-oz1_tanh),(oz2_adde_ln-oz5_radian_tanh),oz1_relu_degree_sigmoid,(oz5_adde*oz2_sin)_tanh
470,0.4728312,0.096768185,0.07191834,0.008252460999999999,2.7902,152.70983999999999,0.47046444,0.42814365,0.34032094,1.9040593999999997,0.9614398999999999,0.99617296,-0.23897733
471,-1.6221801000000002,0.48972422,-0.32599196,-0.028312382999999997,2.3922898999999997,172.75189,-0.04558382,0.9782084000000001,0.0,-0.0491634,1.1308736000000001,1.0,0.49852914
472,0.23263142,-0.81218815,1.565113,0.0040601840000000005,4.283395,65.46168,0.23879227,-0.23234946,0.1697799,1.2215937,0.15985557,0.5,-0.93840665
473,-0.27421674,-0.44415888,0.6869116,-0.0047859847999999995,3.4051932999999996,116.58696,-0.0026592857,-0.13415223,0.0,1.1025118,0.72160023,0.5,-0.84980273
474,0.25092146,-0.37090716,1.2401223999999997,0.0043794056,3.9584040000000003,85.399345,0.25779969,-0.44582373,0.18299437,0.8104223,0.40728477,0.5,-0.9325321
475,-1.1861688,-0.55349237,0.3245538,-0.02070255,3.0428355,136.11255,0.009775209,0.1811141,0.0,1.1449661,0.8841107,0.5,-0.5790999
476,1.4893582,-0.95455617,1.4777797,0.025994204,4.196061599999999,72.57070999999999,1.4900608,-0.44611590000000007,0.9265995000000001,1.4332091999999998,0.23164865,0.5,-0.9453497999999999
477,1.3509513000000002,0.8285148000000001,-0.47154725,0.023578549,2.2467346,181.76073,1.3415363,1.2193764,0.8629749,1.5445316,1.1365181999999998,1.0,0.9512968
478,0.8156579,-0.2480505,-0.47726035,0.014235916000000001,2.2410214,182.37493999999998,0.8077831,1.2131522,0.56688213,1.7109207,1.1654383999999998,0.5,0.81832904
479,-0.5188962,0.23803861,-0.95122194,-0.009056446999999999,1.7670598000000002,209.81307999999999,-0.010897957,1.3141258,0.0,0.791737,1.2978882,0.99999905,0.9806469000000001
480,1.4239716999999998,0.06812884,0.29634008,0.024852992999999997,3.0146217,137.79872,1.4408607,0.20797822,0.8972118,2.0259054,0.87722397,0.98034465,-0.7243343000000001
481,0.7820739000000001,0.89391524,-1.6258522,0.0136497645,1.0924295,248.72986,0.7761812,1.4984848,0.5458069000000001,1.6730993000000003,1.4306952,1.0,0.99988836
482,-0.9218103999999999,-0.6810189,0.83544934,-0.016088625,3.553731,107.570854,0.013704892,-0.12779522,0.0,1.1238375,0.64893496,0.5,-0.8690690000000001
483,0.8873191999999999,-0.1135971,-0.07110520000000001,0.015486642,2.6471765,161.29807,0.87211597,0.72567946,0.6109357,1.0520905,1.0340025,0.5,0.15847355
484,1.2001950000000001,0.29224464,-0.2862471,0.020947353999999998,2.4320347,171.04766999999998,1.2012534,1.0273865,0.7875359000000001,1.8005121,1.0928246000000001,1.0,0.7091919
485,1.0171124,-0.47675836,-0.2700328,0.01775196,2.4482489,170.95721,0.9993224,0.9818789000000001,0.68739367,1.9651264,1.1010296,0.5,0.55704397
486,1.3278409,0.7604479000000001,-0.97139543,0.023175197,1.7468863000000001,212.00526000000002,1.3245366000000003,1.3256738000000001,0.8518261999999999,1.683068,1.2803563999999998,1.0,0.99792933
487,-0.06442664599999999,0.7478111999999999,-0.9838861999999999,-0.0011244571,1.7343955000000002,211.3352,-0.0018423975,1.3478261999999999,0.0,1.4634553,1.2925309999999999,1.0,0.9954818999999999
488,-1.4852969999999999,0.5527248,-0.93792427,-0.025923322999999998,1.7803575,207.80237,0.042013645,1.3063321,0.0,0.14356315,1.3104815,1.0,0.9125296999999999
489,-1.4526433,0.81554604,-1.2512014,-0.025353407,1.4670803999999997,228.93022000000002,0.0015277605,1.5263381,0.0,-0.14349449,1.385155,1.0,0.9769594000000001
490,0.53452116,-0.4352742,1.4717120000000001,0.009329154000000001,4.189994,70.11926,0.5373574000000001,-0.32437575,0.38279247,0.8669466999999998,0.23463039,0.5,-0.9556601999999998
491,-1.1836013,-0.35325575,-0.1047231,-0.020657738999999998,2.6135585,162.93416000000002,-0.009376889000000001,0.60453176,0.0,0.9827471999999999,1.0440384,0.5,0.24190383
492,1.2299646999999998,-0.27356872,0.42085004,0.021466932999999997,3.1391318,132.19942,1.2496505,0.091463536,0.8029399,2.5292964,0.82683486,0.5,-0.8415756999999999
493,-0.46467359999999996,0.96702075,-1.329383,-0.008110085,1.3888987,230.69627000000003,-0.00593691,1.471001,0.0,0.90982246,1.3727067,1.0,0.9993988000000001
494,-0.7068799,0.8966752,-0.68040335,-0.012337382,2.0378785,194.98541,-0.016033145,1.1291065,0.0,1.0306514999999998,1.2034571000000003,1.0,0.9845759
495,1.0768341000000001,-0.6852515,1.224451,0.0187943,3.9427328,85.80029,1.0491643999999998,-0.3650561,0.7210717,1.0867214,0.42269880000000004,0.5,-0.8865988000000001
496,0.13865168,0.36264098,-0.7871176999999999,0.0024199282999999997,1.9311639999999999,200.82166,0.14084235,1.540761,0.10148454,1.1741059999999999,1.2563567,1.0,0.95099926
497,1.5926261,0.064063676,0.41544408,0.027796567999999997,3.133726,133.07271,1.6000746000000001,0.09640372,0.9705961,2.0825613,0.8249175,0.9752921,-0.86437845
498,1.3575700000000002,-0.17529756,0.10448656,0.023694066,2.8227682,149.98819,1.3898023000000002,0.39570346,0.8661399,2.2697380000000003,0.9496581000000001,0.5,-0.33647388
499,0.38534236,0.7241392,-1.3081752,0.006725493000000001,1.4101065000000002,229.05931,0.37809062,1.4657128000000001,0.27905428,1.6421807000000002,1.3688387,1.0,0.9992675999999999
