,oz12_adde,oz11_adde,oz2_adde,oz6_adde,oz13_adde,oz5_adde,oz7_recip,oz44_recip,oz2_recip,oz31_recip,oz50_recip,oz1_recip,oz1_sin,oz30_sin,oz28_sin,oz19_sin,oz2_sin,oz45_sin,oz46_tanh,oz22_tanh,oz38_tanh,oz16_tanh,oz1_tanh,oz3_tanh,oz1_relu,oz37_relu,oz13_relu,oz34_relu,oz40_relu,oz4_relu,oz2_zscore,oz6_zscore,oz25_zscore,oz23_zscore,oz10_zscore,oz16_zscore,oz38_negative,oz2_negative,oz12_negative,oz29_negative,oz24_negative,oz30_negative,oz4_radian,oz5_radian,oz46_radian,oz51
372,0.9480716,2.6748786,1.1252567,2.5189362,1.3142233,1.8599477,-1.1374404,2.635168,-0.6277365,1.3579661,1.0426733,-0.44828105,-0.79002464,0.19028813,-0.85733867,-0.99350804,-0.99975294,-0.1988939,-0.072628334,-0.0114304675,0.4824968,0.7966441,-0.97717315,-0.78243864,-0.0,1.3690537,-0.0,0.555726,-0.0,1.2213852,-1.5946205,-0.19954517,0.97990036,0.85840374,-0.47702485,1.09045,-0.5262336,1.5930251,1.7702101,-0.5456921,0.55947113,-0.19145563,0.021317193,-0.014980756,-0.0012698394,0.27073863
373,4.0394025,2.3891838,1.1759263,1.4332047,2.9694238,2.205728,-0.57598233,0.91015476,-0.648359,1.5918922,2.7228782,-0.54661196,-0.9667348,-0.9975648,0.44283438,-0.99861807,-0.9995956,-0.2114919,0.30539814,-0.6459405,0.9029949,0.88155955,-0.94977236,-0.2984814,-0.0,-0.0,0.25114197,0.055048004,0.0951058,-0.0,-1.5439001,-1.2863641,-1.1582711,-1.078882,1.3554368,1.3841078,-1.4882102,1.5423554,-1.3211209,-0.1791142,-1.0179595,1.6405985,-0.023509834,-0.008945749,0.005505855,-1.1374274
374,2.9403934,3.400784,2.9528964,3.421144,2.2764418,3.4088159,-22.20284,-0.7308012,4.262307,-0.7482311,-1.1859916,3.6143363,0.27315956,0.9869911,-0.9952496,-0.9249557,0.23246828,0.6185547,-0.7288645,-0.836461,0.48915747,-0.14142054,0.26982585,0.8146528,0.27667597,1.1344074,-0.0,0.2574353,-0.0,1.391193,0.23484968,0.7035662,1.0891718,0.71374285,1.4538037,-0.1425174,-0.53495216,-0.23461471,-0.22211167,1.6863188,-1.0743217,-1.732272,0.024280898,0.012052093,-0.016166994,0.4427634
375,3.8311648,2.011645,4.1211543,1.8315096,1.0542095,2.9482608,-1.386318,1.8274655,0.71282303,4.8108234,0.7445284,0.71103686,0.98651683,-0.50141263,-0.93150675,0.63707125,0.9859339,-0.39232185,0.3703543,-0.76599187,0.22259454,0.61441296,0.88672656,0.037251465,1.4063969,-0.0,-0.0,1.4237205,-0.0,-0.0,1.4042777,-0.88766026,1.4158453,0.95623416,1.2007717,0.7166969,-0.22638427,-1.4028727,-1.1128832,1.1810138,1.4329215,0.5252307,-0.0033589916,0.0040138937,0.006786428,0.28297538
376,4.2362432,2.4920928,4.1809845,2.4419992,3.4937906,6.2076554,2.4342659,-1.2780234,0.6836658,0.9236067,0.938584,0.5222229,0.94138116,-0.20776813,0.78743184,-0.9241677,0.9941636,-0.8552434,-0.8757023,-0.91562563,-0.6222871,-0.85712934,0.9574943,0.9853899,1.9148912,-0.0,0.7755088,-0.0,-0.0,1.1514223,1.4641678,-0.27655926,-1.6589342,-1.178913,-1.5240574,-1.2837081,0.72872895,-1.462703,-1.5179613,1.4194086,1.3393521,0.20929274,0.02009611,0.06090106,-0.023684634,2.9239657
377,3.2214777,2.1506133,1.4604008,2.3761327,3.3940194,2.0178595,4.710179,11.815947,-0.7949878,-0.60286254,-1.7230525,-0.6004858,-0.99553615,-0.7711682,-0.85159725,-0.5599233,-0.95144016,-0.99601495,-0.909092,0.35749125,0.76586723,-0.45412135,-0.93093,-0.58285385,-0.0,-0.0,0.6757376,-0.0,1.5299498,-0.0,-1.2591407,-0.34249166,1.3674635,-0.9801849,-1.4869477,-0.49037084,-1.0102545,1.2578809,-0.50319606,-1.2530495,-0.54063624,0.880674,-0.00034384851,-0.012224677,-0.02656858,-0.10893557
378,4.116077,1.1293006,2.451928,3.4754086,2.1883345,2.1406586,0.6398091,6.36764,-3.7544043,-0.8712801,-0.9113772,6.6804986,0.14913103,-0.13421781,0.3545676,0.9575676,-0.2632156,0.9999008,-0.1367391,0.5567839,0.85808474,-0.7408364,0.14858133,-0.3618545,0.14968942,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2666206,0.7578851,-0.7027983,-0.8029552,0.8335394,-0.9532845,-1.2860357,0.26635385,-1.3977953,-0.5971934,1.3170124,0.1346241,-0.02240432,-0.010081426,-0.002401591,0.09575771
379,3.1355052,2.246734,2.5079017,2.5858262,3.8615463,2.3553834,-2.9877758,-0.64868736,-4.7533035,1.0797721,-1.7055701,-2.0985436,-0.45869046,-0.9365137,0.89476925,-0.36499342,-0.20883153,0.18394253,-0.8714891,-0.76159203,0.615497,0.90087396,-0.44345298,-0.46998373,-0.0,1.5711263,1.1432645,-0.0,1.4432718,-0.0,-0.2105907,-0.13258824,-0.9026155,-0.7708472,-0.57596326,1.4783174,-0.7177232,0.21038,-0.41722357,0.5379691,0.16832168,1.2125516,-0.01848372,-0.006333771,-0.023374112,0.59537333
380,1.7331038,3.1905787,1.8435725,2.3305037,3.7359405,1.810785,-1.1981635,-1.4066495,-1.143237,-0.69752526,3.079143,-2.9665804,-0.3307408,0.99541277,0.9998844,-0.9933847,-0.7673571,-0.9238647,-0.88762087,0.6347712,0.8033697,0.51621103,-0.32487562,-0.64354056,-0.0,-0.0,1.0176586,-0.0,-0.0,-0.0,-0.87558526,-0.3881665,-0.9385984,0.8132387,1.1700143,0.57173246,-1.1080434,0.87470925,0.98517793,-0.6655873,0.66382426,-1.6666166,-0.027695963,-0.015838804,-0.024619566,-0.0010357479
381,1.5645152,2.4943814,2.8885148,1.6959182,1.4713339,2.7360513,-0.8529743,0.7185105,5.874302,0.7654254,2.285828,6.02543,0.16520242,0.12908734,-0.3373033,-0.72493356,0.16941199,-0.81400836,0.5211266,-0.17638716,-0.8165293,-0.24287488,0.1644561,-0.008120304,0.16596325,1.2736882,-0.0,0.4880431,1.3766874,0.23839387,0.17040348,-1.0233874,-1.6017712,-0.64590657,-1.6915883,-0.24807514,1.1463139,-0.170233,1.1537665,0.81089455,-0.093393534,-0.12944856,0.004160758,0.00031013912,0.010086,0.22828148
382,3.7263746,3.4288564,1.1836592,3.1681457,2.7067046,1.9930505,0.8099732,-0.747114,-0.65162605,-0.64924073,-1.7862391,-0.87737805,-0.90853304,-0.99840397,-0.11694523,0.92312664,-0.9993458,-0.8099831,-0.93133914,0.88580465,-0.28483495,-0.33284467,-0.8143331,-0.8108721,-0.0,0.5943263,-0.0,-0.0,-0.0,0.41484755,-1.5361595,0.45031437,1.2441837,-1.6306009,-1.4522501,-0.3463705,0.2929361,1.5346226,-1.0080929,-0.7443132,-1.0665694,1.5142901,0.0072404556,-0.012657674,-0.02911898,-0.08584566
383,1.8541535,1.9445941,3.1881106,2.9739997,2.4934962,3.057399,2.1948833,2.0854306,2.1284344,-0.89150107,0.7165314,-2.4955647,-0.39007303,0.2177997,-0.91016966,0.99955696,0.45273373,-0.485547,-0.55058867,-0.32540822,-0.9165705,-0.56947494,-0.3805571,0.80756545,-0.0,-0.0,-0.0,1.3769078,-0.0,1.5053978,0.47029945,0.25597408,-0.70194787,0.8617179,0.4630891,-0.64739305,1.5671452,-0.4698289,0.86412823,-1.4891028,1.1465802,-0.21955948,0.026274148,0.005918713,-0.010807525,0.99789363
384,3.2374163,3.400783,1.1530907,2.7959714,1.1834228,1.2962395,1.0111444,-0.98598444,-0.6388996,0.7856706,-1.6870866,-0.5813177,-0.9888556,-0.21583079,-0.6702038,-0.7455337,-0.99998426,0.9371721,-0.4777459,-0.8080459,-0.36596406,0.6801844,-0.93789065,-0.82520455,-0.0,-0.0,-0.0,1.1790396,-0.0,-0.0,-1.5667585,0.07776751,-0.8699454,1.4616776,0.035224862,0.83028793,0.38375506,1.565191,-0.5191346,0.58712333,-0.39209566,0.21754259,-0.011079263,-0.02481932,-0.009076749,-0.3249062
385,3.2155385,2.8704731,2.12224,4.021003,2.6106937,1.7497408,0.8934787,-0.7414943,-1.6777347,-1.9264444,-1.1855193,-1.1280096,-0.774875,0.8399053,0.9797607,0.9796806,-0.5613712,0.9999081,0.12152374,0.6161869,-0.6090897,0.6953932,-0.70966935,-0.73260754,-0.0,-0.0,-0.0,0.09685964,1.237119,-0.0,-0.59663874,1.3040257,1.5171762,1.703878,0.5008586,0.8591836,0.7074728,0.5960418,-0.4972568,-0.93739027,0.93292487,-0.99710876,-0.018925153,-0.016904227,0.0021315236,0.44432065
386,1.0744207,3.0410128,3.161045,3.488579,2.9287407,1.5244284,1.2450986,-0.6701187,2.2585425,0.78062826,6.4207525,1.1025031,0.78767556,-0.934685,0.9333773,-0.2517168,0.42843804,0.9118011,-0.27443048,-0.14674133,-0.6569974,0.7919087,0.71970224,-0.8598106,0.90702695,-0.0,0.2104589,0.89666563,1.1540707,-0.0,0.44320685,0.77106875,0.5769542,0.95021826,1.3817376,1.077608,0.7875121,-0.44276342,1.643861,1.040665,0.054310177,1.207372,-0.029012643,-0.020836672,-0.0049157003,-1.7853158
387,1.8303697,2.4931366,1.3733481,1.2143137,1.1326677,1.8261521,-0.6049772,0.67017853,-0.7435311,-4.228565,-8.9633255,-1.7892216,-0.5302558,0.99881434,-0.08766768,0.9929757,-0.97460127,-0.33350408,-0.22297373,-0.8827782,0.7304778,0.09296256,-0.5071625,-0.6955205,-0.0,-0.0,-0.0,1.5826547,1.5875132,-0.0,-1.3462806,-1.5054742,-0.67852664,-0.74286246,-0.0033939271,0.09332512,-0.929751,1.3449336,0.887912,-0.49250236,1.6352292,-1.5220952,-0.016620146,-0.0155706005,-0.0039581144,-0.60297275
388,4.0929165,4.038292,3.0886579,1.7081655,3.463935,2.5235915,-1.6362495,-0.5903733,2.6999588,0.9209258,-0.7131239,-2.0872343,-0.46098328,0.42194062,0.53758353,0.041715525,0.36196598,-0.9989081,-0.4710322,0.76921725,0.91019595,-0.88358414,-0.44552487,-0.0815551,-0.0,0.40305924,0.7456531,-0.0,-0.0,-0.0,0.37074694,-1.0111278,-1.5333029,-0.81327814,0.39988214,-1.3932754,-1.5286655,-0.37037602,-1.3746347,-0.8042987,1.3169014,-0.43558475,-0.0012867354,-0.0033979875,-0.008925545,0.63287073
389,1.4554516,2.0258422,4.431256,1.8155713,2.5502808,1.5250201,-0.82619727,-1.262648,0.58378005,-1.0206456,0.89585644,0.8695556,0.91276914,-0.056408904,0.9840148,-0.7879591,0.98990977,0.92620474,0.091445506,0.1616147,-0.07813225,-0.6813271,0.8177583,-0.80981576,1.1500127,-0.0,-0.0,-0.0,-0.0,-0.0,1.7146895,-0.9036146,-0.91364986,1.4599912,-0.35372433,-0.8324197,0.07829182,-1.712974,1.2628301,0.0033234607,-0.89720887,0.056438863,-0.028791185,-0.020826343,0.0016004965,-0.014560374
390,2.202121,1.6541729,4.2499847,5.095832,2.9524586,4.0835924,1.1091696,-0.59513944,0.652868,1.4007394,1.3107314,0.60761976,0.9971911,-0.08592812,-0.9496254,0.99657756,0.999236,-0.9501812,-0.41157174,0.93989456,-0.061942752,-0.9326923,0.92827433,0.6573265,1.6457661,1.3197488,0.23417692,-0.0,-0.0,0.1899404,1.5332372,2.3799312,-1.414166,1.2831455,1.2108821,-1.6803786,0.062022157,-1.5317032,0.5161608,0.23285638,-0.034665484,0.086034216,0.0033150853,0.023829168,-0.0076358505,1.3537217
391,2.9106987,2.8861442,2.4666433,2.923875,3.0373409,2.3105357,2.8463292,1.0583794,-3.973957,-1.0230095,1.3612906,-1.4018945,-0.65434825,-0.29261887,-0.7058837,0.84366447,-0.24899104,-0.99916697,-0.56588936,0.8731625,-0.105374865,-0.9068265,-0.6127547,0.30174887,-0.0,-0.0,0.3190592,0.60923296,0.07084029,0.5310185,-0.25189036,0.20579927,-1.527964,-0.3688613,-0.8915249,-1.5108778,0.10576751,0.25163835,-0.19241682,-1.3846662,-0.82750523,0.29696444,0.009268021,-0.0071165105,-0.011195501,0.79449147
392,2.8074667,1.1465211,3.7224374,1.7026927,4.001285,2.1309998,1.22433,0.919683,0.9958615,-0.67728364,-1.0052369,1.0270442,0.82695365,-0.227386,-0.6391525,0.45084453,0.84370905,0.99876595,-0.49237677,-0.6012264,-0.92949426,0.79248196,0.75031173,-0.63741976,0.973668,-0.0,1.2830034,-0.0,0.5644572,-0.0,1.0051614,-1.0166061,0.65205294,1.0304365,-1.2519053,1.0791488,1.6546596,-1.0041558,-0.08918505,1.4346191,-1.0864463,0.22939251,-0.023948176,-0.010250003,-0.009410691,-1.9111302
393,2.975711,2.4583008,1.985897,1.6752335,3.5191357,1.8155441,-0.7681557,-1.1633645,-1.3654025,-1.8201982,1.477938,-0.83804405,-0.9295737,0.99080837,0.9904303,0.949409,-0.66864485,0.95457375,-0.0317671,-0.7320696,-0.5972225,0.7112298,-0.8315855,-0.87465596,-0.0,-0.0,0.800854,0.264484,1.2159725,-0.0,-0.7331183,-1.0440929,1.3424702,-0.11038522,-0.9607824,0.89055914,0.6888185,0.7323848,-0.25742945,1.2138569,0.5441722,-1.7064852,-0.027091416,-0.015755743,-0.0005546271,0.32239175
394,2.9950294,2.9448316,4.2254825,3.9118176,3.43418,6.179532,2.9439535,1.9621027,0.6634817,-1.020323,0.7914746,0.53616846,0.9570086,-0.47962984,-0.08879747,0.9928924,0.99797845,0.8116634,0.7909566,0.79029113,-0.6621211,-0.44796503,0.95314646,0.9890774,1.8650855,-0.0,0.7158982,-0.0,1.4457798,1.6123478,1.50871,1.1947311,-0.8707862,-1.3386282,0.12460883,-0.48263437,0.7965811,-1.5072006,-0.2767478,-1.2137007,-1.0675863,0.5002328,0.028140778,0.060410213,0.018744515,3.21324
395,3.488585,1.5128672,2.5221102,2.140111,2.8967214,2.7725818,-1.4715508,0.79195124,-5.09758,-1.6040969,-2.5148761,1.3541166,0.6731712,0.9999815,-0.27577946,-0.8429604,-0.19491573,-0.9914563,0.7689041,0.6952231,0.92847526,0.22697501,0.6282312,-0.14463271,0.73848885,0.51882935,0.17843956,-0.0,0.62566435,-0.0,-0.196368,-0.5787498,1.6620555,0.17994024,-0.6257712,0.23122919,-1.6472208,0.19617152,-0.7703033,-1.5803493,0.46937275,-1.5768723,-0.00086963136,0.000947715,0.017761191,0.23981562
396,2.4109652,1.2788856,3.2832131,2.3349965,1.8085556,2.510426,-1.7013937,-0.8891522,1.7701261,3.6594813,-0.7525941,3.3216188,0.2965308,-0.24876486,0.8247423,-0.9638633,0.53535795,0.41072065,-0.9217889,-0.50231826,0.83912253,-0.14406708,0.29228055,-0.09500237,0.30105802,0.01859022,-0.0,-0.0,0.4005865,-0.0,0.5654973,-0.3836692,0.462799,0.9774526,0.5912266,-0.1452217,-1.2182003,-0.5649315,0.3073166,-0.56409776,0.15772682,0.25140482,-0.02029536,-0.003627767,-0.02793923,-1.4749078
397,3.6738224,1.7843337,1.6198138,1.141328,3.447915,1.9259666,-0.5579885,0.8217672,-0.91035885,0.774926,1.598078,-0.79949677,-0.9492324,0.50507987,0.03836419,-0.8114843,-0.8905114,0.85581833,0.3581218,0.4336957,0.8224054,-0.6860775,-0.8485041,-0.11872379,-0.0,0.87848514,0.7296333,0.3346111,-0.0,-0.0,-1.099568,-1.578533,1.5545164,0.14195833,-1.1790171,-0.8413487,-1.1642045,1.098468,-0.9555406,0.39959714,0.88478684,-0.5294745,-0.018455116,-0.013828508,0.0065402673,-0.63947403
398,1.2116667,1.5815352,3.8675408,1.7556369,3.5334194,3.732548,-0.8121602,-0.97000915,0.8701257,-1.5207422,1.5322323,1.2660853,0.71023804,-0.649783,-0.60373825,-0.999866,0.9124611,0.9413402,0.6442434,-0.931404,0.61907583,-0.68768096,0.65831625,0.8000872,0.7898362,1.6604217,0.8151377,-0.0,-0.0,0.24476293,1.1504102,-0.9636089,1.0292366,0.9898299,-0.8744559,-0.84438753,-0.72350526,-1.1492592,1.506615,0.5321498,-1.7107333,0.70729893,0.004271919,0.017702285,0.013358652,-1.3470734
399,2.617102,3.7327461,1.186497,2.2339308,3.4509335,2.0738025,0.81442225,-0.74559146,-0.6528332,0.8798861,0.64725083,-0.60290015,-0.9961434,-0.86843944,-0.9246762,0.9998356,-0.99923915,0.12555486,-0.9346406,0.76099634,-0.91244364,0.763569,-0.93003505,-0.7028184,-0.0,1.3554734,0.7326518,-0.0,1.5335451,-0.0,-1.5333189,-0.48483598,1.2347827,0.52377063,-1.4708742,1.0057255,1.5419271,1.5317848,0.10117979,-1.0680182,-1.0138516,1.052046,-0.005804781,-0.011248286,-0.029563917,-0.38621145
400,2.7943027,1.1075248,3.4330688,1.8729095,1.7304201,2.2232382,-1.3956088,-0.624949,1.399018,0.750917,-0.82759744,1.0983968,0.7897601,0.99999815,-0.93408966,0.9528106,0.6554566,0.973976,0.81714875,-0.27653438,-0.88544923,-0.80590683,0.7213328,-0.6056679,0.91041785,1.1197692,-0.0,-0.0,1.546409,-0.0,0.7155029,-0.84621876,0.76736474,1.4641037,-0.9292036,-1.1163567,1.4004518,-0.71478707,-0.07602103,1.1927496,1.0247523,-1.5727164,-0.02145982,-0.00864014,0.020039443,-2.2500489
401,3.1524193,3.0965703,1.0909015,2.5025818,1.3501835,2.286324,-1.4179928,-1.1163218,-0.61448455,-0.65444076,-0.8149077,-0.40369487,-0.6166453,0.79646385,0.3159603,-0.9895793,-0.99839956,-0.97293574,0.37598467,0.45617986,0.56078756,0.8763026,-0.9859919,-0.9100045,-0.0,-0.0,-0.0,-0.0,1.3637002,-0.0,-1.6290101,-0.21591589,-0.34662628,-1.6074942,1.6848462,1.3609718,-0.63398135,1.6273803,-0.43413758,0.5208136,-0.804277,-0.9214245,-0.01835662,-0.0075390856,0.0069005946,-0.046140812
402,2.822253,4.253018,1.1057328,3.9638581,4.096231,1.656191,1.135015,-0.6199549,-0.6201362,-0.62652534,-0.7457112,-0.44847375,-0.7906119,-0.9543295,0.92873234,0.9202763,-0.99912846,0.61215764,0.69676304,-0.56724143,0.54697853,-0.82328606,-0.9771299,-0.7483074,-0.0,1.6850815,1.3779491,0.21812645,-0.0,-0.0,-1.6141639,1.2468239,0.23047566,-1.6261555,1.4047091,-1.1681005,-0.6140598,1.612549,-0.10397119,0.86620086,-1.4851326,1.2674074,-0.020906216,-0.018536981,0.015026962,-0.9310346
403,3.3210883,2.322416,2.4627283,3.9573064,3.466056,1.5972137,0.73589236,-0.68412095,-3.9130747,-0.8032688,0.6267698,-1.6925477,-0.55704665,0.99853605,0.9092032,-0.16611089,-0.25278097,0.30025545,-0.028484892,0.9093542,-0.78760964,0.8201124,-0.5304889,-0.80149287,-0.0,-0.0,0.74777436,1.5896454,1.5789413,-0.0,-0.25580946,1.2402656,-1.756771,-1.1733828,-1.0732801,1.1583197,1.0651044,0.2555535,-0.60280645,-0.19324462,-1.5112773,-1.624913,-0.017209068,-0.019566327,-0.0004972897,0.8009666
404,1.4290352,3.6334612,2.9260268,3.5921478,1.3672247,2.1478612,0.6298507,1.5357219,4.813592,-0.6570075,-464.66208,23.360603,0.04279404,-0.91698325,-0.8741239,-0.2360116,0.20625398,0.9813958,-0.117262475,0.9276397,-0.7860732,-0.598122,0.042780984,-0.8237889,0.042807113,-0.0,-0.0,-0.0,-0.0,-0.0,0.20795311,0.8747414,0.16461213,0.94814295,-1.1020187,-0.6909092,1.0610704,-0.20774506,1.2892466,-0.039586768,0.46743393,1.1604513,-0.015119134,-0.009955715,-0.002056075,0.35715744
405,1.561885,1.9735477,3.3478837,2.1220033,1.2236422,3.157443,-5.6024537,2.4060867,1.5883048,-0.8599052,-1.1547477,1.9386759,0.49324483,0.8000971,0.7976453,-0.9980368,0.5888232,-0.9436787,-0.8740633,-0.53078395,0.902942,-0.36700103,0.47446433,0.5131387,0.515816,1.4307916,-0.0,1.2144598,1.3452235,0.7484259,0.63023263,-0.59687555,1.0154731,-1.4663062,-0.5426765,-0.38533846,-1.487924,-0.6296021,1.1563967,-1.7638729,0.8759693,-0.92745703,0.013062496,0.0076648113,-0.023562688,-0.86204076
406,1.7256262,1.1782217,1.8148998,1.5230718,1.6016301,2.146698,-2.1164584,1.0606705,-1.1069515,-1.9322501,-3.6152246,-1.0017292,-0.840537,-0.9754962,0.9999774,-0.62028545,-0.7854247,0.707868,-0.53824526,0.89320505,0.015179232,-0.03520637,-0.7608682,-0.4188391,-0.0,1.4386396,-0.0,-0.0,-0.0,-0.0,-0.9042867,-1.196407,-1.6296237,0.13332507,-0.14970243,-0.035256203,-0.015180399,0.90338194,0.9926555,0.28999242,-0.5341483,1.348965,-0.00997797,-0.009976018,-0.01050133,0.07353167
407,2.9090347,1.6069213,1.4509794,0.7836057,1.59126,1.4169129,-0.5685028,3.520678,-0.78907764,-0.90200573,1.6427451,-2.1191607,-0.45456603,0.8281979,0.73046774,-0.99902326,-0.95429814,0.48400846,0.022176122,0.887217,0.9243819,-0.8241422,-0.43972102,-0.92781276,-0.0,1.4148382,-0.0,-0.0,1.16948,-0.0,-1.2685716,-1.9366137,0.13118091,-0.35053042,-0.30225444,-1.1707661,-1.6183324,1.2673024,-0.19075286,1.3767852,1.6484492,-0.97588444,-0.011601436,-0.022713171,0.00038710982,0.65070266
408,1.6769656,3.4437718,3.675786,1.9999368,3.0898056,3.9412856,-2.444201,-3.9518816,1.0443819,-0.60992545,-1.8722467,1.4730891,0.62789494,0.28579018,0.06313005,0.8733965,0.8177576,-0.0021633718,-0.5974441,0.08907809,0.842632,0.628849,0.59076846,0.7887627,0.6788456,-0.0,0.37152398,0.8275024,0.58501554,0.3445591,0.9584631,-0.7190643,-0.28621873,0.03373695,0.08172767,0.7402507,-1.2301817,-0.95750415,1.0413162,1.6836742,-1.2822137,-0.2898309,0.006013691,0.021345442,-0.012028166,-1.101527
409,1.841278,2.0889952,1.5907286,1.464917,2.811425,1.4451592,-0.9212826,0.58944803,-0.88687617,2.417501,-3.9861715,-4.430717,-0.22378585,0.9781491,-0.9099469,0.99397403,-0.9033655,0.1102531,0.66696566,-0.6947487,-0.66535586,0.927552,-0.22194134,-0.95911,-0.0,-0.0,0.0931433,1.654197,1.3035,-0.0,-1.1286824,-1.2546201,-1.026693,0.5006713,-1.3134502,1.6422117,0.8023632,1.1275531,0.8770038,0.13178293,-0.30839655,-1.3613641,-0.020697305,-0.02222018,0.014054393,0.62460154
410,3.903833,4.2703185,4.0335264,4.121594,2.4322987,2.3850074,2.493897,4.028304,0.76031464,-1.1182141,7.5855737,1.1359297,0.77095306,0.29006124,-0.97881913,-0.9689018,0.96752405,-0.509218,-0.83447766,0.49836186,0.62972176,0.26533294,0.7065877,-0.46922836,0.88033617,1.6080948,-0.0,1.3487428,-0.0,-0.0,1.3165622,1.4047176,0.99556285,-1.6469415,1.0445622,0.27210882,-0.74095505,-1.3152449,-1.1855512,-0.9535706,-0.87968993,-0.2942908,-0.020555263,-0.0058167335,-0.020991154,-1.8479387
411,3.927959,2.2800589,1.1333511,5.1214533,3.6880987,1.7201385,0.79441744,1.066047,-0.6309424,-1.362021,0.6036875,-0.5279681,-0.9482057,0.72018063,0.10091754,0.9208405,-0.9999001,0.9510247,0.42364675,0.7241426,0.5824566,0.7097561,-0.9557255,-0.9391409,-0.0,0.5527669,0.9698169,-0.0,-0.0,1.3892055,-1.5865179,2.4055786,-0.32921004,-1.423426,1.6755214,0.88758016,-0.66617256,1.5849307,-1.2096772,-1.681417,-1.5207288,-0.80406266,0.024246208,-0.017420886,0.007891123,0.6829635
412,1.5743047,1.3942033,1.5513858,2.6481333,2.716569,1.737156,15.141963,40.303303,-0.8569744,-1.9787039,1.1344663,-2.0847394,-0.461492,0.98264015,-0.6730792,0.7659218,-0.9195351,0.30615342,-0.8929571,0.57166195,0.9308437,-0.050066244,-0.44598433,-0.7335205,-0.0,-0.0,-0.0,0.69610614,1.6374927,-0.0,-1.1680646,-0.07021869,-0.6929162,-1.0346357,-0.1534885,-0.050158326,-1.6646719,1.166896,1.143977,-0.011420794,1.7454699,-1.3841933,-0.030455936,-0.017123874,-0.025068734,-0.2802843
413,4.426135,2.9425645,2.0104911,3.0510683,1.700749,2.067718,0.8873405,-1.0141871,-1.4128473,0.6467514,0.900672,-0.86928904,-0.91291314,-0.2643755,-0.49639186,0.31370163,-0.6501566,-0.758715,-0.7658839,-0.29811138,-0.8525001,-0.31403166,-0.8178751,-0.4225214,-0.0,-0.0,-0.0,0.039190494,-0.0,-0.0,-0.70849943,0.3331199,0.2747125,-0.17421514,-0.793882,-0.3253374,1.2652318,0.70779055,-1.7078533,0.45818746,-0.7639842,0.26755634,-0.022689646,-0.011354478,-0.01763297,-0.21223922
414,1.7962744,4.15503,3.269186,1.8928256,4.0629573,1.9710681,-6.5258884,-0.8326571,1.815197,2.420827,0.76235044,1.4114807,0.6506772,-0.87119836,0.21424636,0.9981348,0.523458,-0.17724478,-0.5191009,-0.36717355,-0.9224559,0.60623974,0.60972023,-0.6732041,0.7084759,-0.0,1.3446755,-0.0,-0.0,-0.0,0.55145615,-0.82628286,-0.6391485,0.57703316,-0.11419696,0.70365846,1.605256,-0.5509044,0.9220073,0.9751761,-0.9075386,1.057638,-0.028050486,-0.013041337,-0.010037531,-2.133773
415,1.4067141,3.9568434,3.805624,2.746705,1.3099372,3.3512821,-1.3441191,-0.61409086,0.9196735,1.4782996,3.177451,1.1525849,0.7627889,-0.8297571,0.8057598,0.9522056,0.8853947,0.8032484,-0.91921157,-0.94018173,-0.3341453,0.40074334,0.7001603,0.7346341,0.86761504,-0.0,-0.0,-0.0,1.5687565,0.49861568,1.0884314,0.028451879,1.2455862,-1.5149015,-1.0074611,0.42495927,0.3474873,-1.0873424,1.3115677,-0.4334285,-0.5832614,0.97867227,0.008702485,0.011047941,-0.027644582,-1.6747946
416,1.2937832,1.880261,1.3923881,3.9095273,2.703303,1.7302498,1.0025015,0.57957983,-0.7542083,2.9791052,-17.76608,-0.5644857,-0.97992176,0.73611706,-0.93950886,-0.9079242,-0.9701609,-0.99975216,0.7770879,0.88918316,0.8864365,0.85192317,-0.9437762,-0.66774344,-0.0,-0.0,-0.0,-0.0,0.4578027,-0.0,-1.3272215,1.1924385,-0.1061488,0.15106796,1.376594,1.2643894,-1.4050413,1.3258936,1.4244986,-1.3645232,0.01189483,-0.82731557,-0.01874885,-0.017244412,0.018116117,-0.9245079
417,3.8171737,1.3399787,1.1132777,2.2357948,1.8149338,1.553907,-1.5242035,0.677588,-0.6230514,-41.648453,8.995481,-0.7445096,-0.97420394,-0.7897907,0.8113224,-0.5435497,-0.999415,-0.99985147,0.38564694,0.41145778,-0.44337508,-0.6584723,-0.8724306,-0.82972527,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.6066115,-0.4829701,-0.6190474,-0.99942225,1.3299345,-0.790903,0.4764239,1.6050041,-1.098892,0.64178985,-0.29589957,0.9104677,-0.021074707,-0.020322172,0.0070978412,-0.68235487
418,4.5154676,2.4420457,3.968705,1.9967785,2.7426314,4.264478,2.7497392,-0.77781665,0.7997292,-1.5259198,2.1810827,1.7868832,0.5308758,0.9544355,-0.67319965,0.99531066,0.94911796,0.62473196,0.8931405,0.06541106,-0.71448,-0.54781944,0.5077056,0.93546236,0.5596337,-0.0,0.024349788,-0.0,-0.0,0.14760457,1.2516755,-0.7222258,0.79664,-0.544645,-1.0806553,-0.6158767,0.8962764,-1.2504232,-1.7971861,-0.3124798,-0.29942915,-1.2677624,0.0025761856,0.02698622,0.02508455,-1.2265816
