,oz5_adde_ln,oz2_adde_ln,oz3_tanh_exp,oz5_radian_exp,oz1_sin_exp,oz30_sin_exp,oz34_relu_sigmoid,oz28_sin_sigmoid,oz5_adde_sigmoid,oz12_adde_sigmoid,oz2_adde_sigmoid,oz4_relu_sigmoid,oz5_radian_adde,oz6_adde_adde,oz2_negative_adde,oz1_recip_adde,oz44_recip_adde,oz7_recip_degree,oz44_recip_degree,oz1_relu_degree,oz2_adde_degree,oz30_negative_degree,oz5_adde_degree,(oz4_relu*oz16_zscore),(oz1_recip*oz28),(oz28_sin*oz17),(oz5_adde*oz2_sin),(oz37_relu*oz2),(oz31_recip*oz29_negative),(oz28_sin*oz41),(oz16_tanh*oz15),(oz22_tanh*oz40_relu),(oz6_adde*oz1),(oz28_sin*oz23_zscore),(oz2_recip*oz6),(oz5_adde*oz47),(oz46_tanh*oz9),(oz23_zscore*oz43),(oz37_relu*oz46),(oz46_tanh*oz2_negative),(oz46_radian*oz36),(oz44_recip*oz41),(oz16_tanh*oz12_negative),(oz4_radian*oz32),(oz28_sin*oz38_negative),(oz6_zscore*oz16_zscore),(oz30_negative*oz37),(oz46_radian*oz23),(oz37_relu*oz23),(oz19_sin*oz24_negative),(oz1_recip*oz43),(oz23_zscore*oz46),(oz3_tanh+oz11),(oz2_adde+oz1_recip),(oz2_recip+oz18),(oz7_recip+oz13_relu),(oz40_relu+oz5),(oz38_negative+oz10),(oz11_adde+oz20),(oz40_relu+oz2),(oz2_adde+oz8),(oz12_adde+oz1_tanh),(oz30_sin+oz10),(oz44_recip+oz46_tanh),(oz1_relu+oz40_relu),(oz13_adde+oz26),(oz44_recip+oz4_relu),(oz4_radian+oz50),(oz50_recip+oz4),(oz11_adde+oz15),(oz13_relu+oz27),(oz19_sin+oz4_radian),(oz3_tanh+oz3),(oz5_radian+oz24),(oz3_tanh+oz2_zscore),(oz22_tanh+oz4_relu),(oz2_adde+oz3),(oz12_adde+oz4),(oz12_adde+oz28),oz37_relu_tanh,oz5_radian_tanh,oz2_sin_tanh,oz51
418,1.4503199,1.3784398,2.5483916,1.0273535,1.7004209,2.5972042,0.5,0.33778074,0.9861357,0.98917985,0.98145264,0.5368343,2.7452679,4.71506,1.4678586,4.505165,1.9404651,157.54845,-44.56561,32.064644,227.39003,-72.637436,244.3366,-0.09090621,-1.3196621,-0.84088314,4.047493,-0.0,0.4768191,0.53376776,0.49544522,-0.0,1.1174644,0.36665484,-0.5770072,-2.0789542,-0.014393397,0.051160995,-0.0,-1.1168036,-0.017705988,0.6167167,0.9845335,-0.001227239,-0.603373,0.44480202,0.37356523,-0.013648506,0.0,-0.298025,-0.1678501,-0.78278494,0.6592264,5.755588,0.1833669,2.7740889,1.5461966,-0.1832977,2.892049,1.2504232,2.4337134,5.0231733,-0.12513858,0.11532384,0.5596337,1.8618512,-0.63021207,0.46106407,2.3286872,1.5376506,1.667275,0.99788684,2.635889,0.32641536,2.1871378,0.21301563,5.6691313,4.663072,3.7769403,-0.0,0.026979672,0.73938346,-1.2265816
419,0.42285225,0.5994874,0.43329087,0.9794111,0.38179532,0.652882,0.6732899,0.38027474,0.8214656,0.98463595,0.86070824,0.5,2.6974778,4.9917088,3.6153784,1.9475341,3.3575573,-97.23274,36.62779,-0.0,104.346214,25.236706,87.45105,0.0,0.39326248,0.6864792,-1.192839,0.0,-1.0979275,-0.34974048,0.21999457,0.0,-2.9496381,-0.6196592,0.49588317,-0.16343735,-0.09153579,0.7348267,0.0,-0.82859373,0.027498383,0.4577981,0.7368429,-0.014795858,0.36948377,0.25143856,-0.47030798,-0.035689313,-0.0,-1.185614,-0.44637948,-2.046895,-2.3274267,1.0504375,-2.0042124,-1.6970316,-1.191973,-1.2162062,0.17945218,-0.8970966,2.341723,3.2991772,-0.886019,-0.28436387,-0.0,1.1845354,0.63927555,-0.8344534,-2.390583,0.7966845,0.88772976,-0.9715165,-2.0452356,-1.2672049,-1.734341,-0.34145886,0.6122956,2.9979067,3.650005,-0.0,-0.02080085,-0.6535777,-0.13618958
420,0.9126425,1.2946742,0.93351597,0.9960393,1.538725,2.7099578,0.63892573,0.72952294,0.92350113,0.8777361,0.9746625,0.5,2.714313,5.084587,1.7867569,4.962699,2.104203,-47.174812,-35.18412,25.52813,209.1185,-94.48855,142.71782,0.0,3.8059714,1.6648234,1.9990203,-0.0,-1.2960991,-0.19243501,-0.10175901,0.5393988,1.0543072,0.99586326,-0.3778496,3.475579,0.5922154,-1.5485024,-0.0,-0.7488306,-0.024239056,0.11909882,-0.06589175,-0.002173213,0.8015136,0.031185646,0.8792784,0.019415941,-0.0,0.47464615,-3.4627132,1.1135657,0.5836314,5.894224,1.5469171,-0.82335585,0.5477396,0.047820747,1.9229673,1.7066504,5.0518465,2.389398,0.23694193,0.1897974,1.2206755,4.0909986,-0.61407876,1.3327034,0.40290332,4.5245113,-1.3836685,0.41672438,-0.13770336,-1.1267807,0.8636606,0.6958857,3.5809004,1.6270788,3.6669142,-0.0,-0.003968611,0.6654492,-1.8724786
421,1.3135127,1.0651261,2.5360982,1.0176231,0.78511494,0.6007573,0.5,0.7305577,0.9763213,0.9038762,0.947906,0.83038604,2.7357514,5.7725763,2.5353587,-1.374217,2.0108037,134.87202,-40.53551,-0.0,166.22678,30.634811,213.09534,-0.6662142,-6.136377,0.36124516,0.6765426,0.24675536,-1.1523594,0.278222,-0.07328387,-0.1952474,-0.74631536,-0.708913,1.8369079,1.5329587,1.1119587,-0.6624836,1.7716157,-0.15824926,0.025033062,-0.19733845,-0.18902922,0.03943494,1.5700932,-0.1410763,0.7212581,-0.016274747,-0.9577752,-1.3933547,-3.8147273,-0.93340814,2.6846905,-1.191294,4.643613,3.1220012,1.8020014,1.2782751,5.0898275,0.9839908,3.0507963,2.0014555,-0.80539024,0.15763557,0.8010677,4.4137387,0.8808874,1.3341883,2.353789,4.657359,2.2111585,1.023695,2.593676,1.4164584,1.113733,1.3446317,4.564254,3.8294208,3.7404757,0.8738069,0.01746781,0.17992449,1.2163523
422,0.8731223,0.7287954,0.5013595,0.9943627,0.7533261,0.38484672,0.5,0.66693795,0.9163974,0.98839813,0.88820964,0.82835054,2.7126286,4.4024973,3.363981,-0.7637515,3.3456614,-52.60809,35.94621,-0.0,118.75022,72.7288,137.18758,0.38856015,-2.6726048,-0.07552672,-1.4408321,-0.19270338,-0.80393976,0.121921174,0.18677445,0.0,-0.4836874,-1.0896604,1.6014671,-3.2812173,-0.26260126,-0.9612823,0.11417175,0.23563416,-0.003420743,0.110158965,-0.41739205,-0.015799655,1.2464458,-0.25552976,0.37882867,-0.010467515,-0.4678705,0.34407473,-2.132959,-0.60034513,-0.38466278,-1.4094508,-1.3457804,-0.9181844,-0.3239066,1.5776781,2.1160018,-0.64569926,1.2011513,4.1653786,-1.1723112,0.9923084,-0.0,3.500394,2.201362,0.81373906,2.8458133,3.7966876,-0.09385427,0.40000165,-1.5392121,-0.9292682,-1.3367777,0.6450887,1.2238021,6.0189056,5.212465,0.28988564,-0.005653176,-0.53829867,1.8624406
423,0.8538221,0.71940595,0.7565703,0.9935687,0.58361006,0.5102159,0.5,0.62349176,0.91282344,0.89245963,0.8862719,0.57803917,2.7118297,3.8208995,3.3833504,0.9598311,20.941566,37.7182,1044.1172,-0.0,117.64044,42.292934,134.56523,-0.052792504,-0.92966086,-0.5338102,-1.4493556,0.0,-8.770008,0.84348524,-0.18110105,0.0,-0.62703925,-0.052156102,2.4293199,0.46931383,-0.14555007,0.016758801,-0.0,0.5269821,0.008393573,30.47424,-0.09997209,0.007337025,-0.59631675,0.27128208,-0.30325633,-0.0019431432,0.0,0.02130227,0.28499633,-0.11144541,-1.4709771,0.2947625,-1.824621,0.8613496,-0.36967546,-2.8551576,0.2795018,-0.6650685,0.5188947,1.6017241,-2.3458385,19.015656,-0.0,4.151557,18.538013,-0.5904573,-1.3632629,2.6170993,1.2952616,-0.028886452,-0.5655136,0.61316895,-0.9446944,0.3143862,1.7666593,2.4308443,2.6447968,-0.0,-0.0064519644,-0.54911476,0.73982906
424,1.469116,1.2547816,2.6191735,1.0288055,1.3037462,0.4037021,0.76890516,0.6790817,0.9871996,0.88708514,0.9708883,0.78464055,2.7466803,4.874132,1.929491,6.443305,4.0987897,-1108.217,79.09727,15.381321,200.94044,65.104614,248.9726,-1.9039261,3.1565454,-0.2533604,3.0830622,0.8112755,-1.2977762,1.0231923,-1.0582917,-0.6394011,0.57874817,0.6714088,-0.7130299,-4.365198,0.78981954,-0.6795196,0.9750874,-0.58284104,0.015547325,1.8844849,-0.59113824,0.030469155,-0.47048315,0.8290555,1.1686804,0.014806866,0.920355,0.00755092,-2.825839,0.8492206,1.075505,7.2320957,1.2156808,-19.342037,2.3289416,-0.6567,1.2326113,1.4906222,2.6294184,2.3234935,-0.93609464,2.1194124,0.97028625,3.0795035,2.6734252,-1.3293962,0.5532514,4.007084,1.5598708,-0.19719222,2.9465735,0.06275861,1.7524394,0.38187087,5.490787,3.3542244,2.9086967,0.7733082,0.028390797,0.6103642,-0.12695318
425,0.8724366,1.3548872,0.6000232,0.99433416,2.6959567,0.36820722,0.5363092,0.6426616,0.91627157,0.89375675,0.97969395,0.5,2.7125998,5.830049,1.5602397,3.4116282,4.4683704,2447.9243,100.272675,82.63657,222.09697,87.58178,137.09354,0.0,0.434914,-0.49961355,2.1917908,-0.0,1.1051564,-0.53082496,-1.1916734,-0.5518938,4.488041,0.017833525,0.33978528,3.3476474,-0.15253045,0.0014225092,-0.0,-0.40367723,-0.009569677,-1.5827829,-0.45618933,-0.0010674389,-1.0006609,-0.40724504,-0.96473086,0.00019274901,-0.0,-0.15066199,0.032460723,0.011054765,-0.036239594,4.56967,1.4912214,42.991154,1.4011619,-3.1903496,4.2362843,2.8847518,5.1087713,3.023858,-2.4845667,2.0986743,3.1689901,4.623518,1.7500885,0.8574445,0.5166313,4.730337,0.60513353,0.37402835,-1.0745809,0.38553944,0.6484149,-0.3196216,3.3125298,1.4949534,2.75697,-0.0,-0.005681823,0.72400886,-0.56962246
426,1.3106121,1.3803823,1.8131857,1.0174317,2.7108567,2.687248,0.58663726,0.60723907,0.976071,0.98272425,0.9815926,0.56796837,2.7355633,5.700159,1.460142,3.3262668,2.1373627,-1794.5912,-33.28421,94.23879,227.83215,-81.308975,212.47812,0.29594263,0.2741036,0.39579695,3.5286567,-0.0,0.81737626,0.7429705,1.2964839,1.3257717,4.9045243,-0.611329,0.20951208,0.32633957,-0.24262904,1.6265877,0.0,0.42643747,0.007520973,-0.99055475,-1.0495448,0.0064298934,-0.5336344,0.2854412,0.4351322,0.008632921,0.0,-0.14912406,-0.704862,0.4951253,0.86506426,4.5844064,2.1514778,-29.759626,2.5420408,-1.2249146,4.088942,2.8100195,4.930701,4.9691596,0.98831815,-0.9198619,3.196657,4.954956,-0.3073522,1.6051165,0.8984334,4.622218,0.85814905,0.36510736,1.2805884,0.43113256,1.854485,1.1278675,4.6619244,4.314589,4.491862,-0.0,0.017279852,0.7404704,0.7129408
427,1.122179,0.9732539,1.7838672,1.0061846,0.7757001,0.67746544,0.5,0.69694984,0.9557034,0.90925014,0.9337976,0.81294036,2.7244473,6.144951,2.7900214,-1.1757617,2.1278358,903.8614,-33.830055,-0.0,151.63568,22.916965,175.98627,0.3593875,-3.8324146,-0.12146459,-0.22016221,0.0,-0.62916076,0.99596524,-0.14788063,-0.0,-0.87997705,-1.1598356,-9.874417,-2.280034,0.062313158,-0.51835114,0.0,-0.012281721,-0.0038526123,-0.7061156,0.099144876,0.0006756826,0.42307144,0.1734517,-0.14645909,0.004198444,0.0,0.66556424,-1.449362,0.24079405,1.3563616,-1.2475014,-12.467541,15.931167,0.35325807,1.337939,4.312153,-0.071739644,2.4887755,2.0532105,0.44054043,-0.7616444,-0.0,2.9740043,0.8787843,0.92789,2.577574,2.8786979,1.7242624,-0.62333715,1.2394154,1.0317197,0.50697213,2.039476,3.3071737,3.773743,3.2886863,-0.0,0.0061654383,-0.07155562,1.4971555
428,0.7449209,0.29815996,0.60759574,0.9893753,0.5691427,0.53212845,0.8276948,0.2975798,0.8915116,0.9447471,0.7937005,0.5,2.7076,4.7210164,4.089186,1.0481818,-9.52111,-41.71115,-701.26544,-0.0,77.19903,39.11436,120.68065,0.0,1.7252455,-0.93043184,-2.0643349,-1.8101588,0.18307982,0.19127548,-1.3583,-0.0,-1.1991706,-0.6383439,0.5219525,-1.1194177,-1.0401655,0.08487985,-1.8648981,-1.2173554,0.013632453,2.7258506,0.1127371,0.017976811,-1.4684361,1.2103986,0.9014116,-0.01830315,0.9804206,0.6114693,-0.1907258,-1.0497435,-0.12273303,-0.32272267,-0.64123785,-0.48605895,-0.61200684,2.1251595,3.7988384,-1.3709044,2.1516714,2.302825,-0.21548203,-13.127386,-0.0,1.9159844,-12.239391,-0.9744569,-2.732854,4.5482078,-0.16957691,-0.9400728,-1.0452151,0.66064304,-1.870523,0.6785008,0.8004077,1.1640921,1.8059769,0.8668864,-0.010681128,-0.75310403,-0.8281715
429,0.9217258,1.0806701,0.9435343,0.9964345,1.4691627,0.3974249,0.55379903,0.5766708,0.92509145,0.9319109,0.9501051,0.5,2.7147098,6.963172,2.4899101,5.2507296,3.3940053,46.054718,38.716106,22.62466,168.8308,67.33138,144.02008,0.0,0.79587066,-0.5110449,0.5690641,-0.0,-30.41104,-0.5134378,-0.5199393,0.0,1.6762004,-0.2854323,6.6847525,1.636789,-0.47199535,1.0605787,-0.0,-0.14897373,0.004264895,-1.1223478,-0.08078345,0.003692244,-0.416719,-1.6515218,-0.007694875,-0.012547162,0.0,-0.35415635,-2.9087725,-0.71961945,-0.9616208,5.479101,5.587899,0.8038065,-0.20465714,0.09913051,2.94564,0.22837174,2.1327183,2.9919758,0.5244556,1.3280535,0.39487484,4.1190987,0.67572355,0.48825318,0.5727594,2.4703841,1.6181077,-0.23182899,-0.11631085,-1.7082251,0.17047782,-0.16822076,2.8884652,1.2372884,2.9306898,-0.0,-0.0035719257,0.22260174,-0.87750983
430,0.8990487,0.8498693,0.6912923,0.99545467,0.70844847,2.160909,0.83407813,0.5155764,0.921091,0.9456768,0.9120833,0.5,2.713726,4.748237,3.0972223,-0.12346983,1.6052941,68.78287,-63.76949,-0.0,134.03436,-50.40141,140.79088,0.0,-0.17722946,0.068908155,-0.90903145,0.0,-0.6745031,0.047196984,-0.086974494,-0.0,-0.7143324,-0.059519056,1.8164495,-3.2162032,-1.2379538,-1.1797895,-0.0,0.34555325,0.021493701,-0.84282297,0.091218844,-0.009399047,0.06845959,0.5441518,0.6088799,-0.025619471,0.0,-0.09132955,-3.5107737,-1.4693577,-1.6613263,-0.5024104,-4.241415,2.6284127,-0.26101726,-0.25407565,2.3415828,-0.3789405,0.93533623,2.5188944,-0.5819608,-0.20109445,-0.0,3.7310927,-1.1129876,1.5451444,0.25454208,1.5583642,2.8984795,0.049355417,-0.7566806,1.6217154,-0.7485126,0.13873942,1.9518532,2.4671407,2.9193163,-0.0,-0.004555579,-0.35393605,0.8262655
431,0.91967267,0.85505325,1.0124427,0.99634486,0.7749111,0.7309393,0.5,0.4650886,0.9247334,0.8958748,0.91305333,0.6672299,2.7146199,4.204826,3.085064,-1.1598694,3.5301974,-109.19721,46.51934,-0.0,134.73099,18.26574,143.72469,0.85184747,0.5442334,-0.041609943,-0.899571,-0.12783332,1.0922618,0.1690392,-0.8165271,-0.0,-0.38331258,0.23227565,3.358226,-0.39920092,-0.003358882,-0.100059584,0.49306142,0.32588184,0.035988964,-0.98121536,0.47584906,-0.012198084,0.036003612,-1.5097443,0.11110931,-0.040961657,-0.5781901,-0.14469723,-0.23367584,-2.3492804,-0.05470728,-1.5266516,-1.8831359,-1.905851,-0.20981257,-1.4027518,2.7535393,-0.36678222,0.6958798,1.8999184,-1.4587744,1.7004044,-0.0,2.8899143,1.5075986,-0.82991725,-0.49188203,1.6798584,-0.84948343,0.36393195,0.024732523,0.40765512,-0.35478362,1.4776626,2.363866,2.8478894,2.0118732,0.3350681,-0.0036619036,-0.3439922,1.0001059
432,1.1740234,1.4400038,1.5348797,1.009059,1.7211598,0.93897974,0.74990606,0.5021678,0.9621297,0.80863583,0.9855245,0.53218484,2.7273,5.6123905,1.2158517,4.460431,1.9052889,63.941654,-46.58105,32.88799,241.82895,3.6098077,185.35081,0.032425553,0.015106959,-0.0073306705,3.227425,-0.0,-1.688248,-0.004723941,-0.306936,0.0,1.661229,0.007863875,0.11702824,1.0300303,0.4607185,-0.12583129,-0.0,-1.0805618,0.023245351,0.44289914,0.31431237,-0.0015913501,-0.00045060625,0.044268508,-0.028488355,0.014325957,-0.0,-1.0468903,-0.24172617,0.82163894,-0.9233023,5.962861,-0.49198782,1.1159924,0.5167005,-1.5236804,0.037635088,1.5024301,5.7368674,1.9594642,-1.5346768,-0.09378338,0.5740037,3.3022482,-0.6840752,-0.558589,-1.6541253,0.119387984,0.70143414,0.6197302,0.8864511,1.7044415,1.9323868,0.023989886,4.678711,1.5700883,1.4498421,-0.0,0.009017881,0.76061136,-1.3594472
433,0.76729625,0.96668196,0.87994295,0.9901987,0.59366316,0.4373015,0.5,0.501414,0.89603585,0.7545435,0.93271774,0.5,2.708432,4.349493,2.8073573,0.89526534,0.5866735,-42.713924,-122.13215,-0.0,150.64241,55.80528,123.41136,0.0,-0.010311222,0.008231358,-0.19160913,0.0,-1.137439,0.009234927,0.13818645,1.0120547,-0.894787,0.00024145728,12.203924,1.2825568,0.19279009,-0.042894598,-0.0,0.022521557,0.007380499,-3.4803557,-1.3873194,0.0022039632,0.004795265,1.4504243,-1.4368887,0.0001923655,-0.0,-0.8593229,1.8317664,0.01103277,1.1609919,0.8061898,-10.964493,-0.74549866,0.7956528,1.8119396,5.517928,1.2709243,2.0287302,0.623567,0.1370033,-1.8787714,1.3599998,2.9693308,-2.1316082,-0.29272085,-3.5088506,3.84827,-0.91407335,-0.7012538,-0.2565007,-1.2376086,-0.21706286,0.74415797,2.5006037,1.046101,1.1286494,-0.0,-0.009849395,-0.08872381,0.5464968
434,1.0113987,0.95354354,1.4706161,1.0005441,1.0806737,0.40716976,0.5474343,0.27406886,0.9398819,0.82023656,0.93053186,0.58634424,2.7188256,5.12293,2.841675,15.594478,1.874024,-48.316048,-48.372402,4.449744,148.67615,63.964867,157.53151,0.04523651,-17.287565,0.25951183,-0.3384026,-0.052676577,-1.0905914,-1.1315988,0.18286829,0.0,0.18675146,-1.6028041,2.5417397,1.8353865,-1.180809,2.433535,-0.5535407,-0.10622418,0.035750866,-0.9807873,0.15462098,0.0037744907,-1.4354221,-0.040707942,0.47659007,-0.03720093,0.7017446,0.1886081,19.043093,-2.133591,1.081072,15.471085,-8.2733,-0.8432742,0.031161906,2.6942406,1.8915426,-0.12339327,2.5024326,1.595458,0.32209063,-1.7051165,0.07766269,1.0183275,-0.49538484,-1.6641837,-0.24983177,4.833288,-1.4947456,0.15610363,0.79239833,-1.2567208,0.26216465,-0.43754366,3.0016053,1.866824,0.17535233,0.4027273,0.0005438778,-0.122462615,0.4287603
435,0.7087841,0.7408334,0.48265234,0.98808527,0.45244238,0.58685803,0.7485409,0.28806016,0.88406694,0.935487,0.89067775,0.5,2.7062955,4.7494535,3.3388805,1.6264278,1.8854811,-297.45233,-47.715954,-0.0,120.18837,32.206505,116.3975,0.0,1.2348499,-1.0407151,-1.1813742,-0.11194712,-12.37735,-0.25749698,-0.09153526,-0.2055711,-1.8602965,0.7424796,1.1071721,0.5174974,0.020581845,0.8126052,0.004616762,0.01588004,-0.0006326462,-0.23700036,-0.008444374,0.007212891,0.9478191,0.1335396,0.1013965,-0.00036618332,-0.14787258,1.6534194,1.0812441,-0.021001771,-0.8170827,1.005829,-0.69304395,-4.9252925,-0.37348437,-1.0403554,3.153543,-0.30732113,0.5390109,1.9502614,-0.5258102,-0.8072123,0.31327766,4.2660856,-0.83280057,-1.0058707,-2.0409644,3.107487,1.9243622,0.97774184,-1.6538938,-1.6725518,-1.349679,-0.65619457,1.1722476,1.6454684,1.5432346,0.17845425,-0.011985684,-0.52377105,0.44077796
436,1.3943515,1.1895039,2.6052537,1.0232,1.6504577,2.554914,0.58266115,0.7202867,0.9825765,0.9672533,0.96392626,0.8235644,2.7412167,5.4670105,2.1511126,4.6237164,2.0036755,55.606716,-40.94392,30.069668,188.24246,-69.72142,231.03712,-0.6435861,2.3633268,-0.26987395,2.1663709,0.43608907,-0.5737069,0.010994913,-0.14419682,-0.0,1.4425734,-1.3658894,0.0536829,-0.37931654,1.5208887,2.0149639,-0.99550647,0.4879708,0.012530122,-0.00830655,0.26338744,-0.0048338287,0.7699564,-0.01273139,-0.9356345,0.032598805,-1.1091888,0.8665259,-2.6587877,1.8696446,1.009042,5.1908855,0.9727754,1.002922,1.3140768,-0.40714687,1.5583942,0.56716913,3.7313588,3.8670657,-0.2831354,-1.5749683,0.5248147,3.3277335,0.8260797,1.0451233,2.5227792,3.1351626,-0.05722381,0.8985814,2.87285,-0.97113925,1.5252671,2.1408277,5.200771,4.9263444,4.625967,0.6462819,0.022930944,0.49090093,-0.014404602
437,0.6571713,0.2970148,0.59839207,0.9863245,0.39067695,0.7175639,0.5,0.6107893,0.8731749,0.9742449,0.7934479,0.5,2.704512,4.0130286,4.0907283,1.9001266,-3.4967966,-43.033764,-356.09775,-0.0,77.11067,19.383722,110.5423,0.0,-0.38246495,-0.49463475,-1.891499,-1.8763232,-2.5865328,-0.65257925,0.16737732,1.5028713,-1.5825199,-0.21234775,1.0372243,-1.1063105,-0.34546378,-0.40808523,-0.70792687,-0.6533028,-0.009431301,9.000332,0.22332245,-0.03227295,0.8148308,0.35540897,0.462516,0.0042544664,-0.64358187,-0.9760827,-0.7085332,0.24400711,-0.29716414,0.52768004,-2.3699944,-0.75108093,0.87694585,1.5781035,2.4334478,0.29345393,0.041363597,2.792709,-0.56198806,-6.6910915,1.6659005,0.82843924,-6.2150784,1.3403106,-0.3983978,2.2490351,-1.5329628,0.91818106,-1.0809929,1.0268668,-1.88733,0.9021375,0.77835137,2.4993894,4.1005015,0.87803817,-0.013768986,-0.753236,-0.58284026
438,0.94734246,1.1141901,0.93868434,0.9975694,1.1650326,0.41051283,0.70136327,0.6354338,0.9294877,0.72016495,0.9546572,0.57113004,2.7158482,6.8453717,2.389464,9.239336,1.969084,37.53682,-42.92587,8.786275,174.58594,62.917015,147.75705,-0.30409563,3.84145,0.55019194,0.8327729,0.106355324,-1.5053632,-0.74812436,0.9759947,-1.3659971,0.6328869,-0.84964424,4.284463,3.0985622,-0.6944263,-1.4211224,0.14383186,-0.13728783,-0.011225203,1.0088073,-1.3933159,-0.003866085,0.43515494,-1.497021,0.35518065,-0.011856842,-0.4941333,0.92503864,6.060023,-0.68002737,-0.78486955,9.568154,2.3563468,1.0878301,1.3196539,1.9353592,0.99203825,1.7879062,2.5043733,1.0974385,0.26179457,-0.33167845,1.6124377,2.5828397,-0.46273452,-0.9020051,-0.81606674,0.7547296,1.7139633,-0.65871453,-0.12663655,1.3912967,0.2658713,-0.6497358,2.983739,1.2317431,1.534364,0.31262085,-0.0024335864,0.31214884,-0.09405635
439,0.79962474,0.5540342,0.61650795,0.9914224,0.7253343,0.5114963,0.75311124,0.2788592,0.90244627,0.77799124,0.85072,0.7901987,2.7096672,4.27603,3.696304,-0.340621,2.0741544,-41.3228,-36.905785,-0.0,99.70951,42.0991,127.466255,-0.814889,3.8347757,1.1531198,-1.8451581,0.0,-3.2685382,0.042197637,0.11858039,-0.0,-0.5092507,-1.1659905,1.1866122,-1.358573,0.8467764,-0.46605194,0.0,-0.81644404,0.019144557,0.028607382,-0.8007416,0.021701545,-0.35417855,0.71384966,-1.173674,-0.025756523,-0.0,-0.33428916,1.1616808,-1.477218,0.27429157,-1.3186433,-1.0142423,-0.72121894,-0.49357587,-0.076847196,2.738724,-0.97802234,0.4733219,0.93825257,-1.1200317,-1.4789183,-0.0,2.253378,0.6819962,1.0771619,2.2748752,3.2594142,-0.43982005,0.5430553,-1.0114665,0.6343604,-1.4626858,2.176489,1.212477,2.580122,0.0003540516,-0.0,-0.008614311,-0.68015057,1.0375013
440,1.5857418,1.3608272,2.4592423,1.0385027,2.6339238,1.8059533,0.63759595,0.53983665,0.992482,0.98807526,0.98014843,0.692079,2.7560616,4.5884075,1.5371462,3.2669606,1.748534,-48.640926,-55.562454,104.42498,223.42015,-36.234295,279.7702,1.2597352,0.087992474,-0.06172147,4.5168786,0.32172942,-2.9231763,0.2566332,0.20961285,0.0,3.4084158,-0.008466989,-0.71808535,-6.1311545,-0.19672179,0.08620232,0.10505741,-0.43422863,-0.0043490687,-1.5585026,-1.5535003,-0.0038640036,-0.091918126,-1.3206313,-0.1722615,-0.00035656866,-0.0144285,-0.3207631,-0.8920153,-0.02045034,1.8052592,4.4480963,2.0756843,-0.84894437,2.1646302,-0.7625129,4.8366747,1.1811355,3.7415462,5.366239,0.40419722,-0.6021112,1.8225598,2.6449082,-0.15989107,0.9647753,1.861779,3.8529143,-0.7043498,-0.28630558,2.371302,-1.0298637,2.082172,0.57656586,5.370866,5.227003,4.577518,0.26584727,0.03776196,0.728272,1.442047
441,0.61154145,0.16897376,0.6403037,0.9848442,0.36793816,2.6565418,0.82145226,0.58969563,0.8633351,0.8092059,0.7656823,0.5,2.7030098,5.290944,4.2524743,2.088822,3.7158794,-206.84702,57.15813,-0.0,67.8433,-77.69453,105.61162,-0.0,-0.2336375,0.052411832,-1.8420359,0.0,-62.778133,-0.5372371,-0.7260068,0.19594866,-4.087095,-0.21132842,0.094916016,-0.06292248,-1.3171461,-0.55578285,-0.0,1.2877948,-0.03422068,-1.4776281,1.0490054,-0.01973476,0.038428336,-0.17048703,1.3103031,-0.012384896,0.0,0.08433342,-0.6004427,-0.71031296,1.1578526,0.55462915,-1.0715584,-2.2097487,-0.52747405,1.1940956,3.3409047,-1.1866555,1.0523291,0.5249144,2.0651722,1.8369935,0.34753713,3.6846929,0.99759763,-1.5677731,-2.2949398,3.4406228,1.9334273,0.77379835,-0.92527485,-0.12035859,-1.9815419,0.5638208,0.7046269,-0.2003336,1.8160299,-0.0,-0.015270639,-0.7613127,-1.1329483
442,1.323106,1.0076318,2.3480515,1.01826,1.4467628,2.3150067,0.5,0.6521613,0.97713614,0.98015964,0.93929523,0.83742076,2.736377,5.94545,2.6974568,5.3617816,1.9836249,33.659676,-42.09273,21.674213,156.93924,-57.07815,215.14948,1.8589981,1.7967644,0.9270672,0.07819366,-0.0,0.01707597,0.64025974,-1.3323772,0.45049897,1.2207937,-0.8815501,24.436296,-1.4862589,-0.14972514,-1.9105765,-0.0,-0.014195846,0.018863924,-0.74833965,-0.95959437,0.04313035,-1.0183853,0.5777136,0.5523877,-0.020351307,0.0,-1.5302849,3.601129,-1.1672119,-0.05301726,5.3826065,47.415318,1.961597,1.5231435,-1.1983466,1.6113796,0.5071833,1.6148669,4.261213,1.2612717,-0.05298388,0.86464465,3.2583015,0.90450454,-1.4975945,0.98394066,0.17089462,0.068911314,1.0076267,2.1228046,1.581177,0.8744317,2.565431,4.0083256,5.539156,4.5796857,-0.0,0.01809334,0.020820497,1.2987392
