,(oz2_sin+oz1),(oz2_radian+oz4),(oz37_mmnorm+oz4),(oz2_negative+oz5),(oz2_negative*oz4),(oz1_zscore*oz2_negative)
971,0.6031105,-1.414219,-1.0782087,-1.5728464,0.83639014,-0.028850751
972,-0.7454189999999999,1.5315598,1.5436805,0.0549767,0.5138707,-0.13957159
973,-0.5056448,-1.435556,-1.2258228,-0.33717590000000003,-0.5426623,-0.051271256
974,-1.9588308,1.0179663,1.3234628000000002,0.5687186,1.1192388999999998,-1.1633239
975,-2.7214108,0.008942716,0.4672626,1.0941842,0.061293263,-2.8197107000000003
976,1.0957632,-0.79057497,0.17717892,-0.17041272,0.26130210000000004,-0.25393888
977,2.886447,1.0920581,2.0186925,1.8286016,-1.505426,-2.6799378
978,-0.36152628,1.2094752,1.6981523,0.54072976,0.6267668000000001,0.06715315599999999
979,-2.4812794,-0.2046942,0.07129526,0.41599262,-0.2787175,-2.3304162
980,-1.8272843,0.9606084,1.0773002,0.6853805000000001,1.5152769,-1.2712103
981,0.20641974,-0.27092183,0.4197467,-0.8822405000000001,0.1467185,0.15400004
982,1.350646,-1.1008321,-0.3996817,-1.3736258,0.6421775,-0.4651345
983,2.090601,0.14666075,0.9754036,0.5513418000000001,-0.15393114,-1.4124832
984,1.7974712,-1.5204474,-0.97929263,-1.4520601999999998,2.3037627,-1.1934941
985,-2.972307,-1.6391522,-0.7057022,0.18682408,-2.3403208,-2.8721268
986,3.0670078,-1.3689002,-0.80730295,-2.6453488,2.3196733,-3.4383160000000004
987,0.953925,1.6404584999999998,2.6016397,0.916446,-1.159415,-0.2140792
988,-1.2908019,0.78188133,1.1570072,0.31094134,0.68190277,-0.4586872
989,1.7274611,-0.9512262,-0.054400027,-1.508809,1.2011898,-0.96780175
990,-1.8031509,0.5524840999999999,1.2792785,0.0074454546,0.38910773,-0.80490816
991,2.9975796000000003,-0.8081264,-0.54873693,-0.77339196,1.3747132,-3.2875742999999997
992,0.31883517,-1.0855595,-0.24957371,-0.3335331,-0.12588136,0.050533276
993,-1.6382803,0.11583676,0.66247517,-0.08944142,0.07715108,-0.6502117
994,-0.05308953,-0.47745284,0.24932304,-0.82284874,0.12008469,0.07474897
995,-1.6767825,-1.2185467,-1.0042229,-0.71270406,-0.78009796,-0.69475234
996,-1.1295079,1.3850597,2.1087182,0.7011446,1.6652383000000002,-0.24078229
997,-2.0613494,-1.5986618,-1.4259847,0.8592993,-2.5483692,-1.7254322
998,-2.4417067,-1.7468233,-1.4336729,0.6594522,-2.7412257,-2.3006535
999,-1.1160908,1.2668678999999998,1.811748,0.049678028,0.89786524,-0.33035117
