,oz6_radian,oz4_radian,oz12_radian,oz1_radian,oz2_radian,oz17_radian,oz41_radian,(oz21+oz37),(oz9+oz18),(oz14+oz34),(oz11+oz26),(oz25+oz30),(oz18+oz24),(oz27+oz35),(oz8+oz25),(oz11+oz40),(oz3+oz39),(oz33+oz35),(oz35+oz49),(oz12+oz30),(oz7+oz18),(oz14+oz29),(oz10+oz12),(oz34+oz49),(oz29+oz30),(oz17+oz26),(oz16+oz34),(oz25+oz44),(oz30+oz33),(oz14+oz22),(oz3+oz31),(oz11+oz14),(oz30+oz46),(oz2+oz20),(oz10+oz15),(oz4+oz36),(oz18+oz43),(oz12+oz40),(oz25+oz28),(oz11+oz13),(oz36+oz45),(oz1+oz2),oz18_zscore,oz46_zscore,oz50_zscore,oz4_zscore,oz47_zscore,oz2_zscore,oz38_zscore,oz29_recip,oz16_recip,oz2_recip,oz15_recip,oz3_recip,oz17_recip,oz10_recip,oz24_mmnorm,oz16_mmnorm,oz2_mmnorm,oz31_mmnorm,oz35_mmnorm,oz1_mmnorm,oz19_mmnorm,oz1_negative,oz4_negative,oz40_negative,oz31_negative,oz20_negative,oz25_negative,oz21_negative,oz14_degree,oz3_degree,oz34_degree,oz30_degree,oz8_degree,oz1_degree,oz44_degree,oz15_sin,oz8_sin,oz23_sin,oz45_sin,oz28_sin,oz44_sin,oz2_sin,oz28_tanh,oz2_tanh,oz36_tanh,oz45_tanh,oz9_tanh,oz8_tanh,oz23_tanh,oz51
795,-0.009056796,0.021928627,0.0029633024,0.0016267105,0.009710932,0.007233411,-0.017320212,0.999237,1.9774687,1.1521431,0.73962575,-0.14156616,0.671132,3.0861804,2.6581774,0.481609,2.591296,0.75382626,1.5953546,-1.3423998,-0.04975158,0.32608712,0.5671436,1.712955,-0.6573639,-0.4074442,3.2972784,1.1591703,-2.3216348,-0.17802855,2.388761,1.0327803,-1.6987687,-0.7735754,0.71226597,-0.38895,-0.5715514,-0.9101202,2.8176985,0.30604482,-2.7234645,0.6495991,0.5572632,-0.18667752,0.4983248,1.2570465,-0.9754782,0.5566738,-0.5682307,1.1698359,0.61865807,1.7972829,3.1755397,1.100798,2.4128716,2.5166166,0.54452085,0.9814553,0.67941725,0.92819536,0.9546187,0.531888,0.5255151,-0.09320365,-1.2564178,1.0799049,-1.480329,1.3299708,-1.3706185,-0.47759485,-30.294203,52.04931,96.30714,-86.64179,73.7717,5.3401756,-12.115087,0.30972815,0.9601557,-0.6847182,-0.88105917,0.9923569,-0.20987603,0.52812874,0.89511395,0.5052981,-0.9282192,-0.7924922,0.8896999,0.85848594,-0.63765794,-0.11442899
796,0.024990564,0.011284927,-0.026127176,-0.006443222,0.0035986465,-0.014806896,0.011110422,-0.120853186,-1.2050755,0.8807134,0.3208567,0.16472685,-1.2999163,-1.3590853,0.9189434,-0.48316723,-0.77297217,-0.9407062,-2.8933337,-2.1826937,-1.9536517,1.0436625,-1.6518438,-2.0216367,-1.1868994,0.116666555,-0.48995683,0.38822642,-0.09059423,0.19744492,1.2086623,0.90066254,0.056690335,-0.8469423,0.71596336,1.0954665,0.652864,-1.3359616,0.947071,-1.5599507,0.14102575,-0.16298218,-0.63340133,0.74277854,-1.0023228,0.6469022,0.07680334,0.20629044,1.4107789,-1.9952807,5.7413564,4.8499603,1.1483296,4.5652995,-1.1787273,-6.457164,0.32456452,0.55658424,0.57794386,0.7872087,0.053875476,0.43150243,0.86390185,0.36916944,-0.64657867,-0.16101535,-0.9896186,1.0531296,-0.8504436,0.59861475,88.5131,12.550278,-38.05194,-39.288673,3.9247482,-21.15185,-26.483091,0.76486397,0.06844623,-0.6645008,-0.30302188,0.0964771,-0.44593373,0.20472942,0.09632778,0.20331421,0.42098436,-0.29849088,-0.5168199,0.06839284,-0.6211194,0.45164424
797,0.0060330145,-0.00082454446,0.02896428,-0.010231407,-0.005298436,0.02951016,0.02481057,-0.7341105,0.2892043,-0.30510187,-0.46491063,0.63993996,-1.0745292,0.2367549,-0.11856544,0.65856004,0.85635066,-2.1471179,-2.3251972,3.0513096,0.735524,0.49152267,3.0793772,-1.0342929,1.9773618,0.16414344,-0.30738795,-2.2811472,0.7466065,0.9440651,0.5607611,0.9676932,2.5970187,0.7355181,1.8173321,0.15020111,0.44647807,1.2563374,-1.4446826,0.8245896,-0.17676206,-0.88979447,-0.9199375,1.2058432,0.81182945,-0.047266558,-1.1823595,-0.30372992,-0.0354047,1.7076995,-10.379204,-3.2940462,2.5158112,-2.0857852,0.5914333,0.7043017,0.4687031,0.47689033,0.43023854,0.8017404,0.063723445,0.38437948,0.5608079,0.58621645,0.047242917,0.40319362,-1.0401969,-1.0390961,0.75183874,-0.025546726,-5.3892655,-27.469645,-12.091783,79.74304,36.283886,-33.587727,-87.622925,0.38710165,0.5917865,-0.9938299,-0.36553368,-0.6387279,-0.9991395,-0.29893652,-0.5998058,-0.2945836,0.1949177,-0.35766527,0.8362836,0.560302,-0.89758515,0.9486095
798,0.009156715,0.026148409,0.008294685,0.008997643,0.014412291,0.02173286,0.024801994,0.37853467,-0.47546375,-1.66012,1.6761109,1.8720162,-0.72212225,-2.92774,1.05675,1.3672757,2.9338818,-0.2226609,-1.3649522,1.4100173,-1.6029459,-1.6262844,1.1679828,-0.8602843,-0.13755774,2.1506643,-1.7079151,1.3273447,2.322934,-2.1249065,2.1933632,0.21668786,0.6024282,-0.22196376,1.6685851,0.5772634,-2.5521111,1.0718784,2.0118313,-0.9780173,0.014934897,1.3412905,-1.6630564,-0.33250487,-1.5460163,1.4989432,0.3642819,0.82617664,1.0224754,-0.9325535,-1.6618063,1.2110006,1.0247449,0.7376691,0.8030831,1.4435589,0.7771442,0.32800013,0.75746703,0.74357283,0.032077193,0.62357837,0.47466296,-0.515527,-1.4981935,-0.59662807,-0.8377418,1.0477272,-0.9372494,0.7291511,-31.73956,77.67138,-63.378304,53.55819,6.8468833,29.53752,22.350813,0.8281801,0.11921645,0.9861704,0.8051124,0.8793911,0.38027656,0.73506564,0.7911812,0.6781946,-0.72633713,0.7333167,0.8295716,0.118935056,0.9399126,-0.6541095
799,-0.008119702,0.015958058,0.0035720025,0.016884798,0.028039705,-0.013344062,-0.022341372,0.50271887,1.1035116,0.67360216,0.01300621,-1.4111394,1.8629072,-2.695126,-1.455188,1.6611646,3.6840777,0.10477829,-2.7166252,-1.4798146,0.9207065,-0.0055568814,0.6469378,-1.2320235,-2.2295542,-1.9914875,0.94007194,1.5218345,-0.22917545,2.209436,2.5763392,1.7794573,-0.8488891,-0.03434515,-0.8947412,-0.054150164,-0.037390947,0.6258901,-0.4334493,1.8733723,-1.5007364,2.5739846,0.5683156,0.8360043,-1.2886959,0.9147869,0.36448094,1.6073606,1.651493,-1.8345969,1.2407075,0.6224492,-0.747933,0.3681036,-1.3079445,2.261026,0.87706316,0.7427136,0.9837032,0.46257406,0.10773429,0.7216903,0.77135336,-0.96742773,-0.91432935,-0.4212294,0.14028747,1.6409019,-0.2733359,0.6612554,30.91233,155.65123,7.6822267,-96.51332,-99.037125,55.429523,71.53369,-0.9727981,-0.98758674,-0.0232518,-0.50747925,-0.6493924,0.9485101,0.9993607,-0.60865694,0.92264956,-0.7480353,-0.48710433,0.48955902,-0.9388813,-0.023249704,1.5463758
800,-0.028270379,-0.0056803203,0.02161696,-0.0013313803,-0.0033525892,-0.00082010945,-0.018775662,3.0481548,-1.4416289,-1.6025954,0.10528135,-0.5525242,0.7202506,2.4710422,-1.6016269,-2.0246627,-1.5650032,3.3713052,1.624442,1.0840619,0.950369,-0.9919253,0.34004557,-0.8333552,-0.3305807,1.3279499,-1.9837469,-2.1164598,1.5457616,0.670171,0.6799179,-2.0855007,0.42088675,-0.8167848,0.71870697,0.8294802,-0.71105444,0.48355526,0.9104609,-1.2649536,0.8070338,-0.2683717,-0.07993917,0.5756733,0.39560768,-0.32562122,-1.187819,-0.19218533,-0.77341574,-5.6791697,-0.8354256,-5.2059145,0.6183443,-2.784264,-21.281662,-1.1129475,0.73772764,0.15264618,0.4625426,0.80141926,0.9859413,0.49509093,0.63390046,0.07628247,0.32545838,0.7550053,-1.0390792,0.6246956,0.39802557,-1.4542826,-46.74437,-20.578426,-45.07758,-8.852119,-68.96127,-4.3706636,-98.45902,0.9989225,-0.933338,0.9675452,-0.3409289,0.96579355,-0.9891213,-0.1909101,0.86389196,-0.189761,0.8193835,-0.33451614,-0.8767936,-0.8347498,0.8656175,0.47446826
801,-0.023907721,-0.011565651,0.02637023,-0.018796891,-0.01711487,0.016109634,0.017892681,0.02611506,2.166225,0.5097795,-0.38077828,2.1130693,2.0708098,-1.0257759,2.1283753,-2.1119926,0.04667014,-1.7870482,-2.942408,2.973711,1.9255426,-1.2607915,-0.13855708,-0.54388416,0.37537122,1.1945529,1.182601,1.0665133,1.3911494,0.046222225,-0.9381382,-0.8256718,0.3059529,-2.4808936,-1.8587741,-0.4663559,1.7975123,0.05122733,-0.076235175,-2.1932967,0.07001169,-2.0575924,1.4660727,-1.157434,-0.16904444,-0.66299456,0.4031307,-0.9811005,0.41712645,-0.9195937,2.002135,-1.0197736,-4.777508,-1.6110119,1.0834072,-0.60625905,0.6828978,0.65241325,0.23406747,0.4116847,0.0016867518,0.27782953,0.96583843,1.0769825,0.662663,1.4596756,0.3174103,1.5002837,-0.6502612,-0.7273117,-9.932492,-35.565086,39.140705,83.81272,84.6897,-61.706547,23.849483,-0.20778906,0.9957081,-0.99900657,-0.12595992,-0.6642547,0.40433538,-0.8308369,-0.6209172,-0.75332975,0.19382372,-0.12562817,0.60492957,0.90111405,-0.9097753,-0.057955008
802,-0.00266441,-0.0034489413,-0.0042561283,-0.014073704,-0.008586318,0.0030198193,0.025225636,-0.6212824,-0.6797274,-0.12804884,-1.2577945,0.48461676,-1.908383,1.2888173,-0.082244396,-2.958821,0.9360124,2.0070226,0.9284127,-1.0131676,0.94797885,-0.3145401,0.85874295,-1.4894475,-2.0731966,0.1757755,-2.1154895,2.5550678,-0.062750876,0.5800555,-0.7517011,-0.27119988,-0.3680283,-1.2291207,1.4132129,-1.4332595,-1.8377742,-1.9421322,1.2158494,0.28528512,-0.9890762,-1.2983236,-0.6803828,0.40148187,-6.607466e-06,-0.19770867,-1.2564758,-0.49220598,-1.6583743,-0.7669375,-1.0019102,-2.0326865,3.2194538,-3.5164292,5.779582,0.90694624,0.16642025,0.21124125,0.3756546,0.36861348,0.8782334,0.33658338,0.107197195,0.8063639,0.19760978,1.698274,0.4673217,0.73716086,-1.2539262,0.3705511,56.685413,-16.293737,-64.02207,-44.07818,-76.55693,-46.201244,74.54992,0.3056411,-0.9726014,-0.8035242,0.24408256,-0.0380675,0.96386296,-0.4723542,-0.038058314,-0.45577052,-0.84421027,0.24169503,0.0003151371,-0.87074935,-0.73207873,0.6322931
803,-0.014123693,0.012958341,0.013381838,0.005559948,0.011849422,0.0144701,-0.006358336,2.4458919,-1.7669567,-1.5400966,1.8587116,1.6236787,-0.7283499,-0.36834073,-0.15899521,1.901588,2.2157397,-0.23931569,-0.2582655,1.4352317,-2.0324738,-0.19310927,-0.50572795,0.4999975,1.8884581,1.4217116,0.613907,1.730767,1.3144943,-0.89611506,1.6739244,-0.14698279,-0.6024215,2.0113034,-1.1959996,-0.9436626,-0.20991915,1.402235,1.5651305,1.4829819,0.07001352,0.99748343,-0.97356546,-1.2715664,0.41555873,0.7428298,0.8663122,0.67926157,-0.70332605,0.81970626,1.3496277,1.4729235,13.080252,0.71524435,1.2061625,-0.785885,0.58129793,0.7235512,0.71491945,0.5821209,0.24294889,0.5808153,0.13420275,-0.31856155,-0.7424583,-0.63551223,-0.27580076,-1.3323816,-0.95516974,-1.529613,-80.96229,80.106575,-7.278745,38.302734,-63.836945,18.252232,44.438446,0.07637668,-0.8975429,0.9947196,0.98287404,0.5728352,0.7001426,0.62795436,0.5440994,0.59081805,-0.9336513,0.9420697,-0.6606004,-0.8055297,0.8991925,-0.8969713
804,-0.008543925,-0.008203714,0.010334297,0.010677066,0.02421075,0.005397113,-0.012321845,0.23782468,0.59025383,-1.4454191,-0.34601474,-1.8589004,1.433244,1.4551859,-1.4172127,-2.6186295,0.5291023,0.8683596,-1.3780296,-0.68436134,2.3955674,-0.7907033,2.3054104,-2.3092499,-1.6065848,1.0553131,-0.59670085,0.47463512,-0.35450584,-0.5579871,2.2354121,-1.5526875,-0.32782686,1.1324067,1.3238027,-2.0733895,2.5885859,-0.93442166,-0.30459797,-0.17300463,-1.3809636,1.9989245,1.2358443,0.94912076,-1.1830904,-0.4702734,-0.66903144,1.3878679,-1.1653371,-3.0292761,2.5764773,0.7208902,-2.56742,1.2346944,3.2338202,0.58366936,0.56814224,0.6196132,0.9201366,0.9124409,0.48467752,0.64446944,0.006644726,-0.6117508,0.4700382,1.5265332,-1.4254951,0.25476712,0.5824275,1.2779195,-26.389942,46.404823,-56.426468,-73.136505,-47.82967,35.050735,60.565224,-0.37972227,-0.7411524,0.48814687,0.22055909,0.27426904,0.8709157,0.9831887,0.27089506,0.88254756,-0.9221715,0.21879259,-0.5682757,-0.68303716,0.4699181,-1.2505983
805,0.026457174,-0.026638256,-0.0062311576,-0.0014244233,-0.01657647,0.00034111674,-0.010360514,-1.0351485,0.15079075,-2.5230472,-0.35211134,-0.34123325,-0.13872316,1.4917542,0.4138115,2.4113698,-1.7794152,2.1441088,0.4492342,0.29978904,0.7568713,-0.24308258,-0.6766856,-1.8595057,1.6077093,-1.4428122,-2.40446,-0.07440013,1.8212404,-1.4331272,-2.8768597,-0.08373833,0.68170214,0.24912745,0.9990902,-0.43877065,0.11319965,0.94410527,-1.8638933,1.8970985,1.3619026,-1.0313753,-0.6296377,0.024906501,-0.9864679,-1.5270233,1.4857017,-0.95023704,0.252914,1.051634,-0.92988944,-1.0528955,0.75829,-0.61606175,51.16516,-3.12826,0.6505455,0.18846819,0.24300572,0.14269379,0.7849976,0.49393353,0.4975029,0.081613444,1.5262597,-1.3011243,1.2536457,-1.1988893,0.99804133,1.6240854,-68.410225,-93.0033,-76.14972,37.632328,80.8932,-4.6761055,52.92074,0.9684058,0.98739505,0.9971733,0.27098247,-0.7616476,0.79780227,-0.81327695,-0.6992605,-0.7396752,0.79595983,0.26772684,0.65277183,0.88788694,0.92830706,0.89698136
806,-0.0095972605,-0.018338598,-0.00026855682,0.019734783,0.010770117,0.025432223,-0.0025248346,0.025394373,1.0171626,1.5124476,-1.1542537,0.4350603,-1.593265,0.34861022,-0.84369284,0.10048506,1.4508772,0.22550195,-1.0535793,-0.41651526,0.62105906,0.26152703,0.4474072,-0.015280008,0.044073462,0.15041482,1.7161676,2.0306957,-0.8334489,-0.4453688,0.03163591,-0.031184018,-0.77488244,-0.3113979,0.2484518,-2.639872,0.2530966,-0.06739262,0.11792481,0.27585948,-0.5170033,1.747802,-0.34772772,-0.37394133,1.1477672,-1.05125,-0.1918885,0.617391,1.0611318,2.2461736,49.886543,1.6205295,-4.665429,-4.5951085,0.6862669,2.1607869,0.16152793,0.5111787,0.69700134,0.574495,0.691452,0.75714254,0.04007995,-1.1307198,1.0507243,0.052005444,-0.24925864,0.92848015,-0.8361884,-0.139265,-10.523774,-12.4688635,97.180626,-22.982944,-96.2501,64.78547,68.440216,-0.21270508,-0.99405617,-0.9790277,0.87822807,-0.6580782,0.9300347,0.578658,-0.61583257,0.54909325,-0.92001855,0.79026777,0.8774825,-0.9328461,-0.8776931,-2.2418773
807,-0.028041404,-0.019344332,0.011967627,0.017581912,0.0066859047,0.0019057704,-0.020966867,0.18638349,-0.18929851,0.22822809,0.057702303,1.7401797,2.0477023,1.4939523,0.5983305,1.2321628,-0.91747063,1.9345762,2.8895478,0.69371223,1.3766931,1.2560291,1.4798114,0.2193135,-0.120592356,-0.8747201,-0.86604106,0.4038179,0.4287707,1.8630283,-2.523622,2.4262543,-0.21540746,-1.3818804,1.2884048,0.017145872,0.13240325,0.8762423,1.2964197,0.26722676,2.6053557,1.3904436,1.1381912,-0.22353698,-1.5110084,-1.1089032,-0.90513265,0.38326582,-0.58317614,-7.7754407,3.4438818,2.6104608,2.0231123,-1.0978152,9.15813,1.2592604,0.7686887,0.5908146,0.6291971,0.039527178,0.9402454,0.730362,0.78548074,-1.0073694,1.1083486,-0.19054778,1.6127218,1.7649546,-1.7321619,-1.7498083,79.33398,-52.19073,-66.25747,0.4593815,-64.96375,57.71801,-76.1085,0.4744049,-0.90604025,0.42865404,0.99586827,-0.42208335,-0.9707521,0.37377355,-0.41010892,0.36537424,0.8094716,0.901442,-0.8684947,-0.8123265,0.4161301,-1.9024034
808,0.015563732,-0.0048651434,-0.015617467,0.007314822,0.014158285,0.027097305,-0.00047446985,-0.19728768,2.6261072,-1.4390017,1.3834312,1.8660703,1.9852047,-2.2391868,0.6053432,2.0607257,-0.7640669,-0.25781238,-0.81773335,0.5955262,-0.02785635,-2.7052846,-0.98735106,0.61277837,0.19382834,1.7824787,1.1020858,1.9724984,2.6932704,-1.613802,-1.460752,-0.25525796,2.9698977,0.29650694,0.24904147,0.23083344,2.43401,0.012396991,1.387758,1.4638536,0.7025035,1.2303184,1.5457262,1.4802967,-0.06720251,-0.27889165,0.9998878,0.8116159,-0.09148622,-0.7712997,0.88314587,1.2327265,2.927593,3.9318795,0.644097,-10.806597,0.6363653,0.8388466,0.7532501,0.01011759,0.07569924,0.602645,0.87194836,-0.41910845,0.27875218,-0.90721196,1.7150832,0.51470304,-0.37572902,1.2447897,-80.716675,14.572109,-1.7320473,85.39026,13.155923,24.013144,91.488144,0.3349739,0.22760186,0.60402393,0.19172345,0.8479092,0.9996627,0.7251209,0.7665999,0.6702572,0.46962225,0.19055967,0.7936267,0.2256622,0.5706867,-1.7443146
809,0.001994716,-0.021581104,-0.015866438,0.007281997,0.0032557053,-0.026135195,-0.005316846,-2.2224684,1.3817849,-0.36412895,-2.3483193,-0.85554487,1.0345458,0.18013741,-0.96516156,-0.62695116,-1.921191,-1.3744435,-0.56539565,-1.6368583,-0.22956342,-0.58115995,-0.6258407,0.575627,0.1994111,-2.992446,-0.08826089,-0.903709,-2.1054196,-2.7537436,-0.2543911,-2.361659,-1.4132237,-0.45170164,1.9095329,-2.7587562,-0.3282444,-0.6827214,-0.1563906,-0.55495846,-2.941369,0.60376585,0.82297933,-0.6857884,-0.3400226,-1.2371249,-0.6155869,0.18663152,0.2061304,1.0785282,-0.8113713,5.360833,0.6148951,-1.5309194,-0.667808,3.530584,0.572074,0.142192,0.5722505,0.6174631,0.50118774,0.6022366,0.5186873,-0.4172277,1.2365062,-0.2263586,-0.39881113,0.6382398,0.1277665,1.6278619,-86.42205,-37.425728,65.559,-41.698627,-47.979202,23.905384,-44.45823,0.9984604,-0.7429019,0.45134842,-0.9885191,-0.028620187,-0.7003891,0.18545824,-0.02861628,0.18440425,-0.90908897,-0.889415,0.50739634,-0.6844268,0.43680516,-1.0236874
810,-0.0007793413,-0.00469863,-0.023573563,-0.026973182,-0.019163223,0.0006742265,-0.0014495007,1.9587109,0.68416905,-2.6682496,-1.039312,-0.26704872,-0.45254827,1.9710913,2.411671,-1.9413086,-0.51166314,3.091907,0.317312,-2.8590982,0.27849674,-1.7285367,-1.3527808,-2.752273,-2.219751,-0.14605345,-2.5173984,2.7798345,0.16492045,-2.3235626,-1.6111445,-1.8718466,-2.7339225,-1.3509274,-1.4626719,-0.7390356,1.2843678,-2.437346,2.5636969,-2.5797973,-1.3373154,-2.6434212,1.3113436,-1.2261031,0.39239722,-0.2693464,-0.5859149,-1.0985212,-0.8578097,-1.4058403,-1.1542453,-0.9107702,-0.68467045,-0.816661,25.886395,-472.79672,0.015771389,0.25004706,0.20006165,0.39179242,0.9125557,0.17612094,0.80096364,1.5454495,0.26921168,1.0866804,0.3866463,0.25295553,-1.2413838,-0.5176989,-58.282314,-70.15858,-94.597115,-86.42681,67.05251,-88.54773,88.14673,-0.99392974,0.92086256,-0.21005636,-0.76270896,0.96928656,0.9994769,-0.89028555,0.867358,-0.7997693,-0.43805704,-0.7000973,-0.55565035,0.8243642,-0.20852867,0.35806632
811,3.534342e-05,-0.0022370126,0.001903762,0.010953407,0.00862056,0.0064139254,0.015323102,3.0211656,0.04491104,0.19486234,-0.41324055,2.8168955,-1.3741595,1.3354678,1.8805182,0.0117414,-0.28708315,0.7842506,1.2311742,1.5910621,-0.35310957,1.7142265,-0.7610675,-0.034202278,2.6018472,-0.7773653,-0.52767223,2.5499516,1.40036,0.71929574,2.4162407,1.3259795,2.3370502,0.5012835,-2.0667417,0.28690666,-0.31638372,-0.61079675,2.204655,1.3758459,1.3584056,1.1215057,-0.067289114,0.85549355,0.73287076,-0.12823552,1.4462633,0.49416888,-1.0229907,0.8929666,-7.8020887,2.0246122,-0.83570343,0.95709115,2.7211561,-1.1492337,0.14429349,0.46751508,0.6613154,0.89690113,0.75192165,0.647907,0.40644932,-0.627584,0.12817138,0.71987426,-1.3714082,-0.0073618167,-1.3349109,-1.6239026,34.05453,59.864494,-22.889744,84.91145,31.260992,35.957912,69.61669,-0.9308005,0.5189373,-0.9039588,0.80951625,0.76416385,0.93738353,0.47408253,0.701244,0.45732352,0.39277586,0.7367474,0.111698456,0.49722072,-0.81065565,-1.0449957
812,-0.010432844,-0.016507052,-0.025827926,0.0053798724,0.012274099,0.025525987,0.027840974,0.6835544,0.35788214,1.2730317,-0.6102952,-1.3073281,-0.23405278,-0.20308262,1.3702639,1.2171572,1.5004346,0.21398467,-1.3035332,-2.4248028,0.65532684,2.4324534,-2.3277516,-0.39463136,0.14335543,0.19534194,0.23310792,0.28997406,0.24900943,0.7093123,-0.7732263,2.0010204,-0.74120367,1.2968192,0.39875495,-0.66555345,2.072993,-0.91956806,-0.48206165,1.5321176,-1.304927,1.011498,1.4406587,0.20386992,0.8484985,-0.94625765,1.0789529,0.70360595,0.462111,0.9188414,3.287284,1.4219613,0.80213344,2.1896868,0.68374604,-1.179356,0.04090649,0.5948896,0.7219697,0.14951253,0.21542606,0.57857525,0.33516744,-0.308244,0.9457844,-0.56026304,1.2299126,-0.59356517,0.36235645,-1.1833758,77.012764,26.166197,-4.0734186,-54.142883,99.27183,17.66108,37.375782,0.94793105,0.986935,-0.566788,-0.9998969,-0.11941952,0.60704005,0.6467031,-0.1191367,0.6064292,0.27311882,-0.9194036,-0.79396033,0.93936485,-0.53889847,-1.7882006
813,0.017606555,-0.012206177,0.016259143,0.030002074,0.02718518,-0.02132418,0.010468259,0.30078238,-0.021345615,-1.8825366,-1.1137826,0.56465006,0.6247703,-0.14906496,-0.28798178,-0.74332315,0.639366,-0.6450243,-0.8491585,1.8788247,2.410842,-2.1749048,1.4814839,-1.9852512,0.052029908,-2.8403242,-1.5851543,0.47683457,-0.23102587,-1.9360945,2.2077281,-0.7749341,1.2539992,1.0406127,1.9298208,-2.3588743,0.5735836,-0.31649894,1.1911317,0.8374279,-1.8629134,3.2765884,1.5003161,0.30690828,0.753599,-0.6997124,-0.04005616,1.5583755,0.23375612,-1.1170506,-1.018011,0.642015,0.7246812,1.5644202,-0.81847423,1.8185003,0.26599324,0.21589163,0.96951675,0.95353174,0.6552443,0.884862,0.56625676,-1.7189922,0.69936246,1.2480792,-1.5685138,0.51698345,0.38259438,0.64871716,-73.32084,36.624287,-34.54056,54.273106,5.4209027,98.491,49.24165,0.9818378,0.094471514,0.9329552,-0.20200181,0.9999957,0.75746983,0.99991286,0.9176164,0.9150301,-0.9301514,-0.20064205,-0.9088564,0.09433131,0.8344267,0.64255965
814,0.0071573188,-0.020015927,-0.029197706,-0.009401186,0.0075674844,0.010904222,0.01641201,1.0648749,-2.8793106,0.61025906,-1.4096497,-0.8057041,-1.5362389,-0.298262,-0.63075864,0.90428627,1.1866963,-1.8598825,-0.7662619,-1.361154,0.1927737,0.22463465,-1.0918133,2.50025,1.4858533,0.006833434,0.82105833,-2.7445493,0.15865445,-1.1861815,0.2800099,-1.7411846,2.0365782,0.41773045,0.045683265,-1.0898473,-0.7412476,0.02309823,-2.318252,-1.3594589,-0.2860152,-0.10506338,-1.3758655,1.7256898,-0.047583465,-1.147402,1.4950575,0.4338019,-0.9305687,0.8517148,-1.3537881,2.3063533,-1.8677317,-2.0296857,1.6005996,1.7208977,0.4670105,0.28766638,0.6438327,0.72488475,0.0041874945,0.39470696,0.79076725,0.5386483,1.1468282,-1.6960036,-0.77269703,0.015854487,1.1174555,-1.5824469,-54.400467,-28.228891,89.36573,17.862038,27.885672,-30.862272,-93.22561,-0.5101927,0.4677088,0.38620403,-0.33631018,-0.9323274,-0.9984157,0.4201267,-0.8338974,0.40831298,0.056919295,-0.33014956,-0.9058924,0.4515908,0.3769612,-0.11446956
815,-0.021090358,-0.023959732,0.02763792,0.0076102237,0.0013656121,0.020087374,0.021796823,0.3750797,1.1998634,-1.4540823,-0.26938868,0.8872744,-1.6422725,1.6118671,2.259842,-0.26641023,-1.2587625,1.7464486,-0.6596998,0.766343,-0.6626934,-0.9643235,-0.005797863,-1.7358685,-1.0694355,2.1799169,0.8779825,0.019981146,0.5950879,0.6442613,0.22989884,-2.010465,-0.2473486,0.79957443,-2.0685782,-3.0282123,0.13115868,2.6155097,2.590553,-1.016187,-2.4168093,0.5142775,-0.390412,0.5701297,-0.31157628,-1.3734784,1.5553304,0.07828297,-0.42093414,-3.9644413,0.6172902,12.780563,-2.0866182,-2.3139231,0.86886877,-0.6291944,0.15974104,0.98251057,0.54087204,0.693099,0.5973829,0.6063196,0.6115374,-0.4360337,1.3727915,-1.0319736,-0.6620653,-0.72133064,-1.7044675,0.9046497,-40.79924,-24.761314,-42.513527,-46.821716,31.820606,24.98289,-96.513954,-0.46110877,0.52726144,-0.99333805,-0.6899272,0.77460194,-0.9935442,0.078164004,0.7094549,0.07808453,-0.92959774,-0.64189416,0.9201616,0.50453734,-0.8967365,-0.8528151
816,0.008777282,0.011986266,-0.004068187,0.01933451,0.028700557,-0.02182733,-0.025338775,1.745116,-2.1434815,-0.42304695,-1.6995006,-0.19476038,-0.43346667,1.0849016,0.03503728,-0.3259331,-0.6282524,1.0206059,-0.053527378,-0.7947393,-0.8192598,0.6326436,0.1448747,0.5675602,0.947581,-1.5490527,0.72117877,1.3517511,0.62650424,-1.0834363,1.0626812,-2.2776484,0.27987057,2.579318,-1.1813693,-0.40562713,-0.5223254,0.84203863,1.2667668,-1.7078942,-2.47466,2.7522066,-1.4202895,0.841941,0.8983805,0.6871061,0.31780142,1.6452435,0.62984264,0.6625894,3.7363777,0.60811687,-0.6412995,0.921961,-0.7996073,2.64575,0.7901025,0.5841182,0.9946743,0.4965699,0.4515612,0.75216335,0.6391905,-1.1077858,-0.68676245,-1.0751286,0.021963388,-0.93489736,-0.366889,-1.4492335,-50.22472,62.145554,25.985918,-32.180138,-19.013702,63.471447,56.42844,-0.9999343,-0.32579428,0.1874598,-0.9822815,0.783251,0.83319587,0.99729097,0.7162384,0.928088,-0.7977486,-0.88145864,-0.61932063,-0.32018366,0.1863715,0.81690496
