,frequency_sin_abs,suction_side_displacement_thickness_zscore_abs,chord_length_sigmoid_exp,suction_side_displacement_thickness_tanh_exp,suction_side_displacement_thickness_sin_exp,frequency_sin_sin,suction_side_displacement_thickness_radian_sin,frequency_relu_sin,angle_of_attack_zscore_sin,chord_length_radian_radian,free_stream_velocity_ln_radian,frequency_sin_radian,chord_length_sin_radian,suction_side_displacement_thickness_zscore_radian,free_stream_velocity_ln_mmnorm,frequency_relu_mmnorm,chord_length_sigmoid_mmnorm,suction_side_displacement_thickness_tanh_mmnorm,chord_length_tanh_mmnorm,chord_length_radian_negative,frequency_ln_negative,suction_side_displacement_thickness_zscore_negative,free_stream_velocity_ln_negative,frequency_ln_adde,free_stream_velocity_ln_adde,angle_of_attack_relu_adde,chord_length_sigmoid_adde,angle_of_attack_degree_adde,frequency_ln_sigmoid,free_stream_velocity_ln_sigmoid,chord_length_sigmoid_sigmoid,suction_side_displacement_thickness_sin_sigmoid,angle_of_attack_degree_sigmoid,suction_side_displacement_thickness_tanh_square,chord_length_sin_square,angle_of_attack_zscore_square,frequency_ln_square,scaled_sound_pressure_level
1379,0.7451333,0.06321992,1.6910982,1.0103618,1.0103619,0.6780698,0.0001799225,0.7451333,0.35035625,3.094913e-05,0.074471384,0.013005029,0.0017702052,-0.0011033957,1.0,0.005808081,0.27471694,0.1709876,0.28063643,-0.0017732545,-5.7525725,0.06321992,-4.2668962,8.470854,6.985178,11.618281,3.24366,512.65063,0.9968354,0.9861688,0.6284045,0.5025771,1.0,0.00010626383,0.010287089,0.12812923,33.09209,136.583
1380,0.85091937,0.06321992,1.6910982,1.0103618,1.0103619,-0.75188684,0.0001799225,-0.85091937,0.35035625,3.094913e-05,0.074471384,-0.014851345,0.0017702052,-0.0011033957,1.0,0.01010101,0.27471694,0.1709876,0.28063643,-0.0017732545,-5.9914646,0.06321992,-4.2668962,8.709746,6.985178,11.618281,3.24366,512.65063,0.9975062,0.9861688,0.6284045,0.5025771,1.0,0.00010626383,0.010287089,0.12812923,35.897648,138.123
1381,0.4677718,0.06321992,1.6910982,1.0103618,1.0103619,-0.45089856,0.0001799225,-0.4677718,0.35035625,3.094913e-05,0.074471384,-0.008164158,0.0017702052,-0.0011033957,1.0,0.015151516,0.27471694,0.1709876,0.28063643,-0.0017732545,-6.214608,0.06321992,-4.2668962,8.93289,6.985178,11.618281,3.24366,512.65063,0.998004,0.9861688,0.6284045,0.5025771,1.0,0.00010626383,0.010287089,0.12812923,38.621353,138.523
1382,0.993882,0.06321992,1.6910982,1.0103618,1.0103619,0.83814967,0.0001799225,0.993882,0.35035625,3.094913e-05,0.074471384,0.017346513,0.0017702052,-0.0011033957,1.0,0.021717172,0.27471694,0.1709876,0.28063643,-0.0017732545,-6.4457197,0.06321992,-4.2668962,9.164001,6.985178,11.618281,3.24366,512.65063,0.99841523,0.9861688,0.6284045,0.5025771,1.0,0.00010626383,0.010287089,0.12812923,41.547302,138.423
1383,0.89396966,0.06321992,1.6910982,1.0103618,1.0103619,0.77956414,0.0001799225,0.89396966,0.35035625,3.094913e-05,0.074471384,0.015602713,0.0017702052,-0.0011033957,1.0,0.030303031,0.27471694,0.1709876,0.28063643,-0.0017732545,-6.684612,0.06321992,-4.2668962,9.402893,6.985178,11.618281,3.24366,512.65063,0.9987515,0.9861688,0.6284045,0.5025771,1.0,0.00010626383,0.010287089,0.12812923,44.684036,137.813
1384,0.82687956,0.06321992,1.6910982,1.0103618,1.0103619,0.7358219,0.0001799225,0.82687956,0.35035625,3.094913e-05,0.074471384,0.014431771,0.0017702052,-0.0011033957,1.0,0.04040404,0.27471694,0.1709876,0.28063643,-0.0017732545,-6.9077554,0.06321992,-4.2668962,9.626038,6.985178,11.618281,3.24366,512.65063,0.99900097,0.9861688,0.6284045,0.5025771,1.0,0.00010626383,0.010287089,0.12812923,47.717083,135.433
1385,0.34653634,0.06321992,1.6910982,1.0103618,1.0103619,-0.33964208,0.0001799225,-0.34653634,0.35035625,3.094913e-05,0.074471384,-0.0060482,0.0017702052,-0.0011033957,1.0,0.053030305,0.27471694,0.1709876,0.28063643,-0.0017732545,-7.130899,0.06321992,-4.2668962,9.84918,6.985178,11.618281,3.24366,512.65063,0.99920064,0.9861688,0.6284045,0.5025771,1.0,0.00010626383,0.010287089,0.12812923,50.84972,132.793
1386,0.80122477,0.06321992,1.6910982,1.0103618,1.0103619,-0.71820885,0.0001799225,-0.80122477,0.35035625,3.094913e-05,0.074471384,-0.013984011,0.0017702052,-0.0011033957,1.0,0.07070707,0.27471694,0.1709876,0.28063643,-0.0017732545,-7.377759,0.06321992,-4.2668962,10.096041,6.985178,11.618281,3.24366,512.65063,0.9993754,0.9861688,0.6284045,0.5025771,1.0,0.00010626383,0.010287089,0.12812923,54.431328,128.763
1387,0.9300395,0.06321992,1.6910982,1.0103618,1.0103619,0.80164355,0.0001799225,0.9300395,0.35035625,3.094913e-05,0.074471384,0.016232252,0.0017702052,-0.0011033957,1.0,0.09090909,0.27471694,0.1709876,0.28063643,-0.0017732545,-7.6009026,0.06321992,-4.2668962,10.319184,6.985178,11.618281,3.24366,512.65063,0.9995003,0.9861688,0.6284045,0.5025771,1.0,0.00010626383,0.010287089,0.12812923,57.77372,124.233
1388,0.65012753,0.06321992,1.6910982,1.0103618,1.0103619,-0.6052879,0.0001799225,-0.65012753,0.35035625,3.094913e-05,0.074471384,-0.011346865,0.0017702052,-0.0011033957,1.0,0.116161615,0.27471694,0.1709876,0.28063643,-0.0017732545,-7.824046,0.06321992,-4.2668962,10.542328,6.985178,11.618281,3.24366,512.65063,0.99960023,0.9861688,0.6284045,0.5025771,1.0,0.00010626383,0.010287089,0.12812923,61.2157,123.623
1389,0.850761,0.06321992,1.6910982,1.0103618,1.0103619,0.7517824,0.0001799225,0.850761,0.35035625,3.094913e-05,0.074471384,0.014848581,0.0017702052,-0.0011033957,1.0,0.1489899,0.27471694,0.1709876,0.28063643,-0.0017732545,-8.055158,0.06321992,-4.2668962,10.773439,6.985178,11.618281,3.24366,512.65063,0.99968266,0.9861688,0.6284045,0.5025771,1.0,0.00010626383,0.010287089,0.12812923,64.88557,123.263
1390,0.6835038,0.06321992,1.6910982,1.0103618,1.0103619,-0.6315136,0.0001799225,-0.6835038,0.35035625,3.094913e-05,0.074471384,-0.011929392,0.0017702052,-0.0011033957,1.0,0.1919192,0.27471694,0.1709876,0.28063643,-0.0017732545,-8.294049,0.06321992,-4.2668962,11.012331,6.985178,11.618281,3.24366,512.65063,0.9997501,0.9861688,0.6284045,0.5025771,1.0,0.00010626383,0.010287089,0.12812923,68.79125,120.243
1391,0.9879664,0.06321992,1.6910982,1.0103618,1.0103619,-0.8349084,0.0001799225,-0.9879664,0.35035625,3.094913e-05,0.074471384,-0.017243266,0.0017702052,-0.0011033957,1.0,0.24242425,0.27471694,0.1709876,0.28063643,-0.0017732545,-8.517193,0.06321992,-4.2668962,11.235475,6.985178,11.618281,3.24366,512.65063,0.9998,0.9861688,0.6284045,0.5025771,1.0,0.00010626383,0.010287089,0.12812923,72.54257,116.723
1392,0.89423966,0.06321992,1.6910982,1.0103618,1.0103619,-0.77973324,0.0001799225,-0.89423966,0.35035625,3.094913e-05,0.074471384,-0.015607426,0.0017702052,-0.0011033957,1.0,0.30808082,0.27471694,0.1709876,0.28063643,-0.0017732545,-8.748305,0.06321992,-4.2668962,11.466587,6.985178,11.618281,3.24366,512.65063,0.9998412,0.9861688,0.6284045,0.5025771,1.0,0.00010626383,0.010287089,0.12812923,76.532845,117.253
1393,0.8732973,0.100390546,1.6910982,1.0125369,1.0125372,-0.76645094,0.00021746104,-0.8732973,0.35035625,3.094913e-05,0.06420768,-0.015241913,0.0017702052,0.0017521456,0.27451035,0.0,0.27471694,0.2081012,0.28063643,-0.0017732545,-5.2983174,-0.100390546,-3.6788292,8.0166,6.397111,11.618281,3.24366,512.65063,0.99502486,0.9753694,0.6284045,0.5031148,1.0,0.00015522559,0.010287089,0.12812923,28.072168,133.42
1394,0.970528,0.100390546,1.6910982,1.0125369,1.0125372,-0.8251841,0.00021746104,-0.970528,0.35035625,3.094913e-05,0.06420768,-0.01693891,0.0017702052,0.0017521456,0.27451035,0.0025252525,0.27471694,0.2081012,0.28063643,-0.0017732545,-5.521461,-0.100390546,-3.6788292,8.239742,6.397111,11.618281,3.24366,512.65063,0.99601597,0.9753694,0.6284045,0.5031148,1.0,0.00015522559,0.010287089,0.12812923,30.486532,134.34
1395,0.7451333,0.100390546,1.6910982,1.0125369,1.0125372,0.6780698,0.00021746104,0.7451333,0.35035625,3.094913e-05,0.06420768,0.013005029,0.0017702052,0.0017521456,0.27451035,0.005808081,0.27471694,0.2081012,0.28063643,-0.0017732545,-5.7525725,-0.100390546,-3.6788292,8.470854,6.397111,11.618281,3.24366,512.65063,0.9968354,0.9753694,0.6284045,0.5031148,1.0,0.00015522559,0.010287089,0.12812923,33.09209,135.38
1396,0.85091937,0.100390546,1.6910982,1.0125369,1.0125372,-0.75188684,0.00021746104,-0.85091937,0.35035625,3.094913e-05,0.06420768,-0.014851345,0.0017702052,0.0017521456,0.27451035,0.01010101,0.27471694,0.2081012,0.28063643,-0.0017732545,-5.9914646,-0.100390546,-3.6788292,8.709746,6.397111,11.618281,3.24366,512.65063,0.9975062,0.9753694,0.6284045,0.5031148,1.0,0.00015522559,0.010287089,0.12812923,35.897648,135.54
1397,0.4677718,0.100390546,1.6910982,1.0125369,1.0125372,-0.45089856,0.00021746104,-0.4677718,0.35035625,3.094913e-05,0.06420768,-0.008164158,0.0017702052,0.0017521456,0.27451035,0.015151516,0.27471694,0.2081012,0.28063643,-0.0017732545,-6.214608,-0.100390546,-3.6788292,8.93289,6.397111,11.618281,3.24366,512.65063,0.998004,0.9753694,0.6284045,0.5031148,1.0,0.00015522559,0.010287089,0.12812923,38.621353,133.79
1398,0.993882,0.100390546,1.6910982,1.0125369,1.0125372,0.83814967,0.00021746104,0.993882,0.35035625,3.094913e-05,0.06420768,0.017346513,0.0017702052,0.0017521456,0.27451035,0.021717172,0.27471694,0.2081012,0.28063643,-0.0017732545,-6.4457197,-0.100390546,-3.6788292,9.164001,6.397111,11.618281,3.24366,512.65063,0.99841523,0.9753694,0.6284045,0.5031148,1.0,0.00015522559,0.010287089,0.12812923,41.547302,131.92
1399,0.89396966,0.100390546,1.6910982,1.0125369,1.0125372,0.77956414,0.00021746104,0.89396966,0.35035625,3.094913e-05,0.06420768,0.015602713,0.0017702052,0.0017521456,0.27451035,0.030303031,0.27471694,0.2081012,0.28063643,-0.0017732545,-6.684612,-0.100390546,-3.6788292,9.402893,6.397111,11.618281,3.24366,512.65063,0.9987515,0.9753694,0.6284045,0.5031148,1.0,0.00015522559,0.010287089,0.12812923,44.684036,130.94
1400,0.82687956,0.100390546,1.6910982,1.0125369,1.0125372,0.7358219,0.00021746104,0.82687956,0.35035625,3.094913e-05,0.06420768,0.014431771,0.0017702052,0.0017521456,0.27451035,0.04040404,0.27471694,0.2081012,0.28063643,-0.0017732545,-6.9077554,-0.100390546,-3.6788292,9.626038,6.397111,11.618281,3.24366,512.65063,0.99900097,0.9753694,0.6284045,0.5031148,1.0,0.00015522559,0.010287089,0.12812923,47.717083,129.58
1401,0.34653634,0.100390546,1.6910982,1.0125369,1.0125372,-0.33964208,0.00021746104,-0.34653634,0.35035625,3.094913e-05,0.06420768,-0.0060482,0.0017702052,0.0017521456,0.27451035,0.053030305,0.27471694,0.2081012,0.28063643,-0.0017732545,-7.130899,-0.100390546,-3.6788292,9.84918,6.397111,11.618281,3.24366,512.65063,0.99920064,0.9753694,0.6284045,0.5031148,1.0,0.00015522559,0.010287089,0.12812923,50.84972,127.71
1402,0.80122477,0.100390546,1.6910982,1.0125369,1.0125372,-0.71820885,0.00021746104,-0.80122477,0.35035625,3.094913e-05,0.06420768,-0.013984011,0.0017702052,0.0017521456,0.27451035,0.07070707,0.27471694,0.2081012,0.28063643,-0.0017732545,-7.377759,-0.100390546,-3.6788292,10.096041,6.397111,11.618281,3.24366,512.65063,0.9993754,0.9753694,0.6284045,0.5031148,1.0,0.00015522559,0.010287089,0.12812923,54.431328,123.82
1403,0.9300395,0.100390546,1.6910982,1.0125369,1.0125372,0.80164355,0.00021746104,0.9300395,0.35035625,3.094913e-05,0.06420768,0.016232252,0.0017702052,0.0017521456,0.27451035,0.09090909,0.27471694,0.2081012,0.28063643,-0.0017732545,-7.6009026,-0.100390546,-3.6788292,10.319184,6.397111,11.618281,3.24366,512.65063,0.9995003,0.9753694,0.6284045,0.5031148,1.0,0.00015522559,0.010287089,0.12812923,57.77372,119.04
1404,0.65012753,0.100390546,1.6910982,1.0125369,1.0125372,-0.6052879,0.00021746104,-0.65012753,0.35035625,3.094913e-05,0.06420768,-0.011346865,0.0017702052,0.0017521456,0.27451035,0.116161615,0.27471694,0.2081012,0.28063643,-0.0017732545,-7.824046,-0.100390546,-3.6788292,10.542328,6.397111,11.618281,3.24366,512.65063,0.99960023,0.9753694,0.6284045,0.5031148,1.0,0.00015522559,0.010287089,0.12812923,61.2157,119.19
1405,0.850761,0.100390546,1.6910982,1.0125369,1.0125372,0.7517824,0.00021746104,0.850761,0.35035625,3.094913e-05,0.06420768,0.014848581,0.0017702052,0.0017521456,0.27451035,0.1489899,0.27471694,0.2081012,0.28063643,-0.0017732545,-8.055158,-0.100390546,-3.6788292,10.773439,6.397111,11.618281,3.24366,512.65063,0.99968266,0.9753694,0.6284045,0.5031148,1.0,0.00015522559,0.010287089,0.12812923,64.88557,119.35
1406,0.6835038,0.100390546,1.6910982,1.0125369,1.0125372,-0.6315136,0.00021746104,-0.6835038,0.35035625,3.094913e-05,0.06420768,-0.011929392,0.0017702052,0.0017521456,0.27451035,0.1919192,0.27471694,0.2081012,0.28063643,-0.0017732545,-8.294049,-0.100390546,-3.6788292,11.012331,6.397111,11.618281,3.24366,512.65063,0.9997501,0.9753694,0.6284045,0.5031148,1.0,0.00015522559,0.010287089,0.12812923,68.79125,116.22
1407,0.9879664,0.100390546,1.6910982,1.0125369,1.0125372,-0.8349084,0.00021746104,-0.9879664,0.35035625,3.094913e-05,0.06420768,-0.017243266,0.0017702052,0.0017521456,0.27451035,0.24242425,0.27471694,0.2081012,0.28063643,-0.0017732545,-8.517193,-0.100390546,-3.6788292,11.235475,6.397111,11.618281,3.24366,512.65063,0.9998,0.9753694,0.6284045,0.5031148,1.0,0.00015522559,0.010287089,0.12812923,72.54257,113.08
1408,0.89423966,0.100390546,1.6910982,1.0125369,1.0125372,-0.77973324,0.00021746104,-0.89423966,0.35035625,3.094913e-05,0.06420768,-0.015607426,0.0017702052,0.0017521456,0.27451035,0.30808082,0.27471694,0.2081012,0.28063643,-0.0017732545,-8.748305,-0.100390546,-3.6788292,11.466587,6.397111,11.618281,3.24366,512.65063,0.9998412,0.9753694,0.6284045,0.5031148,1.0,0.00015522559,0.010287089,0.12812923,76.532845,113.11
1409,0.8732973,1.7221636,1.6910982,1.0343429,1.0343496,-0.76645094,0.0005895582,-0.8732973,0.8032006,3.094913e-05,0.074471384,-0.015241913,0.0017702052,0.030057425,1.0,0.0,0.27471694,0.57582355,0.28063643,-0.0017732545,-5.2983174,-1.7221636,-4.2668962,8.0166,6.985178,15.018282,3.24366,707.4563,0.99502486,0.9861688,0.6284045,0.5084424,1.0,0.0011401672,0.010287089,0.86983365,28.072168,130.588
1410,0.970528,1.7221636,1.6910982,1.0343429,1.0343496,-0.8251841,0.0005895582,-0.970528,0.8032006,3.094913e-05,0.074471384,-0.01693891,0.0017702052,0.030057425,1.0,0.0025252525,0.27471694,0.57582355,0.28063643,-0.0017732545,-5.521461,-1.7221636,-4.2668962,8.239742,6.985178,15.018282,3.24366,707.4563,0.99601597,0.9861688,0.6284045,0.5084424,1.0,0.0011401672,0.010287089,0.86983365,30.486532,131.568
1411,0.7451333,1.7221636,1.6910982,1.0343429,1.0343496,0.6780698,0.0005895582,0.7451333,0.8032006,3.094913e-05,0.074471384,0.013005029,0.0017702052,0.030057425,1.0,0.005808081,0.27471694,0.57582355,0.28063643,-0.0017732545,-5.7525725,-1.7221636,-4.2668962,8.470854,6.985178,15.018282,3.24366,707.4563,0.9968354,0.9861688,0.6284045,0.5084424,1.0,0.0011401672,0.010287089,0.86983365,33.09209,137.068
1412,0.85091937,1.7221636,1.6910982,1.0343429,1.0343496,-0.75188684,0.0005895582,-0.85091937,0.8032006,3.094913e-05,0.074471384,-0.014851345,0.0017702052,0.030057425,1.0,0.01010101,0.27471694,0.57582355,0.28063643,-0.0017732545,-5.9914646,-1.7221636,-4.2668962,8.709746,6.985178,15.018282,3.24366,707.4563,0.9975062,0.9861688,0.6284045,0.5084424,1.0,0.0011401672,0.010287089,0.86983365,35.897648,139.428
1413,0.4677718,1.7221636,1.6910982,1.0343429,1.0343496,-0.45089856,0.0005895582,-0.4677718,0.8032006,3.094913e-05,0.074471384,-0.008164158,0.0017702052,0.030057425,1.0,0.015151516,0.27471694,0.57582355,0.28063643,-0.0017732545,-6.214608,-1.7221636,-4.2668962,8.93289,6.985178,15.018282,3.24366,707.4563,0.998004,0.9861688,0.6284045,0.5084424,1.0,0.0011401672,0.010287089,0.86983365,38.621353,140.158
1414,0.993882,1.7221636,1.6910982,1.0343429,1.0343496,0.83814967,0.0005895582,0.993882,0.8032006,3.094913e-05,0.074471384,0.017346513,0.0017702052,0.030057425,1.0,0.021717172,0.27471694,0.57582355,0.28063643,-0.0017732545,-6.4457197,-1.7221636,-4.2668962,9.164001,6.985178,15.018282,3.24366,707.4563,0.99841523,0.9861688,0.6284045,0.5084424,1.0,0.0011401672,0.010287089,0.86983365,41.547302,135.368
1415,0.89396966,1.7221636,1.6910982,1.0343429,1.0343496,0.77956414,0.0005895582,0.89396966,0.8032006,3.094913e-05,0.074471384,0.015602713,0.0017702052,0.030057425,1.0,0.030303031,0.27471694,0.57582355,0.28063643,-0.0017732545,-6.684612,-1.7221636,-4.2668962,9.402893,6.985178,15.018282,3.24366,707.4563,0.9987515,0.9861688,0.6284045,0.5084424,1.0,0.0011401672,0.010287089,0.86983365,44.684036,127.318
1416,0.82687956,1.7221636,1.6910982,1.0343429,1.0343496,0.7358219,0.0005895582,0.82687956,0.8032006,3.094913e-05,0.074471384,0.014431771,0.0017702052,0.030057425,1.0,0.04040404,0.27471694,0.57582355,0.28063643,-0.0017732545,-6.9077554,-1.7221636,-4.2668962,9.626038,6.985178,15.018282,3.24366,707.4563,0.99900097,0.9861688,0.6284045,0.5084424,1.0,0.0011401672,0.010287089,0.86983365,47.717083,127.928
1417,0.34653634,1.7221636,1.6910982,1.0343429,1.0343496,-0.33964208,0.0005895582,-0.34653634,0.8032006,3.094913e-05,0.074471384,-0.0060482,0.0017702052,0.030057425,1.0,0.053030305,0.27471694,0.57582355,0.28063643,-0.0017732545,-7.130899,-1.7221636,-4.2668962,9.84918,6.985178,15.018282,3.24366,707.4563,0.99920064,0.9861688,0.6284045,0.5084424,1.0,0.0011401672,0.010287089,0.86983365,50.84972,126.648
1418,0.80122477,1.7221636,1.6910982,1.0343429,1.0343496,-0.71820885,0.0005895582,-0.80122477,0.8032006,3.094913e-05,0.074471384,-0.013984011,0.0017702052,0.030057425,1.0,0.07070707,0.27471694,0.57582355,0.28063643,-0.0017732545,-7.377759,-1.7221636,-4.2668962,10.096041,6.985178,15.018282,3.24366,707.4563,0.9993754,0.9861688,0.6284045,0.5084424,1.0,0.0011401672,0.010287089,0.86983365,54.431328,124.748
1419,0.9300395,1.7221636,1.6910982,1.0343429,1.0343496,0.80164355,0.0005895582,0.9300395,0.8032006,3.094913e-05,0.074471384,0.016232252,0.0017702052,0.030057425,1.0,0.09090909,0.27471694,0.57582355,0.28063643,-0.0017732545,-7.6009026,-1.7221636,-4.2668962,10.319184,6.985178,15.018282,3.24366,707.4563,0.9995003,0.9861688,0.6284045,0.5084424,1.0,0.0011401672,0.010287089,0.86983365,57.77372,122.218
1420,0.65012753,1.7221636,1.6910982,1.0343429,1.0343496,-0.6052879,0.0005895582,-0.65012753,0.8032006,3.094913e-05,0.074471384,-0.011346865,0.0017702052,0.030057425,1.0,0.116161615,0.27471694,0.57582355,0.28063643,-0.0017732545,-7.824046,-1.7221636,-4.2668962,10.542328,6.985178,15.018282,3.24366,707.4563,0.99960023,0.9861688,0.6284045,0.5084424,1.0,0.0011401672,0.010287089,0.86983365,61.2157,121.318
1421,0.850761,1.7221636,1.6910982,1.0343429,1.0343496,0.7517824,0.0005895582,0.850761,0.8032006,3.094913e-05,0.074471384,0.014848581,0.0017702052,0.030057425,1.0,0.1489899,0.27471694,0.57582355,0.28063643,-0.0017732545,-8.055158,-1.7221636,-4.2668962,10.773439,6.985178,15.018282,3.24366,707.4563,0.99968266,0.9861688,0.6284045,0.5084424,1.0,0.0011401672,0.010287089,0.86983365,64.88557,120.798
1422,0.6835038,1.7221636,1.6910982,1.0343429,1.0343496,-0.6315136,0.0005895582,-0.6835038,0.8032006,3.094913e-05,0.074471384,-0.011929392,0.0017702052,0.030057425,1.0,0.1919192,0.27471694,0.57582355,0.28063643,-0.0017732545,-8.294049,-1.7221636,-4.2668962,11.012331,6.985178,15.018282,3.24366,707.4563,0.9997501,0.9861688,0.6284045,0.5084424,1.0,0.0011401672,0.010287089,0.86983365,68.79125,118.018
1423,0.9879664,1.7221636,1.6910982,1.0343429,1.0343496,-0.8349084,0.0005895582,-0.9879664,0.8032006,3.094913e-05,0.074471384,-0.017243266,0.0017702052,0.030057425,1.0,0.24242425,0.27471694,0.57582355,0.28063643,-0.0017732545,-8.517193,-1.7221636,-4.2668962,11.235475,6.985178,15.018282,3.24366,707.4563,0.9998,0.9861688,0.6284045,0.5084424,1.0,0.0011401672,0.010287089,0.86983365,72.54257,116.108
1424,0.89423966,1.7221636,1.6910982,1.0343429,1.0343496,-0.77973324,0.0005895582,-0.89423966,0.8032006,3.094913e-05,0.074471384,-0.015607426,0.0017702052,0.030057425,1.0,0.30808082,0.27471694,0.57582355,0.28063643,-0.0017732545,-8.748305,-1.7221636,-4.2668962,11.466587,6.985178,15.018282,3.24366,707.4563,0.9998412,0.9861688,0.6284045,0.5084424,1.0,0.0011401672,0.010287089,0.86983365,76.532845,113.958
1425,0.8732973,1.9537269,1.6910982,1.0374924,1.0375011,-0.76645094,0.0006426877,-0.8732973,0.8032006,3.094913e-05,0.07009911,-0.015241913,0.0017702052,0.034098968,0.69094574,0.0,0.27471694,0.628293,0.28063643,-0.0017732545,-5.2983174,-1.9537269,-4.016383,8.0166,6.734665,15.018282,3.24366,707.4563,0.99502486,0.9823009,0.6284045,0.5092027,1.0,0.0013547306,0.010287089,0.86983365,28.072168,132.304
1426,0.970528,1.9537269,1.6910982,1.0374924,1.0375011,-0.8251841,0.0006426877,-0.970528,0.8032006,3.094913e-05,0.07009911,-0.01693891,0.0017702052,0.034098968,0.69094574,0.0025252525,0.27471694,0.628293,0.28063643,-0.0017732545,-5.521461,-1.9537269,-4.016383,8.239742,6.734665,15.018282,3.24366,707.4563,0.99601597,0.9823009,0.6284045,0.5092027,1.0,0.0013547306,0.010287089,0.86983365,30.486532,133.294
1427,0.7451333,1.9537269,1.6910982,1.0374924,1.0375011,0.6780698,0.0006426877,0.7451333,0.8032006,3.094913e-05,0.07009911,0.013005029,0.0017702052,0.034098968,0.69094574,0.005808081,0.27471694,0.628293,0.28063643,-0.0017732545,-5.7525725,-1.9537269,-4.016383,8.470854,6.734665,15.018282,3.24366,707.4563,0.9968354,0.9823009,0.6284045,0.5092027,1.0,0.0013547306,0.010287089,0.86983365,33.09209,135.674
1428,0.85091937,1.9537269,1.6910982,1.0374924,1.0375011,-0.75188684,0.0006426877,-0.85091937,0.8032006,3.094913e-05,0.07009911,-0.014851345,0.0017702052,0.034098968,0.69094574,0.01010101,0.27471694,0.628293,0.28063643,-0.0017732545,-5.9914646,-1.9537269,-4.016383,8.709746,6.734665,15.018282,3.24366,707.4563,0.9975062,0.9823009,0.6284045,0.5092027,1.0,0.0013547306,0.010287089,0.86983365,35.897648,136.414
1429,0.4677718,1.9537269,1.6910982,1.0374924,1.0375011,-0.45089856,0.0006426877,-0.4677718,0.8032006,3.094913e-05,0.07009911,-0.008164158,0.0017702052,0.034098968,0.69094574,0.015151516,0.27471694,0.628293,0.28063643,-0.0017732545,-6.214608,-1.9537269,-4.016383,8.93289,6.734665,15.018282,3.24366,707.4563,0.998004,0.9823009,0.6284045,0.5092027,1.0,0.0013547306,0.010287089,0.86983365,38.621353,133.774
1430,0.993882,1.9537269,1.6910982,1.0374924,1.0375011,0.83814967,0.0006426877,0.993882,0.8032006,3.094913e-05,0.07009911,0.017346513,0.0017702052,0.034098968,0.69094574,0.021717172,0.27471694,0.628293,0.28063643,-0.0017732545,-6.4457197,-1.9537269,-4.016383,9.164001,6.734665,15.018282,3.24366,707.4563,0.99841523,0.9823009,0.6284045,0.5092027,1.0,0.0013547306,0.010287089,0.86983365,41.547302,124.244
1431,0.89396966,1.9537269,1.6910982,1.0374924,1.0375011,0.77956414,0.0006426877,0.89396966,0.8032006,3.094913e-05,0.07009911,0.015602713,0.0017702052,0.034098968,0.69094574,0.030303031,0.27471694,0.628293,0.28063643,-0.0017732545,-6.684612,-1.9537269,-4.016383,9.402893,6.734665,15.018282,3.24366,707.4563,0.9987515,0.9823009,0.6284045,0.5092027,1.0,0.0013547306,0.010287089,0.86983365,44.684036,125.114
1432,0.82687956,1.9537269,1.6910982,1.0374924,1.0375011,0.7358219,0.0006426877,0.82687956,0.8032006,3.094913e-05,0.07009911,0.014431771,0.0017702052,0.034098968,0.69094574,0.04040404,0.27471694,0.628293,0.28063643,-0.0017732545,-6.9077554,-1.9537269,-4.016383,9.626038,6.734665,15.018282,3.24366,707.4563,0.99900097,0.9823009,0.6284045,0.5092027,1.0,0.0013547306,0.010287089,0.86983365,47.717083,125.484
1433,0.34653634,1.9537269,1.6910982,1.0374924,1.0375011,-0.33964208,0.0006426877,-0.34653634,0.8032006,3.094913e-05,0.07009911,-0.0060482,0.0017702052,0.034098968,0.69094574,0.053030305,0.27471694,0.628293,0.28063643,-0.0017732545,-7.130899,-1.9537269,-4.016383,9.84918,6.734665,15.018282,3.24366,707.4563,0.99920064,0.9823009,0.6284045,0.5092027,1.0,0.0013547306,0.010287089,0.86983365,50.84972,124.214
1434,0.80122477,1.9537269,1.6910982,1.0374924,1.0375011,-0.71820885,0.0006426877,-0.80122477,0.8032006,3.094913e-05,0.07009911,-0.013984011,0.0017702052,0.034098968,0.69094574,0.07070707,0.27471694,0.628293,0.28063643,-0.0017732545,-7.377759,-1.9537269,-4.016383,10.096041,6.734665,15.018282,3.24366,707.4563,0.9993754,0.9823009,0.6284045,0.5092027,1.0,0.0013547306,0.010287089,0.86983365,54.431328,121.824
1435,0.9300395,1.9537269,1.6910982,1.0374924,1.0375011,0.80164355,0.0006426877,0.9300395,0.8032006,3.094913e-05,0.07009911,0.016232252,0.0017702052,0.034098968,0.69094574,0.09090909,0.27471694,0.628293,0.28063643,-0.0017732545,-7.6009026,-1.9537269,-4.016383,10.319184,6.734665,15.018282,3.24366,707.4563,0.9995003,0.9823009,0.6284045,0.5092027,1.0,0.0013547306,0.010287089,0.86983365,57.77372,118.564
1436,0.65012753,1.9537269,1.6910982,1.0374924,1.0375011,-0.6052879,0.0006426877,-0.65012753,0.8032006,3.094913e-05,0.07009911,-0.011346865,0.0017702052,0.034098968,0.69094574,0.116161615,0.27471694,0.628293,0.28063643,-0.0017732545,-7.824046,-1.9537269,-4.016383,10.542328,6.734665,15.018282,3.24366,707.4563,0.99960023,0.9823009,0.6284045,0.5092027,1.0,0.0013547306,0.010287089,0.86983365,61.2157,117.054
