,frequency_ln,free_stream_velocity_ln,chord_length_radian,suction_side_displacement_thickness_radian,chord_length_sigmoid,suction_side_displacement_thickness_sigmoid,suction_side_displacement_thickness_tanh,chord_length_tanh,suction_side_displacement_thickness_zscore,angle_of_attack_zscore,free_stream_velocity_adde,suction_side_displacement_thickness_adde,chord_length_adde,suction_side_displacement_thickness_sin,frequency_sin,chord_length_sin,chord_length_degree,angle_of_attack_degree,frequency_degree,chord_length_relu,frequency_relu,angle_of_attack_relu,scaled_sound_pressure_level
1073,7.130899,4.016383,0.00044331362,7.554483e-05,0.5063497,0.5010821,0.004328373,0.025394538,-0.51814646,0.45936865,58.21828,2.7226102,2.7436817,0.0043283864,-0.34653634,0.025397269,1.4553127,544.3099,71619.72,0.0254,1250.0,9.5,132.202
1074,7.377759,4.016383,0.00044331362,7.554483e-05,0.5063497,0.5010821,0.004328373,0.025394538,-0.51814646,0.45936865,58.21828,2.7226102,2.7436817,0.0043283864,-0.80122477,0.025397269,1.4553127,544.3099,91673.24,0.0254,1600.0,9.5,133.062
1075,7.6009026,4.016383,0.00044331362,7.554483e-05,0.5063497,0.5010821,0.004328373,0.025394538,-0.51814646,0.45936865,58.21828,2.7226102,2.7436817,0.0043283864,0.9300395,0.025397269,1.4553127,544.3099,114591.555,0.0254,2000.0,9.5,134.052
1076,7.824046,4.016383,0.00044331362,7.554483e-05,0.5063497,0.5010821,0.004328373,0.025394538,-0.51814646,0.45936865,58.21828,2.7226102,2.7436817,0.0043283864,-0.65012753,0.025397269,1.4553127,544.3099,143239.44,0.0254,2500.0,9.5,134.152
1077,8.055158,4.016383,0.00044331362,7.554483e-05,0.5063497,0.5010821,0.004328373,0.025394538,-0.51814646,0.45936865,58.21828,2.7226102,2.7436817,0.0043283864,0.850761,0.025397269,1.4553127,544.3099,180481.7,0.0254,3150.0,9.5,133.252
1078,8.294049,4.016383,0.00044331362,7.554483e-05,0.5063497,0.5010821,0.004328373,0.025394538,-0.51814646,0.45936865,58.21828,2.7226102,2.7436817,0.0043283864,-0.6835038,0.025397269,1.4553127,544.3099,229183.11,0.0254,4000.0,9.5,131.582
1079,8.517193,4.016383,0.00044331362,7.554483e-05,0.5063497,0.5010821,0.004328373,0.025394538,-0.51814646,0.45936865,58.21828,2.7226102,2.7436817,0.0043283864,-0.9879664,0.025397269,1.4553127,544.3099,286478.88,0.0254,5000.0,9.5,128.412
1080,8.748305,4.016383,0.00044331362,7.554483e-05,0.5063497,0.5010821,0.004328373,0.025394538,-0.51814646,0.45936865,58.21828,2.7226102,2.7436817,0.0043283864,-0.89423966,0.025397269,1.4553127,544.3099,360963.4,0.0254,6300.0,9.5,124.222
1081,5.2983174,3.6788292,0.00044331362,7.850857e-05,0.5063497,0.50112456,0.0044981795,0.025394538,-0.5052291,0.45936865,42.31828,2.72278,2.7436817,0.0044981944,-0.8732973,0.025397269,1.4553127,544.3099,11459.155,0.0254,200.0,9.5,116.074
1082,5.521461,3.6788292,0.00044331362,7.850857e-05,0.5063497,0.50112456,0.0044981795,0.025394538,-0.5052291,0.45936865,42.31828,2.72278,2.7436817,0.0044981944,-0.970528,0.025397269,1.4553127,544.3099,14323.944,0.0254,250.0,9.5,116.924
1083,5.7525725,3.6788292,0.00044331362,7.850857e-05,0.5063497,0.50112456,0.0044981795,0.025394538,-0.5052291,0.45936865,42.31828,2.72278,2.7436817,0.0044981944,0.7451333,0.025397269,1.4553127,544.3099,18048.17,0.0254,315.0,9.5,119.294
1084,5.9914646,3.6788292,0.00044331362,7.850857e-05,0.5063497,0.50112456,0.0044981795,0.025394538,-0.5052291,0.45936865,42.31828,2.72278,2.7436817,0.0044981944,-0.85091937,0.025397269,1.4553127,544.3099,22918.31,0.0254,400.0,9.5,121.154
1085,6.214608,3.6788292,0.00044331362,7.850857e-05,0.5063497,0.50112456,0.0044981795,0.025394538,-0.5052291,0.45936865,42.31828,2.72278,2.7436817,0.0044981944,-0.4677718,0.025397269,1.4553127,544.3099,28647.889,0.0254,500.0,9.5,123.894
1086,6.4457197,3.6788292,0.00044331362,7.850857e-05,0.5063497,0.50112456,0.0044981795,0.025394538,-0.5052291,0.45936865,42.31828,2.72278,2.7436817,0.0044981944,0.993882,0.025397269,1.4553127,544.3099,36096.34,0.0254,630.0,9.5,126.514
1087,6.684612,3.6788292,0.00044331362,7.850857e-05,0.5063497,0.50112456,0.0044981795,0.025394538,-0.5052291,0.45936865,42.31828,2.72278,2.7436817,0.0044981944,0.89396966,0.025397269,1.4553127,544.3099,45836.62,0.0254,800.0,9.5,129.014
1088,6.9077554,3.6788292,0.00044331362,7.850857e-05,0.5063497,0.50112456,0.0044981795,0.025394538,-0.5052291,0.45936865,42.31828,2.72278,2.7436817,0.0044981944,0.82687956,0.025397269,1.4553127,544.3099,57295.777,0.0254,1000.0,9.5,130.374
1089,7.130899,3.6788292,0.00044331362,7.850857e-05,0.5063497,0.50112456,0.0044981795,0.025394538,-0.5052291,0.45936865,42.31828,2.72278,2.7436817,0.0044981944,-0.34653634,0.025397269,1.4553127,544.3099,71619.72,0.0254,1250.0,9.5,130.964
1090,7.377759,3.6788292,0.00044331362,7.850857e-05,0.5063497,0.50112456,0.0044981795,0.025394538,-0.5052291,0.45936865,42.31828,2.72278,2.7436817,0.0044981944,-0.80122477,0.025397269,1.4553127,544.3099,91673.24,0.0254,1600.0,9.5,131.184
1091,7.6009026,3.6788292,0.00044331362,7.850857e-05,0.5063497,0.50112456,0.0044981795,0.025394538,-0.5052291,0.45936865,42.31828,2.72278,2.7436817,0.0044981944,0.9300395,0.025397269,1.4553127,544.3099,114591.555,0.0254,2000.0,9.5,131.274
1092,7.824046,3.6788292,0.00044331362,7.850857e-05,0.5063497,0.50112456,0.0044981795,0.025394538,-0.5052291,0.45936865,42.31828,2.72278,2.7436817,0.0044981944,-0.65012753,0.025397269,1.4553127,544.3099,143239.44,0.0254,2500.0,9.5,131.234
1093,8.055158,3.6788292,0.00044331362,7.850857e-05,0.5063497,0.50112456,0.0044981795,0.025394538,-0.5052291,0.45936865,42.31828,2.72278,2.7436817,0.0044981944,0.850761,0.025397269,1.4553127,544.3099,180481.7,0.0254,3150.0,9.5,129.934
1094,8.294049,3.6788292,0.00044331362,7.850857e-05,0.5063497,0.50112456,0.0044981795,0.025394538,-0.5052291,0.45936865,42.31828,2.72278,2.7436817,0.0044981944,-0.6835038,0.025397269,1.4553127,544.3099,229183.11,0.0254,4000.0,9.5,127.864
1095,8.517193,3.6788292,0.00044331362,7.850857e-05,0.5063497,0.50112456,0.0044981795,0.025394538,-0.5052291,0.45936865,42.31828,2.72278,2.7436817,0.0044981944,-0.9879664,0.025397269,1.4553127,544.3099,286478.88,0.0254,5000.0,9.5,125.044
1096,8.748305,3.6788292,0.00044331362,7.850857e-05,0.5063497,0.50112456,0.0044981795,0.025394538,-0.5052291,0.45936865,42.31828,2.72278,2.7436817,0.0044981944,-0.89423966,0.025397269,1.4553127,544.3099,360963.4,0.0254,6300.0,9.5,120.324
1097,5.2983174,3.4563167,0.00044331362,8.052548e-05,0.5063497,0.50115347,0.0046137376,0.025394538,-0.49643847,0.45936865,34.41828,2.7228956,2.7436817,0.004613754,-0.8732973,0.025397269,1.4553127,544.3099,11459.155,0.0254,200.0,9.5,119.146
1098,5.521461,3.4563167,0.00044331362,8.052548e-05,0.5063497,0.50115347,0.0046137376,0.025394538,-0.49643847,0.45936865,34.41828,2.7228956,2.7436817,0.004613754,-0.970528,0.025397269,1.4553127,544.3099,14323.944,0.0254,250.0,9.5,120.136
1099,5.7525725,3.4563167,0.00044331362,8.052548e-05,0.5063497,0.50115347,0.0046137376,0.025394538,-0.49643847,0.45936865,34.41828,2.7228956,2.7436817,0.004613754,0.7451333,0.025397269,1.4553127,544.3099,18048.17,0.0254,315.0,9.5,122.766
1100,5.9914646,3.4563167,0.00044331362,8.052548e-05,0.5063497,0.50115347,0.0046137376,0.025394538,-0.49643847,0.45936865,34.41828,2.7228956,2.7436817,0.004613754,-0.85091937,0.025397269,1.4553127,544.3099,22918.31,0.0254,400.0,9.5,124.756
1101,6.214608,3.4563167,0.00044331362,8.052548e-05,0.5063497,0.50115347,0.0046137376,0.025394538,-0.49643847,0.45936865,34.41828,2.7228956,2.7436817,0.004613754,-0.4677718,0.025397269,1.4553127,544.3099,28647.889,0.0254,500.0,9.5,126.886
1102,6.4457197,3.4563167,0.00044331362,8.052548e-05,0.5063497,0.50115347,0.0046137376,0.025394538,-0.49643847,0.45936865,34.41828,2.7228956,2.7436817,0.004613754,0.993882,0.025397269,1.4553127,544.3099,36096.34,0.0254,630.0,9.5,129.006
1103,6.684612,3.4563167,0.00044331362,8.052548e-05,0.5063497,0.50115347,0.0046137376,0.025394538,-0.49643847,0.45936865,34.41828,2.7228956,2.7436817,0.004613754,0.89396966,0.025397269,1.4553127,544.3099,45836.62,0.0254,800.0,9.5,130.746
1104,6.9077554,3.4563167,0.00044331362,8.052548e-05,0.5063497,0.50115347,0.0046137376,0.025394538,-0.49643847,0.45936865,34.41828,2.7228956,2.7436817,0.004613754,0.82687956,0.025397269,1.4553127,544.3099,57295.777,0.0254,1000.0,9.5,131.346
1105,7.130899,3.4563167,0.00044331362,8.052548e-05,0.5063497,0.50115347,0.0046137376,0.025394538,-0.49643847,0.45936865,34.41828,2.7228956,2.7436817,0.004613754,-0.34653634,0.025397269,1.4553127,544.3099,71619.72,0.0254,1250.0,9.5,131.446
1106,7.377759,3.4563167,0.00044331362,8.052548e-05,0.5063497,0.50115347,0.0046137376,0.025394538,-0.49643847,0.45936865,34.41828,2.7228956,2.7436817,0.004613754,-0.80122477,0.025397269,1.4553127,544.3099,91673.24,0.0254,1600.0,9.5,131.036
1107,7.6009026,3.4563167,0.00044331362,8.052548e-05,0.5063497,0.50115347,0.0046137376,0.025394538,-0.49643847,0.45936865,34.41828,2.7228956,2.7436817,0.004613754,0.9300395,0.025397269,1.4553127,544.3099,114591.555,0.0254,2000.0,9.5,130.496
1108,7.824046,3.4563167,0.00044331362,8.052548e-05,0.5063497,0.50115347,0.0046137376,0.025394538,-0.49643847,0.45936865,34.41828,2.7228956,2.7436817,0.004613754,-0.65012753,0.025397269,1.4553127,544.3099,143239.44,0.0254,2500.0,9.5,130.086
1109,8.055158,3.4563167,0.00044331362,8.052548e-05,0.5063497,0.50115347,0.0046137376,0.025394538,-0.49643847,0.45936865,34.41828,2.7228956,2.7436817,0.004613754,0.850761,0.025397269,1.4553127,544.3099,180481.7,0.0254,3150.0,9.5,128.536
1110,8.294049,3.4563167,0.00044331362,8.052548e-05,0.5063497,0.50115347,0.0046137376,0.025394538,-0.49643847,0.45936865,34.41828,2.7228956,2.7436817,0.004613754,-0.6835038,0.025397269,1.4553127,544.3099,229183.11,0.0254,4000.0,9.5,126.736
1111,8.517193,3.4563167,0.00044331362,8.052548e-05,0.5063497,0.50115347,0.0046137376,0.025394538,-0.49643847,0.45936865,34.41828,2.7228956,2.7436817,0.004613754,-0.9879664,0.025397269,1.4553127,544.3099,286478.88,0.0254,5000.0,9.5,124.426
1112,8.748305,3.4563167,0.00044331362,8.052548e-05,0.5063497,0.50115347,0.0046137376,0.025394538,-0.49643847,0.45936865,34.41828,2.7228956,2.7436817,0.004613754,-0.89423966,0.025397269,1.4553127,544.3099,360963.4,0.0254,6300.0,9.5,120.726
1113,5.521461,4.2668962,0.00044331362,0.00021259506,0.5063497,0.50304514,0.012180198,0.025394538,0.07918229,1.0002601,74.01829,2.7304626,2.7436817,0.012180499,-0.970528,0.025397269,1.4553127,727.6564,14323.944,0.0254,250.0,12.7,119.698
1114,5.7525725,4.2668962,0.00044331362,0.00021259506,0.5063497,0.50304514,0.012180198,0.025394538,0.07918229,1.0002601,74.01829,2.7304626,2.7436817,0.012180499,0.7451333,0.025397269,1.4553127,727.6564,18048.17,0.0254,315.0,12.7,122.938
1115,5.9914646,4.2668962,0.00044331362,0.00021259506,0.5063497,0.50304514,0.012180198,0.025394538,0.07918229,1.0002601,74.01829,2.7304626,2.7436817,0.012180499,-0.85091937,0.025397269,1.4553127,727.6564,22918.31,0.0254,400.0,12.7,125.048
1116,6.214608,4.2668962,0.00044331362,0.00021259506,0.5063497,0.50304514,0.012180198,0.025394538,0.07918229,1.0002601,74.01829,2.7304626,2.7436817,0.012180499,-0.4677718,0.025397269,1.4553127,727.6564,28647.889,0.0254,500.0,12.7,126.898
1117,6.4457197,4.2668962,0.00044331362,0.00021259506,0.5063497,0.50304514,0.012180198,0.025394538,0.07918229,1.0002601,74.01829,2.7304626,2.7436817,0.012180499,0.993882,0.025397269,1.4553127,727.6564,36096.34,0.0254,630.0,12.7,128.878
1118,6.684612,4.2668962,0.00044331362,0.00021259506,0.5063497,0.50304514,0.012180198,0.025394538,0.07918229,1.0002601,74.01829,2.7304626,2.7436817,0.012180499,0.89396966,0.025397269,1.4553127,727.6564,45836.62,0.0254,800.0,12.7,130.348
1119,6.9077554,4.2668962,0.00044331362,0.00021259506,0.5063497,0.50304514,0.012180198,0.025394538,0.07918229,1.0002601,74.01829,2.7304626,2.7436817,0.012180499,0.82687956,0.025397269,1.4553127,727.6564,57295.777,0.0254,1000.0,12.7,131.698
1120,7.130899,4.2668962,0.00044331362,0.00021259506,0.5063497,0.50304514,0.012180198,0.025394538,0.07918229,1.0002601,74.01829,2.7304626,2.7436817,0.012180499,-0.34653634,0.025397269,1.4553127,727.6564,71619.72,0.0254,1250.0,12.7,133.048
1121,7.377759,4.2668962,0.00044331362,0.00021259506,0.5063497,0.50304514,0.012180198,0.025394538,0.07918229,1.0002601,74.01829,2.7304626,2.7436817,0.012180499,-0.80122477,0.025397269,1.4553127,727.6564,91673.24,0.0254,1600.0,12.7,134.528
1122,7.6009026,4.2668962,0.00044331362,0.00021259506,0.5063497,0.50304514,0.012180198,0.025394538,0.07918229,1.0002601,74.01829,2.7304626,2.7436817,0.012180499,0.9300395,0.025397269,1.4553127,727.6564,114591.555,0.0254,2000.0,12.7,134.228
1123,7.824046,4.2668962,0.00044331362,0.00021259506,0.5063497,0.50304514,0.012180198,0.025394538,0.07918229,1.0002601,74.01829,2.7304626,2.7436817,0.012180499,-0.65012753,0.025397269,1.4553127,727.6564,143239.44,0.0254,2500.0,12.7,134.058
1124,8.055158,4.2668962,0.00044331362,0.00021259506,0.5063497,0.50304514,0.012180198,0.025394538,0.07918229,1.0002601,74.01829,2.7304626,2.7436817,0.012180499,0.850761,0.025397269,1.4553127,727.6564,180481.7,0.0254,3150.0,12.7,133.758
1125,8.294049,4.2668962,0.00044331362,0.00021259506,0.5063497,0.50304514,0.012180198,0.025394538,0.07918229,1.0002601,74.01829,2.7304626,2.7436817,0.012180499,-0.6835038,0.025397269,1.4553127,727.6564,229183.11,0.0254,4000.0,12.7,131.808
1126,8.517193,4.2668962,0.00044331362,0.00021259506,0.5063497,0.50304514,0.012180198,0.025394538,0.07918229,1.0002601,74.01829,2.7304626,2.7436817,0.012180499,-0.9879664,0.025397269,1.4553127,727.6564,286478.88,0.0254,5000.0,12.7,128.978
1127,8.748305,4.2668962,0.00044331362,0.00021259506,0.5063497,0.50304514,0.012180198,0.025394538,0.07918229,1.0002601,74.01829,2.7304626,2.7436817,0.012180499,-0.89423966,0.025397269,1.4553127,727.6564,360963.4,0.0254,6300.0,12.7,125.398
1128,8.987197,4.2668962,0.00044331362,0.00021259506,0.5063497,0.50304514,0.012180198,0.025394538,0.07918229,1.0002601,74.01829,2.7304626,2.7436817,0.012180499,0.997843,0.025397269,1.4553127,727.6564,458366.22,0.0254,8000.0,12.7,120.538
1129,9.2103405,4.2668962,0.00044331362,0.00021259506,0.5063497,0.50304514,0.012180198,0.025394538,0.07918229,1.0002601,74.01829,2.7304626,2.7436817,0.012180499,-0.30561438,0.025397269,1.4553127,727.6564,572957.75,0.0254,10000.0,12.7,114.418
1130,5.521461,3.6788292,0.00044331362,0.00022733436,0.5063497,0.50325626,0.013024562,0.025394538,0.14342305,1.0002601,42.31828,2.731307,2.7436817,0.013024932,-0.970528,0.025397269,1.4553127,727.6564,14323.944,0.0254,250.0,12.7,121.547
1131,5.7525725,3.6788292,0.00044331362,0.00022733436,0.5063497,0.50325626,0.013024562,0.025394538,0.14342305,1.0002601,42.31828,2.731307,2.7436817,0.013024932,0.7451333,0.025397269,1.4553127,727.6564,18048.17,0.0254,315.0,12.7,123.537
1132,5.9914646,3.6788292,0.00044331362,0.00022733436,0.5063497,0.50325626,0.013024562,0.025394538,0.14342305,1.0002601,42.31828,2.731307,2.7436817,0.013024932,-0.85091937,0.025397269,1.4553127,727.6564,22918.31,0.0254,400.0,12.7,125.527
1133,6.214608,3.6788292,0.00044331362,0.00022733436,0.5063497,0.50325626,0.013024562,0.025394538,0.14342305,1.0002601,42.31828,2.731307,2.7436817,0.013024932,-0.4677718,0.025397269,1.4553127,727.6564,28647.889,0.0254,500.0,12.7,127.127
1134,6.4457197,3.6788292,0.00044331362,0.00022733436,0.5063497,0.50325626,0.013024562,0.025394538,0.14342305,1.0002601,42.31828,2.731307,2.7436817,0.013024932,0.993882,0.025397269,1.4553127,727.6564,36096.34,0.0254,630.0,12.7,128.867
1135,6.684612,3.6788292,0.00044331362,0.00022733436,0.5063497,0.50325626,0.013024562,0.025394538,0.14342305,1.0002601,42.31828,2.731307,2.7436817,0.013024932,0.89396966,0.025397269,1.4553127,727.6564,45836.62,0.0254,800.0,12.7,130.217
1136,6.9077554,3.6788292,0.00044331362,0.00022733436,0.5063497,0.50325626,0.013024562,0.025394538,0.14342305,1.0002601,42.31828,2.731307,2.7436817,0.013024932,0.82687956,0.025397269,1.4553127,727.6564,57295.777,0.0254,1000.0,12.7,130.947
1137,7.130899,3.6788292,0.00044331362,0.00022733436,0.5063497,0.50325626,0.013024562,0.025394538,0.14342305,1.0002601,42.31828,2.731307,2.7436817,0.013024932,-0.34653634,0.025397269,1.4553127,727.6564,71619.72,0.0254,1250.0,12.7,130.777
1138,7.377759,3.6788292,0.00044331362,0.00022733436,0.5063497,0.50325626,0.013024562,0.025394538,0.14342305,1.0002601,42.31828,2.731307,2.7436817,0.013024932,-0.80122477,0.025397269,1.4553127,727.6564,91673.24,0.0254,1600.0,12.7,129.977
1139,7.6009026,3.6788292,0.00044331362,0.00022733436,0.5063497,0.50325626,0.013024562,0.025394538,0.14342305,1.0002601,42.31828,2.731307,2.7436817,0.013024932,0.9300395,0.025397269,1.4553127,727.6564,114591.555,0.0254,2000.0,12.7,129.567
1140,7.824046,3.6788292,0.00044331362,0.00022733436,0.5063497,0.50325626,0.013024562,0.025394538,0.14342305,1.0002601,42.31828,2.731307,2.7436817,0.013024932,-0.65012753,0.025397269,1.4553127,727.6564,143239.44,0.0254,2500.0,12.7,129.027
1141,8.055158,3.6788292,0.00044331362,0.00022733436,0.5063497,0.50325626,0.013024562,0.025394538,0.14342305,1.0002601,42.31828,2.731307,2.7436817,0.013024932,0.850761,0.025397269,1.4553127,727.6564,180481.7,0.0254,3150.0,12.7,127.847
1142,8.294049,3.6788292,0.00044331362,0.00022733436,0.5063497,0.50325626,0.013024562,0.025394538,0.14342305,1.0002601,42.31828,2.731307,2.7436817,0.013024932,-0.6835038,0.025397269,1.4553127,727.6564,229183.11,0.0254,4000.0,12.7,126.537
1143,8.517193,3.6788292,0.00044331362,0.00022733436,0.5063497,0.50325626,0.013024562,0.025394538,0.14342305,1.0002601,42.31828,2.731307,2.7436817,0.013024932,-0.9879664,0.025397269,1.4553127,727.6564,286478.88,0.0254,5000.0,12.7,125.107
1144,8.748305,3.6788292,0.00044331362,0.00022733436,0.5063497,0.50325626,0.013024562,0.025394538,0.14342305,1.0002601,42.31828,2.731307,2.7436817,0.013024932,-0.89423966,0.025397269,1.4553127,727.6564,360963.4,0.0254,6300.0,12.7,123.177
1145,8.987197,3.6788292,0.00044331362,0.00022733436,0.5063497,0.50325626,0.013024562,0.025394538,0.14342305,1.0002601,42.31828,2.731307,2.7436817,0.013024932,0.997843,0.025397269,1.4553127,727.6564,458366.22,0.0254,8000.0,12.7,120.607
1146,9.2103405,3.6788292,0.00044331362,0.00022733436,0.5063497,0.50325626,0.013024562,0.025394538,0.14342305,1.0002601,42.31828,2.731307,2.7436817,0.013024932,-0.30561438,0.025397269,1.4553127,727.6564,572957.75,0.0254,10000.0,12.7,116.017
1147,5.2983174,4.2668962,0.00044331362,0.00028106783,0.5063497,0.50402594,0.016102606,0.025394538,0.3776185,1.7946944,74.01829,2.7343857,2.7436817,0.016103303,-0.8732973,0.025397269,1.4553127,996.9465,11459.155,0.0254,200.0,17.4,112.506
1148,5.521461,4.2668962,0.00044331362,0.00028106783,0.5063497,0.50402594,0.016102606,0.025394538,0.3776185,1.7946944,74.01829,2.7343857,2.7436817,0.016103303,-0.970528,0.025397269,1.4553127,996.9465,14323.944,0.0254,250.0,17.4,113.796
1149,5.7525725,4.2668962,0.00044331362,0.00028106783,0.5063497,0.50402594,0.016102606,0.025394538,0.3776185,1.7946944,74.01829,2.7343857,2.7436817,0.016103303,0.7451333,0.025397269,1.4553127,996.9465,18048.17,0.0254,315.0,17.4,115.846
1150,5.9914646,4.2668962,0.00044331362,0.00028106783,0.5063497,0.50402594,0.016102606,0.025394538,0.3776185,1.7946944,74.01829,2.7343857,2.7436817,0.016103303,-0.85091937,0.025397269,1.4553127,996.9465,22918.31,0.0254,400.0,17.4,117.396
1151,6.214608,4.2668962,0.00044331362,0.00028106783,0.5063497,0.50402594,0.016102606,0.025394538,0.3776185,1.7946944,74.01829,2.7343857,2.7436817,0.016103303,-0.4677718,0.025397269,1.4553127,996.9465,28647.889,0.0254,500.0,17.4,119.806
1152,6.4457197,4.2668962,0.00044331362,0.00028106783,0.5063497,0.50402594,0.016102606,0.025394538,0.3776185,1.7946944,74.01829,2.7343857,2.7436817,0.016103303,0.993882,0.025397269,1.4553127,996.9465,36096.34,0.0254,630.0,17.4,122.606
1153,6.684612,4.2668962,0.00044331362,0.00028106783,0.5063497,0.50402594,0.016102606,0.025394538,0.3776185,1.7946944,74.01829,2.7343857,2.7436817,0.016103303,0.89396966,0.025397269,1.4553127,996.9465,45836.62,0.0254,800.0,17.4,124.276
1154,6.9077554,4.2668962,0.00044331362,0.00028106783,0.5063497,0.50402594,0.016102606,0.025394538,0.3776185,1.7946944,74.01829,2.7343857,2.7436817,0.016103303,0.82687956,0.025397269,1.4553127,996.9465,57295.777,0.0254,1000.0,17.4,125.816
1155,7.130899,4.2668962,0.00044331362,0.00028106783,0.5063497,0.50402594,0.016102606,0.025394538,0.3776185,1.7946944,74.01829,2.7343857,2.7436817,0.016103303,-0.34653634,0.025397269,1.4553127,996.9465,71619.72,0.0254,1250.0,17.4,126.356
1156,7.377759,4.2668962,0.00044331362,0.00028106783,0.5063497,0.50402594,0.016102606,0.025394538,0.3776185,1.7946944,74.01829,2.7343857,2.7436817,0.016103303,-0.80122477,0.025397269,1.4553127,996.9465,91673.24,0.0254,1600.0,17.4,126.406
1157,7.6009026,4.2668962,0.00044331362,0.00028106783,0.5063497,0.50402594,0.016102606,0.025394538,0.3776185,1.7946944,74.01829,2.7343857,2.7436817,0.016103303,0.9300395,0.025397269,1.4553127,996.9465,114591.555,0.0254,2000.0,17.4,126.826
1158,7.824046,4.2668962,0.00044331362,0.00028106783,0.5063497,0.50402594,0.016102606,0.025394538,0.3776185,1.7946944,74.01829,2.7343857,2.7436817,0.016103303,-0.65012753,0.025397269,1.4553127,996.9465,143239.44,0.0254,2500.0,17.4,126.746
1159,8.055158,4.2668962,0.00044331362,0.00028106783,0.5063497,0.50402594,0.016102606,0.025394538,0.3776185,1.7946944,74.01829,2.7343857,2.7436817,0.016103303,0.850761,0.025397269,1.4553127,996.9465,180481.7,0.0254,3150.0,17.4,126.536
1160,8.294049,4.2668962,0.00044331362,0.00028106783,0.5063497,0.50402594,0.016102606,0.025394538,0.3776185,1.7946944,74.01829,2.7343857,2.7436817,0.016103303,-0.6835038,0.025397269,1.4553127,996.9465,229183.11,0.0254,4000.0,17.4,125.586
1161,8.517193,4.2668962,0.00044331362,0.00028106783,0.5063497,0.50402594,0.016102606,0.025394538,0.3776185,1.7946944,74.01829,2.7343857,2.7436817,0.016103303,-0.9879664,0.025397269,1.4553127,996.9465,286478.88,0.0254,5000.0,17.4,123.126
1162,8.748305,4.2668962,0.00044331362,0.00028106783,0.5063497,0.50402594,0.016102606,0.025394538,0.3776185,1.7946944,74.01829,2.7343857,2.7436817,0.016103303,-0.89423966,0.025397269,1.4553127,996.9465,360963.4,0.0254,6300.0,17.4,119.916
1163,8.987197,4.2668962,0.00044331362,0.00028106783,0.5063497,0.50402594,0.016102606,0.025394538,0.3776185,1.7946944,74.01829,2.7343857,2.7436817,0.016103303,0.997843,0.025397269,1.4553127,996.9465,458366.22,0.0254,8000.0,17.4,115.466
1164,5.2983174,4.016383,0.00044331362,0.00028921152,0.5063497,0.5041426,0.016569084,0.025394538,0.41311255,1.7946944,58.21828,2.7348523,2.7436817,0.016569842,-0.8732973,0.025397269,1.4553127,996.9465,11459.155,0.0254,200.0,17.4,109.951
1165,5.521461,4.016383,0.00044331362,0.00028921152,0.5063497,0.5041426,0.016569084,0.025394538,0.41311255,1.7946944,58.21828,2.7348523,2.7436817,0.016569842,-0.970528,0.025397269,1.4553127,996.9465,14323.944,0.0254,250.0,17.4,110.491
1166,5.7525725,4.016383,0.00044331362,0.00028921152,0.5063497,0.5041426,0.016569084,0.025394538,0.41311255,1.7946944,58.21828,2.7348523,2.7436817,0.016569842,0.7451333,0.025397269,1.4553127,996.9465,18048.17,0.0254,315.0,17.4,111.911
1167,5.9914646,4.016383,0.00044331362,0.00028921152,0.5063497,0.5041426,0.016569084,0.025394538,0.41311255,1.7946944,58.21828,2.7348523,2.7436817,0.016569842,-0.85091937,0.025397269,1.4553127,996.9465,22918.31,0.0254,400.0,17.4,115.461
1168,6.214608,4.016383,0.00044331362,0.00028921152,0.5063497,0.5041426,0.016569084,0.025394538,0.41311255,1.7946944,58.21828,2.7348523,2.7436817,0.016569842,-0.4677718,0.025397269,1.4553127,996.9465,28647.889,0.0254,500.0,17.4,119.621
1169,6.4457197,4.016383,0.00044331362,0.00028921152,0.5063497,0.5041426,0.016569084,0.025394538,0.41311255,1.7946944,58.21828,2.7348523,2.7436817,0.016569842,0.993882,0.025397269,1.4553127,996.9465,36096.34,0.0254,630.0,17.4,122.411
1170,6.684612,4.016383,0.00044331362,0.00028921152,0.5063497,0.5041426,0.016569084,0.025394538,0.41311255,1.7946944,58.21828,2.7348523,2.7436817,0.016569842,0.89396966,0.025397269,1.4553127,996.9465,45836.62,0.0254,800.0,17.4,123.091
1171,6.9077554,4.016383,0.00044331362,0.00028921152,0.5063497,0.5041426,0.016569084,0.025394538,0.41311255,1.7946944,58.21828,2.7348523,2.7436817,0.016569842,0.82687956,0.025397269,1.4553127,996.9465,57295.777,0.0254,1000.0,17.4,126.001
1172,7.130899,4.016383,0.00044331362,0.00028921152,0.5063497,0.5041426,0.016569084,0.025394538,0.41311255,1.7946944,58.21828,2.7348523,2.7436817,0.016569842,-0.34653634,0.025397269,1.4553127,996.9465,71619.72,0.0254,1250.0,17.4,129.301
1173,7.377759,4.016383,0.00044331362,0.00028921152,0.5063497,0.5041426,0.016569084,0.025394538,0.41311255,1.7946944,58.21828,2.7348523,2.7436817,0.016569842,-0.80122477,0.025397269,1.4553127,996.9465,91673.24,0.0254,1600.0,17.4,126.471
1174,7.6009026,4.016383,0.00044331362,0.00028921152,0.5063497,0.5041426,0.016569084,0.025394538,0.41311255,1.7946944,58.21828,2.7348523,2.7436817,0.016569842,0.9300395,0.025397269,1.4553127,996.9465,114591.555,0.0254,2000.0,17.4,125.261
