,chord_length_radian_radian_exp,chord_length_sin_radian_exp,suction_side_displacement_thickness_sin_sigmoid_exp,frequency_sin_radian_exp,(free_stream_velocity_ln_negative*frequency_ln_adde),(frequency_relu_mmnorm*suction_side_displacement_thickness_adde),(suction_side_displacement_thickness_sin_exp*chord_length_relu),(frequency_sin_radian*angle_of_attack_zscore),(chord_length_sin_radian*free_stream_velocity_ln_negative),(frequency_relu_sin*frequency_ln_sigmoid),(frequency_relu_sin*frequency_ln),(frequency_relu_mmnorm*free_stream_velocity_ln_negative),(chord_length_sin_radian*frequency_relu),(suction_side_displacement_thickness_radian_sin*free_stream_velocity_adde),(suction_side_displacement_thickness_tanh_mmnorm*frequency_sin),(frequency_relu_mmnorm*angle_of_attack_degree),(chord_length_radian_negative*frequency_degree),(frequency_ln_square*suction_side_displacement_thickness_sin),(frequency_sin_radian*suction_side_displacement_thickness_tanh_mmnorm),(angle_of_attack_zscore_square*suction_side_displacement_thickness_adde),(frequency_relu_sin*chord_length_sin_radian),(suction_side_displacement_thickness_sin_exp*suction_side_displacement_thickness_tanh_square),(frequency_sin_abs*free_stream_velocity_adde),(suction_side_displacement_thickness_tanh_exp*chord_length_sin_radian),(frequency_relu_sin+free_stream_velocity_ln_negative),(frequency_sin_abs+angle_of_attack_zscore_sin),(suction_side_displacement_thickness_zscore_abs+suction_side_displacement_thickness_zscore),(suction_side_displacement_thickness_zscore_radian+free_stream_velocity_ln_adde),(suction_side_displacement_thickness_sin_exp+suction_side_displacement_thickness_sin),(free_stream_velocity_ln_radian+free_stream_velocity_ln_sigmoid),(chord_length_sigmoid_mmnorm+frequency_ln_square),(chord_length_sin_square+suction_side_displacement_thickness_radian),(chord_length_sin_radian+suction_side_displacement_thickness),(frequency_ln_square+frequency_degree),(chord_length_radian_negative+frequency_sin),(suction_side_displacement_thickness_radian_sin+suction_side_displacement_thickness_radian),(suction_side_displacement_thickness_radian_sin+free_stream_velocity_ln_adde),(chord_length_radian_negative+chord_length_sigmoid_adde),(frequency_relu_mmnorm+suction_side_displacement_thickness_sin),(suction_side_displacement_thickness_zscore_negative+chord_length_sigmoid),(suction_side_displacement_thickness_zscore_radian+free_stream_velocity_adde),(suction_side_displacement_thickness_zscore_negative+angle_of_attack_zscore),(free_stream_velocity_ln_negative+angle_of_attack_degree_sigmoid),(frequency_relu_mmnorm+suction_side_displacement_thickness_adde),chord_length_tanh_mmnorm_radian,suction_side_displacement_thickness_tanh_square_radian,angle_of_attack_zscore_square_radian,frequency_ln_sigmoid_radian,suction_side_displacement_thickness_sin_sigmoid_radian,free_stream_velocity_ln_mmnorm_radian,angle_of_attack_degree_adde_zscore,suction_side_displacement_thickness_zscore_abs_zscore,frequency_relu_mmnorm_zscore,free_stream_velocity_ln_adde_zscore,chord_length_sin_square_zscore,suction_side_displacement_thickness_radian_sin_zscore,chord_length_sin_radian_zscore,free_stream_velocity_ln_negative_negative,chord_length_sin_radian_negative,frequency_relu_mmnorm_negative,chord_length_tanh_mmnorm_negative,frequency_ln_sigmoid_negative,suction_side_displacement_thickness_radian_sin_negative,suction_side_displacement_thickness_tanh_exp_negative,(frequency_sin_abs-suction_side_displacement_thickness_radian),(suction_side_displacement_thickness_sin_sigmoid-frequency_ln),(angle_of_attack_zscore_sin-chord_length_radian_negative),(angle_of_attack_degree_sigmoid-chord_length_adde),(free_stream_velocity_ln_mmnorm-chord_length_sigmoid_adde),(suction_side_displacement_thickness_tanh_square-chord_length_adde),(frequency_ln_sigmoid-frequency_degree),(frequency_ln_negative-chord_length_degree),(suction_side_displacement_thickness_zscore_negative-angle_of_attack),(angle_of_attack_degree_sigmoid-angle_of_attack_degree),(angle_of_attack_relu_adde-angle_of_attack),(free_stream_velocity_ln_negative-chord_length_sigmoid_sigmoid),(free_stream_velocity_ln_adde-chord_length_tanh),(chord_length_radian_negative-angle_of_attack_zscore),(chord_length_radian_radian-chord_length_tanh),(suction_side_displacement_thickness_tanh_mmnorm-suction_side_displacement_thickness_sigmoid),free_stream_velocity_ln_mmnorm_adde,chord_length_sigmoid_mmnorm_adde,frequency_sin_radian_adde,frequency_ln_adde_adde,suction_side_displacement_thickness_tanh_mmnorm_adde,free_stream_velocity_ln_radian_adde,scaled_sound_pressure_level
10,1.0000929,1.0052515,1.6498194,1.0175682,-49.946064,1.0718875,0.3056129,-0.019965349,-0.022349043,0.9977183,8.967812,-1.6808985,41.9022,0.0034407086,0.03896504,0.0,-2438.4,0.21511935,0.0006800682,3.5759742,0.005226477,7.112424e-06,73.858635,0.005251744,-3.2690532,0.08655435,0.0,6.973924,1.0053303,1.0606402,81.76971,0.09010794,0.007901145,458447.0,0.99252325,9.296915e-05,6.9852242,3.2885773,0.39660278,1.2204201,74.007034,-0.50159836,-3.7668962,3.1148846,0.017453292,1.2380504e-07,0.02293781,0.01745111,0.008738267,0.017453292,-1.146403,-0.19210754,1.6225861,1.2428252,2.1355133,-0.64480466,1.7874475,4.2668962,-0.005237775,-0.3939394,-1.0,-0.99987495,-4.6484576e-05,-1.002667,0.99779654,-8.486531,-0.9059689,-2.5230818,-2.2938972,-3.0230746,-458365.22,-26.45095,0.6448046,0.5,2.7182817,-4.9069543,6.689479,1.1410832,-0.29560626,-0.46161658,3.7182817,3.7182817,2.7356975,14.42376,2.757331,2.7927532,117.151
11,1.0000929,1.0052515,1.6498194,0.9946802,-50.898193,1.3467304,0.3056129,0.0061148875,-0.022349043,-0.3055838,-2.8148124,-2.1118982,52.37775,0.0034407086,-0.011934018,0.0,-3047.9998,0.2259344,-0.00020828791,3.5759742,-0.0016007393,7.112424e-06,22.621054,0.005251744,-4.5725107,-0.60567427,0.0,6.973924,1.0053303,1.0606402,85.830376,0.09010794,0.007901145,573042.56,-0.31093416,9.296915e-05,6.9852242,3.2885773,0.49761286,1.2204201,74.007034,-0.50159836,-3.7668962,3.2158947,0.017453292,1.2380504e-07,0.02293781,0.017451547,0.008738267,0.017453292,-1.146403,-0.19210754,2.2571995,1.2428252,2.1355133,-0.64480466,1.7874475,4.2668962,-0.005237775,-0.4949495,-1.0,-0.9999,-4.6484576e-05,-1.002667,0.3055679,-8.709675,-0.9059689,-2.5230818,-2.2938972,-3.0230746,-572956.75,-26.674093,0.6448046,0.5,2.7182817,-4.9069543,6.689479,1.1410832,-0.29560626,-0.46161658,3.7182817,3.7182817,2.7129478,14.646904,2.757331,2.7927532,115.391
12,1.0000929,1.0052515,1.6498194,1.006774,-51.850323,1.6902841,0.3056129,-0.007739469,-0.022349043,0.386778,3.6489558,-2.6506476,65.47218,0.0034407086,0.015104606,0.0,-3809.9995,0.23701467,0.0002636251,3.5759742,0.0020260182,7.112424e-06,28.630936,0.005251744,-3.8800874,-0.52447975,0.0,6.973924,1.0053303,1.0606402,89.99062,0.09010794,0.007901145,716286.2,0.38148916,9.296915e-05,6.9852242,3.2885773,0.6238755,1.2204201,74.007034,-0.50159836,-3.7668962,3.3421574,0.017453292,1.2380504e-07,0.02293781,0.017451895,0.008738267,0.017453292,-1.146403,-0.19210754,3.0504665,1.2428252,2.1355133,-0.64480466,1.7874475,4.2668962,-0.005237775,-0.6212121,-1.0,-0.99992,-4.6484576e-05,-1.002667,0.38676244,-8.932818,-0.9059689,-2.5230818,-2.2938972,-3.0230746,-716196.2,-26.897236,0.6448046,0.5,2.7182817,-4.9069543,6.689479,1.1410832,-0.29560626,-0.46161658,3.7182817,3.7182817,2.7250328,14.870048,2.757331,2.7927532,112.241
13,1.0000929,1.0052515,1.6498194,1.0022892,-52.90365,2.1712592,0.3056129,-0.0026212556,-0.022349043,0.13099888,1.2681934,-3.404897,83.8044,0.0034407086,0.0051157298,0.0,-4876.8,0.24958158,8.9286325e-05,3.5759742,0.0006861855,7.112424e-06,9.6969185,0.005251744,-4.135889,-0.7802816,0.0,6.973924,1.0053303,1.0606402,94.70905,0.09010794,0.007901145,916826.1,0.1256873,9.296915e-05,6.9852242,3.2885773,0.80064315,1.2204201,74.007034,-0.50159836,-3.7668962,3.518925,0.017453292,1.2380504e-07,0.02293781,0.017452203,0.008738267,0.017453292,-1.146403,-0.19210754,4.1610403,1.2428252,2.1355133,-0.64480466,1.7874475,4.2668962,-0.005237775,-0.7979798,-1.0,-0.99993753,-4.6484576e-05,-1.002667,0.13096057,-9.179678,-0.9059689,-2.5230818,-2.2938972,-3.0230746,-916731.44,-27.144096,0.6448046,0.5,2.7182817,-4.9069543,6.689479,1.1410832,-0.29560626,-0.46161658,3.7182817,3.7182817,2.7205682,15.116907,2.757331,2.7927532,108.721
14,1.0000929,1.0052515,1.6498885,0.9918691,-35.87791,0.04122898,0.30566406,0.009359415,-0.021036912,-0.46683812,-2.9070184,-0.060854293,2.6188874,0.002876388,-0.019617843,0.0,-152.4,0.10932957,-0.00034239594,3.5761943,-0.0024500834,8.036158e-06,27.23287,0.005252623,-4.484155,-0.44351688,0.0,6.7236333,1.0056657,1.0524,39.621353,0.09011086,0.008068585,28686.51,-0.47309157,9.881391e-05,6.7347145,3.2885773,0.017982323,1.207683,58.20725,-0.51433545,-3.5163832,2.736264,0.017453292,1.3986093e-07,0.02293781,0.017418455,0.008738997,0.012059278,-1.146403,-0.21199043,-0.7572147,0.4352311,2.1355133,-0.63206756,1.7874475,4.016383,-0.005237775,-0.015151516,-1.0,-0.998004,-4.9406954e-05,-1.0028348,0.4677224,-5.7139006,-0.9059689,-2.5230818,-2.6029515,-3.0230737,-28646.89,-23.67836,0.6320675,0.5,2.7182817,-4.656441,6.438966,1.1410832,-0.29560626,-0.45876878,3.4092274,3.7182817,2.7101176,11.651172,2.7602208,2.7883809,126.416
15,1.0000929,1.0052515,1.6498885,1.0174978,-36.80614,0.05909487,0.30566406,-0.019886093,-0.021036912,0.99230695,6.406285,-0.08722448,3.2997983,0.002876388,0.041682333,0.0,-192.02399,0.11761236,0.00072749396,3.5761943,0.0052057304,8.036158e-06,57.862103,0.005252623,-3.0225012,0.08259332,0.0,6.7236333,1.0056657,1.0524,42.547302,0.09011086,0.008068585,36137.887,0.9885622,9.881391e-05,6.7347145,3.2885773,0.02454798,1.207683,58.20725,-0.51433545,-3.5163832,2.7428296,0.017453292,1.3986093e-07,0.02293781,0.017425632,0.008738997,0.012059278,-1.146403,-0.21199043,-0.71596485,0.4352311,2.1355133,-0.63206756,1.7874475,4.016383,-0.005237775,-0.021717172,-1.0,-0.99841523,-4.9406954e-05,-1.0028348,0.9938326,-5.945012,-0.9059689,-2.5230818,-2.6029515,-3.0230737,-36095.34,-23.909473,0.6320675,0.5,2.7182817,-4.656441,6.438966,1.1410832,-0.29560626,-0.45876878,3.4092274,3.7182817,2.7356284,11.882283,2.7602208,2.7883809,127.696
16,1.0000929,1.0052515,1.6498885,1.015725,-37.76562,0.08245796,0.30566406,-0.017886996,-0.021036912,0.89285356,5.97584,-0.12170859,4.19022,0.002876388,0.03749212,0.0,-243.83998,0.12649184,0.00065436086,3.5761943,0.004682412,8.036158e-06,52.045376,0.005252623,-3.1224136,-0.017319024,0.0,6.7236333,1.0056657,1.0524,45.684036,0.09011086,0.008068585,45881.305,0.8886499,9.881391e-05,6.7347145,3.2885773,0.03313384,1.207683,58.20725,-0.51433545,-3.5163832,2.7514155,0.017453292,1.3986093e-07,0.02293781,0.017431503,0.008738997,0.012059278,-1.146403,-0.21199043,-0.6620227,0.4352311,2.1355133,-0.63206756,1.7874475,4.016383,-0.005237775,-0.030303031,-1.0,-0.9987515,-4.9406954e-05,-1.0028348,0.89392024,-6.183904,-0.9059689,-2.5230818,-2.6029515,-3.0230737,-45835.62,-24.148365,0.6320675,0.5,2.7182817,-4.656441,6.438966,1.1410832,-0.29560626,-0.45876878,3.4092274,3.7182817,2.7338846,12.121175,2.7602208,2.7883809,128.086
17,1.0000929,1.0052515,1.6498885,1.0145364,-38.661854,0.10994394,0.30566406,-0.016544625,-0.021036912,0.8260535,5.7118816,-0.1622781,5.237775,0.002876388,0.034678433,0.0,-304.8,0.13507782,0.0006052528,3.5761943,0.004331009,8.036158e-06,48.139507,0.005252623,-3.1895037,-0.08440912,0.0,6.7236333,1.0056657,1.0524,48.717083,0.09011086,0.008068585,57343.496,0.8215598,9.881391e-05,6.7347145,3.2885773,0.043234847,1.207683,58.20725,-0.51433545,-3.5163832,2.7615166,0.017453292,1.3986093e-07,0.02293781,0.017435856,0.008738997,0.012059278,-1.146403,-0.21199043,-0.59856135,0.4352311,2.1355133,-0.63206756,1.7874475,4.016383,-0.005237775,-0.04040404,-1.0,-0.99900097,-4.9406954e-05,-1.0028348,0.82683015,-6.4070477,-0.9059689,-2.5230818,-2.6029515,-3.0230737,-57294.777,-24.371508,0.6320675,0.5,2.7182817,-4.656441,6.438966,1.1410832,-0.29560626,-0.45876878,3.4092274,3.7182817,2.7327135,12.344319,2.7602208,2.7883809,126.966
18,1.0000929,1.0052515,1.6498885,0.99397004,-39.558083,0.14430143,0.30566406,0.0069336747,-0.021036912,-0.34625933,-2.4711156,-0.21299002,6.547219,0.002876388,-0.014533359,0.0,-380.99997,0.14394571,-0.00025365496,3.5761943,-0.0018150794,8.036158e-06,20.17475,0.005252623,-4.3629193,-0.56475234,0.0,6.7236333,1.0056657,1.0524,51.84972,0.09011086,0.008068585,71670.57,-0.3518561,9.881391e-05,6.7347145,3.2885773,0.05586111,1.207683,58.20725,-0.51433545,-3.5163832,2.7741427,0.017453292,1.3986093e-07,0.02293781,0.017439341,0.008738997,0.012059278,-1.146403,-0.21199043,-0.51923466,0.4352311,2.1355133,-0.63206756,1.7874475,4.016383,-0.005237775,-0.053030305,-1.0,-0.99920064,-4.9406954e-05,-1.0028348,0.34648693,-6.6301913,-0.9059689,-2.5230818,-2.6029515,-3.0230737,-71618.72,-24.594652,0.6320675,0.5,2.7182817,-4.656441,6.438966,1.1410832,-0.29560626,-0.45876878,3.4092274,3.7182817,2.7122335,12.567462,2.7602208,2.7883809,126.086
19,1.0000929,1.0052515,1.6498885,0.9861133,-40.54957,0.19240189,0.30566406,0.016031312,-0.021036912,-0.8007243,-5.9112434,-0.2839867,8.38044,0.002876388,-0.0336025,0.0,-487.67996,0.15408453,-0.00058647426,3.5761943,-0.004196635,8.036158e-06,46.645927,0.005252623,-4.817608,-0.11006391,0.0,6.7236333,1.0056657,1.0524,55.431328,0.09011086,0.008068585,91727.67,-0.80654454,9.881391e-05,6.7347145,3.2885773,0.07353787,1.207683,58.20725,-0.51433545,-3.5163832,2.7918196,0.017453292,1.3986093e-07,0.02293781,0.01744239,0.008738997,0.012059278,-1.146403,-0.21199043,-0.40817732,0.4352311,2.1355133,-0.63206756,1.7874475,4.016383,-0.005237775,-0.07070707,-1.0,-0.9993754,-4.9406954e-05,-1.0028348,0.80117536,-6.8770514,-0.9059689,-2.5230818,-2.6029515,-3.0230737,-91672.24,-24.84151,0.6320675,0.5,2.7182817,-4.656441,6.438966,1.1410832,-0.29560626,-0.45876878,3.4092274,3.7182817,2.7042978,12.814322,2.7602208,2.7883809,126.986
20,1.0000929,1.0052515,1.6498885,1.0163647,-41.445797,0.24737386,0.30566406,-0.018608702,-0.021036912,0.9295748,7.06914,-0.36512575,10.47555,0.002876388,0.03900485,0.0,-609.6,0.1635462,0.00068076304,3.5761943,0.0048713377,8.036158e-06,54.1453,0.005252623,-3.0863438,0.018750846,0.0,6.7236333,1.0056657,1.0524,58.77372,0.09011086,0.008068585,114649.33,0.92471975,9.881391e-05,6.7347145,3.2885773,0.0937399,1.207683,58.20725,-0.51433545,-3.5163832,2.8120215,0.017453292,1.3986093e-07,0.02293781,0.01744457,0.008738997,0.012059278,-1.146403,-0.21199043,-0.28125456,0.4352311,2.1355133,-0.63206756,1.7874475,4.016383,-0.005237775,-0.09090909,-1.0,-0.9995003,-4.9406954e-05,-1.0028348,0.9299901,-7.100195,-0.9059689,-2.5230818,-2.6029515,-3.0230737,-114590.555,-25.064655,0.6320675,0.5,2.7182817,-4.656441,6.438966,1.1410832,-0.29560626,-0.45876878,3.4092274,3.7182817,2.734514,13.037466,2.7602208,2.7883809,126.616
21,1.0000929,1.0052515,1.6498885,0.98871726,-42.34203,0.31608883,0.30566406,0.01300808,-0.021036912,-0.64986765,-5.086628,-0.46654955,13.094438,0.002876388,-0.027265644,0.0,-761.99994,0.17328978,-0.00047587525,3.5761943,-0.0034052217,8.036158e-06,37.849308,0.005252623,-4.6665106,-0.26116115,0.0,6.7236333,1.0056657,1.0524,62.2157,0.09011086,0.008068585,143300.66,-0.6554473,9.881391e-05,6.7347145,3.2885773,0.11899242,1.207683,58.20725,-0.51433545,-3.5163832,2.837274,0.017453292,1.3986093e-07,0.02293781,0.017446315,0.008738997,0.012059278,-1.146403,-0.21199043,-0.122601196,0.4352311,2.1355133,-0.63206756,1.7874475,4.016383,-0.005237775,-0.116161615,-1.0,-0.99960023,-4.9406954e-05,-1.0028348,0.6500781,-7.3233385,-0.9059689,-2.5230818,-2.6029515,-3.0230737,-143238.44,-25.2878,0.6320675,0.5,2.7182817,-4.656441,6.438966,1.1410832,-0.29560626,-0.45876878,3.4092274,3.7182817,2.706935,13.26061,2.7602208,2.7883809,124.106
22,1.0000929,1.0052515,1.6498885,1.0149593,-43.27026,0.40541828,0.30566406,-0.017022457,-0.021036912,0.85049105,6.853014,-0.59840053,16.498991,0.002876388,0.035679992,0.0,-960.12,0.18367846,0.0006227334,3.5761943,0.0044560945,8.036158e-06,49.529842,0.005252623,-3.1656222,-0.060527682,0.0,6.7236333,1.0056657,1.0524,65.88557,0.09011086,0.008068585,180546.6,0.8454412,9.881391e-05,6.7347145,3.2885773,0.1518207,1.207683,58.20725,-0.51433545,-3.5163832,2.8701024,0.017453292,1.3986093e-07,0.02293781,0.017447755,0.008738997,0.012059278,-1.146403,-0.21199043,0.083648235,0.4352311,2.1355133,-0.63206756,1.7874475,4.016383,-0.005237775,-0.1489899,-1.0,-0.99968266,-4.9406954e-05,-1.0028348,0.8507116,-7.55445,-0.9059689,-2.5230818,-2.6029515,-3.0230737,-180480.7,-25.51891,0.6320675,0.5,2.7182817,-4.656441,6.438966,1.1410832,-0.29560626,-0.45876878,3.4092274,3.7182817,2.7331302,13.491721,2.7602208,2.7883809,123.236
23,1.0000929,1.0052515,1.6498885,0.9881415,-44.22974,0.5222337,0.30566406,0.01367589,-0.021036912,-0.683333,-5.6690145,-0.77082103,20.9511,0.002876388,-0.028665408,0.0,-1219.2,0.19473471,-0.0005003058,3.5761943,-0.0035800391,8.036158e-06,39.792416,0.005252623,-4.699887,-0.22778487,0.0,6.7236333,1.0056657,1.0524,69.79125,0.09011086,0.008068585,229251.9,-0.6888236,9.881391e-05,6.7347145,3.2885773,0.19475,1.207683,58.20725,-0.51433545,-3.5163832,2.9130316,0.017453292,1.3986093e-07,0.02293781,0.01744893,0.008738997,0.012059278,-1.146403,-0.21199043,0.35335898,0.4352311,2.1355133,-0.63206756,1.7874475,4.016383,-0.005237775,-0.1919192,-1.0,-0.9997501,-4.9406954e-05,-1.0028348,0.6834544,-7.7933416,-0.9059689,-2.5230818,-2.6029515,-3.0230737,-229182.11,-25.757801,0.6320675,0.5,2.7182817,-4.656441,6.438966,1.1410832,-0.29560626,-0.45876878,3.4092274,3.7182817,2.7063525,13.730613,2.7602208,2.7883809,121.106
24,1.0000929,1.0052515,1.6498885,0.98290455,-45.125973,0.6596637,0.30566406,0.019767731,-0.021036912,-0.9877688,-8.4147005,-0.9736687,26.188875,0.002876388,-0.04143424,0.0,-1523.9999,0.20535396,-0.0007231639,3.5761943,-0.005174746,8.036158e-06,57.517708,0.005252623,-5.0043497,0.07667774,0.0,6.7236333,1.0056657,1.0524,73.54257,0.09011086,0.008068585,286551.4,-0.9932862,9.881391e-05,6.7347145,3.2885773,0.24525505,1.207683,58.20725,-0.51433545,-3.5163832,2.9635367,0.017453292,1.3986093e-07,0.02293781,0.017449802,0.008738997,0.012059278,-1.146403,-0.21199043,0.6706658,0.4352311,2.1355133,-0.63206756,1.7874475,4.016383,-0.005237775,-0.24242425,-1.0,-0.9998,-4.9406954e-05,-1.0028348,0.987917,-8.016485,-0.9059689,-2.5230818,-2.6029515,-3.0230737,-286477.88,-25.980946,0.6320675,0.5,2.7182817,-4.656441,6.438966,1.1410832,-0.29560626,-0.45876878,3.4092274,3.7182817,2.7010384,13.953756,2.7602208,2.7883809,119.606
25,1.0000929,1.0052515,1.6498885,0.98451376,-46.054207,0.8383226,0.30566406,0.0178924,-0.021036912,-0.8940977,-7.8230815,-1.2373706,32.997982,0.002876388,-0.037503444,0.0,-1920.24,0.21664965,-0.00065455853,3.5761943,-0.004683826,8.036158e-06,52.061096,0.005252623,-4.9106226,-0.017049015,0.0,6.7236333,1.0056657,1.0524,77.532845,0.09011086,0.008068585,361039.94,-0.89955944,9.881391e-05,6.7347145,3.2885773,0.31091163,1.207683,58.20725,-0.51433545,-3.5163832,3.0291934,0.017453292,1.3986093e-07,0.02293781,0.01745052,0.008738997,0.012059278,-1.146403,-0.21199043,1.0831647,0.4352311,2.1355133,-0.63206756,1.7874475,4.016383,-0.005237775,-0.30808082,-1.0,-0.9998412,-4.9406954e-05,-1.0028348,0.89419025,-8.247598,-0.9059689,-2.5230818,-2.6029515,-3.0230737,-360962.4,-26.212059,0.6320675,0.5,2.7182817,-4.656441,6.438966,1.1410832,-0.29560626,-0.45876878,3.4092274,3.7182817,2.7026744,14.184869,2.7602208,2.7883809,117.976
26,1.0000929,1.0052515,1.6498885,1.0175682,-47.013687,1.0719534,0.30566406,-0.019965349,-0.021036912,0.9977183,8.967812,-1.5822116,41.9022,0.002876388,0.041848455,0.0,-2438.4,0.22864339,0.00073039334,3.5761943,0.005226477,8.036158e-06,58.092705,0.005252623,-3.0185401,0.08655435,0.0,6.7236333,1.0056657,1.0524,81.76971,0.09011086,0.008068585,458447.0,0.99252325,9.881391e-05,6.7347145,3.2885773,0.3967702,1.207683,58.20725,-0.51433545,-3.5163832,3.115052,0.017453292,1.3986093e-07,0.02293781,0.01745111,0.008738997,0.012059278,-1.146403,-0.21199043,1.6225861,0.4352311,2.1355133,-0.63206756,1.7874475,4.016383,-0.005237775,-0.3939394,-1.0,-0.99987495,-4.9406954e-05,-1.0028348,0.9977936,-8.486489,-0.9059689,-2.5230818,-2.6029515,-3.0230737,-458365.22,-26.45095,0.6320675,0.5,2.7182817,-4.656441,6.438966,1.1410832,-0.29560626,-0.45876878,3.4092274,3.7182817,2.7356975,14.42376,2.7602208,2.7883809,116.476
27,1.0000929,1.0052515,1.6498885,0.9946802,-47.909916,1.3468132,0.30566406,0.0061148875,-0.021036912,-0.3055838,-2.8148124,-1.9879068,52.37775,0.002876388,-0.012817136,0.0,-3047.9998,0.24013835,-0.00022370122,3.5761943,-0.0016007393,8.036158e-06,17.792343,0.005252623,-4.3219976,-0.60567427,0.0,6.7236333,1.0056657,1.0524,85.830376,0.09011086,0.008068585,573042.56,-0.31093416,9.881391e-05,6.7347145,3.2885773,0.4977803,1.207683,58.20725,-0.51433545,-3.5163832,3.216062,0.017453292,1.3986093e-07,0.02293781,0.017451547,0.008738997,0.012059278,-1.146403,-0.21199043,2.2571995,0.4352311,2.1355133,-0.63206756,1.7874475,4.016383,-0.005237775,-0.4949495,-1.0,-0.9999,-4.9406954e-05,-1.0028348,0.30556497,-8.709633,-0.9059689,-2.5230818,-2.6029515,-3.0230737,-572956.75,-26.674093,0.6320675,0.5,2.7182817,-4.656441,6.438966,1.1410832,-0.29560626,-0.45876878,3.4092274,3.7182817,2.7129478,14.646904,2.7602208,2.7883809,113.076
28,1.0000929,1.0052515,1.6498885,1.006774,-48.80615,1.6903881,0.30566406,-0.007739469,-0.021036912,0.386778,3.6489558,-2.4950259,65.47218,0.002876388,0.016222347,0.0,-3809.9995,0.25191522,0.00028313335,3.5761943,0.0020260182,8.036158e-06,22.519352,0.005252623,-3.6295743,-0.52447975,0.0,6.7236333,1.0056657,1.0524,89.99062,0.09011086,0.008068585,716286.2,0.38148916,9.881391e-05,6.7347145,3.2885773,0.6240429,1.207683,58.20725,-0.51433545,-3.5163832,3.3423247,0.017453292,1.3986093e-07,0.02293781,0.017451895,0.008738997,0.012059278,-1.146403,-0.21199043,3.0504665,0.4352311,2.1355133,-0.63206756,1.7874475,4.016383,-0.005237775,-0.6212121,-1.0,-0.99992,-4.9406954e-05,-1.0028348,0.38675952,-8.932776,-0.9059689,-2.5230818,-2.6029515,-3.0230737,-716196.2,-26.897236,0.6320675,0.5,2.7182817,-4.656441,6.438966,1.1410832,-0.29560626,-0.45876878,3.4092274,3.7182817,2.7250328,14.870048,2.7602208,2.7883809,111.076
29,1.0000929,1.0052515,1.6500001,0.98487365,-29.491701,0.0,0.3057468,0.017473374,-0.01926888,-0.8689525,-4.627006,-0.0,1.047555,0.0022906587,-0.040702958,0.0,-60.959995,0.08706233,-0.00071040064,3.5765498,-0.0045741345,9.648373e-06,36.956436,0.0052540447,-4.5521264,-0.037991405,0.0,6.3864384,1.0062076,1.0395771,29.072168,0.090115584,0.008339155,11487.228,-0.87861705,0.00010825859,6.3971653,3.2885773,0.0031013752,1.1871009,42.307606,-0.5349176,-3.1788292,2.721383,0.017453292,1.6787442e-07,0.02293781,0.01736646,0.008740178,0.0047911094,-1.146403,-0.2441196,-0.8524068,-0.65296197,2.1355133,-0.61148536,1.7874475,3.6788292,-0.005237775,-0.0,-1.0,-0.99502486,-5.4129294e-05,-1.0031062,0.87324315,-4.797542,-0.9059689,-2.5230818,-3.0193868,-3.0230722,-11458.16,-22.76207,0.61148536,0.5,2.7182817,-4.318887,6.101412,1.1410832,-0.29560626,-0.45416698,2.9927921,3.7182817,2.70304,10.734881,2.7648902,2.7824895,118.129
30,1.0000929,1.0052515,1.6500001,0.98320377,-30.312605,0.0068721795,0.3057468,0.019418817,-0.01926888,-0.9666614,-5.3587327,-0.0092899725,1.3094437,0.0022906587,-0.045234725,0.0,-76.2,0.09455018,-0.0007894949,3.5765498,-0.0050834073,9.648373e-06,41.071075,0.0052540447,-4.6493573,0.059239328,0.0,6.3864384,1.0062076,1.0395771,31.486532,0.090115584,0.008339155,14354.431,-0.9758478,0.00010825859,6.3971653,3.2885773,0.0056266277,1.1871009,42.307606,-0.5349176,-3.1788292,2.7239084,0.017453292,1.6787442e-07,0.02293781,0.017383758,0.008740178,0.0047911094,-1.146403,-0.2441196,-0.8365414,-0.65296197,2.1355133,-0.61148536,1.7874475,3.6788292,-0.005237775,-0.0025252525,-1.0,-0.99601597,-5.4129294e-05,-1.0031062,0.9704739,-5.0206857,-0.9059689,-2.5230818,-3.0193868,-3.0230722,-14322.948,-22.985214,0.61148536,0.5,2.7182817,-4.318887,6.101412,1.1410832,-0.29560626,-0.45416698,2.9927921,3.7182817,2.7013428,10.958024,2.7648902,2.7824895,119.319
