,(frequency_ln_square*suction_side_displacement_thickness_sin),((frequency_ln_square*suction_side_displacement_thickness_sin)*(chord_length_radian_negative+chord_length_sigmoid_adde)),(suction_side_displacement_thickness_sin_sigmoid_radian*frequency_ln_sigmoid),((chord_length_radian_negative*frequency_degree)*(suction_side_displacement_thickness_radian_sin+free_stream_velocity_ln_adde)),((chord_length_radian_negative*frequency_degree)*free_stream_velocity_adde),((chord_length_sin_radian*frequency_relu)*angle_of_attack_relu_adde),((suction_side_displacement_thickness_zscore_abs+suction_side_displacement_thickness_zscore)+chord_length_sin_square_zscore),((suction_side_displacement_thickness_zscore_abs+suction_side_displacement_thickness_zscore)+(frequency_relu_mmnorm+suction_side_displacement_thickness_adde)),((suction_side_displacement_thickness_tanh_mmnorm-suction_side_displacement_thickness_sigmoid)+frequency_relu_mmnorm),((frequency_relu_mmnorm*suction_side_displacement_thickness_adde)+chord_length_sin_square_zscore),((chord_length_sin_radian*frequency_relu)-(frequency_relu_mmnorm+suction_side_displacement_thickness_sin)),((frequency_relu_mmnorm*suction_side_displacement_thickness_adde)-(suction_side_displacement_thickness_radian_sin+free_stream_velocity_ln_adde)),((chord_length_sin_radian*frequency_relu)-free_stream_velocity_ln_sigmoid),(frequency_relu_mmnorm_negative-(suction_side_displacement_thickness_tanh_mmnorm-suction_side_displacement_thickness_sigmoid)),(frequency_ln_square*suction_side_displacement_thickness_sin)_recip
1251,0.097789474,0.31702238,0.008730837,-5677.5693,-60162.06,38.495335,-0.55892223,3.113432,-0.09238368,0.51239306,13.766492000000001,-5.9138836999999995,13.175473,0.09238368,10.226049
1252,0.10270581,0.33296058,0.008731055,-7096.9614,-75202.57,48.119167,-0.55892223,3.214442,0.008626401,0.78708917,17.205893,-5.639188,16.715885,-0.008626401,9.736547
1253,0.1077427,0.3492896,0.00873123,-8871.202,-94003.22,60.148956000000005,-0.55892223,3.3407044000000004,0.13488904,1.1304595,21.505142000000003,-5.295817400000001,21.141397,-0.13488904,9.281371
1254,0.05483536,0.17777002,0.008718567,-431.07385,-3726.4355,3.0315072999999995,-0.55892223,2.7413187000000003,-0.46275020000000006,-0.49986017,1.0921923,-6.675625999999999,0.13292837,0.46275020000000006,18.236407999999997
1255,0.058975313,0.19119127,0.008721503,-547.3954,-4731.9814,3.849533,-0.55892223,2.7499046000000003,-0.45416433,-0.47651005,1.3845413,-6.652275599999999,0.43386328,0.45416433,16.956247
1256,0.06297842,0.20416889,0.008723682,-684.2442,-5914.9766,4.811917,-0.55892223,2.7600057000000002,-0.4440633,-0.44903934,1.7284814,-6.624805,0.7879044,0.4440633,15.878456
1257,0.06711297,0.21757263,0.008725425,-855.30524,-7393.7207,6.014896,-0.55892223,2.7726319999999998,-0.43143705,-0.41470093,2.1584065,-6.5904665,1.2304558,0.43143705,14.90025
1258,0.07184008,0.23289739,0.008726952,-1094.7908,-9463.963,7.699066,-0.55892223,2.7903087,-0.4137603,-0.36662716,2.7603014,-6.542392700000001,1.8500273999999997,0.4137603,13.9198065
1259,0.07625147,0.24719861,0.008728041,-1368.4884,-11829.953000000001,9.623834,-0.55892223,2.8105106,-0.39355826,-0.3116857,3.4481816,-6.487451,2.5581098,0.39355826,13.114501
1260,0.08079429,0.26192594,0.008728915,-1710.6105,-14787.441,12.029792,-0.55892223,2.8357632,-0.36830574,-0.24300891,4.308032,-6.4187746,3.4432125,0.36830574,12.377112
1261,0.08563789,0.27762833,0.008729635,-2155.3694,-18632.178,15.157537,-0.55892223,2.8685915,-0.33547747,-0.15372905,5.4258370000000005,-6.3294945,4.593846,0.33547747,11.677074000000001
1262,0.09079273,0.29433975,0.008730223,-2736.9768,-23659.906000000003,19.247667,-0.55892223,2.9115207,-0.29254818,-0.036978483,6.887582000000001,-6.212744,6.098520300000001,0.29254818,11.014097
1263,0.095743835,0.31039065,0.008730659,-3421.2209999999995,-29574.882999999998,24.059584,-0.55892223,2.962026,-0.24204311,0.100375175,8.607283,-6.0753903,7.868726,0.24204311,10.444537
1264,0.101010315,0.32746398,0.008731019,-4310.7390000000005,-37264.355,30.315075,-0.55892223,3.0276825,-0.17638654,0.27893490000000004,10.842893,-5.8968305999999995,10.169992,0.17638654,9.899979
1265,0.10660225,0.3455924,0.008731313000000001,-5473.9536,-47319.812000000005,38.495335,-0.55892223,3.1135411,-0.09052795,0.512436,13.766383,-5.663329599999999,13.179341,0.09052795,9.380664999999999
1266,0.11196164,0.36296695,0.008731532,-6842.441999999999,-59149.765999999996,48.119167,-0.55892223,3.2145512000000003,0.010482132,0.7871431999999999,17.205784,-5.3886223,16.719751000000002,-0.010482132,8.93163
1267,0.11745246,0.38076755,0.008731707,-8553.053,-73937.21,60.148956000000005,-0.55892223,3.3408135999999997,0.13674477,1.1305273,21.505032999999997,-5.0452385,21.145264,-0.13674477,8.514083
1268,0.06079698,0.19709691,0.008719191,-409.4679,-2708.7083,3.0315072999999995,-0.55892223,2.7414622000000004,-0.46030968,-0.49985707,1.0920488000000002,-6.338071299999999,0.13985986,0.46030968,16.448185000000002
1269,0.065387025,0.21197732,0.008722127,-519.9592,-3439.6294,3.849533,-0.55892223,2.7500482,-0.4517238,-0.4765057,1.3843979,-6.3147199999999994,0.44079477,0.4517238,15.293554
1270,0.06982534,0.22636582,0.008724306,-649.9490400000001,-4299.5366,4.811917,-0.55892223,2.7601492000000003,-0.4416228,-0.44903353,1.7283379,-6.287248,0.79483587,0.4416228,14.321449
1271,0.07440939,0.24122679,0.008726049,-812.4363,-5374.420999999999,6.014896,-0.55892223,2.7727754,-0.42899653,-0.4146933,2.1582630000000003,-6.2529078,1.2373872,0.42899653,13.439164000000002
1272,0.079650424,0.25821763,0.008727575999999999,-1039.9185,-6879.259,7.699066,-0.55892223,2.7904522000000003,-0.4113198,-0.36661702,2.7601577999999996,-6.2048315999999994,1.8569589,0.4113198,12.554861
1273,0.08454141,0.27407366,0.008728666,-1299.8981,-8599.073,9.623834,-0.55892223,2.8106542,-0.39111775,-0.31167266,3.448038,-6.1498870000000005,2.565041,0.39111775,11.828522999999999
1274,0.08957813,0.29040214,0.008729539,-1624.8726,-10748.841999999999,12.029792,-0.55892223,2.8359067000000002,-0.36586523,-0.24299225,4.3078885,-6.081207,3.4501437999999993,0.36586523,11.163439
1275,0.094948314,0.30781168,0.008730259,-2047.3395,-13543.541000000001,15.157537,-0.55892223,2.868735,-0.33303696,-0.15370768,5.4256934999999995,-5.9919224,4.600777,0.33303696,10.532046000000001
1276,0.10066358,0.3263399,0.008730847,-2599.7961,-17198.146,19.247667,-0.55892223,2.9116642,-0.29010767,-0.036950946,6.8874383,-5.8751655,6.105451599999999,0.29010767,9.934078999999999
1277,0.10615296,0.34413585,0.008731284,-3249.745,-21497.683999999997,24.059584,-0.55892223,2.9621694,-0.23960259999999997,0.100409925,8.607139,-5.7378044,7.875657,0.23960259999999997,9.420368
1278,0.11199201,0.36306540000000004,0.008731644,-4094.679,-27087.082000000002,30.315075,-0.55892223,3.0278259999999997,-0.17394602,0.27897912,10.842749000000001,-5.5592356,10.176924,0.17394602,8.929209
1279,0.11819189,0.38316469999999997,0.008731938,-5199.5923,-34396.293,38.495335,-0.55892223,3.1136847000000003,-0.08808744,0.5124926,13.766239,-5.325721700000001,13.186273000000002,0.08808744,8.460817
1280,0.124133945,0.40242818,0.008732156999999999,-6499.49,-42995.367,48.119167,-0.55892223,3.2146947,0.012922645,0.7872142,17.20564,-5.051,16.726685,-0.012922645,8.055814
1281,0.06235915400000001,0.20216131,0.008719355,-395.22537,-2203.0452,3.0315072999999995,-0.55892223,2.7414997000000003,-0.45967022,-0.49985623,1.0920112,-6.115558999999999,0.14581029999999998,0.45967022,16.036139000000002
1282,0.06706714,0.21742406,0.008722292,-501.87344,-2797.5176,3.849533,-0.55892223,2.7500856,-0.45108435,-0.47650456,1.3843602,-6.0922074,0.44674522,0.45108435,14.910432
1283,0.07161949599999999,0.23218228,0.008724471,-627.34186,-3496.897,4.811917,-0.55892223,2.7601867,-0.44098333,-0.449032,1.7283003000000001,-6.064735,0.8007863000000001,0.44098333,13.962679000000001
1284,0.07632133,0.24742511,0.008726214,-784.17725,-4371.121,6.014896,-0.55892223,2.7728127999999996,-0.42835706,-0.41469133,2.1582253,-6.030394,1.2433376,0.42835706,13.102496
1285,0.08169704,0.26485252,0.008727740500000001,-1003.7469,-5595.035,7.699066,-0.55892223,2.7904897,-0.4106803,-0.3666144,2.7601204,-5.982317,1.8629093,0.4106803,12.240346
1286,0.08671369999999999,0.28111598,0.008728831,-1254.6837,-6993.794,9.623834,-0.55892223,2.8106916,-0.39047828,-0.31166926,3.4480004,-5.927372,2.5709915,0.39047828,11.532202999999999
1287,0.09187983,0.29786399999999996,0.008729704,-1568.3545,-8742.242,12.029792,-0.55892223,2.8359442,-0.36522576,-0.24298789999999998,4.307851,-5.8586907,3.4560942999999997,0.36522576,10.883780999999999
1288,0.09738801,0.3157209,0.008730424,-1976.1268,-11015.226,15.157537,-0.55892223,2.8687725,-0.33239746,-0.15370208,5.425656,-5.769405,4.6067276,0.33239746,10.268205
1289,0.10325013,0.33472523,0.008731012,-2509.3674,-13987.588,19.247667,-0.55892223,2.9117017000000005,-0.28946817,-0.036943734,6.887401,-5.6526464999999995,6.111402,0.28946817,9.685217999999999
1290,0.10888056,0.3529784,0.008731449,-3136.7090000000003,-17484.484,24.059584,-0.55892223,2.9622068,-0.23896313,0.100419044,8.607101,-5.515283599999999,7.881607499999999,0.23896313,9.184376
1291,0.11486964,0.37239435,0.0087318085,-3952.2537,-22030.451,30.315075,-0.55892223,3.0278635,-0.17330655,0.27899063,10.842711,-5.336712,10.182875,0.17330655,8.705521000000001
1292,0.12122882,0.39301008,0.008732103,-5018.735,-27975.176,38.495335,-0.55892223,3.113722,-0.08744797,0.51250726,13.766202,-5.1031949999999995,13.192224,0.08744797,8.248863
1293,0.12732357,0.41276857,0.008732321999999999,-6273.418000000001,-34968.97,48.119167,-0.55892223,3.2147322,0.013562113,0.7872328000000001,17.205603,-4.8284698,16.732634,-0.013562113,7.8540053
1294,0.090629,0.29380894,0.00872459,-567.75806,-6016.2056,8.522875,-0.55892223,2.750613,-0.44211608,-0.47648859999999993,1.3838329,-6.902779600000001,0.42999536,0.44211608,11.033997
1295,0.09678068,0.313752,0.008726768000000001,-709.69763,-7520.2573,10.653594,-0.55892223,2.760714,-0.43201506,-0.44901073,1.727773,-6.8753020000000005,0.78403646,0.43201506,10.332641
1296,0.10313436,0.33434990000000003,0.008728513,-887.122,-9400.321,13.316994000000001,-0.55892223,2.7733402000000003,-0.4193888,-0.41466337,2.1576982000000005,-6.840954300000001,1.2265878000000001,0.4193888,9.69609
1297,0.110398635,0.35789984,0.008730039,-1135.5161,-12032.411,17.04575,-0.55892223,2.7910169999999996,-0.40171206,-0.3665771,2.759593,-6.7928679999999995,1.8461595000000002,0.40171206,9.058083
1298,0.11717774,0.37987694,0.0087311305,-1419.3953,-15040.515,21.307188,-0.55892223,2.811219,-0.38151002,-0.3116213,3.4474733,-6.737912,2.5542417,0.38151002,8.534044
1299,0.12415882,0.40250883,0.008732003,-1774.244,-18800.643,26.633987,-0.55892223,2.8364716,-0.3562575,-0.24292663,4.3073235,-6.6692176,3.4393443999999995,0.3562575,8.0542
1300,0.13160212,0.42663917,0.008732724,-2235.5476,-23688.81,33.558823,-0.55892223,2.8693,-0.32342923,-0.15362352,5.4251285000000005,-6.5799145999999995,4.5899777,0.32342923,7.5986614
1301,0.1395237,0.45232,0.008733313000000001,-2838.7905,-30081.03,42.614376,-0.55892223,2.912229,-0.28049994,-0.036842525,6.886873700000001,-6.463133999999999,6.094652,0.28049994,7.167241000000001
1302,0.14713220000000002,0.47698593,0.008733748000000001,-3548.488,-37601.285,53.267975,-0.55892223,2.9627342,-0.22999486,0.1005469,8.606574,-6.325744,7.864857700000001,0.22999486,6.7966084
1303,0.15522535,0.503223,0.008734109,-4471.095,-47377.62,67.117645,-0.55892223,3.028391,-0.16433829,0.2791531,10.842184,-6.147138,10.166124,0.16433829,6.442246400000001
1304,0.16381863,0.53108144,0.008734403,-5677.581,-60162.06,85.22875,-0.55892223,3.1142495,-0.07847971,0.51271504,13.765675,-5.913576,13.175473,0.07847971,6.104312
1305,0.17205456,0.5577814,0.008734622,-7096.976,-75202.57,106.53595,-0.55892223,3.2152596,0.022530377,0.78749377,17.205076000000002,-5.6387973,16.715885,-0.022530377,5.81211
1306,0.09186101,0.29780298,0.008722448,-431.07485999999994,-3726.4355,6.711764,-0.55892223,2.74221,-0.44759319999999997,-0.49984083,1.0913011000000001,-6.675622,0.13292837,0.44759319999999997,10.886011
1307,0.09879632,0.32028648,0.008725386,-547.39667,-4731.9814,8.522875,-0.55892223,2.7507957999999997,-0.43900734,-0.47648305,1.3836502,-6.6522646,0.43386328,0.43900734,10.121834
1308,0.10550238,0.34202677,0.008727565,-684.2458,-5914.9766,10.653594,-0.55892223,2.760897,-0.42890632,-0.44900334,1.7275901999999999,-6.6247845000000005,0.7879044,0.42890632,9.478458999999999
1309,0.11242864,0.3644809,0.00872931,-855.30725,-7393.7207,13.316994000000001,-0.55892223,2.773523,-0.41628006,-0.41465366,2.1575153,-6.590435,1.2304558,0.41628006,8.89453
1310,0.12034757,0.39015317,0.008730836,-1094.7933,-9463.963,17.04575,-0.55892223,2.7912,-0.39860332,-0.36656415,2.7594101,-6.542345500000001,1.8500273999999997,0.39860332,8.309266000000001
1311,0.1277376,0.4141108,0.008731926999999999,-1368.4916,-11829.953000000001,21.307188,-0.55892223,2.8114017999999996,-0.37840128,-0.31160468,3.4472904000000004,-6.487386,2.5581098,0.37840128,7.828549000000001
1312,0.1353478,0.43878222,0.008732799999999999,-1710.6145,-14787.441,26.633987,-0.55892223,2.8366544,-0.35314876,-0.24290538,4.3071410000000006,-6.418687,3.4432125,0.35314876,7.388373
1313,0.14346187,0.46508712,0.00873352,-2155.3743,-18632.178,33.558823,-0.55892223,2.8694827999999997,-0.3203205,-0.15359628,5.424946,-6.3293777,4.593846,0.3203205,6.9704933
1314,0.15209733,0.49308228,0.00873411,-2736.9832,-23659.906000000003,42.614376,-0.55892223,2.912412,-0.2773912,-0.036807418,6.8866906000000006,-6.212589,6.098520300000001,0.2773912,6.5747375
1315,0.1603915,0.519971,0.008734546,-3421.2290000000003,-29574.882999999998,53.267975,-0.55892223,2.962917,-0.22688612,0.10059118,8.606391,-6.07519,7.868726,0.22688612,6.2347445
1316,0.16921398,0.54857254,0.008734905,-4310.7485,-37264.355,67.117645,-0.55892223,3.0285737999999998,-0.16122955,0.27920943,10.842001,-5.896572,10.169992,0.16122955,5.909676999999999
1317,0.17858167,0.5789415,0.0087352,-5473.9663,-47319.812000000005,85.22875,-0.55892223,3.1144323,-0.07537097,0.51278704,13.765491500000001,-5.6629944000000005,13.179341,0.07537097,5.599679
1318,0.18755981,0.60804766,0.008735419,-6842.4580000000005,-59149.765999999996,106.53595,-0.55892223,3.2154423999999997,0.025639117000000003,0.78758436,17.204893,-5.388197,16.719751000000002,-0.025639117000000003,5.331632599999999
1319,0.10184812,0.33018005,0.008723495500000001,-409.469,-2708.7083,6.711764,-0.55892223,2.7424502,-0.4435049,-0.4998356,1.0910608,-6.338067,0.13985986,0.4435049,9.818541999999999
1320,0.10953744,0.35510796,0.008726434,-519.96063,-3439.6294,8.522875,-0.55892223,2.7510362,-0.43491903,-0.47647578,1.3834097,-6.314707299999999,0.44079477,0.43491903,9.129299000000001
1321,0.11697258,0.37921184,0.008728613,-649.95074,-4299.5366,10.653594,-0.55892223,2.7611372000000003,-0.42481800000000003,-0.44899362,1.7273498999999999,-6.2872252,0.79483587,0.42481800000000003,8.549012
1322,0.12465186,0.40410718,0.008730358,-812.4384,-5374.420999999999,13.316994000000001,-0.55892223,2.7737634,-0.41219175,-0.41464090000000003,2.157275,-6.2528725,1.2373872,0.41219175,8.022344
1323,0.13343173,0.43257055,0.008731885,-1039.9213,-6879.259,17.04575,-0.55892223,2.7914402000000003,-0.39451498,-0.36654717,2.7591697999999996,-6.2047787,1.8569589,0.39451498,7.4944690000000005
1324,0.1416252,0.45913282,0.008732976,-1299.9015,-8599.073,21.307188,-0.55892223,2.8116422,-0.37431297,-0.31158286,3.44705,-6.149814599999999,2.565041,0.37431297,7.060890700000001
1325,0.15006278,0.48648652,0.00873385,-1624.8768,-10748.841999999999,26.633987,-0.55892223,2.8368947999999996,-0.34906045,-0.24287748,4.306900499999999,-6.081109,3.4501437999999993,0.34906045,6.663877499999999
1326,0.15905902,0.5156513,0.00873457,-2047.345,-13543.541000000001,33.558823,-0.55892223,2.869723,-0.31623214,-0.15356046,5.4247055,-5.991792,4.600777,0.31623214,6.286974400000001
1327,0.16863333,0.5466901,0.0087351585,-2599.803,-17198.146,42.614376,-0.55892223,2.9126522999999995,-0.27330285,-0.036761342999999995,6.8864503,-5.874993,6.105451599999999,0.27330285,5.930026
1328,0.17782922,0.57650214,0.008735595,-3249.7537,-21497.683999999997,53.267975,-0.55892223,2.9631574,-0.22279781,0.100649476,8.606150999999999,-5.737582,7.875657,0.22279781,5.6233726
1329,0.1876109,0.60821325,0.008735955,-4094.69,-27087.082000000002,67.117645,-0.55892223,3.028814,-0.15714124,0.27928346,10.841761,-5.558948,10.176924,0.15714124,5.330180599999999
1330,0.19799703,0.6418839,0.00873625,-5199.606,-34396.293,85.22875,-0.55892223,3.1146727000000003,-0.071282655,0.5128818,13.765251000000001,-5.32535,13.186273000000002,0.071282655,5.0505805
1331,0.20795128,0.67415446,0.008736469,-6499.5073,-42995.367,106.53595,-0.55892223,3.2156827,0.02972743,0.7877031999999999,17.204653,-5.0505285,16.726685,-0.02972743,4.808819000000001
1332,0.10446435,0.33866158,0.00872377,-395.2265,-2203.0452,6.711764,-0.55892223,2.7425132000000003,-0.44243392,-0.49983424,1.0909977,-6.115554299999999,0.14581029999999998,0.44243392,9.572643
1333,0.112351194,0.36422983,0.008726709000000001,-501.87487999999996,-2797.5176,8.522875,-0.55892223,2.751099,-0.43384805,-0.47647387,1.3833468,-6.092194,0.44674522,0.43384805,8.900661999999999
1334,0.119977325,0.38895288,0.008728888,-627.3436,-3496.897,10.653594,-0.55892223,2.7612002,-0.42374703,-0.44899106,1.7272868000000001,-6.0647116,0.8007863000000001,0.42374703,8.334908500000001
1335,0.12785387,0.41448775,0.008730632,-784.1795,-4371.121,13.316994000000001,-0.55892223,2.7738264,-0.41112077,-0.41463757,2.157212,-6.0303580000000006,1.2433376,0.41112077,7.8214293
1336,0.13685927,0.44368222,0.00873216,-1003.7497599999999,-5595.035,17.04575,-0.55892223,2.7915032,-0.393444,-0.3665427,2.7591069,-5.982263,1.8629093,0.393444,7.306775999999999
1337,0.14526321,0.47092685,0.008733251,-1254.6873,-6993.794,21.307188,-0.55892223,2.811705,-0.373242,-0.31157714,3.4469872,-5.927297599999999,2.5709915,0.373242,6.8840556
1338,0.15391754,0.4989832,0.008734124000000001,-1568.359,-8742.242,26.633987,-0.55892223,2.8369577,-0.34798947,-0.24287015,4.306837000000001,-5.858590599999999,3.4560942999999997,0.34798947,6.496985400000001
1339,0.16314486,0.5288971,0.008734845,-1976.1324,-11015.226,33.558823,-0.55892223,2.869786,-0.31516117,-0.1535511,5.4246426,-5.769271400000001,4.6067276,0.31516117,6.129522
1340,0.17296511,0.56073326,0.008735433,-2509.3745,-13987.588,42.614376,-0.55892223,2.9127152,-0.27223188,-0.036749244,6.886387299999999,-5.6524696,6.111402,0.27223188,5.7815127
1341,0.18239723,0.59131116,0.00873587,-3136.718,-17484.484,53.267975,-0.55892223,2.9632204,-0.22172683,0.100664735,8.606088,-5.5150557000000004,7.881607499999999,0.22172683,5.482539
1342,0.19243017,0.6238368000000001,0.0087362295,-3952.265,-22030.451,67.117645,-0.55892223,3.028877,-0.15607026,0.2793029,10.841698,-5.336417,10.182875,0.15607026,5.196690599999999
1343,0.20308310000000002,0.6583724,0.008736525,-5018.749,-27975.176,85.22875,-0.55892223,3.1147356,-0.07021168,0.5129066,13.765188,-5.1028137000000005,13.192224,0.07021168,4.924093
1344,0.19871502,0.64421153,0.0087336525,-447.11258,-4737.762,10.503542999999999,-0.55892223,2.7447817000000003,-0.4038514,-0.49978498,1.0887293,-6.926124000000001,0.12906045,0.4038514,5.0323324000000005
1345,0.21371758,0.69284815,0.008736595,-567.7619599999999,-6016.2056,13.337832,-0.55892223,2.7533677000000005,-0.39526552,-0.47640509999999997,1.3810782,-6.9027443,0.42999536,0.39526552,4.6790724
1346,0.22822422,0.73987705,0.008738777,-709.7025,-7520.2573,16.67229,-0.55892223,2.7634687000000002,-0.3851645,-0.44889942,1.7250183999999997,-6.875238400000001,0.78403646,0.3851645,4.3816559999999996
1347,0.2432072,0.7884502,0.008740523,-887.1281,-9400.321,20.840364,-0.55892223,2.776095,-0.37253824,-0.41451728,2.1549435000000003,-6.8408565999999995,1.2265878000000001,0.37253824,4.1117206
1348,0.26033753,0.8439848,0.008742050999999999,-1135.5239,-12032.411,26.675665000000002,-0.55892223,2.7937717,-0.3548615,-0.3663823,2.7568382999999996,-6.7927217,1.8461595000000002,0.3548615,3.8411671999999997
1349,0.27632374,0.89581025,0.008743144,-1419.405,-15040.515,33.34458,-0.55892223,2.8139737,-0.33465946,-0.3113709,3.4447186000000003,-6.737710000000001,2.5542417,0.33465946,3.6189435
1350,0.29278624,0.94917977,0.008744018000000001,-1774.2562,-18800.643,41.68073,-0.55892223,2.8392262,-0.30940694,-0.24260664,4.304569,-6.668946000000001,3.4393443999999995,0.30940694,3.415461
1351,0.3103387,1.0060829,0.008744739,-2235.563,-23688.81,52.51772,-0.55892223,2.8720546000000002,-0.27657866,-0.15321308,5.422374,-6.5795520000000005,4.5899777,0.27657866,3.2222857000000005
1352,0.20136696,0.65280885,0.008731933,-342.12557999999996,-2957.4883,8.336145,-0.55892223,2.7386472,-0.40308648,-0.51765716,0.8647372,-6.693491000000001,-0.09719825,0.40308648,4.966058
1353,0.21662249,0.70226556,0.008735531,-431.07825,-3726.4355,10.503542999999999,-0.55892223,2.7452127999999996,-0.39652082,-0.49977562,1.0882982,-6.675609599999999,0.13292837,0.39652082,4.616326
1354,0.23297703,0.75528514,0.008738473,-547.4009,-4731.9814,13.337832,-0.55892223,2.7537987,-0.38793495,-0.47639206,1.3806473,-6.652226,0.43386328,0.38793495,4.2922687999999996
1355,0.24879096,0.8065521,0.008740655,-684.2511599999999,-5914.9766,16.67229,-0.55892223,2.7638998,-0.37783393,-0.44888198,1.7245873,-6.624716,0.7879044,0.37783393,4.0194387
1356,0.26512414,0.85950243,0.008742402,-855.3139,-7393.7207,20.840364,-0.55892223,2.776526,-0.36520767,-0.41449443,2.1545123999999998,-6.5903279999999995,1.2304558,0.36520767,3.771818
1357,0.28379822,0.9200415999999999,0.008743932,-1094.8018,-9463.963,26.675665000000002,-0.55892223,2.7942028,-0.34753090000000003,-0.36635184,2.7564073,-6.542186,1.8500273999999997,0.34753090000000003,3.5236303999999996
1358,0.30122504,0.9765374,0.008745024,-1368.5023,-11829.953000000001,33.34458,-0.55892223,2.8144047000000003,-0.32732890000000003,-0.3113317,3.4442875,-6.4871655,2.5581098,0.32732890000000003,3.3197773
1359,0.31917107,1.0347164,0.0087458985,-1710.6278,-14787.441,41.68073,-0.55892223,2.8396573,-0.30207637,-0.24255657,4.3041377,-6.4183902999999995,3.4432125,0.30207637,3.133116
1360,0.20751454,0.6727386,0.008730044000000001,-259.98267000000004,-1719.8147,6.668916,-0.55892223,2.7341634999999997,-0.39849609999999996,-0.53140646,0.69220036,-6.369696,-0.2672873,0.39849609999999996,4.8189397000000005
1361,0.22325954,0.7237821,0.0087344,-324.97832999999997,-2149.7683,8.336145,-0.55892223,2.739214,-0.39344559999999995,-0.5176486,0.8641704,-6.3559384,-0.090266764,0.39344559999999995,4.479092
1362,0.24017365,0.7786158000000001,0.008738,-409.47272000000004,-2708.7083,10.503542999999999,-0.55892223,2.7457795,-0.38687995,-0.49976329999999997,1.0877313999999998,-6.3380529999999995,0.13985986,0.38687995,4.163654
1363,0.25830626,0.8373995999999999,0.008740943000000001,-519.96533,-3439.6294,13.337832,-0.55892223,2.7543653999999997,-0.37829408,-0.47637486,1.3800805,-6.314665,0.44079477,0.37829408,3.8713733999999995
1364,0.27583948,0.8942403,0.008743126,-649.95667,-4299.5366,16.67229,-0.55892223,2.7644665,-0.36819306,-0.44885909999999996,1.7240205000000002,-6.287148999999999,0.79483587,0.36819306,3.6252968
1365,0.29394840000000005,0.95294744,0.008744873,-812.4458,-5374.420999999999,20.840364,-0.55892223,2.7770927000000003,-0.35556679999999996,-0.41446435,2.1539457000000004,-6.252754,1.2373872,0.35556679999999996,3.4019574999999995
1366,0.3146527,1.0200684000000002,0.008746403,-1039.9307,-6879.259,26.675665000000002,-0.55892223,2.7947695,-0.33789003,-0.36631176,2.7558404999999997,-6.2046019999999995,1.8569589,0.33789003,3.178107
1367,0.33397415,1.0827063,0.008747496,-1299.9133,-8599.073,33.34458,-0.55892223,2.8149714,-0.31768802,-0.3112802,3.4437208,-6.14957,2.565041,0.31768802,2.9942436000000003
1368,0.19621077,0.6360931,0.008724819,-197.61516,-1101.5226,5.251771499999999,-0.55892223,2.730019,-0.40026328,-0.5430998,0.54587734,-6.158879799999999,-0.41180432,0.40026328,5.09656
1369,0.21284560000000002,0.6900213000000001,0.00873069,-250.93987,-1398.7588,6.668916,-0.55892223,2.734312,-0.39597034,-0.531405,0.6920518,-6.1471849999999995,-0.26133686,0.39597034,4.6982417000000005
1370,0.22899507,0.742376,0.008735048,-313.67484,-1748.4485,8.336145,-0.55892223,2.7393625,-0.39091986,-0.5176463,0.8640219000000001,-6.133426,-0.08431631,0.39091986,4.366906
1371,0.24634372,0.7986184000000001,0.008738646,-395.23032,-2203.0452,10.503542999999999,-0.55892223,2.7459279999999997,-0.3843542,-0.49976006,1.0875828,-6.11554,0.14581029999999998,0.3843542,4.0593686
1372,0.26494214,0.85891235,0.00874159,-501.87973,-2797.5176,13.337832,-0.55892223,2.754514,-0.37576833,-0.4763704000000001,1.3799318999999999,-6.09215,0.44674522,0.37576833,3.7744089999999995
1373,0.28292578,0.9172133,0.008743773,-627.3497,-3496.897,16.67229,-0.55892223,2.764615,-0.3656673,-0.4488531,1.723872,-6.064633000000001,0.8007863000000001,0.3656673,3.5344957999999997
1374,0.30149993,0.9774286,0.008745521,-784.1871,-4371.121,20.840364,-0.55892223,2.7772412,-0.35304105,-0.41445649999999995,2.1537971000000002,-6.0302362,1.2433376,0.35304105,3.3167503
1375,0.32273609999999997,1.046274,0.008747051,-1003.75946,-5595.035,26.675665000000002,-0.55892223,2.794918,-0.33536428,-0.36630124,2.755692,-5.9820814,1.8629093,0.33536428,3.0985067
1376,0.34255394,1.1105211000000001,0.008748144000000001,-1254.6993,-6993.794,33.34458,-0.55892223,2.8151200000000003,-0.31516227,-0.31126666,3.4435723,-5.927047,2.5709915,0.31516227,2.9192482999999996
1377,0.28938526,0.9381541999999999,0.008727985,-141.94246,-1504.0514,4.1133485,-0.55892223,2.7285904999999997,-0.33158958,-0.55892223,0.34373242,-6.985357799999999,-0.63212776,0.33158958,3.455601
1378,0.314274,1.0188407,0.008736679,-177.42807,-1880.0643,5.1416855,-0.55892223,2.7311158,-0.32906434,-0.5520319,0.42971745,-6.978467500000001,-0.5436175,0.32906434,3.1819367
1379,0.3411337,1.1059169,0.008743866,-223.55937000000003,-2368.881,6.4785237,-0.55892223,2.7343986,-0.3257815,-0.54307437,0.54149795,-6.9695100000000005,-0.42855418,0.3257815,2.931402
1380,0.37005514,1.1996768,0.00874975,-283.88492,-3008.1028,8.226697,-0.55892223,2.7386916,-0.32148856,-0.5313607,0.68767244,-6.957796000000001,-0.27808672,0.32148856,2.7023
